iteration,cut_count,lower_bound,upper_bound,absolute_gap,relative_gap,master_T1,master_T2,master_T3,master_T4,case_id,eta,design,risk_type,top_k,kappa,beta_ext
16,19,11501.4826979057,11502.1019847531,0.619286847413605,5.38411890482726e-05,292.040200560353,145.793579367446,83.6804212045904,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
17,20,11501.7166515656,11502.1019847531,0.385333187563447,3.35011103252461e-05,294.934083662739,139.503982681316,90.7925281527601,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
18,21,11501.8021696788,11502.1019847531,0.299815074284197,2.60661116273898e-05,295.991897518409,137.204918660492,93.392247977855,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
19,22,11501.8283641316,11502.1019847531,0.273620621546797,2.37887493876772e-05,296.265778737656,137.532207276611,93.1623396160822,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
20,23,11502.0965025266,11502.1019847531,0.00548222655197605,4.76628233625744e-07,294.389668632872,138.851708358907,92.9739263268841,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
21,24,11502.0977870539,11502.1019847531,0.00419769919972168,3.64950615573226e-07,294.530968978124,138.923247765153,92.903493716373,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
22,25,11502.0988032851,11502.1019847531,0.00318146798417729,2.7659883283895e-07,294.609967030464,138.812011531022,93.0159847734284,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
23,26,11502.1019847487,11502.1019847531,4.42560121882707e-09,3.84764560833622e-13,294.589913026827,138.832065534658,93.0093004197678,150,8,0,R2_TOPK_5PCT,R2_TOPK,2,0.005,6.5100831697173e-05
1,4,11501.2787605585,11559.326372737,58.0476121784868,0.00502171236512483,288.396432574072,0,0,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
2,5,11519.6100833541,11559.326372737,39.7162893829009,0.00343586538715378,222.567888541868,20.5136164565082,54.6684025041017,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
3,6,11520.1180058036,11559.326372737,39.208366933346,0.00339192489848026,296.080624082505,75.18201896061,0,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
4,7,11521.4777312264,11559.326372737,37.8486415105672,0.00327429473743681,300,51.955557323622,28.4461206854218,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
5,8,11533.5643877858,11559.326372737,25.7619849511993,0.00222867528093676,300,90.0211464763565,38.7269940337985,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
6,9,11542.0906190191,11559.326372737,17.2357537178759,0.00149106904348051,300,124.133505608723,38.7459836682906,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
7,10,11546.0335590641,11559.326372737,13.2928136728933,0.00114996438756542,300,78.4387603054451,100,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
8,11,11548.7302868763,11559.326372737,10.5960858606632,0.000916669840351107,300,117.475272851175,71.8620165086075,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
9,12,11552.0977259022,11559.326372737,7.22864683480293,0.000625351910804414,300,164.193028163467,38.7459836682906,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
10,13,11553.421604688,11559.326372737,5.90476804895115,0.000510822850618504,300,142.715131172625,65.4256218733951,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
11,14,11554.3825806938,11559.326372737,4.94379204321012,0.000427688593936599,300,127.124773594164,84.7918149349827,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
12,15,11555.9396985719,11559.326372737,3.38667416506541,0.000292981965891454,300,138.66547413825,79.5038259613387,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
13,16,11556.6740160029,11559.326372737,2.65235673411917,0.000229455994976907,300,133.243892961274,87.8343937436555,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
14,17,11557.4530015511,11559.326372737,1.8733711858913,0.00016206577489755,300,136.853025096136,87.3454183896561,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
15,18,11558.6628223554,11559.326372737,0.663550381617824,5.74038970975703e-05,300,134.680876665954,94.33496465605,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
16,19,11558.7327674223,11559.326372737,0.593605314676097,5.13529331671206e-05,295.459257614098,137.740510889986,91.7029653105937,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
17,20,11558.8157906215,11559.326372737,0.510582115448415,4.41705769855792e-05,296.234832749186,137.979128179296,91.7728747383561,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
18,21,11559.1669798865,11559.326372737,0.159392850500808,1.37891123895196e-05,295.930646656543,137.093152788623,94.0655300480404,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
19,22,11559.1875427338,11559.326372737,0.138830003208568,1.20102157108396e-05,296.385041853502,137.290932915459,93.9367299733515,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
20,23,11559.2336217233,11559.326372737,0.0927510136589262,8.02391165956541e-06,295.472601345524,137.949363603983,93.4921162276492,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
21,24,11559.2349138806,11559.326372737,0.0914588564173755,7.91212683751918e-06,295.605448834092,137.950165619133,93.4924487727807,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
22,25,11559.3228887247,11559.326372737,0.0034840122807509,3.01402708809058e-07,294.365421158421,139.151289549216,92.6841442263613,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
23,26,11559.3245629138,11559.326372737,0.0018098231885233,1.56568222936573e-07,294.503524660501,138.918453900993,92.9186249439996,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
24,27,11559.3255312893,11559.326372737,0.000841447639686521,7.27938300687747e-08,294.595216971031,138.826761590463,93.0110683180436,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
25,28,11559.3263688717,11559.326372737,3.86523970519193e-06,3.34382781535454e-10,294.589318732615,138.831472549194,93.0098938316908,150,9,0,R2_TOPK_5PCT,R2_TOPK,2,0.01,0.000130201663394346
1,4,11959.0738644293,12017.1214766078,58.0476121784868,0.0048304090369296,288.396432574072,0,0,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
2,5,11977.4051872248,12017.1214766078,39.7162893829009,0.00330497527716697,222.567888541868,20.5136164565082,54.6684025041017,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
3,6,11977.9131096744,12017.1214766078,39.208366933346,0.00326270871187149,296.080624082505,75.18201896061,0,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
4,7,11979.2728350972,12017.1214766078,37.8486415105672,0.00314955969982017,300,51.955557323622,28.4461206854218,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
5,8,11991.3594916566,12017.1214766078,25.7619849511993,0.00214377336547251,300,90.0211464763565,38.7269940337985,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
6,9,11999.8857228899,12017.1214766078,17.2357537178759,0.00143426641325268,300,124.133505608723,38.7459836682906,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
7,10,12003.8286629349,12017.1214766078,13.2928136728933,0.00110615622042007,300,78.4387603054451,100,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
8,11,12006.5253907471,12017.1214766078,10.5960858606632,0.000881749084528208,300,117.475272851175,71.8620165086075,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
9,12,12009.8928297729,12017.1214766078,7.22864683480293,0.000601528980869008,300,164.193028163467,38.7459836682906,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
10,13,12011.2167085588,12017.1214766078,5.90476804895115,0.000491362932499704,300,142.715131172625,65.4256218733951,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
11,14,12012.1776845645,12017.1214766078,4.94379204321012,0.000411395695119967,300,127.124773594164,84.7918149349827,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
12,15,12013.7348024427,12017.1214766078,3.38667416506541,0.000281820748143209,300,138.66547413825,79.5038259613387,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
13,16,12014.4691198736,12017.1214766078,2.65235673411917,0.000220714814215882,300,133.243892961274,87.8343937436555,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
14,17,12015.2481054219,12017.1214766078,1.8733711858913,0.000155891840615738,300,136.853025096136,87.3454183896561,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
15,18,12016.4579262261,12017.1214766078,0.663550381617824,5.52170819700438e-05,300,134.680876665954,94.33496465605,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
16,19,12016.5278712931,12017.1214766078,0.593605314676097,4.93966309512303e-05,295.459257614098,137.740510889986,91.7029653105937,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
17,20,12016.6108944923,12017.1214766078,0.510582115448415,4.24878883385095e-05,296.234832749186,137.979128179296,91.7728747383561,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
18,21,12016.9620837572,12017.1214766078,0.159392850500808,1.32638128699188e-05,295.930646656543,137.093152788623,94.0655300480404,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
19,22,12016.9826466045,12017.1214766078,0.138830003208568,1.155268368376e-05,296.385041853502,137.290932915459,93.9367299733515,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
20,23,12017.0287255941,12017.1214766078,0.0927510136589262,7.71823883443911e-06,295.472601345524,137.949363603983,93.4921162276492,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
21,24,12017.0300177513,12017.1214766078,0.0914588564173755,7.61071248180417e-06,295.605448834092,137.950165619133,93.4924487727807,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
22,25,12017.1179925955,12017.1214766078,0.0034840122807509,2.89920700854427e-07,294.365421158421,139.151289549216,92.6841442263613,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
23,26,12017.1196667846,12017.1214766078,0.0018098231885233,1.50603719205656e-07,294.503524660501,138.918453900993,92.9186249439996,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
24,27,12017.1206351601,12017.1214766078,0.000841447639686521,7.00207317804404e-08,294.595216971031,138.826761590463,93.0110683180436,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
25,28,12017.1214727425,12017.1214766078,3.86523970519193e-06,3.21644389857913e-10,294.589318732615,138.831472549194,93.0098938316908,150,10,0,R2_TOPK_5PCT,R2_TOPK,2,0.05,0.00065100831697173
1,0,11444.8775967691,11444.8775967691,0,0,294.589913536808,138.832065024684,93.0093009300931,150,11,0,R2_TOPK_10PCT,R2_TOPK,3,0,0
1,4,11398.2748621876,11456.3224743661,58.0476121784868,0.00506686262614993,288.396432574072,0,0,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
2,5,11410.6942620867,11456.3224743661,45.6282122793364,0.00398279747985719,300,0,45.7436352645927,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
3,6,11415.1221599545,11456.3224743661,41.200314411517,0.00359629492829869,300,62.2974891664908,3.42582162180013,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
4,7,11418.10889183,11456.3224743661,38.2135825360529,0.00333558893978038,300,51.1930619843586,27.411384752471,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
5,8,11430.4784822969,11456.3224743661,25.8439920691962,0.00225587156149132,300,89.7614918588123,38.65861623732,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
6,9,11439.0372754066,11456.3224743661,17.2851989594874,0.00150879123716739,300,123.737665492577,38.9431657160208,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
7,10,11442.9478985453,11456.3224743661,13.3745758207606,0.0011674405858151,300,78.1114576549592,100,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
8,11,11445.5106705301,11456.3224743661,10.8118038359389,0.00094374122761739,300,115.910101552979,72.561080739431,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
9,12,11448.4128692138,11456.3224743661,7.90960515224469,0.000690413976207699,300,158.714730670571,41.4881997782775,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
10,13,11449.9419929597,11456.3224743661,6.38048140639148,0.000556939752758186,300,139.526229394165,66.7054961812094,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
11,14,11451.2143654577,11456.3224743661,5.10810890837456,0.000445876843970143,300,123.559805320968,87.6883776761707,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
12,15,11452.7464393479,11456.3224743661,3.57603501815356,0.000312145108184155,300,135.599602173313,81.8032296006646,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
13,16,11454.0349351514,11456.3224743661,2.28753921463976,0.000199674827568639,300,129.878179435142,92.6428686454818,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
14,17,11454.7349663985,11456.3224743661,1.58750796752611,0.000138570468060603,300,136.299270588154,89.0373064936084,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
15,18,11455.3786278138,11456.3224743661,0.943846552281684,8.23865210143635e-05,288.581353465634,143.083000712713,85.1913137627697,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
16,19,11455.7031875186,11456.3224743661,0.619286847411786,5.40563386547003e-05,292.040200560354,145.793579367443,83.6804212045942,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
17,20,11455.9371411785,11456.3224743661,0.385333187563447,3.36349808959763e-05,294.934083662739,139.503982681316,90.7925281527601,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
18,21,11456.0226592918,11456.3224743661,0.299815074284197,2.61702719136132e-05,295.991897518409,137.204918660492,93.392247977855,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
19,22,11456.0488537445,11456.3224743661,0.273620621546797,2.38838093252903e-05,296.265778737656,137.532207276611,93.1623396160822,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
20,23,11456.3169921395,11456.3224743661,0.00548222655197605,4.78532841951921e-07,294.389668632872,138.851708358907,92.9739263268841,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
21,24,11456.3182766669,11456.3224743661,0.00419769919972168,3.66408959691401e-07,294.530968978124,138.923247765153,92.903493716373,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
22,25,11456.3192928981,11456.3224743661,0.00318146798417729,2.77704122880265e-07,294.609967030464,138.812011531022,93.0159847734284,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
23,26,11456.3224743616,11456.3224743661,4.42560121882707e-09,3.86302081556234e-13,294.589913026827,138.832065534658,93.0093004197678,150,12,0,R2_TOPK_10PCT,R2_TOPK,3,0.001,1.31222842564295e-05
1,4,11444.0543725746,11502.1019847531,58.0476121784868,0.00504669600873241,288.396432574072,0,0,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
2,5,11459.9232145305,11502.1019847531,42.1787702226447,0.00366704888189617,300,0,45.7436352645927,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
3,6,11462.2536805457,11502.1019847531,39.8483042074095,0.00346443669689516,300,62.2974891664908,3.42582162180013,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
4,7,11464.2282678395,11502.1019847531,37.873716913622,0.00329276483236076,300,51.1930619843586,27.411384752471,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
5,8,11476.2579926839,11502.1019847531,25.8439920691962,0.00224689296821175,300,89.7614918588123,38.65861623732,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
6,9,11484.8167857936,11502.1019847531,17.2851989594874,0.00150278609791499,300,123.737665492577,38.9431657160208,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
7,10,11488.7274089324,11502.1019847531,13.3745758207606,0.00116279405612031,300,78.1114576549592,100,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
8,11,11491.2901809172,11502.1019847531,10.8118038359389,0.000939985043626873,300,115.910101552979,72.561080739431,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
9,12,11494.1924505286,11502.1019847531,7.9095342245073,0.000687659893382267,300,158.714730670571,41.4881997782775,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
10,13,11495.7215033467,11502.1019847531,6.38048140639148,0.000554723077125318,300,139.526229394165,66.7054961812094,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
11,14,11496.9938758448,11502.1019847531,5.10810890837456,0.000444102209765287,300,123.559805320968,87.6883776761707,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
12,15,11498.525949735,11502.1019847531,3.57603501815356,0.000310902739594368,300,135.599602173313,81.8032296006646,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
13,16,11499.8144455385,11502.1019847531,2.28753921463976,0.000198880101886774,300,129.878179435142,92.6428686454818,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
14,17,11500.5144767856,11502.1019847531,1.58750796752611,0.000138018943809615,300,136.299270588154,89.0373064936084,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
15,18,11501.1581382009,11502.1019847531,0.943846552281684,8.20586144630626e-05,288.581353465634,143.083000712713,85.1913137627697,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
16,19,11501.4826979057,11502.1019847531,0.619286847411786,5.38411890481144e-05,292.040200560354,145.793579367443,83.6804212045942,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
17,20,11501.7166515656,11502.1019847531,0.385333187563447,3.35011103252461e-05,294.934083662739,139.503982681316,90.7925281527601,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
18,21,11501.8021696788,11502.1019847531,0.299815074284197,2.60661116273898e-05,295.991897518409,137.204918660492,93.392247977855,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
19,22,11501.8283641316,11502.1019847531,0.273620621546797,2.37887493876772e-05,296.265778737656,137.532207276611,93.1623396160822,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
20,23,11502.0965025266,11502.1019847531,0.00548222655197605,4.76628233625744e-07,294.389668632872,138.851708358907,92.9739263268841,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
21,24,11502.0977870539,11502.1019847531,0.00419769919972168,3.64950615573226e-07,294.530968978124,138.923247765153,92.903493716373,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
22,25,11502.0988032851,11502.1019847531,0.00318146798417729,2.7659883283895e-07,294.609967030464,138.812011531022,93.0159847734284,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
23,26,11502.1019847487,11502.1019847531,4.42560121882707e-09,3.84764560833622e-13,294.589913026827,138.832065534658,93.0093004197678,150,13,0,R2_TOPK_10PCT,R2_TOPK,3,0.005,6.56114212821473e-05
1,4,11501.2787605585,11559.326372737,58.0476121784868,0.00502171236512483,288.396432574072,0,0,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
2,5,11520.4344976238,11559.326372737,38.8918751131805,0.00336454511786328,219.108173351902,27.9934055501522,50.6088577292454,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
3,6,11520.9985544908,11559.326372737,38.3278182461672,0.00331574842774269,299.525710859529,78.6022632793976,0,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
4,7,11522.5056718178,11559.326372737,36.8207009192229,0.0031853673589549,300,53.8596825144448,30.6488700845778,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
5,8,11534.9030309551,11559.326372737,24.4233417818887,0.0021128689505205,300,95.424243728198,38.6827911972259,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
6,9,11542.4038241136,11559.326372737,16.9225486234063,0.00146397359826423,300,63.9085418500283,100,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
7,10,11542.5568315406,11559.326372737,16.7695411964214,0.00145073689034102,300,116.945660238277,47.7670295607289,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
8,11,11549.0330938836,11559.326372737,10.2932788533544,0.000890473936061831,300,103.238826967453,87.2541575565772,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
9,12,11550.5278689973,11559.326372737,8.79850373971749,0.000761160595003964,300,136.9419830657,59.6360773723932,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
10,13,11553.6003362249,11559.326372737,5.72603651205463,0.000495360743992804,300,124.121391826727,84.6642561767158,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
11,14,11555.0926442224,11559.326372737,4.23372851453496,0.000366260833721274,300,138.795718848592,75.9956034768117,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
12,15,11556.0628176442,11559.326372737,3.26355509279347,0.000282330906452357,300,132.44473746802,86.1928793466412,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
13,16,11556.841383465,11559.326372737,2.48498927198671,0.000214976997089348,300,138.179685719589,83.5841849126987,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
14,17,11558.2174537248,11559.326372737,1.10891901222749,9.59328404155892e-05,300,133.417512624657,93.8173693412064,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
15,18,11558.5246119157,11559.326372737,0.801760821264907,6.9360514221303e-05,300,135.078841463405,93.3872059667915,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
16,19,11558.7481067721,11559.326372737,0.578265964903039,5.00259224678435e-05,294.232018691951,138.384836208157,91.1593320053945,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
17,20,11558.8982705676,11559.326372737,0.428102169351405,3.70352177581123e-05,295.627696571474,138.689574693537,91.4123761382181,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
18,21,11559.0769780296,11559.326372737,0.249394707376268,2.1575193859434e-05,295.875548873103,137.543150804868,93.2598751579405,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
19,22,11559.0847697872,11559.326372737,0.241602949809021,2.09011271088295e-05,296.070664508985,137.689991832681,93.1387407951749,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
20,23,11559.3232550749,11559.326372737,0.00311766210506903,2.69709670316268e-07,294.506412362045,138.916264068572,92.9155030619308,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
21,24,11559.3243462213,11559.326372737,0.00202651571635215,1.75314343674191e-07,294.603026045728,138.819603374688,93.0132373251155,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
22,25,11559.3263654971,11559.326372737,7.2398306656396e-06,6.26319426598678e-10,294.588799282099,138.830954242548,93.0104125110953,150,14,0,R2_TOPK_10PCT,R2_TOPK,3,0.01,0.000131222842564295
1,4,11959.0738644293,12017.1214766078,58.0476121784868,0.0048304090369296,288.396432574072,0,0,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
2,5,11978.2296014946,12017.1214766078,38.8918751131805,0.00323637197051611,219.108173351902,27.9934055501522,50.6088577292454,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
3,6,11978.7936583616,12017.1214766078,38.3278182461672,0.00318943420192392,299.525710859529,78.6022632793976,0,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
4,7,11980.3007756885,12017.1214766078,36.8207009192229,0.00306402003099471,300,53.8596825144448,30.6488700845778,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
5,8,11992.6981348259,12017.1214766078,24.4233417818887,0.00203237870478638,300,95.424243728198,38.6827911972259,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
6,9,12000.1989279843,12017.1214766078,16.9225486234063,0.00140820317547321,300,63.9085418500283,100,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
7,10,12000.3519354113,12017.1214766078,16.7695411964214,0.00139547072308994,300,116.945660238277,47.7670295607289,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
8,11,12006.8281977544,12017.1214766078,10.2932788533544,0.000856551119449952,300,103.238826967453,87.2541575565772,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
9,12,12008.322972868,12017.1214766078,8.79850373971749,0.000732164000908575,300,136.9419830657,59.6360773723932,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
10,13,12011.3954400957,12017.1214766078,5.72603651205463,0.000476489858507364,300,124.121391826727,84.6642561767158,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
11,14,12012.8877480932,12017.1214766078,4.23372851453496,0.000352308040055702,300,138.795718848592,75.9956034768117,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
12,15,12013.857921515,12017.1214766078,3.26355509279347,0.00027157544334941,300,132.44473746802,86.1928793466412,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
13,16,12014.6364873358,12017.1214766078,2.48498927198671,0.00020678739720023,300,138.179685719589,83.5841849126987,150,15,0,R2_TOPK_10PCT,R2_TOPK,3,0.05,0.000656114212821473
