a0,loc0,lfw0,seed_id,base_seed,record_group,record_count,metric,M0_mean,M1_mean,paired_difference_mean,paired_absolute_difference_mean,paired_difference_q05,paired_difference_median,paired_difference_q95,maximum_absolute_difference,nonzero_difference_share
5,4,0,1,20260723,no_a6,1969,CScenarioMean,21.3599646024361,21.3599646024361,0,0,0,0,0,0,0
5,4,0,1,20260723,no_a6,1969,W3Failed,9.88369730827831,9.88369730827831,0,0,0,0,0,0,0
5,4,0,1,20260723,no_a6,1969,W3Closed,5.28593194514982,5.28593194514982,0,0,0,0,0,0,0
2,6,0,1,20260723,all_records,2000,Dtotal,0.86490467228541,0.86490467228541,0,0,0,0,0,0,0
2,6,0,1,20260723,all_records,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,6,0,1,20260723,all_records,2000,A0Share,0.000236111111111111,0.000236111111111111,0,0,0,0,0,0,0
2,6,0,1,20260723,all_records,2000,reachableShare,0.999763888888889,0.999763888888889,0,0,0,0,0,0,0
2,6,0,1,20260723,all_records,2000,CScenarioMean,19.0171303627163,19.0171303627163,0,0,0,0,0,0,0
2,6,0,1,20260723,all_records,2000,W3Failed,0.028,0.028,0,0,0,0,0,0,0
2,6,0,1,20260723,all_records,2000,W3Closed,0.015,0.015,0,0,0,0,0,0,0
2,6,0,1,20260723,contains_a6,0,Dtotal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,1,20260723,contains_a6,0,fullLoss,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,1,20260723,contains_a6,0,A0Share,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,1,20260723,contains_a6,0,reachableShare,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,1,20260723,contains_a6,0,CScenarioMean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,1,20260723,contains_a6,0,W3Failed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,1,20260723,contains_a6,0,W3Closed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,1,20260723,no_a6,2000,Dtotal,0.86490467228541,0.86490467228541,0,0,0,0,0,0,0
2,6,0,1,20260723,no_a6,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,6,0,1,20260723,no_a6,2000,A0Share,0.000236111111111111,0.000236111111111111,0,0,0,0,0,0,0
2,6,0,1,20260723,no_a6,2000,reachableShare,0.999763888888889,0.999763888888889,0,0,0,0,0,0,0
2,6,0,1,20260723,no_a6,2000,CScenarioMean,19.0171303627163,19.0171303627163,0,0,0,0,0,0,0
2,6,0,1,20260723,no_a6,2000,W3Failed,0.028,0.028,0,0,0,0,0,0,0
2,6,0,1,20260723,no_a6,2000,W3Closed,0.015,0.015,0,0,0,0,0,0,0
2,1,0,1,20260723,all_records,2000,Dtotal,2.86064970133377,2.86064970133377,0,0,0,0,0,0,0
2,1,0,1,20260723,all_records,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,all_records,2000,A0Share,0.000196969696969697,0.000196969696969697,0,0,0,0,0,0,0
2,1,0,1,20260723,all_records,2000,reachableShare,0.99980303030303,0.99980303030303,0,0,0,0,0,0,0
2,1,0,1,20260723,all_records,2000,CScenarioMean,19.0250545335282,19.0250877054226,3.31718944052071e-05,3.31718944052071e-05,0,0,0,0.0663437888104141,0.0005
2,1,0,1,20260723,all_records,2000,W3Failed,0.0835,0.085,0.0015,0.0015,0,0,0,3,0.0005
2,1,0,1,20260723,all_records,2000,W3Closed,0.0275,0.0275,0,0,0,0,0,0,0
2,1,0,1,20260723,contains_a6,1,Dtotal,177.563210866541,177.563210866541,0,0,0,0,0,0,0
2,1,0,1,20260723,contains_a6,1,fullLoss,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,contains_a6,1,A0Share,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,contains_a6,1,reachableShare,1,1,0,0,0,0,0,0,0
2,1,0,1,20260723,contains_a6,1,CScenarioMean,19.1764450272064,19.2427888160168,0.0663437888104141,0.0663437888104141,0.0663437888104141,0.0663437888104141,0.0663437888104141,0.0663437888104141,1
2,1,0,1,20260723,contains_a6,1,W3Failed,5,8,3,3,3,3,3,3,1
2,1,0,1,20260723,contains_a6,1,W3Closed,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,no_a6,1999,Dtotal,2.77325472326213,2.77325472326213,0,0,0,0,0,0,0
2,1,0,1,20260723,no_a6,1999,fullLoss,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,no_a6,1999,A0Share,0.00019706823108524,0.00019706823108524,0,0,0,0,0,0,0
2,1,0,1,20260723,no_a6,1999,reachableShare,0.999802931768915,0.999802931768915,0,0,0,0,0,0,0
2,1,0,1,20260723,no_a6,1999,CScenarioMean,19.0249788004148,19.0249788004148,0,0,0,0,0,0,0
2,1,0,1,20260723,no_a6,1999,W3Failed,0.0810405202601301,0.0810405202601301,0,0,0,0,0,0,0
2,1,0,1,20260723,no_a6,1999,W3Closed,0.0275137568784392,0.0275137568784392,0,0,0,0,0,0,0
4,4,0,1,20260723,all_records,2000,Dtotal,160.944821754903,160.878815154243,-0.066006600660066,0.0823718735509915,0,0,0,137.468292283774,0.0015
4,4,0,1,20260723,all_records,2000,fullLoss,0.0155,0.016,0.0005,0.0005,0,0,0,1,0.0005
4,4,0,1,20260723,all_records,2000,A0Share,0.0416300505050505,0.0412916666666667,-0.000338383838383838,0.000366161616161616,0,0,0,0.409090909090909,0.0045
4,4,0,1,20260723,all_records,2000,reachableShare,0.95836994949495,0.958708333333333,0.000338383838383838,0.000366161616161616,0,0,0,0.409090909090909,0.0045
4,4,0,1,20260723,all_records,2000,CScenarioMean,19.905971753735,19.9053064794498,-0.000665274285225316,0.00576221102095937,0,0,0,3.84357220519703,0.012
4,4,0,1,20260723,all_records,2000,W3Failed,4.5265,4.5245,-0.002,0.009,0,0,0,5,0.0045
4,4,0,1,20260723,all_records,2000,W3Closed,1.952,1.95,-0.002,0.011,0,0,0,5,0.005
4,4,0,1,20260723,contains_a6,24,Dtotal,459.420942094209,453.920392039204,-5.5005500550055,6.86432279591596,-10.9101819272837,0,0,137.468292283774,0.125
4,4,0,1,20260723,contains_a6,24,fullLoss,0.125,0.166666666666667,0.0416666666666667,0.0416666666666667,0,0,0,1,0.0416666666666667
4,4,0,1,20260723,contains_a6,24,A0Share,0.401409932659933,0.373211279461279,-0.0281986531986532,0.030513468013468,-0.161616161616162,0,0.00252525252525249,0.409090909090909,0.375
4,4,0,1,20260723,contains_a6,24,reachableShare,0.598590067340067,0.62678872053872,0.0281986531986532,0.030513468013468,-0.00252525252525254,0,0.161616161616162,0.409090909090909,0.375
4,4,0,1,20260723,contains_a6,24,CScenarioMean,21.6539101933502,21.5984706695814,-0.0554395237687764,0.480184251746614,-1.0801846151093,-0.00511751923404091,0.484912020509658,3.84357220519703,1
4,4,0,1,20260723,contains_a6,24,W3Failed,17.7083333333333,17.5416666666667,-0.166666666666667,0.75,-2,0,1,5,0.375
4,4,0,1,20260723,contains_a6,24,W3Closed,12.9166666666667,12.75,-0.166666666666667,0.916666666666667,-2,0,3,5,0.416666666666667
4,4,0,1,20260723,no_a6,1976,Dtotal,157.319605718393,157.319605718393,0,0,0,0,0,0,0
4,4,0,1,20260723,no_a6,1976,fullLoss,0.01417004048583,0.01417004048583,0,0,0,0,0,0,0
4,4,0,1,20260723,no_a6,1976,A0Share,0.0372602543655175,0.0372602543655175,0,0,0,0,0,0,0
4,4,0,1,20260723,no_a6,1976,reachableShare,0.962739745634483,0.962739745634483,0,0,0,0,0,0,0
4,4,0,1,20260723,no_a6,1976,CScenarioMean,19.8847417322013,19.8847417322013,0,0,0,0,0,0,0
4,4,0,1,20260723,no_a6,1976,W3Failed,4.3663967611336,4.3663967611336,0,0,0,0,0,0,0
4,4,0,1,20260723,no_a6,1976,W3Closed,1.81882591093117,1.81882591093117,0,0,0,0,0,0,0
6,7,0,1,20260723,all_records,2000,Dtotal,257.574121048468,258.176635845403,0.602514796934239,11.3599541772359,-18.001800180018,0,19.6383274691105,607.969887897881,0.124
6,7,0,1,20260723,all_records,2000,fullLoss,0.0565,0.0585,0.002,0.01,0,0,0,1,0.01
6,7,0,1,20260723,all_records,2000,A0Share,0.106661616161616,0.107575757575758,0.000914141414141414,0.0078459595959596,0,0,0,0.505050505050505,0.075
6,7,0,1,20260723,all_records,2000,reachableShare,0.893338383838384,0.892424242424243,-0.000914141414141414,0.0078459595959596,0,0,0,0.505050505050505,0.075
6,7,0,1,20260723,all_records,2000,CScenarioMean,20.839743423667,20.804261078998,-0.0354823446690361,0.286087704174907,-0.632117192070272,0,0.588001621600377,16.7355250848716,0.3015
6,7,0,1,20260723,all_records,2000,W3Failed,7.571,7.5745,0.0035,0.2525,-1,0,1,6,0.142
6,7,0,1,20260723,all_records,2000,W3Closed,3.919,3.941,0.022,0.194,-1,0,1,7,0.106
6,7,0,1,20260723,contains_a6,755,Dtotal,374.30052457383,375.896590261073,1.59606568724302,30.0925938469825,-99.2826555382811,0,117.284455718299,607.969887897881,0.328476821192053
6,7,0,1,20260723,contains_a6,755,fullLoss,0.128476821192053,0.133774834437086,0.00529801324503311,0.0264900662251656,0,0,0,1,0.0264900662251656
6,7,0,1,20260723,contains_a6,755,A0Share,0.17157669409325,0.173998260753228,0.00242156665997726,0.0207839989296943,-0.0404040404040404,0,0.0808080808080808,0.505050505050505,0.198675496688742
6,7,0,1,20260723,contains_a6,755,reachableShare,0.82842330590675,0.826001739246772,-0.00242156665997726,0.0207839989296943,-0.0808080808080808,0,0.0404040404040403,0.505050505050505,0.198675496688742
6,7,0,1,20260723,contains_a6,755,CScenarioMean,21.9463648421106,21.8523718760999,-0.0939929660106916,0.757848222979885,-2.4259834382513,0,1.99089927721231,16.7355250848716,0.798675496688742
6,7,0,1,20260723,contains_a6,755,W3Failed,10.2993377483444,10.3086092715232,0.00927152317880795,0.66887417218543,-2,0,2,6,0.376158940397351
6,7,0,1,20260723,contains_a6,755,W3Closed,5.67549668874172,5.73377483443709,0.0582781456953642,0.513907284768212,-2,0,2,7,0.280794701986755
6,7,0,1,20260723,no_a6,1245,Dtotal,186.788229753972,186.788229753972,0,0,0,0,0,0,0
6,7,0,1,20260723,no_a6,1245,fullLoss,0.01285140562249,0.01285140562249,0,0,0,0,0,0,0
6,7,0,1,20260723,no_a6,1245,A0Share,0.0672954444038781,0.0672954444038781,0,0,0,0,0,0,0
6,7,0,1,20260723,no_a6,1245,reachableShare,0.932704555596122,0.932704555596122,0,0,0,0,0,0,0
6,7,0,1,20260723,no_a6,1245,CScenarioMean,20.1686597522414,20.1686597522414,0,0,0,0,0,0,0
6,7,0,1,20260723,no_a6,1245,W3Failed,5.91646586345382,5.91646586345382,0,0,0,0,0,0,0
6,7,0,1,20260723,no_a6,1245,W3Closed,2.85381526104418,2.85381526104418,0,0,0,0,0,0,0
5,4,0,2,20260724,all_records,2000,Dtotal,343.715053323514,343.761830728527,0.0467774050132286,0.135149878624226,0,0,0,111.283855658293,0.002
5,4,0,2,20260724,all_records,2000,fullLoss,0.097,0.097,0,0,0,0,0,0,0
5,4,0,2,20260724,all_records,2000,A0Share,0.151020202020202,0.151238636363636,0.000218434343434343,0.000400252525252525,0,0,0,0.227272727272727,0.0065
5,4,0,2,20260724,all_records,2000,reachableShare,0.848979797979799,0.848761363636364,-0.000218434343434343,0.000400252525252525,0,0,0,0.227272727272727,0.0065
5,4,0,2,20260724,all_records,2000,CScenarioMean,21.5055367728178,21.5016742879238,-0.0038624848939653,0.01397069300055,0,0,0,7.45652705887855,0.0155
5,4,0,2,20260724,all_records,2000,W3Failed,10.206,10.2125,0.0065,0.0135,0,0,0,3,0.008
5,4,0,2,20260724,all_records,2000,W3Closed,5.7575,5.767,0.0095,0.0195,0,0,0,7,0.007
5,4,0,2,20260724,contains_a6,33,Dtotal,481.907694901722,484.742689144948,2.83499424322598,8.19090173480158,-37.6401276491285,0,70.6434279791615,111.283855658293,0.121212121212121
5,4,0,2,20260724,contains_a6,33,fullLoss,0.181818181818182,0.181818181818182,0,0,0,0,0,0,0
5,4,0,2,20260724,contains_a6,33,A0Share,0.442990511172329,0.456228956228956,0.0132384450566269,0.0242577288031833,-0.0404040404040404,0,0.128787878787879,0.227272727272727,0.393939393939394
5,4,0,2,20260724,contains_a6,33,reachableShare,0.557009488827671,0.543771043771044,-0.0132384450566269,0.0242577288031834,-0.128787878787879,0,0.0404040404040403,0.227272727272727,0.393939393939394
5,4,0,2,20260724,contains_a6,33,CScenarioMean,22.3021611516408,22.0680711580672,-0.234089993573654,0.846708666699999,-2.32053169207237,-0.0179565507082877,1.06987961409478,7.45652705887855,0.939393939393939
5,4,0,2,20260724,contains_a6,33,W3Failed,22.0909090909091,22.4848484848485,0.393939393939394,0.818181818181818,-1,0,3,3,0.484848484848485
5,4,0,2,20260724,contains_a6,33,W3Closed,16.3030303030303,16.8787878787879,0.575757575757576,1.18181818181818,-2,0,5,7,0.424242424242424
5,4,0,2,20260724,no_a6,1967,Dtotal,341.396620597494,341.396620597494,0,0,0,0,0,0,0
5,4,0,2,20260724,no_a6,1967,fullLoss,0.0955770208439248,0.0955770208439248,0,0,0,0,0,0,0
5,4,0,2,20260724,no_a6,1967,A0Share,0.146121869431478,0.146121869431478,0,0,0,0,0,0,0
5,4,0,2,20260724,no_a6,1967,reachableShare,0.853878130568523,0.853878130568523,0,0,0,0,0,0,0
5,4,0,2,20260724,no_a6,1967,CScenarioMean,21.4921719510073,21.4921719510073,0,0,0,0,0,0,0
5,4,0,2,20260724,no_a6,1967,W3Failed,10.0066090493137,10.0066090493137,0,0,0,0,0,0,0
5,4,0,2,20260724,no_a6,1967,W3Closed,5.58057956278597,5.58057956278597,0,0,0,0,0,0,0
2,6,0,2,20260724,all_records,2000,Dtotal,1.80113465892044,1.80113465892044,0,0,0,0,0,0,0
2,6,0,2,20260724,all_records,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,6,0,2,20260724,all_records,2000,A0Share,0.000460858585858586,0.000460858585858586,0,0,0,0,0,0,0
2,6,0,2,20260724,all_records,2000,reachableShare,0.999539141414141,0.999539141414141,0,0,0,0,0,0,0
2,6,0,2,20260724,all_records,2000,CScenarioMean,19.0196088246897,19.0196088246897,0,0,0,0,0,0,0
2,6,0,2,20260724,all_records,2000,W3Failed,0.0655,0.0655,0,0,0,0,0,0,0
2,6,0,2,20260724,all_records,2000,W3Closed,0.0235,0.0235,0,0,0,0,0,0,0
2,6,0,2,20260724,contains_a6,0,Dtotal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,2,20260724,contains_a6,0,fullLoss,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,2,20260724,contains_a6,0,A0Share,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,2,20260724,contains_a6,0,reachableShare,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,2,20260724,contains_a6,0,CScenarioMean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,2,20260724,contains_a6,0,W3Failed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,2,20260724,contains_a6,0,W3Closed,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,0,2,20260724,no_a6,2000,Dtotal,1.80113465892044,1.80113465892044,0,0,0,0,0,0,0
2,6,0,2,20260724,no_a6,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,6,0,2,20260724,no_a6,2000,A0Share,0.000460858585858586,0.000460858585858586,0,0,0,0,0,0,0
2,6,0,2,20260724,no_a6,2000,reachableShare,0.999539141414141,0.999539141414141,0,0,0,0,0,0,0
2,6,0,2,20260724,no_a6,2000,CScenarioMean,19.0196088246897,19.0196088246897,0,0,0,0,0,0,0
2,6,0,2,20260724,no_a6,2000,W3Failed,0.0655,0.0655,0,0,0,0,0,0,0
2,6,0,2,20260724,no_a6,2000,W3Closed,0.0235,0.0235,0,0,0,0,0,0,0
2,1,0,2,20260724,all_records,2000,Dtotal,2.49570411586613,2.49570411586613,0,0,0,0,0,0,0
2,1,0,2,20260724,all_records,2000,fullLoss,0,0,0,0,0,0,0,0,0
2,1,0,2,20260724,all_records,2000,A0Share,0.000549242424242424,0.000549242424242424,0,0,0,0,0,0,0
2,1,0,2,20260724,all_records,2000,reachableShare,0.999450757575758,0.999450757575758,0,0,0,0,0,0,0
2,1,0,2,20260724,all_records,2000,CScenarioMean,19.0228851364996,19.0230652631167,0.000180126617090259,0.000180126617090259,0,0,0,0.360253234180519,0.0005
2,1,0,2,20260724,all_records,2000,W3Failed,0.074,0.074,0,0,0,0,0,0,0
2,1,0,2,20260724,all_records,2000,W3Closed,0.0315,0.032,0.0005,0.0005,0,0,0,1,0.0005
2,1,0,2,20260724,contains_a6,1,Dtotal,202.656629299294,202.656629299294,0,0,0,0,0,0,0
2,1,0,2,20260724,contains_a6,1,fullLoss,0,0,0,0,0,0,0,0,0
2,1,0,2,20260724,contains_a6,1,A0Share,0.0101010101010101,0.0101010101010101,0,0,0,0,0,0,0
2,1,0,2,20260724,contains_a6,1,reachableShare,0.98989898989899,0.98989898989899,0,0,0,0,0,0,0
2,1,0,2,20260724,contains_a6,1,CScenarioMean,19.9293844970853,20.2896377312658,0.360253234180519,0.360253234180519,0.360253234180519,0.360253234180519,0.360253234180519,0.360253234180519,1
2,1,0,2,20260724,contains_a6,1,W3Failed,9,9,0,0,0,0,0,0,0
2,1,0,2,20260724,contains_a6,1,W3Closed,3,4,1,1,1,1,1,1,1
2,1,0,2,20260724,no_a6,1999,Dtotal,2.39557358801049,2.39557358801049,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,fullLoss,0,0,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,A0Share,0.000544464151267553,0.000544464151267553,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,reachableShare,0.999455535848732,0.999455535848732,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,CScenarioMean,19.0224316600811,19.0224316600811,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,W3Failed,0.0695347673836918,0.0695347673836918,0,0,0,0,0,0,0
2,1,0,2,20260724,no_a6,1999,W3Closed,0.0300150075037519,0.0300150075037519,0,0,0,0,0,0,0
4,4,0,2,20260724,all_records,2000,Dtotal,158.006300630063,157.96320541145,-0.0430952186127705,0.109101819272836,0,0,0,55.6419278291466,0.003
4,4,0,2,20260724,all_records,2000,fullLoss,0.019,0.0185,-0.0005,0.0005,0,0,0,1,0.0005
4,4,0,2,20260724,all_records,2000,A0Share,0.0407222222222222,0.0407260101010101,3.78787878787887e-06,0.000450757575757576,0,0,0,0.244949494949495,0.007
4,4,0,2,20260724,all_records,2000,reachableShare,0.959277777777778,0.95927398989899,-3.78787878787874e-06,0.000450757575757576,0,0,0,0.244949494949495,0.007
4,4,0,2,20260724,all_records,2000,CScenarioMean,19.8561692713784,19.8526519219693,-0.00351734940908373,0.0117421686695128,0,0,0,5.08928872499575,0.013
4,4,0,2,20260724,all_records,2000,W3Failed,4.49,4.483,-0.007,0.014,0,0,0,5,0.0075
4,4,0,2,20260724,all_records,2000,W3Closed,1.963,1.9605,-0.0025,0.0195,0,0,0,7,0.006
4,4,0,2,20260724,contains_a6,26,Dtotal,454.776246855455,451.461230039088,-3.31501681636696,8.39244763637203,-50.7323459618689,0,15.2742546981971,55.6419278291466,0.230769230769231
4,4,0,2,20260724,contains_a6,26,fullLoss,0.153846153846154,0.115384615384615,-0.0384615384615385,0.0384615384615385,0,0,0,1,0.0384615384615385
4,4,0,2,20260724,contains_a6,26,A0Share,0.40510878010878,0.405400155400155,0.000291375291375298,0.0346736596736597,-0.121212121212121,0,0.141414141414141,0.244949494949495,0.538461538461538
4,4,0,2,20260724,contains_a6,26,reachableShare,0.59489121989122,0.594599844599845,-0.000291375291375288,0.0346736596736597,-0.141414141414141,0,0.121212121212121,0.244949494949495,0.538461538461538
4,4,0,2,20260724,contains_a6,26,CScenarioMean,22.3501177702135,22.0795524310532,-0.270565339160287,0.903243743808678,-4.6633539169715,-0.00310679679456172,1.63329455246702,5.08928872499575,1
4,4,0,2,20260724,contains_a6,26,W3Failed,23,22.4615384615385,-0.538461538461538,1.07692307692308,-3,0,2,5,0.576923076923077
4,4,0,2,20260724,contains_a6,26,W3Closed,17.0769230769231,16.8846153846154,-0.192307692307692,1.5,-4,0,6,7,0.461538461538462
4,4,0,2,20260724,no_a6,1974,Dtotal,154.097476616963,154.097476616963,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,fullLoss,0.0172239108409321,0.0172239108409321,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,A0Share,0.0359228045398258,0.0359228045398258,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,reachableShare,0.964077195460174,0.964077195460174,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,CScenarioMean,19.8233209122246,19.8233209122246,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,W3Failed,4.24620060790274,4.24620060790274,0,0,0,0,0,0,0
4,4,0,2,20260724,no_a6,1974,W3Closed,1.76393110435664,1.76393110435664,0,0,0,0,0,0,0
6,7,0,2,20260724,all_records,2000,Dtotal,267.936475465728,267.455609197283,-0.480866268445026,10.094373073671,-17.4562910836538,0,9.000900090009,434.497995254071,0.113
6,7,0,2,20260724,all_records,2000,fullLoss,0.059,0.0605,0.0015,0.0045,0,0,0,1,0.0045
6,7,0,2,20260724,all_records,2000,A0Share,0.110335858585859,0.111693181818182,0.00135732323232323,0.00675126262626263,0,0,0,0.5,0.07
6,7,0,2,20260724,all_records,2000,reachableShare,0.889664141414142,0.888306818181819,-0.00135732323232323,0.00675126262626263,0,0,0,0.5,0.07
6,7,0,2,20260724,all_records,2000,CScenarioMean,20.7858225870161,20.7806566781725,-0.00516590884359859,0.279496726422628,-0.543447610150618,0,0.566533834581275,24.7943104099794,0.3055
6,7,0,2,20260724,all_records,2000,W3Failed,7.767,7.773,0.006,0.234,-1,0,1,6,0.132
6,7,0,2,20260724,all_records,2000,W3Closed,4.0765,4.085,0.0085,0.1725,0,0,0,7,0.0945
6,7,0,2,20260724,contains_a6,769,Dtotal,378.846845554635,377.596218068432,-1.25062748620293,26.2532459653342,-100.373673731009,0,97.1006191528244,434.497995254071,0.293888166449935
6,7,0,2,20260724,contains_a6,769,fullLoss,0.11963589076723,0.123537061118335,0.00390117035110533,0.011703511053316,0,0,0,1,0.011703511053316
6,7,0,2,20260724,contains_a6,769,A0Share,0.17434093864523,0.177871038079101,0.00353009943387056,0.0175585503934008,-0.0353535353535354,0,0.0606060606060607,0.5,0.182054616384915
6,7,0,2,20260724,contains_a6,769,reachableShare,0.82565906135477,0.822128961920899,-0.00353009943387057,0.0175585503934008,-0.0606060606060606,0,0.0353535353535354,0.5,0.182054616384915
6,7,0,2,20260724,contains_a6,769,CScenarioMean,21.7363057622364,21.722870368625,-0.0134353936114397,0.726909561567304,-1.96319620669814,0,2.10022390467388,24.7943104099794,0.794538361508453
6,7,0,2,20260724,contains_a6,769,W3Failed,10.3563068920676,10.371911573472,0.0156046814044213,0.608582574772432,-2,0,2,6,0.343302990897269
6,7,0,2,20260724,contains_a6,769,W3Closed,5.84655396618986,5.86866059817945,0.0221066319895969,0.448634590377113,-2,0,2,7,0.245773732119636
6,7,0,2,20260724,no_a6,1231,Dtotal,198.651280828548,198.651280828548,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,fullLoss,0.0211210398050366,0.0211210398050366,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,A0Share,0.0703521814407274,0.0703521814407274,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,reachableShare,0.929647818559273,0.929647818559273,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,CScenarioMean,20.192060148556,20.192060148556,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,W3Failed,6.14947197400487,6.14947197400487,0,0,0,0,0,0,0
6,7,0,2,20260724,no_a6,1231,W3Closed,2.97075548334687,2.97075548334687,0,0,0,0,0,0,0
5,4,0,3,20260725,all_records,2000,Dtotal,342.114529634781,342.198538035621,0.084008400840084,0.213294056678395,0,0,0,174.562910836538,0.0035
5,4,0,3,20260725,all_records,2000,fullLoss,0.0955,0.0955,0,0,0,0,0,0,0
5,4,0,3,20260725,all_records,2000,A0Share,0.144843434343434,0.14482702020202,-1.64141414141413e-05,0.000311868686868687,0,0,0,0.166666666666667,0.008
5,4,0,3,20260725,all_records,2000,reachableShare,0.855156565656566,0.85517297979798,1.64141414141413e-05,0.000311868686868687,0,0,0,0.166666666666667,0.008
