path_id,inventory_gain_rank,inventory_gain_percentile_from_top,gain_band,terminal_hit,terminal_state,terminal_state_k,high_gap_state_top7_flag,delta_final_inventory,delta_production,delta_htt,delta_ordinary_shortage,delta_operating_cost,saa_ordinary_shortage,dro_ordinary_shortage,saa_terminal_loh_target,dro_terminal_loh_target,delta_terminal_loh_target,saa_terminal_gap,dro_terminal_gap,delta_terminal_gap
9938,131,0.0131,top_1_to_5_percent,1,14.0,167.0,False,51.277175019761955,51.277175019761046,5.649023903363997,0.0,1830.3795232226003,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,3.97903932025656e-13,3.97903932025656e-13
547,132,0.0132,top_1_to_5_percent,1,7.0,111.0,False,51.27717501975599,51.277175019756044,5.215520400172899,0.0,1669.3051418434006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,133,0.0133,top_1_to_5_percent,1,7.0,111.0,False,51.27717501975599,51.277175019756044,3.9450306577822047,0.0,1570.8004792656993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880,134,0.0134,top_1_to_5_percent,1,4.0,87.0,False,51.27717501975599,51.277175019756044,3.443425874930803,0.0,1557.7016542514011,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5197,135,0.0135,top_1_to_5_percent,1,5.0,95.0,False,51.27717501975599,51.277175019756044,6.835183314742004,0.0,1695.7228542303,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
9051,136,0.0136,top_1_to_5_percent,1,5.0,95.0,False,51.27717501975599,51.277175019756044,11.440153543583598,0.0,1856.0933268435,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
9537,137,0.0137,top_1_to_5_percent,1,4.0,87.0,False,51.27717501975599,51.277175019756044,11.440153543583598,0.0,1856.0933268435,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5054,138,0.0138,top_1_to_5_percent,1,7.0,111.0,False,51.27717501975201,51.27717501975201,10.028059773577098,0.0,1881.7276685322995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6441,139,0.0139,top_1_to_5_percent,1,4.0,87.0,False,51.27717501975201,51.27717501975201,10.028059773577098,0.0,1881.7276685322995,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
2322,140,0.014,top_1_to_5_percent,1,6.0,103.0,False,51.277175019740014,51.27717501974098,6.715550801491904,0.0,1608.1465891496991,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
3104,141,0.0141,top_1_to_5_percent,1,4.0,87.0,False,51.277175019740014,51.27717501974098,6.382430694279002,0.0,1718.9339490781003,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
3563,142,0.0142,top_1_to_5_percent,1,7.0,111.0,False,51.277175019740014,51.27717501974098,6.382430694279002,0.0,1718.9339490781003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,143,0.0143,top_1_to_5_percent,1,4.0,87.0,False,51.277175019740014,51.27717501974098,6.715550801491904,0.0,1608.1465891496991,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5904,144,0.0144,top_1_to_5_percent,1,5.0,95.0,False,51.277175019740014,51.27717501974098,6.715550801491904,0.0,1608.1465891496991,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
6420,145,0.0145,top_1_to_5_percent,1,7.0,111.0,False,51.277175019740014,51.27717501974098,6.382430694279002,0.0,1718.9339490781003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6429,146,0.0146,top_1_to_5_percent,1,7.0,111.0,False,51.277175019740014,51.27717501974098,6.382430694279002,0.0,1718.9339490781003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7191,147,0.0147,top_1_to_5_percent,0,,,False,51.277175019740014,51.27717501974098,6.715550801491904,0.0,1608.1465891496991,0.0,0.0,,,,,,
8915,148,0.0148,top_1_to_5_percent,1,7.0,111.0,False,51.277175019740014,51.27717501974098,6.382430694279002,0.0,1718.9339490781003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8629,149,0.0149,top_1_to_5_percent,1,5.0,95.0,False,51.24368256064298,51.243682560644004,-0.5693213668129999,0.0,921.8179804264983,22.2686838686158,22.2686838686158,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
175,150,0.015,top_1_to_5_percent,0,,,False,51.105008333037006,51.105008333037006,42.2371000441474,0.0,3202.122468547799,0.0,0.0,,,,,,
5504,151,0.0151,top_1_to_5_percent,1,6.0,103.0,False,51.07883440722799,51.07883440722901,6.182015890520802,0.0,1893.1486882349,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
1709,152,0.0152,top_1_to_5_percent,1,4.0,87.0,False,50.98101165809703,50.981011658096975,14.3483618903463,0.0,1838.7078798047987,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
3669,153,0.0153,top_1_to_5_percent,1,4.0,87.0,False,50.98101165809703,50.981011658096975,14.3483618903463,0.0,1838.7078798047987,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5771,154,0.0154,top_1_to_5_percent,1,11.0,143.0,False,50.883981118127,50.883981118127,-0.3466606062369024,0.0,1589.948598781899,56.538008369035,56.538008369035,355.126421733082,396.04045228592,40.91403055283803,1.4210854715202e-14,2.50058144277164,2.500581442771626
2030,155,0.0155,top_1_to_5_percent,1,14.0,167.0,False,50.52371797566002,50.52371797565905,15.5765984560642,0.0,1740.322642896299,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
1981,156,0.0156,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,157,0.0157,top_1_to_5_percent,1,4.0,87.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
3930,158,0.0158,top_1_to_5_percent,1,6.0,103.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
4146,159,0.0159,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,160,0.016,top_1_to_5_percent,1,6.0,103.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
4814,161,0.0161,top_1_to_5_percent,1,14.0,167.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
5099,162,0.0162,top_1_to_5_percent,1,14.0,167.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
5500,163,0.0163,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,164,0.0164,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,165,0.0165,top_1_to_5_percent,1,5.0,95.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
6771,166,0.0166,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7409,167,0.0167,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7787,168,0.0168,top_1_to_5_percent,0,,,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,,,,,,
8215,169,0.0169,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8336,170,0.017,top_1_to_5_percent,1,4.0,87.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
8872,171,0.0171,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9245,172,0.0172,top_1_to_5_percent,1,7.0,111.0,False,50.341947931288985,50.34194793128802,10.082087959717999,0.0,1612.3843264011011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4983,173,0.0173,top_1_to_5_percent,1,7.0,111.0,False,50.283780104230004,50.283780104230004,14.276225769238103,0.0,1935.528096861899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7634,174,0.0174,top_1_to_5_percent,1,5.0,95.0,False,50.283780104230004,50.283780104230004,14.276225769238103,0.0,1935.528096861899,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
8604,175,0.0175,top_1_to_5_percent,1,5.0,95.0,False,50.283780104230004,50.283780104230004,14.276225769238103,0.0,1935.528096861899,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
8692,176,0.0176,top_1_to_5_percent,1,7.0,111.0,False,50.283780104230004,50.283780104230004,14.276225769238103,0.0,1935.528096861899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9061,177,0.0177,top_1_to_5_percent,1,2.0,71.0,False,50.283780104230004,50.283780104230004,14.276225769238103,0.0,1935.528096861899,0.0,0.0,0.0,110.465721330482,110.465721330482,0.0,0.0,0.0
3949,178,0.0178,top_1_to_5_percent,1,7.0,111.0,False,50.10669709566696,50.10669709566798,7.0088773368660995,0.0,2080.4207136267996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272,179,0.0179,top_1_to_5_percent,1,5.0,95.0,False,50.10669709566696,50.10669709566798,7.0088773368660995,0.0,2080.4207136267996,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
3966,180,0.018,top_1_to_5_percent,1,6.0,103.0,False,49.849246158863025,49.849246158862,-3.8222668509244,0.0,1625.2778906357998,49.7931791629814,49.7931791629814,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
6898,181,0.0181,top_1_to_5_percent,1,2.0,71.0,False,49.79858922743398,49.798589227434036,-8.080860413451703,0.0,663.9088508491986,22.2686838686158,22.2686838686158,0.0,110.465721330482,110.465721330482,0.0,0.0,0.0
3820,182,0.0182,top_1_to_5_percent,0,,,False,49.69802466218397,49.698024662184025,13.5586842135464,0.0,1577.1037560471013,0.0,0.0,,,,,,
5274,183,0.0183,top_1_to_5_percent,1,7.0,111.0,False,49.69802466218397,49.698024662184025,13.5586842135464,0.0,1577.1037560471013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9489,184,0.0184,top_1_to_5_percent,1,7.0,111.0,False,49.69802466218397,49.698024662184025,13.5586842135464,0.0,1577.1037560471013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,185,0.0185,top_1_to_5_percent,1,6.0,103.0,False,49.698024662182945,49.698024662183,3.6187430932278986,0.0,1486.3225979893996,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
2869,186,0.0186,top_1_to_5_percent,1,5.0,95.0,False,49.698024662182945,49.698024662183,10.9893175195242,0.0,1550.3849999290996,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
4076,187,0.0187,top_1_to_5_percent,1,6.0,103.0,False,49.698024662182945,49.698024662183,10.9893175195242,0.0,1550.3849999290996,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
4459,188,0.0188,top_1_to_5_percent,1,5.0,95.0,False,49.698024662182945,49.698024662183,10.9893175195242,0.0,1550.3849999290996,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
4616,189,0.0189,top_1_to_5_percent,1,7.0,111.0,False,49.698024662182945,49.698024662183,10.9893175195242,0.0,1550.3849999290996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6305,190,0.019,top_1_to_5_percent,1,14.0,167.0,False,49.698024662182945,49.698024662183,10.9893175195242,0.0,1550.3849999290996,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
693,191,0.0191,top_1_to_5_percent,1,6.0,103.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
843,192,0.0192,top_1_to_5_percent,1,7.0,111.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,193,0.0193,top_1_to_5_percent,1,7.0,111.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4546,194,0.0194,top_1_to_5_percent,1,5.0,95.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
5357,195,0.0195,top_1_to_5_percent,1,4.0,87.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
5452,196,0.0196,top_1_to_5_percent,1,7.0,111.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5844,197,0.0197,top_1_to_5_percent,1,5.0,95.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
6358,198,0.0198,top_1_to_5_percent,1,7.0,111.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7345,199,0.0199,top_1_to_5_percent,1,9.0,127.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,382.129122003109,405.313274925785,23.18415292267599,38.1856367454931,23.6728449980968,-14.5127917473963
7394,200,0.02,top_1_to_5_percent,1,7.0,111.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8555,201,0.0201,top_1_to_5_percent,1,14.0,167.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
9403,202,0.0202,top_1_to_5_percent,1,6.0,103.0,False,49.698024662173,49.698024662173,17.1457427955172,0.0,1610.9399361677006,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
2082,203,0.0203,top_1_to_5_percent,1,4.0,87.0,False,49.62020427021605,49.62020427021599,14.3675845691556,0.0,1700.3489144160994,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
3797,204,0.0204,top_1_to_5_percent,1,4.0,87.0,False,49.62020427021605,49.62020427021599,14.3675845691556,0.0,1700.3489144160994,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
4198,205,0.0205,top_1_to_5_percent,1,7.0,111.0,False,49.62020427021605,49.62020427021599,14.3675845691556,0.0,1700.3489144160994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,206,0.0206,top_1_to_5_percent,1,5.0,95.0,False,49.62020427021605,49.62020427021599,14.3675845691556,0.0,1700.3489144160994,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
4830,207,0.0207,top_1_to_5_percent,1,10.0,135.0,False,49.57945882077598,49.57945882077604,-7.482809623658795,0.0,622.8953119623002,22.2686838686158,22.2686838686158,372.309958268554,405.313258646956,33.003300378402,6.78568312650896e-13,2.8421709430404e-14,-6.50146603220492e-13
5096,208,0.0208,top_1_to_5_percent,1,12.0,151.0,False,49.501587762974,30.12254208094498,21.495488323427402,19.379045682028902,5239.870503268499,6.0404419428169,25.4194876248458,325.668930529416,382.364473540397,56.695543010981,0.0,0.0,0.0
1042,209,0.0209,top_1_to_5_percent,0,,,False,49.47309858629899,49.47309858630001,17.889731782392804,0.0,1726.9676831821998,0.0,0.0,,,,,,
3460,210,0.021,top_1_to_5_percent,1,14.0,167.0,False,49.47309858629899,49.47309858630001,17.889731782392804,0.0,1726.9676831821998,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
3599,211,0.0211,top_1_to_5_percent,1,3.0,79.0,False,49.47309858629899,49.47309858630001,17.889731782392804,0.0,1726.9676831821998,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
4980,212,0.0212,top_1_to_5_percent,1,6.0,103.0,False,49.47309858629899,49.47309858630001,17.889731782392804,0.0,1726.9676831821998,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
7049,213,0.0213,top_1_to_5_percent,1,6.0,103.0,False,49.47309858629899,49.47309858630001,17.889731782392804,0.0,1726.9676831821998,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
8874,214,0.0214,top_1_to_5_percent,1,7.0,111.0,False,49.47309858629899,49.47309858630001,17.889731782392804,0.0,1726.9676831821998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9814,215,0.0215,top_1_to_5_percent,1,7.0,111.0,False,49.47309858629899,49.47309858630001,17.889731782392804,0.0,1726.9676831821998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,216,0.0216,top_1_to_5_percent,1,6.0,103.0,False,49.336108874882996,49.33610887488203,24.8441474155637,0.0,2226.615918741998,49.7931791629814,49.7931791629814,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
2675,217,0.0217,top_1_to_5_percent,1,5.0,95.0,False,49.31227017686501,49.31227017686399,12.774739265987002,0.0,2112.5448121380014,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
4025,218,0.0218,top_1_to_5_percent,1,7.0,111.0,False,49.31227017686501,49.31227017686399,12.774739265987002,0.0,2112.5448121380014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,219,0.0219,top_1_to_5_percent,1,7.0,111.0,False,49.31227017686501,49.31227017686399,12.774739265987002,0.0,2112.5448121380014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9803,220,0.022,top_1_to_5_percent,1,6.0,103.0,False,49.31227017686501,49.31227017686399,12.774739265987002,0.0,2112.5448121380014,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
6380,221,0.0221,top_1_to_5_percent,1,2.0,71.0,False,49.309392159617005,49.30939215961604,24.8904606477237,0.0,2104.064608078299,0.0,0.0,0.0,110.465721330482,110.465721330482,0.0,0.0,0.0
2594,222,0.0222,top_1_to_5_percent,0,,,False,49.30450428264999,49.30450428265004,24.606410361530603,0.0,2272.5474213896996,49.7931791629814,49.7931791629814,,,,,,
7539,223,0.0223,top_1_to_5_percent,1,5.0,95.0,False,49.20117534999599,49.20117534999599,-24.035214376023504,0.0,1417.7647490648997,56.538008369035,56.538008369035,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
7310,224,0.0224,top_1_to_5_percent,1,18.0,199.0,True,49.19257767619098,30.556045584135973,22.238001913401703,18.63653209205485,5285.671758180702,6.27982261182355,24.9163547038784,546.327360008728,571.966287503776,25.63892749504805,99.2017643527926,75.6481141716502,-23.553650181142388
1079,225,0.0225,top_1_to_5_percent,1,6.0,103.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
1758,226,0.0226,top_1_to_5_percent,1,4.0,87.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
4179,227,0.0227,top_1_to_5_percent,0,,,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,,,,,,
4945,228,0.0228,top_1_to_5_percent,1,7.0,111.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6562,229,0.0229,top_1_to_5_percent,1,7.0,111.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6831,230,0.023,top_1_to_5_percent,1,5.0,95.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
6845,231,0.0231,top_1_to_5_percent,0,,,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,,,,,,
6912,232,0.0232,top_1_to_5_percent,1,7.0,111.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7015,233,0.0233,top_1_to_5_percent,1,7.0,111.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8001,234,0.0234,top_1_to_5_percent,1,5.0,95.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
8009,235,0.0235,top_1_to_5_percent,1,7.0,111.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9264,236,0.0236,top_1_to_5_percent,1,4.0,87.0,False,49.05268107598397,49.052681075984026,13.906667653804295,0.0,1532.5470019688,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
2834,237,0.0237,top_1_to_5_percent,1,3.0,79.0,False,48.85172698619499,48.85172698619505,8.807878727815403,0.0,1711.4478426615005,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
5838,238,0.0238,top_1_to_5_percent,1,7.0,111.0,False,48.85172698619499,48.85172698619402,9.140998835028501,0.0,1600.6605678321012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7874,239,0.0239,top_1_to_5_percent,1,3.0,79.0,False,48.85172698619499,48.85172698619505,8.807878727815403,0.0,1711.4478426615005,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
9734,240,0.024,top_1_to_5_percent,1,7.0,111.0,False,48.85172698619499,48.85172698619505,8.807878727815403,0.0,1711.4478426615005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,241,0.0241,top_1_to_5_percent,1,7.0,111.0,False,48.74958625273899,48.749586252740016,0.19409203702520017,0.0,1427.4078008449997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,242,0.0242,top_1_to_5_percent,1,6.0,103.0,False,48.710426964608985,48.71042696461001,2.139476220864502,0.0,1424.9237734345988,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
5227,243,0.0243,top_1_to_5_percent,1,7.0,111.0,False,48.710426964608985,48.71042696461001,2.139476220864502,0.0,1424.9237734345988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9365,244,0.0244,top_1_to_5_percent,1,6.0,103.0,False,48.710426964608985,48.71042696461001,2.139476220864502,0.0,1424.9237734345988,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
698,245,0.0245,top_1_to_5_percent,0,,,False,48.638429034437024,48.63842903443799,17.331171897836597,0.0,1915.2841955126987,0.0,0.0,,,,,,
1078,246,0.0246,top_1_to_5_percent,0,,,False,48.638429034437024,48.63842903443799,17.331171897836597,0.0,1915.2841955126987,0.0,0.0,,,,,,
1595,247,0.0247,top_1_to_5_percent,1,12.0,151.0,False,48.638429034437024,48.63842903443799,17.331171897836597,0.0,1915.2841955126987,0.0,0.0,325.668930529416,382.364473540397,56.695543010981,4.67270358878289,23.3353137877147,18.66261019893181
2355,248,0.0248,top_1_to_5_percent,1,14.0,167.0,False,48.638429034437024,48.63842903443799,17.331171897836597,0.0,1915.2841955126987,0.0,0.0,185.745847312004,299.484469224306,113.738621912302,0.0,0.0,0.0
3078,249,0.0249,top_1_to_5_percent,1,7.0,111.0,False,48.638429034437024,48.63842903443799,17.331171897836597,0.0,1915.2841955126987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,250,0.025,top_1_to_5_percent,1,7.0,111.0,False,48.620154129463,48.62015412946397,12.7615164170596,0.0,1870.8932082271003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,251,0.0251,top_1_to_5_percent,0,,,False,48.603820206305954,48.60382020630601,24.3137287335551,0.0,1902.7146237060006,0.0,0.0,,,,,,
6797,252,0.0252,top_1_to_5_percent,1,5.0,95.0,False,48.570195100906005,48.570195100906005,13.206100982529001,0.0,1935.6210664392984,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
7621,253,0.0253,top_1_to_5_percent,1,4.0,87.0,False,48.570195100906005,48.570195100906005,13.206100982529001,0.0,1935.6210664392001,0.0,0.0,0.0,67.6431305846633,67.6431305846633,0.0,0.0,0.0
835,254,0.0254,top_1_to_5_percent,1,5.0,95.0,False,48.15983639431499,48.15983639431499,21.187459389306696,0.0,1816.2566063914,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
4260,255,0.0255,top_1_to_5_percent,1,6.0,103.0,False,48.15983639431499,48.15983639431499,21.187459389306696,0.0,1816.2566063914,0.0,0.0,0.0,0.71367875842609,0.71367875842609,0.0,0.0,0.0
7650,256,0.0256,top_1_to_5_percent,1,2.0,71.0,False,48.15983639431499,48.15983639431499,21.187459389306696,0.0,1816.2566063914,0.0,0.0,0.0,110.465721330482,110.465721330482,0.0,0.0,0.0
8369,257,0.0257,top_1_to_5_percent,1,3.0,79.0,False,48.15983639431499,48.15983639431499,21.187459389306696,0.0,1816.2566063914,0.0,0.0,0.0,79.4853371037635,79.4853371037635,0.0,0.0,0.0
9508,258,0.0258,top_1_to_5_percent,1,5.0,95.0,False,48.15983639431499,48.15983639431499,21.187459389306696,0.0,1816.2566063914,0.0,0.0,0.0,30.2757519474911,30.2757519474911,0.0,0.0,0.0
7736,259,0.0259,top_1_to_5_percent,1,7.0,111.0,False,48.15581257559097,48.155812575590005,14.1275494594597,0.0,1898.1879862328005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,260,0.026,top_1_to_5_percent,1,13.0,159.0,False,48.15278997748396,48.152789977484986,7.153993609046701,0.0,1338.4133257434987,0.0,0.0,240.569511496604,355.126452344801,114.556940848197,0.0,0.0,0.0
