metric,n,mean_delta,sample_std,standard_error,critical_value,ci95_low,ci95_high,method
production_kg,10000,15.270633317884727,16.670073910377774,0.16670073910377772,1.959963984540054,14.943905873045114,15.597360762724339,"paired mean difference, normal 1.959964 critical value"
htt_kg,10000,8.763033783438605,13.576592826832147,0.13576592826832148,1.959963984540054,8.496937453705046,9.029130113172164,"paired mean difference, normal 1.959964 critical value"
ordinary_shortage_kg,10000,0.24415484771620968,1.6479158493947426,0.016479158493947425,1.959963984540054,0.2118562905725454,0.27645340485987396,"paired mean difference, normal 1.959964 critical value"
final_inventory_kg,10000,15.514788165600883,16.563037146832542,0.16563037146832543,1.959963984540054,15.190158602776975,15.839417728424792,"paired mean difference, normal 1.959964 critical value"
operating_cost_yuan,10000,809.1556433069687,867.3993306192111,8.673993306192111,1.959963984540054,792.1549288246907,826.1563577892467,"paired mean difference, normal 1.959964 critical value"
reported_objective_yuan,10000,3182.176550927905,10932.540475995032,109.32540475995033,1.959963984540054,2967.9026950031384,3396.450406852671,"paired mean difference, normal 1.959964 critical value"
