pair_type,metric,pair_count,Stage89H_mean,Stage89H_median,Stage89N_mean,Stage89N_median,paired_difference_mean,paired_difference_median,paired_difference_ci95_low,paired_difference_ci95_high,descriptive_only
SAME_INTENSITY_DIFFERENT_LOC,post_divergence_production_difference_kg,1535,-5.842486309779945,0.0,-2.6405012591236,0.0,3.201985050656341,0.0,1.7541012442701491,4.649868857042533,NO
SAME_INTENSITY_DIFFERENT_LOC,post_divergence_signed_build_difference_kg,1535,-8.705612110202644,0.0,-4.965349681109833,0.0,3.7402624290927853,0.0,2.375356007258147,5.105168850927424,NO
SAME_INTENSITY_DIFFERENT_LOC,post_divergence_positive_build_difference_kg,1535,-4.525212483567928,0.0,-1.8785161433527302,0.0,2.646696340215196,0.0,1.5794856843657006,3.7139069960646913,NO
SAME_INTENSITY_DIFFERENT_LOC,ending_inventory_total_difference_kg,1535,-8.705612110202624,0.0,-4.965349681109809,0.0,3.7402624290928177,0.0,2.375356007258178,5.105168850927457,NO
SAME_INTENSITY_DIFFERENT_LOC,ending_inventory_4d_l1_kg,1535,65.06070776350765,57.11506473125009,51.22265029414128,29.7918892552466,-13.838057469366387,0.0,-16.48380628506208,-11.192308653670695,NO
SAME_INTENSITY_DIFFERENT_LOC,post_divergence_htt_difference_kg,1535,-3.680519671399681,0.0,-1.2163861042076838,0.0,2.464133567191995,0.0,0.27848749217262325,4.649779642211367,NO
SAME_INTENSITY_DIFFERENT_LOC,post_divergence_shortage_difference_kg,1535,-1.5738468400604066,0.0,-1.035569461623958,0.0,0.5382773784364473,0.0,-0.014916532005553207,1.0914712888784477,NO
