risk_proxy,initial_state_count,equal_state_mean_q95,state_min_q95,state_max_q95,equal_state_mean_q99,state_min_q99,state_max_q99,equal_state_mean_q995,state_min_q995,state_max_q995
grid_max_wind_mps,35,39.543020748979,20.703909957764,55.2436058969182,43.1841933894836,27.3345616170286,55.4697563798479,47.2251991414634,29.0474711013738,55.4697563798479
grid_cumulative_excess_mps,35,641.088194590256,0,1441.69712923739,878.515830525397,17.6493496240982,1766.5519065958,989.135724589249,48.3062559302561,1878.92726300853
road_max_wind_mps,35,39.543020748979,20.703909957764,55.2436058969182,43.1841933894836,27.3345616170286,55.4697563798479,47.2251991414634,29.0474711013738,55.4697563798479
road_cumulative_excess_mps,35,477.064490775726,0,1256.51052959437,702.853028939367,0,1643.5101494016,811.707499015468,0,1795.70983920877
grid_longest_consecutive_exceedance_windows,35,2.2,0,3,2.57142857142857,1,3,2.71428571428571,1,3
road_longest_consecutive_exceedance_windows,35,1.77142857142857,0,3,2.17142857142857,0,3,2.37142857142857,0,3
