candidate,stage,hour_in_stage,global_hour,site,bus,Pmax_kW,P_EL_kW,Pmax_utilization,production_kg,begin_inventory_kg,inventory_pre_HTT_kg,end_inventory_kg,tank_capacity_kg,tank_headroom_kg,ordinary_demand_kg,ordinary_served_kg,ordinary_shortage_kg,HTT_in_kg,HTT_out_kg,site_voltage_pu,P_EL_ge90pct,P_EL_ge99pct,tank_binding
ARM-B0001,1,3,3,2,14,200,200,1,3.9,57.4870199262024,61.0764609199912,61.0764609199912,200,138.923539080009,0.31055900621118,0.31055900621118,0,0,0,0.923436149085397,1,1,0
ARM-B0001,1,4,4,2,14,200,200,1,3.9,61.0764609199912,64.3553429075689,64.3553429075689,200,135.644657092431,0.62111801242236,0.62111801242236,0,0,0,0.924669097131172,1,1,0
ARM-B0001,1,5,5,2,14,200,200,1,3.9,64.3553429075689,67.0131068827241,67.0131068827241,200,132.986893117276,1.24223602484472,1.24223602484472,0,0,0,0.925416865463448,1,1,0
ARM-B0001,1,6,6,2,14,200,200,1,3.9,67.0131068827241,67.882050982103,67.882050982103,200,132.117949017897,3.03105590062112,3.03105590062112,0,0,0,0.927130074311473,1,1,0
ARM-B0001,1,7,7,2,14,200,0,0,0,67.882050982103,64.0932311063266,64.0932311063266,200,135.906768893673,3.7888198757764,3.7888198757764,0,0,0,0.938651660194955,0,0,0
ARM-B0001,1,8,8,2,14,200,0,0,0,64.0932311063266,61.0621752057055,61.0621752057055,200,138.937824794294,3.03105590062112,3.03105590062112,0,0,0,0.941149283576711,0,0,0
ARM-B0001,1,1,1,3,18,120,120,1,2.34,25.2621334423093,27.4039088452224,27.4039088452224,100,72.5960911547776,0.19822459708696,0.19822459708696,0,0,0,0.911529629611861,1,1,0
ARM-B0001,1,2,2,3,18,120,120,1,2.34,27.4039088452224,29.3474596510485,29.3474596510485,100,70.6525403489515,0.396449194173921,0.396449194173921,0,0,0,0.915515937764595,1,1,0
ARM-B0001,1,3,3,3,18,120,120,1,2.34,29.3474596510485,31.4892350539615,31.4892350539615,100,68.5107649460385,0.19822459708696,0.19822459708696,0,0,0,0.916817228836656,1,1,0
ARM-B0001,1,4,4,3,18,120,120,1,2.34,31.4892350539615,33.6310104568745,33.6310104568745,100,66.3689895431255,0.19822459708696,0.19822459708696,0,0,0,0.918140268861613,1,1,0
ARM-B0001,1,5,5,3,18,120,120,1,2.34,33.6310104568745,35.7727858597876,35.7727858597876,100,64.2272141402124,0.19822459708696,0.19822459708696,0,0,0,0.918942607567268,1,1,0
ARM-B0001,1,6,6,3,18,120,120,1,2.34,35.7727858597876,37.7163366656137,37.7163366656137,100,62.2836633343863,0.396449194173921,0.396449194173921,0,0,0,0.920780645828514,1,1,0
ARM-B0001,1,7,7,3,18,120,120,1,2.34,37.7163366656137,39.2634382772658,39.2634382772658,100,60.7365617227342,0.792898388347841,0.792898388347841,0,0,0,0.932460651549523,1,1,0
ARM-B0001,1,8,8,3,18,120,0,0,0,39.2634382772658,37.6776415005701,37.6776415005701,100,62.3223584994299,1.58579677669568,1.58579677669568,0,0,0,0.937421663930205,0,0,0
ARM-B0001,1,1,1,4,31,187.5,187.5,1,3.65625,33.0235808462428,36.1583637855788,36.1583637855788,200,163.841636214421,0.521467060664001,0.521467060664001,0,0,0,0.925102274067337,1,1,0
ARM-B0001,1,2,2,4,31,187.5,187.5,1,3.65625,36.1583637855788,39.5538802552468,39.5538802552468,200,160.446119744753,0.260733530332001,0.260733530332001,0,0,0,0.928821856543705,1,1,0
ARM-B0001,1,3,3,4,31,187.5,187.5,1,3.65625,39.5538802552468,42.9493967249148,42.9493967249148,200,157.050603275085,0.260733530332001,0.260733530332001,0,0,0,0.930036359373415,1,1,0
ARM-B0001,1,4,4,4,31,187.5,187.5,1,3.65625,42.9493967249148,46.3449131945828,46.3449131945828,200,153.655086805417,0.260733530332001,0.260733530332001,0,0,0,0.93127130185541,1,1,0
ARM-B0001,1,5,5,4,31,187.5,187.5,1,3.65625,46.3449131945828,49.4796961339188,49.4796961339188,200,150.520303866081,0.521467060664001,0.521467060664001,0,0,0,0.932020284187569,1,1,0
ARM-B0001,1,6,6,4,31,187.5,187.5,1,3.65625,49.4796961339188,52.0930120125908,52.0930120125908,200,147.906987987409,1.042934121328,1.042934121328,0,0,0,0.933736286895445,1,1,0
ARM-B0001,1,7,7,4,31,187.5,187.5,1,3.65625,52.0930120125908,53.6633937699348,53.6633937699348,200,146.336606230065,2.08586824265601,2.08586824265601,0,0,0,0.937833174537158,1,1,0
ARM-B0001,1,8,8,4,31,187.5,187.5,1,3.65625,53.6633937699348,54.7123084666148,54.7123084666148,200,145.287691533385,2.60733530332001,2.60733530332001,0,0,0,0.935872128386271,1,1,0
ARM-B0001,2,1,9,1,24,300,0,0,0,90.0053559615926,85.6857892723576,85.6857892723576,300,214.314210727642,4.31956668923494,4.31956668923494,0,0,0,0.978978071795509,0,0,0
ARM-B0001,2,2,10,1,24,300,0,0,0,85.6857892723576,83.358436530313,83.358436530313,300,216.641563469687,2.32735274204469,2.32735274204469,0,0,0,0.97911100561741,0,0,0
ARM-B0001,2,3,11,1,24,300,0,0,0,83.358436530313,81.4965543366772,81.4965543366772,300,218.503445663323,1.86188219363575,1.86188219363575,0,0,0,0.978229512458615,0,0,0
ARM-B0001,2,4,12,1,24,300,0,0,0,81.4965543366772,79.6346721430415,79.6346721430415,300,220.365327856959,1.86188219363575,1.86188219363575,0,0,0,0.97780040874695,0,0,0
ARM-B0001,2,5,13,1,24,300,0,0,0,79.6346721430415,77.3073194009968,77.3073194009968,300,222.692680599003,2.32735274204469,2.32735274204469,0,0,0,0.977612117957782,0,0,0
ARM-B0001,2,6,14,1,24,300,0,0,0,77.3073194009968,74.5144961105431,74.5144961105431,300,225.485503889457,2.79282329045362,2.79282329045362,0,0,0,0.977430553787688,0,0,0
ARM-B0001,2,7,15,1,24,300,0,0,0,74.5144961105431,71.2562022716806,71.2562022716806,300,228.743797728319,3.25829383886256,3.25829383886256,0,0,0,0.978392990493837,0,0,0
ARM-B0001,2,8,16,1,24,300,0,0,0,71.2562022716806,67.5324378844091,67.5324378844091,300,232.467562115591,3.7237643872715,3.7237643872715,0,0,0,0.97814273152155,0,0,0
ARM-B0001,2,1,9,2,14,200,0,0,0,61.0621752057055,59.5093801746496,59.5093801746496,200,140.49061982535,1.5527950310559,1.5527950310559,0,0,0,0.93786197718719,0,0,0
ARM-B0001,2,2,10,2,14,200,0,0,0,59.5093801746496,58.2671441498049,58.2671441498049,200,141.732855850195,1.24223602484472,1.24223602484472,0,0,0,0.938543832496133,0,0,0
ARM-B0001,2,3,11,2,14,200,0,0,0,58.2671441498049,57.0249081249601,57.0249081249601,200,142.97509187504,1.24223602484472,1.24223602484472,0,0,0,0.936386110774906,0,0,0
ARM-B0001,2,4,12,2,14,200,0,0,0,57.0249081249601,55.6273925970098,55.6273925970098,200,144.37260740299,1.39751552795031,1.39751552795031,0,0,0,0.935872485773145,0,0,0
ARM-B0001,2,5,13,2,14,200,0,0,0,55.6273925970098,53.9503739634695,53.9503739634695,200,146.049626036531,1.67701863354037,1.67701863354037,0,0,0,0.935750794045141,0,0,0
ARM-B0001,2,6,14,2,14,200,0,0,0,53.9503739634695,51.993852224339,51.993852224339,200,148.006147775661,1.95652173913043,1.95652173913043,0,0,0,0.936342889846972,0,0,0
ARM-B0001,2,7,15,2,14,200,0,0,0,51.993852224339,49.5093801746496,49.5093801746496,200,150.49061982535,2.48447204968944,2.48447204968944,0,0,0,0.939753770789519,0,0,0
ARM-B0001,2,8,16,2,14,200,0,0,0,49.5093801746496,46.4037901125378,46.4037901125378,200,153.596209887462,3.1055900621118,3.1055900621118,0,0,0,0.938472382903484,0,0,0
ARM-B0001,2,1,9,3,18,120,0,0,0,37.6776415005701,35.9729099656223,35.9729099656223,100,64.0270900343777,1.70473153494786,1.70473153494786,0,0,0,0.933695183382614,0,0,0
ARM-B0001,2,2,10,3,18,120,0,0,0,35.9729099656223,34.609124737664,34.609124737664,100,65.390875262336,1.36378522795829,1.36378522795829,0,0,0,0.934506838151662,0,0,0
ARM-B0001,2,3,11,3,18,120,0,0,0,34.609124737664,33.7567589701901,33.7567589701901,100,66.24324102981,0.852365767473929,0.852365767473929,0,0,0,0.932348215697739,0,0,0
ARM-B0001,2,4,12,3,18,120,0,0,0,33.7567589701901,32.9638605818422,32.9638605818422,100,67.0361394181578,0.792898388347841,0.792898388347841,0,0,0,0.932029559840564,0,0,0
ARM-B0001,2,5,13,3,18,120,0,0,0,32.9638605818422,32.1709621934944,32.1709621934944,100,67.8290378065056,0.792898388347841,0.792898388347841,0,0,0,0.932031097678759,0,0,0
ARM-B0001,2,6,14,3,18,120,0,0,0,32.1709621934944,31.1798392080596,31.1798392080596,100,68.8201607919404,0.991122985434801,0.991122985434801,0,0,0,0.932999291691874,0,0,0
ARM-B0001,2,7,15,3,18,120,0,0,0,31.1798392080596,29.9904916255378,29.9904916255378,100,70.0095083744622,1.18934758252176,1.18934758252176,0,0,0,0.93679221777158,0,0,0
ARM-B0001,2,8,16,3,18,120,0,0,0,29.9904916255378,28.6029194459291,28.6029194459291,100,71.3970805540709,1.38757217960872,1.38757217960872,0,0,0,0.93526856944726,0,0,0
ARM-B0001,2,1,9,4,31,187.5,0,0,0,54.7123084666148,52.6264402239588,52.6264402239588,200,147.373559776041,2.08586824265601,2.08586824265601,0,0,0,0.937150630561584,0,0,0
ARM-B0001,2,2,10,4,31,187.5,0,0,0,52.6264402239588,51.3227725722987,51.3227725722987,200,148.677227427701,1.30366765166,1.30366765166,0,0,0,0.937559696080622,0,0,0
ARM-B0001,2,3,11,4,31,187.5,0,0,0,51.3227725722987,50.2798384509707,50.2798384509707,200,149.720161549029,1.042934121328,1.042934121328,0,0,0,0.934867934583353,0,0,0
ARM-B0001,2,4,12,4,31,187.5,0,0,0,50.2798384509707,49.0491761878037,49.0491761878037,200,150.950823812196,1.23066226316704,1.23066226316704,0,0,0,0.9335609229386,0,0,0
ARM-B0001,2,5,13,4,31,187.5,0,0,0,49.0491761878037,47.5108483588449,47.5108483588449,200,152.489151641155,1.5383278289588,1.5383278289588,0,0,0,0.932988021271496,0,0,0
ARM-B0001,2,6,14,4,31,187.5,0,0,0,47.5108483588449,45.6648549640943,45.6648549640943,200,154.335145035906,1.84599339475056,1.84599339475056,0,0,0,0.932442286835158,0,0,0
ARM-B0001,2,7,15,4,31,187.5,0,0,0,45.6648549640943,43.511196003552,43.511196003552,200,156.488803996448,2.15365896054233,2.15365896054233,0,0,0,0.9353965009238,0,0,0
ARM-B0001,2,8,16,4,31,187.5,0,0,0,43.511196003552,41.425327760896,41.425327760896,200,158.574672239104,2.08586824265601,2.08586824265601,0,0,0,0.93462508263946,0,0,0
ARM-B0001,3,1,17,1,24,300,0,0,0,67.5324378844091,62.5053559615926,62.5053559615926,300,237.494644038407,5.02708192281652,5.02708192281652,0,0,0,0.978107087433679,0,0,0
ARM-B0001,3,2,18,1,24,300,0,0,0,62.5053559615926,57.9809822310577,57.9809822310577,300,242.019017768942,4.52437373053487,4.52437373053487,0,0,0,0.978617935865678,0,0,0
ARM-B0001,3,3,19,1,24,300,0,0,0,57.9809822310577,54.9647330773678,54.9647330773678,300,245.035266922632,3.01624915368991,3.01624915368991,0,0,0,0.977471414178767,0,0,0
ARM-B0001,3,4,20,1,24,300,0,0,0,54.9647330773678,53.102850883732,53.102850883732,300,246.897149116268,1.86188219363575,1.86188219363575,0,0,0,0.974247247050156,0,0,0
ARM-B0001,3,5,21,1,24,300,0,0,0,53.102850883732,51.7064392385052,51.7064392385052,300,248.293560761495,1.39641164522681,1.39641164522681,0,0,0,0.973599205346691,0,0,0
ARM-B0001,3,6,22,1,24,300,0,0,0,51.7064392385052,50.7754981416874,50.7754981416874,300,249.224501858313,0.930941096817874,0.930941096817874,0,0,0,0.974247247050156,0,0,0
ARM-B0001,3,7,23,1,24,300,0,0,0,50.7754981416874,50.3100275932784,50.3100275932784,300,249.689972406722,0.465470548408937,0.465470548408937,0,0,0,0.974563915357715,0,0,0
ARM-B0001,3,8,24,1,24,300,300,1,5.85,50.3100275932784,55.6945570448695,55.6945570448695,300,244.305442955131,0.465470548408937,0.465470548408937,0,0,0,0.971406574526521,1,1,0
ARM-B0001,3,1,17,2,14,200,0,0,0,46.4037901125378,43.6087590566372,43.6087590566372,200,156.391240943363,2.79503105590062,2.79503105590062,0,0,0,0.937777793160594,0,0,0
ARM-B0001,3,2,18,2,14,200,0,0,0,43.6087590566372,41.7454050193701,41.7454050193701,200,158.25459498063,1.86335403726708,1.86335403726708,0,0,0,0.938378923913478,0,0,0
ARM-B0001,3,3,19,2,14,200,0,0,0,41.7454050193701,40.5031689945254,40.5031689945254,200,159.496831005475,1.24223602484472,1.24223602484472,0,0,0,0.933667463683105,0,0,0
ARM-B0001,3,4,20,2,14,200,0,0,0,40.5031689945254,39.5714919758918,39.5714919758918,200,160.428508024108,0.93167701863354,0.93167701863354,0,0,0,0.923309231212958,0,0,0
ARM-B0001,3,5,21,2,14,200,0,0,0,39.5714919758918,38.9503739634695,38.9503739634695,200,161.049626036531,0.62111801242236,0.62111801242236,0,0,0,0.921323983730229,0,0,0
ARM-B0001,3,6,22,2,14,200,0,0,0,38.9503739634695,38.6398149572583,38.6398149572583,200,161.360185042742,0.31055900621118,0.31055900621118,0,0,0,0.923309231212958,0,0,0
ARM-B0001,3,7,23,2,14,200,0,0,0,38.6398149572583,38.3292559510471,38.3292559510471,200,161.670744048953,0.31055900621118,0.31055900621118,0,0,0,0.924278259268741,0,0,0
ARM-B0001,3,8,24,2,14,200,200,1,3.9,38.3292559510471,41.6081379386248,41.6081379386248,200,158.391862061375,0.62111801242236,0.62111801242236,0,0,0,0.916101018896754,1,1,0
ARM-B0001,3,1,17,3,18,120,0,0,0,28.6029194459291,27.0171226692334,27.0171226692334,100,72.9828773307666,1.58579677669568,1.58579677669568,0,0,0,0.934353864330492,0,0,0
ARM-B0001,3,2,18,3,18,120,0,0,0,27.0171226692334,24.5393152056464,24.5393152056464,100,75.4606847943536,2.477807463587,2.477807463587,0,0,0,0.934719750392014,0,0,0
ARM-B0001,3,3,19,3,18,120,0,0,0,24.5393152056464,22.3092884884181,22.3092884884181,100,77.6907115115819,2.2300267172283,2.2300267172283,0,0,0,0.929315773171461,0,0,0
ARM-B0001,3,4,20,3,18,120,0,0,0,22.3092884884181,20.8226040102659,20.8226040102659,100,79.1773959897341,1.4866844781522,1.4866844781522,0,0,0,0.918067572956939,0,0,0
ARM-B0001,3,5,21,3,18,120,0,0,0,20.8226040102659,19.8314810248311,19.8314810248311,100,80.1685189751689,0.991122985434801,0.991122985434801,0,0,0,0.915940163768486,0,0,0
ARM-B0001,3,6,22,3,18,120,0,0,0,19.8314810248311,19.2368072335702,19.2368072335702,100,80.7631927664298,0.594673791260881,0.594673791260881,0,0,0,0.918067572956939,0,0,0
ARM-B0001,3,7,23,3,18,120,0,0,0,19.2368072335702,18.8403580393963,18.8403580393963,100,81.1596419606037,0.396449194173921,0.396449194173921,0,0,0,0.919105863079785,0,0,0
ARM-B0001,3,8,24,3,18,120,0,0,0,18.8403580393963,18.6421334423093,18.6421334423093,100,81.3578665576907,0.19822459708696,0.19822459708696,0,0,0,0.911291328897434,0,0,0
ARM-B0001,3,1,17,4,31,187.5,0,0,0,41.425327760896,38.817992457576,38.817992457576,200,161.182007542424,2.60733530332001,2.60733530332001,0,0,0,0.934510174314166,0,0,0
ARM-B0001,3,2,18,4,31,187.5,0,0,0,38.817992457576,36.471390684588,36.471390684588,200,163.528609315412,2.34660177298801,2.34660177298801,0,0,0,0.936064849522856,0,0,0
ARM-B0001,3,3,19,4,31,187.5,0,0,0,36.471390684588,34.906989502596,34.906989502596,200,165.093010497404,1.564401181992,1.564401181992,0,0,0,0.932540321529529,0,0,0
ARM-B0001,3,4,20,4,31,187.5,0,0,0,34.906989502596,33.9683487934008,33.9683487934008,200,166.031651206599,0.938640709195203,0.938640709195203,0,0,0,0.922608220694844,0,0,0
ARM-B0001,3,5,21,4,31,187.5,0,0,0,33.9683487934008,33.2643682615044,33.2643682615044,200,166.735631738496,0.703980531896402,0.703980531896402,0,0,0,0.920604012870456,0,0,0
ARM-B0001,3,6,22,4,31,187.5,0,0,0,33.2643682615044,32.7950479069068,32.7950479069068,200,167.204952093093,0.469320354597601,0.469320354597601,0,0,0,0.922608220694844,0,0,0
ARM-B0001,3,7,23,4,31,187.5,0,0,0,32.7950479069068,32.5343143765748,32.5343143765748,200,167.465685623425,0.260733530332001,0.260733530332001,0,0,0,0.92358648741973,0,0,0
ARM-B0001,3,8,24,4,31,187.5,187.5,1,3.65625,32.5343143765748,35.9298308462428,35.9298308462428,200,164.070169153757,0.260733530332001,0.260733530332001,0,0,0,0.918120560330023,1,1,0
ARM-B0001,4,1,25,1,24,300,0,0,0,55.6945570448695,54.7636159480516,54.7636159480516,300,245.236384051948,0.930941096817874,0.930941096817874,0,0,0,0.979387522747568,0,0,0
ARM-B0001,4,2,26,1,24,300,0,0,0,54.7636159480516,54.2981453996427,54.2981453996427,300,245.701854600357,0.465470548408937,0.465470548408937,0,0,0,0.980589717141008,0,0,0
ARM-B0001,4,3,27,1,24,300,0,0,0,54.2981453996427,53.8326748512337,53.8326748512337,300,246.167325148766,0.465470548408937,0.465470548408937,0,0,0,0.980982977313253,0,0,0
ARM-B0001,4,4,28,1,24,300,0,0,0,53.8326748512337,53.3672043028248,53.3672043028248,300,246.632795697175,0.465470548408937,0.465470548408937,0,0,0,0.981383220932609,0,0,0
ARM-B0001,4,5,29,1,24,300,0,0,0,53.3672043028248,52.4362632060069,52.4362632060069,300,247.563736793993,0.930941096817874,0.930941096817874,0,0,0,0.98162614447226,0,0,0
ARM-B0001,4,6,30,1,24,300,0,0,0,52.4362632060069,50.5743810123712,50.5743810123712,300,249.425618987629,1.86188219363575,1.86188219363575,0,0,0,0.98218321886878,0,0,0
ARM-B0001,4,7,31,1,24,300,0,0,0,50.5743810123712,46.2548143231362,46.2548143231362,300,253.745185676864,4.31956668923494,4.31956668923494,0,0,0,0.982582973583975,0,0,0
ARM-B0001,4,8,32,1,24,300,0,0,0,46.2548143231362,40.8553559615926,40.8553559615926,300,259.144644038407,5.39945836154367,5.39945836154367,0,0,0,0.981383220932609,0,0,0
ARM-B0001,4,1,25,2,14,200,0,0,0,41.6081379386248,41.2975789324136,41.2975789324136,200,158.702421067586,0.31055900621118,0.31055900621118,0,0,0,0.938953520456351,0,0,0
ARM-B0001,4,2,26,2,14,200,0,0,0,41.2975789324136,40.9870199262024,40.9870199262024,200,159.012980073798,0.31055900621118,0.31055900621118,0,0,0,0.942586636247568,0,0,0
ARM-B0001,4,3,27,2,14,200,0,0,0,40.9870199262024,40.6764609199912,40.6764609199912,200,159.323539080009,0.31055900621118,0.31055900621118,0,0,0,0.943773024606416,0,0,0
ARM-B0001,4,4,28,2,14,200,0,0,0,40.6764609199912,40.0553429075689,40.0553429075689,200,159.944657092431,0.62111801242236,0.62111801242236,0,0,0,0.944979438785021,0,0,0
ARM-B0001,4,5,29,2,14,200,0,0,0,40.0553429075689,38.8131068827241,38.8131068827241,200,161.186893117276,1.24223602484472,1.24223602484472,0,0,0,0.945711147984028,0,0,0
ARM-B0001,4,6,30,2,14,200,0,0,0,38.8131068827241,35.782050982103,35.782050982103,200,164.217949017897,3.03105590062112,3.03105590062112,0,0,0,0.947387658368987,0,0,0
ARM-B0001,4,7,31,2,14,200,0,0,0,35.782050982103,31.9932311063266,31.9932311063266,200,168.006768893673,3.7888198757764,3.7888198757764,0,0,0,0.948589475474814,0,0,0
ARM-B0001,4,8,32,2,14,200,0,0,0,31.9932311063266,28.9621752057055,28.9621752057055,200,171.037824794294,3.03105590062112,3.03105590062112,0,0,0,0.944979438785021,0,0,0
ARM-B0001,4,1,25,3,18,120,0,0,0,18.6421334423093,18.4439088452224,18.4439088452224,100,81.5560911547776,0.19822459708696,0.19822459708696,0,0,0,0.934819904639515,0,0,0
ARM-B0001,4,2,26,3,18,120,0,0,0,18.4439088452224,18.0474596510484,18.0474596510484,100,81.9525403489516,0.396449194173921,0.396449194173921,0,0,0,0.938707313677102,0,0,0
ARM-B0001,4,3,27,3,18,120,0,0,0,18.0474596510484,17.8492350539615,17.8492350539615,100,82.1507649460385,0.19822459708696,0.19822459708696,0,0,0,0.939976499462418,0,0,0
ARM-B0001,4,4,28,3,18,120,0,0,0,17.8492350539615,17.6510104568745,17.6510104568745,100,82.3489895431255,0.19822459708696,0.19822459708696,0,0,0,0.941266987498855,0,0,0
ARM-B0001,4,5,29,3,18,120,0,0,0,17.6510104568745,17.4527858597876,17.4527858597876,100,82.5472141402124,0.19822459708696,0.19822459708696,0,0,0,0.942049629506017,0,0,0
ARM-B0001,4,6,30,3,18,120,0,0,0,17.4527858597876,17.0563366656136,17.0563366656136,100,82.9436633343864,0.396449194173921,0.396449194173921,0,0,0,0.943842670248739,0,0,0
ARM-B0001,4,7,31,3,18,120,0,0,0,17.0563366656136,16.2634382772658,16.2634382772658,100,83.7365617227342,0.792898388347841,0.792898388347841,0,0,0,0.945127879387662,0,0,0
ARM-B0001,4,8,32,3,18,120,0,0,0,16.2634382772658,14.6776415005701,14.6776415005701,100,85.3223584994299,1.58579677669568,1.58579677669568,0,0,0,0.941266987498855,0,0,0
ARM-B0001,4,1,25,4,31,187.5,0,0,0,35.9298308462428,35.4083637855788,35.4083637855788,200,164.591636214421,0.521467060664001,0.521467060664001,0,0,0,0.938400391399781,0,0,0
ARM-B0001,4,2,26,4,31,187.5,0,0,0,35.4083637855788,35.1476302552468,35.1476302552468,200,164.852369744753,0.260733530332001,0.260733530332001,0,0,0,0.942067470135764,0,0,0
ARM-B0001,4,3,27,4,31,187.5,0,0,0,35.1476302552468,34.8868967249148,34.8868967249148,200,165.113103275085,0.260733530332001,0.260733530332001,0,0,0,0.943264918700606,0,0,0
ARM-B0001,4,4,28,4,31,187.5,0,0,0,34.8868967249148,34.6261631945828,34.6261631945828,200,165.373836805417,0.260733530332001,0.260733530332001,0,0,0,0.944482564558062,0,0,0
ARM-B0001,4,5,29,4,31,187.5,0,0,0,34.6261631945828,34.1046961339188,34.1046961339188,200,165.895303866081,0.521467060664001,0.521467060664001,0,0,0,0.94522107849528,0,0,0
ARM-B0001,4,6,30,4,31,187.5,0,0,0,34.1046961339188,33.0617620125908,33.0617620125908,200,166.938237987409,1.042934121328,1.042934121328,0,0,0,0.946913158932749,0,0,0
ARM-B0001,4,7,31,4,31,187.5,0,0,0,33.0617620125908,30.9758937699348,30.9758937699348,200,169.024106230065,2.08586824265601,2.08586824265601,0,0,0,0.948126119491975,0,0,0
ARM-B0001,4,8,32,4,31,187.5,0,0,0,30.9758937699348,28.3685584666148,28.3685584666148,200,171.631441533385,2.60733530332001,2.60733530332001,0,0,0,0.944482564558062,0,0,0
ARM-B0001,5,1,33,1,24,300,0,0,0,40.8553559615926,36.5357892723576,36.5357892723576,300,263.464210727642,4.31956668923494,4.31956668923494,0,0,0,0.978978071795509,0,0,0
ARM-B0001,5,2,34,1,24,300,0,0,0,36.5357892723576,34.2084365303129,34.2084365303129,300,265.791563469687,2.32735274204469,2.32735274204469,0,0,0,0.97911100561741,0,0,0
ARM-B0001,5,3,35,1,24,300,0,0,0,34.2084365303129,32.3465543366772,32.3465543366772,300,267.653445663323,1.86188219363575,1.86188219363575,0,0,0,0.978229512458615,0,0,0
ARM-B0001,5,4,36,1,24,300,0,0,0,32.3465543366772,30.4846721430414,30.4846721430414,300,269.515327856959,1.86188219363575,1.86188219363575,0,0,0,0.97780040874695,0,0,0
ARM-B0001,5,5,37,1,24,300,0,0,0,30.4846721430414,28.1573194009967,28.1573194009967,300,271.842680599003,2.32735274204469,2.32735274204469,0,0,0,0.977612117957782,0,0,0
ARM-B0001,5,6,38,1,24,300,0,0,0,28.1573194009967,25.3644961105431,25.3644961105431,300,274.635503889457,2.79282329045362,2.79282329045362,0,0,0,0.977430553787688,0,0,0
ARM-B0001,5,7,39,1,24,300,0,0,0,25.3644961105431,22.1062022716806,22.1062022716806,300,277.893797728319,3.25829383886256,3.25829383886256,0,0,0,0.978392990493837,0,0,0
ARM-B0001,5,8,40,1,24,300,0,0,0,22.1062022716806,18.3824378844091,18.3824378844091,300,281.617562115591,3.7237643872715,3.7237643872715,0,0,0,0.97814273152155,0,0,0
ARM-B0001,5,1,33,2,14,200,0,0,0,28.9621752057055,27.4093801746496,27.4093801746496,200,172.59061982535,1.5527950310559,1.5527950310559,0,0,0,0.93786197718719,0,0,0
ARM-B0001,5,2,34,2,14,200,0,0,0,27.4093801746496,26.1671441498049,26.1671441498049,200,173.832855850195,1.24223602484472,1.24223602484472,0,0,0,0.938543832496133,0,0,0
ARM-B0001,5,3,35,2,14,200,0,0,0,26.1671441498049,24.9249081249602,24.9249081249602,200,175.07509187504,1.24223602484472,1.24223602484472,0,0,0,0.936386110774906,0,0,0
ARM-B0001,5,4,36,2,14,200,0,0,0,24.9249081249602,23.5273925970098,23.5273925970098,200,176.47260740299,1.39751552795031,1.39751552795031,0,0,0,0.935872485773145,0,0,0
ARM-B0001,5,5,37,2,14,200,0,0,0,23.5273925970098,21.8503739634695,21.8503739634695,200,178.149626036531,1.67701863354037,1.67701863354037,0,0,0,0.935750794045141,0,0,0
