method,bus,global_hour,observed_records,mean_voltage_pu,q01_voltage_pu,q05_voltage_pu,q50_voltage_pu,minimum_voltage_pu,lower_bound_hit_frequency,lower_bound_hit_count,unit_note
saa,2,27,5788,0.997525756670788,0.997513903874905,0.997513903874905,0.997513903874905,0.997513903874905,0,0,p.u.
saa,2,28,5788,0.997568108438638,0.99755654170653,0.99755654170653,0.99755654170653,0.99755654170653,0,0,p.u.
saa,2,29,5788,0.99762732568547,0.997582427870302,0.997582427870302,0.997582427870302,0.997582427870302,0,0,p.u.
saa,2,30,5788,0.997731871540464,0.997641811902935,0.997641811902935,0.997641811902935,0.997641811902935,0,0,p.u.
saa,2,31,5788,0.997859038475687,0.997684444268182,0.997684444268182,0.997868937370565,0.997684444268182,0,0,p.u.
saa,2,32,5788,0.997870372705882,0.99755654170653,0.99755654170653,0.998000477424935,0.99755654170653,0,0,p.u.
saa,2,33,2476,0.997620245207915,0.997299978566055,0.997299978566055,0.997744028439538,0.997299978566055,0,0,p.u.
saa,2,34,2476,0.997665020764586,0.997313021456214,0.997313021456214,0.997757065524985,0.997313021456214,0,0,p.u.
saa,2,35,2476,0.997574088407383,0.997217333865188,0.997217333865188,0.997661420523065,0.997217333865188,0,0,p.u.
saa,2,36,2476,0.997533686510409,0.997168687483474,0.997168687483474,0.997612795796255,0.997168687483474,0,0,p.u.
saa,2,37,2476,0.997519307479502,0.997146943556173,0.997146943556173,0.997591061548931,0.997146943556173,0,0,p.u.
saa,2,38,2476,0.997500193077066,0.997123216163362,0.997123216163362,0.99756734471958,0.997123216163362,0,0,p.u.
saa,2,39,2476,0.997584258436437,0.997223487150685,0.997223487150685,0.997667571069581,0.997223487150685,0,0,p.u.
saa,2,40,2476,0.997546340729577,0.997198949960266,0.997198949960266,0.997643044801477,0.997198949960266,0,0,p.u.
saa,2,41,427,0.997466855062124,0.997197454333421,0.997197454333421,0.997577415878254,0.997197454333421,0,0,p.u.
saa,2,42,427,0.997591117206527,0.997255422797718,0.997255422797718,0.997699492501805,0.997255422797718,0,0,p.u.
saa,2,43,427,0.99750143703584,0.997138448262981,0.997138448262981,0.997582570037794,0.997138448262981,0,0,p.u.
saa,2,44,427,0.997184043836627,0.996836939327739,0.996836939327739,0.997242959298409,0.996836939327739,0,0,p.u.
saa,2,45,427,0.997109861525482,0.996784681345933,0.996784681345933,0.997174411975355,0.996784681345933,0,0,p.u.
saa,2,46,427,0.99715690386963,0.996836939327739,0.996836939327739,0.997242959298409,0.996836939327739,0,0,p.u.
saa,2,47,427,0.99699954465564,0.996862487060825,0.996862487060825,0.996862487060825,0.996862487060825,0,0,p.u.
saa,2,48,427,0.997104743296423,0.997045528643147,0.997045528643147,0.997045528643147,0.997045528643147,0,0,p.u.
saa,3,1,10000,0.984466820036044,0.984466820036017,0.984466820036017,0.984466820036017,0.984466820036017,0,0,p.u.
saa,3,2,10000,0.985205760404218,0.985205760404216,0.985205760404216,0.985205760404216,0.985205760404216,0,0,p.u.
saa,3,3,10000,0.985447557927996,0.985447557927977,0.985447557927977,0.985447557927977,0.985447557927977,0,0,p.u.
saa,3,4,10000,0.985693687859876,0.985693687859885,0.985693687859885,0.985693687859885,0.985693687859885,0,0,p.u.
saa,3,5,10000,0.985843092743682,0.98584309274367,0.98584309274367,0.98584309274367,0.98584309274367,0,0,p.u.
saa,3,6,10000,0.986185763438101,0.986185763438124,0.986185763438124,0.986185763438124,0.986185763438124,0,0,p.u.
saa,3,7,10000,0.98643170917644,0.986431709176385,0.986431709176385,0.986431709176385,0.986431709176385,0,0,p.u.
saa,3,8,10000,0.985693687859876,0.985693687859885,0.985693687859885,0.985693687859885,0.985693687859885,0,0,p.u.
saa,3,9,8914,0.984216394413125,0.984216394413138,0.984216394413138,0.984216394413138,0.984216394413138,0,0,p.u.
saa,3,10,8914,0.984302937702698,0.984300276027767,0.984300276027767,0.984300276027767,0.984300276027767,0,0,p.u.
saa,3,11,8914,0.983765442584966,0.983762779457599,0.983762779457599,0.983762779457599,0.983762779457599,0,0,p.u.
saa,3,12,8914,0.983787126263856,0.983505432179987,0.983505432179987,0.983505432179987,0.983505432179987,0,0,p.u.
saa,3,13,8914,0.984155359499616,0.983393338862183,0.983393338862183,0.984580740124312,0.983393338862183,0,0,p.u.
saa,3,14,8914,0.984262560845826,0.983290845079768,0.983290845079768,0.984478369961936,0.983290845079768,0,0,p.u.
saa,3,15,8914,0.983959581878648,0.983885856827516,0.983885856827516,0.983885856827516,0.983885856827516,0,0,p.u.
saa,3,16,8914,0.98372799558769,0.98372799558764,0.98372799558764,0.98372799558764,0.98372799558764,0,0,p.u.
saa,3,17,7936,0.98438738635076,0.983701474037771,0.983701474037771,0.984537100404911,0.983701474037771,0,0,p.u.
saa,3,18,7936,0.985258880223132,0.984007813170244,0.984007813170244,0.985194473840222,0.984007813170244,0,0,p.u.
saa,3,19,7936,0.985643785395476,0.983293913332126,0.983293913332126,0.986148966744734,0.983293913332126,0,0,p.u.
saa,3,20,7936,0.983822598998666,0.981557885942012,0.981557885942012,0.98417209001586,0.981557885942012,0,0,p.u.
saa,3,21,7936,0.9834136898277,0.981265833173402,0.981265833173402,0.983775883360634,0.981265833173402,0,0,p.u.
saa,3,22,7936,0.982944095767533,0.981557885942012,0.981557885942012,0.983058480606589,0.981557885942012,0,0,p.u.
saa,3,23,7936,0.981720673079823,0.981700637816337,0.981700637816337,0.981700637816337,0.981700637816337,0,0,p.u.
saa,3,24,7936,0.982740614812587,0.982740465091152,0.982740465091152,0.982740465091152,0.982740465091152,0,0,p.u.
saa,3,25,5788,0.984537945982825,0.984466820036017,0.984466820036017,0.984466820036017,0.984466820036017,0,0,p.u.
saa,3,26,5788,0.985269384707477,0.985205760404216,0.985205760404216,0.985205760404216,0.985205760404216,0,0,p.u.
saa,3,27,5788,0.98552365908627,0.985447557927977,0.985447557927977,0.985447557927977,0.985447557927977,0,0,p.u.
saa,3,28,5788,0.98576793331411,0.985693687859885,0.985693687859885,0.985693687859885,0.985693687859885,0,0,p.u.
saa,3,29,5788,0.986131257463588,0.98584309274367,0.98584309274367,0.98584309274367,0.98584309274367,0,0,p.u.
saa,3,30,5788,0.986763562916667,0.986185763438124,0.986185763438124,0.986185763438124,0.986185763438124,0,0,p.u.
saa,3,31,5788,0.987551433096156,0.986431709176385,0.986431709176385,0.987615457439721,0.986431709176385,0,0,p.u.
saa,3,32,5788,0.987707260218856,0.985693687859885,0.985693687859885,0.988541810396768,0.985693687859885,0,0,p.u.
saa,3,33,2476,0.986273767359844,0.984216394413138,0.984216394413138,0.987068779593042,0.984216394413138,0,0,p.u.
saa,3,34,2476,0.986561239967858,0.984300276027767,0.984300276027767,0.987152418831073,0.984300276027767,0,0,p.u.
saa,3,35,2476,0.986055322875088,0.983762779457599,0.983762779457599,0.986616476074589,0.983762779457599,0,0,p.u.
saa,3,36,2476,0.985851454506581,0.983505432179987,0.983505432179987,0.986359873344026,0.983505432179987,0,0,p.u.
saa,3,37,2476,0.985786904960679,0.983393338862183,0.983393338862183,0.986248104451518,0.983393338862183,0,0,p.u.
saa,3,38,2476,0.985714253121474,0.983290845079768,0.983290845079768,0.986145907375467,0.983290845079768,0,0,p.u.
saa,3,39,2476,0.986203939715641,0.983885856827516,0.983885856827516,0.986739197498972,0.983885856827516,0,0,p.u.
saa,3,40,2476,0.985960401113629,0.98372799558764,0.98372799558764,0.986581792817289,0.98372799558764,0,0,p.u.
saa,3,41,427,0.985432896896525,0.983701474037771,0.983701474037771,0.986143638180482,0.983701474037771,0,0,p.u.
saa,3,42,427,0.986164607894268,0.984007813170244,0.984007813170244,0.986860801225677,0.984007813170244,0,0,p.u.
saa,3,43,427,0.985627455326501,0.983293913332126,0.983293913332126,0.986148966744734,0.983293913332126,0,0,p.u.
saa,3,44,427,0.983792802853851,0.981557885942012,0.981557885942012,0.98417209001586,0.981557885942012,0,0,p.u.
saa,3,45,427,0.983360186831579,0.981265833173402,0.981265833173402,0.983775883360634,0.981265833173402,0,0,p.u.
saa,3,46,427,0.98361804220086,0.981557885942012,0.981557885942012,0.98417209001586,0.981557885942012,0,0,p.u.
saa,3,47,427,0.982583050853104,0.981700637816337,0.981700637816337,0.981700637816337,0.981700637816337,0,0,p.u.
saa,3,48,427,0.983121450299553,0.982740465091152,0.982740465091152,0.982740465091152,0.982740465091152,0,0,p.u.
saa,4,1,10000,0.977823851856823,0.97782385185681,0.97782385185681,0.97782385185681,0.97782385185681,0,0,p.u.
saa,4,2,10000,0.97888906786803,0.978889067868067,0.978889067868067,0.978889067868067,0.978889067868067,0,0,p.u.
saa,4,3,10000,0.979237551731511,0.979237551731518,0.979237551731518,0.979237551731518,0.979237551731518,0,0,p.u.
saa,4,4,10000,0.979592240015339,0.979592240015361,0.979592240015361,0.979592240015361,0.979592240015361,0,0,p.u.
saa,4,5,10000,0.979807522151039,0.979807522150997,0.979807522150997,0.979807522150997,0.979807522150997,0,0,p.u.
saa,4,6,10000,0.980301231587871,0.980301231587853,0.980301231587853,0.980301231587853,0.980301231587853,0,0,p.u.
saa,4,7,10000,0.980655535154855,0.980655535154845,0.980655535154845,0.980655535154845,0.980655535154845,0,0,p.u.
saa,4,8,10000,0.979592240015339,0.979592240015361,0.979592240015361,0.979592240015361,0.979592240015361,0,0,p.u.
saa,4,9,8914,0.977464425636711,0.97746442563668,0.97746442563668,0.97746442563668,0.97746442563668,0,0,p.u.
saa,4,10,8914,0.977592856625594,0.977588502260768,0.977588502260768,0.977588502260768,0.977588502260768,0,0,p.u.
saa,4,11,8914,0.976823479730024,0.976819121942354,0.976819121942354,0.976819121942354,0.976819121942354,0,0,p.u.
saa,4,12,8914,0.976917736669445,0.976456737542042,0.976456737542042,0.976456737542042,0.976456737542042,0,0,p.u.
saa,4,13,8914,0.977547199088493,0.976300067000729,0.976300067000729,0.978243363548704,0.976300067000729,0,0,p.u.
saa,4,14,8914,0.97775376159991,0.976164986168523,0.976164986168523,0.978108551093818,0.976164986168523,0,0,p.u.
saa,4,15,8914,0.977149421681421,0.977028777994848,0.977028777994848,0.977028777994848,0.977028777994848,0,0,p.u.
saa,4,16,8914,0.976795231933222,0.976795231933217,0.976795231933217,0.976795231933217,0.976795231933217,0,0,p.u.
saa,4,17,7936,0.977848632884242,0.976750412623131,0.976750412623131,0.978117952124528,0.976750412623131,0,0,p.u.
saa,4,18,7936,0.979119824181909,0.977181630437942,0.977181630437942,0.979123177320815,0.977181630437942,0,0,p.u.
saa,4,19,7936,0.97944363821944,0.976138157865124,0.976138157865124,0.980109749170585,0.976138157865124,0,0,p.u.
saa,4,20,7936,0.976777246199695,0.973675036917557,0.973675036917557,0.977254170770986,0.973675036917557,0,0,p.u.
saa,4,21,7936,0.976198345019441,0.97327389526226,0.97327389526226,0.976682710273274,0.97327389526226,0,0,p.u.
saa,4,22,7936,0.975723037738596,0.973675036917557,0.973675036917557,0.976132669167279,0.973675036917557,0,0,p.u.
saa,4,23,7936,0.973903571813376,0.973871093421932,0.973871093421932,0.973871093421932,0.973871093421932,0,0,p.u.
saa,4,24,7936,0.975334068693474,0.975333823580352,0.975333823580352,0.975333823580352,0.975333823580352,0,0,p.u.
saa,4,25,5788,0.977931499522121,0.97782385185681,0.97782385185681,0.97782385185681,0.97782385185681,0,0,p.u.
saa,4,26,5788,0.978985382545755,0.978889067868067,0.978889067868067,0.978889067868067,0.978889067868067,0,0,p.u.
saa,4,27,5788,0.979349780762123,0.979237551731518,0.979237551731518,0.979237551731518,0.979237551731518,0,0,p.u.
saa,4,28,5788,0.979702770806898,0.979592240015361,0.979592240015361,0.979592240015361,0.979592240015361,0,0,p.u.
saa,4,29,5788,0.980245542364447,0.979807522150997,0.979807522150997,0.979807522150997,0.979807522150997,0,0,p.u.
saa,4,30,5788,0.981174834338896,0.980301231587853,0.980301231587853,0.980301231587853,0.980301231587853,0,0,p.u.
saa,4,31,5788,0.982288560132405,0.980655535154845,0.980655535154845,0.982418178440257,0.980655535154845,0,0,p.u.
saa,4,32,5788,0.982444604078068,0.979592240015361,0.979592240015361,0.983549883776731,0.979592240015361,0,0,p.u.
saa,4,33,2476,0.980340293800319,0.97746442563668,0.97746442563668,0.981430649900518,0.97746442563668,0,0,p.u.
saa,4,34,2476,0.980730371998147,0.977588502260768,0.977588502260768,0.981554225160974,0.977588502260768,0,0,p.u.
saa,4,35,2476,0.980005988816683,0.976819121942354,0.976819121942354,0.980787955763701,0.976819121942354,0,0,p.u.
saa,4,36,2476,0.979717826382953,0.976456737542042,0.976456737542042,0.980427038320628,0.976456737542042,0,0,p.u.
saa,4,37,2476,0.979626254352921,0.976300067000729,0.976300067000729,0.980271002327692,0.976300067000729,0,0,p.u.
saa,4,38,2476,0.979533320694652,0.976164986168523,0.976164986168523,0.980136468763561,0.976164986168523,0,0,p.u.
saa,4,39,2476,0.980249964207969,0.977028777994848,0.977028777994848,0.980996763607819,0.977028777994848,0,0,p.u.
saa,4,40,2476,0.979896073194111,0.976795231933217,0.976795231933217,0.980764162429673,0.976795231933217,0,0,p.u.
saa,4,41,427,0.979166695057865,0.976750412623131,0.976750412623131,0.980046247407903,0.976750412623131,0,0,p.u.
saa,4,42,427,0.980187423680029,0.977181630437942,0.977181630437942,0.9811489978817,0.977181630437942,0,0,p.u.
saa,4,43,427,0.979381948939318,0.976138157865124,0.976138157865124,0.980109749170585,0.976138157865124,0,0,p.u.
saa,4,44,427,0.976738273578599,0.973675036917557,0.973675036917557,0.977254170770986,0.973675036917557,0,0,p.u.
saa,4,45,427,0.976117363980069,0.97327389526226,0.97327389526226,0.976682710273274,0.97327389526226,0,0,p.u.
saa,4,46,427,0.976492142935093,0.973675036917557,0.973675036917557,0.977254170770986,0.973675036917557,0,0,p.u.
saa,4,47,427,0.975100702229385,0.973871093421932,0.973871093421932,0.973871093421932,0.973871093421932,0,0,p.u.
saa,4,48,427,0.975910306130334,0.975333823580352,0.975333823580352,0.975333823580352,0.975333823580352,0,0,p.u.
saa,5,1,10000,0.971166660409118,0.971166660409153,0.971166660409153,0.971166660409153,0.971166660409153,0,0,p.u.
saa,5,2,10000,0.972558090558777,0.972558090558768,0.972558090558768,0.972558090558768,0.972558090558768,0,0,p.u.
saa,5,3,10000,0.973013191436657,0.973013191436681,0.973013191436681,0.973013191436681,0.973013191436681,0,0,p.u.
saa,5,4,10000,0.973476342693222,0.973476342693277,0.973476342693277,0.973476342693277,0.973476342693277,0,0,p.u.
saa,5,5,10000,0.973757432001282,0.973757432001302,0.973757432001302,0.973757432001302,0.973757432001302,0,0,p.u.
saa,5,6,10000,0.974401984773668,0.974401984773659,0.974401984773659,0.974401984773659,0.974401984773659,0,0,p.u.
saa,5,7,10000,0.974864476224555,0.974864476224531,0.974864476224531,0.974864476224531,0.974864476224531,0,0,p.u.
saa,5,8,10000,0.973476342693222,0.973476342693277,0.973476342693277,0.973476342693277,0.973476342693277,0,0,p.u.
saa,5,9,8914,0.970699364251697,0.970699364251717,0.970699364251717,0.970699364251717,0.970699364251717,0,0,p.u.
saa,5,10,8914,0.970871979844534,0.970865841217699,0.970865841217699,0.970865841217699,0.970865841217699,0,0,p.u.
saa,5,11,8914,0.969874613443976,0.969868468522266,0.969868468522266,0.969868468522266,0.969868468522266,0,0,p.u.
saa,5,12,8914,0.97005724664754,0.96940712206437,0.96940712206437,0.96940712206437,0.96940712206437,0,0,p.u.
saa,5,13,8914,0.970968207513143,0.969209347768449,0.969209347768449,0.971949996676435,0.969209347768449,0,0,p.u.
saa,5,14,8914,0.971290286925819,0.969050599324973,0.969050599324973,0.971791695935744,0.969050599324973,0,0,p.u.
saa,5,15,8914,0.970357432230356,0.970187309109731,0.970187309109731,0.970187309109731,0.970187309109731,0,0,p.u.
saa,5,16,8914,0.969873908237289,0.969873908237253,0.969873908237253,0.969873908237253,0.969873908237253,0,0,p.u.
saa,5,17,7936,0.971339157380957,0.969806171428257,0.969806171428257,0.971734766410351,0.969806171428257,0,0,p.u.
saa,5,18,7936,0.973017343089774,0.970354930412144,0.970354930412144,0.973092352869315,0.970354930412144,0,0,p.u.
saa,5,19,7936,0.973284942909505,0.968971916195318,0.968971916195318,0.974120682499259,0.968971916195318,0,0,p.u.
saa,5,20,7936,0.969771246182458,0.965784714025688,0.965784714025689,0.970382727662072,0.965784714025688,0,0,p.u.
saa,5,21,7936,0.969022507586538,0.96527783591913,0.96527783591913,0.969635896858665,0.96527783591913,0,0,p.u.
saa,5,22,7936,0.968531713810605,0.965784714025688,0.965784714025689,0.969253275295593,0.965784714025688,0,0,p.u.
saa,5,23,7936,0.966078053803971,0.966032428021615,0.966032428021615,0.966032428021615,0.966032428021615,0,0,p.u.
saa,5,24,7936,0.967912557100611,0.967912211295263,0.967912211295263,0.967912211295263,0.967912211295263,0,0,p.u.
saa,5,25,5788,0.971312796486961,0.971166660409153,0.971166660409153,0.971166660409153,0.971166660409153,0,0,p.u.
saa,5,26,5788,0.972688832480024,0.972558090558768,0.972558090558768,0.972558090558768,0.972558090558768,0,0,p.u.
saa,5,27,5788,0.973163465297551,0.973013191436681,0.973013191436681,0.973013191436681,0.973013191436681,0,0,p.u.
saa,5,28,5788,0.973625074793653,0.973476342693277,0.973476342693277,0.973476342693277,0.973476342693277,0,0,p.u.
saa,5,29,5788,0.974353183659795,0.973757432001302,0.973757432001302,0.973757432001302,0.973757432001302,0,0,p.u.
saa,5,30,5788,0.975586818616979,0.974401984773659,0.974401984773659,0.974401984773659,0.974401984773659,0,0,p.u.
saa,5,31,5788,0.977037386261999,0.974864476224531,0.974864476224531,0.977309781547305,0.974864476224531,0,0,p.u.
saa,5,32,5788,0.977211345702363,0.973476342693277,0.973476342693277,0.978601409911653,0.973476342693277,0,0,p.u.
saa,5,33,2476,0.974437556142866,0.970699364251717,0.970699364251717,0.975839016158036,0.970699364251717,0,0,p.u.
saa,5,34,2476,0.974935675257155,0.970865841217699,0.970865841217699,0.976004616454731,0.970865841217699,0,0,p.u.
saa,5,35,2476,0.973997842561012,0.969868468522266,0.969868468522266,0.975012500397467,0.969868468522266,0,0,p.u.
saa,5,36,2476,0.973632746256179,0.96940712206437,0.96940712206437,0.974553589089241,0.96940712206437,0,0,p.u.
saa,5,37,2476,0.973518638495223,0.969209347768449,0.969209347768449,0.974356859420273,0.969209347768449,0,0,p.u.
saa,5,38,2476,0.973415029766729,0.969050599324973,0.969050599324973,0.974198949778578,0.969050599324973,0,0,p.u.
saa,5,39,2476,0.974359999293642,0.970187309109731,0.970187309109731,0.975329659374294,0.970187309109731,0,0,p.u.
saa,5,40,2476,0.973889878026274,0.969873908237253,0.969873908237253,0.975017911413426,0.969873908237253,0,0,p.u.
saa,5,41,427,0.972944247786848,0.969806171428257,0.969806171428257,0.974006612375442,0.969806171428257,0,0,p.u.
saa,5,42,427,0.974255247316213,0.970354930412144,0.970354930412144,0.975496397057802,0.970354930412144,0,0,p.u.
saa,5,43,427,0.973175405698609,0.968971916195318,0.968971916195318,0.974120682499259,0.968971916195318,0,0,p.u.
saa,5,44,427,0.969722597894525,0.965784714025689,0.965784714025689,0.970382727662072,0.965784714025689,0,0,p.u.
saa,5,45,427,0.968912507329552,0.96527783591913,0.96527783591913,0.969635896858665,0.96527783591913,0,0,p.u.
saa,5,46,427,0.969401097334149,0.965784714025689,0.965784714025689,0.970382727662072,0.965784714025689,0,0,p.u.
saa,5,47,427,0.967628648770798,0.966032428021615,0.966032428021615,0.966032428021616,0.966032428021615,0,0,p.u.
saa,5,48,427,0.968695002647025,0.967912211295263,0.967912211295263,0.967912211295263,0.967912211295263,0,0,p.u.
saa,6,1,10000,0.95482552593694,0.954825525936942,0.954825525936942,0.954825525936942,0.954825525936942,0,0,p.u.
saa,6,2,10000,0.957045742688936,0.957045742688954,0.957045742688954,0.957045742688954,0.957045742688954,0,0,p.u.
saa,6,3,10000,0.957771489841704,0.957771489841691,0.957771489841691,0.957771489841691,0.957771489841691,0,0,p.u.
saa,6,4,10000,0.958509858909296,0.958509858909306,0.958509858909306,0.958509858909306,0.958509858909306,0,0,p.u.
saa,6,5,10000,0.95895787354675,0.958957873546744,0.958957873546744,0.958957873546744,0.958957873546744,0,0,p.u.
saa,6,6,10000,0.959984893303963,0.959984893303986,0.959984893303986,0.959984893303986,0.959984893303986,0,0,p.u.
saa,6,7,10000,0.960721561246839,0.960721561246873,0.960721561246873,0.960721561246873,0.960721561246873,0,0,p.u.
saa,6,8,10000,0.958509858909296,0.958509858909306,0.958509858909306,0.958509858909306,0.958509858909306,0,0,p.u.
saa,6,9,8914,0.954076461943669,0.954076461943631,0.954076461943631,0.954076461943631,0.954076461943631,0,0,p.u.
saa,6,10,8914,0.954346723766297,0.954336649374676,0.954336649374676,0.954336649374676,0.954336649374676,0,0,p.u.
saa,6,11,8914,0.952743419238394,0.952733327972564,0.952733327972564,0.952733327972564,0.952733327972564,0,0,p.u.
saa,6,12,8914,0.953048226806711,0.951980245024653,0.951980245024653,0.951980245024653,0.951980245024653,0,0,p.u.
saa,6,13,8914,0.95454486721458,0.951655081588805,0.951655081588805,0.956157830770932,0.951655081588805,0,0,p.u.
saa,6,14,8914,0.955056772773899,0.951378269009612,0.951378269009612,0.955882322137252,0.951378269009612,0,0,p.u.
saa,6,15,8914,0.95346412009967,0.953184697702907,0.953184697702907,0.953184697702907,0.953184697702907,0,0,p.u.
saa,6,16,8914,0.952694611121149,0.952694611121136,0.952694611121136,0.952694611121136,0.952694611121136,0,0,p.u.
saa,6,17,7936,0.95509150439381,0.952598232433972,0.952598232433972,0.955766524038421,0.952598232433972,0,0,p.u.
saa,6,18,7936,0.957754653645795,0.953493966726686,0.953493966726686,0.957988072793691,0.953493966726686,0,0,p.u.
saa,6,19,7936,0.957849303493427,0.951308916187149,0.951308916187149,0.959060235304475,0.951308916187149,0,0,p.u.
