method,bus,global_hour,observed_records,mean_voltage_pu,q01_voltage_pu,q05_voltage_pu,q50_voltage_pu,minimum_voltage_pu,lower_bound_hit_frequency,lower_bound_hit_count,unit_note
chi2_eta003,9,29,5788,0.945531743446393,0.945019157934062,0.945019157934062,0.945019157934062,0.945019157934062,0,0,p.u.
chi2_eta003,9,30,5788,0.947712635657038,0.946360400868581,0.946360400868581,0.946360400868581,0.946360400868581,0,0,p.u.
chi2_eta003,9,31,5788,0.950704715886311,0.947322170152838,0.947322170152838,0.947322170152838,0.947322170152838,0,0,p.u.
chi2_eta003,9,32,5788,0.952266812183834,0.944433924036118,0.944433924036118,0.954168591586415,0.944433924036118,0,0,p.u.
chi2_eta003,9,33,2476,0.947194939773161,0.938674348544472,0.938674348544472,0.95058852735335,0.938674348544472,0,0,p.u.
chi2_eta003,9,34,2476,0.948477308576903,0.939083685535497,0.939083685535497,0.950992736123339,0.939083685535497,0,0,p.u.
chi2_eta003,9,35,2476,0.946646556861386,0.937112299383396,0.937112299383396,0.949046088120096,0.937112299383396,0,0,p.u.
chi2_eta003,9,36,2476,0.946093913335294,0.936320983384997,0.936320983384997,0.948264730783271,0.936320983384997,0,0,p.u.
chi2_eta003,9,37,2476,0.945977017908969,0.936006288765296,0.936006288765296,0.947954001167042,0.936006288765296,0,0,p.u.
chi2_eta003,9,38,2476,0.946048041245832,0.935926167069285,0.935926167069285,0.947874889384366,0.935926167069285,0,0,p.u.
chi2_eta003,9,39,2476,0.948044159545087,0.938412513500931,0.938412513500931,0.950329974911639,0.938412513500931,0,0,p.u.
chi2_eta003,9,40,2476,0.94693180205408,0.937641814646985,0.937641814646985,0.949568948678774,0.937641814646985,0,0,p.u.
chi2_eta003,9,41,427,0.944766734678008,0.937370740164142,0.937370740164142,0.946819570800412,0.937370740164142,0,0,p.u.
chi2_eta003,9,42,427,0.947458053477086,0.938309084516921,0.938309084516921,0.950227843102592,0.938309084516921,0,0,p.u.
chi2_eta003,9,43,427,0.945136675997905,0.935144416252115,0.935144416252115,0.94710300124534,0.935144416252115,0,0,p.u.
chi2_eta003,9,44,427,0.937970150994485,0.928961636768686,0.928961636768686,0.93920395499116,0.928961636768686,0,0,p.u.
chi2_eta003,9,45,427,0.936257840115213,0.92816060320113,0.92816060320113,0.937644394932297,0.92816060320113,0,0,p.u.
chi2_eta003,9,46,427,0.937120234944656,0.928961636768686,0.928961636768686,0.93920395499116,0.928961636768686,0,0,p.u.
chi2_eta003,9,47,427,0.931957971809103,0.9293530077697,0.9293530077697,0.9293530077697,0.9293530077697,0,0,p.u.
chi2_eta003,9,48,427,0.933579496823644,0.93280893514316,0.93280893514316,0.93280893514316,0.93280893514316,0,0,p.u.
chi2_eta003,10,1,10000,0.932942714673423,0.932942714673453,0.932942714673453,0.932942714673453,0.932942714673453,0,0,p.u.
chi2_eta003,10,2,10000,0.93612392003813,0.936123920038118,0.936123920038118,0.936123920038118,0.936123920038118,0,0,p.u.
chi2_eta003,10,3,10000,0.937163052289631,0.93716305228961,0.93716305228961,0.93716305228961,0.93716305228961,0,0,p.u.
chi2_eta003,10,4,10000,0.938219882638654,0.938219882638676,0.938219882638676,0.938219882638676,0.938219882638676,0,0,p.u.
chi2_eta003,10,5,10000,0.938860944238553,0.938860944238595,0.938860944238595,0.938860944238595,0.938860944238595,0,0,p.u.
chi2_eta003,10,6,10000,0.940329980050604,0.940329980050641,0.940329980050641,0.940329980050641,0.940329980050641,0,0,p.u.
chi2_eta003,10,7,10000,0.941383255100586,0.941383255100595,0.941383255100595,0.941383255100595,0.941383255100595,0,0,p.u.
chi2_eta003,10,8,10000,0.938219882638654,0.938219882638676,0.938219882638676,0.938219882638676,0.938219882638676,0,0,p.u.
chi2_eta003,10,9,8914,0.931931112930657,0.931931112930625,0.931931112930625,0.931931112930625,0.931931112930625,0,0,p.u.
chi2_eta003,10,10,8914,0.932422093441301,0.932422093441263,0.932422093441263,0.932422093441263,0.932422093441263,0,0,p.u.
chi2_eta003,10,11,8914,0.930338887551496,0.930338887551539,0.930338887551539,0.930338887551539,0.930338887551539,0,0,p.u.
chi2_eta003,10,12,8914,0.929590747351996,0.929590747352006,0.929590747352006,0.929590747352006,0.929590747352006,0,0,p.u.
chi2_eta003,10,13,8914,0.92972133248133,0.929313866062375,0.929313866062375,0.929313866062375,0.929313866062375,0,0,p.u.
chi2_eta003,10,14,8914,0.931769108270968,0.929399213934916,0.929399213934916,0.929399213934916,0.929399213934916,0,0,p.u.
chi2_eta003,10,15,8914,0.9321992827315,0.932199282731464,0.932199282731464,0.932199282731464,0.932199282731464,0,0,p.u.
chi2_eta003,10,16,8914,0.931275268876106,0.931275268876094,0.931275268876094,0.931275268876094,0.931275268876094,0,0,p.u.
chi2_eta003,10,17,7936,0.931685931385991,0.930889255453196,0.930889255453196,0.930889255453196,0.930889255453196,0,0,p.u.
chi2_eta003,10,18,7936,0.936846152142616,0.931774313510649,0.931774313510649,0.936850872451125,0.931774313510649,0,0,p.u.
chi2_eta003,10,19,7936,0.939174125676021,0.928118096646238,0.928118096646238,0.942372041056068,0.928118096646238,0,0,p.u.
chi2_eta003,10,20,7936,0.931555802027582,0.921561823992759,0.921561823992759,0.933650447306581,0.921561823992759,0,0,p.u.
chi2_eta003,10,21,7936,0.929743248806508,0.920813376891495,0.920813376891495,0.931943062486099,0.920813376891495,0,0,p.u.
chi2_eta003,10,22,7936,0.926909453805131,0.921561823992759,0.921561823992759,0.930314828357289,0.921561823992759,0,0,p.u.
chi2_eta003,10,23,7936,0.921929071597338,0.921927515812133,0.921927515812133,0.921927515812133,0.921927515812133,0,0,p.u.
chi2_eta003,10,24,7936,0.925477378248628,0.925477378248652,0.925477378248652,0.925477378248652,0.925477378248652,0,0,p.u.
chi2_eta003,10,25,5788,0.933115391529789,0.932942714673453,0.932942714673453,0.932942714673453,0.932942714673453,0,0,p.u.
chi2_eta003,10,26,5788,0.93625781542842,0.936123920038118,0.936123920038118,0.936123920038118,0.936123920038118,0,0,p.u.
chi2_eta003,10,27,5788,0.937329959243006,0.93716305228961,0.93716305228961,0.93716305228961,0.93716305228961,0,0,p.u.
chi2_eta003,10,28,5788,0.938423677013972,0.938219882638676,0.938219882638676,0.938219882638676,0.938219882638676,0,0,p.u.
chi2_eta003,10,29,5788,0.939492130771823,0.938860944238595,0.938860944238595,0.938860944238595,0.938860944238595,0,0,p.u.
chi2_eta003,10,30,5788,0.941997329424097,0.940329980050641,0.940329980050641,0.940329980050641,0.940329980050641,0,0,p.u.
chi2_eta003,10,31,5788,0.94553416840279,0.941383255100595,0.941383255100595,0.941383255100595,0.941383255100595,0,0,p.u.
chi2_eta003,10,32,5788,0.947689691744025,0.938219882638676,0.938219882638676,0.950206114061469,0.938219882638676,0,0,p.u.
chi2_eta003,10,33,2476,0.942150644545877,0.931931112930625,0.931931112930625,0.946127613850297,0.931931112930625,0,0,p.u.
chi2_eta003,10,34,2476,0.943601092650794,0.932422093441263,0.932422093441263,0.946611231065495,0.932422093441263,0,0,p.u.
chi2_eta003,10,35,2476,0.941684595989495,0.930338887551539,0.930338887551539,0.944559319541435,0.930338887551539,0,0,p.u.
chi2_eta003,10,36,2476,0.941220022535085,0.929590747352006,0.929590747352006,0.943822451525924,0.929590747352006,0,0,p.u.
chi2_eta003,10,37,2476,0.941184839181305,0.929313866062375,0.929313866062375,0.943549746488091,0.929313866062375,0,0,p.u.
chi2_eta003,10,38,2476,0.94145248878093,0.929399213934916,0.929399213934916,0.943633806783534,0.929399213934916,0,0,p.u.
chi2_eta003,10,39,2476,0.943652130600751,0.932199282731464,0.932199282731464,0.946391760935713,0.932199282731464,0,0,p.u.
chi2_eta003,10,40,2476,0.942338861953854,0.931275268876094,0.931275268876094,0.945481617411034,0.931275268876094,0,0,p.u.
chi2_eta003,10,41,427,0.939726755854799,0.930889255453196,0.930889255453196,0.942268528935248,0.930889255453196,0,0,p.u.
chi2_eta003,10,42,427,0.942686798152337,0.931774313510649,0.931774313510649,0.945973167568819,0.931774313510649,0,0,p.u.
chi2_eta003,10,43,427,0.940021881964041,0.928118096646238,0.928118096646238,0.942372041056068,0.928118096646238,0,0,p.u.
chi2_eta003,10,44,427,0.932182499289433,0.921561823992759,0.921561823992759,0.933650447306581,0.921561823992759,0,0,p.u.
chi2_eta003,10,45,427,0.930299983965971,0.920813376891495,0.920813376891495,0.931943062486099,0.920813376891495,0,0,p.u.
chi2_eta003,10,46,427,0.931180166731439,0.921561823992759,0.921561823992759,0.933650447306581,0.921561823992759,0,0,p.u.
chi2_eta003,10,47,427,0.925078015075304,0.921927515812133,0.921927515812133,0.921927515812133,0.921927515812133,0,0,p.u.
chi2_eta003,10,48,427,0.92640004705709,0.925477378248652,0.925477378248652,0.925477378248652,0.925477378248652,0,0,p.u.
chi2_eta003,11,1,10000,0.931858043022913,0.931858043022888,0.931858043022888,0.931858043022888,0.931858043022888,0,0,p.u.
chi2_eta003,11,2,10000,0.935081158756322,0.935081158756334,0.935081158756334,0.935081158756334,0.935081158756334,0,0,p.u.
chi2_eta003,11,3,10000,0.936133946951446,0.936133946951405,0.936133946951405,0.936133946951405,0.936133946951405,0,0,p.u.
chi2_eta003,11,4,10000,0.937204648768339,0.937204648768362,0.937204648768362,0.937204648768362,0.937204648768362,0,0,p.u.
chi2_eta003,11,5,10000,0.937854116289798,0.937854116289817,0.937854116289817,0.937854116289817,0.937854116289817,0,0,p.u.
chi2_eta003,11,6,10000,0.939342391116992,0.939342391117029,0.939342391117029,0.939342391117029,0.939342391117029,0,0,p.u.
chi2_eta003,11,7,10000,0.940409439971556,0.940409439971586,0.940409439971586,0.940409439971586,0.940409439971586,0,0,p.u.
chi2_eta003,11,8,10000,0.937204648768339,0.937204648768362,0.937204648768362,0.937204648768362,0.937204648768362,0,0,p.u.
chi2_eta003,11,9,8914,0.930837841123606,0.930837841123652,0.930837841123652,0.930837841123652,0.930837841123652,0,0,p.u.
chi2_eta003,11,10,8914,0.931344288797391,0.93134428879739,0.93134428879739,0.93134428879739,0.93134428879739,0,0,p.u.
chi2_eta003,11,11,8914,0.929250052501616,0.929250052501578,0.929250052501578,0.929250052501578,0.929250052501578,0,0,p.u.
chi2_eta003,11,12,8914,0.928517350105026,0.928517350105003,0.928517350105003,0.928517350105003,0.928517350105003,0,0,p.u.
chi2_eta003,11,13,8914,0.928674821841457,0.92825126356025,0.92825126356025,0.92825126356025,0.92825126356025,0,0,p.u.
chi2_eta003,11,14,8914,0.930837521901848,0.928374491854348,0.928374491854348,0.928374491854348,0.928374491854348,0,0,p.u.
chi2_eta003,11,15,8914,0.931227365078495,0.931227365078516,0.931227365078516,0.931227365078516,0.931227365078516,0,0,p.u.
chi2_eta003,11,16,8914,0.930274343358577,0.930274343358527,0.930274343358527,0.930274343358527,0.930274343358527,0,0,p.u.
chi2_eta003,11,17,7936,0.930691933936024,0.929864374554429,0.929864374554429,0.929864374554429,0.929864374554429,0,0,p.u.
chi2_eta003,11,18,7936,0.936000385311971,0.930730669462815,0.930730669462815,0.936007492920624,0.930730669462815,0,0,p.u.
chi2_eta003,11,19,7936,0.938398072295998,0.926986417858666,0.926986417858666,0.941674428394245,0.926986417858666,0,0,p.u.
chi2_eta003,11,20,7936,0.930671654027988,0.920386598229176,0.920386598229176,0.932824143955376,0.920386598229176,0,0,p.u.
chi2_eta003,11,21,7936,0.928839857467862,0.919654088246171,0.919654088246171,0.931094681941177,0.919654088246171,0,0,p.u.
chi2_eta003,11,22,7936,0.925935081479242,0.920386598229176,0.920386598229176,0.929485559678983,0.920386598229176,0,0,p.u.
chi2_eta003,11,23,7936,0.920746125071029,0.92074450749705,0.92074450749705,0.92074450749705,0.92074450749705,0,0,p.u.
chi2_eta003,11,24,7936,0.92429373203486,0.924293732034869,0.924293732034869,0.924293732034869,0.924293732034869,0,0,p.u.
chi2_eta003,11,25,5788,0.932036560680471,0.931858043022888,0.931858043022888,0.931858043022888,0.931858043022888,0,0,p.u.
chi2_eta003,11,26,5788,0.935218996730892,0.935081158756334,0.935081158756334,0.935081158756334,0.935081158756334,0,0,p.u.
chi2_eta003,11,27,5788,0.9363062905569,0.936133946951405,0.936133946951405,0.936133946951405,0.936133946951405,0,0,p.u.
chi2_eta003,11,28,5788,0.937415682861099,0.937204648768362,0.937204648768362,0.937204648768362,0.937204648768362,0,0,p.u.
chi2_eta003,11,29,5788,0.938507762259907,0.937854116289817,0.937854116289817,0.937854116289817,0.937854116289817,0,0,p.u.
chi2_eta003,11,30,5788,0.941069409603063,0.939342391117029,0.939342391117029,0.939342391117029,0.939342391117029,0,0,p.u.
chi2_eta003,11,31,5788,0.944705818633507,0.940409439971586,0.940409439971586,0.940409439971586,0.940409439971586,0,0,p.u.
chi2_eta003,11,32,5788,0.946984235630011,0.937204648768362,0.937204648768362,0.949617139930371,0.937204648768362,0,0,p.u.
chi2_eta003,11,33,2476,0.94137878665134,0.930837841123652,0.930837841123652,0.94546602089389,0.930837841123652,0,0,p.u.
chi2_eta003,11,34,2476,0.94286092695991,0.93134428879739,0.93134428879739,0.945964637009599,0.93134428879739,0,0,p.u.
chi2_eta003,11,35,2476,0.940938253609699,0.929250052501578,0.929250052501578,0.943902839423301,0.929250052501578,0,0,p.u.
chi2_eta003,11,36,2476,0.940497494778845,0.928517350105003,0.928517350105003,0.943181519986053,0.928517350105003,0,0,p.u.
chi2_eta003,11,37,2476,0.940481346051702,0.92825126356025,0.92825126356025,0.942919571595789,0.92825126356025,0,0,p.u.
chi2_eta003,11,38,2476,0.940792602975277,0.928374491854348,0.928374491854348,0.943040883166263,0.928374491854348,0,0,p.u.
chi2_eta003,11,39,2476,0.943024161826675,0.931227365078516,0.931227365078516,0.945849520625909,0.931227365078516,0,0,p.u.
chi2_eta003,11,40,2476,0.941672978151549,0.930274343358527,0.930274343358527,0.94491124668316,0.930274343358527,0,0,p.u.
chi2_eta003,11,41,427,0.93897430351605,0.929864374554429,0.929864374554429,0.941608618894302,0.929864374554429,0,0,p.u.
chi2_eta003,11,42,427,0.941976514407105,0.930730669462815,0.930730669462815,0.945360507571522,0.930730669462815,0,0,p.u.
chi2_eta003,11,43,427,0.939251682815117,0.926986417858666,0.926986417858666,0.941674428394245,0.926986417858666,0,0,p.u.
chi2_eta003,11,44,427,0.931311932150626,0.920386598229176,0.920386598229176,0.932824143955376,0.920386598229176,0,0,p.u.
chi2_eta003,11,45,427,0.929403126625518,0.919654088246171,0.919654088246171,0.931094681941177,0.919654088246171,0,0,p.u.
chi2_eta003,11,46,427,0.930280797415067,0.920386598229176,0.920386598229176,0.932824143955376,0.920386598229176,0,0,p.u.
chi2_eta003,11,47,427,0.923998218235175,0.92074450749705,0.92074450749705,0.92074450749705,0.92074450749705,0,0,p.u.
chi2_eta003,11,48,427,0.925245177210987,0.924293732034869,0.924293732034869,0.924293732034869,0.924293732034869,0,0,p.u.
chi2_eta003,12,1,10000,0.929896937793283,0.929896937793306,0.929896937793306,0.929896937793306,0.929896937793306,0,0,p.u.
chi2_eta003,12,2,10000,0.93319354523708,0.933193545237081,0.933193545237081,0.933193545237081,0.933193545237081,0,0,p.u.
chi2_eta003,12,3,10000,0.934270277264201,0.934270277264177,0.934270277264177,0.934270277264177,0.934270277264177,0,0,p.u.
chi2_eta003,12,4,10000,0.935365299565288,0.935365299565297,0.935365299565297,0.935365299565297,0.935365299565297,0,0,p.u.
chi2_eta003,12,5,10000,0.936029504363875,0.936029504363842,0.936029504363842,0.936029504363842,0.936029504363842,0,0,p.u.
chi2_eta003,12,6,10000,0.93755150734993,0.937551507349899,0.937551507349899,0.937551507349899,0.937551507349899,0,0,p.u.
chi2_eta003,12,7,10000,0.938642701769811,0.938642701769775,0.938642701769775,0.938642701769775,0.938642701769775,0,0,p.u.
chi2_eta003,12,8,10000,0.935365299565288,0.935365299565297,0.935365299565297,0.935365299565297,0.935365299565297,0,0,p.u.
chi2_eta003,12,9,8914,0.928862909272298,0.928862909272277,0.928862909272277,0.928862909272277,0.928862909272277,0,0,p.u.
chi2_eta003,12,10,8914,0.929398850400227,0.929398850400192,0.929398850400192,0.929398850400192,0.929398850400192,0,0,p.u.
chi2_eta003,12,11,8914,0.927289626796027,0.927289626796049,0.927289626796049,0.927289626796049,0.927289626796049,0,0,p.u.
chi2_eta003,12,12,8914,0.926590682551748,0.926590682551772,0.926590682551772,0.926590682551772,0.926590682551772,0,0,p.u.
chi2_eta003,12,13,8914,0.92680157889606,0.926347340415812,0.926347340415812,0.926347340415812,0.926347340415812,0,0,p.u.
chi2_eta003,12,14,8914,0.929187173531577,0.926546681581758,0.926546681581758,0.926546681581758,0.926546681581758,0,0,p.u.
chi2_eta003,12,15,8914,0.929496283376646,0.929496283376622,0.929496283376622,0.929496283376622,0.929496283376622,0,0,p.u.
chi2_eta003,12,16,8914,0.928487979476644,0.928487979476694,0.928487979476694,0.928487979476694,0.928487979476694,0,0,p.u.
chi2_eta003,12,17,7936,0.92891745328443,0.928031039926433,0.928031039926433,0.928031039926433,0.928031039926433,0,0,p.u.
chi2_eta003,12,18,7936,0.934503248813945,0.928856400461731,0.928856400461731,0.934515035350283,0.928856400461731,0,0,p.u.
chi2_eta003,12,19,7936,0.937036637086873,0.92494731560118,0.92494731560118,0.940462371206186,0.92494731560118,0,0,p.u.
chi2_eta003,12,20,7936,0.929120244320876,0.918280674186161,0.918280674186161,0.931382913537421,0.918280674186161,0,0,p.u.
chi2_eta003,12,21,7936,0.927255324226726,0.917582114160544,0.917582114160544,0.929614893151523,0.917582114160544,0,0,p.u.
chi2_eta003,12,22,7936,0.924212014516887,0.918280674186161,0.918280674186161,0.928039144505839,0.918280674186161,0,0,p.u.
chi2_eta003,12,23,7936,0.918623739637891,0.918622004207164,0.918622004207164,0.918622004207164,0.918622004207164,0,0,p.u.
chi2_eta003,12,24,7936,0.922159024440073,0.922159024440038,0.922159024440038,0.922159024440038,0.922159024440038,0,0,p.u.
chi2_eta003,12,25,5788,0.930086588480436,0.929896937793306,0.929896937793306,0.929896937793306,0.929896937793306,0,0,p.u.
chi2_eta003,12,26,5788,0.93333889582288,0.933193545237081,0.933193545237081,0.933193545237081,0.933193545237081,0,0,p.u.
chi2_eta003,12,27,5788,0.934452983399537,0.934270277264177,0.934270277264177,0.934270277264177,0.934270277264177,0,0,p.u.
chi2_eta003,12,28,5788,0.935590133700911,0.935365299565297,0.935365299565297,0.935365299565297,0.935365299565297,0,0,p.u.
chi2_eta003,12,29,5788,0.936725962908966,0.936029504363842,0.936029504363842,0.936029504363842,0.936029504363842,0,0,p.u.
chi2_eta003,12,30,5788,0.93939226353344,0.937551507349899,0.937551507349899,0.937551507349899,0.937551507349899,0,0,p.u.
chi2_eta003,12,31,5788,0.943216333835749,0.938642701769775,0.938642701769775,0.938642701769775,0.938642701769775,0,0,p.u.
chi2_eta003,12,32,5788,0.945735246572701,0.935365299565297,0.935365299565297,0.948590231463055,0.935365299565297,0,0,p.u.
chi2_eta003,12,33,2476,0.94001634260828,0.928862909272277,0.928862909272277,0.944313633936677,0.928862909272277,0,0,p.u.
chi2_eta003,12,34,2476,0.941558806502834,0.929398850400192,0.929398850400192,0.944840811005818,0.929398850400192,0,0,p.u.
chi2_eta003,12,35,2476,0.939630337298432,0.927289626796049,0.927289626796049,0.942766135889749,0.927289626796049,0,0,p.u.
chi2_eta003,12,36,2476,0.939239205758851,0.926590682551772,0.926590682551772,0.942078674001642,0.926590682551772,0,0,p.u.
chi2_eta003,12,37,2476,0.939261449006401,0.926347340415812,0.926347340415812,0.941839333491855,0.926347340415812,0,0,p.u.
chi2_eta003,12,38,2476,0.939659591303167,0.926546681581758,0.926546681581758,0.94203539645127,0.926546681581758,0,0,p.u.
chi2_eta003,12,39,2476,0.941948034848918,0.929496283376622,0.929496283376622,0.944936651753908,0.929496283376622,0,0,p.u.
chi2_eta003,12,40,2476,0.940524674912299,0.928487979476694,0.928487979476694,0.943944841105478,0.928487979476694,0,0,p.u.
chi2_eta003,12,41,427,0.937659884556065,0.928031039926433,0.928031039926433,0.940540302048745,0.928031039926433,0,0,p.u.
chi2_eta003,12,42,427,0.940737286254061,0.928856400461731,0.928856400461731,0.944307231623086,0.928856400461731,0,0,p.u.
chi2_eta003,12,43,427,0.937901324439125,0.92494731560118,0.92494731560118,0.940462371206186,0.92494731560118,0,0,p.u.
chi2_eta003,12,44,427,0.929786371577595,0.918280674186161,0.918280674186161,0.931382913537421,0.918280674186161,0,0,p.u.
chi2_eta003,12,45,427,0.927830993455787,0.917582114160544,0.917582114160544,0.929614893151523,0.917582114160544,0,0,p.u.
chi2_eta003,12,46,427,0.928700370573207,0.918280674186161,0.918280674186161,0.931382913537421,0.918280674186161,0,0,p.u.
chi2_eta003,12,47,427,0.922072402746065,0.918622004207164,0.918622004207164,0.918622004207164,0.918622004207164,0,0,p.u.
chi2_eta003,12,48,427,0.923165308384628,0.922159024440038,0.922159024440038,0.922159024440038,0.922159024440038,0,0,p.u.
chi2_eta003,13,1,10000,0.92199673899817,0.921996738998195,0.921996738998195,0.921996738998195,0.921996738998195,0,0,p.u.
chi2_eta003,13,2,10000,0.925595082134793,0.925595082134753,0.925595082134753,0.925595082134753,0.925595082134753,0,0,p.u.
chi2_eta003,13,3,10000,0.926770089653066,0.926770089653105,0.926770089653105,0.926770089653105,0.926770089653105,0,0,p.u.
chi2_eta003,13,4,10000,0.927964917902942,0.927964917902899,0.927964917902899,0.927964917902899,0.927964917902899,0,0,p.u.
chi2_eta003,13,5,10000,0.92868959369642,0.928689593696416,0.928689593696416,0.928689593696416,0.928689593696416,0,0,p.u.
chi2_eta003,13,6,10000,0.930349970938055,0.930349970938011,0.930349970938011,0.930349970938011,0.930349970938011,0,0,p.u.
chi2_eta003,13,7,10000,0.931540207509735,0.931540207509729,0.931540207509729,0.931540207509729,0.931540207509729,0,0,p.u.
chi2_eta003,13,8,10000,0.927964917902942,0.927964917902899,0.927964917902899,0.927964917902899,0.927964917902899,0,0,p.u.
chi2_eta003,13,9,8914,0.920903743855607,0.920903743855573,0.920903743855573,0.920903743855573,0.920903743855573,0,0,p.u.
chi2_eta003,13,10,8914,0.921556689903813,0.921556689903832,0.921556689903832,0.921556689903832,0.921556689903832,0,0,p.u.
chi2_eta003,13,11,8914,0.919378348821511,0.919378348821513,0.919378348821513,0.919378348821513,0.919378348821513,0,0,p.u.
chi2_eta003,13,12,8914,0.918806416341806,0.918806416341828,0.918806416341828,0.918806416341828,0.918806416341828,0,0,p.u.
chi2_eta003,13,13,8914,0.919225629631634,0.918649833845889,0.918649833845889,0.918649833845889,0.918649833845889,0,0,p.u.
chi2_eta003,13,14,8914,0.922487120253147,0.919144774351799,0.919144774351799,0.919144774351799,0.919144774351799,0,0,p.u.
chi2_eta003,13,15,8914,0.922484012134649,0.922484012134666,0.922484012134666,0.922484012134666,0.922484012134666,0,0,p.u.
chi2_eta003,13,16,8914,0.921256614887226,0.921256614887274,0.921256614887274,0.921256614887274,0.921256614887274,0,0,p.u.
chi2_eta003,13,17,7936,0.921734802102248,0.920615562968085,0.920615562968085,0.920615562968085,0.920615562968085,0,0,p.u.
chi2_eta003,13,18,7936,0.928425690481314,0.921286861686563,0.921286861686563,0.928457613797523,0.921286861686563,0,0,p.u.
chi2_eta003,13,19,7936,0.93149183628548,0.916718989925285,0.916718989925285,0.935509243342293,0.916718989925285,0,0,p.u.
chi2_eta003,13,20,7936,0.922799027765625,0.909761025700358,0.909761025700358,0.925498521238548,0.909761025700358,0,0,p.u.
chi2_eta003,13,21,7936,0.920797448366608,0.909191570706142,0.909191570706142,0.92357238506267,0.909191570706142,0,0,p.u.
chi2_eta003,13,22,7936,0.917209886975147,0.909761025700358,0.909761025700358,0.92213341492455,0.909761025700358,0,0,p.u.
chi2_eta003,13,23,7936,0.910041503800059,0.910039300407612,0.910039300407612,0.910039300407612,0.910039300407612,0,0,p.u.
chi2_eta003,13,24,7936,0.913545487779856,0.913545487779851,0.913545487779851,0.913545487779851,0.913545487779851,0,0,p.u.
chi2_eta003,13,25,5788,0.922230464953884,0.921996738998195,0.921996738998195,0.921996738998195,0.921996738998195,0,0,p.u.
chi2_eta003,13,26,5788,0.925770159498568,0.925595082134753,0.925595082134753,0.925595082134753,0.925595082134753,0,0,p.u.
chi2_eta003,13,27,5788,0.926993804664586,0.926770089653105,0.926770089653105,0.926770089653105,0.926770089653105,0,0,p.u.
chi2_eta003,13,28,5788,0.928244338698072,0.927964917902899,0.927964917902899,0.927964917902899,0.927964917902899,0,0,p.u.
chi2_eta003,13,29,5788,0.929555402443021,0.928689593696416,0.928689593696416,0.928689593696416,0.928689593696416,0,0,p.u.
chi2_eta003,13,30,5788,0.932640469765842,0.930349970938011,0.930349970938011,0.930349970938011,0.930349970938011,0,0,p.u.
chi2_eta003,13,31,5788,0.93720981206395,0.931540207509729,0.931540207509729,0.931540207509729,0.931540207509729,0,0,p.u.
chi2_eta003,13,32,5788,0.940669518107184,0.927964917902899,0.927964917902899,0.944402443520289,0.927964917902899,0,0,p.u.
chi2_eta003,13,33,2476,0.934481599997162,0.920903743855573,0.920903743855573,0.939610314617952,0.920903743855573,0,0,p.u.
chi2_eta003,13,34,2476,0.936262680719132,0.921556689903832,0.921556689903832,0.940250270191795,0.921556689903832,0,0,p.u.
chi2_eta003,13,35,2476,0.934301894608632,0.919378348821513,0.919378348821513,0.938115337349842,0.919378348821513,0,0,p.u.
chi2_eta003,13,36,2476,0.93410023903808,0.918806416341828,0.918806416341828,0.937554834983079,0.918806416341828,0,0,p.u.
chi2_eta003,13,37,2476,0.934270888614046,0.918649833845889,0.918649833845889,0.937401384207595,0.918649833845889,0,0,p.u.
chi2_eta003,13,38,2476,0.935006201519907,0.919144774351799,0.919144774351799,0.937886429215956,0.919144774351799,0,0,p.u.
chi2_eta003,13,39,2476,0.937525169630564,0.922484012134666,0.922484012134666,0.941159173855999,0.922484012134666,0,0,p.u.
chi2_eta003,13,40,2476,0.935816661482189,0.921256614887274,0.921256614887274,0.939956163000592,0.921256614887274,0,0,p.u.
chi2_eta003,13,41,427,0.932297389982996,0.920615562968085,0.920615562968085,0.936012486441261,0.920615562968085,0,0,p.u.
chi2_eta003,13,42,427,0.935680236085228,0.921286861686563,0.921286861686563,0.939985808087288,0.921286861686563,0,0,p.u.
chi2_eta003,13,43,427,0.932400588253669,0.916718989925285,0.916718989925285,0.935509243342293,0.916718989925285,0,0,p.u.
chi2_eta003,13,44,427,0.923567681073552,0.909761025700358,0.909761025700358,0.925498521238548,0.909761025700358,0,0,p.u.
chi2_eta003,13,45,427,0.921422403173775,0.909191570706142,0.909191570706142,0.92357238506267,0.909191570706142,0,0,p.u.
chi2_eta003,13,46,427,0.922264167266261,0.909761025700358,0.909761025700358,0.925498521238548,0.909761025700358,0,0,p.u.
chi2_eta003,13,47,427,0.914269429631714,0.910039300407612,0.910039300407612,0.910039300407612,0.910039300407612,0,0,p.u.
chi2_eta003,13,48,427,0.914769089391571,0.913545487779851,0.913545487779851,0.913545487779851,0.913545487779851,0,0,p.u.
chi2_eta003,14,1,10000,0.919057778866763,0.919057778866742,0.919057778866742,0.919057778866742,0.919057778866742,0,0,p.u.
chi2_eta003,14,2,10000,0.922769231254774,0.922769231254814,0.922769231254814,0.922769231254814,0.922769231254814,0,0,p.u.
chi2_eta003,14,3,10000,0.923981065440631,0.923981065440649,0.923981065440649,0.923981065440649,0.923981065440649,0,0,p.u.
chi2_eta003,14,4,10000,0.925213287325988,0.92521328732598,0.92521328732598,0.92521328732598,0.92521328732598,0,0,p.u.
chi2_eta003,14,5,10000,0.925960616192395,0.925960616192375,0.925960616192375,0.925960616192375,0.925960616192375,0,0,p.u.
