initial_state_id,node_id,stage,parent_id,native_state,prefix_key,sample_support_count,nominal_probability_mass
11,s11:n2:a=3|loc=4|lfw=1>a=3|loc=2|lfw=2,2,s11:n1:a=3|loc=4|lfw=1,a=3|loc=2|lfw=2,a=3|loc=4|lfw=1>a=3|loc=2|lfw=2,66,0.0044
11,s11:n3:a=3|loc=4|lfw=1>a=3|loc=2|lfw=2>a=3|loc=4|lfw=3,3,s11:n2:a=3|loc=4|lfw=1>a=3|loc=2|lfw=2,a=3|loc=4|lfw=3,a=3|loc=4|lfw=1>a=3|loc=2|lfw=2>a=3|loc=4|lfw=3,4,0.0002666666666666667
11,s11:n1:a=4|loc=4|lfw=0,1,s11:root,a=4|loc=4|lfw=0,a=4|loc=4|lfw=0,45,0.003
11,s11:n2:a=4|loc=4|lfw=0>a=4|loc=5|lfw=0,2,s11:n1:a=4|loc=4|lfw=0,a=4|loc=5|lfw=0,a=4|loc=4|lfw=0>a=4|loc=5|lfw=0,3,0.0002
11,s11:n3:a=4|loc=4|lfw=0>a=4|loc=5|lfw=0>a=4|loc=4|lfw=1,3,s11:n2:a=4|loc=4|lfw=0>a=4|loc=5|lfw=0,a=4|loc=4|lfw=1,a=4|loc=4|lfw=0>a=4|loc=5|lfw=0>a=4|loc=4|lfw=1,1,6.666666666666667e-05
11,s11:n1:a=2|loc=2|lfw=1,1,s11:root,a=2|loc=2|lfw=1,a=2|loc=2|lfw=1,308,0.020533333333333334
11,s11:n2:a=2|loc=2|lfw=1>a=1|loc=-1|lfw=2,2,s11:n1:a=2|loc=2|lfw=1,a=1|loc=-1|lfw=2,a=2|loc=2|lfw=1>a=1|loc=-1|lfw=2,2,0.00013333333333333334
11,s11:n3:a=2|loc=2|lfw=1>a=1|loc=-1|lfw=2>a=1|loc=-2|lfw=2,3,s11:n2:a=2|loc=2|lfw=1>a=1|loc=-1|lfw=2,a=1|loc=-2|lfw=2,a=2|loc=2|lfw=1>a=1|loc=-1|lfw=2>a=1|loc=-2|lfw=2,1,6.666666666666667e-05
11,s11:n2:a=3|loc=4|lfw=1>a=3|loc=1|lfw=1,2,s11:n1:a=3|loc=4|lfw=1,a=3|loc=1|lfw=1,a=3|loc=4|lfw=1>a=3|loc=1|lfw=1,3,0.0002
11,s11:n3:a=3|loc=4|lfw=1>a=3|loc=1|lfw=1>a=2|loc=2|lfw=3,3,s11:n2:a=3|loc=4|lfw=1>a=3|loc=1|lfw=1,a=2|loc=2|lfw=3,a=3|loc=4|lfw=1>a=3|loc=1|lfw=1>a=2|loc=2|lfw=3,1,6.666666666666667e-05
11,s11:n1:a=2|loc=4|lfw=1,1,s11:root,a=2|loc=4|lfw=1,a=2|loc=4|lfw=1,573,0.0382
11,s11:n2:a=2|loc=4|lfw=1>a=2|loc=7|lfw=2,2,s11:n1:a=2|loc=4|lfw=1,a=2|loc=7|lfw=2,a=2|loc=4|lfw=1>a=2|loc=7|lfw=2,24,0.0016
11,s11:n3:a=2|loc=4|lfw=1>a=2|loc=7|lfw=2>a=1|loc=7|lfw=3,3,s11:n2:a=2|loc=4|lfw=1>a=2|loc=7|lfw=2,a=1|loc=7|lfw=3,a=2|loc=4|lfw=1>a=2|loc=7|lfw=2>a=1|loc=7|lfw=3,1,6.666666666666667e-05
11,s11:n2:a=3|loc=5|lfw=1>a=2|loc=6|lfw=1,2,s11:n1:a=3|loc=5|lfw=1,a=2|loc=6|lfw=1,a=3|loc=5|lfw=1>a=2|loc=6|lfw=1,41,0.0027333333333333333
11,s11:n3:a=3|loc=5|lfw=1>a=2|loc=6|lfw=1>a=2|loc=5|lfw=0,3,s11:n2:a=3|loc=5|lfw=1>a=2|loc=6|lfw=1,a=2|loc=5|lfw=0,a=3|loc=5|lfw=1>a=2|loc=6|lfw=1>a=2|loc=5|lfw=0,1,6.666666666666667e-05
11,s11:n2:a=2|loc=2|lfw=1>a=1|loc=1|lfw=2,2,s11:n1:a=2|loc=2|lfw=1,a=1|loc=1|lfw=2,a=2|loc=2|lfw=1>a=1|loc=1|lfw=2,6,0.0004
11,s11:n3:a=2|loc=2|lfw=1>a=1|loc=1|lfw=2>a=1|loc=2|lfw=3,3,s11:n2:a=2|loc=2|lfw=1>a=1|loc=1|lfw=2,a=1|loc=2|lfw=3,a=2|loc=2|lfw=1>a=1|loc=1|lfw=2>a=1|loc=2|lfw=3,2,0.00013333333333333334
11,s11:n1:a=3|loc=4|lfw=0,1,s11:root,a=3|loc=4|lfw=0,a=3|loc=4|lfw=0,378,0.0252
11,s11:n2:a=3|loc=4|lfw=0>a=2|loc=4|lfw=1,2,s11:n1:a=3|loc=4|lfw=0,a=2|loc=4|lfw=1,a=3|loc=4|lfw=0>a=2|loc=4|lfw=1,13,0.0008666666666666666
11,s11:n3:a=3|loc=4|lfw=0>a=2|loc=4|lfw=1>a=2|loc=5|lfw=1,3,s11:n2:a=3|loc=4|lfw=0>a=2|loc=4|lfw=1,a=2|loc=5|lfw=1,a=3|loc=4|lfw=0>a=2|loc=4|lfw=1>a=2|loc=5|lfw=1,2,0.00013333333333333334
11,s11:n1:a=2|loc=3|lfw=1,1,s11:root,a=2|loc=3|lfw=1,a=2|loc=3|lfw=1,700,0.04666666666666667
11,s11:n2:a=2|loc=3|lfw=1>a=2|loc=4|lfw=2,2,s11:n1:a=2|loc=3|lfw=1,a=2|loc=4|lfw=2,a=2|loc=3|lfw=1>a=2|loc=4|lfw=2,133,0.008866666666666667
11,s11:n3:a=2|loc=3|lfw=1>a=2|loc=4|lfw=2>a=3|loc=6|lfw=3,3,s11:n2:a=2|loc=3|lfw=1>a=2|loc=4|lfw=2,a=3|loc=6|lfw=3,a=2|loc=3|lfw=1>a=2|loc=4|lfw=2>a=3|loc=6|lfw=3,1,6.666666666666667e-05
11,s11:n2:a=2|loc=4|lfw=1>a=2|loc=4|lfw=2,2,s11:n1:a=2|loc=4|lfw=1,a=2|loc=4|lfw=2,a=2|loc=4|lfw=1>a=2|loc=4|lfw=2,72,0.0048
11,s11:n3:a=2|loc=4|lfw=1>a=2|loc=4|lfw=2>a=2|loc=3|lfw=3,3,s11:n2:a=2|loc=4|lfw=1>a=2|loc=4|lfw=2,a=2|loc=3|lfw=3,a=2|loc=4|lfw=1>a=2|loc=4|lfw=2>a=2|loc=3|lfw=3,10,0.0006666666666666666
11,s11:n2:a=3|loc=5|lfw=1>a=2|loc=7|lfw=0,2,s11:n1:a=3|loc=5|lfw=1,a=2|loc=7|lfw=0,a=3|loc=5|lfw=1>a=2|loc=7|lfw=0,3,0.0002
11,s11:n3:a=3|loc=5|lfw=1>a=2|loc=7|lfw=0>a=2|loc=10|lfw=0,3,s11:n2:a=3|loc=5|lfw=1>a=2|loc=7|lfw=0,a=2|loc=10|lfw=0,a=3|loc=5|lfw=1>a=2|loc=7|lfw=0>a=2|loc=10|lfw=0,1,6.666666666666667e-05
11,s11:n2:a=3|loc=5|lfw=1>a=2|loc=8|lfw=2,2,s11:n1:a=3|loc=5|lfw=1,a=2|loc=8|lfw=2,a=3|loc=5|lfw=1>a=2|loc=8|lfw=2,25,0.0016666666666666668
11,s11:n3:a=3|loc=5|lfw=1>a=2|loc=8|lfw=2>a=2|loc=6|lfw=3,3,s11:n2:a=3|loc=5|lfw=1>a=2|loc=8|lfw=2,a=2|loc=6|lfw=3,a=3|loc=5|lfw=1>a=2|loc=8|lfw=2>a=2|loc=6|lfw=3,3,0.0002
11,s11:n2:a=3|loc=3|lfw=1>a=3|loc=4|lfw=2,2,s11:n1:a=3|loc=3|lfw=1,a=3|loc=4|lfw=2,a=3|loc=3|lfw=1>a=3|loc=4|lfw=2,225,0.015
11,s11:n3:a=3|loc=3|lfw=1>a=3|loc=4|lfw=2>a=3|loc=5|lfw=3,3,s11:n2:a=3|loc=3|lfw=1>a=3|loc=4|lfw=2,a=3|loc=5|lfw=3,a=3|loc=3|lfw=1>a=3|loc=4|lfw=2>a=3|loc=5|lfw=3,28,0.0018666666666666666
11,s11:n2:a=3|loc=3|lfw=1>a=3|loc=3|lfw=0,2,s11:n1:a=3|loc=3|lfw=1,a=3|loc=3|lfw=0,a=3|loc=3|lfw=1>a=3|loc=3|lfw=0,7,0.00046666666666666666
11,s11:n3:a=3|loc=3|lfw=1>a=3|loc=3|lfw=0>a=3|loc=5|lfw=0,3,s11:n2:a=3|loc=3|lfw=1>a=3|loc=3|lfw=0,a=3|loc=5|lfw=0,a=3|loc=3|lfw=1>a=3|loc=3|lfw=0>a=3|loc=5|lfw=0,2,0.00013333333333333334
11,s11:n1:a=2|loc=4|lfw=0,1,s11:root,a=2|loc=4|lfw=0,a=2|loc=4|lfw=0,150,0.01
11,s11:n2:a=2|loc=4|lfw=0>a=3|loc=5|lfw=1,2,s11:n1:a=2|loc=4|lfw=0,a=3|loc=5|lfw=1,a=2|loc=4|lfw=0>a=3|loc=5|lfw=1,1,6.666666666666667e-05
11,s11:n3:a=2|loc=4|lfw=0>a=3|loc=5|lfw=1>a=3|loc=2|lfw=2,3,s11:n2:a=2|loc=4|lfw=0>a=3|loc=5|lfw=1,a=3|loc=2|lfw=2,a=2|loc=4|lfw=0>a=3|loc=5|lfw=1>a=3|loc=2|lfw=2,1,6.666666666666667e-05
11,s11:n1:a=3|loc=1|lfw=1,1,s11:root,a=3|loc=1|lfw=1,a=3|loc=1|lfw=1,283,0.018866666666666667
11,s11:n2:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,2,s11:n1:a=3|loc=1|lfw=1,a=2|loc=0|lfw=2,a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,15,0.001
11,s11:n3:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2>a=2|loc=-1|lfw=3,3,s11:n2:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,a=2|loc=-1|lfw=3,a=3|loc=1|lfw=1>a=2|loc=0|lfw=2>a=2|loc=-1|lfw=3,4,0.0002666666666666667
11,s11:n2:a=3|loc=6|lfw=1>a=3|loc=7|lfw=2,2,s11:n1:a=3|loc=6|lfw=1,a=3|loc=7|lfw=2,a=3|loc=6|lfw=1>a=3|loc=7|lfw=2,119,0.007933333333333334
11,s11:n3:a=3|loc=6|lfw=1>a=3|loc=7|lfw=2>a=3|loc=8|lfw=3,3,s11:n2:a=3|loc=6|lfw=1>a=3|loc=7|lfw=2,a=3|loc=8|lfw=3,a=3|loc=6|lfw=1>a=3|loc=7|lfw=2>a=3|loc=8|lfw=3,19,0.0012666666666666666
11,s11:n2:a=2|loc=2|lfw=1>a=2|loc=1|lfw=2,2,s11:n1:a=2|loc=2|lfw=1,a=2|loc=1|lfw=2,a=2|loc=2|lfw=1>a=2|loc=1|lfw=2,41,0.0027333333333333333
11,s11:n3:a=2|loc=2|lfw=1>a=2|loc=1|lfw=2>a=2|loc=2|lfw=1,3,s11:n2:a=2|loc=2|lfw=1>a=2|loc=1|lfw=2,a=2|loc=2|lfw=1,a=2|loc=2|lfw=1>a=2|loc=1|lfw=2>a=2|loc=2|lfw=1,2,0.00013333333333333334
11,s11:n2:a=3|loc=5|lfw=1>a=3|loc=6|lfw=3,2,s11:n1:a=3|loc=5|lfw=1,a=3|loc=6|lfw=3,a=3|loc=5|lfw=1>a=3|loc=6|lfw=3,6,0.0004
11,s11:n3:a=3|loc=5|lfw=1>a=3|loc=6|lfw=3>a=3|loc=7|lfw=3,3,s11:n2:a=3|loc=5|lfw=1>a=3|loc=6|lfw=3,a=3|loc=7|lfw=3,a=3|loc=5|lfw=1>a=3|loc=6|lfw=3>a=3|loc=7|lfw=3,2,0.00013333333333333334
11,s11:n1:a=3|loc=6|lfw=0,1,s11:root,a=3|loc=6|lfw=0,a=3|loc=6|lfw=0,294,0.0196
11,s11:n2:a=3|loc=6|lfw=0>a=3|loc=6|lfw=1,2,s11:n1:a=3|loc=6|lfw=0,a=3|loc=6|lfw=1,a=3|loc=6|lfw=0>a=3|loc=6|lfw=1,19,0.0012666666666666666
11,s11:n3:a=3|loc=6|lfw=0>a=3|loc=6|lfw=1>a=3|loc=4|lfw=2,3,s11:n2:a=3|loc=6|lfw=0>a=3|loc=6|lfw=1,a=3|loc=4|lfw=2,a=3|loc=6|lfw=0>a=3|loc=6|lfw=1>a=3|loc=4|lfw=2,2,0.00013333333333333334
11,s11:n1:a=2|loc=7|lfw=1,1,s11:root,a=2|loc=7|lfw=1,a=2|loc=7|lfw=1,146,0.009733333333333333
11,s11:n2:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,2,s11:n1:a=2|loc=7|lfw=1,a=2|loc=8|lfw=2,a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,31,0.0020666666666666667
11,s11:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=3,3,s11:n2:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,a=2|loc=9|lfw=3,a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=3,7,0.00046666666666666666
11,s11:n2:a=3|loc=2|lfw=0>a=4|loc=-1|lfw=1,2,s11:n1:a=3|loc=2|lfw=0,a=4|loc=-1|lfw=1,a=3|loc=2|lfw=0>a=4|loc=-1|lfw=1,1,6.666666666666667e-05
11,s11:n3:a=3|loc=2|lfw=0>a=4|loc=-1|lfw=1>a=3|loc=1|lfw=2,3,s11:n2:a=3|loc=2|lfw=0>a=4|loc=-1|lfw=1,a=3|loc=1|lfw=2,a=3|loc=2|lfw=0>a=4|loc=-1|lfw=1>a=3|loc=1|lfw=2,1,6.666666666666667e-05
11,s11:n2:a=3|loc=4|lfw=1>a=2|loc=2|lfw=2,2,s11:n1:a=3|loc=4|lfw=1,a=2|loc=2|lfw=2,a=3|loc=4|lfw=1>a=2|loc=2|lfw=2,26,0.0017333333333333333
11,s11:n3:a=3|loc=4|lfw=1>a=2|loc=2|lfw=2>a=2|loc=1|lfw=2,3,s11:n2:a=3|loc=4|lfw=1>a=2|loc=2|lfw=2,a=2|loc=1|lfw=2,a=3|loc=4|lfw=1>a=2|loc=2|lfw=2>a=2|loc=1|lfw=2,2,0.00013333333333333334
11,s11:n2:a=3|loc=6|lfw=1>a=3|loc=5|lfw=1,2,s11:n1:a=3|loc=6|lfw=1,a=3|loc=5|lfw=1,a=3|loc=6|lfw=1>a=3|loc=5|lfw=1,33,0.0022
11,s11:n3:a=3|loc=6|lfw=1>a=3|loc=5|lfw=1>a=3|loc=7|lfw=2,3,s11:n2:a=3|loc=6|lfw=1>a=3|loc=5|lfw=1,a=3|loc=7|lfw=2,a=3|loc=6|lfw=1>a=3|loc=5|lfw=1>a=3|loc=7|lfw=2,4,0.0002666666666666667
11,s11:n2:a=3|loc=2|lfw=1>a=2|loc=1|lfw=0,2,s11:n1:a=3|loc=2|lfw=1,a=2|loc=1|lfw=0,a=3|loc=2|lfw=1>a=2|loc=1|lfw=0,3,0.0002
11,s11:n3:a=3|loc=2|lfw=1>a=2|loc=1|lfw=0>a=2|loc=0|lfw=1,3,s11:n2:a=3|loc=2|lfw=1>a=2|loc=1|lfw=0,a=2|loc=0|lfw=1,a=3|loc=2|lfw=1>a=2|loc=1|lfw=0>a=2|loc=0|lfw=1,2,0.00013333333333333334
11,s11:n2:a=3|loc=5|lfw=1>a=3|loc=7|lfw=2,2,s11:n1:a=3|loc=5|lfw=1,a=3|loc=7|lfw=2,a=3|loc=5|lfw=1>a=3|loc=7|lfw=2,126,0.0084
11,s11:n3:a=3|loc=5|lfw=1>a=3|loc=7|lfw=2>a=3|loc=5|lfw=3,3,s11:n2:a=3|loc=5|lfw=1>a=3|loc=7|lfw=2,a=3|loc=5|lfw=3,a=3|loc=5|lfw=1>a=3|loc=7|lfw=2>a=3|loc=5|lfw=3,5,0.0003333333333333333
11,s11:n2:a=3|loc=6|lfw=1>a=3|loc=5|lfw=2,2,s11:n1:a=3|loc=6|lfw=1,a=3|loc=5|lfw=2,a=3|loc=6|lfw=1>a=3|loc=5|lfw=2,116,0.007733333333333333
11,s11:n3:a=3|loc=6|lfw=1>a=3|loc=5|lfw=2>a=3|loc=2|lfw=3,3,s11:n2:a=3|loc=6|lfw=1>a=3|loc=5|lfw=2,a=3|loc=2|lfw=3,a=3|loc=6|lfw=1>a=3|loc=5|lfw=2>a=3|loc=2|lfw=3,6,0.0004
11,s11:n2:a=3|loc=4|lfw=1>a=3|loc=5|lfw=2,2,s11:n1:a=3|loc=4|lfw=1,a=3|loc=5|lfw=2,a=3|loc=4|lfw=1>a=3|loc=5|lfw=2,193,0.012866666666666667
11,s11:n3:a=3|loc=4|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=2,3,s11:n2:a=3|loc=4|lfw=1>a=3|loc=5|lfw=2,a=3|loc=5|lfw=2,a=3|loc=4|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=2,4,0.0002666666666666667
11,s11:n1:a=2|loc=3|lfw=0,1,s11:root,a=2|loc=3|lfw=0,a=2|loc=3|lfw=0,248,0.016533333333333334
11,s11:n2:a=2|loc=3|lfw=0>a=2|loc=2|lfw=0,2,s11:n1:a=2|loc=3|lfw=0,a=2|loc=2|lfw=0,a=2|loc=3|lfw=0>a=2|loc=2|lfw=0,10,0.0006666666666666666
11,s11:n3:a=2|loc=3|lfw=0>a=2|loc=2|lfw=0>a=2|loc=2|lfw=0,3,s11:n2:a=2|loc=3|lfw=0>a=2|loc=2|lfw=0,a=2|loc=2|lfw=0,a=2|loc=3|lfw=0>a=2|loc=2|lfw=0>a=2|loc=2|lfw=0,2,0.00013333333333333334
11,s11:n1:a=4|loc=5|lfw=1,1,s11:root,a=4|loc=5|lfw=1,a=4|loc=5|lfw=1,188,0.012533333333333334
11,s11:n2:a=4|loc=5|lfw=1>a=4|loc=3|lfw=2,2,s11:n1:a=4|loc=5|lfw=1,a=4|loc=3|lfw=2,a=4|loc=5|lfw=1>a=4|loc=3|lfw=2,12,0.0008
11,s11:n3:a=4|loc=5|lfw=1>a=4|loc=3|lfw=2>a=3|loc=6|lfw=3,3,s11:n2:a=4|loc=5|lfw=1>a=4|loc=3|lfw=2,a=3|loc=6|lfw=3,a=4|loc=5|lfw=1>a=4|loc=3|lfw=2>a=3|loc=6|lfw=3,1,6.666666666666667e-05
11,s11:n2:a=3|loc=3|lfw=1>a=2|loc=6|lfw=2,2,s11:n1:a=3|loc=3|lfw=1,a=2|loc=6|lfw=2,a=3|loc=3|lfw=1>a=2|loc=6|lfw=2,14,0.0009333333333333333
11,s11:n3:a=3|loc=3|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=3,3,s11:n2:a=3|loc=3|lfw=1>a=2|loc=6|lfw=2,a=2|loc=5|lfw=3,a=3|loc=3|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=3,3,0.0002
11,s11:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=1,2,s11:n1:a=3|loc=3|lfw=1,a=3|loc=2|lfw=1,a=3|loc=3|lfw=1>a=3|loc=2|lfw=1,38,0.002533333333333333
11,s11:n3:a=3|loc=3|lfw=1>a=3|loc=2|lfw=1>a=2|loc=-1|lfw=2,3,s11:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=1,a=2|loc=-1|lfw=2,a=3|loc=3|lfw=1>a=3|loc=2|lfw=1>a=2|loc=-1|lfw=2,1,6.666666666666667e-05
11,s11:n2:a=3|loc=3|lfw=1>a=3|loc=3|lfw=2,2,s11:n1:a=3|loc=3|lfw=1,a=3|loc=3|lfw=2,a=3|loc=3|lfw=1>a=3|loc=3|lfw=2,130,0.008666666666666666
11,s11:n3:a=3|loc=3|lfw=1>a=3|loc=3|lfw=2>a=3|loc=1|lfw=3,3,s11:n2:a=3|loc=3|lfw=1>a=3|loc=3|lfw=2,a=3|loc=1|lfw=3,a=3|loc=3|lfw=1>a=3|loc=3|lfw=2>a=3|loc=1|lfw=3,5,0.0003333333333333333
