initial_state_id,parent_id,child_id,parent_stage,child_stage,parent_native_state,child_native_state,parent_support_count,child_support_count,nominal_conditional_probability,theoretical_transition_probability
9,s9:root,s9:n1:a=2|loc=5|lfw=1,0,1,a=3|loc=2|lfw=0,a=2|loc=5|lfw=1,15000,151,0.010066666666666666,0.010624999999999989
9,s9:n1:a=2|loc=5|lfw=1,s9:n2:a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,1,2,a=2|loc=5|lfw=1,a=1|loc=6|lfw=2,151,6,0.039735099337748346,0.029820000000000003
9,s9:n2:a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,s9:n3:a=2|loc=5|lfw=1>a=1|loc=6|lfw=2>a=1|loc=5|lfw=3,2,3,a=1|loc=6|lfw=2,a=1|loc=5|lfw=3,6,2,0.3333333333333333,0.165
9,s9:root,s9:n1:a=4|loc=1|lfw=1,0,1,a=3|loc=2|lfw=0,a=4|loc=1|lfw=1,15000,142,0.009466666666666667,0.00825
9,s9:n1:a=4|loc=1|lfw=1,s9:n2:a=4|loc=1|lfw=1>a=3|loc=2|lfw=2,1,2,a=4|loc=1|lfw=1,a=3|loc=2|lfw=2,142,4,0.028169014084507043,0.039759999999999934
9,s9:n2:a=4|loc=1|lfw=1>a=3|loc=2|lfw=2,s9:n3:a=4|loc=1|lfw=1>a=3|loc=2|lfw=2>a=2|loc=-1|lfw=1,2,3,a=3|loc=2|lfw=2,a=2|loc=-1|lfw=1,4,1,0.25,0.0005666666666666661
9,s9:n1:a=3|loc=2|lfw=1,s9:n2:a=3|loc=2|lfw=1>a=3|loc=2|lfw=1,1,2,a=3|loc=2|lfw=1,a=3|loc=2|lfw=1,1291,31,0.024012393493415957,0.02079000000000001
9,s9:n2:a=3|loc=2|lfw=1>a=3|loc=2|lfw=1,s9:n3:a=3|loc=2|lfw=1>a=3|loc=2|lfw=1>a=2|loc=2|lfw=2,2,3,a=3|loc=2|lfw=1,a=2|loc=2|lfw=2,31,2,0.06451612903225806,0.03824999999999995
9,s9:n1:a=2|loc=4|lfw=1,s9:n2:a=2|loc=4|lfw=1>a=1|loc=3|lfw=1,1,2,a=2|loc=4|lfw=1,a=1|loc=3|lfw=1,414,2,0.004830917874396135,0.005623199999999999
9,s9:n2:a=2|loc=4|lfw=1>a=1|loc=3|lfw=1,s9:n3:a=2|loc=4|lfw=1>a=1|loc=3|lfw=1>a=1|loc=1|lfw=2,2,3,a=1|loc=3|lfw=1,a=1|loc=1|lfw=2,2,1,0.5,0.07500000000000001
9,s9:n1:a=3|loc=1|lfw=1,s9:n2:a=3|loc=1|lfw=1>a=3|loc=3|lfw=2,1,2,a=3|loc=1|lfw=1,a=3|loc=3|lfw=2,1577,104,0.06594800253646163,0.06256250000000005
9,s9:n2:a=3|loc=1|lfw=1>a=3|loc=3|lfw=2,s9:n3:a=3|loc=1|lfw=1>a=3|loc=3|lfw=2>a=3|loc=3|lfw=3,2,3,a=3|loc=3|lfw=2,a=3|loc=3|lfw=3,104,7,0.0673076923076923,0.08662500000000005
9,s9:root,s9:n1:a=4|loc=2|lfw=1,0,1,a=3|loc=2|lfw=0,a=4|loc=2|lfw=1,15000,117,0.0078,0.006749999999999999
9,s9:n1:a=4|loc=2|lfw=1,s9:n2:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2,1,2,a=4|loc=2|lfw=1,a=4|loc=3|lfw=2,117,14,0.11965811965811966,0.1532300000000001
9,s9:n2:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2,s9:n3:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2>a=2|loc=3|lfw=1,2,3,a=4|loc=3|lfw=2,a=2|loc=3|lfw=1,14,1,0.07142857142857142,0.00018
9,s9:root,s9:n1:a=4|loc=2|lfw=0,0,1,a=3|loc=2|lfw=0,a=4|loc=2|lfw=0,15000,31,0.0020666666666666667,0.00207
9,s9:n1:a=4|loc=2|lfw=0,s9:n2:a=4|loc=2|lfw=0>a=3|loc=4|lfw=0,1,2,a=4|loc=2|lfw=0,a=3|loc=4|lfw=0,31,1,0.03225806451612903,0.005661066666666657
9,s9:n2:a=4|loc=2|lfw=0>a=3|loc=4|lfw=0,s9:n3:a=4|loc=2|lfw=0>a=3|loc=4|lfw=0>a=3|loc=3|lfw=1,2,3,a=3|loc=4|lfw=0,a=3|loc=3|lfw=1,1,1,1.0,0.10587500000000005
9,s9:n1:a=2|loc=1|lfw=1,s9:n2:a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2,1,2,a=2|loc=1|lfw=1,a=2|loc=-2|lfw=2,697,17,0.024390243902439025,0.025229999999999995
9,s9:n2:a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2,s9:n3:a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2>a=2|loc=-2|lfw=3,2,3,a=2|loc=-2|lfw=2,a=2|loc=-2|lfw=3,17,2,0.11764705882352941,0.1773984375
9,s9:n1:a=2|loc=1|lfw=1,s9:n2:a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2,1,2,a=2|loc=1|lfw=1,a=1|loc=-1|lfw=2,697,4,0.005738880918220947,0.01065
9,s9:n2:a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2,s9:n3:a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2>a=1|loc=-1|lfw=2,2,3,a=1|loc=-1|lfw=2,a=1|loc=-1|lfw=2,4,1,0.25,0.041860465116279
9,s9:root,s9:n1:a=3|loc=4|lfw=0,0,1,a=3|loc=2|lfw=0,a=3|loc=4|lfw=0,15000,295,0.019666666666666666,0.019185833333333346
9,s9:n1:a=3|loc=4|lfw=0,s9:n2:a=3|loc=4|lfw=0>a=2|loc=6|lfw=1,1,2,a=3|loc=4|lfw=0,a=2|loc=6|lfw=1,295,6,0.020338983050847456,0.027624999999999966
9,s9:n2:a=3|loc=4|lfw=0>a=2|loc=6|lfw=1,s9:n3:a=3|loc=4|lfw=0>a=2|loc=6|lfw=1>a=2|loc=7|lfw=2,2,3,a=2|loc=6|lfw=1,a=2|loc=7|lfw=2,6,2,0.3333333333333333,0.17661000000000002
9,s9:n1:a=3|loc=0|lfw=1,s9:n2:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2,1,2,a=3|loc=0|lfw=1,a=2|loc=-1|lfw=2,718,38,0.052924791086350974,0.04869791666666668
9,s9:n2:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2,s9:n3:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2>a=1|loc=-2|lfw=3,2,3,a=2|loc=-1|lfw=2,a=1|loc=-2|lfw=3,38,2,0.05263157894736842,0.027244186046511614
9,s9:n1:a=3|loc=0|lfw=1,s9:n2:a=3|loc=0|lfw=1>a=3|loc=1|lfw=2,1,2,a=3|loc=0|lfw=1,a=3|loc=1|lfw=2,718,103,0.14345403899721448,0.14036458333333357
9,s9:n2:a=3|loc=0|lfw=1>a=3|loc=1|lfw=2,s9:n3:a=3|loc=0|lfw=1>a=3|loc=1|lfw=2>a=3|loc=0|lfw=2,2,3,a=3|loc=1|lfw=2,a=3|loc=0|lfw=2,103,5,0.04854368932038835,0.02823333333333335
9,s9:n1:a=2|loc=1|lfw=1,s9:n2:a=2|loc=1|lfw=1>a=2|loc=4|lfw=2,1,2,a=2|loc=1|lfw=1,a=2|loc=4|lfw=2,697,25,0.035868005738880916,0.0315375
9,s9:n2:a=2|loc=1|lfw=1>a=2|loc=4|lfw=2,s9:n3:a=2|loc=1|lfw=1>a=2|loc=4|lfw=2>a=2|loc=5|lfw=3,2,3,a=2|loc=4|lfw=2,a=2|loc=5|lfw=3,25,8,0.32,0.17661000000000002
9,s9:n1:a=3|loc=3|lfw=1,s9:n2:a=3|loc=3|lfw=1>a=3|loc=5|lfw=2,1,2,a=3|loc=3|lfw=1,a=3|loc=5|lfw=2,1978,139,0.07027300303336703,0.06256250000000005
9,s9:n2:a=3|loc=3|lfw=1>a=3|loc=5|lfw=2,s9:n3:a=3|loc=3|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=3,2,3,a=3|loc=5|lfw=2,a=3|loc=5|lfw=3,139,12,0.08633093525179857,0.08662500000000005
9,s9:n1:a=3|loc=3|lfw=1,s9:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2,1,2,a=3|loc=3|lfw=1,a=3|loc=2|lfw=2,1978,237,0.1198179979777553,0.10587500000000005
9,s9:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2,s9:n3:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2>a=3|loc=5|lfw=3,2,3,a=3|loc=2|lfw=2,a=3|loc=5|lfw=3,237,9,0.0379746835443038,0.024062500000000014
9,s9:n1:a=3|loc=3|lfw=1,s9:n2:a=3|loc=3|lfw=1>a=2|loc=0|lfw=2,1,2,a=3|loc=3|lfw=1,a=2|loc=0|lfw=2,1978,20,0.010111223458038422,0.00849999999999999
9,s9:n2:a=3|loc=3|lfw=1>a=2|loc=0|lfw=2,s9:n3:a=3|loc=3|lfw=1>a=2|loc=0|lfw=2>a=1|loc=-1|lfw=2,2,3,a=2|loc=0|lfw=2,a=1|loc=-1|lfw=2,20,1,0.05,0.0065083333333333425
9,s9:n1:a=2|loc=2|lfw=0,s9:n2:a=2|loc=2|lfw=0>a=2|loc=0|lfw=1,1,2,a=2|loc=2|lfw=0,a=2|loc=0|lfw=1,186,20,0.10752688172043011,0.063075
9,s9:n2:a=2|loc=2|lfw=0>a=2|loc=0|lfw=1,s9:n3:a=2|loc=2|lfw=0>a=2|loc=0|lfw=1>a=2|loc=1|lfw=2,2,3,a=2|loc=0|lfw=1,a=2|loc=1|lfw=2,20,5,0.25,0.18396875000000024
9,s9:n2:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2,s9:n3:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2>a=2|loc=2|lfw=2,2,3,a=2|loc=-1|lfw=2,a=2|loc=2|lfw=2,38,1,0.02631578947368421,0.009779069767441856
9,s9:n1:a=3|loc=0|lfw=1,s9:n2:a=3|loc=0|lfw=1>a=4|loc=1|lfw=3,1,2,a=3|loc=0|lfw=1,a=4|loc=1|lfw=3,718,2,0.002785515320334262,0.000291666666666667
9,s9:n2:a=3|loc=0|lfw=1>a=4|loc=1|lfw=3,s9:n3:a=3|loc=0|lfw=1>a=4|loc=1|lfw=3>a=4|loc=2|lfw=3,2,3,a=4|loc=1|lfw=3,a=4|loc=2|lfw=3,2,1,0.5,0.19409133333333342
9,s9:root,s9:n1:a=2|loc=3|lfw=1,0,1,a=3|loc=2|lfw=0,a=2|loc=3|lfw=1,15000,856,0.05706666666666667,0.05949999999999993
9,s9:n1:a=2|loc=3|lfw=1,s9:n2:a=2|loc=3|lfw=1>a=2|loc=5|lfw=2,1,2,a=2|loc=3|lfw=1,a=2|loc=5|lfw=2,856,77,0.08995327102803738,0.0819975
9,s9:n2:a=2|loc=3|lfw=1>a=2|loc=5|lfw=2,s9:n3:a=2|loc=3|lfw=1>a=2|loc=5|lfw=2>a=3|loc=4|lfw=3,2,3,a=2|loc=5|lfw=2,a=3|loc=4|lfw=3,77,1,0.012987012987012988,0.00198
9,s9:root,s9:n1:a=2|loc=3|lfw=0,0,1,a=3|loc=2|lfw=0,a=2|loc=3|lfw=0,15000,283,0.018866666666666667,0.018246666666666647
9,s9:n1:a=2|loc=3|lfw=0,s9:n2:a=2|loc=3|lfw=0>a=2|loc=2|lfw=1,1,2,a=2|loc=3|lfw=0,a=2|loc=2|lfw=1,283,45,0.15901060070671377,0.138765
9,s9:n2:a=2|loc=3|lfw=0>a=2|loc=2|lfw=1,s9:n3:a=2|loc=3|lfw=0>a=2|loc=2|lfw=1>a=2|loc=5|lfw=0,2,3,a=2|loc=2|lfw=1,a=2|loc=5|lfw=0,45,1,0.022222222222222223,0.0021025
9,s9:n1:a=3|loc=3|lfw=1,s9:n2:a=3|loc=3|lfw=1>a=1|loc=1|lfw=2,1,2,a=3|loc=3|lfw=1,a=1|loc=1|lfw=2,1978,1,0.0005055611729019212,0.0015
9,s9:n2:a=3|loc=3|lfw=1>a=1|loc=1|lfw=2,s9:n3:a=3|loc=3|lfw=1>a=1|loc=1|lfw=2>a=1|loc=2|lfw=3,2,3,a=1|loc=1|lfw=2,a=1|loc=2|lfw=3,1,1,1.0,0.21000000000000002
9,s9:root,s9:n1:a=3|loc=5|lfw=1,0,1,a=3|loc=2|lfw=0,a=3|loc=5|lfw=1,15000,393,0.0262,0.024062500000000014
9,s9:n1:a=3|loc=5|lfw=1,s9:n2:a=3|loc=5|lfw=1>a=3|loc=5|lfw=2,1,2,a=3|loc=5|lfw=1,a=3|loc=5|lfw=2,393,32,0.08142493638676845,0.08662500000000005
9,s9:n2:a=3|loc=5|lfw=1>a=3|loc=5|lfw=2,s9:n3:a=3|loc=5|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=3,2,3,a=3|loc=5|lfw=2,a=3|loc=5|lfw=3,32,2,0.0625,0.08662500000000005
9,s9:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2,s9:n3:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2>a=2|loc=1|lfw=2,2,3,a=3|loc=2|lfw=2,a=2|loc=1|lfw=2,237,2,0.008438818565400843,0.012466666666666654
9,s9:root,s9:n1:a=2|loc=2|lfw=1,0,1,a=3|loc=2|lfw=0,a=2|loc=2|lfw=1,15000,588,0.0392,0.03824999999999995
9,s9:n1:a=2|loc=2|lfw=1,s9:n2:a=2|loc=2|lfw=1>a=2|loc=4|lfw=2,1,2,a=2|loc=2|lfw=1,a=2|loc=4|lfw=2,588,39,0.0663265306122449,0.0819975
9,s9:n2:a=2|loc=2|lfw=1>a=2|loc=4|lfw=2,s9:n3:a=2|loc=2|lfw=1>a=2|loc=4|lfw=2>a=2|loc=4|lfw=3,2,3,a=2|loc=4|lfw=2,a=2|loc=4|lfw=3,39,5,0.1282051282051282,0.113535
9,s9:n1:a=4|loc=2|lfw=0,s9:n2:a=4|loc=2|lfw=0>a=4|loc=2|lfw=1,1,2,a=4|loc=2|lfw=0,a=4|loc=2|lfw=1,31,3,0.0967741935483871,0.09850500000000005
9,s9:n2:a=4|loc=2|lfw=0>a=4|loc=2|lfw=1,s9:n3:a=4|loc=2|lfw=0>a=4|loc=2|lfw=1>a=4|loc=0|lfw=2,2,3,a=4|loc=2|lfw=1,a=4|loc=0|lfw=2,3,1,0.3333333333333333,0.05472500000000003
9,s9:n1:a=3|loc=1|lfw=1,s9:n2:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,1,2,a=3|loc=1|lfw=1,a=2|loc=0|lfw=2,1577,56,0.03551046290424857,0.046749999999999944
9,s9:n2:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,s9:n3:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2>a=2|loc=2|lfw=3,2,3,a=2|loc=0|lfw=2,a=2|loc=2|lfw=3,56,7,0.125,0.08541406250000019
9,s9:root,s9:n1:a=1|loc=2|lfw=1,0,1,a=3|loc=2|lfw=0,a=1|loc=2|lfw=1,15000,39,0.0026,0.0027
9,s9:n1:a=1|loc=2|lfw=1,s9:n2:a=1|loc=2|lfw=1>a=1|loc=2|lfw=2,1,2,a=1|loc=2|lfw=1,a=1|loc=2|lfw=2,39,3,0.07692307692307693,0.135
9,s9:n2:a=1|loc=2|lfw=1>a=1|loc=2|lfw=2,s9:n3:a=1|loc=2|lfw=1>a=1|loc=2|lfw=2>a=1|loc=4|lfw=3,2,3,a=1|loc=2|lfw=2,a=1|loc=4|lfw=3,3,1,0.3333333333333333,0.0975
9,s9:root,s9:n1:a=3|loc=2|lfw=0,0,1,a=3|loc=2|lfw=0,a=3|loc=2|lfw=0,15000,393,0.0262,0.026565000000000016
9,s9:n1:a=3|loc=2|lfw=0,s9:n2:a=3|loc=2|lfw=0>a=4|loc=2|lfw=1,1,2,a=3|loc=2|lfw=0,a=4|loc=2|lfw=1,393,3,0.007633587786259542,0.006749999999999999
9,s9:n2:a=3|loc=2|lfw=0>a=4|loc=2|lfw=1,s9:n3:a=3|loc=2|lfw=0>a=4|loc=2|lfw=1>a=4|loc=2|lfw=1,2,3,a=4|loc=2|lfw=1,a=4|loc=2|lfw=1,3,1,0.3333333333333333,0.02364120000000001
9,s9:n1:a=3|loc=4|lfw=1,s9:n2:a=3|loc=4|lfw=1>a=2|loc=7|lfw=2,1,2,a=3|loc=4|lfw=1,a=2|loc=7|lfw=2,967,13,0.01344364012409514,0.010624999999999989
9,s9:n2:a=3|loc=4|lfw=1>a=2|loc=7|lfw=2,s9:n3:a=3|loc=4|lfw=1>a=2|loc=7|lfw=2>a=2|loc=4|lfw=3,2,3,a=2|loc=7|lfw=2,a=2|loc=4|lfw=3,13,2,0.15384615384615385,0.025229999999999995
9,s9:n1:a=2|loc=3|lfw=1,s9:n2:a=2|loc=3|lfw=1>a=2|loc=3|lfw=2,1,2,a=2|loc=3|lfw=1,a=2|loc=3|lfw=2,856,87,0.10163551401869159,0.113535
9,s9:n2:a=2|loc=3|lfw=1>a=2|loc=3|lfw=2,s9:n3:a=2|loc=3|lfw=1>a=2|loc=3|lfw=2>a=2|loc=4|lfw=3,2,3,a=2|loc=3|lfw=2,a=2|loc=4|lfw=3,87,16,0.1839080459770115,0.17661000000000002
