initial_state_id,node_id,stage,parent_id,native_state,prefix_key,sample_support_count,nominal_probability_mass
7,s7:n3:a=2|loc=9|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,3,s7:n2:a=2|loc=9|lfw=1>a=2|loc=7|lfw=2,a=2|loc=7|lfw=3,a=2|loc=9|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,13,0.0008666666666666666
7,s7:n1:a=2|loc=8|lfw=2,1,s7:root,a=2|loc=8|lfw=2,a=2|loc=8|lfw=2,52,0.0034666666666666665
7,s7:n2:a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,2,s7:n1:a=2|loc=8|lfw=2,a=2|loc=7|lfw=3,a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,6,0.0004
7,s7:n3:a=2|loc=8|lfw=2>a=2|loc=7|lfw=3>a=2|loc=6|lfw=3,3,s7:n2:a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,a=2|loc=6|lfw=3,a=2|loc=8|lfw=2>a=2|loc=7|lfw=3>a=2|loc=6|lfw=3,1,6.666666666666667e-05
7,s7:n2:a=2|loc=5|lfw=1>a=2|loc=6|lfw=1,2,s7:n1:a=2|loc=5|lfw=1,a=2|loc=6|lfw=1,a=2|loc=5|lfw=1>a=2|loc=6|lfw=1,33,0.0022
7,s7:n3:a=2|loc=5|lfw=1>a=2|loc=6|lfw=1>a=1|loc=4|lfw=0,3,s7:n2:a=2|loc=5|lfw=1>a=2|loc=6|lfw=1,a=1|loc=4|lfw=0,a=2|loc=5|lfw=1>a=2|loc=6|lfw=1>a=1|loc=4|lfw=0,1,6.666666666666667e-05
7,s7:n1:a=1|loc=5|lfw=1,1,s7:root,a=1|loc=5|lfw=1,a=1|loc=5|lfw=1,180,0.012
7,s7:n2:a=1|loc=5|lfw=1>a=1|loc=3|lfw=1,2,s7:n1:a=1|loc=5|lfw=1,a=1|loc=3|lfw=1,a=1|loc=5|lfw=1>a=1|loc=3|lfw=1,1,6.666666666666667e-05
7,s7:n3:a=1|loc=5|lfw=1>a=1|loc=3|lfw=1>a=1|loc=5|lfw=2,3,s7:n2:a=1|loc=5|lfw=1>a=1|loc=3|lfw=1,a=1|loc=5|lfw=2,a=1|loc=5|lfw=1>a=1|loc=3|lfw=1>a=1|loc=5|lfw=2,1,6.666666666666667e-05
7,s7:n1:a=1|loc=8|lfw=1,1,s7:root,a=1|loc=8|lfw=1,a=1|loc=8|lfw=1,466,0.031066666666666666
7,s7:n2:a=1|loc=8|lfw=1>a=1|loc=10|lfw=2,2,s7:n1:a=1|loc=8|lfw=1,a=1|loc=10|lfw=2,a=1|loc=8|lfw=1>a=1|loc=10|lfw=2,48,0.0032
7,s7:n3:a=1|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=2,3,s7:n2:a=1|loc=8|lfw=1>a=1|loc=10|lfw=2,a=1|loc=9|lfw=2,a=1|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=2,2,0.00013333333333333334
7,s7:n2:a=2|loc=9|lfw=0>a=2|loc=7|lfw=0,2,s7:n1:a=2|loc=9|lfw=0,a=2|loc=7|lfw=0,a=2|loc=9|lfw=0>a=2|loc=7|lfw=0,11,0.0007333333333333333
7,s7:n3:a=2|loc=9|lfw=0>a=2|loc=7|lfw=0>a=2|loc=7|lfw=0,3,s7:n2:a=2|loc=9|lfw=0>a=2|loc=7|lfw=0,a=2|loc=7|lfw=0,a=2|loc=9|lfw=0>a=2|loc=7|lfw=0>a=2|loc=7|lfw=0,2,0.00013333333333333334
7,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,3,s7:n2:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2,a=2|loc=8|lfw=3,a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,57,0.0038
7,s7:n3:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2>a=2|loc=9|lfw=3,3,s7:n2:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2,a=2|loc=9|lfw=3,a=2|loc=8|lfw=1>a=2|loc=6|lfw=2>a=2|loc=9|lfw=3,4,0.0002666666666666667
7,s7:n1:a=2|loc=6|lfw=2,1,s7:root,a=2|loc=6|lfw=2,a=2|loc=6|lfw=2,49,0.003266666666666667
7,s7:n2:a=2|loc=6|lfw=2>a=2|loc=6|lfw=3,2,s7:n1:a=2|loc=6|lfw=2,a=2|loc=6|lfw=3,a=2|loc=6|lfw=2>a=2|loc=6|lfw=3,4,0.0002666666666666667
7,s7:n3:a=2|loc=6|lfw=2>a=2|loc=6|lfw=3>a=4|loc=5|lfw=3,3,s7:n2:a=2|loc=6|lfw=2>a=2|loc=6|lfw=3,a=4|loc=5|lfw=3,a=2|loc=6|lfw=2>a=2|loc=6|lfw=3>a=4|loc=5|lfw=3,1,6.666666666666667e-05
7,s7:n2:a=2|loc=9|lfw=0>a=1|loc=7|lfw=0,2,s7:n1:a=2|loc=9|lfw=0,a=1|loc=7|lfw=0,a=2|loc=9|lfw=0>a=1|loc=7|lfw=0,3,0.0002
7,s7:n3:a=2|loc=9|lfw=0>a=1|loc=7|lfw=0>a=1|loc=7|lfw=1,3,s7:n2:a=2|loc=9|lfw=0>a=1|loc=7|lfw=0,a=1|loc=7|lfw=1,a=2|loc=9|lfw=0>a=1|loc=7|lfw=0>a=1|loc=7|lfw=1,1,6.666666666666667e-05
7,s7:n2:a=2|loc=6|lfw=0>a=1|loc=6|lfw=0,2,s7:n1:a=2|loc=6|lfw=0,a=1|loc=6|lfw=0,a=2|loc=6|lfw=0>a=1|loc=6|lfw=0,5,0.0003333333333333333
7,s7:n3:a=2|loc=6|lfw=0>a=1|loc=6|lfw=0>a=1|loc=6|lfw=1,3,s7:n2:a=2|loc=6|lfw=0>a=1|loc=6|lfw=0,a=1|loc=6|lfw=1,a=2|loc=6|lfw=0>a=1|loc=6|lfw=0>a=1|loc=6|lfw=1,1,6.666666666666667e-05
7,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=0,2,s7:n1:a=2|loc=8|lfw=1,a=2|loc=8|lfw=0,a=2|loc=8|lfw=1>a=2|loc=8|lfw=0,20,0.0013333333333333333
7,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=0>a=2|loc=7|lfw=1,3,s7:n2:a=2|loc=8|lfw=1>a=2|loc=8|lfw=0,a=2|loc=7|lfw=1,a=2|loc=8|lfw=1>a=2|loc=8|lfw=0>a=2|loc=7|lfw=1,6,0.0004
7,s7:n2:a=2|loc=6|lfw=1>a=1|loc=8|lfw=0,2,s7:n1:a=2|loc=6|lfw=1,a=1|loc=8|lfw=0,a=2|loc=6|lfw=1>a=1|loc=8|lfw=0,1,6.666666666666667e-05
7,s7:n3:a=2|loc=6|lfw=1>a=1|loc=8|lfw=0>a=1|loc=8|lfw=0,3,s7:n2:a=2|loc=6|lfw=1>a=1|loc=8|lfw=0,a=1|loc=8|lfw=0,a=2|loc=6|lfw=1>a=1|loc=8|lfw=0>a=1|loc=8|lfw=0,1,6.666666666666667e-05
7,s7:n2:a=2|loc=8|lfw=1>a=1|loc=9|lfw=2,2,s7:n1:a=2|loc=8|lfw=1,a=1|loc=9|lfw=2,a=2|loc=8|lfw=1>a=1|loc=9|lfw=2,79,0.005266666666666667
7,s7:n3:a=2|loc=8|lfw=1>a=1|loc=9|lfw=2>a=1|loc=9|lfw=3,3,s7:n2:a=2|loc=8|lfw=1>a=1|loc=9|lfw=2,a=1|loc=9|lfw=3,a=2|loc=8|lfw=1>a=1|loc=9|lfw=2>a=1|loc=9|lfw=3,15,0.001
7,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=1,2,s7:n1:a=2|loc=7|lfw=1,a=2|loc=7|lfw=1,a=2|loc=7|lfw=1>a=2|loc=7|lfw=1,47,0.0031333333333333335
7,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,3,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=1,a=2|loc=8|lfw=2,a=2|loc=7|lfw=1>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,7,0.00046666666666666666
7,s7:n2:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0,2,s7:n1:a=2|loc=8|lfw=0,a=2|loc=9|lfw=0,a=2|loc=8|lfw=0>a=2|loc=9|lfw=0,57,0.0038
7,s7:n3:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=1|loc=6|lfw=0,3,s7:n2:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0,a=1|loc=6|lfw=0,a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=1|loc=6|lfw=0,1,6.666666666666667e-05
7,s7:n2:a=2|loc=9|lfw=0>a=2|loc=6|lfw=0,2,s7:n1:a=2|loc=9|lfw=0,a=2|loc=6|lfw=0,a=2|loc=9|lfw=0>a=2|loc=6|lfw=0,6,0.0004
7,s7:n3:a=2|loc=9|lfw=0>a=2|loc=6|lfw=0>a=2|loc=6|lfw=0,3,s7:n2:a=2|loc=9|lfw=0>a=2|loc=6|lfw=0,a=2|loc=6|lfw=0,a=2|loc=9|lfw=0>a=2|loc=6|lfw=0>a=2|loc=6|lfw=0,1,6.666666666666667e-05
7,s7:n2:a=1|loc=6|lfw=1>a=1|loc=5|lfw=1,2,s7:n1:a=1|loc=6|lfw=1,a=1|loc=5|lfw=1,a=1|loc=6|lfw=1>a=1|loc=5|lfw=1,11,0.0007333333333333333
7,s7:n3:a=1|loc=6|lfw=1>a=1|loc=5|lfw=1>a=1|loc=6|lfw=2,3,s7:n2:a=1|loc=6|lfw=1>a=1|loc=5|lfw=1,a=1|loc=6|lfw=2,a=1|loc=6|lfw=1>a=1|loc=5|lfw=1>a=1|loc=6|lfw=2,5,0.0003333333333333333
7,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,2,s7:n1:a=2|loc=7|lfw=1,a=2|loc=7|lfw=2,a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,213,0.0142
7,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=8|lfw=3,3,s7:n2:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,a=1|loc=8|lfw=3,a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=8|lfw=3,11,0.0007333333333333333
7,s7:n2:a=2|loc=8|lfw=0>a=2|loc=5|lfw=1,2,s7:n1:a=2|loc=8|lfw=0,a=2|loc=5|lfw=1,a=2|loc=8|lfw=0>a=2|loc=5|lfw=1,19,0.0012666666666666666
7,s7:n3:a=2|loc=8|lfw=0>a=2|loc=5|lfw=1>a=2|loc=3|lfw=2,3,s7:n2:a=2|loc=8|lfw=0>a=2|loc=5|lfw=1,a=2|loc=3|lfw=2,a=2|loc=8|lfw=0>a=2|loc=5|lfw=1>a=2|loc=3|lfw=2,2,0.00013333333333333334
7,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1,2,s7:n1:a=2|loc=8|lfw=1,a=2|loc=9|lfw=1,a=2|loc=8|lfw=1>a=2|loc=9|lfw=1,118,0.007866666666666666
7,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,3,s7:n2:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1,a=2|loc=8|lfw=2,a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,22,0.0014666666666666667
7,s7:n1:a=2|loc=4|lfw=1,1,s7:root,a=2|loc=4|lfw=1,a=2|loc=4|lfw=1,373,0.024866666666666665
7,s7:n2:a=2|loc=4|lfw=1>a=2|loc=3|lfw=2,2,s7:n1:a=2|loc=4|lfw=1,a=2|loc=3|lfw=2,a=2|loc=4|lfw=1>a=2|loc=3|lfw=2,51,0.0034
7,s7:n3:a=2|loc=4|lfw=1>a=2|loc=3|lfw=2>a=2|loc=2|lfw=3,3,s7:n2:a=2|loc=4|lfw=1>a=2|loc=3|lfw=2,a=2|loc=2|lfw=3,a=2|loc=4|lfw=1>a=2|loc=3|lfw=2>a=2|loc=2|lfw=3,8,0.0005333333333333334
7,s7:n2:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,2,s7:n1:a=2|loc=9|lfw=1,a=2|loc=8|lfw=2,a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,181,0.012066666666666667
7,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=2,3,s7:n2:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,a=2|loc=9|lfw=2,a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=2,8,0.0005333333333333334
