initial_state_id,T_label,eta,path_id,loss,nominal_probability,worst_probability,probability_shift,model,absolute_shift
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,75,675.605988614971,0.005,0.00455188149070009,-0.00044811850929991036,flat,0.00044811850929991036
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,111,677.138024304688,0.005,0.004551904293200267,-0.00044809570679973324,flat,0.00044809570679973324
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,78,716.387698963184,0.005,0.004552488477184595,-0.00044751152281540495,flat,0.00044751152281540495
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,96,716.387698963184,0.005,0.004552488477184595,-0.00044751152281540495,flat,0.00044751152281540495
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,124,716.387698963184,0.005,0.004552488477184595,-0.00044751152281540495,flat,0.00044751152281540495
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,109,743.014450041102,0.005,0.004552884784202927,-0.00044711521579707345,flat,0.00044711521579707345
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,4,762.468599542019,0.005,0.0045531743357129974,-0.00044682566428700266,flat,0.00044682566428700266
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,71,816.719285450685,0.005,0.004553981791624986,-0.0004460182083750137,flat,0.0004460182083750137
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,166,831.116765633965,0.005,0.0045541960807219265,-0.0004458039192780736,flat,0.0004458039192780736
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,193,835.919471932905,0.005,0.004554267563202372,-0.00044573243679762835,flat,0.00044573243679762835
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,179,838.778042623025,0.005,0.004554310109573259,-0.000445689890426741,flat,0.000445689890426741
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,68,862.005851596851,0.005,0.004554655827445104,-0.000445344172554896,flat,0.000445344172554896
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,35,904.218569012538,0.005,0.004555284112740811,-0.0004447158872591889,flat,0.0004447158872591889
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,91,1161.98903701431,0.005,0.0045591207147088406,-0.00044087928529115954,flat,0.00044087928529115954
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,54,1207.56980977645,0.005,0.004559799129438965,-0.0004402008705610347,flat,0.0004402008705610347
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,165,1278.16107792733,0.005,0.0045608497951743114,-0.00043915020482568866,flat,0.00043915020482568866
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,73,1526.23671523206,0.005,0.0045645421013010825,-0.00043545789869891757,flat,0.00043545789869891757
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,185,1560.54947475151,0.005,0.004565052805268536,-0.0004349471947314642,flat,0.0004349471947314642
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,175,1576.08802657484,0.005,0.004565284077838151,-0.00043471592216184907,flat,0.00043471592216184907
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,27,1636.49917421371,0.005,0.004566183224779688,-0.0004338167752203125,flat,0.0004338167752203125
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,110,1638.43396416056,0.005,0.0045662120217903595,-0.0004337879782096406,flat,0.0004337879782096406
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,182,1647.07214118595,0.005,0.004566340590618405,-0.0004336594093815949,flat,0.0004336594093815949
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,191,2177.009500587,0.005,0.004574228067922426,-0.0004257719320775741,flat,0.0004257719320775741
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,139,2489.40020937744,0.005,0.004578877626180323,-0.00042112237381967694,flat,0.00042112237381967694
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,187,2628.89976557633,0.005,0.004580953908525624,-0.000419046091474376,flat,0.000419046091474376
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,81,2634.83688656008,0.005,0.0045810422753980095,-0.00041895772460199057,flat,0.00041895772460199057
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,31,2838.74258014367,0.005,0.0045840771652803135,-0.0004159228347196866,flat,0.0004159228347196866
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,41,3566.1070784601,0.005,0.0045949031070080405,-0.00040509689299195965,flat,0.00040509689299195965
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,23,3933.52086650822,0.005,0.004600371617319691,-0.0003996283826803093,flat,0.0003996283826803093
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,58,4082.62418944772,0.005,0.004602590840129286,-0.00039740915987071437,flat,0.00039740915987071437
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,129,4156.94255613045,0.005,0.004603696979223054,-0.0003963030207769459,flat,0.0003963030207769459
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,121,56042.7930571794,0.005,0.005375955173454487,0.00037595517345448675,flat,0.00037595517345448675
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,3,7899.59407201946,0.005,0.004659401825021806,-0.0003405981749781944,flat,0.0003405981749781944
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,200,7959.20122796102,0.005,0.004660289005518342,-0.0003397109944816585,flat,0.0003397109944816585
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,47,10666.8804630952,0.005,0.004700589539411303,-0.00029941046058869734,flat,0.00029941046058869734
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,62,50883.9431892088,0.005,0.005299171926290224,0.0002991719262902242,flat,0.0002991719262902242
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,48,13069.9234532051,0.005,0.004736355930870286,-0.0002636440691297145,flat,0.0002636440691297145
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,86,14282.6160052793,0.005,0.0047544053942862085,-0.00024559460571379164,flat,0.00024559460571379164
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,57,46760.2761237901,0.005,0.00523779612439434,0.00023779612439433963,flat,0.00023779612439433963
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,70,14930.1560838336,0.005,0.004764043245972705,-0.0002359567540272953,flat,0.0002359567540272953
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,113,14950.8528843811,0.005,0.004764351292842185,-0.0002356487071578147,flat,0.0002356487071578147
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,164,14994.858352225,0.005,0.004765006261061946,-0.00023499373893805416,flat,0.00023499373893805416
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,120,25659.0272941376,0.005,0.00492372953090396,-7.627046909604047e-05,flat,7.627046909604047e-05
19,ASYMMETRIC_CAPACITY_FRACTION,0.1,157,31317.2754820924,0.005,0.0050079457186689635,7.945718668963403e-06,flat,7.945718668963403e-06
19,FULL_CAPACITY,0.001,177,505385.976281722,0.005,0.006329368281119542,0.0013293682811195418,flat,0.0013293682811195418
19,FULL_CAPACITY,0.001,64,484302.978044169,0.005,0.00627237957055585,0.0012723795705558497,flat,0.0012723795705558497
19,FULL_CAPACITY,0.001,183,260538.359060344,0.005,0.005667529303910658,0.000667529303910658,flat,0.000667529303910658
19,FULL_CAPACITY,0.001,144,195623.709782095,0.005,0.005492060799982581,0.0004920607999825809,flat,0.0004920607999825809
19,FULL_CAPACITY,0.001,128,182150.668728814,0.005,0.005455642296867092,0.0004556422968670917,flat,0.0004556422968670917
19,FULL_CAPACITY,0.001,66,152638.551079626,0.005,0.005375869130267121,0.0003758691302671209,flat,0.0003758691302671209
19,FULL_CAPACITY,0.001,149,141984.077658984,0.005,0.005347069398125798,0.00034706939812579815,flat,0.00034706939812579815
19,FULL_CAPACITY,0.001,161,111582.713597606,0.005,0.005264892540844213,0.00026489254084421324,flat,0.00026489254084421324
19,FULL_CAPACITY,0.001,163,95501.4807451739,0.005,0.00522142392626632,0.00022142392626631983,flat,0.00022142392626631983
19,FULL_CAPACITY,0.001,162,72005.6447968343,0.005,0.0051579131590014015,0.00015791315900140143,flat,0.00015791315900140143
19,FULL_CAPACITY,0.001,5,71838.2139778236,0.005,0.0051574605826469125,0.00015746058264691238,flat,0.00015746058264691238
19,FULL_CAPACITY,0.001,1,69071.6751406991,0.005,0.005149982448878858,0.0001499824488788576,flat,0.0001499824488788576
19,FULL_CAPACITY,0.001,2,62372.6108852693,0.005,0.005131874444049627,0.00013187444404962664,flat,0.00013187444404962664
19,FULL_CAPACITY,0.001,121,56042.7930571794,0.005,0.00511476453624328,0.00011476453624327965,flat,0.00011476453624327965
19,FULL_CAPACITY,0.001,57,46760.2761237901,0.005,0.005089673291399497,8.967329139949673e-05,flat,8.967329139949673e-05
19,FULL_CAPACITY,0.001,99,33506.7519302105,0.005,0.005053848156582027,5.3848156582027296e-05,flat,5.3848156582027296e-05
19,FULL_CAPACITY,0.001,6,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,7,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,9,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,12,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,13,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,14,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,17,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,19,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,20,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,21,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,22,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,24,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,25,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,26,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,28,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,29,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,30,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,32,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,33,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,34,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,36,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,37,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,42,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,43,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,44,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,45,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,46,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,49,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,50,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,51,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,52,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,53,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,55,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,56,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,59,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,60,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,61,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,63,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,65,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,67,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,69,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,74,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,77,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,79,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,82,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,84,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,85,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,87,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,89,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,90,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,92,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,93,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,95,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,97,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,98,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,100,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,101,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,102,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,103,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,105,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,107,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,112,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,114,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,117,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,118,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,122,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,123,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,125,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,127,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,130,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,131,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,132,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,134,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,135,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,136,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,138,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,142,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,143,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,145,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,146,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,150,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,152,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,153,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,155,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,156,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,158,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,159,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,160,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,167,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,170,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,171,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,172,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,173,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,174,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,176,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,178,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,181,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,184,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,189,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,190,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,192,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,194,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,195,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,197,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,199,0.0,0.005,0.004963277234639863,-3.6722765360136696e-05,flat,3.6722765360136696e-05
19,FULL_CAPACITY,0.001,16,6.88935181921016,0.005,0.004963295857004309,-3.670414299569106e-05,flat,3.670414299569106e-05
19,FULL_CAPACITY,0.001,11,20.4565911136568,0.005,0.004963332530131375,-3.666746986862469e-05,flat,3.666746986862469e-05
19,FULL_CAPACITY,0.001,104,20.4565911136568,0.005,0.004963332530131375,-3.666746986862469e-05,flat,3.666746986862469e-05
19,FULL_CAPACITY,0.001,140,20.4565911136568,0.005,0.004963332530131375,-3.666746986862469e-05,flat,3.666746986862469e-05
19,FULL_CAPACITY,0.001,116,25.5573015044176,0.005,0.004963346317682124,-3.665368231787602e-05,flat,3.665368231787602e-05
19,FULL_CAPACITY,0.001,154,34.8286576909439,0.005,0.004963371378758745,-3.6628621241254974e-05,flat,3.6628621241254974e-05
19,FULL_CAPACITY,0.001,196,34.8286576909439,0.005,0.004963371378758745,-3.6628621241254974e-05,flat,3.6628621241254974e-05
19,FULL_CAPACITY,0.001,40,54.5509096364182,0.005,0.004963424689283896,-3.6575310716104384e-05,flat,3.6575310716104384e-05
19,FULL_CAPACITY,0.001,147,54.5509096364182,0.005,0.004963424689283896,-3.6575310716104384e-05,flat,3.6575310716104384e-05
19,FULL_CAPACITY,0.001,39,81.8263644546273,0.005,0.004963498416605912,-3.6501583394087794e-05,flat,3.6501583394087794e-05
19,FULL_CAPACITY,0.001,108,81.8263644546273,0.005,0.004963498416605912,-3.6501583394087794e-05,flat,3.6501583394087794e-05
19,FULL_CAPACITY,0.001,126,104.485973072832,0.005,0.00496355966699651,-3.64403330034898e-05,flat,3.64403330034898e-05
19,FULL_CAPACITY,0.001,148,118.858039650119,0.005,0.00496359851562388,-3.6401484376120084e-05,flat,3.6401484376120084e-05
19,FULL_CAPACITY,0.001,10,130.135391161494,0.005,0.004963628999035867,-3.637100096413274e-05,flat,3.637100096413274e-05
19,FULL_CAPACITY,0.001,186,137.021233575028,0.005,0.004963647611914162,-3.6352388085837684e-05,flat,3.6352388085837684e-05
19,FULL_CAPACITY,0.001,38,142.461798627415,0.005,0.004963662318114087,-3.633768188591319e-05,flat,3.633768188591319e-05
19,FULL_CAPACITY,0.001,106,223.750105392689,0.005,0.004963882045675331,-3.611795432466921e-05,flat,3.611795432466921e-05
19,FULL_CAPACITY,0.001,137,227.198660451587,0.005,0.004963891367343146,-3.610863265685396e-05,flat,3.610863265685396e-05
19,FULL_CAPACITY,0.001,18,229.795706843412,0.005,0.00496389838732785,-3.610161267215018e-05,flat,3.610161267215018e-05
19,FULL_CAPACITY,0.001,151,248.282781570409,0.005,0.004963948359088931,-3.6051640911069494e-05,flat,3.6051640911069494e-05
19,FULL_CAPACITY,0.001,72,260.270782322988,0.005,0.004963980763431872,-3.6019236568127916e-05,flat,3.6019236568127916e-05
19,FULL_CAPACITY,0.001,76,292.712030032828,0.005,0.004964068454226854,-3.593154577314576e-05,flat,3.593154577314576e-05
19,FULL_CAPACITY,0.001,88,295.949216231572,0.005,0.004964077204550942,-3.592279544905805e-05,flat,3.592279544905805e-05
19,FULL_CAPACITY,0.001,94,311.802305546108,0.005,0.004964120056478752,-3.5879943521248056e-05,flat,3.5879943521248056e-05
19,FULL_CAPACITY,0.001,198,339.192857261944,0.005,0.004964194094915142,-3.580590508485849e-05,flat,3.580590508485849e-05
19,FULL_CAPACITY,0.001,188,381.358135887828,0.005,0.0049643080703958755,-3.56919296041246e-05,flat,3.56919296041246e-05
19,FULL_CAPACITY,0.001,133,408.443412891964,0.005,0.004964381283654936,-3.561871634506428e-05,flat,3.561871634506428e-05
19,FULL_CAPACITY,0.001,141,485.525358889922,0.005,0.004964589641150425,-3.541035884957553e-05,flat,3.541035884957553e-05
19,FULL_CAPACITY,0.001,169,485.866418095377,0.005,0.004964590563055559,-3.5409436944440834e-05,flat,3.5409436944440834e-05
19,FULL_CAPACITY,0.001,80,557.108520271014,0.005,0.004964783135074733,-3.5216864925267065e-05,flat,3.5216864925267065e-05
19,FULL_CAPACITY,0.001,83,558.150220616467,0.005,0.004964785950858277,-3.5214049141723235e-05,flat,3.5214049141723235e-05
19,FULL_CAPACITY,0.001,180,615.493345014584,0.005,0.004964940953039765,-3.505904696023479e-05,flat,3.505904696023479e-05
19,FULL_CAPACITY,0.001,15,630.535081480176,0.005,0.004964981611828243,-3.5018388171757266e-05,flat,3.5018388171757266e-05
19,FULL_CAPACITY,0.001,75,675.605988614971,0.005,0.004965103441411142,-3.4896558588857866e-05,flat,3.4896558588857866e-05
19,FULL_CAPACITY,0.001,111,677.138024304688,0.005,0.004965107582602898,-3.4892417397102034e-05,flat,3.4892417397102034e-05
19,FULL_CAPACITY,0.001,78,716.387698963184,0.005,0.004965213677017157,-3.478632298284292e-05,flat,3.478632298284292e-05
19,FULL_CAPACITY,0.001,96,716.387698963184,0.005,0.004965213677017157,-3.478632298284292e-05,flat,3.478632298284292e-05
19,FULL_CAPACITY,0.001,124,716.387698963184,0.005,0.004965213677017157,-3.478632298284292e-05,flat,3.478632298284292e-05
19,FULL_CAPACITY,0.001,109,743.014450041102,0.005,0.0049652856508509225,-3.471434914907763e-05,flat,3.471434914907763e-05
19,FULL_CAPACITY,0.001,4,762.468599542019,0.005,0.00496533823667779,-3.4661763322210194e-05,flat,3.4661763322210194e-05
19,FULL_CAPACITY,0.001,71,816.719285450685,0.005,0.00496548487979763,-3.4515120202370346e-05,flat,3.4515120202370346e-05
19,FULL_CAPACITY,0.001,166,831.116765633965,0.005,0.004965523797119624,-3.447620288037599e-05,flat,3.447620288037599e-05
19,FULL_CAPACITY,0.001,193,835.919471932905,0.005,0.004965536779145999,-3.446322085400109e-05,flat,3.446322085400109e-05
