initial_state_id,T_label,eta,leaf_node_id,nominal_leaf_probability,worst_leaf_probability,leaf_value
7,ZERO,0.0,s7:n3:a=1|loc=8|lfw=0>a=1|loc=8|lfw=0>a=1|loc=7|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=1|loc=10|lfw=1>a=1|loc=10|lfw=2>a=1|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=0>a=3|loc=3|lfw=1>a=5|loc=2|lfw=2,0.005,0.005,384583.912936748
7,ZERO,0.0,s7:n3:a=1|loc=9|lfw=1>a=1|loc=6|lfw=2>a=1|loc=8|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=4|loc=8|lfw=0>a=4|loc=7|lfw=1>a=4|loc=8|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=3|loc=4|lfw=0>a=2|loc=6|lfw=0>a=2|loc=5|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=2>a=2|loc=7|lfw=3>a=1|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=2>a=2|loc=8|lfw=3>a=2|loc=9|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=1|loc=9|lfw=0>a=1|loc=7|lfw=0>a=1|loc=8|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=3|loc=7|lfw=1>a=3|loc=6|lfw=2>a=3|loc=6|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=0>a=2|loc=6|lfw=1>a=2|loc=4|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=0>a=2|loc=5|lfw=0>a=2|loc=6|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=0>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=0>a=3|loc=7|lfw=1>a=2|loc=7|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=0>a=2|loc=6|lfw=0>a=2|loc=7|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=4|lfw=0>a=2|loc=3|lfw=0>a=2|loc=4|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=1|loc=10|lfw=2>a=1|loc=10|lfw=3>a=1|loc=9|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=1|loc=7|lfw=1>a=1|loc=9|lfw=2>a=1|loc=6|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=1|loc=7|lfw=1>a=1|loc=9|lfw=2>a=1|loc=9|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=4|lfw=2>a=2|loc=5|lfw=3>a=2|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=4|lfw=1>a=1|loc=3|lfw=2>a=1|loc=0|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=4|lfw=1>a=1|loc=3|lfw=2>a=1|loc=4|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=4|lfw=1>a=2|loc=3|lfw=2>a=2|loc=2|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=2>a=2|loc=6|lfw=3>a=4|loc=5|lfw=3,0.005,0.005,243842.566074789
7,ZERO,0.0,s7:n3:a=1|loc=8|lfw=1>a=1|loc=7|lfw=2>a=1|loc=6|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=1|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=1|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=1|loc=5|lfw=1>a=1|loc=5|lfw=2>a=1|loc=5|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=1|loc=5|lfw=1>a=1|loc=3|lfw=1>a=1|loc=5|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=2>a=2|loc=7|lfw=3>a=2|loc=6|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=6|lfw=1>a=2|loc=5|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=10|lfw=1>a=2|loc=10|lfw=2,0.01,0.01,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=1|loc=7|lfw=0>a=1|loc=10|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=8|lfw=1>a=2|loc=6|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=1|loc=10|lfw=1>a=1|loc=10|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=5|lfw=1>a=2|loc=3|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=2|loc=10|lfw=1,0.01,0.009999999999999998,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=1|loc=6|lfw=0,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=0>a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=3|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=10|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=10|lfw=1>a=2|loc=9|lfw=2>a=2|loc=8|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=1|loc=7|lfw=1>a=1|loc=5|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=4|lfw=0>a=1|loc=1|lfw=0,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=8|lfw=1>a=2|loc=5|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=4|lfw=1>a=2|loc=3|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=7|lfw=1>a=1|loc=8|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=6|lfw=1>a=2|loc=5|lfw=1,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=6|lfw=1>a=2|loc=9|lfw=1,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=6|lfw=1>a=2|loc=5|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=5|lfw=1>a=2|loc=5|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=5|lfw=1>a=2|loc=4|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=2|loc=5|lfw=1>a=2|loc=2|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=1|loc=6|lfw=0>a=1|loc=6|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=0>a=1|loc=8|lfw=1>a=1|loc=9|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=4|loc=10|lfw=2>a=3|loc=10|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=9|lfw=1>a=1|loc=10|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=1>a=2|loc=10|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=1|loc=9|lfw=1>a=1|loc=10|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=0>a=2|loc=9|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=1|loc=8|lfw=2>a=1|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.01,0.01,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=1|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=3,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=10|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=10|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=2|lfw=2>a=2|loc=3|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=5|lfw=2>a=2|loc=6|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=1|loc=4|lfw=1>a=1|loc=4|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=7|lfw=0>a=2|loc=8|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=1|loc=4|lfw=2>a=1|loc=3|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=6|lfw=1>a=1|loc=4|lfw=0,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=4|lfw=2>a=2|loc=6|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=4|lfw=2>a=2|loc=3|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=5|lfw=1>a=2|loc=3|lfw=2>a=2|loc=5|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=10|lfw=0>a=2|loc=10|lfw=0>a=2|loc=10|lfw=0,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=10|lfw=0>a=2|loc=8|lfw=0>a=2|loc=8|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=1|loc=9|lfw=1>a=1|loc=10|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=2,0.01,0.01,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=1>a=2|loc=8|lfw=1,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=4|lfw=2>a=2|loc=5|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2>a=1|loc=6|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2>a=1|loc=7|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=9|lfw=0>a=3|loc=10|lfw=0,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=2|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=3,0.01,0.01,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=1|loc=5|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=7|lfw=3,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=8|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=3,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=0>a=2|loc=6|lfw=0>a=2|loc=6|lfw=0,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=0>a=1|loc=7|lfw=0>a=1|loc=7|lfw=1,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=0>a=2|loc=7|lfw=0>a=2|loc=7|lfw=0,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=9|lfw=0>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=1|loc=5|lfw=0>a=1|loc=6|lfw=0>a=1|loc=9|lfw=0,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=1|loc=5|lfw=0>a=1|loc=5|lfw=1>a=1|loc=7|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=1|loc=9|lfw=2>a=1|loc=10|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=9|lfw=2>a=2|loc=10|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=6|lfw=2>a=1|loc=7|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=4|lfw=1>a=1|loc=4|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=1|loc=7|lfw=1>a=1|loc=5|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=1|loc=5|lfw=2>a=1|loc=6|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=3|lfw=2>a=2|loc=3|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=1|loc=7|lfw=2>a=1|loc=7|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=1|loc=7|lfw=2>a=1|loc=8|lfw=3,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=5|lfw=2>a=2|loc=6|lfw=3,0.005,0.005000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=5|lfw=2>a=2|loc=4|lfw=3,0.005,0.005000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=5|lfw=2>a=2|loc=5|lfw=3,0.015,0.015000000000000005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=1|loc=8|lfw=0>a=1|loc=8|lfw=0,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=10|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=1|loc=5|lfw=3,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=1>a=1|loc=7|lfw=2,0.005,0.005,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=1|loc=6|lfw=2>a=1|loc=7|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=3|loc=10|lfw=2>a=3|loc=10|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=1|loc=6|lfw=1>a=1|loc=5|lfw=0,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2>a=1|loc=9|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=10|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=1,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=1|loc=9|lfw=2>a=1|loc=9|lfw=3,0.015,0.015,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=0>a=2|loc=7|lfw=1,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,0.01,0.009999999999999998,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=1|loc=9|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=10|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=3,0.015,0.015,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=6|lfw=3,0.01,0.009999999999999998,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=9|lfw=3,0.01,0.009999999999999998,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.01,0.009999999999999998,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=2,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=10|lfw=3,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=7|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=4|loc=9|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=1|loc=8|lfw=2,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=3,0.01,0.010000000000000002,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2>a=2|loc=9|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=2|loc=8|lfw=1>a=2|loc=6|lfw=2>a=1|loc=9|lfw=3,0.005,0.004999999999999999,0.0
7,ZERO,0.0,s7:n3:a=1|loc=6|lfw=1>a=1|loc=8|lfw=0>a=1|loc=9|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=1|loc=6|lfw=1>a=1|loc=6|lfw=2>a=1|loc=6|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=1|loc=6|lfw=1>a=1|loc=8|lfw=2>a=1|loc=8|lfw=3,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=1|loc=6|lfw=1>a=1|loc=7|lfw=0>a=1|loc=6|lfw=0,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=1|loc=6|lfw=1>a=1|loc=5|lfw=2>a=1|loc=2|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=1|loc=6|lfw=1>a=1|loc=5|lfw=1>a=1|loc=6|lfw=2,0.005,0.005000000000000001,0.0
7,ZERO,0.0,s7:n3:a=1|loc=6|lfw=1>a=1|loc=9|lfw=0>a=1|loc=8|lfw=1,0.005,0.005000000000000001,0.0
7,ZERO,0.001,s7:n3:a=1|loc=8|lfw=0>a=1|loc=8|lfw=0>a=1|loc=7|lfw=1,0.005,0.004984496830820558,0.0
7,ZERO,0.001,s7:n3:a=1|loc=10|lfw=1>a=1|loc=10|lfw=2>a=1|loc=7|lfw=3,0.005,0.004984496830820558,0.0
7,ZERO,0.001,s7:n3:a=2|loc=5|lfw=0>a=3|loc=3|lfw=1>a=5|loc=2|lfw=2,0.005,0.006882020141846065,384583.912936748
7,ZERO,0.001,s7:n3:a=1|loc=9|lfw=1>a=1|loc=6|lfw=2>a=1|loc=8|lfw=1,0.005,0.004984496830820558,0.0
7,ZERO,0.001,s7:n3:a=4|loc=8|lfw=0>a=4|loc=7|lfw=1>a=4|loc=8|lfw=2,0.005,0.004984496830820558,0.0
