initial_state_id,node_id,stage,parent_id,native_state,prefix_key,sample_support_count,nominal_probability_mass
9,s9:n3:a=3|loc=-1|lfw=1>a=3|loc=-1|lfw=2>a=3|loc=-2|lfw=3,3,s9:n2:a=3|loc=-1|lfw=1>a=3|loc=-1|lfw=2,a=3|loc=-2|lfw=3,a=3|loc=-1|lfw=1>a=3|loc=-1|lfw=2>a=3|loc=-2|lfw=3,1,6.666666666666667e-05
9,s9:n1:a=3|loc=4|lfw=1,1,s9:root,a=3|loc=4|lfw=1,a=3|loc=4|lfw=1,967,0.06446666666666667
9,s9:n2:a=3|loc=4|lfw=1>a=3|loc=1|lfw=2,2,s9:n1:a=3|loc=4|lfw=1,a=3|loc=1|lfw=2,a=3|loc=4|lfw=1>a=3|loc=1|lfw=2,17,0.0011333333333333334
9,s9:n3:a=3|loc=4|lfw=1>a=3|loc=1|lfw=2>a=3|loc=2|lfw=3,3,s9:n2:a=3|loc=4|lfw=1>a=3|loc=1|lfw=2,a=3|loc=2|lfw=3,a=3|loc=4|lfw=1>a=3|loc=1|lfw=2>a=3|loc=2|lfw=3,3,0.0002
9,s9:n2:a=3|loc=1|lfw=1>a=3|loc=2|lfw=1,2,s9:n1:a=3|loc=1|lfw=1,a=3|loc=2|lfw=1,a=3|loc=1|lfw=1>a=3|loc=2|lfw=1,69,0.0046
9,s9:n3:a=3|loc=1|lfw=1>a=3|loc=2|lfw=1>a=2|loc=3|lfw=2,3,s9:n2:a=3|loc=1|lfw=1>a=3|loc=2|lfw=1,a=2|loc=3|lfw=2,a=3|loc=1|lfw=1>a=3|loc=2|lfw=1>a=2|loc=3|lfw=2,4,0.0002666666666666667
9,s9:n2:a=2|loc=1|lfw=1>a=2|loc=2|lfw=2,2,s9:n1:a=2|loc=1|lfw=1,a=2|loc=2|lfw=2,a=2|loc=1|lfw=1>a=2|loc=2|lfw=2,145,0.009666666666666667
9,s9:n3:a=2|loc=1|lfw=1>a=2|loc=2|lfw=2>a=2|loc=2|lfw=3,3,s9:n2:a=2|loc=1|lfw=1>a=2|loc=2|lfw=2,a=2|loc=2|lfw=3,a=2|loc=1|lfw=1>a=2|loc=2|lfw=2>a=2|loc=2|lfw=3,19,0.0012666666666666666
9,s9:n2:a=3|loc=2|lfw=1>a=3|loc=3|lfw=2,2,s9:n1:a=3|loc=2|lfw=1,a=3|loc=3|lfw=2,a=3|loc=2|lfw=1>a=3|loc=3|lfw=2,162,0.0108
9,s9:n3:a=3|loc=2|lfw=1>a=3|loc=3|lfw=2>a=2|loc=4|lfw=3,3,s9:n2:a=3|loc=2|lfw=1>a=3|loc=3|lfw=2,a=2|loc=4|lfw=3,a=3|loc=2|lfw=1>a=3|loc=3|lfw=2>a=2|loc=4|lfw=3,12,0.0008
9,s9:n1:a=3|loc=0|lfw=1,1,s9:root,a=3|loc=0|lfw=1,a=3|loc=0|lfw=1,718,0.04786666666666667
9,s9:n2:a=3|loc=0|lfw=1>a=3|loc=1|lfw=1,2,s9:n1:a=3|loc=0|lfw=1,a=3|loc=1|lfw=1,a=3|loc=0|lfw=1>a=3|loc=1|lfw=1,32,0.0021333333333333334
9,s9:n3:a=3|loc=0|lfw=1>a=3|loc=1|lfw=1>a=3|loc=-2|lfw=2,3,s9:n2:a=3|loc=0|lfw=1>a=3|loc=1|lfw=1,a=3|loc=-2|lfw=2,a=3|loc=0|lfw=1>a=3|loc=1|lfw=1>a=3|loc=-2|lfw=2,1,6.666666666666667e-05
9,s9:n2:a=3|loc=2|lfw=1>a=2|loc=3|lfw=2,2,s9:n1:a=3|loc=2|lfw=1,a=2|loc=3|lfw=2,a=3|loc=2|lfw=1>a=2|loc=3|lfw=2,63,0.0042
9,s9:n3:a=3|loc=2|lfw=1>a=2|loc=3|lfw=2>a=2|loc=5|lfw=3,3,s9:n2:a=3|loc=2|lfw=1>a=2|loc=3|lfw=2,a=2|loc=5|lfw=3,a=3|loc=2|lfw=1>a=2|loc=3|lfw=2>a=2|loc=5|lfw=3,10,0.0006666666666666666
9,s9:n2:a=2|loc=-1|lfw=1>a=2|loc=-1|lfw=2,2,s9:n1:a=2|loc=-1|lfw=1,a=2|loc=-1|lfw=2,a=2|loc=-1|lfw=1>a=2|loc=-1|lfw=2,19,0.0012666666666666666
9,s9:n3:a=2|loc=-1|lfw=1>a=2|loc=-1|lfw=2>a=2|loc=-1|lfw=2,3,s9:n2:a=2|loc=-1|lfw=1>a=2|loc=-1|lfw=2,a=2|loc=-1|lfw=2,a=2|loc=-1|lfw=1>a=2|loc=-1|lfw=2>a=2|loc=-1|lfw=2,1,6.666666666666667e-05
9,s9:n1:a=2|loc=5|lfw=1,1,s9:root,a=2|loc=5|lfw=1,a=2|loc=5|lfw=1,151,0.010066666666666666
9,s9:n2:a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,2,s9:n1:a=2|loc=5|lfw=1,a=1|loc=6|lfw=2,a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,6,0.0004
9,s9:n3:a=2|loc=5|lfw=1>a=1|loc=6|lfw=2>a=1|loc=5|lfw=3,3,s9:n2:a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,a=1|loc=5|lfw=3,a=2|loc=5|lfw=1>a=1|loc=6|lfw=2>a=1|loc=5|lfw=3,2,0.00013333333333333334
9,s9:n1:a=4|loc=1|lfw=1,1,s9:root,a=4|loc=1|lfw=1,a=4|loc=1|lfw=1,142,0.009466666666666667
9,s9:n2:a=4|loc=1|lfw=1>a=3|loc=2|lfw=2,2,s9:n1:a=4|loc=1|lfw=1,a=3|loc=2|lfw=2,a=4|loc=1|lfw=1>a=3|loc=2|lfw=2,4,0.0002666666666666667
9,s9:n3:a=4|loc=1|lfw=1>a=3|loc=2|lfw=2>a=2|loc=-1|lfw=1,3,s9:n2:a=4|loc=1|lfw=1>a=3|loc=2|lfw=2,a=2|loc=-1|lfw=1,a=4|loc=1|lfw=1>a=3|loc=2|lfw=2>a=2|loc=-1|lfw=1,1,6.666666666666667e-05
9,s9:n2:a=3|loc=2|lfw=1>a=3|loc=2|lfw=1,2,s9:n1:a=3|loc=2|lfw=1,a=3|loc=2|lfw=1,a=3|loc=2|lfw=1>a=3|loc=2|lfw=1,31,0.0020666666666666667
9,s9:n3:a=3|loc=2|lfw=1>a=3|loc=2|lfw=1>a=2|loc=2|lfw=2,3,s9:n2:a=3|loc=2|lfw=1>a=3|loc=2|lfw=1,a=2|loc=2|lfw=2,a=3|loc=2|lfw=1>a=3|loc=2|lfw=1>a=2|loc=2|lfw=2,2,0.00013333333333333334
9,s9:n2:a=2|loc=4|lfw=1>a=1|loc=3|lfw=1,2,s9:n1:a=2|loc=4|lfw=1,a=1|loc=3|lfw=1,a=2|loc=4|lfw=1>a=1|loc=3|lfw=1,2,0.00013333333333333334
9,s9:n3:a=2|loc=4|lfw=1>a=1|loc=3|lfw=1>a=1|loc=1|lfw=2,3,s9:n2:a=2|loc=4|lfw=1>a=1|loc=3|lfw=1,a=1|loc=1|lfw=2,a=2|loc=4|lfw=1>a=1|loc=3|lfw=1>a=1|loc=1|lfw=2,1,6.666666666666667e-05
9,s9:n2:a=3|loc=1|lfw=1>a=3|loc=3|lfw=2,2,s9:n1:a=3|loc=1|lfw=1,a=3|loc=3|lfw=2,a=3|loc=1|lfw=1>a=3|loc=3|lfw=2,104,0.006933333333333333
9,s9:n3:a=3|loc=1|lfw=1>a=3|loc=3|lfw=2>a=3|loc=3|lfw=3,3,s9:n2:a=3|loc=1|lfw=1>a=3|loc=3|lfw=2,a=3|loc=3|lfw=3,a=3|loc=1|lfw=1>a=3|loc=3|lfw=2>a=3|loc=3|lfw=3,7,0.00046666666666666666
9,s9:n1:a=4|loc=2|lfw=1,1,s9:root,a=4|loc=2|lfw=1,a=4|loc=2|lfw=1,117,0.0078
9,s9:n2:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2,2,s9:n1:a=4|loc=2|lfw=1,a=4|loc=3|lfw=2,a=4|loc=2|lfw=1>a=4|loc=3|lfw=2,14,0.0009333333333333333
9,s9:n3:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2>a=2|loc=3|lfw=1,3,s9:n2:a=4|loc=2|lfw=1>a=4|loc=3|lfw=2,a=2|loc=3|lfw=1,a=4|loc=2|lfw=1>a=4|loc=3|lfw=2>a=2|loc=3|lfw=1,1,6.666666666666667e-05
9,s9:n1:a=4|loc=2|lfw=0,1,s9:root,a=4|loc=2|lfw=0,a=4|loc=2|lfw=0,31,0.0020666666666666667
9,s9:n2:a=4|loc=2|lfw=0>a=3|loc=4|lfw=0,2,s9:n1:a=4|loc=2|lfw=0,a=3|loc=4|lfw=0,a=4|loc=2|lfw=0>a=3|loc=4|lfw=0,1,6.666666666666667e-05
9,s9:n3:a=4|loc=2|lfw=0>a=3|loc=4|lfw=0>a=3|loc=3|lfw=1,3,s9:n2:a=4|loc=2|lfw=0>a=3|loc=4|lfw=0,a=3|loc=3|lfw=1,a=4|loc=2|lfw=0>a=3|loc=4|lfw=0>a=3|loc=3|lfw=1,1,6.666666666666667e-05
9,s9:n2:a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2,2,s9:n1:a=2|loc=1|lfw=1,a=2|loc=-2|lfw=2,a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2,17,0.0011333333333333334
9,s9:n3:a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2>a=2|loc=-2|lfw=3,3,s9:n2:a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2,a=2|loc=-2|lfw=3,a=2|loc=1|lfw=1>a=2|loc=-2|lfw=2>a=2|loc=-2|lfw=3,2,0.00013333333333333334
9,s9:n2:a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2,2,s9:n1:a=2|loc=1|lfw=1,a=1|loc=-1|lfw=2,a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2,4,0.0002666666666666667
9,s9:n3:a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2>a=1|loc=-1|lfw=2,3,s9:n2:a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2,a=1|loc=-1|lfw=2,a=2|loc=1|lfw=1>a=1|loc=-1|lfw=2>a=1|loc=-1|lfw=2,1,6.666666666666667e-05
9,s9:n1:a=3|loc=4|lfw=0,1,s9:root,a=3|loc=4|lfw=0,a=3|loc=4|lfw=0,295,0.019666666666666666
9,s9:n2:a=3|loc=4|lfw=0>a=2|loc=6|lfw=1,2,s9:n1:a=3|loc=4|lfw=0,a=2|loc=6|lfw=1,a=3|loc=4|lfw=0>a=2|loc=6|lfw=1,6,0.0004
9,s9:n3:a=3|loc=4|lfw=0>a=2|loc=6|lfw=1>a=2|loc=7|lfw=2,3,s9:n2:a=3|loc=4|lfw=0>a=2|loc=6|lfw=1,a=2|loc=7|lfw=2,a=3|loc=4|lfw=0>a=2|loc=6|lfw=1>a=2|loc=7|lfw=2,2,0.00013333333333333334
9,s9:n2:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2,2,s9:n1:a=3|loc=0|lfw=1,a=2|loc=-1|lfw=2,a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2,38,0.002533333333333333
9,s9:n3:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2>a=1|loc=-2|lfw=3,3,s9:n2:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2,a=1|loc=-2|lfw=3,a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2>a=1|loc=-2|lfw=3,2,0.00013333333333333334
9,s9:n2:a=3|loc=0|lfw=1>a=3|loc=1|lfw=2,2,s9:n1:a=3|loc=0|lfw=1,a=3|loc=1|lfw=2,a=3|loc=0|lfw=1>a=3|loc=1|lfw=2,103,0.006866666666666667
9,s9:n3:a=3|loc=0|lfw=1>a=3|loc=1|lfw=2>a=3|loc=0|lfw=2,3,s9:n2:a=3|loc=0|lfw=1>a=3|loc=1|lfw=2,a=3|loc=0|lfw=2,a=3|loc=0|lfw=1>a=3|loc=1|lfw=2>a=3|loc=0|lfw=2,5,0.0003333333333333333
9,s9:n2:a=2|loc=1|lfw=1>a=2|loc=4|lfw=2,2,s9:n1:a=2|loc=1|lfw=1,a=2|loc=4|lfw=2,a=2|loc=1|lfw=1>a=2|loc=4|lfw=2,25,0.0016666666666666668
9,s9:n3:a=2|loc=1|lfw=1>a=2|loc=4|lfw=2>a=2|loc=5|lfw=3,3,s9:n2:a=2|loc=1|lfw=1>a=2|loc=4|lfw=2,a=2|loc=5|lfw=3,a=2|loc=1|lfw=1>a=2|loc=4|lfw=2>a=2|loc=5|lfw=3,8,0.0005333333333333334
9,s9:n2:a=3|loc=3|lfw=1>a=3|loc=5|lfw=2,2,s9:n1:a=3|loc=3|lfw=1,a=3|loc=5|lfw=2,a=3|loc=3|lfw=1>a=3|loc=5|lfw=2,139,0.009266666666666666
9,s9:n3:a=3|loc=3|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=3,3,s9:n2:a=3|loc=3|lfw=1>a=3|loc=5|lfw=2,a=3|loc=5|lfw=3,a=3|loc=3|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=3,12,0.0008
9,s9:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2,2,s9:n1:a=3|loc=3|lfw=1,a=3|loc=2|lfw=2,a=3|loc=3|lfw=1>a=3|loc=2|lfw=2,237,0.0158
9,s9:n3:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2>a=3|loc=5|lfw=3,3,s9:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2,a=3|loc=5|lfw=3,a=3|loc=3|lfw=1>a=3|loc=2|lfw=2>a=3|loc=5|lfw=3,9,0.0006
9,s9:n2:a=3|loc=3|lfw=1>a=2|loc=0|lfw=2,2,s9:n1:a=3|loc=3|lfw=1,a=2|loc=0|lfw=2,a=3|loc=3|lfw=1>a=2|loc=0|lfw=2,20,0.0013333333333333333
9,s9:n3:a=3|loc=3|lfw=1>a=2|loc=0|lfw=2>a=1|loc=-1|lfw=2,3,s9:n2:a=3|loc=3|lfw=1>a=2|loc=0|lfw=2,a=1|loc=-1|lfw=2,a=3|loc=3|lfw=1>a=2|loc=0|lfw=2>a=1|loc=-1|lfw=2,1,6.666666666666667e-05
9,s9:n2:a=2|loc=2|lfw=0>a=2|loc=0|lfw=1,2,s9:n1:a=2|loc=2|lfw=0,a=2|loc=0|lfw=1,a=2|loc=2|lfw=0>a=2|loc=0|lfw=1,20,0.0013333333333333333
9,s9:n3:a=2|loc=2|lfw=0>a=2|loc=0|lfw=1>a=2|loc=1|lfw=2,3,s9:n2:a=2|loc=2|lfw=0>a=2|loc=0|lfw=1,a=2|loc=1|lfw=2,a=2|loc=2|lfw=0>a=2|loc=0|lfw=1>a=2|loc=1|lfw=2,5,0.0003333333333333333
9,s9:n3:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2>a=2|loc=2|lfw=2,3,s9:n2:a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2,a=2|loc=2|lfw=2,a=3|loc=0|lfw=1>a=2|loc=-1|lfw=2>a=2|loc=2|lfw=2,1,6.666666666666667e-05
9,s9:n2:a=3|loc=0|lfw=1>a=4|loc=1|lfw=3,2,s9:n1:a=3|loc=0|lfw=1,a=4|loc=1|lfw=3,a=3|loc=0|lfw=1>a=4|loc=1|lfw=3,2,0.00013333333333333334
9,s9:n3:a=3|loc=0|lfw=1>a=4|loc=1|lfw=3>a=4|loc=2|lfw=3,3,s9:n2:a=3|loc=0|lfw=1>a=4|loc=1|lfw=3,a=4|loc=2|lfw=3,a=3|loc=0|lfw=1>a=4|loc=1|lfw=3>a=4|loc=2|lfw=3,1,6.666666666666667e-05
9,s9:n1:a=2|loc=3|lfw=1,1,s9:root,a=2|loc=3|lfw=1,a=2|loc=3|lfw=1,856,0.05706666666666667
9,s9:n2:a=2|loc=3|lfw=1>a=2|loc=5|lfw=2,2,s9:n1:a=2|loc=3|lfw=1,a=2|loc=5|lfw=2,a=2|loc=3|lfw=1>a=2|loc=5|lfw=2,77,0.0051333333333333335
9,s9:n3:a=2|loc=3|lfw=1>a=2|loc=5|lfw=2>a=3|loc=4|lfw=3,3,s9:n2:a=2|loc=3|lfw=1>a=2|loc=5|lfw=2,a=3|loc=4|lfw=3,a=2|loc=3|lfw=1>a=2|loc=5|lfw=2>a=3|loc=4|lfw=3,1,6.666666666666667e-05
9,s9:n1:a=2|loc=3|lfw=0,1,s9:root,a=2|loc=3|lfw=0,a=2|loc=3|lfw=0,283,0.018866666666666667
9,s9:n2:a=2|loc=3|lfw=0>a=2|loc=2|lfw=1,2,s9:n1:a=2|loc=3|lfw=0,a=2|loc=2|lfw=1,a=2|loc=3|lfw=0>a=2|loc=2|lfw=1,45,0.003
9,s9:n3:a=2|loc=3|lfw=0>a=2|loc=2|lfw=1>a=2|loc=5|lfw=0,3,s9:n2:a=2|loc=3|lfw=0>a=2|loc=2|lfw=1,a=2|loc=5|lfw=0,a=2|loc=3|lfw=0>a=2|loc=2|lfw=1>a=2|loc=5|lfw=0,1,6.666666666666667e-05
9,s9:n2:a=3|loc=3|lfw=1>a=1|loc=1|lfw=2,2,s9:n1:a=3|loc=3|lfw=1,a=1|loc=1|lfw=2,a=3|loc=3|lfw=1>a=1|loc=1|lfw=2,1,6.666666666666667e-05
9,s9:n3:a=3|loc=3|lfw=1>a=1|loc=1|lfw=2>a=1|loc=2|lfw=3,3,s9:n2:a=3|loc=3|lfw=1>a=1|loc=1|lfw=2,a=1|loc=2|lfw=3,a=3|loc=3|lfw=1>a=1|loc=1|lfw=2>a=1|loc=2|lfw=3,1,6.666666666666667e-05
9,s9:n1:a=3|loc=5|lfw=1,1,s9:root,a=3|loc=5|lfw=1,a=3|loc=5|lfw=1,393,0.0262
9,s9:n2:a=3|loc=5|lfw=1>a=3|loc=5|lfw=2,2,s9:n1:a=3|loc=5|lfw=1,a=3|loc=5|lfw=2,a=3|loc=5|lfw=1>a=3|loc=5|lfw=2,32,0.0021333333333333334
9,s9:n3:a=3|loc=5|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=3,3,s9:n2:a=3|loc=5|lfw=1>a=3|loc=5|lfw=2,a=3|loc=5|lfw=3,a=3|loc=5|lfw=1>a=3|loc=5|lfw=2>a=3|loc=5|lfw=3,2,0.00013333333333333334
9,s9:n3:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2>a=2|loc=1|lfw=2,3,s9:n2:a=3|loc=3|lfw=1>a=3|loc=2|lfw=2,a=2|loc=1|lfw=2,a=3|loc=3|lfw=1>a=3|loc=2|lfw=2>a=2|loc=1|lfw=2,2,0.00013333333333333334
9,s9:n1:a=2|loc=2|lfw=1,1,s9:root,a=2|loc=2|lfw=1,a=2|loc=2|lfw=1,588,0.0392
9,s9:n2:a=2|loc=2|lfw=1>a=2|loc=4|lfw=2,2,s9:n1:a=2|loc=2|lfw=1,a=2|loc=4|lfw=2,a=2|loc=2|lfw=1>a=2|loc=4|lfw=2,39,0.0026
9,s9:n3:a=2|loc=2|lfw=1>a=2|loc=4|lfw=2>a=2|loc=4|lfw=3,3,s9:n2:a=2|loc=2|lfw=1>a=2|loc=4|lfw=2,a=2|loc=4|lfw=3,a=2|loc=2|lfw=1>a=2|loc=4|lfw=2>a=2|loc=4|lfw=3,5,0.0003333333333333333
9,s9:n2:a=4|loc=2|lfw=0>a=4|loc=2|lfw=1,2,s9:n1:a=4|loc=2|lfw=0,a=4|loc=2|lfw=1,a=4|loc=2|lfw=0>a=4|loc=2|lfw=1,3,0.0002
9,s9:n3:a=4|loc=2|lfw=0>a=4|loc=2|lfw=1>a=4|loc=0|lfw=2,3,s9:n2:a=4|loc=2|lfw=0>a=4|loc=2|lfw=1,a=4|loc=0|lfw=2,a=4|loc=2|lfw=0>a=4|loc=2|lfw=1>a=4|loc=0|lfw=2,1,6.666666666666667e-05
9,s9:n2:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,2,s9:n1:a=3|loc=1|lfw=1,a=2|loc=0|lfw=2,a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,56,0.0037333333333333333
9,s9:n3:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2>a=2|loc=2|lfw=3,3,s9:n2:a=3|loc=1|lfw=1>a=2|loc=0|lfw=2,a=2|loc=2|lfw=3,a=3|loc=1|lfw=1>a=2|loc=0|lfw=2>a=2|loc=2|lfw=3,7,0.00046666666666666666
9,s9:n1:a=1|loc=2|lfw=1,1,s9:root,a=1|loc=2|lfw=1,a=1|loc=2|lfw=1,39,0.0026
9,s9:n2:a=1|loc=2|lfw=1>a=1|loc=2|lfw=2,2,s9:n1:a=1|loc=2|lfw=1,a=1|loc=2|lfw=2,a=1|loc=2|lfw=1>a=1|loc=2|lfw=2,3,0.0002
9,s9:n3:a=1|loc=2|lfw=1>a=1|loc=2|lfw=2>a=1|loc=4|lfw=3,3,s9:n2:a=1|loc=2|lfw=1>a=1|loc=2|lfw=2,a=1|loc=4|lfw=3,a=1|loc=2|lfw=1>a=1|loc=2|lfw=2>a=1|loc=4|lfw=3,1,6.666666666666667e-05
9,s9:n1:a=3|loc=2|lfw=0,1,s9:root,a=3|loc=2|lfw=0,a=3|loc=2|lfw=0,393,0.0262
9,s9:n2:a=3|loc=2|lfw=0>a=4|loc=2|lfw=1,2,s9:n1:a=3|loc=2|lfw=0,a=4|loc=2|lfw=1,a=3|loc=2|lfw=0>a=4|loc=2|lfw=1,3,0.0002
