initial_state_id,feature_name,sample_count,mean,std,q50,q90,q95,q99,q995,maximum,CVaR95,CVaR99,CVaR995
14,loss_T25,15000,6121.95529008356,45791.2229300893,0,0,650.709835602816,299061.734947753,394728.863545506,902693.850607105,121158.233117522,414676.778233979,475478.407772608
14,loss_T50,15000,1254.11522367571,16334.1835683913,0,0,416.33499496536,21107.5463725093,63162.6103477503,678850.181276291,24568.3781735128,116556.95968778,190830.447133569
14,loss_T75,15000,731.66449910054,10662.4440901118,0,0,400.349647842994,2941.27775084893,30871.0115672722,488077.29632598,14397.7458930891,67649.8432906873,119975.345982445
14,loss_T100,15000,645.393839030415,9306.52567576002,0,0,400.349647842994,2893.96483352004,25897.6234042657,488077.29632598,12686.0264472533,59040.5182448436,103977.034602988
14,audit_unique_D_count,1,563,0,563,563,563,563,563,563,563,563,563
14,audit_unique_A_count,1,138,0,138,138,138,138,138,138,138,138,138
14,audit_unique_Ctilde_count,1,899,0,899,899,899,899,899,899,899,899,899
14,audit_unique_joint_D_A_Ctilde_count,1,1032,0,1032,1032,1032,1032,1032,1032,1032,1032,1032
14,audit_zero_demand_share,1,0.899066666666667,0,0.899066666666667,0.899066666666667,0.899066666666667,0.899066666666667,0.899066666666667,0.899066666666667,0.899066666666667,0.899066666666667,0.899066666666667
14,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
14,audit_full_capacity_positive_loss_share,1,0.0982,0,0.0982,0.0982,0.0982,0.0982,0.0982,0.0982,0.0982,0.0982,0.0982
14,audit_tail95_threshold_loss_T50,1,416.33499496536,0,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536,416.33499496536
14,audit_tail99_threshold_loss_T50,1,21107.5463725093,0,21107.5463725093,21107.5463725093,21107.5463725093,21107.5463725093,21107.5463725093,21107.5463725093,21107.5463725093,21107.5463725093,21107.5463725093
14,audit_tail995_threshold_loss_T50,1,63162.6103477503,0,63162.6103477503,63162.6103477503,63162.6103477503,63162.6103477503,63162.6103477503,63162.6103477503,63162.6103477503,63162.6103477503,63162.6103477503
14,audit_tail95_boundary_tie_count,1,15,0,15,15,15,15,15,15,15,15,15
14,audit_tail99_boundary_tie_count,1,2,0,2,2,2,2,2,2,2,2,2
14,audit_tail995_boundary_tie_count,1,1,0,1,1,1,1,1,1,1,1,1
15,total_D,15000,186.632135940865,183.863388355348,148.923983307422,418.950986007692,532.689632599624,607.969887897881,607.969887897881,607.969887897881,582.705062616894,607.969887897881,607.969887897881
15,unreachable_D,15000,8.2152942566984,28.5306938906675,0,22.9113820472956,48.004800480048,135.286255898317,197.211084744837,470.501595614107,105.767385841598,217.148746783167,273.318240915001
15,unreachable_D_ratio,15000,0.0220044304573772,0.0685183287857714,0,0.076595744680851,0.144024563515954,0.333333333333333,0.44956904680249,1,0.261499768198622,0.489781798227686,0.595881758391649
15,reachable_D_1,15000,167.360590604514,168.677911196344,125.19433761558,405.313258598587,467.242178763331,607.969887897881,607.969887897881,607.969887897881,550.622334960769,607.969887897881,607.969887897881
15,reachable_D_2,15000,162.809390029911,168.799171392435,115.375173881024,405.313258598587,460.955186427734,607.969887897881,607.969887897881,607.969887897881,548.681547733517,607.969887897881,607.969887897881
15,reachable_D_3,15000,147.249906808863,166.581270358255,73.6437280091645,405.313258598587,441.616888961623,607.969887897881,607.969887897881,607.969887897881,539.823800561874,607.969887897881,607.969887897881
15,reachable_D_4,15000,160.605387811508,167.976939346992,110.465592013747,405.313258598587,461.77345007228,607.969887897881,607.969887897881,607.969887897881,549.170971255733,607.969887897881,607.969887897881
15,demand_weighted_C_1,15000,14.8849257554459,11.5942569307454,17.9327954713415,28.8374973663881,30.0680809061581,36.8790773973579,40.3099371790242,54.1848050423962,34.0852303797212,41.5684472492643,44.7254116939201
15,demand_weighted_C_2,15000,13.2974134576107,10.9393164323882,16.5284785384897,25.2468982981934,28.6064233687101,36.3845653058695,40.8424105928454,61.2923720828201,33.7595428781895,41.9109501851016,45.5106442486189
15,demand_weighted_C_3,15000,12.9783551549701,11.6830879665129,17.520476318507,26.3414482274686,28.9812080677773,34.0099908119019,39.1939675570094,55.3988100022997,32.9996931528413,38.9361693002653,44.4769850331742
15,demand_weighted_C_4,15000,14.4960924044858,12.0355590729181,18.1194932154596,29.126137590759,33.2820285189892,39.794787498396,39.9726252806329,51.330766460191,37.0422252011847,41.0417805815144,42.9824127439857
15,loss_T0,15000,373264.27188174,367726.776710687,297847.966614843,837901.972015383,1065379.26519925,1215939.77579576,1215939.77579576,1215939.77579576,1165410.12523379,1215939.77579576,1215939.77579576
15,loss_T25,15000,165286.508483167,236849.130211431,1356.44149283853,485020.990552693,690607.510934013,841157.671903478,861637.770570964,941039.893346752,807703.928888056,865287.266986034,884759.088530458
15,loss_T50,15000,53056.3286309974,121470.615056834,933.20219272674,180364.12676805,375560.258870229,530663.029325671,608329.698226994,941039.893346752,486576.911634281,621600.691634966,687628.794108414
