matrix_type,initial_state_id,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,state_27,state_28,state_29,state_30,state_31,state_32,state_33,state_34,state_35
bulk_energy,11,0.252546392428341,0.246154693378443,0.259055706513943,0.252448494190724,0.259445759786173,0.269081290710084,0.278945336052408,0.00863512953935397,0.00608389423705669,0.0026634651992492,0,0.00687356904545344,0.0450326720926153,0.0906420212158057,1.75380175090023,1.75024028617722,1.67013200690391,1.37588766207019,0.906514921590502,0.416037296475666,0.137079006384352,5.00229607599053,5.13270916115792,4.67501883141645,4.19233912430417,3.30358134661787,2.29279445216397,1.35274161623384,6.75110730244446,6.89339150622788,6.6983689744757,5.89412235213417,5.03808634292938,3.8846298513797,2.83573896090241
bulk_energy,12,0.168189444537639,0.155635061507068,0.151937924156642,0.162468799619815,0.168816890900567,0.175458069728952,0.180183937267242,0.0262138964209224,0.0347989728702646,0.0227966583720719,0.00687356904545344,0,0.0112819735612438,0.0495983283925835,1.94364221194761,2.09553556631161,1.93739772534188,1.60151630761362,1.07370809222981,0.571648513827907,0.199710121882529,5.28594636114925,5.58328564715517,5.04423170055115,4.60813413132086,3.59341626305887,2.59067771765868,1.61095229466663,7.17099549182592,7.22536601903182,7.17840049107371,6.33150238922736,5.45993198563998,4.16242214975944,3.11330627005417
bulk_energy,13,0.0899770688884242,0.0874298542001976,0.0915655717995787,0.0913643712133634,0.0965909322337766,0.10173680545873,0.106333609489854,0.0826226695468543,0.0752084284866565,0.0670524507442122,0.0450326720926153,0.0112819735612438,0,0.00985754879878553,2.30570759801007,2.460954658468,2.26087983049005,1.86429214101776,1.28455948451565,0.7355064269268,0.346878018827684,5.73633703012992,5.96787904845837,5.45183377658201,4.97943655214076,4.04628905131598,2.92789302996502,1.88634563336165,7.5892236535998,7.74013341423841,7.57054265734314,6.74150507405559,5.85538829200994,4.61602583186582,3.49861686827158
bulk_energy,14,0.0403140643235581,0.039686873473828,0.0447190894392436,0.0416653649751023,0.0449469783230904,0.0492276311937526,0.0514769460264832,0.141995351366296,0.146554784412309,0.119588262839663,0.0906420212158057,0.0495983283925835,0.00985754879878553,0,2.58932757339741,2.73334879707814,2.56710998560019,2.17188210060678,1.48580267815332,0.909306181375287,0.454496799039466,6.16316282628665,6.3489185234897,5.83093409201249,5.36196482631527,4.35248609549465,3.25061232912278,2.14024929193763,8.03454593450509,8.12990606058441,7.95559769297499,7.10479271497407,6.24454100682582,4.96981741248553,3.85098725136131
bulk_energy,15,3.22194574892374,3.19086671773895,3.24979516829305,3.22408176437665,3.25536050101042,3.27886717039647,3.28970273820151,1.54759140734948,1.54599726534266,1.62414356815877,1.75380175090023,1.94364221194761,2.30570759801007,2.58932757339741,0,0.0104300934906147,0.0107193430755084,0.0483000226903245,0.185688033443892,0.488436758226376,0.953396897170867,1.14361546752673,1.33146460188596,1.05049605588824,0.807279061757963,0.40211607693626,0.128702437902569,0.092786953790966,2.52717358293147,2.69287951910281,2.63555216547804,2.00512345525907,1.40875962482469,0.672536361048306,0.251290508677873
bulk_energy,16,3.35852202643995,3.32249297633759,3.32208216007347,3.32654891786923,3.35038136179865,3.39280201518618,3.44742498247447,1.67714815132577,1.68952005859758,1.72140782648961,1.75024028617722,2.09553556631161,2.460954658468,2.73334879707814,0.0104300934906147,0,0.00940661244910768,0.0591542502615541,0.198470153527943,0.510518938881708,1.06566016377122,1.06363693189844,1.26435017143709,0.995713168851244,0.717520937869961,0.339778835925053,0.10354620646494,0.0890882044960617,2.47197714801515,2.57913017308851,2.53366742092133,1.9352812689425,1.29391330837106,0.56826832871523,0.214955505830458
bulk_energy,17,3.17050140019129,3.13478638847622,3.15476003563354,3.16028163151116,3.16334076672582,3.20701002772245,3.24058811553187,1.51061785317729,1.50787499404882,1.53910214853468,1.67013200690391,1.93739772534188,2.26087983049005,2.56710998560019,0.0107193430755084,0.00940661244910768,0,0.0292381422770442,0.14414130359412,0.443293251001796,0.923634573590976,1.20670837571285,1.34317134804243,1.09707244989295,0.818343389395236,0.408910786574731,0.112982149775882,0.0645925811343826,2.62501444435384,2.74430299736061,2.60836050267547,2.06145921651693,1.42047464587608,0.656198068208145,0.240814892008814
bulk_energy,18,2.73371939134261,2.70174825673005,2.68992194285706,2.73733119990003,2.76747305964132,2.77077472508956,2.79064111538635,1.16263776700152,1.18898723309458,1.24046724803041,1.37588766207019,1.60151630761362,1.86429214101776,2.17188210060678,0.0483000226903245,0.0591542502615541,0.0292381422770442,0,0.0648974375529312,0.26636662734392,0.653374875949735,1.53586721921396,1.68116877012062,1.39001687003177,1.07382330593702,0.592122937159437,0.200782519149972,0.0260932912725491,2.99690698961971,3.10607318956324,3.06388264396772,2.32946018265219,1.70436528542153,0.88479769644167,0.385982991470986
bulk_energy,19,2.02951525499112,1.98993069395009,2.00547300596204,2.00437269853643,2.03249159919024,2.05444402173742,2.08321558871709,0.807780633214354,0.75158170471261,0.790994728323853,0.906514921590502,1.07370809222981,1.28455948451565,1.48580267815332,0.185688033443892,0.198470153527943,0.14414130359412,0.0648974375529312,0,0.0871291780786878,0.350096768638024,2.02448920765037,2.19649433308339,1.8993179806741,1.4855597528209,0.916025020941682,0.411106696193513,0.0767557391042941,3.61980514622446,3.71909159217876,3.61594968482038,2.90897198078954,2.18714346629754,1.308783869443,0.6603348623177
bulk_energy,20,1.32479021535601,1.31074207217383,1.30611326563558,1.30956943109355,1.33669767905763,1.36265064499529,1.3753896037044,0.330827012442143,0.35216445910914,0.393589564173699,0.416037296475666,0.571648513827907,0.7355064269268,0.909306181375287,0.488436758226376,0.510518938881708,0.443293251001796,0.26636662734392,0.0871291780786878,0,0.0872016868493519,2.82817814549235,2.97434544248046,2.61311939817554,2.20403464393851,1.52683735787459,0.805285263824652,0.284400512777573,4.4410211542206,4.57111215302361,4.47450693202989,3.77585993606471,2.94678139902912,1.89321358637906,1.17859720418978
