arm,base_frozen_tail_group,path_count,mean_site_gap_calc,mean_quantity_gap_calc,mean_location_calc,mean_terminal_surplus_kg,mean_production_kg,mean_ordinary_shortage_kg,mean_total_htt_kg_hourly,mean_actual_operating_cost,mean_terminal_penalty_cost,mean_min_system_voltage_pu,mean_max_line_loading_pct,mean_max_pmax_utilization,mean_minimum_tank_headroom_kg,mean_max_fleet_utilization,total_site_gap_kg
BASE,DIFFICULT4,400,15.144613396671197,6.225644511949703,8.91896888472149,51.17720516576733,290.4264310491425,7.367869059059805,36.46379783306488,72390.93726115773,15144.613396671159,0.9050320276901183,0.776190170339141,1.0,58.65795174610071,0.15887576775872764,6057.845358668477
BASE,EXTREME1,99,91.32273630244353,85.76839569550417,5.554340606939368,5.568950217604817,297.35753184749916,15.150859948425436,38.011408684143554,74763.41806883244,91322.73630244349,0.9052605114996642,0.7768175491649998,1.0,60.50251967825929,0.19895071920524185,9040.950893941908
BASE,NORMAL95,9500,0.0,0.0,0.0,152.13353809011042,160.35646848029654,0.6937882422872116,6.439272610912786,54339.26897851944,0.0,0.9096211144725366,0.732056155648709,1.0,61.77820001352392,0.031626236777863116,0.0
BASE,WORST_PATH,1,187.2175665872092,187.21756658720923,-2.842170943040401e-14,0.0,256.0509447813061,0.0,3.3905444479106,81509.1462255878,187217.566587208,0.909221535062753,0.739319136334664,1.0,62.2836633343863,0.0296672639192177,187.2175665872092
CANDIDATE,DIFFICULT4,400,9.602131078555765,3.659924472588168,5.942206605967604,56.37980515008628,243.4047345296523,7.366624683435901,21.453844857800483,71169.18488104547,9602.131078555813,0.9065519961086905,0.7741356874077057,1.0,68.12671334803429,0.10548936327458894,3840.8524314223064
CANDIDATE,EXTREME1,99,86.07051816670564,82.47028658235931,3.600231584346322,4.097455924461944,257.45017866063233,13.935652995680387,20.48910958580647,73270.56013608801,86070.51816670584,0.9055449815907204,0.7756292217315095,1.0,70.27800735465264,0.12180682230255942,8520.981298503859
CANDIDATE,NORMAL95,9500,0.020875319555009764,0.0,0.020875319555009764,105.88597013477951,109.61733818878598,0.6420097586848709,3.11882073037949,53287.64275141389,20.87531955500929,0.9130547587687284,0.7263640472047453,1.0,70.76367289774777,0.016011280868990733,198.3155357725928
CANDIDATE,WORST_PATH,1,182.6955499775524,182.69554997755245,-5.684341886080802e-14,0.0,205.3375552130783,0.0,6.84404615877478,80680.0038978648,182695.549977553,0.909221535062753,0.739319136334664,1.0,71.21579361638621,0.046372176423729,182.6955499775524
