arm,transition_group,stage,global_hour,site,path_count,mean_H2_production_kg,mean_P_EL_kW,mean_end_inventory_kg,mean_HTT_in_kg,mean_HTT_out_kg,mean_ordinary_shortage_kg,mean_electrolyzer_capacity_binding,mean_storage_capacity_binding
BASE,PERSISTENT_ADEQUATE,2,14,1,540,1.971666666666671,101.11111111111111,81.10546440889432,0.0,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,14,2,540,1.31444444444444,67.4074074074074,55.270151417389485,0.0,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,14,3,540,0.6499999999999987,33.333333333333336,32.62570805914116,0.0,0.0,0.0,0.2777777777777778,0.0
BASE,PERSISTENT_ADEQUATE,2,14,4,540,0.9858333333333354,50.55555555555556,44.834743940556095,0.0,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,15,1,540,1.971666666666671,101.11111111111111,79.81883723669846,0.0,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,15,2,540,1.31444444444444,67.4074074074074,52.585948470949454,0.0,1.5141753411954357,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,15,3,540,0.788666666666664,40.44444444444444,32.22502714328592,0.0,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,15,4,540,0.9858333333333354,50.55555555555556,45.181093654542714,1.5141753411954357,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,16,1,540,1.971666666666671,101.11111111111111,78.06673951609399,0.0,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,16,2,540,1.31444444444444,67.4074074074074,49.52585916558574,0.0,1.2689436876956925,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,16,3,540,0.788666666666664,40.44444444444444,31.626121630343967,0.0,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,2,16,4,540,0.9858333333333354,50.55555555555556,45.350002432915744,1.2689436876956925,0.0,0.0,0.337037037037037,0.0
BASE,PERSISTENT_ADEQUATE,3,17,1,540,3.3366666666666496,171.11111111111111,80.78757170280504,5.602196878252635,1.2561153121691517,0.06516587677725118,0.5703703703703704,0.0
BASE,PERSISTENT_ADEQUATE,3,17,2,540,2.195555555555555,112.5925925925926,44.159627831093886,0.7782612097475375,5.575940023176989,0.030922979282558927,0.562962962962963,0.0
BASE,PERSISTENT_ADEQUATE,3,17,3,540,1.1754823065435467,60.28114392531015,29.021366343852407,0.08287403194376153,2.2949348124684836,0.017619964185507556,0.5018518518518519,0.0
BASE,PERSISTENT_ADEQUATE,3,17,4,540,1.5708333333333264,80.55555555555556,47.015785680478544,3.2129765502498464,0.5493185223791608,0.03862718967881496,0.5370370370370371,0.0
BASE,PERSISTENT_ADEQUATE,3,18,1,540,3.3172463790895295,170.11519892766907,79.720819673443,0.08172603298423513,0.0,0.05864928909952608,0.5648148148148148,0.0
BASE,PERSISTENT_ADEQUATE,3,18,2,540,1.9900827078063945,102.05552347725131,44.33876664885388,0.18753486940115152,0.15582865592780204,0.020703933747412,0.5074074074074074,0.0
BASE,PERSISTENT_ADEQUATE,3,18,3,540,1.023611750168391,52.49291026504586,27.41238969806633,0.0,0.19148919108731446,0.03670825871980741,0.43703703703703706,0.0
BASE,PERSISTENT_ADEQUATE,3,18,4,540,1.538333333333327,78.88888888888889,46.32033865616453,0.08768707180781164,0.009630127178081796,0.03476447071093348,0.5259259259259259,0.0
BASE,PERSISTENT_ADEQUATE,3,19,1,540,2.866310491627568,146.9902816219271,79.8541013626357,0.24412082518870834,0.0,0.03909952606635068,0.4888888888888889,0.0
BASE,PERSISTENT_ADEQUATE,3,19,2,540,1.6128185388718999,82.7086430190721,44.6768560964131,0.08607942674188686,0.13237511570811752,0.013802622498274667,0.40925925925925927,0.0
BASE,PERSISTENT_ADEQUATE,3,19,3,540,0.9099999999999959,46.666666666666664,25.695049138516172,0.0,0.4303512751698856,0.03303743284782667,0.3888888888888889,0.0
BASE,PERSISTENT_ADEQUATE,3,19,4,540,1.511249999999994,77.5,46.52288992692707,0.31860556568929466,0.08607942674188686,0.02317631380728889,0.5166666666666667,0.0
BASE,PERSISTENT_ADEQUATE,3,20,1,540,2.666968033173293,136.76759144478456,80.77443956425707,0.09111685216604073,0.0,0.024135509917500464,0.44074074074074077,0.0
BASE,PERSISTENT_ADEQUATE,3,20,2,540,1.513641370535519,77.62263438643716,44.625148318396086,0.1091477893665448,0.7531718861591027,0.010351966873706,0.3851851851851852,0.0
BASE,PERSISTENT_ADEQUATE,3,20,3,540,0.40366657429686,20.70084996394153,24.380630889651748,0.018184303662855426,0.27160960390369177,0.022024955231884445,0.007407407407407408,0.0
BASE,PERSISTENT_ADEQUATE,3,20,4,540,1.419166666666662,72.77777777777777,47.823654217550256,0.8245168485302089,0.018184303662855426,0.01390578828437338,0.48518518518518516,0.0
BASE,PERSISTENT_ADEQUATE,3,21,1,540,2.7235731946684023,139.67042023940564,82.177235228929,0.05753248279199174,0.0,0.018101632438125313,0.46296296296296297,0.0
BASE,PERSISTENT_ADEQUATE,3,21,2,540,1.5795405191942744,81.002077907399,45.95335885402244,0.3814391089155754,0.020038218327621666,0.008387138266096796,0.40185185185185185,0.0
BASE,PERSISTENT_ADEQUATE,3,21,3,540,0.20253109552271795,10.386210026806058,23.266163293439366,0.0,0.34055900978834974,0.014683303487922978,0.007407407407407408,0.0
BASE,PERSISTENT_ADEQUATE,3,21,4,540,1.5104705385233608,77.46002761658292,48.56219920179885,0.020038218327621666,0.09841258191921741,0.010429341213280029,0.5148148148148148,0.0
BASE,PERSISTENT_ADEQUATE,3,22,1,540,3.2915394819340182,168.7968965094377,84.91248828455525,0.36212714956299163,0.0,0.012527520947042538,0.5611111111111111,0.0
BASE,PERSISTENT_ADEQUATE,3,22,2,540,1.951796480180907,100.09212718876478,47.26318213696823,0.0,0.3360150651899312,0.004600874166091555,0.49444444444444446,0.0
BASE,PERSISTENT_ADEQUATE,3,22,3,540,0.4876476252622787,25.007570526270715,23.043317725633973,0.0,0.12462938389936176,0.008809982092753793,0.009259259259259259,0.0
BASE,PERSISTENT_ADEQUATE,3,22,4,540,1.5166666666666606,77.77777777777777,49.71501570753638,0.0985172995263013,0.0,0.00695289414218668,0.5185185185185185,0.0
BASE,PERSISTENT_ADEQUATE,3,23,1,540,3.6801188359877828,188.72404287116947,88.28315294035323,0.17388782946278475,0.024767321219472373,0.006895859976428695,0.6203703703703703,0.0
BASE,PERSISTENT_ADEQUATE,3,23,2,540,2.2160147841082014,113.64178380042061,49.17355899380694,0.014808519223359944,0.013338095906231482,0.0034506556245686667,0.5666666666666667,0.0
BASE,PERSISTENT_ADEQUATE,3,23,3,540,0.7158136653946056,36.70839309715945,23.265079461399903,0.04651459939239774,0.1499906562424361,0.0058733213951692,0.001851851851851852,0.0
BASE,PERSISTENT_ADEQUATE,3,23,4,540,2.3256515674293294,119.2641829450948,51.736681588891514,0.023473480927443554,0.07058835563784606,0.0038627189678814965,0.7685185185185185,0.0
BASE,PERSISTENT_ADEQUATE,3,24,1,540,5.7199999999999465,293.3333333333333,94.1316539408197,0.5870756888987968,0.0,0.006895859976428695,0.9777777777777777,0.0
BASE,PERSISTENT_ADEQUATE,3,24,2,540,2.7448727679747185,140.762706049985,50.8487345075756,0.010005686131044352,0.46548623916381365,0.006901311249137333,0.687037037037037,0.0
BASE,PERSISTENT_ADEQUATE,3,24,3,540,2.0713333333333357,106.22222222222223,24.981634429230255,0.021217213674805,0.18070764278833923,0.0029366606975845927,0.8851851851851852,0.0
BASE,PERSISTENT_ADEQUATE,3,24,4,540,2.874767549226666,147.42397688342015,54.382473620001505,0.05765572952121424,0.0297604362737072,0.0038627189678814965,0.9814814814814815,0.0
BASE,PERSISTENT_ADEQUATE,4,25,1,488,5.706147540983557,292.62295081967216,98.67406545351918,3.9569493186277223,0.9773021879688206,0.12972130037626126,0.9754098360655737,0.0
BASE,PERSISTENT_ADEQUATE,4,25,2,488,3.4451954130995,176.67668785125525,50.74061408319215,2.54711530384623,6.023249953052627,0.02609204765298849,0.8770491803278688,0.0
BASE,PERSISTENT_ADEQUATE,4,25,3,488,2.10983606557378,108.19672131147541,21.354909830531348,0.413647566958093,5.579073682171969,0.015029323959462134,0.9016393442622951,0.0
BASE,PERSISTENT_ADEQUATE,4,25,4,488,2.8710553278688273,147.23360655737704,60.62002738063454,5.801314936830544,0.1394013030691751,0.056634742244246035,0.9815573770491803,0.0
BASE,PERSISTENT_ADEQUATE,4,26,1,488,5.652424244427518,289.8679099706444,104.48087360192746,0.7689695692634411,0.21517033164426466,0.066055214770341,0.9549180327868853,0.0
BASE,PERSISTENT_ADEQUATE,4,26,2,488,3.3954252509662095,174.12437184441987,53.398033036890766,0.287146376587129,0.7389138552754105,0.02432018763183077,0.8524590163934426,0.0
BASE,PERSISTENT_ADEQUATE,4,26,3,488,2.128715975671307,109.1649218292974,22.749726447604374,0.0,0.3658840205639545,0.02843385613952305,0.8811475409836066,0.0
BASE,PERSISTENT_ADEQUATE,4,26,4,488,2.8717027923774,147.266809865509,63.523813441142536,0.28265539151109753,0.018803129878038363,0.02896453682958413,0.9795081967213115,0.0
BASE,PERSISTENT_ADEQUATE,4,27,1,488,5.686859268983569,291.63380866582656,109.77380815100084,0.11209002660699215,0.10635868138700955,0.06581448327913254,0.9692622950819673,0.0
BASE,PERSISTENT_ADEQUATE,4,27,2,488,3.4160081727862073,175.17990629672747,56.54787993551903,0.033527897779556726,0.01394943056695522,0.024819264840647583,0.8709016393442623,0.0
BASE,PERSISTENT_ADEQUATE,4,27,3,488,2.087471128570305,107.04980146514336,24.522146622518726,0.01394943056695522,0.14561792438654883,0.014842137250587435,0.889344262295082,0.0
BASE,PERSISTENT_ADEQUATE,4,27,4,488,2.8706495686464555,147.21279839212718,66.26893982198732,0.10635868138700955,0.0,0.028851661143295168,0.9795081967213115,0.0
BASE,PERSISTENT_ADEQUATE,4,28,1,488,5.737577349737297,294.23473588396655,115.48000962475341,0.36828018914507965,0.0,0.06581448327913254,0.9774590163934426,0.0
BASE,PERSISTENT_ADEQUATE,4,28,2,488,3.379623264103547,173.31401354377056,59.38740601393725,0.1255069376326871,0.0928518577644082,0.048365746868954264,0.8647540983606558,0.0
BASE,PERSISTENT_ADEQUATE,4,28,3,488,2.1298859270334085,109.22491933504618,25.919501723627672,0.0,0.549335552796862,0.015029323959462134,0.9016393442622951,0.0
BASE,PERSISTENT_ADEQUATE,4,28,4,488,2.8770491803278437,147.54098360655738,69.06250741691011,0.14840028378350348,0.0,0.028851661143295168,0.9836065573770492,0.0
BASE,PERSISTENT_ADEQUATE,4,29,1,488,5.398955975238525,276.8695371917215,119.8140706466933,0.02863494191622471,0.292530606306618,0.1299418079092167,0.9016393442622951,0.0
BASE,PERSISTENT_ADEQUATE,4,29,2,488,3.043734204697827,156.08893357424682,61.125046123899054,0.0338203418045402,0.19191213570802343,0.09423372401224356,0.7745901639344263,0.0
BASE,PERSISTENT_ADEQUATE,4,29,3,488,1.9849777667164785,101.79373162648568,27.618653435775908,0.02626872384460392,0.12889950528537544,0.015029323959462134,0.8401639344262295,0.0
BASE,PERSISTENT_ADEQUATE,4,29,4,488,2.836824193480424,145.47816376822811,71.9569803716207,0.5246182397346479,0.0,0.0544975821595575,0.9672131147540983,0.0
BASE,PERSISTENT_ADEQUATE,4,30,1,488,5.145222497363029,263.85756396733683,123.07747527387977,0.11088717796654626,0.390265455259436,0.25944260075252257,0.8401639344262295,0.0
BASE,PERSISTENT_ADEQUATE,4,30,2,488,2.9924924213586594,153.46114981326394,61.18132651534622,0.13809478598279123,0.2672474386455796,0.22399652337235462,0.7663934426229508,0.0
BASE,PERSISTENT_ADEQUATE,4,30,3,488,1.7463947267406663,89.55870393541856,28.713730989708303,0.01213618840641002,0.29557245112352415,0.028568284082748172,0.7377049180327869,0.0
BASE,PERSISTENT_ADEQUATE,4,30,4,488,2.793417146469578,143.25216135741547,74.50842575375417,0.6943133665068781,0.0023461738340854917,0.10899516431911482,0.9528688524590164,0.0
BASE,PERSISTENT_ADEQUATE,4,31,1,488,4.540131252741365,232.82724373032806,124.1118854778986,0.3235077737262765,0.07334240823485992,0.5636802750206178,0.7725409836065574,0.0
BASE,PERSISTENT_ADEQUATE,4,31,2,488,2.9544190853582326,151.50867104401132,60.318809584695046,0.05336353363535341,0.33024739150434423,0.24876771763594177,0.7540983606557377,0.0
BASE,PERSISTENT_ADEQUATE,4,31,3,488,1.6589451519310807,85.07411035543987,29.4292165773836,0.010969623630491476,0.21839851181743627,0.05686771227904594,0.7069672131147541,0.0
BASE,PERSISTENT_ADEQUATE,4,31,4,488,2.630283949351811,134.88635637701708,75.50494643561056,0.2341473805645191,0.0,0.21795759459586006,0.8934426229508197,0.0
BASE,PERSISTENT_ADEQUATE,4,32,1,488,4.050643991426443,207.72533289366504,123.87577328980777,0.9335158724924895,0.4655040267620272,0.6446903362957546,0.6864754098360656,0.0
BASE,PERSISTENT_ADEQUATE,4,32,2,488,2.702042641958354,138.56628933119734,58.9088270519196,0.24399763379213016,1.5451385350610993,0.22017162715620364,0.6905737704918032,0.0
BASE,PERSISTENT_ADEQUATE,4,32,3,488,1.5224985849880104,78.0768505122056,28.824459522794392,0.32935812509119256,0.9794586073337612,0.10864161936100702,0.6475409836065574,0.0
BASE,PERSISTENT_ADEQUATE,4,32,4,488,2.3273721007736983,119.35241542429307,76.97073771873706,1.5054477672774362,0.022218229496361413,0.2625249478919154,0.7930327868852459,0.0
BASE,PERSISTENT_ADEQUATE,5,33,1,255,5.196084671263306,266.46588057760584,126.03249525394777,2.8346219498532887,1.3989644170635103,0.42762198440704546,0.8823529411764706,0.0
BASE,PERSISTENT_ADEQUATE,5,33,2,255,3.2101356919414763,164.62234317648657,58.81202476416598,1.9983420896888724,4.755624552961037,0.15223480696626474,0.8196078431372549,0.0
BASE,PERSISTENT_ADEQUATE,5,33,3,255,1.9091784895099404,97.90658920563841,28.018113651157574,1.0653464431034287,2.9394180461781785,0.15668936026785338,0.8117647058823529,0.0
BASE,PERSISTENT_ADEQUATE,5,33,4,255,2.5170324546937213,129.07858742019093,79.65941840666984,3.484076142813443,0.2883796092563023,0.28629564114886413,0.8509803921568627,0.0
BASE,PERSISTENT_ADEQUATE,5,34,1,255,5.075456754745039,260.2798335766689,129.03644554675282,0.42030161485492945,0.4298895901107188,0.26543425536037496,0.8431372549019608,0.0
BASE,PERSISTENT_ADEQUATE,5,34,2,255,3.0011509024203535,153.90517448309555,60.2207397033731,0.16240949360074267,0.6345670827491224,0.12195765077990811,0.7568627450980392,0.0
BASE,PERSISTENT_ADEQUATE,5,34,3,255,1.8272324547640373,93.7042284494382,28.40549483039287,0.037480539042718586,0.24190284336221907,0.1283562567490155,0.7764705882352941,0.0
BASE,PERSISTENT_ADEQUATE,5,34,4,255,2.331853654334809,119.58223868383634,81.57838411042843,0.8143645606932307,0.12819669196956124,0.20461183236014277,0.788235294117647,0.0
BASE,PERSISTENT_ADEQUATE,5,35,1,255,4.839910150691956,248.20052054830558,132.1169968482341,0.21298137302701606,0.32220149376036455,0.21174346515857553,0.8117647058823529,0.0
BASE,PERSISTENT_ADEQUATE,5,35,2,255,2.890428387351428,148.22709678725323,61.73228857393003,0.04136730650976078,0.2997986440326451,0.12178784557301169,0.7333333333333333,0.0
BASE,PERSISTENT_ADEQUATE,5,35,3,255,1.7016459776003308,87.26389628719679,29.13815639679262,0.022593793124194794,0.22041089896689028,0.08119846211607215,0.7098039215686275,0.0
BASE,PERSISTENT_ADEQUATE,5,35,4,255,2.2671538657582757,116.26430080811664,83.53575986591633,0.5781034802637657,0.012634916164837452,0.16768744695861962,0.7647058823529411,0.0
BASE,PERSISTENT_ADEQUATE,5,36,1,255,4.544308166784554,233.04144445048982,134.73846019504882,0.054686191606153726,0.32729758843341017,0.21164877049327588,0.7529411764705882,0.0
BASE,PERSISTENT_ADEQUATE,5,36,2,255,2.6445421197746297,135.61754460382758,63.00657997233268,0.1841525897541569,0.28930102436041255,0.13241324118455625,0.6588235294117647,0.0
BASE,PERSISTENT_ADEQUATE,5,36,3,255,1.554059295889904,79.6953485071748,30.055578425891014,0.09519058130183333,0.016664595858039255,0.0777351361125334,0.6431372549019608,0.0
BASE,PERSISTENT_ADEQUATE,5,36,4,255,2.1539242891787787,110.45765585532182,84.95130079880664,0.3605129836565047,0.06127913766678667,0.19304506088894755,0.7254901960784313,0.0
BASE,PERSISTENT_ADEQUATE,5,37,1,255,4.16703132657069,213.6939141831119,136.71362637264983,0.049815271208916136,0.16988013608398628,0.25555245795000503,0.6745098039215687,0.0
BASE,PERSISTENT_ADEQUATE,5,37,2,255,2.435273578144874,124.88582452025032,63.84666179466701,0.2645170666248208,0.34393887500683684,0.1612486861118574,0.6039215686274509,0.0
BASE,PERSISTENT_ADEQUATE,5,37,3,255,1.433397999413621,73.50758971351918,30.58115816128248,0.05803483469428666,0.25028167716759914,0.07732696679896768,0.6078431372549019,0.0
BASE,PERSISTENT_ADEQUATE,5,37,4,255,2.0846530293229817,106.90528355502447,86.12406330197149,0.46306368147680704,0.0713301657464083,0.23470378707030345,0.6980392156862745,0.0
BASE,PERSISTENT_ADEQUATE,5,38,1,255,3.8573990718251645,197.8153370166746,138.06210800034464,0.07082206755316725,0.08899761922896274,0.3020813979990767,0.6431372549019608,0.0
BASE,PERSISTENT_ADEQUATE,5,38,2,255,2.262601486566573,116.03084546495276,64.13194957912769,0.04641318506999804,0.25134837055186005,0.1841432225063934,0.5725490196078431,0.0
BASE,PERSISTENT_ADEQUATE,5,38,3,255,1.3782001006949245,70.6769282407655,31.288483737108585,0.29224961998929044,0.06917007956397238,0.09716892014066672,0.5803921568627451,0.0
BASE,PERSISTENT_ADEQUATE,5,38,4,255,2.007325047315315,102.93974601616972,86.58936209632178,3.1196732339376076e-05,0.0,0.303935945053159,0.6784313725490196,0.0
BASE,PERSISTENT_ADEQUATE,5,39,1,255,4.6424193761322075,238.07278851960032,139.74370696976646,0.1908463898642249,0.23099175236440864,0.3376187946522431,0.792156862745098,0.0
BASE,PERSISTENT_ADEQUATE,5,39,2,255,2.777838974107495,142.4532807234618,64.28704827672583,0.24233829035461538,0.6181083763238138,0.23750185914935054,0.7058823529411765,0.0
BASE,PERSISTENT_ADEQUATE,5,39,3,255,1.6432386466341475,84.26864854534118,32.088411851139846,0.3950366555143497,0.16560230976428283,0.11660270416879993,0.6941176470588235,0.0
BASE,PERSISTENT_ADEQUATE,5,39,4,255,2.2087598042553065,113.26973355155408,87.130730272293,0.3551524956915263,0.16867139297221098,0.29978622953892525,0.7450980392156863,0.0
BASE,PERSISTENT_ADEQUATE,5,40,1,255,5.156176020370862,264.419283095942,141.47356463949419,0.45000363079783123,0.5322355316950528,0.37967793752572165,0.8784313725490196,0.0
BASE,PERSISTENT_ADEQUATE,5,40,2,255,3.1124885217314637,159.61479598622947,63.98054591103083,0.262522540859455,0.8803929801066662,0.30446961393252947,0.792156862745098,0.0
BASE,PERSISTENT_ADEQUATE,5,40,3,255,1.874965080264711,96.15205539819071,32.6693716189226,0.23931688868684778,0.275858514109193,0.1301084925490597,0.796078431372549,0.0
BASE,PERSISTENT_ADEQUATE,5,40,4,255,2.3921176164668463,122.6726982803511,88.4955115969655,0.92063994474293,0.1839959791761521,0.32188798529480717,0.807843137254902,0.0
BASE,PERSISTENT_ADEQUATE,6,41,1,56,5.167713568799541,265.01095224613033,128.54997175916452,0.7930059319228674,1.1139786522323873,0.71815456040236,0.8392857142857143,0.0
BASE,PERSISTENT_ADEQUATE,6,41,2,56,3.3199281554851416,170.25272592231482,59.206722036397245,1.5598466913491038,3.111303433182914,0.40042738579015164,0.8214285714285714,0.0
BASE,PERSISTENT_ADEQUATE,6,41,3,56,1.9682379299913682,100.9352784610957,29.981139391924106,0.3063945608080027,2.281027174643813,0.19822459708696002,0.8392857142857143,0.0
BASE,PERSISTENT_ADEQUATE,6,41,4,56,2.3286907839669664,119.42004020343424,80.1202644360575,4.2859716453323555,0.4389095693532146,0.4190360308907159,0.7857142857142857,0.0
BASE,PERSISTENT_ADEQUATE,6,42,1,56,4.791992320948046,245.74319594605376,129.45013991814707,0.0,0.0,0.6325495685694514,0.7678571428571429,0.0
BASE,PERSISTENT_ADEQUATE,6,42,2,56,3.063486963810827,157.1018955800423,60.318353040607505,0.0,0.4477922527314605,0.35929033039802105,0.7321428571428571,0.0
BASE,PERSISTENT_ADEQUATE,6,42,3,56,1.9144593173501245,98.17740088974988,30.049859314402603,0.3223421357669941,0.0,0.3097259329483751,0.8035714285714286,0.0
BASE,PERSISTENT_ADEQUATE,6,42,4,56,2.1556651639515207,110.54693148469343,80.43046401080565,0.12545011696446642,0.0,0.37568606682022576,0.7321428571428571,0.0
BASE,PERSISTENT_ADEQUATE,6,43,1,56,4.098605515259407,210.18489821843124,130.36281693021672,0.0,0.5467104937110553,0.3770311442112387,0.6785714285714286,0.0
BASE,PERSISTENT_ADEQUATE,6,43,2,56,2.58066432518195,132.34176026574093,61.88146274437019,0.0,0.0,0.22468140342539428,0.6607142857142857,0.0
BASE,PERSISTENT_ADEQUATE,6,43,3,56,1.6590732133950838,85.08067761000423,29.757659150222917,0.0,0.0,0.2787533396535375,0.6785714285714286,0.0
BASE,PERSISTENT_ADEQUATE,6,43,4,56,2.110022419038597,108.2062778994153,81.80215309549044,0.5467104937110553,0.0,0.2793573539271429,0.7142857142857143,0.0
BASE,PERSISTENT_ADEQUATE,6,44,1,56,3.5916178613633334,184.18553135196592,132.3300821103453,0.07670276908665108,0.07190853089016465,0.23273527420446877,0.5892857142857143,0.0
BASE,PERSISTENT_ADEQUATE,6,44,2,56,2.3732198381208924,121.70358144209696,63.42415890582686,0.0,0.08185464383367289,0.18300798580301675,0.5892857142857143,0.0
BASE,PERSISTENT_ADEQUATE,6,44,3,56,0.7947338488544718,40.75558199253696,29.256695955441227,0.005151874747021804,0.0,0.18583555976902502,0.05357142857142857,0.0
BASE,PERSISTENT_ADEQUATE,6,44,4,56,1.934982582215769,99.22987601106514,83.03801791175748,0.07190853089016465,0.0,0.1676144123562863,0.6428571428571429,0.0
BASE,PERSISTENT_ADEQUATE,6,45,1,56,3.8486660511461284,197.36748980236567,134.74436301751942,0.0,0.21252495439845356,0.17455145565335123,0.6428571428571429,0.0
BASE,PERSISTENT_ADEQUATE,6,45,2,56,2.4598560987459086,126.1464666023542,65.38490231601908,0.0,0.0,0.12200532386867786,0.625,0.0
BASE,PERSISTENT_ADEQUATE,6,45,3,56,0.515159040716274,26.418412344424336,29.12880943513898,0.21252495439845356,0.0,0.13555247001781798,0.07142857142857142,0.0
BASE,PERSISTENT_ADEQUATE,6,45,4,56,2.03705357142857,104.46428571428571,84.49680176055688,0.0,0.0,0.12571080926721465,0.6964285714285714,0.0
BASE,PERSISTENT_ADEQUATE,6,46,1,56,4.4302502354962465,227.19231976903842,137.66971785882137,0.1279704738019761,0.8349163564381007,0.13299158525969626,0.75,0.0
BASE,PERSISTENT_ADEQUATE,6,46,2,56,2.83680150854856,145.4770004383876,67.75078292946559,0.30723639719311074,0.5286009480183572,0.06100266193433893,0.7142857142857143,0.0
BASE,PERSISTENT_ADEQUATE,6,46,3,56,0.9627998977129686,49.374353728870126,29.68891160599375,0.21959007784521553,0.12318658703803483,0.09557257359549874,0.10714285714285714,0.0
BASE,PERSISTENT_ADEQUATE,6,46,4,56,2.1415178571428557,109.82142857142857,87.08471341193444,0.8319069426541904,0.0,0.08380720617814301,0.7321428571428571,0.0
BASE,PERSISTENT_ADEQUATE,6,47,1,56,5.4862960645049315,281.348516128458,142.75965660238896,0.27433033106029214,0.2717128962185,0.06649579262984813,0.8928571428571429,0.0
BASE,PERSISTENT_ADEQUATE,6,47,2,56,3.3178617994952586,170.14675894847468,70.83909693848604,0.3005976473837032,0.28058909358163087,0.06100266193433893,0.75,0.0
BASE,PERSISTENT_ADEQUATE,6,47,3,56,1.3703859281103505,70.27620144155652,30.651635246054326,0.4593853994992732,0.5343135424388082,0.06371504906366587,0.14285714285714285,0.0
BASE,PERSISTENT_ADEQUATE,6,47,4,56,2.6326801866996723,135.0092403435729,89.55552178158563,0.16268537952263853,0.1103832252269675,0.04655955898785733,0.8928571428571429,0.0
BASE,PERSISTENT_ADEQUATE,6,48,1,56,5.745535714285716,294.64285714285717,146.94800282017772,0.4915476859130848,1.6448728784121864,0.06160624441100677,0.9821428571428571,0.0
BASE,PERSISTENT_ADEQUATE,6,48,2,56,3.691071428571432,189.28571428571428,73.83706333671206,1.5546614808750174,1.7486538226667356,0.12200532386867786,0.9464285714285714,0.0
BASE,PERSISTENT_ADEQUATE,6,48,3,56,2.220778933841733,113.8860991713708,33.239590754313106,0.7711302804201619,0.237586633447965,0.03185752453183286,0.9464285714285714,0.0
BASE,PERSISTENT_ADEQUATE,6,48,4,56,2.8019079711756025,143.68758826541549,92.95702966873573,1.0749970084318854,0.2612231211132643,0.04655955898785733,0.9464285714285714,0.0
BASE,PERSISTENT_FAILURE,1,1,1,285,5.849999999999976,300.0,62.963615948051824,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,1,2,285,3.899999999999993,200.0,53.897578932413914,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,1,3,285,2.339999999999999,120.0,27.403908845222535,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,1,4,285,2.924999999999988,150.0,35.427113785578825,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,2,1,285,5.849999999999976,300.0,68.3481453996428,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,2,2,285,3.899999999999993,200.0,57.487019926202294,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,2,3,285,2.339999999999999,120.0,29.347459651048606,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,2,4,285,2.924999999999988,150.0,38.09138025524658,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,3,1,285,5.849999999999976,300.0,73.73267485123374,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,3,2,285,3.899999999999993,200.0,61.0764609199909,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,3,3,285,2.339999999999999,120.0,31.489235053961398,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,3,4,285,2.924999999999988,150.0,40.755646724914705,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,4,1,285,5.849999999999976,300.0,79.11720430282469,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,4,2,285,3.899999999999993,200.0,64.35534290756907,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,4,3,285,2.339999999999999,120.0,33.63101045687467,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,4,4,285,2.924999999999988,150.0,43.4199131945826,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,5,1,285,5.849999999999976,300.0,84.03626320600691,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,5,2,285,3.899999999999993,200.0,67.01310688272457,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,5,3,285,2.339999999999999,120.0,35.77278585978761,0.0,0.0,0.0,1.0,0.0
BASE,PERSISTENT_FAILURE,1,5,4,285,2.924999999999988,150.0,45.82344613391853,0.0,0.0,0.0,1.0,0.0
