arm,site,raw_hour_site_rows,path_count,mean_production_kg,mean_power_kw,mean_end_inventory_kg,mean_htt_in_kg,mean_htt_out_kg,mean_ordinary_shortage_kg,electrolyzer_binding_rate,storage_binding_rate
BASE,1,285888,10000,2.551405868748203,130.84132660276708,72.1286152990272,0.09293263078591585,0.026587579805237318,0.016585702847928076,0.43104292590105214,0.0
BASE,2,285888,10000,1.1394844851739863,58.435101803764255,48.092720927655385,0.03613163283888095,0.16067918610471713,0.008546475149256291,0.27721345421983434,0.0
BASE,3,285888,10000,0.7824147456011551,40.12383310780385,26.79667398693373,0.022171889965643277,0.08256449032676308,0.004289675483996123,0.32479152675173495,0.0
BASE,4,285888,10000,1.3655250352757973,70.02692488610624,40.327244297758135,0.1269326710579373,0.008337568411659602,0.00918792048710982,0.46356265390642487,0.0
CANDIDATE,1,285888,10000,1.924559567391558,98.69536243050348,63.019765374966404,0.034336899071027625,0.0060118408077668994,0.016135734457918122,0.3242318670248489,0.0
CANDIDATE,2,285888,10000,0.6969379030235786,35.74040528328999,37.62226658728345,0.008781069529261427,0.07363404225678163,0.007308854334037085,0.17289637900156704,0.0
CANDIDATE,3,285888,10000,0.42900669335959796,22.000343249230284,18.15415034819561,0.012986568771430998,0.056773840093387117,0.0035999126257606944,0.14255932393104992,0.0
CANDIDATE,4,285888,10000,1.022487748604447,52.435269159299175,35.41801861043624,0.08466947474798718,0.004354288961771354,0.00942212966667024,0.34532054510857396,0.0
