arm,path_id,target_total_calc,site_gap_calc,path_service_rate,service_band
BASE,273,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,277,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,282,374.3556120801603,58.09778258845789,0.8448058992207188,80_TO_90PCT
BASE,285,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,289,355.12637474337066,6.421208468474596,0.9819185255583599,95_TO_99PCT
BASE,295,367.4029865722873,0.0,1.0,FULLY_SERVED
BASE,302,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,305,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,308,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,313,355.12637474337066,10.504568631119795,0.9704201958001265,95_TO_99PCT
BASE,326,367.4029865722873,78.793195592834,0.7855401331166607,70_TO_80PCT
BASE,370,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,388,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,390,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,401,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,403,331.6752616572737,0.0,1.0,FULLY_SERVED
BASE,413,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,422,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,426,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,439,355.12637474337066,3.0083712194529824,0.9915287305212771,99_TO_100PCT
BASE,446,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,451,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,459,355.12637474337066,68.49396427882547,0.8071279151588723,80_TO_90PCT
BASE,462,352.28372634643006,0.0,1.0,FULLY_SERVED
BASE,467,367.4029865722873,37.28557126790071,0.8985158732220465,80_TO_90PCT
BASE,477,142.9135556154491,43.16593592617853,0.6979577217830256,50_TO_70PCT
BASE,479,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,484,355.12637474337066,3.0083712194529824,0.9915287305212771,99_TO_100PCT
BASE,488,367.4029865722873,71.11000688543069,0.8064522894904675,80_TO_90PCT
BASE,491,142.9135556154491,11.390009080128099,0.9203014085607368,90_TO_95PCT
BASE,509,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,518,450.28993828730756,73.3737229753279,0.8370522706893978,80_TO_90PCT
BASE,521,121.3758547199835,14.433416864225798,0.8810849415023773,80_TO_90PCT
BASE,550,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,558,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,559,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,568,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,569,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,579,142.9135556154491,11.390009080128099,0.9203014085607368,90_TO_95PCT
BASE,583,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,611,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,632,352.28372634643006,0.0,1.0,FULLY_SERVED
BASE,634,355.12637474337066,18.04345582973589,0.9491914509510175,90_TO_95PCT
BASE,641,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,643,451.3537284135495,26.940387841836028,0.9403120299093838,90_TO_95PCT
BASE,657,142.9135556154491,14.812828222291202,0.8963511322736281,80_TO_90PCT
BASE,663,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,664,121.3758547199835,9.0005766973037,0.9258454103736842,90_TO_95PCT
BASE,668,260.3441354869343,28.667671554030797,0.8898854721639408,80_TO_90PCT
BASE,684,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,700,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,707,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,710,142.9135556154491,12.271412165906199,0.9141340223951462,90_TO_95PCT
BASE,717,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,724,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,735,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,741,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,749,99.23841554469882,13.473327176836197,0.8642327459292459,80_TO_90PCT
BASE,758,355.12637474337066,2.288718631471994,0.9935551995170004,99_TO_100PCT
BASE,766,355.12637474337066,40.40722507862526,0.8862173357080977,80_TO_90PCT
BASE,769,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,778,142.9135556154491,15.245170680985794,0.8933259296829238,80_TO_90PCT
BASE,783,374.3556120801603,18.78556562915871,0.9498189287859903,90_TO_95PCT
BASE,801,367.4029865722873,62.7869213200257,0.829106121575655,80_TO_90PCT
BASE,802,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,806,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,807,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,814,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,825,451.3537284135495,104.2783332527822,0.7689653885893284,70_TO_80PCT
BASE,832,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,836,273.5722223144327,0.0,1.0,FULLY_SERVED
BASE,838,367.4029865722873,62.7869213200257,0.829106121575655,80_TO_90PCT
BASE,841,352.28372634643006,13.712089635958009,0.9610765737657898,95_TO_99PCT
BASE,850,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,852,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,855,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,869,331.6752616572737,33.04090108285001,0.9003817742759729,90_TO_95PCT
BASE,870,140.46817952501132,45.44233424435059,0.6764937482779915,50_TO_70PCT
BASE,889,121.3758547199835,9.510498787042401,0.9216442280964092,90_TO_95PCT
BASE,904,439.8167047743993,23.613580382402017,0.9463104058439199,90_TO_95PCT
BASE,908,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,935,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,942,439.8167047743993,0.0,1.0,FULLY_SERVED
BASE,952,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,957,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,960,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,963,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,965,450.28993828730756,38.1090428784452,0.9153677672137328,90_TO_95PCT
BASE,989,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,995,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,996,355.12637474337066,6.139521657591484,0.9827117271646519,95_TO_99PCT
BASE,1016,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,1042,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1045,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1057,331.6752616572737,66.5141730426929,0.7994599515491655,70_TO_80PCT
BASE,1096,355.12637474337066,111.37125857623397,0.6863897854483055,50_TO_70PCT
BASE,1101,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1105,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,1108,142.9135556154491,85.68936848321079,0.40041119182715457,LT_50PCT
BASE,1112,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1116,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,1117,140.46817952501132,23.320742768814704,0.8339784651038188,80_TO_90PCT
BASE,1122,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,1125,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1129,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1130,140.46817952501132,19.638952475390397,0.8601893144639667,80_TO_90PCT
BASE,1143,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,1145,455.5481518863113,80.20200815227712,0.8239439501177195,80_TO_90PCT
BASE,1154,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1155,140.46817952501132,27.6510698750034,0.803150649716508,80_TO_90PCT
BASE,1158,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1159,331.6752616572737,6.02319688058401,0.9818400780013317,95_TO_99PCT
BASE,1161,142.9135556154491,9.144947516332198,0.9360106361013132,90_TO_95PCT
BASE,1165,367.4029865722873,155.1914760092708,0.5775987629900864,50_TO_70PCT
BASE,1192,355.12637474337066,122.44715791703896,0.6552011716800126,50_TO_70PCT
BASE,1200,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1216,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1228,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,1249,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,1275,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1278,260.3441354869343,55.7297018353375,0.7859383245522181,70_TO_80PCT
BASE,1279,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1281,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1297,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1308,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1313,439.8167047743993,4.388639734161018,0.990021662009377,99_TO_100PCT
BASE,1320,367.4029865722873,156.2367712603077,0.574753671117565,50_TO_70PCT
BASE,1349,140.46817952501132,41.2837733480313,0.706098751420919,70_TO_80PCT
BASE,1350,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1353,367.4029865722873,0.0,1.0,FULLY_SERVED
BASE,1355,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1362,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,1363,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,1364,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,1389,121.3758547199835,17.5226391116539,0.8556332381586191,80_TO_90PCT
BASE,1405,140.46817952501132,19.0052632590668,0.8647005797089952,80_TO_90PCT
BASE,1420,451.3537284135495,10.540250618028011,0.9766474719172574,95_TO_99PCT
BASE,1432,367.4029865722873,24.940494276094398,0.93211678949924,90_TO_95PCT
BASE,1445,260.3441354869343,83.0798901218196,0.680884341925232,50_TO_70PCT
BASE,1455,99.23841554469882,2.9466243115561994,0.9703076243672091,95_TO_99PCT
BASE,1456,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1459,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,1460,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1491,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1500,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,1503,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1507,260.3441354869343,80.1587155018562,0.692104777578602,50_TO_70PCT
BASE,1511,99.23841554469882,10.0913898498886,0.8983116589024616,80_TO_90PCT
BASE,1526,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,1538,142.9135556154491,7.2249559506268,0.9494452718672282,90_TO_95PCT
BASE,1564,331.6752616572737,0.0,1.0,FULLY_SERVED
BASE,1569,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,1580,355.12637474337066,12.130849371124377,0.9658407535067183,95_TO_99PCT
BASE,1590,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1595,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,1605,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,1608,142.9135556154491,62.542120805997065,0.5623779666200105,50_TO_70PCT
BASE,1609,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1613,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,1616,121.3758547199835,9.0005766973035,0.9258454103736858,90_TO_95PCT
BASE,1622,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1624,450.28993828730756,30.412474276502195,0.9324602401906268,90_TO_95PCT
BASE,1628,451.3537284135495,76.4022996498382,0.8307263353769504,80_TO_90PCT
BASE,1633,455.5481518863113,29.2206215364847,0.9358561297735719,90_TO_95PCT
BASE,1655,260.3441354869343,64.392035679576,0.7526656955066784,70_TO_80PCT
BASE,1662,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,1666,451.3537284135495,28.702597157664,0.9364077543824664,90_TO_95PCT
BASE,1671,331.6752616572737,14.425651750002999,0.9565066997221237,95_TO_99PCT
BASE,1674,451.3537284135495,25.043546994843012,0.9445145892937058,90_TO_95PCT
BASE,1679,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1681,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,1690,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,1696,450.28993828730756,17.6495941021754,0.960803934084545,95_TO_99PCT
BASE,1708,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1710,367.4029865722873,0.0,1.0,FULLY_SERVED
BASE,1718,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1719,355.12637474337066,0.0,1.0,FULLY_SERVED
BASE,1732,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,1735,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,1738,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1743,352.28372634643006,0.0,1.0,FULLY_SERVED
BASE,1759,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1761,140.46817952501132,19.638952475390397,0.8601893144639667,80_TO_90PCT
BASE,1768,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1772,142.9135556154491,15.1964121659062,0.893667104562169,80_TO_90PCT
BASE,1801,140.46817952501132,28.7535829357369,0.7953018040600637,70_TO_80PCT
BASE,1820,352.28372634643006,10.281077715334206,0.9708159164149867,95_TO_99PCT
BASE,1827,140.46817952501132,16.5901853488054,0.8818936402186988,80_TO_90PCT
BASE,1833,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1847,142.9135556154491,14.812828222291001,0.8963511322736294,80_TO_90PCT
BASE,1851,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,1878,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1889,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,1892,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,1897,140.46817952501132,14.195244677489104,0.8989433427165506,80_TO_90PCT
BASE,1905,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,1906,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,1942,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,1954,140.46817952501132,24.150933181109,0.828068298010449,80_TO_90PCT
BASE,1974,355.12637474337066,15.065014101190577,0.957578442006519,95_TO_99PCT
BASE,1991,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,1992,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,2000,367.4029865722873,133.25129779740257,0.6373156923938473,50_TO_70PCT
BASE,2002,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,2018,273.5722223144327,0.0,1.0,FULLY_SERVED
BASE,2023,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,2032,142.9135556154491,0.1631971485459971,0.9988580708957719,99_TO_100PCT
BASE,2044,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2052,450.28993828730756,16.229259543288286,0.9639582007872153,95_TO_99PCT
BASE,2081,331.6752616572737,19.9832941700715,0.9397504231391226,90_TO_95PCT
BASE,2090,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,2092,352.28372634643006,124.02184003656511,0.6479489946276882,50_TO_70PCT
BASE,2103,451.3537284135495,26.756488050203018,0.9407194704157011,90_TO_95PCT
BASE,2106,439.8167047743993,17.1963380516422,0.9609011257076675,95_TO_99PCT
BASE,2125,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,2132,355.12637474337066,24.232952003047373,0.9317624549273225,90_TO_95PCT
BASE,2146,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,2158,99.23841554469882,5.3643043054272965,0.9459452846361589,90_TO_95PCT
BASE,2165,99.23841554469882,20.073327176836198,0.7977262427391861,70_TO_80PCT
BASE,2180,331.6752616572737,29.746755231002908,0.9103136149426158,90_TO_95PCT
BASE,2187,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2201,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2207,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2212,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,2219,331.6752616572737,0.0,1.0,FULLY_SERVED
BASE,2221,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,2224,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,2231,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,2232,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,2240,260.3441354869343,0.6034462667900016,0.9976821207604261,99_TO_100PCT
BASE,2253,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,2258,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2268,367.4029865722873,147.16106674474946,0.5994559866872632,50_TO_70PCT
BASE,2271,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2289,367.4029865722873,127.01129779740258,0.6542997677227295,50_TO_70PCT
BASE,2291,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2302,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2305,450.28993828730756,106.7764573131449,0.7628717672012111,70_TO_80PCT
BASE,2306,140.46817952501132,6.600933181108999,0.9530076263291098,95_TO_99PCT
BASE,2313,352.28372634643006,0.0,1.0,FULLY_SERVED
BASE,2316,367.4029865722873,105.93387979534339,0.7116684303966573,70_TO_80PCT
BASE,2317,455.5481518863113,25.877585771028322,0.9431946202308676,90_TO_95PCT
BASE,2318,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2333,142.9135556154491,11.9384436266994,0.9164638821328936,90_TO_95PCT
BASE,2339,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2352,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2366,331.6752616572737,11.656912780275007,0.9648544400868813,95_TO_99PCT
BASE,2370,121.3758547199835,9.510498787042401,0.9216442280964092,90_TO_95PCT
BASE,2381,140.46817952501132,2.1825836351551047,0.9844620778703372,95_TO_99PCT
BASE,2392,331.6752616572737,0.0,1.0,FULLY_SERVED
BASE,2394,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,2398,142.9135556154491,18.6876678472052,0.8692379616004386,80_TO_90PCT
BASE,2411,140.46817952501132,32.058495236069916,0.7717739679942126,70_TO_80PCT
BASE,2414,352.28372634643006,38.91445802023309,0.8895366004447075,80_TO_90PCT
BASE,2419,355.12637474337066,13.635674384772187,0.9616033182705005,95_TO_99PCT
BASE,2420,451.3537284135495,28.31319183348202,0.9372705041498178,90_TO_95PCT
BASE,2422,451.3537284135495,7.789967507921034,0.9827408814472369,95_TO_99PCT
BASE,2425,121.3758547199835,14.433416864225897,0.8810849415023764,80_TO_90PCT
BASE,2435,450.28993828730756,92.04759017261489,0.7955815079441461,70_TO_80PCT
BASE,2439,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,2447,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,2467,455.5481518863113,56.667455382901714,0.875606003123367,80_TO_90PCT
BASE,2470,352.28372634643006,13.361621073739002,0.9620714212026944,95_TO_99PCT
BASE,2478,260.3441354869343,55.7297018353375,0.7859383245522181,70_TO_80PCT
BASE,2488,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,2490,142.9135556154491,12.271412165906199,0.9141340223951462,90_TO_95PCT
BASE,2491,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,2501,352.28372634643006,30.41407394125399,0.9136659695959238,90_TO_95PCT
BASE,2509,352.28372634643006,109.93523558549839,0.687935526498349,50_TO_70PCT
BASE,2525,151.78834986028312,0.0,1.0,FULLY_SERVED
BASE,2532,367.4029865722873,7.700171263196893,0.9790416203879119,95_TO_99PCT
BASE,2537,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,2566,140.46817952501132,16.175977230482502,0.8848424085427669,80_TO_90PCT
BASE,2581,140.46817952501132,1.840720580861202,0.9868958180629555,95_TO_99PCT
BASE,2585,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,2606,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2608,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,2617,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2619,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,2623,121.3758547199835,21.4532350307131,0.8232495657377149,80_TO_90PCT
BASE,2632,142.9135556154491,4.753195759070898,0.9667407634034326,95_TO_99PCT
BASE,2636,331.6752616572737,104.14492934285941,0.6860033249917977,50_TO_70PCT
BASE,2664,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,2674,331.6752616572737,0.0,1.0,FULLY_SERVED
BASE,2676,352.28372634643006,35.227545347314006,0.900002348355224,90_TO_95PCT
BASE,2684,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,2699,374.3556120801603,28.172828052182297,0.9247431395628452,90_TO_95PCT
BASE,2700,367.4029865722873,8.000887929852198,0.9782231276765139,95_TO_99PCT
BASE,2724,140.46817952501132,0.0,1.0,FULLY_SERVED
BASE,2727,367.4029865722873,139.9529217832635,0.6190751656948562,50_TO_70PCT
BASE,2738,41.59507004774598,1.2641267467785795,0.9696087361957195,95_TO_99PCT
BASE,2739,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2766,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2770,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,2776,121.3758547199835,9.0005766973035,0.9258454103736858,90_TO_95PCT
BASE,2778,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,2783,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,2793,273.5722223144327,0.0,1.0,FULLY_SERVED
BASE,2798,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2802,99.23841554469882,0.559599556464299,0.9943610591383109,99_TO_100PCT
BASE,2813,260.3441354869343,33.319652986175406,0.8720168867109065,80_TO_90PCT
BASE,2817,260.3441354869343,0.0,1.0,FULLY_SERVED
BASE,2824,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,2825,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,2829,331.6752616572737,65.7479309142698,0.8017701694550607,80_TO_90PCT
BASE,2834,374.3556120801603,0.0,1.0,FULLY_SERVED
BASE,2854,331.6752616572737,0.0,1.0,FULLY_SERVED
BASE,2857,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,2859,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2864,374.3556120801603,50.404793034753276,0.8653558504047211,80_TO_90PCT
BASE,2876,439.8167047743993,3.9412295928947003,0.9910389270118417,99_TO_100PCT
BASE,2877,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,2893,374.3556120801603,0.0,1.0,FULLY_SERVED
BASE,2894,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2906,99.23841554469882,10.0913898498886,0.8983116589024616,80_TO_90PCT
BASE,2908,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,2909,331.6752616572737,0.0,1.0,FULLY_SERVED
BASE,2915,260.3441354869343,1.3705812459121987,0.9947355017490648,99_TO_100PCT
BASE,2916,352.28372634643006,8.662701657897003,0.9754098727530258,95_TO_99PCT
BASE,2917,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,2922,355.12637474337066,0.0,1.0,FULLY_SERVED
BASE,2928,142.9135556154491,22.4826194473056,0.8426837863596249,80_TO_90PCT
BASE,2937,355.12637474337066,2.7111363767829744,0.9923657138145762,99_TO_100PCT
BASE,2950,352.28372634643006,71.70871497911429,0.7964461324319108,70_TO_80PCT
BASE,2957,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,2962,374.3556120801603,78.05583381852279,0.7914928177921672,70_TO_80PCT
BASE,2993,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,2999,142.9135556154491,15.1964121659062,0.893667104562169,80_TO_90PCT
BASE,3000,41.59507004774598,0.12492965819690927,0.9969965272794709,99_TO_100PCT
BASE,3005,121.3758547199835,9.510498787042401,0.9216442280964092,90_TO_95PCT
BASE,3013,352.28372634643006,0.0,1.0,FULLY_SERVED
BASE,3016,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,3027,6.13704161168773,0.0,1.0,FULLY_SERVED
BASE,3042,352.28372634643006,0.0,1.0,FULLY_SERVED
BASE,3059,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,3070,367.4029865722873,9.67075584821368,0.9736780695812036,95_TO_99PCT
BASE,3071,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,3102,142.9135556154491,26.119816702925196,0.8172334556337802,80_TO_90PCT
BASE,3108,289.1199373292578,0.0,1.0,FULLY_SERVED
BASE,3111,99.23841554469882,0.0,1.0,FULLY_SERVED
BASE,3128,121.3758547199835,0.0,1.0,FULLY_SERVED
BASE,3129,260.3441354869343,1.5565468686251975,0.9940211948092706,99_TO_100PCT
BASE,3136,99.23841554469882,9.5112210296613,0.9041578709468888,90_TO_95PCT
BASE,3140,124.78930396344583,0.0,1.0,FULLY_SERVED
BASE,3148,41.59507004774598,0.0,1.0,FULLY_SERVED
BASE,3159,352.28372634643006,0.0,1.0,FULLY_SERVED
BASE,3160,355.12637474337066,0.0,1.0,FULLY_SERVED
BASE,3162,142.9135556154491,0.0,1.0,FULLY_SERVED
BASE,3166,124.78930396344583,0.0,1.0,FULLY_SERVED
