method,path_id,state,decision_stage,current_k,current_a,current_loc,current_lf,history_node_id,selection_reason,terminal_gap_kg,node_oos_path_count,future_terminal_state_count,realized_terminal_state_probability,positive_target_modal_top_site,positive_target_modal_top_site_probability,conditional_max_site_target_range_kg,inventory_vs_realized_target_distribution_l1,site,x_site_kg,realized_target_kg,node_conditional_mean_target_kg,total_cut_count,active_cut_count,active_cut_rhs,chosen_cut_row,chosen_cut_slope,chosen_marginal_value_of_1kg_inventory,chosen_marginal_value_rank,active_marginal_value_min,active_marginal_value_max,active_marginal_value_mean,realized_target_rank,node_conditional_mean_target_rank,chosen_marginal_minus_other_sites_mean,positive_marginal_value_flag,active_rhs_reconstruction_residual
saa,6908,12,4,109,2,7,5,t4_k109,largest_terminal_gap_distinct_latest_information_node,70.635460442881,412,18,0.0121359223300971,1,0.794444444444444,245.768350802666,0.161132779909095,4,61.0752951720989,92.1910086220283,14.5570926708772,1112,3,2616.17012242425,725,-40.3282482292678,40.3282482292678,1,33.5823670481616,40.3282482292678,36.3357849311133,2,2,15.2972224712095,1,0
saa,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0370636136715047,1,204.153428113325,183.83696804374,173.69919422247,1112,4,40823.6142101011,130,-500,500,3,500,767.6,626.3,1,1,-133.133333333333,1,0
saa,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0370636136715047,2,75.5824207784218,85.3716494567399,46.1308056918004,1112,4,40823.6142101011,130,-680,680,2,562.4,680,591.8,2,3,106.866666666667,1,0
saa,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0370636136715047,3,17.3335613391396,16.3652799793359,11.7284532696433,1112,4,40823.6142101011,130,-301.8,301.8,4,301.8,917.6,455.75,4,4,-397.4,1,0
saa,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0370636136715047,4,74.6456912788111,69.5525548649856,54.8338067945494,1112,4,40823.6142101011,130,-917.6,917.6,1,532.4,917.6,725,3,2,423.666666666667,1,0
saa,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0514807571145547,1,166.83356286851,183.83696804374,28.387517597343,1112,18,1653.6798347947,56,-41.76,41.76,1,41.76,41.76,41.76,1,1,7.92,1,0
saa,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0514807571145547,2,59.9507379644111,85.3716494567399,5.80908308479157,1112,18,1653.6798347947,56,-18,18,4,18,18,18,2,3,-23.76,1,0
saa,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0514807571145547,3,16.3652728909255,16.3652799793359,1.87279753834707,1112,18,1653.6798347947,56,-41.76,41.76,2,5.28,41.76,7.30666666666667,4,4,7.92,1,0
saa,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0514807571145547,4,74.1892371055287,69.5525548649856,7.41829001941411,1112,18,1653.6798347947,56,-41.76,41.76,3,3.24,41.76,9.66,3,2,7.92,1,0
saa,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0790354537962449,1,150.102137590912,183.83696804374,45.0583139457708,1112,3,4004.45450220269,959,-49.7551016012044,49.7551016012044,1,49.4501743430374,49.7551016012044,49.5754070063491,1,1,20.285708450175,1,0
saa,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0790354537962449,2,84.5081379386248,85.3716494567399,12.1768759446879,1112,3,4004.45450220269,959,-24.9343204086823,24.9343204086823,3,24.6829968944907,24.9343204086823,24.8466444253204,2,3,-12.8086664731878,1,0
saa,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0790354537962449,3,37.7245528962669,16.3652799793359,3.76148668626187,1112,3,4004.45450220269,959,-23.1978116493544,23.1978116493544,4,23.1978116493544,23.7272436998754,23.3821932715025,4,4,-15.1240114856251,1,0
saa,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0790354537962449,4,69.8713032773175,69.5525548649856,14.1121086351739,1112,3,4004.45450220269,959,-40.2760473950516,40.2760473950516,2,36.592614953995,40.2760473950516,38.7340417990831,3,2,7.64696950863787,1,0
saa,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.173737285446735,1,160.239727073942,204.293031921316,62.6399639776806,1112,4,6423.65181704752,981,-84.9933558380827,84.9933558380827,1,84.9933558380827,84.9933558380827,84.9933558380827,1,1,22.8513410100383,1,0
saa,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.173737285446735,2,77.7350462318977,32.7305207407448,20.2039021077273,1112,4,6423.65181704752,981,-52.2026732039661,52.2026732039661,4,52.2026732039661,61.1666732039661,56.6846732039661,3,3,-20.8695691687838,1,0
saa,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.173737285446735,3,16.3652728909569,9.81917939576067,5.74899123720928,1112,4,6423.65181704752,981,-55.8953009303419,55.8953009303419,3,55.8953009303419,73.4993009303419,60.2963009303419,4,4,-15.9460655336161,1,0
saa,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.173737285446735,4,60.8370469438651,52.6417371664842,20.2234546405166,1112,4,6423.65181704752,981,-78.3280703498252,78.3280703498252,2,78.3280703498252,86.5413577641761,81.0613002725725,2,2,13.9642936923616,1,0
saa,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.219083351559696,1,145.947685771095,204.293031921316,55.1778199697472,1112,4,6897.34049401643,969,-73.9783494497548,73.9783494497548,1,73.9783494497548,74.3039668099678,74.0787425484214,1,1,18.102987377667,1,0
saa,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.219083351559696,2,81.7410598176348,32.7305207407448,18.181921074589,1112,4,6897.34049401643,969,-49.0724662226103,49.0724662226103,3,47.9542682551901,49.0750437732008,48.5366558606688,3,3,-15.1048569251923,1,0
saa,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.219083351559696,3,26.7067704446267,9.81917939576067,5.44871468474703,1112,4,6897.34049401643,969,-48.3878205053266,48.3878205053266,4,47.5405554641357,48.4437070620832,48.1356617447619,4,4,-16.0177178815706,1,0
saa,7671,14,3,84,2,4,4,t3_k84,largest_terminal_gap_distinct_latest_information_node,51.2926566777708,365,18,0.0164383561643836,1,0.87962962962963,252.702273520957,0.219083351559696,4,60.7815771073059,52.6417371664842,18.4736684428779,1112,4,6897.34049401643,969,-70.1657994883265,70.1657994883265,2,68.5490413785353,73.7246739668554,70.3676941320974,2,2,13.0195874290959,1,0
saa,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.189308534093453,1,155.332026188899,204.293031921316,65.2935329179776,1112,5,6673.99987790429,864,-86.7586195023431,86.7586195023431,1,86.7586195023431,87.18794544013,87.1012023301183,1,1,20.1586375488388,1,0
saa,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.189308534093453,2,77.7203318463064,32.7305207407448,20.6475887396815,1112,5,6673.99987790429,864,-65.236091418503,65.236091418503,3,51.4432225501542,65.7611149678815,59.9289532909149,3,2,-8.53806656294795,1,0
saa,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.189308534093453,3,21.2876881615931,9.81917939576067,5.74192122016609,1112,5,6673.99987790429,864,-54.3586247604223,54.3586247604223,4,54.3586247604223,65.6836483098007,59.0594866328341,4,4,-23.041355440389,1,0
saa,7815,14,3,61,2,1,5,t3_k61,largest_terminal_gap_distinct_latest_information_node,57.8057198198949,159,16,0.00628930817610063,1,0.936363636363636,245.768350802666,0.189308534093453,4,60.8370469438633,52.6417371664842,19.0094691618732,1112,5,6673.99987790429,864,-80.2052296815876,80.2052296815876,2,80.2052296815876,88.0146213499185,82.1813978770392,2,3,11.4207844544981,1,0
saa,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0286744059230832,1,244.22407786932,231.297621603105,242.807320173124,1112,4,29439.6287809056,751,-560,560,3,560,1007.44,750.4,1,1,30.2933333333333,1,0
saa,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0286744059230832,2,119.917946791218,121.918688071935,106.930820607498,1112,4,29439.6287809056,751,-958.4,958.4,1,485.12,958.4,738.08,3,3,561.493333333333,1,0
saa,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0286744059230832,3,39.1009453159157,50.0952851168181,41.9245619752392,1112,4,29439.6287809056,751,-630.72,630.72,2,630.72,834.72,681.72,4,4,124.586666666667,1,0
saa,1529,19,5,214,4,6,6,t5_k214,largest_terminal_gap_distinct_latest_information_node,12.8036604251022,8,3,0.125,1,1,51.1843731811012,0.0286744059230832,4,148.652131533243,139.650041540419,130.105496866691,1112,4,29439.6287809056,751,0,-0,4,-0,1033.28,705.24,2,2,-716.373333333333,0,0
saa,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0274354116285251,1,222.840465864769,231.297621603105,188.368509852039,1112,19,16605.9733733248,219,-326,326,1,251,326,282.578947368421,1,1,30.1666666666667,1,0
saa,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0274354116285251,2,119.193737555574,121.918688071935,79.2184680380246,1112,19,16605.9733733248,219,-326,326,2,251,326,318.105263157895,3,3,30.1666666666667,1,0
saa,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0274354116285251,3,32.7305457818511,50.0952851168181,26.8059084592273,1112,19,16605.9733733248,219,-235.5,235.5,4,235.5,320,311.105263157895,4,4,-90.5,1,0
saa,5371,19,6,142,3,4,6,t6_k142,largest_terminal_gap_distinct_latest_information_node,10.8552150644057,13,8,0.0769230769230769,1,1,242.490845037318,0.0274354116285251,4,130.121087809878,139.650041540419,96.5800980202639,1112,19,16605.9733733248,219,-326,326,3,326,326,326,2,2,30.1666666666667,1,0
saa,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0314319083494375,1,246.57015587618,231.297621603105,237.251710425876,1112,4,25385.132958769,751,-560,560,3,560,764,659.28,1,1,110.373333333333,1,0
saa,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0314319083494375,2,118.962913784611,121.918688071935,103.569493588837,1112,4,25385.132958769,751,-752.16,752.16,1,482.88,752.16,617.52,3,3,366.586666666667,1,0
saa,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0314319083494375,3,38.5341262410166,50.0952851168181,37.288531810639,1112,4,25385.132958769,751,-596.72,596.72,2,596.72,866,664.04,4,4,159.333333333333,1,0
saa,8650,19,5,222,4,7,6,t5_k222,largest_terminal_gap_distinct_latest_information_node,10.9409325282769,33,9,0.0606060606060606,1,1,109.078997891597,0.0314319083494375,4,147.827905607889,139.650041540419,121.287317552971,1112,4,25385.132958769,751,0,-0,4,-0,764,573,2,2,-636.293333333333,0,0
chi2_eta003,1902,12,4,85,2,4,5,t4_k85,largest_terminal_gap_distinct_latest_information_node,72.46878740594,295,16,0.0101694915254237,1,0.884210526315789,234.531627132872,0.152665968238169,1,181.030267502717,234.531627132872,54.9190201553977,1198,3,4151.96340615586,1081,-63.762763086157,63.762763086157,1,55.1417611778008,63.8975583790962,60.9340275476847,1,1,15.6491441111393,1,0
chi2_eta003,1902,12,4,85,2,4,5,t4_k85,largest_terminal_gap_distinct_latest_information_node,72.46878740594,295,16,0.0101694915254237,1,0.884210526315789,234.531627132872,0.152665968238169,2,85.666771176701,39.2765472048076,15.9735726664666,1198,3,4151.96340615586,1081,-43.4477182854352,43.4477182854352,3,34.984292042485,43.4477182854352,38.0075079687649,3,3,-11.437582289823,1,0
chi2_eta003,1902,12,4,85,2,4,5,t4_k85,largest_terminal_gap_distinct_latest_information_node,72.46878740594,295,16,0.0101694915254237,1,0.884210526315789,234.531627132872,0.152665968238169,3,22.3605376691637,16.3652905806895,4.57166835854587,1198,3,4151.96340615586,1081,-39.7428054357818,39.7428054357818,4,39.2713791928315,39.877600728721,39.6305951191114,4,4,-16.3774660893609,1,0
chi2_eta003,1902,12,4,85,2,4,5,t4_k85,largest_terminal_gap_distinct_latest_information_node,72.46878740594,295,16,0.0101694915254237,1,0.884210526315789,234.531627132872,0.152665968238169,4,73.2235808462428,92.1910086220283,16.4647097400599,1198,3,4151.96340615586,1081,-61.1503332038359,61.1503332038359,2,60.6789069608857,61.2851284967751,61.0381228871656,2,2,12.1659042680446,1,0
chi2_eta003,4723,12,4,101,2,6,5,t4_k101,largest_terminal_gap_distinct_latest_information_node,63.2621484072467,191,14,0.0209424083769634,1,0.862068965517241,252.702273520957,0.100850513265278,1,190.236906501411,234.531627132872,43.2287466050685,1198,2,3969.67625388322,1133,-62.8835962037619,62.8835962037619,1,62.8835962037619,62.9571599526311,62.9203780781965,1,1,18.7914021441735,1,0
chi2_eta003,4723,12,4,101,2,6,5,t4_k101,largest_terminal_gap_distinct_latest_information_node,63.2621484072467,191,14,0.0209424083769634,1,0.862068965517241,252.702273520957,0.100850513265278,2,69.7405288792451,39.2765472048076,12.2676119962661,1198,2,3969.67625388322,1133,-38.9623876521848,38.9623876521848,3,38.9623876521848,39.0307524871084,38.9965700696466,3,3,-13.1035425912626,1,0
chi2_eta003,4723,12,4,101,2,6,5,t4_k101,largest_terminal_gap_distinct_latest_information_node,63.2621484072467,191,14,0.0209424083769634,1,0.862068965517241,252.702273520957,0.100850513265278,3,16.3880562560068,16.3652905806895,3.57084917757643,1198,2,3969.67625388322,1133,-37.3645355287915,37.3645355287915,4,37.3645355287915,43.661584233668,40.5130598812297,4,4,-15.2340120891204,1,0
chi2_eta003,4723,12,4,101,2,6,5,t4_k101,largest_terminal_gap_distinct_latest_information_node,63.2621484072467,191,14,0.0209424083769634,1,0.862068965517241,252.702273520957,0.100850513265278,4,73.2235808462428,92.1910086220283,12.7626511377183,1198,2,3969.67625388322,1133,-55.9496589977888,55.9496589977888,2,55.9496589977888,56.0187077026653,55.9841833502271,2,2,9.54615253620942,1,0
chi2_eta003,6908,12,4,109,2,7,5,t4_k109,largest_terminal_gap_distinct_latest_information_node,70.635460442881,412,18,0.0121359223300971,1,0.794444444444444,245.768350802666,0.115334817099068,1,182.863594465776,234.531627132872,42.1797420672085,1198,3,3832.21854586458,1045,-65.6153158671487,65.6153158671487,1,65.6153158671487,66.2993158671487,65.8655292872071,1,1,20.2615446716356,1,0
chi2_eta003,6908,12,4,109,2,7,5,t4_k109,largest_terminal_gap_distinct_latest_information_node,70.635460442881,412,18,0.0121359223300971,1,0.794444444444444,245.768350802666,0.115334817099068,2,73.9632790951649,39.2765472048076,12.1521201306257,1198,3,3832.21854586458,1045,-38.5588755679508,38.5588755679508,4,35.0308755679508,39.0301842513077,37.5399784624031,3,3,-15.8137090606282,1,0
chi2_eta003,6908,12,4,109,2,7,5,t4_k109,largest_terminal_gap_distinct_latest_information_node,70.635460442881,412,18,0.0121359223300971,1,0.794444444444444,245.768350802666,0.115334817099068,3,16.4137123730759,16.3652905806895,3.83272201866917,1198,3,3832.21854586458,1045,-45.4114014262887,45.4114014262887,3,32.5954014262887,45.4114014262887,36.9460528962557,4,4,-6.67700791617775,1,0
chi2_eta003,6908,12,4,109,2,7,5,t4_k109,largest_terminal_gap_distinct_latest_information_node,70.635460442881,412,18,0.0121359223300971,1,0.794444444444444,245.768350802666,0.115334817099068,4,73.2235808462428,92.1910086220283,14.5570926708772,1198,3,3832.21854586458,1045,-52.0910365922998,52.0910365922998,2,52.0910365922998,52.5623452756567,52.2481394867521,2,2,2.22917230517039,1,0
chi2_eta003,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0901292479575307,1,204.455342445293,183.83696804374,173.69919422247,1198,5,74732.628033212,419,-1370,1370,1,737.6,1497.2,1142.48,1,1,411.6,1,0
chi2_eta003,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0901292479575307,2,57.3232245247891,85.3716494567399,46.1308056918004,1198,5,74732.628033212,419,-860,860,4,860,860,860,2,3,-268.4,1,0
chi2_eta003,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0901292479575307,3,15.6636327414464,16.3652799793359,11.7284532696433,1198,5,74732.628033212,419,-1097.6,1097.6,2,670.4,1097.6,926.72,4,4,48.3999999999999,1,0
chi2_eta003,4434,13,3,166,3,7,6,t3_k166,largest_terminal_gap_distinct_latest_information_node,28.7500721698402,6,4,0.166666666666667,1,1,184.927597632149,0.0901292479575307,4,94.2729017981682,69.5525548649856,54.8338067945494,1198,5,74732.628033212,419,-917.6,917.6,3,522.8,917.6,832.64,3,2,-191.6,1,0
chi2_eta003,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0765829175164061,1,204.293031921316,183.83696804374,28.387517597343,1198,33,2615.00408554231,56,-26.76,26.76,3,26.76,87,34.0618181818182,1,1,-4.84,1,0
chi2_eta003,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0765829175164061,2,57.5736875929234,85.3716494567399,5.80908308479157,1198,33,2615.00408554231,56,-36,36,2,36,36,36,2,3,7.48,1,0
chi2_eta003,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0765829175164061,3,16.3652905806898,16.3652799793359,1.87279753834707,1198,33,2615.00408554231,56,-17.04,17.04,4,17.04,59.76,21.0690909090909,4,4,-17.8,1,0
chi2_eta003,6257,13,4,110,2,7,6,t4_k110,largest_terminal_gap_distinct_latest_information_node,27.7979618638165,303,12,0.0066006600660066,1,0.774390243902439,234.531627132872,0.0765829175164061,4,73.2235808462428,69.5525548649856,7.41829001941411,1198,33,2615.00408554231,56,-41.76,41.76,1,41.76,41.76,41.76,3,2,15.16,1,0
chi2_eta003,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0184077287126564,1,175.149641055005,183.83696804374,45.0583139457708,1198,4,4973.46552082869,959,-60.1975420130846,60.1975420130846,1,60.1975420130846,70.7334043300764,63.6753937103245,1,1,15.7964699515699,1,0
chi2_eta003,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0184077287126564,2,84.8393027880036,85.3716494567399,12.1768759446879,1198,4,4973.46552082869,959,-38.1102976414564,38.1102976414564,3,37.1686468489812,41.4622203282856,39.1682486887691,2,3,-13.653189210601,1,0
chi2_eta003,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0184077287126564,3,17.6070292556379,16.3652799793359,3.76148668626187,1198,4,4973.46552082869,959,-37.7345062838417,37.7345062838417,4,37.7345062838417,45.0598566140977,40.7547007179563,4,4,-14.1542443540873,1,0
chi2_eta003,6876,13,4,108,2,7,4,t4_k108,largest_terminal_gap_distinct_latest_information_node,9.21967365747174,252,16,0.0158730158730159,1,0.833333333333333,276.300390904299,0.0184077287126564,4,73.2235808462428,69.5525548649856,14.1121086351739,1198,4,4973.46552082869,959,-57.3584122592458,57.3584122592458,2,57.3584122592458,60.0524994163269,58.8945555450956,3,2,12.0109636131183,1,0
chi2_eta003,2719,14,3,69,2,2,5,t3_k69,largest_terminal_gap_distinct_latest_information_node,51.599374062704,295,17,0.00677966101694915,1,0.941176470588235,245.768350802666,0.197679600353366,1,152.693657858612,204.293031921316,62.6399639776806,1198,22,9968.13144292133,980,-113.400545326164,113.400545326164,1,113.400545326164,113.400545326164,113.400545326164,1,1,19.2424753939364,1,0
