decision_stage,history_node_id,current_k,current_a,current_loc,current_lf,node_oos_path_count,site,unconditional_target_mean_kg,unconditional_target_min_kg,unconditional_target_max_kg,unconditional_target_std_kg,unconditional_target_range_kg,conditional_terminal_target_mean_kg,conditional_terminal_target_min_kg,conditional_terminal_target_max_kg,conditional_terminal_target_std_kg,conditional_terminal_target_range_kg
2,t2_k107,107,2,7,3,72,2,9.89199380041432,0,100.1863762794,23.0905823082124,100.1863762794,14.5351745638741,0,100.1863762794,26.757267436378,100.1863762794
2,t2_k107,107,2,7,3,72,3,2.9810663273846,0,36.54780138014,6.79394685138336,36.54780138014,4.38034235860594,0,36.54780138014,7.85457009764519,36.54780138014
2,t2_k107,107,2,7,3,72,4,9.6259480147924,0,122.192673667446,23.2115281242376,122.192673667446,14.1442501441847,0,122.192673667446,26.9770540987027,122.192673667446
2,t2_k108,108,2,7,4,19,1,39.9561989964029,0,271.951288207453,76.3684599803426,271.951288207453,69.0152528119686,0,271.951288207453,89.82305561212,271.951288207453
2,t2_k108,108,2,7,4,19,2,11.6136239864621,0,131.468495838033,30.1408339202078,131.468495838033,20.0598959766163,0,131.468495838033,37.4131513168901,131.468495838033
2,t2_k108,108,2,7,4,19,3,4.42145453035627,0,54.5501038750447,12.4882272027862,54.5501038750447,7.63705782516083,0,54.5501038750447,15.6467403615013,54.5501038750447
2,t2_k108,108,2,7,4,19,4,14.4695543984793,0,150,38.0835878569812,150,24.9928666882825,0,150,47.3514408575891,150
2,t2_k114,114,3,1,2,46,1,137.881750746314,0,278.513576350821,105.749072810825,278.513576350821,151.013346055487,0,278.513576350821,101.315621445736,278.513576350821
2,t2_k114,114,3,1,2,46,2,59.0852711515955,0,144.555682281606,53.2529198590699,144.555682281606,64.7124398326998,0,144.555682281606,52.362284583143,144.555682281606
2,t2_k114,114,3,1,2,46,3,20.2699718000771,0,61.1125785326699,20.0401634717631,61.1125785326699,22.2004453048464,0,61.1125785326699,19.9248381661204,61.1125785326699
2,t2_k114,114,3,1,2,46,4,66.8181456322091,0,150,60.9973161026479,150,73.1817785495623,0,150,60.0776195062167,150
2,t2_k115,115,3,1,3,29,1,167.450405178183,0,276.300390904299,105.968908042791,276.300390904299,211.133119572491,0,276.300390904299,70.2563369160998,276.300390904299
2,t2_k115,115,3,1,3,29,2,80.4685310395215,0,142.378525477599,58.7260263706603,142.378525477599,101.460321745484,0,142.378525477599,47.1018603562255,142.378525477599
2,t2_k115,115,3,1,3,29,3,27.8052248204626,0,54.0207737598781,21.5732789781751,54.0207737598781,35.0587617301484,0,54.0207737598781,18.2350404432405,54.0207737598781
2,t2_k115,115,3,1,3,29,4,89.9459611375931,0,150,65.5155088431352,150,113.410124912617,0,150,52.449345725713,150
2,t2_k116,116,3,1,4,7,1,207.404330170048,63.6167837525965,266.387722760742,64.4814822836451,202.770939008145,207.404330170048,63.6167837525965,266.387722760742,64.4814822836451,202.770939008145
2,t2_k116,116,3,1,4,7,2,85.5680739441335,13.0921331708544,136.921371377604,41.9686086695146,123.82923820675,85.5680739441335,13.0921331708544,136.921371377604,41.9686086695146,123.82923820675
2,t2_k116,116,3,1,4,7,3,32.4185052401835,4.909665412351,52.9143765828423,17.017104152969,48.0047111704913,32.4185052401835,4.909665412351,52.9143765828423,17.017104152969,48.0047111704913
2,t2_k116,116,3,1,4,7,4,109.481328718329,30.5481142906031,150,41.442652126473,119.451885709397,109.481328718329,30.5481142906031,150,41.442652126473,119.451885709397
2,t2_k122,122,3,2,2,70,1,183.778370110993,0,300,96.8750546373836,300,192.007252354769,0,300,90.6917030472555,300
2,t2_k122,122,3,2,2,70,2,79.533287920719,0,143.241140516995,53.2757475787312,143.241140516995,83.0944799171691,0,143.241140516995,51.6669931326097,143.241140516995
2,t2_k122,122,3,2,2,70,3,29.7250853858229,0,83.7691237697975,23.2157124681052,83.7691237697975,31.0560593583224,0,83.7691237697975,22.8422295908394,83.7691237697975
2,t2_k122,122,3,2,2,70,4,91.1789267536093,0,150,59.150343879603,150,95.261565264965,0,150,57.1533523428952,150
2,t2_k123,123,3,2,3,43,1,164.186263523475,0,278.513576350821,96.1053339604552,278.513576350821,196.111370319706,0,278.513576350821,69.0745495787282,278.513576350821
2,t2_k123,123,3,2,3,43,2,75.6811619955636,0,144.555682281606,51.9762509538217,144.555682281606,90.396943494701,0,144.555682281606,43.5495880981114,144.555682281606
2,t2_k123,123,3,2,3,43,3,24.9243441820588,0,61.1125785326699,19.9236703667744,61.1125785326699,29.7707444396813,0,61.1125785326699,18.1619639105803,61.1125785326699
2,t2_k123,123,3,2,3,43,4,84.5789584088162,0,150,57.9777731782993,150,101.024866988308,0,150,48.513774588568,150
2,t2_k124,124,3,2,4,17,1,164.111264137028,0,252.702273520957,88.876350715391,252.702273520957,174.368218145592,0,252.702273520957,81.2662708612305,252.702273520957
2,t2_k124,124,3,2,4,17,2,76.6223804802581,0,141.285253689067,54.911738779908,141.285253689067,81.4112792602743,0,141.285253689067,53.0460636701096,141.285253689067
2,t2_k124,124,3,2,4,17,3,24.0120868823352,0,52.3694238524147,19.6006794900614,52.3694238524147,25.5128423124811,0,52.3694238524147,19.2330383614422,52.3694238524147
2,t2_k124,124,3,2,4,17,4,84.3232651150502,0,150,61.4726433736918,150,89.5934691847409,0,150,59.5221839749121,150
2,t2_k130,130,3,3,2,84,1,162.084332869189,0,278.513576350821,97.3163916988741,278.513576350821,181.534452813492,0,278.513576350821,84.1193843488975,278.513576350821
2,t2_k130,130,3,3,2,84,2,75.3063044595276,0,142.378525477599,52.9108512091471,142.378525477599,84.343060994671,0,142.378525477599,48.7167060577796,142.378525477599
2,t2_k130,130,3,3,2,84,3,25.4129507547716,0,61.1125785326699,20.3495801771234,61.1125785326699,28.4625048453442,0,61.1125785326699,19.4164907980905,61.1125785326699
2,t2_k130,130,3,3,2,84,4,84.2274160821155,0,150,57.4052030302843,150,94.3347060119694,0,150,52.3195182606973,150
2,t2_k131,131,3,3,3,52,1,164.048869942006,0,278.513576350821,98.7148867287227,278.513576350821,177.71960910384,0,278.513576350821,90.1505565541237,278.513576350821
2,t2_k131,131,3,3,3,52,2,65.0288455152794,0,142.378525477599,52.6558072408578,142.378525477599,70.447915974886,0,142.378525477599,51.2047327122687,142.378525477599
2,t2_k131,131,3,3,3,52,3,22.787744255764,0,61.1125785326699,20.3379935861293,61.1125785326699,24.6867229437444,0,61.1125785326699,20.030574653655,61.1125785326699
2,t2_k131,131,3,3,3,52,4,78.5482652004793,0,150,56.8026557547766,150,85.093953967186,0,150,54.2072101962857,150
2,t2_k132,132,3,3,4,9,1,223.689412716957,181.109015453749,271.951288207453,29.5646118713825,90.8422727537047,223.689412716957,181.109015453749,271.951288207453,29.5646118713825,90.8422727537047
2,t2_k132,132,3,3,4,9,2,93.7675540224881,32.7305207407448,136.921371377604,36.3829700259249,104.190850636859,93.7675540224881,32.7305207407448,136.921371377604,36.3829700259249,104.190850636859
2,t2_k132,132,3,3,4,9,3,33.3261492281167,9.81917939576067,54.5501038750447,16.3759757702923,44.730924479284,33.3261492281167,9.81917939576067,54.5501038750447,16.3759757702923,44.730924479284
2,t2_k132,132,3,3,4,9,4,110.94564919594,52.6417371664842,150,35.8634585843159,97.3582628335158,110.94564919594,52.6417371664842,150,35.8634585843159,97.3582628335158
2,t2_k138,138,3,4,2,83,1,173.78908092046,0,278.513576350821,102.499229416391,278.513576350821,187.33108722595,0,278.513576350821,93.7438520033094,278.513576350821
2,t2_k138,138,3,4,2,83,2,79.9268947925126,0,142.378525477599,54.1349936592179,142.378525477599,86.1549645166045,0,142.378525477599,51.2091462743664,142.378525477599
2,t2_k138,138,3,4,2,83,3,28.549678221473,0,61.1125785326699,21.5219338437138,61.1125785326699,30.7743284724969,0,61.1125785326699,20.7563130020301,61.1125785326699
2,t2_k138,138,3,4,2,83,4,90.014427409901,0,150,60.7969846780719,150,97.0285386366465,0,150,57.4780452300161,150
2,t2_k139,139,3,4,3,42,1,121.442935515852,0,278.513576350821,104.312436265508,278.513576350821,145.731522619022,0,278.513576350821,97.5586410871181,278.513576350821
2,t2_k139,139,3,4,3,42,2,54.7525862308747,0,142.378525477599,55.6127145899627,142.378525477599,65.7031034770496,0,142.378525477599,54.6977683377022,142.378525477599
2,t2_k139,139,3,4,3,42,3,18.1748696608627,0,61.1125785326699,19.7547382566609,61.1125785326699,21.8098435930352,0,61.1125785326699,19.7236256145155,61.1125785326699
2,t2_k139,139,3,4,3,42,4,62.641979227114,0,150,61.0319467760954,150,75.1703750725368,0,150,59.3979294081749,150
2,t2_k140,140,3,4,4,14,1,193.138587944524,0,278.513576350821,92.4660551876601,278.513576350821,193.138587944524,0,278.513576350821,92.4660551876601,278.513576350821
2,t2_k140,140,3,4,4,14,2,84.2821624589825,0,142.378525477599,52.7762848872949,142.378525477599,84.2821624589825,0,142.378525477599,52.7762848872949,142.378525477599
2,t2_k140,140,3,4,4,14,3,31.8862855250928,0.71367875842609,61.1125785326699,20.9593602737977,60.3988997742438,31.8862855250928,0.71367875842609,61.1125785326699,20.9593602737977,60.3988997742438
2,t2_k140,140,3,4,4,14,4,98.5358660594781,0,150,54.7875559579903,150,98.5358660594781,0,150,54.7875559579903,150
2,t2_k146,146,3,5,2,59,1,175.909489518512,0,277.406850906388,102.167063239787,277.406850906388,207.573197631844,0,277.406850906388,75.7920263290583,277.406850906388
2,t2_k146,146,3,5,2,59,2,77.9065359445353,0,144.555682281606,52.8462898438838,144.555682281606,91.9297124145516,0,144.555682281606,44.791463843953,144.555682281606
2,t2_k146,146,3,5,2,59,3,27.5220391107222,0,61.0968533805147,20.854829844548,61.0968533805147,32.4760061506522,0,61.0968533805147,18.7703268697767,61.0968533805147
2,t2_k146,146,3,5,2,59,4,90.0368680340417,0,150,58.6330053082553,150,106.243504280169,0,150,48.319651904389,150
2,t2_k147,147,3,5,3,19,1,187.978261077891,0,278.513576350821,81.9673881344434,278.513576350821,187.978261077891,0,278.513576350821,81.9673881344434,278.513576350821
2,t2_k147,147,3,5,3,19,2,82.4173188004076,0,141.809518632341,45.0447689245363,141.809518632341,82.4173188004076,0,141.809518632341,45.0447689245363,141.809518632341
2,t2_k147,147,3,5,3,19,3,26.3381960954712,0,61.1125785326699,17.9599742392758,61.1125785326699,26.3381960954712,0,61.1125785326699,17.9599742392758,61.1125785326699
2,t2_k147,147,3,5,3,19,4,89.9661241357068,0,150,48.6413929234725,150,89.9661241357068,0,150,48.6413929234725,150
2,t2_k148,148,3,5,4,3,1,147.24964635458,0,245.768350802666,106.086596980599,245.768350802666,147.24964635458,0,245.768350802666,106.086596980599,245.768350802666
2,t2_k148,148,3,5,4,3,2,78.1468786402053,0,136.921371377604,57.551904032542,136.921371377604,78.1468786402053,0,136.921371377604,57.551904032542,136.921371377604
2,t2_k148,148,3,5,4,3,3,23.1494584979938,0.71367875842609,52.3694238524147,21.6271107817074,51.6557450939886,23.1494584979938,0.71367875842609,52.3694238524147,21.6271107817074,51.6557450939886
2,t2_k148,148,3,5,4,3,4,81.8160466333968,0,150,61.9912653800298,150,81.8160466333968,0,150,61.9912653800298,150
2,t2_k154,154,3,6,2,15,1,180.962174610765,0,300,104.06939631654,300,208.802509166268,0,300,81.7528529257593,300
2,t2_k154,154,3,6,2,15,2,74.4396517203262,0,141.809518632341,49.6261912195905,141.809518632341,85.8919058311456,0,141.809518632341,43.1043953792323,141.809518632341
2,t2_k154,154,3,6,2,15,3,26.4944933145674,0,61.1125785326699,20.994770972557,61.1125785326699,30.5705692091162,0,61.1125785326699,19.5955305731944,61.1125785326699
2,t2_k154,154,3,6,2,15,4,87.9726759383492,0,150,58.0805931509275,150,101.506933775018,0,150,50.1847788220869,150
2,t2_k155,155,3,6,3,4,1,120.002682165001,0,234.531627132872,105.63097562351,234.531627132872,120.002682165001,0,234.531627132872,105.63097562351,234.531627132872
2,t2_k155,155,3,6,3,4,2,33.1245424191589,0,93.221622471828,38.2229538847303,93.221622471828,33.1245424191589,0,93.221622471828,38.2229538847303,93.221622471828
2,t2_k155,155,3,6,3,4,3,10.2282980079829,0,24.547901451242,10.6295564452364,24.547901451242,10.2282980079829,0,24.547901451242,10.6295564452364,24.547901451242
2,t2_k155,155,3,6,3,4,4,48.4290207562215,0,101.525074402858,48.5413292917143,101.525074402858,48.4290207562215,0,101.525074402858,48.5413292917143,101.525074402858
2,t2_k156,156,3,6,4,1,1,30.2757519474911,30.2757519474911,30.2757519474911,0,0,30.2757519474911,30.2757519474911,30.2757519474911,0,0
2,t2_k156,156,3,6,4,1,2,0,0,0,0,0,0,0,0,0,0
2,t2_k156,156,3,6,4,1,3,0,0,0,0,0,0,0,0,0,0
2,t2_k156,156,3,6,4,1,4,0,0,0,0,0,0,0,0,0,0
2,t2_k162,162,3,7,2,16,1,170.077573806111,0,276.300390904299,93.0368518029971,276.300390904299,170.077573806111,0,276.300390904299,93.0368518029971,276.300390904299
2,t2_k162,162,3,7,2,16,2,67.696449900179,0,141.809518632341,50.4941774791295,141.809518632341,67.696449900179,0,141.809518632341,50.4941774791295,141.809518632341
2,t2_k162,162,3,7,2,16,3,22.9170108491045,0,54.5501038750447,19.0815926676445,54.5501038750447,22.9170108491045,0,54.5501038750447,19.0815926676445,54.5501038750447
2,t2_k162,162,3,7,2,16,4,80.7437167281965,0,150,53.9193310445961,150,80.7437167281965,0,150,53.9193310445961,150
2,t2_k163,163,3,7,3,6,1,189.15048923156,63.6167837525965,266.387722760742,61.8146577622418,202.770939008145,189.15048923156,63.6167837525965,266.387722760742,61.8146577622418,202.770939008145
2,t2_k163,163,3,7,3,6,2,61.8143854859791,13.0921331708544,113.46575234314,37.1658738105059,100.373619172286,61.8143854859791,13.0921331708544,113.46575234314,37.1658738105059,100.373619172286
2,t2_k163,163,3,7,3,6,3,21.7291101884293,4.909665412351,52.9143765828423,16.2843461397141,48.0047111704913,21.7291101884293,4.909665412351,52.9143765828423,16.2843461397141,48.0047111704913
2,t2_k163,163,3,7,3,6,4,82.7842462839028,30.5481142906031,149.154677546133,40.9335031853883,118.60656325553,82.7842462839028,30.5481142906031,149.154677546133,40.9335031853883,118.60656325553
2,t2_k164,164,3,7,4,1,1,215.20334957964,215.20334957964,215.20334957964,0,0,215.20334957964,215.20334957964,215.20334957964,0,0
2,t2_k164,164,3,7,4,1,2,93.221622471828,93.221622471828,93.221622471828,0,0,93.221622471828,93.221622471828,93.221622471828,0,0
2,t2_k164,164,3,7,4,1,3,24.547901451242,24.547901451242,24.547901451242,0,0,24.547901451242,24.547901451242,24.547901451242,0,0
2,t2_k164,164,3,7,4,1,4,101.525074402858,101.525074402858,101.525074402858,0,0,101.525074402858,101.525074402858,101.525074402858,0,0
2,t2_k58,58,2,1,2,729,1,46.2360617733709,0,278.513576350821,69.5282176805061,278.513576350821,71.7150830484838,0,278.513576350821,75.3052511049905,278.513576350821
2,t2_k58,58,2,1,2,729,2,15.4072163125839,0,142.378525477599,29.6624781882008,142.378525477599,23.8975759401567,0,142.378525477599,34.0855403229575,142.378525477599
2,t2_k58,58,2,1,2,729,3,4.82132835846434,0,61.1125785326699,10.1514258323574,61.1125785326699,7.4781880283415,0,61.1125785326699,11.8309287458061,61.1125785326699
2,t2_k58,58,2,1,2,729,4,17.0089692371131,0,150,34.7052693780326,150,26.3819969656499,0,150,40.2605081539554,150
2,t2_k59,59,2,1,3,377,1,45.1168028473779,0,277.406850906388,64.2997060871517,277.406850906388,63.7042497133388,0,277.406850906388,68.2179244366539,277.406850906388
2,t2_k59,59,2,1,3,377,2,14.467992095501,0,142.378525477599,27.0536923489033,142.378525477599,20.4285880899021,0,142.378525477599,30.1938483744836,142.378525477599
2,t2_k59,59,2,1,3,377,3,4.45097345093929,0,61.0968533805147,9.30034164982973,61.0968533805147,6.28470783147607,0,61.0968533805147,10.5169896992855,61.0968533805147
2,t2_k59,59,2,1,3,377,4,15.8113397298455,0,150,31.7546899596705,150,22.3253748245384,0,150,35.7541803232973,150
2,t2_k60,60,2,1,4,138,1,44.8843570798498,0,245.768350802666,62.7008347444043,245.768350802666,69.595969404711,0,245.768350802666,66.1516574527282,245.768350802666
2,t2_k60,60,2,1,4,138,2,14.8727515125856,0,142.378525477599,28.1736795314344,142.378525477599,23.0611203228856,0,142.378525477599,32.2790196645468,142.378525477599
2,t2_k60,60,2,1,4,138,3,4.54557946872255,0,52.3694238524147,9.44510891434589,52.3694238524147,7.0482018728507,0,52.3694238524147,10.985752492842,52.3694238524147
2,t2_k60,60,2,1,4,138,4,16.5351294478717,0,150,32.8450067325322,150,25.6387400427674,0,150,37.9385342767413,150
2,t2_k66,66,2,2,2,995,1,45.153654398787,0,278.513576350821,71.4984943315276,278.513576350821,72.1153870414014,0,278.513576350821,78.8677995013436,278.513576350821
2,t2_k66,66,2,2,2,995,2,15.3534239402747,0,144.555682281606,30.6953913770124,144.555682281606,24.521118492092,0,144.555682281606,35.7771839429958,144.555682281606
2,t2_k66,66,2,2,2,995,3,4.83182726097498,0,61.1125785326699,10.5563170292327,61.1125785326699,7.71696328197449,0,61.1125785326699,12.4784162672764,61.1125785326699
2,t2_k66,66,2,2,2,995,4,16.9312657816323,0,150,35.8421441307043,150,27.0411066656889,0,150,42.1706283033463,150
2,t2_k67,67,2,2,3,522,1,45.1740610307305,0,264.325715491973,66.8138258616728,264.325715491973,66.6125984690433,0,264.325715491973,71.7952683516525,264.325715491973
2,t2_k67,67,2,2,3,522,2,15.3902338705228,0,144.555682281606,29.4245115714182,144.555682281606,22.6940736734828,0,144.555682281606,33.3307220294246,144.555682281606
2,t2_k67,67,2,2,3,522,3,4.71699308119725,0,52.3694238524147,9.85082984164737,52.3694238524147,6.95556606888409,0,52.3694238524147,11.2925037599002,52.3694238524147
2,t2_k67,67,2,2,3,522,4,16.1572682905851,0,150,33.5692267308945,150,23.8251244284899,0,150,38.4577953966473,150
2,t2_k68,68,2,2,4,167,1,40.9757645972034,0,252.702273520957,52.3698012732003,252.702273520957,54.309148315341,0,252.702273520957,53.9527889087666,252.702273520957
2,t2_k68,68,2,2,4,167,2,12.8881081438826,0,136.921371377604,23.2590208166613,136.921371377604,17.081857619273,0,136.921371377604,25.4043078901096,136.921371377604
2,t2_k68,68,2,2,4,167,3,3.74592307048684,0,52.3694238524147,7.79764520681627,52.3694238524147,4.96483454580398,0,52.3694238524147,8.63346791580334,52.3694238524147
2,t2_k68,68,2,2,4,167,4,12.0205319189551,0,150,26.5716795622544,150,15.9319748449644,0,150,29.5547783779763,150
2,t2_k74,74,2,3,2,1246,1,49.6951994458316,0,278.513576350821,75.2256682105709,278.513576350821,77.1111064875544,0,278.513576350821,81.6501046318134,278.513576350821
2,t2_k74,74,2,3,2,1246,2,17.4191958598443,0,144.555682281606,33.4457910764073,144.555682281606,27.0290386567446,0,144.555682281606,38.4187228600099,144.555682281606
2,t2_k74,74,2,3,2,1246,3,5.49977947395055,0,61.1125785326699,11.457529543578,61.1125785326699,8.53390438921842,0,61.1125785326699,13.3343162931775,61.1125785326699
2,t2_k74,74,2,3,2,1246,4,19.395339182331,0,150,38.2020761122331,150,30.0953830898934,0,150,44.0737957728936,150
2,t2_k75,75,2,3,3,651,1,47.4085004171824,0,278.513576350821,70.2501400023144,278.513576350821,69.6680220577556,0,278.513576350821,75.5079765076841,278.513576350821
2,t2_k75,75,2,3,3,651,2,16.6204615715981,0,142.378525477599,31.4001517437393,142.378525477599,24.4241997361408,0,142.378525477599,35.4726339474612,142.378525477599
2,t2_k75,75,2,3,3,651,3,5.1565926986836,0,61.1125785326699,10.7104184888413,61.1125785326699,7.57774683260276,0,61.1125785326699,12.256709699588,61.1125785326699
2,t2_k75,75,2,3,3,651,4,17.6180529194614,0,150,36.0237547787853,150,25.8901861186667,0,150,41.1442924288067,150
2,t2_k76,76,2,3,4,197,1,50.6345627637173,0,252.702273520957,63.1148117809526,252.702273520957,63.9423645157199,0,252.702273520957,64.6489541424903,252.702273520957
2,t2_k76,76,2,3,4,197,2,16.6309312507722,0,141.285253689067,28.4419279399887,141.285253689067,21.0018811307828,0,141.285253689067,30.4918346261761,141.285253689067
2,t2_k76,76,2,3,4,197,3,4.88185053979741,0,50.0952851168181,9.37635504013476,50.0952851168181,6.16490100218007,0,50.0952851168181,10.1544222807549,50.0952851168181
2,t2_k76,76,2,3,4,197,4,16.9009144199511,0,150,33.0512360699654,150,21.3428214149382,0,150,35.8424658076105,150
2,t2_k82,82,2,4,2,1056,1,45.3398916785381,0,278.513576350821,73.0217844567802,278.513576350821,72.543826685661,0,278.513576350821,80.9815538383849,278.513576350821
2,t2_k82,82,2,4,2,1056,2,15.4777458413935,0,144.555682281606,31.3954506718862,144.555682281606,24.7643933462296,0,144.555682281606,36.7028707998131,144.555682281606
2,t2_k82,82,2,4,2,1056,3,4.90631067163875,0,61.1125785326699,10.8530601145517,61.1125785326699,7.85009707462201,0,61.1125785326699,12.8589755863264,61.1125785326699
2,t2_k82,82,2,4,2,1056,4,17.2387898720872,0,150,36.268245997134,150,27.5820637953396,0,150,42.6535839892731,150
2,t2_k83,83,2,4,3,540,1,43.1283894813106,0,271.194922361943,67.1645985506261,271.194922361943,62.9441359997506,0,271.194922361943,73.0510653485874,271.194922361943
2,t2_k83,83,2,4,3,540,2,14.3478509294706,0,142.378525477599,28.6119211777905,142.378525477599,20.94010676193,0,142.378525477599,32.5074194415035,142.378525477599
2,t2_k83,83,2,4,3,540,3,4.3503437121359,0,52.9143765828423,9.38933680725123,52.9143765828423,6.34915028257671,0,52.9143765828423,10.7691552838997,52.9143765828423
2,t2_k83,83,2,4,3,540,4,15.1646569528051,0,150,32.5285254288439,150,22.1322020392291,0,150,37.2834304617839,150
2,t2_k84,84,2,4,4,192,1,44.8013462090961,0,245.768350802666,66.2343199501101,245.768350802666,60.5764681137074,0,245.768350802666,70.5414562325657,245.768350802666
2,t2_k84,84,2,4,4,192,2,14.759279077962,0,136.921371377604,27.6834326981606,136.921371377604,19.9562083307656,0,136.921371377604,30.5370413744512,136.921371377604
2,t2_k84,84,2,4,4,192,3,4.45909756649937,0,52.3694238524147,8.77830474640213,52.3694238524147,6.02920234343576,0,52.3694238524147,9.73270140962212,52.3694238524147
2,t2_k84,84,2,4,4,192,4,16.1039676251041,0,150,31.3710657082815,150,21.7743787607041,0,150,34.7448352727282,150
2,t2_k90,90,2,5,2,598,1,43.7247451582764,0,278.513576350821,70.162685315477,278.513576350821,64.7212811996269,0,278.513576350821,76.9922052341186,278.513576350821
2,t2_k90,90,2,5,2,598,2,14.8848281852992,0,142.378525477599,30.6575135733133,142.378525477599,22.0324932049726,0,142.378525477599,35.1245253273618,142.378525477599
2,t2_k90,90,2,5,2,598,3,4.50694465858456,0,61.1125785326699,10.2348563036051,61.1125785326699,6.67117055899397,0,61.1125785326699,11.8581702879779,61.1125785326699
2,t2_k90,90,2,5,2,598,4,15.8100220354911,0,150,34.3408071002137,150,23.4019633099597,0,150,39.5969433115166,150
2,t2_k91,91,2,5,3,297,1,42.7494677790716,0,300,67.9925774857133,300,61.9345947823622,0,300,74.2258411866466,300
2,t2_k91,91,2,5,3,297,2,14.4101295941075,0,142.378525477599,29.2427806480316,142.378525477599,20.8771145826826,0,142.378525477599,33.2249676975623,142.378525477599
2,t2_k91,91,2,5,3,297,3,4.63625125257262,0,73.6444866111792,10.6027475716473,73.6444866111792,6.71691035128813,0,73.6444866111792,12.202203703709,73.6444866111792
2,t2_k91,91,2,5,3,297,4,15.1025398189439,0,150,33.274711301715,150,21.8802650059821,0,150,38.1549554154604,150
2,t2_k92,92,2,5,4,95,1,49.1948187826274,0,234.531627132872,65.5641176623546,234.531627132872,59.9167664660206,0,234.531627132872,67.7725247728134,234.531627132872
2,t2_k92,92,2,5,4,95,2,15.6080113665319,0,97.5192645430117,25.3759432845575,97.5192645430117,19.0097574335965,0,97.5192645430117,26.8256910438689,97.5192645430117
2,t2_k92,92,2,5,4,95,3,4.51997949664683,0,28.3643588926193,7.29240444229815,28.3643588926193,5.5051032330955,0,28.3643588926193,7.70365400202377,28.3643588926193
2,t2_k92,92,2,5,4,95,4,16.3513957208874,0,110.194137130854,29.2685435446194,110.194137130854,19.9151614549269,0,110.194137130854,31.1830070131274,110.194137130854
2,t2_k98,98,2,6,2,178,1,40.3028032784379,0,300,72.9404144762431,300,68.9797979188648,0,300,84.4261318392617,300
2,t2_k98,98,2,6,2,178,2,12.5834754267508,0,141.287090282329,27.9389643995709,141.287090282329,21.537102172708,0,141.287090282329,33.8107575828136,141.287090282329
2,t2_k98,98,2,6,2,178,3,3.87870588846924,0,61.0968533805147,9.56162117678375,61.0968533805147,6.63855430911081,0,61.0968533805147,11.7539489023105,61.0968533805147
2,t2_k98,98,2,6,2,178,4,14.1451105821109,0,150,33.395731346118,150,24.2099008039975,0,150,40.8064733341862,150
2,t2_k99,99,2,6,3,64,1,40.9902185831911,0,234.531627132872,64.1110820159261,234.531627132872,63.9847314469324,0,234.531627132872,70.3183642946811,234.531627132872
2,t2_k99,99,2,6,3,64,2,11.7059330707513,0,93.221622471828,23.3399331001102,93.221622471828,18.27267601288,0,93.221622471828,27.0250506732815,93.221622471828
2,t2_k99,99,2,6,3,64,3,3.61332497608931,0,27.2746757992166,7.31837992395885,27.2746757992166,5.64031215779795,0,27.2746757992166,8.49534932068284,27.2746757992166
