initial_state_id,model,site_id_5_means_total,T_R100_kg,T_R500_kg,R500_minus_R100_kg,absolute_difference_kg,difference_fraction_of_capacity,objective_R100,objective_R500,objective_change,relative_objective_change,replay_complete,failure_message,case_pass
3,AGGREGATE,3,66.5521097564302,44.7317459018629,-21.8203638545673,21.8203638545673,0.218203638545673,844.618268332344,825.696299042315,-18.9219692900291,0.022916378954315,1,,1
3,AGGREGATE,4,64.3700733709735,93.8275645746393,29.4574912036658,29.4574912036658,0.196383274691105,844.618268332344,825.696299042315,-18.9219692900291,0.022916378954315,1,,1
3,AGGREGATE,5,405.313258598587,405.313258598587,0,0,0,844.618268332344,825.696299042315,-18.9219692900291,0.022916378954315,1,,1
3,PERIOD,1,194.201238305649,186.56411095655,-7.63712734909856,7.63712734909856,0.0254570911636619,844.618268332345,825.696299042314,-18.9219692900308,0.0229163789543171,1,,1
3,PERIOD,2,80.1898371655347,80.1898371655347,0,0,0,844.618268332345,825.696299042314,-18.9219692900308,0.0229163789543171,1,,1
3,PERIOD,3,66.5521097564302,44.7317459018629,-21.8203638545673,21.8203638545673,0.218203638545673,844.618268332345,825.696299042314,-18.9219692900308,0.0229163789543171,1,,1
3,PERIOD,4,64.3700733709735,93.8275645746393,29.4574912036658,29.4574912036658,0.196383274691105,844.618268332345,825.696299042314,-18.9219692900308,0.0229163789543171,1,,1
3,PERIOD,5,405.313258598587,405.313258598587,-5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,844.618268332345,825.696299042314,-18.9219692900308,0.0229163789543171,1,,1
4,AGGREGATE,1,0,140.02400240024,140.02400240024,140.02400240024,0.466746674667467,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,AGGREGATE,2,0,57.2784551182391,57.2784551182391,57.2784551182391,0.286392275591195,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,AGGREGATE,3,16.3652728909255,100,83.6347271090745,83.6347271090745,0.836347271090745,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,AGGREGATE,4,87.2814554182691,87.2814554182691,0,0,0,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,AGGREGATE,5,103.646728309195,384.583912936748,280.937184627554,280.937184627554,0.374582912836738,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,PERIOD,1,0,140.02400240024,140.02400240024,140.02400240024,0.466746674667467,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,PERIOD,2,0,57.2784551182391,57.2784551182391,57.2784551182391,0.286392275591195,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,PERIOD,3,16.3652728909255,100,83.6347271090745,83.6347271090745,0.836347271090745,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,PERIOD,4,87.2814554182691,87.2814554182691,1.4210854715202e-14,1.4210854715202e-14,9.473903143468e-17,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
4,PERIOD,5,103.646728309195,384.583912936748,280.937184627554,280.937184627554,0.374582912836738,211.868914164144,819.339489806438,607.470575642294,0.741414985119055,1,,1
5,AGGREGATE,1,183.291056378365,196.671030739438,13.3799743610725,13.3799743610725,0.0445999145369082,858.088800916519,991.455931480508,133.367130563989,0.134516448315395,1,,1
5,AGGREGATE,2,60.5515096964242,44.4589913536808,-16.0925183427434,16.0925183427434,0.0804625917137169,858.088800916519,991.455931480508,133.367130563989,0.134516448315395,1,,1
5,AGGREGATE,3,78.007800780078,24.5479093363882,-53.4598914436898,53.4598914436898,0.534598914436898,858.088800916519,991.455931480508,133.367130563989,0.134516448315395,1,,1
5,AGGREGATE,4,93.8275645746393,150,56.1724354253607,56.1724354253607,0.374482902835738,858.088800916519,991.455931480508,133.367130563989,0.134516448315395,1,,1
5,AGGREGATE,5,415.677931429507,415.677931429506,-5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,858.088800916519,991.455931480508,133.367130563989,0.134516448315395,1,,1
5,PERIOD,1,180.01800180018,141.559610506505,-38.4583912936749,38.4583912936749,0.128194637645583,858.084742053897,915.441843629162,57.3571015752648,0.0626551014402829,1,,1
5,PERIOD,2,60.5515096964242,90.2817554482721,29.7302457518479,29.7302457518479,0.14865122875924,858.084742053897,915.441843629162,57.3571015752648,0.0626551014402829,1,,1
5,PERIOD,3,81.2808553582631,52.9143823473256,-28.3664730109375,28.3664730109375,0.283664730109375,858.084742053897,915.441843629162,57.3571015752648,0.0626551014402829,1,,1
5,PERIOD,4,93.8275645746393,130.922183127404,37.0946185527644,37.0946185527644,0.247297457018429,858.084742053897,915.441843629162,57.3571015752648,0.0626551014402829,1,,1
5,PERIOD,5,415.677931429507,415.677931429507,-5.6843418860808e-14,5.6843418860808e-14,7.5791225147744e-17,858.084742053897,915.441843629162,57.3571015752648,0.0626551014402829,1,,1
6,AGGREGATE,1,0,137.468292283774,137.468292283774,137.468292283774,0.458227640945913,98.0877808060526,866.989214453156,768.901433647103,0.886863897300129,1,,1
6,AGGREGATE,2,22.0931184027494,57.2784551182391,35.1853367154897,35.1853367154897,0.175926683577449,98.0877808060526,866.989214453156,768.901433647103,0.886863897300129,1,,1
6,AGGREGATE,3,11.4556910236478,86.1904372255407,74.7347462018929,74.7347462018929,0.747347462018929,98.0877808060526,866.989214453156,768.901433647103,0.886863897300129,1,,1
6,AGGREGATE,4,14.7287456018329,93.8275645746393,79.0988189728063,79.0988189728063,0.527325459818709,98.0877808060526,866.989214453156,768.901433647103,0.886863897300129,1,,1
6,AGGREGATE,5,48.2775550282301,374.764749202193,326.487194173963,326.487194173963,0.435316258898617,98.0877808060526,866.989214453156,768.901433647103,0.886863897300129,1,,1
6,PERIOD,1,0,134.195237705589,134.195237705589,134.195237705589,0.447317459018629,98.0877808060526,866.983882005783,768.89610119973,0.886863201448307,1,,1
6,PERIOD,2,22.0931184027494,92.1910372855468,70.0979188827974,70.0979188827974,0.350489594413987,98.0877808060526,866.983882005783,768.89610119973,0.886863201448307,1,,1
6,PERIOD,3,11.4556910236478,54.5509096364182,43.0952186127704,43.0952186127704,0.430952186127704,98.0877808060526,866.983882005783,768.89610119973,0.886863201448307,1,,1
6,PERIOD,4,14.7287456018329,93.8275645746393,79.0988189728064,79.0988189728064,0.527325459818709,98.0877808060526,866.983882005783,768.89610119973,0.886863201448307,1,,1
6,PERIOD,5,48.2775550282301,374.764749202193,326.487194173963,326.487194173963,0.435316258898617,98.0877808060526,866.983882005783,768.89610119973,0.886863201448307,1,,1
7,AGGREGATE,1,19.6383274691105,65.4610915637018,45.8227640945913,45.8227640945913,0.152742546981971,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,AGGREGATE,2,39.5494094864032,51.5506096064152,12.001200120012,12.001200120012,0.06000600060006,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,AGGREGATE,3,8.18263644546273,44.7317459018629,36.5491094564002,36.5491094564002,0.365491094564002,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,AGGREGATE,4,54.5509096364182,82.0991190028094,27.5482093663912,27.5482093663912,0.183654729109275,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,AGGREGATE,5,121.921283037395,243.842566074789,121.921283037395,121.921283037395,0.162561710716526,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,PERIOD,1,19.6383274691105,65.4610915637018,45.8227640945913,45.8227640945913,0.152742546981971,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,PERIOD,2,39.5494094864032,51.5506096064152,12.001200120012,12.001200120012,0.06000600060006,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,PERIOD,3,8.18263644546273,44.7317459018629,36.5491094564002,36.5491094564002,0.365491094564002,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,PERIOD,4,54.5509096364182,82.0991190028094,27.5482093663912,27.5482093663912,0.183654729109275,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
7,PERIOD,5,121.921283037395,243.842566074789,121.921283037395,121.921283037395,0.162561710716526,252.433346571027,632.305305715473,379.871959144446,0.600773005873498,1,,1
8,AGGREGATE,1,250.934184327524,281.7554482721,30.8212639445763,30.8212639445763,0.102737546481921,3856.32373371269,2820.96804094843,-1035.35569276425,0.367021418795003,1,,1
8,AGGREGATE,2,58.9149824073316,107.465291983744,48.5503095764122,48.5503095764122,0.242751547882061,3856.32373371269,2820.96804094843,-1035.35569276425,0.367021418795003,1,,1
8,AGGREGATE,3,29.4574912036658,78.007800780078,48.5503095764122,48.5503095764122,0.485503095764122,3856.32373371269,2820.96804094843,-1035.35569276425,0.367021418795003,1,,1
8,AGGREGATE,4,80.7353462618989,140.741346861959,60.00600060006,60.00600060006,0.4000400040004,3856.32373371269,2820.96804094843,-1035.35569276425,0.367021418795003,1,,1
8,AGGREGATE,5,420.04200420042,607.969887897881,187.927883697461,187.927883697461,0.250570511596614,3856.32373371269,2820.96804094843,-1035.35569276425,0.367021418795003,1,,1
8,PERIOD,1,250.934184327524,284.755748302103,33.8215639745792,33.8215639745792,0.112738546581931,3852.28068509354,2820.16893248943,-1032.1117526041,0.365975151599528,1,,1
8,PERIOD,2,54.5509096364182,88.9179827073617,34.3670730709435,34.3670730709435,0.171835365354717,3852.28068509354,2820.16893248943,-1032.1117526041,0.365975151599528,1,,1
8,PERIOD,3,33.8215639745793,87.008700870087,53.1871368955077,53.1871368955077,0.531871368955077,3852.28068509354,2820.16893248943,-1032.1117526041,0.365975151599528,1,,1
8,PERIOD,4,80.7353462618989,147.287456018329,66.5521097564302,66.5521097564302,0.443680731709535,3852.28068509354,2820.16893248943,-1032.1117526041,0.365975151599528,1,,1
8,PERIOD,5,420.04200420042,607.969887897881,187.927883697461,187.927883697461,0.250570511596614,3852.28068509354,2820.16893248943,-1032.1117526041,0.365975151599528,1,,1
9,AGGREGATE,1,198.580312576712,276.315358808608,77.7350462318959,77.7350462318959,0.259116820772986,4482.34258431443,4455.56903980009,-26.7735445143362,0.00600900676775002,1,,1
9,AGGREGATE,2,83.2910563783651,166.92578348744,83.6347271090745,83.6347271090745,0.418173635545373,4482.34258431443,4455.56903980009,-26.7735445143362,0.00600900676775002,1,,1
9,AGGREGATE,3,100,16.3652728909255,-83.6347271090745,83.6347271090745,0.836347271090745,4482.34258431443,4455.56903980009,-26.7735445143362,0.00600900676775002,1,,1
9,AGGREGATE,4,150,150,0,0,0,4482.34258431443,4455.56903980009,-26.7735445143362,0.00600900676775002,1,,1
9,AGGREGATE,5,531.871368955077,609.606415186973,77.7350462318959,77.7350462318959,0.103646728309195,4482.34258431443,4455.56903980009,-26.7735445143362,0.00600900676775002,1,,1
9,PERIOD,1,210.293756648392,289.407577121348,79.1138204729562,79.1138204729562,0.263712734909854,4422.64760507178,3832.39927875756,-590.248326314214,0.154015352624106,1,,1
9,PERIOD,2,76.0985189428034,81.008100810081,4.90958186727765,4.90958186727765,0.0245479093363883,4422.64760507178,3832.39927875756,-590.248326314214,0.154015352624106,1,,1
9,PERIOD,3,75.280255298257,87.5542099664512,12.2739546681941,12.2739546681941,0.122739546681941,4422.64760507178,3832.39927875756,-590.248326314214,0.154015352624106,1,,1
9,PERIOD,4,138.28655592832,150,11.7134440716799,11.7134440716799,0.0780896271445329,4422.64760507178,3832.39927875756,-590.248326314214,0.154015352624106,1,,1
9,PERIOD,5,499.959086817773,607.969887897881,108.010801080108,108.010801080108,0.144014401440144,4422.64760507178,3832.39927875756,-590.248326314214,0.154015352624106,1,,1
10,AGGREGATE,1,200.747347462019,300,99.2526525379811,99.2526525379811,0.330842175126604,3275.2648972031,4414.42074001435,1139.15584281125,0.258053300738966,1,,1
10,AGGREGATE,2,85.3721735809945,92.1910372855467,6.81886370455227,6.81886370455227,0.0340943185227614,3275.2648972031,4414.42074001435,1139.15584281125,0.258053300738966,1,,1
10,AGGREGATE,3,66.5521097564302,75.0375037503751,8.48539399394488,8.48539399394488,0.0848539399394488,3275.2648972031,4414.42074001435,1139.15584281125,0.258053300738966,1,,1
10,AGGREGATE,4,111.283855658293,140.741346861959,29.4574912036658,29.4574912036658,0.196383274691105,3275.2648972031,4414.42074001435,1139.15584281125,0.258053300738966,1,,1
10,AGGREGATE,5,463.955486457737,607.969887897881,144.014401440144,144.014401440144,0.192019201920192,3275.2648972031,4414.42074001435,1139.15584281125,0.258053300738966,1,,1
10,PERIOD,1,200.747347462019,281.482693723918,80.7353462618989,80.7353462618989,0.269117820872996,2857.45124492658,3784.9988524456,927.547607519019,0.245058887381089,1,,1
10,PERIOD,2,99.009900990099,107.738046531926,8.72814554182688,8.72814554182688,0.0436407277091344,2857.45124492658,3784.9988524456,927.547607519019,0.245058887381089,1,,1
10,PERIOD,3,79.0988189728064,78.007800780078,-1.09101819272838,1.09101819272838,0.0109101819272838,2857.45124492658,3784.9988524456,927.547607519019,0.245058887381089,1,,1
10,PERIOD,4,108.010801080108,140.741346861959,32.7305457818509,32.7305457818509,0.218203638545673,2857.45124492658,3784.9988524456,927.547607519019,0.245058887381089,1,,1
10,PERIOD,5,486.866868505032,607.969887897881,121.103019392848,121.103019392848,0.161470692523798,2857.45124492658,3784.9988524456,927.547607519019,0.245058887381089,1,,1
11,AGGREGATE,1,178.381474511087,300,121.618525488913,121.618525488913,0.405395084963042,2504.6064502255,3094.25371802484,589.64726779934,0.190562029339899,1,,1
11,AGGREGATE,2,108.556310176472,24.5479093363882,-84.008400840084,84.008400840084,0.42004200420042,2504.6064502255,3094.25371802484,589.64726779934,0.190562029339899,1,,1
11,AGGREGATE,3,24.5479093363882,24.5479093363882,0,0,0,2504.6064502255,3094.25371802484,589.64726779934,0.190562029339899,1,,1
11,AGGREGATE,4,93.8275645746393,140.741346861959,46.9137822873197,46.9137822873197,0.312758548582131,2504.6064502255,3094.25371802484,589.64726779934,0.190562029339899,1,,1
11,AGGREGATE,5,405.313258598587,489.837165534735,84.5239069361482,84.5239069361482,0.112698542581531,2504.6064502255,3094.25371802484,589.64726779934,0.190562029339899,1,,1
11,PERIOD,1,187.655129149279,300,112.344870850721,112.344870850721,0.374482902835738,2273.15463401317,2627.21650250614,354.06186849297,0.134766917060404,1,,1
11,PERIOD,2,99.2826555382811,102.010201020102,2.72754548182091,2.72754548182091,0.0136377274091046,2273.15463401317,2627.21650250614,354.06186849297,0.134766917060404,1,,1
11,PERIOD,3,24.5479093363882,39.8521670348852,15.304257698497,15.304257698497,0.15304257698497,2273.15463401317,2627.21650250614,354.06186849297,0.134766917060404,1,,1
11,PERIOD,4,93.8275645746393,130.922183127404,37.0946185527644,37.0946185527644,0.247297457018429,2273.15463401317,2627.21650250614,354.06186849297,0.134766917060404,1,,1
11,PERIOD,5,405.313258598587,572.784551182391,167.471292583804,167.471292583804,0.223295056778405,2273.15463401317,2627.21650250614,354.06186849297,0.134766917060404,1,,1
12,AGGREGATE,1,157.121621253034,216.021602160216,58.8999809071816,58.8999809071816,0.196333269690605,2016.49123131727,1776.49221124894,-239.999020068328,0.135097141742941,1,,1
12,AGGREGATE,2,32.7305457818509,87.023702370237,54.2931565883861,54.2931565883861,0.271465782941931,2016.49123131727,1776.49221124894,-239.999020068328,0.135097141742941,1,,1
12,AGGREGATE,3,16.3652728909255,79.6443280691705,63.2790551782451,63.2790551782451,0.632790551782451,2016.49123131727,1776.49221124894,-239.999020068328,0.135097141742941,1,,1
12,AGGREGATE,4,150,150,0,0,0,2016.49123131727,1776.49221124894,-239.999020068328,0.135097141742941,1,,1
12,AGGREGATE,5,356.217439925811,532.689632599624,176.472192673813,176.472192673813,0.235296256898417,2016.49123131727,1776.49221124894,-239.999020068328,0.135097141742941,1,,1
12,PERIOD,1,184.942585167608,216.021602160216,31.0790169926083,31.0790169926083,0.103596723308694,1513.62313414063,1664.81061880893,151.187484668301,0.0908136234597458,1,,1
12,PERIOD,2,32.7305457818509,87.023702370237,54.2931565883861,54.2931565883861,0.27146578294193,1513.62313414063,1664.81061880893,151.187484668301,0.0908136234597458,1,,1
12,PERIOD,3,16.3652728909255,79.6443280691706,63.2790551782451,63.2790551782451,0.632790551782451,1513.62313414063,1664.81061880893,151.187484668301,0.0908136234597458,1,,1
12,PERIOD,4,150,150,0,0,0,1513.62313414063,1664.81061880893,151.187484668301,0.0908136234597458,1,,1
12,PERIOD,5,384.038403840384,532.689632599624,148.65122875924,148.65122875924,0.198201638345653,1513.62313414063,1664.81061880893,151.187484668301,0.0908136234597458,1,,1
13,AGGREGATE,1,148.378474211057,168.016801680168,19.6383274691105,19.6383274691105,0.0654610915637018,1848.7885289068,1675.08087255857,-173.70765634823,0.103701056584154,1,,1
13,AGGREGATE,2,50.7323459618689,107.465291983744,56.7329460218749,56.7329460218749,0.283664730109374,1848.7885289068,1675.08087255857,-173.70765634823,0.103701056584154,1,,1
13,AGGREGATE,3,73.0982189128003,16.3652728909255,-56.7329460218749,56.7329460218749,0.567329460218749,1848.7885289068,1675.08087255857,-173.70765634823,0.103701056584154,1,,1
13,AGGREGATE,4,87.2814554182691,113.46589204375,26.1844366254807,26.1844366254807,0.174562910836538,1848.7885289068,1675.08087255857,-173.70765634823,0.103701056584154,1,,1
13,AGGREGATE,5,359.490494503996,405.313258598587,45.8227640945913,45.8227640945913,0.0610970187927884,1848.7885289068,1675.08087255857,-173.70765634823,0.103701056584154,1,,1
13,PERIOD,1,148.378474211057,164.743747101983,16.3652728909254,16.3652728909254,0.0545509096364181,1848.7885289068,1381.71765971993,-467.070869186864,0.338036404109894,1,,1
13,PERIOD,2,50.7323459618689,110.738346561929,60.00600060006,60.00600060006,0.3000300030003,1848.7885289068,1381.71765971993,-467.070869186864,0.338036404109894,1,,1
13,PERIOD,3,73.0982189128004,16.3652728909255,-56.7329460218749,56.7329460218749,0.567329460218749,1848.7885289068,1381.71765971993,-467.070869186864,0.338036404109894,1,,1
13,PERIOD,4,87.2814554182691,113.46589204375,26.1844366254807,26.1844366254807,0.174562910836538,1848.7885289068,1381.71765971993,-467.070869186864,0.338036404109894,1,,1
13,PERIOD,5,359.490494503996,405.313258598587,45.8227640945913,45.8227640945913,0.0610970187927884,1848.7885289068,1381.71765971993,-467.070869186864,0.338036404109894,1,,1
14,AGGREGATE,1,91.6455281891825,176.199438125631,84.5539099364482,84.5539099364482,0.281846366454827,2310.34144641796,1393.43969471869,-916.901751699266,0.658013228110579,1,,1
14,AGGREGATE,2,85.6449281291765,85.6449281291765,0,0,0,2310.34144641796,1393.43969471869,-916.901751699266,0.658013228110579,1,,1
14,AGGREGATE,3,9.81916373455527,21.2748547582031,11.4556910236478,11.4556910236478,0.114556910236478,2310.34144641796,1393.43969471869,-916.901751699266,0.658013228110579,1,,1
14,AGGREGATE,4,122.194037585577,122.194037585577,0,0,0,2310.34144641796,1393.43969471869,-916.901751699266,0.658013228110579,1,,1
14,AGGREGATE,5,309.303657638491,405.313258598587,96.009600960096,96.009600960096,0.128012801280128,2310.34144641796,1393.43969471869,-916.901751699266,0.658013228110579,1,,1
14,PERIOD,1,103.10121921283,183.291056378365,80.1898371655347,80.1898371655347,0.267299457218449,2219.11376085123,1373.14791924431,-845.965841606925,0.616077721672179,1,,1
14,PERIOD,2,75.8257643946213,74.7347462018929,-1.09101819272837,1.09101819272837,0.00545509096364185,2219.11376085123,1373.14791924431,-845.965841606925,0.616077721672179,1,,1
14,PERIOD,3,27.2754548182091,27.2754548182091,0,0,0,2219.11376085123,1373.14791924431,-845.965841606925,0.616077721672179,1,,1
14,PERIOD,4,108.010801080108,120.01200120012,12.001200120012,12.001200120012,0.0800080008000803,2219.11376085123,1373.14791924431,-845.965841606925,0.616077721672179,1,,1
14,PERIOD,5,314.213239505769,405.313258598587,91.1000190928184,91.1000190928184,0.121466692123758,2219.11376085123,1373.14791924431,-845.965841606925,0.616077721672179,1,,1
15,AGGREGATE,1,300,300,0,0,0,22493.7247818795,19929.1428859532,-2564.58189592635,0.12868500720791,1,,1
15,AGGREGATE,2,99.009900990099,111.586613206775,12.5767122166763,12.5767122166763,0.0628835610833813,22493.7247818795,19929.1428859532,-2564.58189592635,0.12868500720791,1,,1
15,AGGREGATE,3,58.9599869077817,46.3832746911054,-12.5767122166763,12.5767122166763,0.125767122166763,22493.7247818795,19929.1428859532,-2564.58189592635,0.12868500720791,1,,1
15,AGGREGATE,4,150,150,0,0,0,22493.7247818795,19929.1428859532,-2564.58189592635,0.12868500720791,1,,1
15,AGGREGATE,5,607.969887897881,607.969887897881,-1.13686837721616e-13,1.13686837721616e-13,1.51582450295488e-16,22493.7247818795,19929.1428859532,-2564.58189592635,0.12868500720791,1,,1
15,PERIOD,1,266.753948122085,300,33.2460518779151,33.2460518779151,0.110820172926384,14469.1743694141,14994.1766431032,525.00227368909,0.0350137447480701,1,,1
15,PERIOD,2,145.665930229387,112.419878351471,-33.2460518779153,33.2460518779153,0.166230259389576,14469.1743694141,14994.1766431032,525.00227368909,0.0350137447480701,1,,1
15,PERIOD,3,45.5500095464091,45.5500095464094,3.19744231092045e-13,3.19744231092045e-13,3.19744231092045e-15,14469.1743694141,14994.1766431032,525.00227368909,0.0350137447480701,1,,1
15,PERIOD,4,150,150,0,0,0,14469.1743694141,14994.1766431032,525.00227368909,0.0350137447480701,1,,1
15,PERIOD,5,607.969887897881,607.969887897881,2.27373675443232e-13,2.27373675443232e-13,3.03164900590976e-16,14469.1743694141,14994.1766431032,525.00227368909,0.0350137447480701,1,,1
16,AGGREGATE,1,256.93478438753,300,43.0652156124704,43.0652156124704,0.143550718708235,20649.0006564084,19078.7089651363,-1570.29169127209,0.0823059722825892,1,,1
16,AGGREGATE,2,171.577612306685,200,28.4223876933148,28.4223876933148,0.142111938466574,20649.0006564084,19078.7089651363,-1570.29169127209,0.0823059722825892,1,,1
16,AGGREGATE,3,77.4622916837138,100,22.5377083162862,22.5377083162862,0.225377083162862,20649.0006564084,19078.7089651363,-1570.29169127209,0.0823059722825892,1,,1
16,AGGREGATE,4,150,133.649728609225,-16.3502713907754,16.3502713907754,0.109001809271836,20649.0006564084,19078.7089651363,-1570.29169127209,0.0823059722825892,1,,1
16,AGGREGATE,5,655.974688377929,733.649728609225,77.6750402312958,77.6750402312958,0.103566720308394,20649.0006564084,19078.7089651363,-1570.29169127209,0.0823059722825892,1,,1
16,PERIOD,1,256.93478438753,274.936584567548,18.0018001800179,18.0018001800179,0.0600060006000596,16702.7711753733,16032.4300929163,-670.341082457022,0.0418115705836263,1,,1
16,PERIOD,2,171.577612306685,153.575812126667,-18.0018001800178,18.0018001800178,0.090009000900089,16702.7711753733,16032.4300929163,-670.341082457022,0.0418115705836263,1,,1
16,PERIOD,3,82.3718735509915,82.3718735509915,0,0,0,16702.7711753733,16032.4300929163,-670.341082457022,0.0418115705836263,1,,1
16,PERIOD,4,150,150,0,0,0,16702.7711753733,16032.4300929163,-670.341082457022,0.0418115705836263,1,,1
16,PERIOD,5,660.884270245206,660.884270245206,2.27373675443232e-13,2.27373675443232e-13,3.03164900590976e-16,16702.7711753733,16032.4300929163,-670.341082457022,0.0418115705836263,1,,1
17,AGGREGATE,1,300,300,0,0,0,14674.4700409786,23208.732176989,8534.26213601037,0.367717722404154,1,,1
17,AGGREGATE,2,73.1282219131004,200,126.8717780869,126.8717780869,0.634358890434498,14674.4700409786,23208.732176989,8534.26213601037,0.367717722404154,1,,1
17,AGGREGATE,3,84.8416659847803,100,15.1583340152197,15.1583340152197,0.151583340152197,14674.4700409786,23208.732176989,8534.26213601037,0.367717722404154,1,,1
17,AGGREGATE,4,150,150,0,0,0,14674.4700409786,23208.732176989,8534.26213601037,0.367717722404154,1,,1
17,AGGREGATE,5,607.969887897881,750,142.030112102119,142.030112102119,0.189373482802826,14674.4700409786,23208.732176989,8534.26213601037,0.367717722404154,1,,1
17,PERIOD,1,291.301857458473,291.301857458473,0,0,0,11150.5292247852,17539.3552134649,6388.82598867978,0.364256605269907,1,,1
17,PERIOD,2,81.8263644546273,200,118.173635545373,118.173635545373,0.590868177726864,11150.5292247852,17539.3552134649,6388.82598867978,0.364256605269907,1,,1
