tau,bus,v_sq,v_pu,lower_margin_pu,upper_margin_pu,voltage_pass
12,2,0.99523129033642,0.997612795796255,0.097612795796255,0.102387204203745,1
12,3,0.972905799743242,0.986359873344026,0.0863598733440256,0.113640126655974,1
12,4,0.961237177470158,0.980427038320628,0.0804270383206277,0.119572961679372,1
12,5,0.949754698006721,0.974553589089241,0.0745535890892408,0.125446410910759,1
12,6,0.921074267842304,0.959726142106332,0.0597261421063323,0.140273857893668,1
12,7,0.915603923286701,0.956871947173027,0.0568719471730275,0.143128052826973,1
12,8,0.908387776261003,0.953093791953868,0.0530937919538679,0.146906208046132,1
12,9,0.89920599964747,0.948264730783271,0.0482647307832711,0.151735269216729,1
12,10,0.890800820004405,0.943822451525924,0.0438224515259238,0.156177548474076,1
12,11,0.889591379643202,0.943181519986053,0.0431815199860534,0.156818480013947,1
12,12,0.887512228008692,0.942078674001642,0.0420786740016421,0.157921325998358,1
12,13,0.879009068600149,0.937554834983079,0.037554834983079,0.162445165016921,1
12,14,0.875857309627205,0.935872485773145,0.0358724857731445,0.164127514226856,1
12,15,0.873859295880134,0.9348044158433,0.0348044158433003,0.1651955841567,1
12,16,0.872000681624215,0.933809767363897,0.0338097673638966,0.166190232636103,1
12,17,0.86932879708708,0.932378033357221,0.0323780333572214,0.167621966642779,1
12,18,0.868679100416595,0.932029559840564,0.0320295598405637,0.167970440159436,1
12,19,0.994314835144489,0.997153365909421,0.0971533659094215,0.102846634090579,1
12,20,0.988115225047231,0.994039850834579,0.0940398508345786,0.105960149165422,1
12,21,0.986894643633067,0.993425711179788,0.0934257111797877,0.106574288820212,1
12,22,0.985790570182111,0.992869865683369,0.092869865683369,0.107130134316631,1
12,23,0.967016294035,0.983369866344805,0.083369866344805,0.116630133655195,1
12,24,0.956093639345702,0.97780040874695,0.0778004087469497,0.12219959125305,1
12,25,0.950463456604973,0.974917153713572,0.0749171537135721,0.125082846286428,1
12,26,0.918056300259715,0.958152545401678,0.0581525454016782,0.141847454598322,1
12,27,0.914057060350746,0.956063313986446,0.056063313986446,0.143936686013554,1
12,28,0.896124306247439,0.94663842423992,0.0466384242399199,0.15336157576008,1
12,29,0.88326778648453,0.939823274070466,0.039823274070466,0.160176725929534,1
12,30,0.877776825857835,0.93689744682,0.03689744682,0.16310255318,1
12,31,0.871535996837971,0.9335609229386,0.0335609229386004,0.1664390770614,1
12,32,0.870069962825483,0.932775408566008,0.0327754085660079,0.167224591433992,1
12,33,0.869615789955152,0.93253192436246,0.0325319243624596,0.167468075637541,1
13,1,1,1,0.1,0.1,1
13,2,0.995187926082323,0.997591061548931,0.097591061548931,0.102408938451069,1
13,3,0.972685323534212,0.986248104451518,0.086248104451518,0.113751895548482,1
13,4,0.960931238004537,0.980271002327692,0.0802710023276916,0.119728997672308,1
13,5,0.949371289499337,0.974356859420273,0.0743568594202728,0.125643140579727,1
13,6,0.920455275238901,0.959403603932621,0.0594036039326207,0.140596396067379,1
13,7,0.914930049252662,0.956519758945241,0.0565197589452411,0.143480241054759,1
13,8,0.90773956269975,0.952753673674234,0.0527536736742343,0.147246326325766,1
13,9,0.898616788328604,0.947954001167042,0.0479540011670417,0.152045998832958,1
13,10,0.890286124097741,0.943549746488091,0.0435497464880913,0.156450253511909,1
13,11,0.889097318498386,0.942919571595789,0.0429195715957891,0.157080428404211,1
13,12,0.887061330112381,0.941839333491855,0.0418393334918548,0.158160666508145,1
13,13,0.878721355114315,0.937401384207595,0.0374013842075951,0.162598615792405,1
13,14,0.875629548556112,0.935750794045141,0.0357507940451409,0.164249205954859,1
13,15,0.873659440816693,0.934697513004444,0.0346975130044441,0.165302486995556,1
13,16,0.871847531785,0.933727761065826,0.0337277610658259,0.166272238934174,1
13,17,0.869265605363261,0.932344145347233,0.0323441453472325,0.167655854652768,1
13,18,0.868681967040273,0.932031097678759,0.0320310976787592,0.167968902321241,1
13,19,0.994255655358645,0.997123691102887,0.0971236911028865,0.102876308897114,1
13,20,0.987949056800661,0.993956265034162,0.0939562650341618,0.106043734965838,1
13,21,0.986707411460759,0.993331471091477,0.0933314710914774,0.106668528908523,1
13,22,0.985584284695612,0.992765976801991,0.0927659768019912,0.107234023198009,1
13,23,0.96674180986351,0.983230293402065,0.0832302934020646,0.116769706597936,1
13,24,0.955725453177901,0.977612117957782,0.0776121179577823,0.122387882042218,1
13,25,0.94999810874868,0.974678464288957,0.0746784642889574,0.125321535711043,1
13,26,0.917406654518093,0.957813475849078,0.0578134758490781,0.142186524150922,1
13,27,0.91336839889091,0.955703091389219,0.0557030913892193,0.144296908610781,1
13,28,0.895237962737185,0.946170155277149,0.0461701552771494,0.153829844722851,1
13,29,0.882244466127096,0.939278694598731,0.0392786945987309,0.160721305401269,1
13,30,0.876712318406545,0.936329172036493,0.0363291720364931,0.163670827963507,1
13,31,0.870466647836102,0.932988021271496,0.0329880212714964,0.167011978728504,1
13,32,0.868975314051546,0.932188454150525,0.0321884541505254,0.167811545849475,1
13,33,0.868513303388913,0.931940611513906,0.0319406115139057,0.168059388486094,1
14,1,1,1,0.1,0.1,1
14,2,0.995140607250873,0.99756734471958,0.0975673447195797,0.10243265528042,1
14,3,0.972483750633384,0.986145907375467,0.0861459073754675,0.113854092624533,1
14,4,0.960667497400303,0.980136468763561,0.0801364687635611,0.119863531236439,1
14,5,0.949063593749685,0.974198949778578,0.0741989497785783,0.125801050221422,1
14,6,0.919928491668832,0.959129027643743,0.0591290276437429,0.140870972356257,1
14,7,0.914335643897668,0.956208995930109,0.0562089959301092,0.143791004069891,1
14,8,0.907310615008654,0.952528537634781,0.0525285376347807,0.147471462365219,1
14,9,0.898466805925425,0.947874889384366,0.0478748893843663,0.152125110615634,1
14,10,0.890444761304784,0.943633806783534,0.0436338067835339,0.156366193216466,1
14,11,0.889326107323005,0.943040883166263,0.0430408831662629,0.156959116833737,1
14,12,0.887430688167101,0.94203539645127,0.0420353964512697,0.15796460354873,1
14,13,0.879630954107456,0.937886429215956,0.0378864292159559,0.162113570784044,1
14,14,0.876738007366979,0.936342889846972,0.0363428898469722,0.163657110153028,1
14,15,0.874867733653825,0.935343644685644,0.0353436446856444,0.164656355314356,1
14,16,0.873202572643902,0.9344530874495,0.0344530874494997,0.1655469125505,1
14,17,0.870890861707615,0.933215335122401,0.0332153351224009,0.166784664877599,1
14,18,0.870487678297539,0.932999291691874,0.0329992916918742,0.167000708308126,1
14,19,0.99417981212348,0.997085659371089,0.0970856593710893,0.102914340628911,1
14,20,0.987680252488027,0.99382103644873,0.0938210364487295,0.106178963551271,1
14,21,0.986400616903396,0.993177032005572,0.0931770320055717,0.106822967994428,1
14,22,0.985243126170297,0.99259413970177,0.0925941397017699,0.10740586029823,1
14,23,0.966480623494918,0.98309746388388,0.0830974638838804,0.11690253611612,1
14,24,0.955370487477707,0.977430553787688,0.0774305537876884,0.122569446212312,1
14,25,0.949467905233373,0.974406437393233,0.0744064373932333,0.125593562606767,1
14,26,0.91684158967589,0.957518453961014,0.0575184539610135,0.142481546038987,1
14,27,0.912756771797853,0.955383049775248,0.0553830497752477,0.144616950224752,1
14,28,0.894358506860333,0.945705295988308,0.045705295988308,0.154294704011692,1
14,29,0.881185324817751,0.938714719612807,0.0387147196128073,0.161285280387193,1
14,30,0.875621402777903,0.935746441498926,0.0357464414989258,0.164253558501074,1
14,31,0.869448618278378,0.932442286835158,0.0324422868351575,0.167557713164843,1
14,32,0.867911654607713,0.931617762071824,0.0316177620718238,0.168382237928176,1
14,33,0.867435507945389,0.93136217871749,0.0313621787174896,0.16863782128251,1
15,1,1,1,0.1,0.1,1
15,2,0.995340582363878,0.997667571069581,0.0976675710695813,0.102332428930419,1
15,3,0.973654243880915,0.986739197498972,0.086739197498972,0.113260802501028,1
15,4,0.962354650209015,0.980996763607819,0.0809967636078189,0.119003236392181,1
15,5,0.951267944455176,0.975329659374294,0.0753296593742938,0.124670340625706,1
15,6,0.923368948860089,0.960920885848616,0.0609208858486158,0.139079114151384,1
15,7,0.917998697146665,0.958122485461366,0.0581224854613657,0.141877514538634,1
15,8,0.911397145944611,0.954671224005736,0.0546712240057362,0.145328775994264,1
15,9,0.903127061215556,0.950329974911639,0.0503299749116389,0.149670025088361,1
15,10,0.895657365167,0.946391760935713,0.0463917609357131,0.153608239064287,1
15,11,0.894631315668261,0.945849520625909,0.0458495206259087,0.154150479374091,1
15,12,0.892905275827886,0.944936651753908,0.044936651753908,0.155063348246092,1
15,13,0.885780590533306,0.941159173855999,0.0411591738559989,0.158840826144001,1
15,14,0.883137149713119,0.939753770789519,0.0397537707895187,0.160246229210481,1
15,15,0.881411672837038,0.938835274602014,0.0388352746020135,0.161164725397987,1
15,16,0.879908677533449,0.938034475663581,0.0380344756635806,0.161965524336419,1
15,17,0.877860303028533,0.93694199555177,0.0369419955517702,0.16305800444823,1
15,18,0.877579659277395,0.93679221777158,0.0367922177715797,0.16320778222842,1
15,19,0.9944083116402,0.997200236482222,0.0972002364822221,0.102799763517778,1
15,20,0.988101713082216,0.994033054320738,0.0940330543207383,0.105966945679262,1
15,21,0.986860067742314,0.993408308673888,0.0934083086738875,0.106591691326113,1
15,22,0.985736940977167,0.992842858148845,0.0928428581488446,0.107157141851155,1
15,23,0.967897494077452,0.983817815490984,0.0838178154909839,0.116182184509016,1
15,24,0.957252843847473,0.978392990493837,0.0783929904938366,0.121607009506163,1
15,25,0.951525499418252,0.975461685264087,0.0754616852640867,0.124538314735913,1
15,26,0.920404355322457,0.959377066289609,0.0593770662896091,0.140622933710391,1
15,27,0.916483737751723,0.957331571479664,0.0573315714796638,0.142668428520336,1
15,28,0.898791650302354,0.948046227935302,0.0480462279353018,0.151953772064698,1
15,29,0.886131033794289,0.941345331849205,0.0413453318492047,0.158654668150795,1
15,30,0.880808954031681,0.938514226866956,0.0385142268669562,0.161485773133044,1
15,31,0.874966613940488,0.9353965009238,0.0353965009237995,0.164603499076201,1
15,32,0.873475280155932,0.934598994305008,0.0345989943050076,0.165401005694992,1
15,33,0.873013269493298,0.934351791079408,0.0343517910794081,0.165648208920592,1
16,1,1,1,0.1,0.1,1
16,2,0.995291644840762,0.997643044801477,0.097643044801477,0.102356955198523,1
16,3,0.973343633918575,0.986581792817289,0.0865817928172885,0.113418207182712,1
16,4,0.961898342306377,0.980764162429673,0.0807641624296727,0.119235837570327,1
16,5,0.950659927576999,0.975017911413426,0.0750179114134255,0.124982088586575,1
16,6,0.922434902984359,0.960434746864335,0.060434746864335,0.139565253135665,1
16,7,0.917014970661785,0.957608986310062,0.0576089863100623,0.142391013689938,1
16,8,0.910224622529443,0.954056928348326,0.0540569283483261,0.145943071651674,1
16,9,0.901681188294912,0.949568948678774,0.0495689486787739,0.150431051321226,1
16,10,0.893935488862185,0.945481617411034,0.045481617411034,0.154518382588966,1
16,11,0.892857264108323,0.94491124668316,0.0449112466831598,0.15508875331684,1
16,12,0.891031863049647,0.943944841105478,0.0439448411054785,0.156055158894522,1
16,13,0.883517588362795,0.939956163000592,0.0399561630005918,0.160043836999408,1
16,14,0.880730413472544,0.938472382903484,0.038472382903484,0.161527617096516,1
16,15,0.878926514481056,0.937510807660934,0.0375108076609337,0.162489192339066,1
16,16,0.877324489694002,0.936656014604082,0.0366560146040819,0.163343985395918,1
16,17,0.875105072707262,0.935470508731976,0.0354705087319759,0.164529491268024,1
16,18,0.874727296995925,0.93526856944726,0.0352685694472602,0.16473143055274,1
16,19,0.994359374117083,0.997175698719681,0.0971756987196806,0.102824301280319,1
16,20,0.988052775559099,0.994008438374192,0.0940084383741918,0.105991561625808,1
16,21,0.986811130219197,0.993383677246208,0.0933836772462076,0.106616322753793,1
16,22,0.98568800345405,0.992818212692561,0.0928182126925605,0.10718178730744,1
16,23,0.967527012611776,0.983629509831713,0.0836295098317131,0.116370490168287,1
16,24,0.956763203228439,0.97814273152155,0.0781427315215499,0.12185726847845,1
16,25,0.951035858799218,0.975210674059312,0.0752106740593124,0.124789325940688,1
16,26,0.919443372577984,0.958876098658207,0.0588760986582074,0.141123901341793,1
16,27,0.915485043391009,0.956809826136317,0.0568098261363168,0.143190173863683,1
16,28,0.897652433064796,0.947445213753701,0.0474452137537008,0.152554786246299,1
16,29,0.884885104094447,0.940683317644385,0.0406833176443852,0.159316682355615,1
16,30,0.879495682159979,0.937814311129863,0.0378143111298629,0.162185688870137,1
16,31,0.873524045098817,0.93462508263946,0.0346250826394598,0.16537491736054,1
16,32,0.872032711314261,0.93382691721446,0.0338269172144595,0.166173082785541,1
16,33,0.871570700651627,0.933579509550005,0.0335795095500048,0.166420490449995,1
17,1,1,1,0.1,0.1,1
17,2,0.99528866196796,0.997641549840402,0.0976415498404024,0.102358450159598,1
17,3,0.973291454639783,0.986555347986003,0.0865553479860027,0.113444652013997,1
17,4,0.961810785738366,0.980719524501458,0.0807195245014578,0.119280475498542,1
17,5,0.950528539837929,0.974950531995305,0.0749505319953054,0.125049468004695,1
17,6,0.922251273361435,0.960339144969857,0.0603391449698565,0.139660855030144,1
17,7,0.91683490561408,0.957514963650219,0.0575149636502188,0.142485036349781,1
17,8,0.90991589874581,0.95389511936366,0.0538951193636595,0.146104880636341,1
17,9,0.901172920236293,0.949301280014039,0.0493012800140391,0.150698719985961,1
17,10,0.89321666836015,0.945101406389891,0.0451014063898909,0.154898593610109,1
17,11,0.892094665262685,0.944507631129937,0.0445076311299369,0.155492368870063,1
17,12,0.890183546083871,0.943495387420559,0.0434953874205589,0.156504612579441,1
17,13,0.882336852668279,0.939327872826245,0.0393278728262454,0.160672127173755,1
17,14,0.879427189345153,0.937777793160594,0.0377777931605936,0.162222206839406,1
17,15,0.877559376891105,0.936781392263481,0.0367813922634807,0.163218607736519,1
17,16,0.875869682206899,0.935879095934351,0.0358790959343513,0.164120904065649,1
17,17,0.873493202901502,0.934608582724074,0.034608582724074,0.165391417275926,1
17,18,0.873017143789323,0.934353864330492,0.0343538643304918,0.165646135669508,1
17,19,0.994365993456471,0.99717901775783,0.0971790177578303,0.10282098224217,1
17,20,0.988124351671246,0.994044441497082,0.0940444414970824,0.105955558502918,1
17,21,0.986895495043588,0.993426139702186,0.0934261397021862,0.106573860297814,1
17,22,0.985783936271772,0.992866524902402,0.0928665249024019,0.107133475097598,1
17,23,0.967471763790671,0.983601425268727,0.0836014252687267,0.116398574731273,1
17,24,0.956693474487994,0.978107087433679,0.0781070874336789,0.121892912566321,1
17,25,0.951025120623526,0.975205168476627,0.0752051684766267,0.124794831523373,1
17,26,0.919262219897027,0.958781633061996,0.0587816330619957,0.141218366938004,1
17,27,0.915304991394423,0.956715731758615,0.0567157317586154,0.143284268241385,1
17,28,0.897508235673153,0.947369112686894,0.047369112686894,0.152630887313106,1
17,29,0.884760155498653,0.940616901559106,0.0406169015591062,0.159383098440894,1
17,30,0.879355405452109,0.937739518977476,0.0377395189774763,0.162260481022524,1
17,31,0.873309265896693,0.934510174314166,0.0345101743141659,0.165489825685834,1
17,32,0.871833292568151,0.933720136105113,0.0337201361051133,0.166279863894887,1
17,33,0.871376040527991,0.933475249017343,0.033475249017343,0.166524750982657,1
18,1,1,1,0.1,0.1,1
18,2,0.99540427733836,0.997699492501805,0.0976994925018052,0.102300507498195,1
18,3,0.973894240995785,0.986860801225677,0.0868608012256767,0.113139198774323,1
18,4,0.962653356044264,0.9811489978817,0.0811489978816998,0.1188510021183,1
18,5,0.951593220672754,0.975496397057802,0.0754963970578024,0.124503602942198,1
18,6,0.923958625509298,0.961227665805192,0.061227665805192,0.138772334194808,1
18,7,0.918685612090612,0.958480887702312,0.0584808877023117,0.141519112297688,1
18,8,0.911750922277964,0.954856493028122,0.0548564930281219,0.145143506971878,1
18,9,0.902932953807404,0.950227843102592,0.0502278431025921,0.149772156897408,1
18,10,0.894865233760186,0.945973167568819,0.0459731675688194,0.154026832431181,1
18,11,0.893706489275885,0.945360507571522,0.0453605075715215,0.154639492428479,1
18,12,0.891716147695657,0.944307231623086,0.0443072316230861,0.155692768376914,1
18,13,0.883573319405512,0.939985808087288,0.0399858080872879,0.160014191912712,1
18,14,0.880555004845017,0.938378923913478,0.0383789239134781,0.161621076086522,1
18,15,0.878639407851089,0.937357673383586,0.0373576733835859,0.162642326616414,1
18,16,0.876861934973945,0.93640906391061,0.0364090639106101,0.16359093608939,1
18,17,0.874311617932798,0.93504631860288,0.0350463186028799,0.16495368139712,1
18,18,0.873701011772909,0.934719750392014,0.0347197503920139,0.165280249607986,1
18,19,0.994519453209921,0.997255961731952,0.0972559617319522,0.102744038268048,1
18,20,0.988533820034116,0.994250380957491,0.0942503809574912,0.105749619042509,1
18,21,0.987355366471428,0.993657570026731,0.093657570026731,0.106342429973269,1
18,22,0.986289399648855,0.993121039777557,0.0931210397775565,0.106878960222444,1
18,23,0.968218282211316,0.983980834270321,0.0839808342703205,0.11601916572968,1
18,24,0.957693064397999,0.978617935865678,0.0786179358656776,0.121382064134323,1
18,25,0.952257205034253,0.975836669240429,0.0758366692404285,0.124163330759572,1
18,26,0.921049443797047,0.959713209139609,0.0597132091396092,0.140286790860391,1
18,27,0.917194706755963,0.957702827998311,0.0577028279983113,0.142297172001689,1
18,28,0.899905005866495,0.94863323042496,0.0486332304249599,0.15136676957504,1
18,29,0.88751053383447,0.942077774833092,0.0420777748330922,0.157922225166908,1
18,30,0.882220646380235,0.939266014705225,0.0392660147052246,0.160733985294775,1
18,31,0.876217402512248,0.936064849522856,0.0360648495228564,0.163935150477144,1
18,32,0.874801968043895,0.935308488170558,0.0353084881705579,0.164691511829442,1
18,33,0.874363470758169,0.935074045601828,0.0350740456018279,0.164925954398172,1
19,1,1,1,0.1,0.1,1
19,2,0.995170984043211,0.997582570037794,0.0975825700377941,0.102417429962206,1
19,3,0.972489784611706,0.986148966744734,0.0861489667447339,0.113851033255266,1
19,4,0.960615120419228,0.980109749170585,0.0801097491705854,0.119890250829415,1
19,5,0.948911104072822,0.974120682499259,0.074120682499259,0.125879317500741,1
19,6,0.919796534942274,0.959060235304475,0.0590602353044747,0.140939764695525,1
19,7,0.914271561120782,0.956175486571781,0.0561754865717808,0.143824513428219,1
19,8,0.906705606328362,0.952210904331788,0.0522109043317881,0.147789095668212,1
19,9,0.89700409496793,0.94710300124534,0.0471030012453398,0.15289699875466,1
19,10,0.888065063764179,0.942372041056068,0.0423720410560675,0.157627958943933,1
19,11,0.886750729091627,0.941674428394245,0.0416744283942445,0.158325571605756,1
19,12,0.884469471654762,0.940462371206186,0.0404623712061861,0.159537628793814,1
19,13,0.87517754437887,0.935509243342293,0.0355092433422932,0.164490756657707,1
19,14,0.871734932740442,0.933667463683105,0.0336674636831049,0.166332536316895,1
19,15,0.869581145060471,0.932513348462354,0.0325133484623535,0.167486651537647,1
19,16,0.867518861805852,0.931406926002728,0.0314069260027284,0.168593073997272,1
19,17,0.864489562756714,0.929779308630125,0.0297793086301255,0.170220691369875,1
19,18,0.863627806265271,0.929315773171461,0.0293157731714612,0.170684226828539,1
19,19,0.994264131063468,0.997127941170775,0.0971279411707748,0.102872058829225,1
19,20,0.98812947773897,0.99404701988335,0.0940470198833502,0.10595298011665,1
19,21,0.986921685037049,0.993439321265798,0.0934393212657976,0.106560678734202,1
19,22,0.985829179579424,0.992889308825221,0.0928893088252206,0.107110691174779,1
19,23,0.966527078321866,0.983121090365712,0.0831210903657116,0.116878909634288,1
19,24,0.955450365536638,0.977471414178767,0.0774714141787667,0.122528585821233,1
19,25,0.949879173360661,0.974617449751779,0.0746174497517789,0.125382550248221,1
19,26,0.916749491551265,0.957470360664635,0.0574703606646345,0.142529639335366,1
19,27,0.912707178476125,0.955357094743178,0.0553570947431776,0.144642905256822,1
19,28,0.894645676206035,0.945857111939237,0.0458571119392374,0.154142888060763,1
19,29,0.881683406609116,0.9389799820066,0.0389799820066005,0.1610200179934,1
19,30,0.876098235994375,0.936001194440677,0.0360011944406774,0.163998805559323,1
19,31,0.869631451278398,0.932540321529529,0.0325403215295293,0.167459678470471,1
19,32,0.868180777721924,0.931762189467851,0.0317621894678513,0.168237810532149,1
19,33,0.867731363474066,0.931520994650183,0.0315209946501829,0.168479005349817,1
20,1,1,1,0.1,0.1,1
20,2,0.994493519870248,0.997242959298409,0.0972429592984091,0.102757040701591,1
20,3,0.968594702766185,0.98417209001586,0.0841720900158596,0.11582790998414,1
20,4,0.955025714289287,0.977254170770986,0.0772541707709855,0.122745829229015,1
20,5,0.941642638144883,0.970382727662072,0.0703827276620719,0.129617272337928,1
20,6,0.908408852909076,0.953104848854037,0.0531048488540369,0.146895151145963,1
20,7,0.902115851043889,0.94979779481945,0.0497977948194496,0.15020220518055,1
20,8,0.893362793781474,0.945178709970487,0.0451787099704869,0.154821290029513,1
20,9,0.882104069071037,0.93920395499116,0.0392039549911603,0.16079604500884,1
20,10,0.871703157755778,0.933650447306581,0.0336504473065805,0.16634955269342,1
20,11,0.870160883546079,0.932824143955376,0.0328241439553756,0.167175856044624,1
20,12,0.867474131629456,0.931382913537421,0.0313829135374213,0.168617086462579,1
20,13,0.856547512814739,0.925498521238548,0.0254985212385479,0.174501478761452,1
20,14,0.852499936443064,0.923309231212958,0.0233092312129584,0.176690768787042,1
20,15,0.849980558592162,0.921943902085242,0.021943902085242,0.178056097914758,1
20,16,0.847541385380495,0.920620109154962,0.0206201091549622,0.179379890845038,1
20,17,0.843929802255677,0.91865652028148,0.0186565202814799,0.18134347971852,1
20,18,0.842848068515045,0.918067572956939,0.0180675729569394,0.181932427043061,1
20,19,0.993469744848723,0.996729524419099,0.0967295244190989,0.103270475580901,1
20,20,0.986544140611172,0.993249284223841,0.0932492842238408,0.106750715776159,1
20,21,0.985180625215591,0.992562655561648,0.0925626555616482,0.107437344438352,1
20,22,0.983947261237768,0.991941158152926,0.0919411581529258,0.108058841847074,1
20,23,0.961796108486407,0.980712041573064,0.0807120415730639,0.119287958426936,1
20,24,0.949157698384807,0.974247247050156,0.0742472470501557,0.125752752949844,1
20,25,0.94286820326565,0.971014007759749,0.071014007759749,0.128985992240251,1
20,26,0.904938757245607,0.951282690500362,0.0512826905003616,0.148717309499638,1
20,27,0.900332993356992,0.948858784728788,0.048858784728788,0.151141215271212,1
20,28,0.879785288051631,0.937968703130137,0.0379687031301369,0.162031296869863,1
20,29,0.865032163979545,0.930071053188704,0.030071053188704,0.169928946811296,1
20,30,0.858651408230198,0.926634452322057,0.0266344523220569,0.173365547677943,1
20,31,0.851205928893705,0.922608220694844,0.0226082206948437,0.177391779305156,1
20,32,0.849568217616705,0.921720249108538,0.0217202491085379,0.178279750891462,1
20,33,0.849060859652898,0.92144498460456,0.02144498460456,0.17855501539544,1
21,1,1,1,0.1,0.1,1
21,2,0.994356807898395,0.997174411975355,0.0971744119753549,0.102825588024645,1
21,3,0.967814988681995,0.983775883360634,0.0837758833606337,0.116224116639366,1
21,4,0.953909116546748,0.976682710273274,0.076682710273274,0.123317289726726,1
21,5,0.940193772476908,0.969635896858665,0.0696358968586654,0.130364103141335,1
21,6,0.906134876425357,0.95191117044888,0.0519111704488803,0.14808882955112,1
21,7,0.899685635243293,0.948517598805259,0.0485175988052585,0.151482401194742,1
21,8,0.890715261711702,0.943777125020363,0.0437771250203628,0.156222874979637,1
21,9,0.879177011347953,0.937644394932297,0.0376443949322969,0.162355605067703,1
21,10,0.868517871715969,0.931943062486099,0.031943062486099,0.168056937513901,1
21,11,0.866937306739142,0.931094681941177,0.031094681941177,0.168905318058823,1
21,12,0.864183849569117,0.929614893151523,0.0296148931515228,0.170385106848477,1
21,13,0.852985950450349,0.92357238506267,0.0235723850626702,0.17642761493733,1
21,14,0.848837882996538,0.921323983730229,0.0213239837302285,0.178676016269772,1
21,15,0.84625595536688,0.919921711542281,0.0199217115422814,0.180078288457719,1
21,16,0.843756223654755,0.918562041265997,0.0185620412659967,0.181437958734003,1
21,17,0.840054974057186,0.916545129307437,0.016545129307437,0.183454870692563,1
21,18,0.838946383604242,0.915940163768486,0.0159401637684864,0.184059836231514,1
21,19,0.993307615132934,0.996648190252174,0.096648190252174,0.103351809747826,1
21,20,0.986210065661897,0.993081097223131,0.0930810972231307,0.106918902776869,1
21,21,0.984812697628335,0.992377296006078,0.0923772960060781,0.107622703993922,1
21,22,0.983548712342989,0.991740244390127,0.0917402443901272,0.108259755609873,1
21,23,0.960847602504686,0.980228342022758,0.0802283420227583,0.119771657977242,1
21,24,0.947895412651707,0.973599205346691,0.0735992053466906,0.126400794653309,1
21,25,0.941449765279306,0.970283342781533,0.0702833427815333,0.129716657218467,1
21,26,0.902578627064881,0.950041381764437,0.050041381764437,0.149958618235563,1
21,27,0.897858513710134,0.947553963481835,0.0475539634818347,0.152446036518165,1
21,28,0.876800660861666,0.936376345740144,0.036376345740144,0.163623654259856,1
21,29,0.861681254039916,0.928267878384207,0.0282678783842066,0.171732121615793,1
21,30,0.855142080266741,0.92473892546315,0.0247389254631496,0.17526107453685,1
21,31,0.847511748513186,0.920604012870456,0.0206040128704555,0.179395987129545,1
21,32,0.845833377008103,0.919692001165664,0.0196920011656638,0.180307998834336,1
21,33,0.845313422629521,0.919409279173057,0.0194092791730571,0.180590720826943,1
22,1,1,1,0.1,0.1,1
22,2,0.994493519870248,0.997242959298409,0.0972429592984091,0.102757040701591,1
22,3,0.968594702766185,0.98417209001586,0.0841720900158596,0.11582790998414,1
22,4,0.955025714289287,0.977254170770986,0.0772541707709855,0.122745829229015,1
22,5,0.941642638144883,0.970382727662072,0.0703827276620719,0.129617272337928,1
22,6,0.908408852909076,0.953104848854037,0.0531048488540369,0.146895151145963,1
22,7,0.902115851043889,0.94979779481945,0.0497977948194496,0.15020220518055,1
22,8,0.893362793781474,0.945178709970487,0.0451787099704869,0.154821290029513,1
22,9,0.882104069071037,0.93920395499116,0.0392039549911603,0.16079604500884,1
22,10,0.871703157755778,0.933650447306581,0.0336504473065805,0.16634955269342,1
22,11,0.870160883546079,0.932824143955376,0.0328241439553756,0.167175856044624,1
22,12,0.867474131629456,0.931382913537421,0.0313829135374213,0.168617086462579,1
22,13,0.856547512814739,0.925498521238548,0.0254985212385479,0.174501478761452,1
22,14,0.852499936443064,0.923309231212958,0.0233092312129584,0.176690768787042,1
22,15,0.849980558592162,0.921943902085242,0.021943902085242,0.178056097914758,1
22,16,0.847541385380495,0.920620109154962,0.0206201091549622,0.179379890845038,1
22,17,0.843929802255677,0.91865652028148,0.0186565202814799,0.18134347971852,1
22,18,0.842848068515045,0.918067572956939,0.0180675729569394,0.181932427043061,1
22,19,0.993469744848723,0.996729524419099,0.0967295244190989,0.103270475580901,1
22,20,0.986544140611172,0.993249284223841,0.0932492842238408,0.106750715776159,1
22,21,0.985180625215591,0.992562655561648,0.0925626555616482,0.107437344438352,1
22,22,0.983947261237768,0.991941158152926,0.0919411581529258,0.108058841847074,1
22,23,0.961796108486407,0.980712041573064,0.0807120415730639,0.119287958426936,1
22,24,0.949157698384807,0.974247247050156,0.0742472470501557,0.125752752949844,1
22,25,0.94286820326565,0.971014007759749,0.071014007759749,0.128985992240251,1
22,26,0.904938757245607,0.951282690500362,0.0512826905003616,0.148717309499638,1
22,27,0.900332993356992,0.948858784728788,0.048858784728788,0.151141215271212,1
22,28,0.879785288051631,0.937968703130137,0.0379687031301369,0.162031296869863,1
22,29,0.865032163979545,0.930071053188704,0.030071053188704,0.169928946811296,1
22,30,0.858651408230198,0.926634452322057,0.0266344523220569,0.173365547677943,1
22,31,0.851205928893705,0.922608220694844,0.0226082206948437,0.177391779305156,1
22,32,0.849568217616705,0.921720249108538,0.0217202491085379,0.178279750891462,1
22,33,0.849060859652898,0.92144498460456,0.02144498460456,0.17855501539544,1
23,1,1,1,0.1,0.1,1
23,2,0.9945603578375,0.997276470111222,0.0972764701112224,0.102723529888778,1
23,3,0.968975902040236,0.984365735913352,0.0843657359133523,0.115634264086648,1
