candidate,added_kW,physical_recovery_gain_-16,physical_recovery_gain_-8,physical_recovery_gain_-4,critical_window_grid_hostable_ratio,voltage_limited_ratio,branch_limited_ratio,effective_grid_supported_gain_signal,interpretation_boundary
S4_125,37.5,31,9,8,0.813920454545,0.186079545455,0,PARTIAL_GRID_SUPPORT_FOR_PHYSICAL_GAIN,DIAGNOSTIC_LABEL_ONLY; DO_NOT_MULTIPLY_PHYSICAL_PATH_GAINS_BY_HOSTING_RATIO
ALL_125,192.5,52,46,20,0.767676767677,0.232323232323,0,PARTIAL_GRID_SUPPORT_FOR_PHYSICAL_GAIN,DIAGNOSTIC_LABEL_ONLY; DO_NOT_MULTIPLY_PHYSICAL_PATH_GAINS_BY_HOSTING_RATIO
