path_id,candidate,failure_type,arrival_stage,arrival_after_stage,final_intensity,final_location,final_target_kg,final_inventory_kg,final_gap_kg,tail_group,base_unrecoverable_hour,candidate_recoverable_status,critical_site,site_deficit_kg,site_current_inventory_kg,additional_candidate_production_capacity_kg,critical_site_semantics
467,S3_125,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,9.36,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,S4_125,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,S1_150,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,46.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,S2_150,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,31.2,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,S3_150,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,18.72,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,S4_150,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,ALL_125,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,ALL_150,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,50.3037901125,120.12,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
467,ALL_150,mixed,5,4,4,4,423.861526765,371.306343625,62.9448956867,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,54.8640922629,72.8081379386,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S1_125,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S2_125,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,15.6,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S3_125,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,9.36,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S4_125,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S1_150,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,46.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S2_150,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,31.2,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S3_150,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,18.72,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,S4_150,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,ALL_125,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,ALL_150,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,50.3037901125,120.12,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
488,ALL_150,mixed,5,4,4,4,423.861526765,332.295415487,91.9948037838,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,65.3612553896,72.076283182,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S1_125,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S2_125,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,15.6,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S3_125,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,9.36,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S4_125,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S1_150,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,46.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S2_150,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,31.2,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S3_150,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,18.72,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,S4_150,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,ALL_125,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
518,ALL_150,pure_quantity,5,4,5,4,546.93138762,437.344458186,109.586929435,extreme1,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,42.8566314457,47.3229194459,120.12,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S1_125,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S2_125,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,15.6,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S3_125,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,9.36,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S4_125,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S1_150,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,46.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S2_150,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,31.2,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S3_150,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,18.72,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,S4_150,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,ALL_125,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,ALL_150,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,58.9753277609,120.12,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
643,ALL_150,mixed,5,4,5,2,543.056863022,491.426343625,51.8374642806,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,38.5890785668,73.2235808462,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S1_125,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S1_125,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,184.300818803,5.85,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S2_125,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,7.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S3_125,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,4.68,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S4_125,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,5.85,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S1_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S1_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,184.300818803,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S2_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,15.6,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S2_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,184.300818803,7.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S3_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,9.36,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S4_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,S4_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,184.300818803,5.85,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,ALL_125,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,30.03,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,ALL_125,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,184.300818803,15.015,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,ALL_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,161.768918693,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
783,ALL_150,mixed,6,5,5,5,455.499334558,445.397593543,32.7616416645,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,16.7459924025,184.300818803,30.03,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S1_125,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S2_125,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,15.6,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S3_125,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,9.36,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S4_125,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S1_150,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,46.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S2_150,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,31.2,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S3_150,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,18.72,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,S4_150,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,ALL_125,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,ALL_150,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-16,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,50.3037901125,120.12,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
801,ALL_150,pure_quantity,5,4,4,4,423.861526765,332.295415487,91.5661112779,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,64.6658397878,60.9866692389,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S1_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S1_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,5.85,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S2_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,7.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S2_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,3.9,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S3_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,4.68,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S3_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,2.34,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S4_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,5.85,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S4_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,2.925,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S1_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,23.4,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S1_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S2_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,15.6,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S2_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,7.8,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S3_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,9.36,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S3_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,4.68,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S4_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,11.7,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,S4_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,5.85,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,ALL_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,30.03,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,ALL_125,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,15.015,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,ALL_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-8,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,52.7485808462,60.06,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
869,ALL_150,mixed,5,4,4,1,374.764778406,374.231343625,50.3514616849,difficult4,-4,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,50.2863946791,73.8453443781,30.03,"largest_final_site_gap; descriptive only, not the aggregate-bound causal site"
