complexity_label,initial_state_id,a0,loc0,lfw0,R,distance_variant,D_granularity,rho,dataset_role,weight_D,weight_A,weight_C,distance_median_before_rescale,T1,T2,T3,T4,T_total,capacity_upper_T1,capacity_upper_T2,capacity_upper_T3,capacity_upper_T4,upper_bound_count,wdro_objective,terminal_cost,lambda_rho_cost,alpha_weighted_cost,robust_dual_loss,lambda,active_constraint_count,max_independent_violation,loss_mean,loss_q95,loss_q99,loss_max,service_cost_mean,shortage_kg_mean,shortage_penalty_mean,any_unreachable_scenario_share,loss_any_unreachable_mean,loss_fully_reachable_mean,validation_total_cost,solve_status,evaluation_status
simple,7,2,7,0,2000,D_plus_A,D33,0.02,validation-1,0.6,0.25,0,0.202288021533821,71.747218999943,50.7323459618689,66.5521097564302,93.8275645746393,282.859239292881,300,200,100,150,0,4088.21255159839,565.718478585763,3312.24196174877,210.252111263858,3522.49407301263,165612.098087439,5989,0,160.29039279209,0,0,240616.103972276,7.83337318635447,0.0762285098028679,152.457019605736,0.0025,62650.4518285401,3.67344683783447,726.008871377853,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_A,D33,0.02,validation-2,0.6,0.25,0,0.202288021533821,71.747218999943,50.7323459618689,66.5521097564302,93.8275645746393,282.859239292881,300,200,100,150,0,4088.21255159839,565.718478585763,3312.24196174877,210.252111263858,3522.49407301263,165612.098087439,5989,0,145.604905260802,0,35.1926801071712,205797.461301002,7.87663125689939,0.0688641370019514,137.728274003903,0.0025,15507.6972299838,107.103420737687,711.323383846565,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_C,D33,0,nominal,0.6,0,0.15,0.230022200464036,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,249.024902490249,300,200,100,150,0,767.392773688212,498.049804980498,0,269.342968707714,269.342968707714,243771.565489118,3999,0,269.342968707714,0,0,313517.729076791,5.86207516381402,0.13174044677195,263.4808935439,0.002,96083.5357550836,77.3305583141749,767.392773688212,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_C,D33,0,validation-1,0.6,0,0.15,0.230022200464036,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,249.024902490249,300,200,100,150,0,767.392773688212,498.049804980498,0,269.342968707714,269.342968707714,243771.565489118,3999,0,194.275600858998,0,0,307908.673734322,7.98424445062998,0.0931456782041841,186.291356408368,0.0025,76215.7007651061,3.74571322930605,692.325405839496,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_C,D33,0,validation-2,0.6,0,0.15,0.230022200464036,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,249.024902490249,300,200,100,150,0,767.392773688212,498.049804980498,0,269.342968707714,269.342968707714,243771.565489118,3999,0,179.398359046869,0,35.1926801071712,272906.100780799,7.83574824033375,0.0857813054032676,171.562610806535,0.0025,15523.2797665276,140.942515920351,677.448164027367,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_C,D33,0.02,nominal,0.6,0,0.15,0.230022200464036,76.7004188198148,50.7323459618689,44.7317459018629,87.2814554182691,259.445966101816,300,200,100,150,0,5771.24013166245,518.891932203632,5003.78200870293,248.566190755893,5252.34819945882,250189.100435146,5989,8.36735125631094e-11,248.566190755893,0,0,292820.766698362,5.92742443512697,0.121319383160383,242.638766320766,0.002,90897.5788800663,66.9048426811228,767.458122959525,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_C,D33,0.02,validation-1,0.6,0,0.15,0.230022200464036,76.7004188198148,50.7323459618689,44.7317459018629,87.2814554182691,259.445966101816,300,200,100,150,0,5771.24013166245,518.891932203632,5003.78200870293,248.566190755893,5252.34819945882,250189.100435146,5989,8.36735125631094e-11,183.549362688956,0,0,287106.590266078,7.67906989215459,0.0879351463984007,175.870292796801,0.0025,71937.5507366771,3.71477277921108,702.441294892587,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_C,D33,0.02,validation-2,0.6,0,0.15,0.230022200464036,76.7004188198148,50.7323459618689,44.7317459018629,87.2814554182691,259.445966101816,300,200,100,150,0,5771.24013166245,518.891932203632,5003.78200870293,248.566190755893,5252.34819945882,250189.100435146,5989,8.36735125631094e-11,168.740583489425,0,35.1926801071712,252096.372377227,7.59903629445686,0.0805707735974842,161.141547194968,0.0025,15497.583103918,130.322431809153,687.632515693057,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_A_plus_C,D33,0,nominal,0.6,0.25,0.15,0.261291590891034,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,249.024902490249,300,200,100,150,0,767.392773688212,498.049804980498,0,269.342968707714,269.342968707714,243771.565489118,3999,0,269.342968707714,0,0,313517.729076791,5.86207516381402,0.13174044677195,263.4808935439,0.002,96083.5357550836,77.3305583141749,767.392773688212,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_A_plus_C,D33,0,validation-1,0.6,0.25,0.15,0.261291590891034,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,249.024902490249,300,200,100,150,0,767.392773688212,498.049804980498,0,269.342968707714,269.342968707714,243771.565489118,3999,0,194.275600858998,0,0,307908.673734322,7.98424445062998,0.0931456782041841,186.291356408368,0.0025,76215.7007651061,3.74571322930605,692.325405839496,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_A_plus_C,D33,0,validation-2,0.6,0.25,0.15,0.261291590891034,66.2793552082481,50.7323459618689,44.7317459018629,87.2814554182691,249.024902490249,300,200,100,150,0,767.392773688212,498.049804980498,0,269.342968707714,269.342968707714,243771.565489118,3999,0,179.398359046869,0,35.1926801071712,272906.100780799,7.83574824033375,0.0857813054032676,171.562610806535,0.0025,15523.2797665276,140.942515920351,677.448164027367,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_A_plus_C,D33,0.02,nominal,0.6,0.25,0.15,0.261291590891034,88.3724736109975,50.7323459618689,44.7317459018629,89.7161566447621,273.552722119491,300,200,100,150,0,4967.38064444712,547.105444238983,4199.80066950606,220.474530702069,4420.27520020813,209990.033475303,5989,2.5465851649642e-11,220.474530702069,0,0,264811.765354087,6.04927641665383,0.107212627142708,214.425254285415,0.002,83891.4054316042,52.797314467796,767.579974941052,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_A_plus_C,D33,0.02,validation-1,0.6,0.25,0.15,0.261291590891034,88.3724736109975,50.7323459618689,44.7317459018629,89.7161566447621,273.552722119491,300,200,100,150,0,4967.38064444712,547.105444238983,4199.80066950606,220.474530702069,4420.27520020813,209990.033475303,5989,2.5465851649642e-11,169.21386954312,0,0,258966.255829763,7.45033276399466,0.0808817683895628,161.763536779126,0.0025,66205.3833063332,3.70968549101494,716.319313782103,OPTIMAL,OPTIMAL
simple,7,2,7,0,2000,D_plus_A_plus_C,D33,0.02,validation-2,0.6,0.25,0.15,0.261291590891034,88.3724736109975,50.7323459618689,44.7317459018629,89.7161566447621,273.552722119491,300,200,100,150,0,4967.38064444712,547.105444238983,4199.80066950606,220.474530702069,4420.27520020813,209990.033475303,5989,2.5465851649642e-11,154.468748828562,0,35.1926801071712,223981.422115378,7.43395765126905,0.0735173955886464,147.034791177293,0.0025,15490.0980493122,116.033587674468,701.574193067545,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_only,D33,0,nominal,0.6,0,0,0.211305518169235,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16690.9681363529,94765.5132753267,340147.718243935,820593.853831067,1052.49883487731,7.8192346507378,15638.4693014756,0.234,69252.8070730173,634.218382854922,18114.6568688625,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_only,D33,0,validation-1,0.6,0,0,0.211305518169235,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,15879.637860992,94110.4158103269,285392.551359541,721617.109707151,1043.61516781355,7.4180113465892,14836.0226931784,0.2295,67161.244090364,604.9738380966,17303.3265935016,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_only,D33,0,validation-2,0.6,0,0,0.211305518169235,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16449.8177689809,94266.598467263,276731.230816194,869612.505745594,1034.3089453713,7.70775441180482,15415.5088236096,0.2355,67839.489938641,619.513261518598,17873.5065014905,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_only,D33,0.02,nominal,0.6,0,0,0.211305518169235,261.844366254807,146.741946921965,94.9767049315154,150,653.563018108287,300,200,100,150,1,104374.207838737,1307.12603621657,33273.3411276088,69793.7406749121,103067.081802521,1663667.05638044,4936,2.03726813197136e-10,17415.2895228181,95659.381842091,344671.030899243,820593.853831067,1045.16523022497,8.18506214629657,16370.1242925931,0.234,72345.4026780437,635.072188193032,18722.4155590347,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_only,D33,0.02,validation-1,0.6,0,0,0.211305518169235,261.844366254807,146.741946921965,94.9767049315154,150,653.563018108287,300,200,100,150,1,104374.207838737,1307.12603621657,33273.3411276088,69793.7406749121,103067.081802521,1663667.05638044,4936,2.03726813197136e-10,16741.4667594004,94630.3732189516,305496.856880597,721617.109707151,1032.52572692803,7.85447051623617,15708.9410324723,0.2295,70911.2300183381,606.540519392317,18048.5927956169,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_only,D33,0.02,validation-2,0.6,0,0,0.211305518169235,261.844366254807,146.741946921965,94.9767049315154,150,653.563018108287,300,200,100,150,1,104374.207838737,1307.12603621657,33273.3411276088,69793.7406749121,103067.081802521,1663667.05638044,4936,2.03726813197136e-10,16770.3122053943,94266.598467263,276731.230816194,869612.505745594,1032.77124031849,7.86877048253792,15737.5409650758,0.2355,69196.8270186789,620.614051661771,18077.4382416109,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A,D33,0,nominal,0.6,0.25,0,0.244651152693403,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16690.9681363529,94765.5132753267,340147.718243935,820593.853831067,1052.49883487731,7.8192346507378,15638.4693014756,0.234,69252.8070730173,634.218382854922,18114.6568688625,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A,D33,0,validation-1,0.6,0.25,0,0.244651152693403,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,15879.637860992,94110.4158103269,285392.551359541,721617.109707151,1043.61516781355,7.4180113465892,14836.0226931784,0.2295,67161.244090364,604.9738380966,17303.3265935016,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A,D33,0,validation-2,0.6,0.25,0,0.244651152693403,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16449.8177689809,94266.598467263,276731.230816194,869612.505745594,1034.3089453713,7.70775441180482,15415.5088236096,0.2355,67839.489938641,619.513261518598,17873.5065014905,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A,D33,0.02,nominal,0.6,0.25,0,0.244651152693403,257.69909729316,161.197937975616,95.4790933638818,150,664.376128632657,300,200,100,150,1,41438.1922216507,1328.75225726531,16215.5889125913,23893.8510517941,40109.4399643854,810779.445629563,4434,5.82076609134674e-11,17267.6362983406,95409.2900904421,342441.207758035,820593.853831067,1046.75546679557,8.11044041577252,16220.880831545,0.234,71714.0431980494,635.183015661929,18596.3885556059,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A,D33,0.02,validation-1,0.6,0.25,0,0.244651152693403,257.69909729316,161.197937975616,95.4790933638818,150,664.376128632657,300,200,100,150,1,41438.1922216507,1328.75225726531,16215.5889125913,23893.8510517941,40109.4399643854,810779.445629563,4434,5.82076609134674e-11,16634.922770949,94576.29946091,292847.530951055,721617.109707151,1034.27667230031,7.80032304932437,15600.6460986487,0.2295,70446.2216683507,606.768199951404,17963.6750282144,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A,D33,0.02,validation-2,0.6,0.25,0,0.244651152693403,257.69909729316,161.197937975616,95.4790933638818,150,664.376128632657,300,200,100,150,1,41438.1922216507,1328.75225726531,16215.5889125913,23893.8510517941,40109.4399643854,810779.445629563,4434,5.82076609134674e-11,16712.3803881908,94266.598467263,276731.230816194,869612.505745594,1032.73737033992,7.83982150892546,15679.6430178509,0.2355,68950.2842421277,620.782798129168,18041.1326454561,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_C,D33,0,nominal,0.6,0,0.15,0.229064121323712,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16690.9681363529,94765.5132753267,340147.718243935,820593.853831067,1052.49883487731,7.8192346507378,15638.4693014756,0.234,69252.8070730173,634.218382854922,18114.6568688625,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_C,D33,0,validation-1,0.6,0,0.15,0.229064121323712,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,15879.637860992,94110.4158103269,285392.551359541,721617.109707151,1043.61516781355,7.4180113465892,14836.0226931784,0.2295,67161.244090364,604.9738380966,17303.3265935016,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_C,D33,0,validation-2,0.6,0,0.15,0.229064121323712,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16449.8177689809,94266.598467263,276731.230816194,869612.505745594,1034.3089453713,7.70775441180482,15415.5088236096,0.2355,67839.489938641,619.513261518598,17873.5065014905,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_C,D33,0.02,nominal,0.6,0,0.15,0.229064121323712,261.844366254807,129.049349239403,100,150,640.89371549421,300,200,100,150,2,102181.763171612,1281.78743098842,35158.4952016015,65741.4805390224,100899.975740624,1757924.76008007,4524,1.16415321826935e-10,17688.4781368239,104205.974946074,359125.313073621,820593.853831067,1042.6734322021,8.32290235231093,16645.8047046218,0.234,73512.8936665317,635.066604250062,18970.2655678124,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_C,D33,0.02,validation-1,0.6,0,0.15,0.229064121323712,261.844366254807,129.049349239403,100,150,640.89371549421,300,200,100,150,2,102181.763171612,1281.78743098842,35158.4952016015,65741.4805390224,100899.975740624,1757924.76008007,4524,1.16415321826935e-10,16967.5860724448,94630.3732189516,307247.218618853,721617.109707151,1029.75374123775,7.96891616560352,15937.832331207,0.2295,71896.9490263264,606.406581314585,18249.3735034332,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_C,D33,0.02,validation-2,0.6,0,0.15,0.229064121323712,261.844366254807,129.049349239403,100,150,640.89371549421,300,200,100,150,2,102181.763171612,1281.78743098842,35158.4952016015,65741.4805390224,100899.975740624,1757924.76008007,4524,1.16415321826935e-10,16911.7346427979,94288.143649851,285806.522712497,869612.505745594,1032.55322788741,7.93959070745527,15879.1814149105,0.2355,69797.5535954127,620.550387283527,18193.5220737864,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A_plus_C,D33,0,nominal,0.6,0.25,0.15,0.26648721399687,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16690.9681363529,94765.5132753267,340147.718243935,820593.853831067,1052.49883487731,7.8192346507378,15638.4693014756,0.234,69252.8070730173,634.218382854922,18114.6568688625,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A_plus_C,D33,0,validation-1,0.6,0.25,0.15,0.26648721399687,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,15879.637860992,94110.4158103269,285392.551359541,721617.109707151,1043.61516781355,7.4180113465892,14836.0226931784,0.2295,67161.244090364,604.9738380966,17303.3265935016,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A_plus_C,D33,0,validation-2,0.6,0.25,0.15,0.26648721399687,300,165.834765294711,96.009600960096,150,711.844366254807,300,200,100,150,2,46500.9138247661,1423.68873250961,0,45077.2250922565,45077.2250922565,19331620.4780928,4498,0,16449.8177689809,94266.598467263,276731.230816194,869612.505745594,1034.3089453713,7.70775441180482,15415.5088236096,0.2355,67839.489938641,619.513261518598,17873.5065014905,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A_plus_C,D33,0.02,nominal,0.6,0.25,0.15,0.26648721399687,254.918535994251,153.833565174699,92.7365463819109,150,651.488647550861,300,200,100,150,1,40102.4047888813,1302.97729510172,16690.4731501999,22108.9543435797,38799.4274937796,834523.657509993,4103,0,17460.8150533202,95659.381842091,343900.572058103,820593.853831067,1044.6425006962,8.20808627631202,16416.172552624,0.234,72539.1418315604,635.320972239063,18763.792348422,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A_plus_C,D33,0.02,validation-1,0.6,0.25,0.15,0.26648721399687,254.918535994251,153.833565174699,92.7365463819109,150,651.488647550861,300,200,100,150,1,40102.4047888813,1302.97729510172,16690.4731501999,22108.9543435797,38799.4274937796,834523.657509993,4103,0,16822.7492660922,94630.3732189516,305134.478491258,721617.109707151,1031.97170488496,7.89538878060362,15790.7775612072,0.2295,71263.8156663627,607.013070294564,18125.7265611939,OPTIMAL,OPTIMAL
medium,18,4,4,0,2000,D_plus_A_plus_C,D33,0.02,validation-2,0.6,0.25,0.15,0.26648721399687,254.918535994251,153.833565174699,92.7365463819109,150,651.488647550861,300,200,100,150,1,40102.4047888813,1302.97729510172,16690.4731501999,22108.9543435797,38799.4274937796,834523.657509993,4103,0,16802.959404336,94288.2170837678,276731.230816194,869612.505745594,1032.52630111832,7.88521655160885,15770.4331032177,0.2355,69334.2834834533,620.975335490846,18105.9366994377,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_only,D33,0,nominal,0.6,0,0,0.175235531628245,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_only,D33,0,validation-1,0.6,0,0,0.175235531628245,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_only,D33,0,validation-2,0.6,0,0,0.175235531628245,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_only,D33,0.02,nominal,0.6,0,0,0.175235531628245,295.388413954829,200,100,150,745.388413954829,300,200,100,150,3,515566.018475857,1490.77682790966,56128.7923588997,457946.449289048,514075.241647948,2806439.61794498,6684,2.3283064365387e-10,159326.128868503,599163.70379563,809459.611940298,920305.904537064,3360.34247336328,77.9828931975699,155965.78639514,0.7935,200252.935349848,2060.16788570988,160816.905696413,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_only,D33,0.02,validation-1,0.6,0,0,0.175235531628245,295.388413954829,200,100,150,745.388413954829,300,200,100,150,3,515566.018475857,1490.77682790966,56128.7923588997,457946.449289048,514075.241647948,2806439.61794498,6684,2.3283064365387e-10,167976.426553814,616183.796932538,813833.069387442,960641.518697324,3341.35079633107,82.3175378787412,164635.075757482,0.8135,206029.72707317,1990.58219726279,169467.203381723,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_only,D33,0.02,validation-2,0.6,0,0,0.175235531628245,295.388413954829,200,100,150,745.388413954829,300,200,100,150,3,515566.018475857,1490.77682790966,56128.7923588997,457946.449289048,514075.241647948,2806439.61794498,6684,2.3283064365387e-10,165113.014992482,593528.241628376,800593.932041688,960641.518697324,3327.80135621426,80.8926068181339,161785.213636268,0.798,206384.720661986,2069.34606048172,166603.791820392,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A,D33,0,nominal,0.6,0.25,0,0.272441747979432,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,158817.213046943,599163.70379563,809459.611940298,920305.904537064,3367.58399312845,77.7248145269071,155449.629053814,0.7935,199611.707563409,2059.67600667452,160317.213046943,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A,D33,0,validation-1,0.6,0.25,0,0.272441747979432,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,167539.580857209,616183.796932538,813833.069387442,960641.518697324,3347.89577960999,82.0958425387992,164191.685077598,0.8135,205492.875295062,1989.9560572436,169039.580857209,OPTIMAL,OPTIMAL
complex,30,6,2,0,2000,D_plus_A,D33,0,validation-2,0.6,0.25,0,0.272441747979432,300,200,100,150,750,300,200,100,150,4,408513.580411351,1500,0,407013.580411351,407013.580411351,28854757.0659916,5035,0,164718.753037516,593528.241628376,800593.932041688,960641.518697324,3333.42314089008,80.6926649483129,161385.329896626,0.798,205890.76149034,2068.93746645887,166218.753037516,OPTIMAL,OPTIMAL
