method,bus,global_hour,observed_records,mean_voltage_pu,q01_voltage_pu,q05_voltage_pu,q50_voltage_pu,minimum_voltage_pu,lower_bound_hit_frequency,lower_bound_hit_count,unit_note
saa,11,39,2476,0.943050280162631,0.931227365078516,0.931227365078516,0.945849520625909,0.931227365078516,0.0,0,p.u.
saa,11,40,2476,0.941680777339417,0.930274343358527,0.930274343358527,0.94491124668316,0.930274343358527,0.0,0,p.u.
saa,11,41,427,0.938663874460135,0.929864374554429,0.929864374554429,0.941654936498557,0.929864374554429,0.0,0,p.u.
saa,11,42,427,0.941919578504425,0.930730669462815,0.930730669462815,0.945360507571522,0.930730669462815,0.0,0,p.u.
saa,11,43,427,0.938934102203168,0.926986417858666,0.926986417858666,0.941674428394245,0.926986417858666,0.0,0,p.u.
saa,11,44,427,0.931029038908147,0.920386598229176,0.920386598229176,0.932824143955376,0.920386598229176,0.0,0,p.u.
saa,11,45,427,0.929161800735119,0.919654088246171,0.919654088246171,0.931094681941177,0.919654088246171,0.0,0,p.u.
saa,11,46,427,0.93014150977276,0.920386598229176,0.920386598229176,0.932824143955376,0.920386598229176,0.0,0,p.u.
saa,11,47,427,0.92498756813769,0.92074450749705,0.92074450749705,0.92074450749705,0.92074450749705,0.0,0,p.u.
saa,11,48,427,0.926922009187789,0.924293732034869,0.924293732034869,0.924293732034869,0.924293732034869,0.0,0,p.u.
saa,12,1,10000,0.929896937793283,0.929896937793306,0.929896937793306,0.929896937793306,0.929896937793306,0.0,0,p.u.
saa,12,2,10000,0.93319354523708,0.933193545237081,0.933193545237081,0.933193545237081,0.933193545237081,0.0,0,p.u.
saa,12,3,10000,0.934270277264201,0.934270277264177,0.934270277264177,0.934270277264177,0.934270277264177,0.0,0,p.u.
saa,12,4,10000,0.935365299565288,0.935365299565297,0.935365299565297,0.935365299565297,0.935365299565297,0.0,0,p.u.
saa,12,5,10000,0.936029504363875,0.936029504363842,0.936029504363842,0.936029504363842,0.936029504363842,0.0,0,p.u.
saa,12,6,10000,0.93755150734993,0.937551507349899,0.937551507349899,0.937551507349899,0.937551507349899,0.0,0,p.u.
saa,12,7,10000,0.938642701769811,0.938642701769775,0.938642701769775,0.938642701769775,0.938642701769775,0.0,0,p.u.
saa,12,8,10000,0.935365299565288,0.935365299565297,0.935365299565297,0.935365299565297,0.935365299565297,0.0,0,p.u.
saa,12,9,8914,0.928862909272298,0.928862909272277,0.928862909272277,0.928862909272277,0.928862909272277,0.0,0,p.u.
saa,12,10,8914,0.929426101884832,0.929398850400192,0.929398850400192,0.929398850400192,0.929398850400192,0.0,0,p.u.
saa,12,11,8914,0.927316939464857,0.927289626796049,0.927289626796049,0.927289626796049,0.927289626796049,0.0,0,p.u.
saa,12,12,8914,0.929481185725053,0.926590682551772,0.926590682551772,0.926590682551772,0.926590682551772,0.0,0,p.u.
saa,12,13,8914,0.934160679206501,0.926347340415812,0.926347340415812,0.938532818934988,0.926347340415812,0.0,0,p.u.
saa,12,14,8914,0.936287165388674,0.926546681581758,0.926546681581758,0.938729572492938,0.926546681581758,0.0,0,p.u.
saa,12,15,8914,0.930252140227501,0.929496283376622,0.929496283376622,0.929496283376622,0.929496283376622,0.0,0,p.u.
saa,12,16,8914,0.928487979476644,0.928487979476694,0.928487979476694,0.928487979476694,0.928487979476694,0.0,0,p.u.
saa,12,17,7936,0.93449095034646,0.928031039926433,0.928031039926433,0.936608753942851,0.928031039926433,0.0,0,p.u.
saa,12,18,7936,0.938733196168015,0.928856400461731,0.928856400461731,0.941009388795526,0.928856400461731,0.0,0,p.u.
saa,12,19,7936,0.938207330185891,0.92494731560118,0.92494731560118,0.940462371206186,0.92494731560118,0.0,0,p.u.
saa,12,20,7936,0.929647993425302,0.918280674186161,0.918280674186161,0.931382913537421,0.918280674186161,0.0,0,p.u.
saa,12,21,7936,0.927974704404333,0.917582114160544,0.917582114160544,0.929614893151523,0.917582114160544,0.0,0,p.u.
saa,12,22,7936,0.927406694692379,0.918280674186161,0.918280674186161,0.930206108965001,0.918280674186161,0.0,0,p.u.
saa,12,23,7936,0.918821540322578,0.918622004207164,0.918622004207164,0.918622004207164,0.918622004207164,0.0,0,p.u.
saa,12,24,7936,0.922160566791365,0.922159024440038,0.922159024440038,0.922159024440038,0.922159024440038,0.0,0,p.u.
saa,12,25,5788,0.930409247786232,0.929896937793306,0.929896937793306,0.929896937793306,0.929896937793306,0.0,0,p.u.
saa,12,26,5788,0.933615175250324,0.933193545237081,0.933193545237081,0.933193545237081,0.933193545237081,0.0,0,p.u.
saa,12,27,5788,0.934771635215927,0.934270277264177,0.934270277264177,0.934270277264177,0.934270277264177,0.0,0,p.u.
saa,12,28,5788,0.935922778278288,0.935365299565297,0.935365299565297,0.935365299565297,0.935365299565297,0.0,0,p.u.
saa,12,29,5788,0.938173732642169,0.936029504363842,0.936029504363842,0.936029504363842,0.936029504363842,0.0,0,p.u.
saa,12,30,5788,0.941922929230423,0.937551507349899,0.937551507349899,0.937551507349899,0.937551507349899,0.0,0,p.u.
saa,12,31,5788,0.946086976621065,0.938642701769775,0.938642701769775,0.948962154374248,0.938642701769775,0.0,0,p.u.
saa,12,32,5788,0.947092882903612,0.935365299565297,0.935365299565297,0.950710354759961,0.935365299565297,0.0,0,p.u.
saa,12,33,2476,0.940338050956507,0.928862909272277,0.928862909272277,0.944313633936677,0.928862909272277,0.0,0,p.u.
saa,12,34,2476,0.941559351453719,0.929398850400192,0.929398850400192,0.944840811005818,0.929398850400192,0.0,0,p.u.
saa,12,35,2476,0.939657623868374,0.927289626796049,0.927289626796049,0.942766135889749,0.927289626796049,0.0,0,p.u.
saa,12,36,2476,0.939278336972854,0.926590682551772,0.926590682551772,0.942078674001642,0.926590682551772,0.0,0,p.u.
saa,12,37,2476,0.939314849304866,0.926347340415812,0.926347340415812,0.941839333491855,0.926347340415812,0.0,0,p.u.
saa,12,38,2476,0.939678102992799,0.926546681581758,0.926546681581758,0.94203539645127,0.926546681581758,0.0,0,p.u.
saa,12,39,2476,0.941978478329605,0.929496283376622,0.929496283376622,0.944936651753908,0.929496283376622,0.0,0,p.u.
saa,12,40,2476,0.940532675245438,0.928487979476694,0.928487979476694,0.943944841105478,0.928487979476694,0.0,0,p.u.
saa,12,41,427,0.937314263732534,0.928031039926433,0.928031039926433,0.940535523252429,0.928031039926433,0.0,0,p.u.
saa,12,42,427,0.940677998779512,0.928856400461731,0.928856400461731,0.944307231623086,0.928856400461731,0.0,0,p.u.
saa,12,43,427,0.937565328000361,0.92494731560118,0.92494731560118,0.940462371206186,0.92494731560118,0.0,0,p.u.
saa,12,44,427,0.929490699547661,0.918280674186161,0.918280674186161,0.931382913537421,0.918280674186161,0.0,0,p.u.
saa,12,45,427,0.927579774647822,0.917582114160544,0.917582114160544,0.929614893151523,0.917582114160544,0.0,0,p.u.
saa,12,46,427,0.928555639837575,0.918280674186161,0.918280674186161,0.931382913537421,0.918280674186161,0.0,0,p.u.
saa,12,47,427,0.92308340911903,0.918622004207164,0.918622004207164,0.918622004207164,0.918622004207164,0.0,0,p.u.
saa,12,48,427,0.924953395720242,0.922159024440038,0.922159024440038,0.922159024440038,0.922159024440038,0.0,0,p.u.
saa,13,1,10000,0.92199673899817,0.921996738998195,0.921996738998195,0.921996738998195,0.921996738998195,0.0,0,p.u.
saa,13,2,10000,0.925595082134793,0.925595082134753,0.925595082134753,0.925595082134753,0.925595082134753,0.0,0,p.u.
saa,13,3,10000,0.926770089653066,0.926770089653105,0.926770089653105,0.926770089653105,0.926770089653105,0.0,0,p.u.
saa,13,4,10000,0.927964917902942,0.927964917902899,0.927964917902899,0.927964917902899,0.927964917902899,0.0,0,p.u.
saa,13,5,10000,0.92868959369642,0.928689593696416,0.928689593696416,0.928689593696416,0.928689593696416,0.0,0,p.u.
saa,13,6,10000,0.930349970938055,0.930349970938011,0.930349970938011,0.930349970938011,0.930349970938011,0.0,0,p.u.
saa,13,7,10000,0.931540207509735,0.931540207509729,0.931540207509729,0.931540207509729,0.931540207509729,0.0,0,p.u.
saa,13,8,10000,0.927964917902942,0.927964917902899,0.927964917902899,0.927964917902899,0.927964917902899,0.0,0,p.u.
saa,13,9,8914,0.920903743855607,0.920903743855573,0.920903743855573,0.920903743855573,0.920903743855573,0.0,0,p.u.
saa,13,10,8914,0.921591200690984,0.921556689903832,0.921556689903832,0.921556689903832,0.921556689903832,0.0,0,p.u.
saa,13,11,8914,0.919412940030222,0.919378348821513,0.919378348821513,0.919378348821513,0.919378348821513,0.0,0,p.u.
saa,13,12,8914,0.922466759226509,0.918806416341828,0.918806416341828,0.918806416341828,0.918806416341828,0.0,0,p.u.
saa,13,13,8914,0.928542349884801,0.918649833845889,0.918649833845889,0.934079160039441,0.918649833845889,0.0,0,p.u.
saa,13,14,8914,0.931441668541515,0.919144774351799,0.919144774351799,0.934565929302545,0.919144774351799,0.0,0,p.u.
saa,13,15,8914,0.923440908400693,0.922484012134666,0.922484012134666,0.922484012134666,0.922484012134666,0.0,0,p.u.
saa,13,16,8914,0.921256614887226,0.921256614887274,0.921256614887274,0.921256614887274,0.921256614887274,0.0,0,p.u.
saa,13,17,7936,0.92874848053179,0.920615562968085,0.920615562968085,0.931479035922012,0.920615562968085,0.0,0,p.u.
saa,13,18,7936,0.933531589045575,0.921286861686563,0.921286861686563,0.936672750490364,0.921286861686563,0.0,0,p.u.
saa,13,19,7936,0.932814267791213,0.916718989925285,0.916718989925285,0.935509243342293,0.916718989925285,0.0,0,p.u.
saa,13,20,7936,0.923415453551553,0.909761025700358,0.909761025700358,0.925498521238548,0.909761025700358,0.0,0,p.u.
saa,13,21,7936,0.92162011755535,0.909191570706142,0.909191570706142,0.92357238506267,0.909191570706142,0.0,0,p.u.
saa,13,22,7936,0.920928779858222,0.909761025700358,0.909761025700358,0.924314224893834,0.909761025700358,0.0,0,p.u.
saa,13,23,7936,0.910291735821156,0.910039300407612,0.910039300407612,0.910039300407612,0.910039300407612,0.0,0,p.u.
saa,13,24,7936,0.91354744268161,0.913545487779851,0.913545487779851,0.913545487779851,0.913545487779851,0.0,0,p.u.
saa,13,25,5788,0.922627959011813,0.921996738998195,0.921996738998195,0.921996738998195,0.921996738998195,0.0,0,p.u.
saa,13,26,5788,0.926107487662369,0.925595082134753,0.925595082134753,0.925595082134753,0.925595082134753,0.0,0,p.u.
saa,13,27,5788,0.927384373410446,0.926770089653105,0.926770089653105,0.926770089653105,0.926770089653105,0.0,0,p.u.
saa,13,28,5788,0.928659563347908,0.927964917902899,0.927964917902899,0.927964917902899,0.927964917902899,0.0,0,p.u.
saa,13,29,5788,0.931340870627891,0.928689593696416,0.928689593696416,0.928689593696416,0.928689593696416,0.0,0,p.u.
saa,13,30,5788,0.935776450244243,0.930349970938011,0.930349970938011,0.930349970938011,0.930349970938011,0.0,0,p.u.
saa,13,31,5788,0.940705567599256,0.931540207509729,0.931540207509729,0.944600941360222,0.931540207509729,0.0,0,p.u.
saa,13,32,5788,0.942241481508463,0.927964917902899,0.927964917902899,0.946531947029666,0.927964917902899,0.0,0,p.u.
saa,13,33,2476,0.934839512115154,0.920903743855573,0.920903743855573,0.939610314617952,0.920903743855573,0.0,0,p.u.
saa,13,34,2476,0.936264055251808,0.921556689903832,0.921556689903832,0.940250270191795,0.921556689903832,0.0,0,p.u.
saa,13,35,2476,0.934340956096518,0.919378348821513,0.919378348821513,0.938115337349842,0.919378348821513,0.0,0,p.u.
saa,13,36,2476,0.934159997754411,0.918806416341828,0.918806416341828,0.937554834983079,0.918806416341828,0.0,0,p.u.
saa,13,37,2476,0.934347190999157,0.918649833845889,0.918649833845889,0.937401384207595,0.918649833845889,0.0,0,p.u.
saa,13,38,2476,0.935035826855413,0.919144774351799,0.919144774351799,0.937886429215956,0.919144774351799,0.0,0,p.u.
saa,13,39,2476,0.93757271903847,0.922484012134666,0.922484012134666,0.941159173855999,0.922484012134666,0.0,0,p.u.
saa,13,40,2476,0.935825459598704,0.921256614887274,0.921256614887274,0.939956163000592,0.921256614887274,0.0,0,p.u.
saa,13,41,427,0.931812588204363,0.920615562968085,0.920615562968085,0.935715815681119,0.920615562968085,0.0,0,p.u.
saa,13,42,427,0.935611631012527,0.921286861686563,0.921286861686563,0.939985808087288,0.921286861686563,0.0,0,p.u.
saa,13,43,427,0.931991648318512,0.916718989925285,0.916718989925285,0.935509243342293,0.916718989925285,0.0,0,p.u.
saa,13,44,427,0.9232213471933,0.909761025700358,0.909761025700358,0.925498521238548,0.909761025700358,0.0,0,p.u.
saa,13,45,427,0.92113193970546,0.909191570706142,0.909191570706142,0.92357238506267,0.909191570706142,0.0,0,p.u.
saa,13,46,427,0.922097825520184,0.909761025700358,0.909761025700358,0.925498521238548,0.909761025700358,0.0,0,p.u.
saa,13,47,427,0.915366377949088,0.910039300407612,0.910039300407612,0.910039300407612,0.910039300407612,0.0,0,p.u.
saa,13,48,427,0.916998102084562,0.913545487779851,0.913545487779851,0.913545487779851,0.913545487779851,0.0,0,p.u.
saa,14,1,10000,0.919057778866763,0.919057778866742,0.919057778866742,0.919057778866742,0.919057778866742,0.0,0,p.u.
saa,14,2,10000,0.922769231254774,0.922769231254814,0.922769231254814,0.922769231254814,0.922769231254814,0.0,0,p.u.
saa,14,3,10000,0.923981065440631,0.923981065440649,0.923981065440649,0.923981065440649,0.923981065440649,0.0,0,p.u.
saa,14,4,10000,0.925213287325988,0.92521328732598,0.92521328732598,0.92521328732598,0.92521328732598,0.0,0,p.u.
saa,14,5,10000,0.925960616192395,0.925960616192375,0.925960616192375,0.925960616192375,0.925960616192375,0.0,0,p.u.
saa,14,6,10000,0.927672820852234,0.927672820852248,0.927672820852248,0.927672820852248,0.927672820852248,0.0,0,p.u.
saa,14,7,10000,0.928900145494481,0.928900145494486,0.928900145494486,0.928900145494486,0.928900145494486,0.0,0,p.u.
saa,14,8,10000,0.925213287325988,0.92521328732598,0.92521328732598,0.92521328732598,0.92521328732598,0.0,0,p.u.
saa,14,9,8914,0.917942577491427,0.917942577491402,0.917942577491402,0.917942577491402,0.917942577491402,0.0,0,p.u.
saa,14,10,8914,0.918676432371836,0.918639217992909,0.918639217992909,0.918639217992909,0.918639217992909,0.0,0,p.u.
saa,14,11,8914,0.916471934877042,0.916434632568111,0.916434632568111,0.916434632568111,0.916434632568111,0.0,0,p.u.
saa,14,12,8914,0.919856862204007,0.915909819220921,0.915909819220921,0.915909819220921,0.915909819220921,0.0,0,p.u.
saa,14,13,8914,0.92645225182046,0.915785474810671,0.915785474810671,0.932422688839018,0.915785474810671,0.0,0,p.u.
saa,14,14,8914,0.929638914199591,0.916390470642877,0.916390470642877,0.933016896670501,0.916390470642877,0.0,0,p.u.
saa,14,15,8914,0.920907074031243,0.919875337766599,0.919875337766599,0.919875337766599,0.919875337766599,0.0,0,p.u.
saa,14,16,8914,0.918566220144569,0.918566220144546,0.918566220144546,0.918566220144546,0.918566220144546,0.0,0,p.u.
saa,14,17,7936,0.926612234618548,0.917856566497864,0.917856566497864,0.929571422721783,0.917856566497864,0.0,0,p.u.
saa,14,18,7936,0.931597029312633,0.918470735605175,0.918470735605175,0.935060172903696,0.918470735605175,0.0,0,p.u.
saa,14,19,7936,0.930808536933864,0.913656620431624,0.913656620431624,0.933667463683105,0.913656620431624,0.0,0,p.u.
saa,14,20,7936,0.921096277322257,0.906588580612909,0.906588580612909,0.923309231212958,0.906588580612909,0.0,0,p.u.
saa,14,21,7936,0.919255280938541,0.906067125065814,0.906067125065814,0.921323983730229,0.906067125065814,0.0,0,p.u.
saa,14,22,7936,0.91851805666722,0.906588580612909,0.906588580612909,0.922122123131972,0.906588580612909,0.0,0,p.u.
saa,14,23,7936,0.907115582282308,0.906843409130216,0.906843409130216,0.906843409130216,0.906843409130216,0.0,0,p.u.
saa,14,24,7936,0.910340988846859,0.910338880106468,0.910338880106468,0.910338880106468,0.910338880106468,0.0,0,p.u.
saa,14,25,5788,0.919733317407105,0.919057778866742,0.919057778866742,0.919057778866742,0.919057778866742,0.0,0,p.u.
saa,14,26,5788,0.923315454162144,0.922769231254814,0.922769231254814,0.922769231254814,0.922769231254814,0.0,0,p.u.
saa,14,27,5788,0.924637423378943,0.923981065440649,0.923981065440649,0.923981065440649,0.923981065440649,0.0,0,p.u.
saa,14,28,5788,0.925959016509459,0.92521328732598,0.92521328732598,0.92521328732598,0.92521328732598,0.0,0,p.u.
saa,14,29,5788,0.928800664781128,0.925960616192375,0.925960616192375,0.925960616192375,0.925960616192375,0.0,0,p.u.
saa,14,30,5788,0.933491874102851,0.927672820852248,0.927672820852248,0.927672820852248,0.927672820852248,0.0,0,p.u.
saa,14,31,5788,0.938705787341677,0.928900145494486,0.928900145494486,0.942980949692161,0.928900145494486,0.0,0,p.u.
saa,14,32,5788,0.94043851331247,0.92521328732598,0.92521328732598,0.944979438785021,0.92521328732598,0.0,0,p.u.
saa,14,33,2476,0.932794971613725,0.917942577491402,0.917942577491402,0.93786197718719,0.917942577491402,0.0,0,p.u.
saa,14,34,2476,0.934295146178716,0.918639217992909,0.918639217992909,0.938543832496133,0.918639217992909,0.0,0,p.u.
saa,14,35,2476,0.93236372189471,0.916434632568111,0.916434632568111,0.936386110774906,0.916434632568111,0.0,0,p.u.
saa,14,36,2476,0.932256267741419,0.915909819220921,0.915909819220921,0.935872485773145,0.915909819220921,0.0,0,p.u.
saa,14,37,2476,0.932499364521038,0.915785474810671,0.915785474810671,0.935750794045141,0.915785474810671,0.0,0,p.u.
saa,14,38,2476,0.933308685658817,0.916390470642877,0.916390470642877,0.936342889846972,0.916390470642877,0.0,0,p.u.
saa,14,39,2476,0.935933629780377,0.919875337766599,0.919875337766599,0.939753770789519,0.919875337766599,0.0,0,p.u.
saa,14,40,2476,0.934074315163283,0.918566220144546,0.918566220144546,0.938472382903484,0.918566220144546,0.0,0,p.u.
saa,14,41,427,0.929766054018212,0.917856566497864,0.917856566497864,0.933885451800589,0.917856566497864,0.0,0,p.u.
saa,14,42,427,0.933727436409618,0.918470735605175,0.918470735605175,0.938378923913478,0.918470735605175,0.0,0,p.u.
saa,14,43,427,0.92991862749987,0.913656620431624,0.913656620431624,0.933667463683105,0.913656620431624,0.0,0,p.u.
saa,14,44,427,0.920888451605592,0.906588580612909,0.906588580612909,0.923309231212958,0.906588580612909,0.0,0,p.u.
saa,14,45,427,0.918732328071672,0.906067125065814,0.906067125065814,0.921323983730229,0.906067125065814,0.0,0,p.u.
saa,14,46,427,0.919694610042018,0.906588580612909,0.906588580612909,0.923309231212958,0.906588580612909,0.0,0,p.u.
saa,14,47,427,0.912493449372486,0.906843409130216,0.906843409130216,0.906843409130216,0.906843409130216,0.0,0,p.u.
saa,14,48,427,0.914037026000377,0.910338880106468,0.910338880106468,0.910338880106468,0.910338880106468,0.0,0,p.u.
saa,15,1,10000,0.917475050064644,0.917475050064583,0.917475050064583,0.917475050064583,0.917475050064583,0.0,0,p.u.
saa,15,2,10000,0.921256251364111,0.921256251364086,0.921256251364086,0.921256251364086,0.921256251364086,0.0,0,p.u.
saa,15,3,10000,0.92249079196386,0.92249079196391,0.92249079196391,0.92249079196391,0.92249079196391,0.0,0,p.u.
saa,15,4,10000,0.923746068455519,0.923746068455504,0.923746068455504,0.923746068455504,0.923746068455504,0.0,0,p.u.
saa,15,5,10000,0.924507363130983,0.924507363131026,0.924507363131026,0.924507363131026,0.924507363131026,0.0,0,p.u.
saa,15,6,10000,0.926251517917545,0.926251517917569,0.926251517917569,0.926251517917569,0.926251517917569,0.0,0,p.u.
saa,15,7,10000,0.927501704674141,0.927501704674121,0.927501704674121,0.927501704674121,0.927501704674121,0.0,0,p.u.
saa,15,8,10000,0.923746068455519,0.923746068455504,0.923746068455504,0.923746068455504,0.923746068455504,0.0,0,p.u.
saa,15,9,8914,0.916344561706634,0.916344561706618,0.916344561706618,0.916344561706618,0.916344561706618,0.0,0,p.u.
saa,15,10,8914,0.917103486571044,0.917065146409623,0.917065146409623,0.917065146409623,0.917065146409623,0.0,0,p.u.
saa,15,11,8914,0.914877284171877,0.914838852421152,0.914838852421152,0.914838852421152,0.914838852421152,0.0,0,p.u.
saa,15,12,8914,0.918401847511768,0.914334625598719,0.914334625598719,0.914334625598719,0.914334625598719,0.0,0,p.u.
saa,15,13,8914,0.925230948267483,0.914225329175094,0.914225329175094,0.931365644053057,0.914225329175094,0.0,0,p.u.
saa,15,14,8914,0.928551243613227,0.914885919304938,0.914885919304938,0.932014085601445,0.914885919304938,0.0,0,p.u.
saa,15,15,8914,0.919540297929709,0.918455325274809,0.918455325274809,0.918455325274809,0.918455325274809,0.0,0,p.u.
saa,15,16,8914,0.917101426326283,0.917101426326267,0.917101426326267,0.917101426326267,0.917101426326267,0.0,0,p.u.
saa,15,17,7936,0.925384546993375,0.916355765289727,0.916355765289727,0.928566215994827,0.916355765289727,0.0,0,p.u.
saa,15,18,7936,0.93043847085506,0.916944883588815,0.916944883588815,0.934035293742566,0.916944883588815,0.0,0,p.u.
saa,15,19,7936,0.929584881283811,0.911992136341694,0.911992136341694,0.932513348462354,0.911992136341694,0.0,0,p.u.
saa,15,20,7936,0.919698664686131,0.904979195210207,0.904979195210208,0.921943902085242,0.904979195210207,0.0,0,p.u.
saa,15,21,7936,0.917835562245902,0.904537498895517,0.904537498895517,0.919921711542281,0.904537498895517,0.0,0,p.u.
saa,15,22,7936,0.917092594572694,0.904979195210207,0.904979195210207,0.920755033718803,0.904979195210207,0.0,0,p.u.
saa,15,23,7936,0.905470464457803,0.905195060428613,0.905195060428613,0.905195060428613,0.905195060428613,0.0,0,p.u.
saa,15,24,7936,0.908593226951766,0.908591053989314,0.908591053989314,0.908591053989314,0.908591053989314,0.0,0,p.u.
saa,15,25,5788,0.918168598375494,0.917475050064583,0.917475050064583,0.917475050064583,0.917475050064583,0.0,0,p.u.
saa,15,26,5788,0.921822853853568,0.921256251364086,0.921256251364086,0.921256251364086,0.921256251364086,0.0,0,p.u.
saa,15,27,5788,0.923155190378632,0.92249079196391,0.92249079196391,0.92249079196391,0.92249079196391,0.0,0,p.u.
saa,15,28,5788,0.924498480151163,0.923746068455504,0.923746068455504,0.923746068455504,0.923746068455504,0.0,0,p.u.
saa,15,29,5788,0.927418685550078,0.924507363131026,0.924507363131026,0.924507363131026,0.924507363131026,0.0,0,p.u.
saa,15,30,5788,0.932235971735275,0.926251517917569,0.926251517917569,0.926251517917569,0.926251517917569,0.0,0,p.u.
saa,15,31,5788,0.937585464520733,0.927501704674121,0.927501704674121,0.942073234406716,0.927501704674121,0.0,0,p.u.
saa,15,32,5788,0.939369538467536,0.923746068455504,0.923746068455504,0.94401180463932,0.923746068455504,0.0,0,p.u.
saa,15,33,2476,0.931582524062144,0.916344561706618,0.916344561706618,0.936770432966731,0.916344561706618,0.0,0,p.u.
saa,15,34,2476,0.933117230096488,0.917065146409623,0.917065146409623,0.937475317579448,0.917065146409623,0.0,0,p.u.
saa,15,35,2476,0.931171629618863,0.914838852421152,0.914838852421152,0.935297607294403,0.914838852421152,0.0,0,p.u.
saa,15,36,2476,0.931096538422796,0.914334625598719,0.914334625598719,0.9348044158433,0.914334625598719,0.0,0,p.u.
saa,15,37,2476,0.931364463890521,0.914225329175094,0.914225329175094,0.934697513004444,0.914225329175094,0.0,0,p.u.
saa,15,38,2476,0.932232386728693,0.914885919304938,0.914885919304938,0.935343644685644,0.914885919304938,0.0,0,p.u.
saa,15,39,2476,0.934919302163784,0.918455325274809,0.918455325274809,0.938835274602014,0.918455325274809,0.0,0,p.u.
saa,15,40,2476,0.933001833045901,0.917101426326267,0.917101426326267,0.937510807660934,0.917101426326267,0.0,0,p.u.
saa,15,41,427,0.928529157436168,0.916355765289727,0.916355765289727,0.932585171364172,0.916355765289727,0.0,0,p.u.
saa,15,42,427,0.932592077941559,0.916944883588815,0.916944883588815,0.937357673383586,0.916944883588815,0.0,0,p.u.
saa,15,43,427,0.928667965364869,0.911992136341694,0.911992136341694,0.932513348462354,0.911992136341694,0.0,0,p.u.
saa,15,44,427,0.919472975418669,0.904979195210207,0.904979195210208,0.921943902085242,0.904979195210207,0.0,0,p.u.
saa,15,45,427,0.917289483343834,0.904537498895517,0.904537498895517,0.919921711542281,0.904537498895517,0.0,0,p.u.
saa,15,46,427,0.918270326469408,0.904979195210207,0.904979195210207,0.921943902085242,0.904979195210207,0.0,0,p.u.
saa,15,47,427,0.910918960520586,0.905195060428613,0.905195060428613,0.905195060428613,0.905195060428613,0.0,0,p.u.
saa,15,48,427,0.912372702002256,0.908591053989314,0.908591053989314,0.908591053989314,0.908591053989314,0.0,0,p.u.
saa,16,1,10000,0.915797765616793,0.915797765616735,0.915797765616735,0.915797765616735,0.915797765616735,0.0,0,p.u.
saa,16,2,10000,0.919647325643091,0.91964732564309,0.91964732564309,0.91964732564309,0.91964732564309,0.0,0,p.u.
saa,16,3,10000,0.920904116980335,0.920904116980308,0.920904116980308,0.920904116980308,0.920904116980308,0.0,0,p.u.
saa,16,4,10000,0.922181983859939,0.922181983859969,0.922181983859969,0.922181983859969,0.922181983859969,0.0,0,p.u.
saa,16,5,10000,0.922956962375326,0.922956962375289,0.922956962375289,0.922956962375289,0.922956962375289,0.0,0,p.u.
saa,16,6,10000,0.924732420068226,0.924732420068186,0.924732420068186,0.924732420068186,0.924732420068186,0.0,0,p.u.
saa,16,7,10000,0.926005003987474,0.926005003987448,0.926005003987448,0.926005003987448,0.926005003987448,0.0,0,p.u.
saa,16,8,10000,0.922181983859939,0.922181983859969,0.922181983859969,0.922181983859969,0.922181983859969,0.0,0,p.u.
saa,16,9,8914,0.914655800568255,0.914655800568302,0.914655800568302,0.914655800568302,0.914655800568302,0.0,0,p.u.
saa,16,10,8914,0.915446222273719,0.915406469960985,0.915406469960985,0.915406469960985,0.915406469960985,0.0,0,p.u.
saa,16,11,8914,0.91321091674441,0.913171068974128,0.913171068974128,0.913171068974128,0.913171068974128,0.0,0,p.u.
saa,16,12,8914,0.916923521573653,0.912705685448356,0.912705685448356,0.912705685448356,0.912705685448356,0.0,0,p.u.
saa,16,13,8914,0.924052139679165,0.912621782783283,0.912621782783283,0.930392419299874,0.912621782783283,0.0,0,p.u.
saa,16,14,8914,0.927551469033202,0.913363870135796,0.913363870135796,0.931120343859791,0.913363870135796,0.0,0,p.u.
saa,16,15,8914,0.918179562189339,0.917027624534281,0.917027624534281,0.917027624534281,0.917027624534281,0.0,0,p.u.
saa,16,16,8914,0.91561753823288,0.915617538232826,0.915617538232826,0.915617538232826,0.915617538232826,0.0,0,p.u.
saa,16,17,7936,0.924193822243537,0.914822752686244,0.914822752686244,0.927655929104507,0.914822752686244,0.0,0,p.u.
saa,16,18,7936,0.929318559324682,0.915364911715258,0.915364911715258,0.933083306612876,0.915364911715258,0.0,0,p.u.
saa,16,19,7936,0.928391499042554,0.910247135909468,0.910247135909468,0.931406926002728,0.910247135909468,0.0,0,p.u.
saa,16,20,7936,0.918334966021507,0.903353720237221,0.903353720237221,0.920620109154962,0.903353720237221,0.0,0,p.u.
saa,16,21,7936,0.916454739418026,0.903023495052563,0.903023495052563,0.918562041265997,0.903023495052563,0.0,0,p.u.
saa,16,22,7936,0.915694757362167,0.903353720237221,0.903353720237221,0.919429529059648,0.903353720237221,0.0,0,p.u.
saa,16,23,7936,0.903794496949015,0.903515122156667,0.903515122156667,0.903515122156667,0.903515122156667,0.0,0,p.u.
saa,16,24,7936,0.906754158181414,0.906751904721576,0.906751904721576,0.906751904721576,0.906751904721576,0.0,0,p.u.
saa,16,25,5788,0.916513886041331,0.915797765616735,0.915797765616735,0.915797765616735,0.915797765616735,0.0,0,p.u.
saa,16,26,5788,0.920239550905449,0.91964732564309,0.91964732564309,0.91964732564309,0.91964732564309,0.0,0,p.u.
