scheme,method,stage,origin_site,destination_site,active_stage_observations,total_flow_kg,mean_flow_kg_per_active_stage_observation,mean_flow_kg_per_all_oos_path,nonzero_active_stage_share,transport_cost_yuan,weighted_unit_cost_yuan_per_kg,c_d
H04,saa,6,4,1,455,1039.9150643474845,2.285527613950514,0.10399150643474846,0.34285714285714286,13403.895554721712,12.88941377451076,0.4
H04,saa,6,4,2,455,64.17146339425096,0.14103618328406806,0.006417146339425096,0.03956043956043956,798.0350763036345,12.435980638321073,0.4
H04,saa,6,4,3,455,13.6234027626015,0.02994154453319011,0.00136234027626015,0.013186813186813187,211.33297670561296,15.512495694963745,0.4
H04,chi2_eta003,1,1,2,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,1,3,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,1,4,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,2,1,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,2,3,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,2,4,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,3,1,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,3,2,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,3,4,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,4,1,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,4,2,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,1,4,3,10000,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,1,2,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,1,3,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,1,4,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,2,1,8901,11034.60180747178,1.2397036071757876,1.103460180747178,0.09908998988877654,143220.90881063358,12.97925483035151,0.4
H04,chi2_eta003,2,2,3,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,2,4,8901,8683.732857725689,0.9755907041597232,0.8683732857725689,0.08133917537355353,89296.14586926848,10.283152111228762,0.4
H04,chi2_eta003,2,3,1,8901,44138.99440159738,4.958880395640612,4.413899440159738,0.14987080103359174,568704.1296731165,12.884392528266009,0.4
H04,chi2_eta003,2,3,2,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,3,4,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,4,1,8901,34.592222764871096,0.003886329936509504,0.0034592222764871098,0.0003370407819346141,439.66067468845495,12.709812771411057,0.4
H04,chi2_eta003,2,4,2,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,2,4,3,8901,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,3,1,2,7930,4.1250739149064035,0.0005201858656880711,0.00041250739149064036,0.0005044136191677175,68.59971592410457,16.629936175497857,0.4
H04,chi2_eta003,3,1,3,7930,3.6053547670873876,0.0004546475116125331,0.00036053547670873877,0.00037831021437578815,64.6206551734731,17.923521913400318,0.4
H04,chi2_eta003,3,1,4,7930,645.9681926040868,0.08145878847466415,0.06459681926040868,0.013745271122320303,9400.779788563823,14.553007247410324,0.4
H04,chi2_eta003,3,2,1,7930,15943.38932008745,2.010515677186307,1.594338932008745,0.18726355611601514,221671.5842903725,13.90366752263167,0.4
H04,chi2_eta003,3,2,3,7930,1027.4068646731143,0.12955950374188077,0.10274068646731144,0.023455233291298866,4326.421064485847,4.211010470386886,0.4
H04,chi2_eta003,3,2,4,7930,31604.411784776115,3.9854239325063734,3.1604411784776114,0.34022698612862545,358273.27879319905,11.336179304111578,0.4
H04,chi2_eta003,3,3,1,7930,103598.83001423505,13.064165197255692,10.359883001423505,0.5698612862547289,1386930.5781038872,13.387511981682758,0.4
H04,chi2_eta003,3,3,2,7930,368.6779662457101,0.04649154681534787,0.03686779662457101,0.03556116015132409,1472.2330707114074,3.9932765326426347,0.4
H04,chi2_eta003,3,3,4,7930,3048.093451354799,0.38437496233981744,0.3048093451354799,0.14098360655737704,39629.090562810285,13.001271514558116,0.4
H04,chi2_eta003,3,4,1,7930,81.67417616337984,0.010299391697778038,0.008167417616337984,0.0021437578814627995,1058.245405864352,12.956915583053489,0.4
H04,chi2_eta003,3,4,2,7930,54.55544040218331,0.0068796267846385,0.005455544040218331,0.0008827238335435057,673.9297644989699,12.353117480690326,0.4
H04,chi2_eta003,3,4,3,7930,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,4,1,2,5865,1069.1376291985043,0.18229115587357278,0.10691376291985043,0.038192668371696506,17668.139317974317,16.52559860905795,0.4
H04,chi2_eta003,4,1,3,5865,521.5073023914254,0.08891855113238284,0.05215073023914254,0.022335890878090365,8787.572070300677,16.850333696200153,0.4
H04,chi2_eta003,4,1,4,5865,5573.783637384995,0.9503467412421146,0.5573783637384995,0.09087809036658141,80060.88941901669,14.363831577893501,0.4
H04,chi2_eta003,4,2,1,5865,2340.017191383461,0.39897991327936233,0.2340017191383461,0.09224211423699914,36284.78997290195,15.506206581093412,0.4
H04,chi2_eta003,4,2,3,5865,702.2275512000666,0.1197318927877351,0.07022275512000666,0.03290707587382779,3312.1249073694325,4.716597777613825,0.4
H04,chi2_eta003,4,2,4,5865,17071.606154081823,2.9107597875672306,1.7071606154081822,0.4537084398976982,192776.8351627034,11.29224944757822,0.4
H04,chi2_eta003,4,3,1,5865,37936.40968248186,6.468271045606438,3.7936409682481864,0.4560954816709292,512346.42445260636,13.505400978659186,0.4
H04,chi2_eta003,4,3,2,5865,1988.061229536638,0.33897037161750015,0.1988061229536638,0.06922421142369992,9105.77091525389,4.5802265946186145,0.4
H04,chi2_eta003,4,3,4,5865,1728.3724309679978,0.2946926566015339,0.1728372430967998,0.06308610400682012,24948.44364821162,14.434645682376983,0.4
H04,chi2_eta003,4,4,1,5865,339.87692542776085,0.05795002991095665,0.03398769254277609,0.015515771526001705,4786.906032696059,14.08423365802599,0.4
H04,chi2_eta003,4,4,2,5865,163.7101355870775,0.027913066596262148,0.01637101355870775,0.006479113384484228,2299.3328179237797,14.045146378250744,0.4
H04,chi2_eta003,4,4,3,5865,132.45794883442102,0.022584475504590112,0.013245794883442102,0.0027280477408354645,2384.180481811867,17.999527418261703,0.4
H04,chi2_eta003,5,1,2,2577,672.6564854141498,0.26102308320300743,0.06726564854141498,0.06208769887466046,11233.439719453288,16.70011359890025,0.4
H04,chi2_eta003,5,1,3,2577,192.5014048369105,0.07469980785289501,0.019250140483691048,0.03570042685292976,3244.565832778625,16.854764439394405,0.4
H04,chi2_eta003,5,1,4,2577,3902.741035113573,1.5144513135869517,0.39027410351135733,0.14707023670935196,56267.66142504152,14.417472468399145,0.4
H04,chi2_eta003,5,2,1,2577,4644.8467481324815,1.8024240388562198,0.4644846748132481,0.4179278230500582,65588.5807317447,14.12072007717271,0.4
H04,chi2_eta003,5,2,3,2577,463.93172599932643,0.1800278331390478,0.04639317259993264,0.1920838183934808,2079.7939660833235,4.482974216956965,0.4
H04,chi2_eta003,5,2,4,2577,3277.7550902675034,1.271926693933839,0.32777550902675034,0.37252619324796277,39087.824280343644,11.925181474480944,0.4
H04,chi2_eta003,5,3,1,2577,3872.174054863428,1.5025898544289589,0.3872174054863428,0.41598758246022505,54092.84008883548,13.96963032198803,0.4
H04,chi2_eta003,5,3,2,2577,1078.7580219689976,0.41861002016647164,0.10787580219689975,0.1490104772991851,4957.645671803635,4.595697617853833,0.4
H04,chi2_eta003,5,3,4,2577,1349.3621481440862,0.5236174420427187,0.13493621481440862,0.14008537058595266,19504.343057379003,14.454491023188469,0.4
H04,chi2_eta003,5,4,1,2577,907.8506725385084,0.3522897448733056,0.09078506725385084,0.07722157547535895,11819.151581274396,13.018827808130595,0.4
H04,chi2_eta003,5,4,2,2577,198.13321596640387,0.07688522156243845,0.019813321596640388,0.023282887077997673,2917.879172780251,14.726855154236311,0.4
H04,chi2_eta003,5,4,3,2577,56.24495945192601,0.02182575066042919,0.005624495945192601,0.007760962359332557,1085.2904087325796,19.29578080077033,0.4
H04,chi2_eta003,6,1,2,455,0.0,0.0,0.0,0.0,0.0,,0.4
H04,chi2_eta003,6,1,3,455,0.0508965726287727,0.00011186059918411583,5.08965726287727e-06,0.002197802197802198,0.681401141258922,13.387957303704853,0.4
H04,chi2_eta003,6,1,4,455,262.1334910340709,0.5761175627122438,0.026213349103407092,0.06593406593406594,3727.100024714945,14.218328264779084,0.4
H04,chi2_eta003,6,2,1,455,470.4677070463093,1.033994960541339,0.047046770704630925,0.23076923076923078,6827.680551514611,14.512538159909338,0.4
H04,chi2_eta003,6,2,3,455,218.33287864349208,0.47985248053514745,0.021833287864349207,0.13406593406593406,1190.814696872039,5.4541244739253285,0.4
H04,chi2_eta003,6,2,4,455,829.7176888286317,1.823555360062927,0.08297176888286317,0.3054945054945055,10048.826907687398,12.11113978041616,0.4
H04,chi2_eta003,6,3,1,455,735.1289738028532,1.6156680742919862,0.07351289738028532,0.24835164835164836,10778.640425284659,14.662244054300155,0.4
H04,chi2_eta003,6,3,2,455,136.27935299499245,0.2995150615274559,0.013627935299499246,0.1824175824175824,645.6263648564345,4.737521500268334,0.4
H04,chi2_eta003,6,3,4,455,129.49074499512216,0.2845950439453235,0.012949074499512216,0.08351648351648351,2035.8516935050766,15.721986104734867,0.4
H04,chi2_eta003,6,4,1,455,220.66141301283358,0.484970138489744,0.022066141301283357,0.07692307692307693,3171.3753748701624,14.372133902204807,0.4
H04,chi2_eta003,6,4,2,455,27.716498444323094,0.06091538119631449,0.0027716498444323094,0.015384615384615385,392.2836510879845,14.153434708789206,0.4
H04,chi2_eta003,6,4,3,455,1.9587602281007648,0.004304967534287395,0.00019587602281007647,0.004395604395604396,43.95126491242311,22.438307804033133,0.4
H02,saa,1,1,2,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,1,3,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,1,4,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,2,1,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,2,3,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,2,4,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,3,1,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,3,2,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,3,4,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,4,1,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,4,2,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,1,4,3,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,1,2,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,1,3,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,1,4,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,2,1,8901,8374.886288581281,0.9408927411056353,0.8374886288581281,0.09908998988877654,54020.15310147626,6.450255112732684,0.2
H02,saa,2,2,3,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,2,4,8901,14286.026950273701,1.6049912313530725,1.42860269502737,0.14369172003145714,74404.1057451248,5.208173413371541,0.2
H02,saa,2,3,1,8901,45345.23101408282,5.094397372664033,4.534523101408282,0.15964498370969554,291135.9753819657,6.4204320690647245,0.2
H02,saa,2,3,2,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,3,4,8901,4619.998723569355,0.5190426607762447,0.4619998723569355,0.018649589933715315,29271.0716535686,6.335731545604005,0.2
H02,saa,2,4,1,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,4,2,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,2,4,3,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,saa,3,1,2,7930,3.24551498287692,0.000409270489644,0.000324551498287692,0.00012610340479192938,22.9469168937218,7.070346929466638,0.2
H02,saa,3,1,3,7930,30.41885039982407,0.003835920605274158,0.003041885039982407,0.001008827238335435,248.2810027601525,8.162077116549693,0.2
H02,saa,3,1,4,7930,874.9646096644514,0.11033601635112882,0.08749646096644513,0.011853720050441363,6215.796772986756,7.104055071862292,0.2
H02,saa,3,2,1,7930,17750.64668527838,2.238416984272177,1.7750646685278382,0.3253467843631778,121367.60349321621,6.837362358965392,0.2
H02,saa,3,2,3,7930,2105.950980729592,0.2655675889949045,0.21059509807295923,0.033921815889029004,4401.705873394855,2.0901274121156965,0.2
H02,saa,3,2,4,7930,27236.87863164256,3.434663131354687,2.723687863164256,0.3575031525851198,153161.18618005508,5.623301709841281,0.2
H02,saa,3,3,1,7930,88175.09016707768,11.119179087903712,8.817509016707769,0.5349306431273645,588515.0805061895,6.674391592807534,0.2
H02,saa,3,3,2,7930,1033.766208186989,0.13036143861122182,0.10337662081869889,0.017276166456494324,2127.526603220914,2.0580345791648127,0.2
H02,saa,3,3,4,7930,7272.172984467257,0.9170457735772048,0.7272172984467258,0.1489281210592686,48550.68191925339,6.676227590151322,0.2
H02,saa,3,4,1,7930,2277.7063140934397,0.2872265213232595,0.22777063140934398,0.07831021437578814,13471.216330124393,5.914378094651827,0.2
H02,saa,3,4,2,7930,3.23215357905923,0.0004075855711297894,0.000323215357905923,0.00012610340479192938,18.6153866821204,5.759437547376293,0.2
H02,saa,3,4,3,7930,5.47041456585862,0.0006898379023781362,0.0005470414565858621,0.00025220680958385876,35.3199865073016,6.456546589309156,0.2
H02,saa,4,1,2,5865,516.9591315632957,0.08814307443534458,0.05169591315632957,0.016368286445012786,4238.51123156169,8.19892903089716,0.2
H02,saa,4,1,3,5865,210.76518072971288,0.03593609219602948,0.021076518072971288,0.013640238704177323,1825.1032652547237,8.659415463862848,0.2
H02,saa,4,1,4,5865,4275.696012298553,0.7290189279281417,0.42756960122985527,0.07485080988917306,30739.745542854493,7.18941324510328,0.2
H02,saa,4,2,1,5865,5027.158429219509,0.857145512228391,0.5027158429219509,0.11867007672634271,34900.72393936556,6.9424356583852616,0.2
H02,saa,4,2,3,5865,839.5534152201865,0.14314636235638306,0.08395534152201865,0.043478260869565216,1874.466347300926,2.2326945651329604,0.2
H02,saa,4,2,4,5865,44302.56553744794,7.553719614228144,4.430256553744794,0.612617220801364,243243.6813473356,5.490510050523537,0.2
H02,saa,4,3,1,5865,25463.510828633218,4.341604574362008,2.5463510828633216,0.4213128729752771,174434.57195996854,6.8503739776457016,0.2
H02,saa,4,3,2,5865,5438.109096145182,0.9272138271347278,0.5438109096145182,0.0876385336743393,12248.908988157635,2.2524206064273895,0.2
H02,saa,4,3,4,5865,7074.476295393477,1.2062193172026385,0.7074476295393477,0.25763000852514917,48311.9962781873,6.829056210089431,0.2
H02,saa,4,4,1,5865,1575.5012321137422,0.26862766105946123,0.1575501232113742,0.07604433077578858,11094.150644356712,7.041664213408739,0.2
H02,saa,4,4,2,5865,679.6979361839767,0.11589052620357657,0.06796979361839767,0.021312872975277068,4662.8289828989855,6.860148802389299,0.2
H02,saa,4,4,3,5865,191.56829619928362,0.03266296610388468,0.019156829619928362,0.009036658141517476,1655.6016236953824,8.642357094271498,0.2
H02,saa,5,1,2,2577,386.3783084604745,0.14993337542121624,0.03863783084604745,0.0543267365153279,3049.9623906264333,7.893720542385045,0.2
H02,saa,5,1,3,2577,72.3062652357518,0.028058310141929284,0.007230626523575179,0.02522312766783081,613.4026939722542,8.483396175591123,0.2
H02,saa,5,1,4,2577,4219.864021909659,1.6375102917771271,0.4219864021909659,0.17190531625921615,30122.238474344835,7.138201211685799,0.2
H02,saa,5,2,1,2577,825.1622965005527,0.3202026761740604,0.08251622965005527,0.15909972836631742,6079.267778088986,7.367360098577789,0.2
H02,saa,5,2,3,2577,417.43385825777204,0.1619844230724766,0.041743385825777204,0.1140861466821886,967.4628960186212,2.317643566471787,0.2
H02,saa,5,2,4,2577,3406.8613276167516,1.322026126354968,0.34068613276167514,0.3259604190919674,19982.956706568963,5.865503401791793,0.2
H02,saa,5,3,1,2577,4283.312893130841,1.6621315068416136,0.4283312893130841,0.4815677143965852,29933.567128372884,6.988414779685466,0.2
H02,saa,5,3,2,2577,2586.374687352958,1.0036378297838404,0.2586374687352958,0.30151338766006985,5911.220235923498,2.2855235418242414,0.2
H02,saa,5,3,4,2577,3506.6972870038626,1.3607672825005293,0.35066972870038626,0.29064804035700426,25606.651939021933,7.302213405737216,0.2
H02,saa,5,4,1,2577,2043.5875083471299,0.7930102865142148,0.204358750834713,0.21148622429181219,13675.301248452997,6.691810941589525,0.2
H02,saa,5,4,2,2577,501.7466612897337,0.1947018476095202,0.05017466612897337,0.0640279394644936,3602.3614441814016,7.179642082563291,0.2
H02,saa,5,4,3,2577,138.2828949489048,0.0536604171318994,0.013828289494890482,0.030267753201396973,1137.6499272285198,8.226975054643445,0.2
H02,saa,6,1,2,455,23.353580519130237,0.051326550591495025,0.002335358051913024,0.02857142857142857,228.96703613722303,9.804365371282712,0.2
H02,saa,6,1,3,455,26.17505564841716,0.05752759483168607,0.002617505564841716,0.017582417582417582,244.06666110372672,9.32439893851709,0.2
H02,saa,6,1,4,455,335.3725584400073,0.7370825460219942,0.03353725584400073,0.0989010989010989,2395.162852198061,7.141797359149517,0.2
H02,saa,6,2,1,455,594.5125845660467,1.3066210649803225,0.05945125845660467,0.18021978021978022,4329.697892130048,7.282769119665363,0.2
H02,saa,6,2,3,455,72.04676413190012,0.15834453655362662,0.007204676413190012,0.07692307692307693,188.1171200095224,2.6110419014117783,0.2
H02,saa,6,2,4,455,308.29481048280763,0.6775710120501268,0.030829481048280764,0.11208791208791209,1887.3695255579582,6.121963333090906,0.2
H02,saa,6,3,1,455,348.40841003930507,0.7657327693171543,0.034840841003930506,0.1824175824175824,2528.6818310460535,7.257809393179644,0.2
H02,saa,6,3,2,455,548.6596102218139,1.2058452971908,0.054865961022181386,0.24835164835164836,1209.152002877274,2.2038290779021152,0.2
H02,saa,6,3,4,455,87.05663126688992,0.19133325553162628,0.008705663126688992,0.05714285714285714,694.2014118616621,7.974135936106299,0.2
H02,saa,6,4,1,455,936.8342892446807,2.0589764598784197,0.09368342892446807,0.25934065934065936,6033.447305028835,6.440250292176304,0.2
H02,saa,6,4,2,455,853.3900260497626,1.8755824748346432,0.08533900260497626,0.2857142857142857,4866.706866772722,5.702793234296525,0.2
H02,saa,6,4,3,455,10.251960765786315,0.02253178190282707,0.0010251960765786314,0.017582417582417582,85.10159268463043,8.301006473672672,0.2
H02,chi2_eta003,1,1,2,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,1,3,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,1,4,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,2,1,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,2,3,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,2,4,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,3,1,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,3,2,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,3,4,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,4,1,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,4,2,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,1,4,3,10000,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,1,2,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,1,3,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,1,4,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,2,1,8901,12882.898313275073,1.4473540403634502,1.2882898313275073,0.09908998988877654,83388.12067924182,6.472776439857112,0.2
H02,chi2_eta003,2,2,3,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,2,4,8901,15176.508620003618,1.7050341107744806,1.517650862000362,0.15672396359959556,78312.94486999974,5.160142350973809,0.2
H02,chi2_eta003,2,3,1,8901,36533.85158068853,4.104465967946115,3.6533851580688532,0.11245927423884956,235540.053999648,6.447172794782808,0.2
H02,chi2_eta003,2,3,2,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,3,4,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,4,1,8901,7.428209621487466,0.00083453652640012,0.0007428209621487466,0.0015728569823615325,46.48092974631456,6.257352998205637,0.2
H02,chi2_eta003,2,4,2,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,2,4,3,8901,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,3,1,2,7930,48.147923269181376,0.006071617057904335,0.0048147923269181376,0.0012610340479192938,341.0101746770457,7.082552092030109,0.2
H02,chi2_eta003,3,1,3,7930,27.828993949127295,0.003509330888918952,0.0027828993949127294,0.001008827238335435,230.8136494656489,8.293999053202823,0.2
H02,chi2_eta003,3,1,4,7930,1078.4442606070031,0.13599549314085793,0.10784442606070031,0.023833543505674654,7414.755603301122,6.875418483962928,0.2
H02,chi2_eta003,3,2,1,7930,32263.113151127447,4.068488417544399,3.2263113151127447,0.3650693568726356,219368.8970873596,6.799371655791179,0.2
H02,chi2_eta003,3,2,3,7930,1304.8570640213452,0.16454691853989223,0.13048570640213453,0.0287515762925599,2727.824240344227,2.0905157473244933,0.2
H02,chi2_eta003,3,2,4,7930,32107.046024627794,4.048807821516783,3.2107046024627794,0.4257250945775536,177168.61442281632,5.518060250292682,0.2
H02,chi2_eta003,3,3,1,7930,134774.33189873106,16.995502130987774,13.477433189873107,0.5949558638083228,904442.1095261009,6.710789041089036,0.2
H02,chi2_eta003,3,3,2,7930,600.2227344313366,0.07569013044531356,0.060022273443133656,0.009079445145018916,1222.7033849426252,2.037082760787193,0.2
H02,chi2_eta003,3,3,4,7930,5488.257496804893,0.6920879567219301,0.5488257496804892,0.1167717528373266,35647.34264735007,6.495202287447872,0.2
H02,chi2_eta003,3,4,1,7930,274.0565811094282,0.034559467983534466,0.027405658110942817,0.012862547288776798,1688.4636760831718,6.161003940310357,0.2
H02,chi2_eta003,3,4,2,7930,0.905515241829406,0.00011418855508567541,9.05515241829406e-05,0.00012610340479192938,5.21525848351381,5.759437547376298,0.2
H02,chi2_eta003,3,4,3,7930,0.0,0.0,0.0,0.0,0.0,,0.2
H02,chi2_eta003,4,1,2,5865,2107.0026499143946,0.3592502386895813,0.21070026499143946,0.055754475703324806,17386.42506493853,8.25173383889428,0.2
H02,chi2_eta003,4,1,3,5865,735.1668561989442,0.1253481425744152,0.07351668561989441,0.03529411764705882,6127.110674905731,8.334312983837329,0.2
H02,chi2_eta003,4,1,4,5865,9724.700597271065,1.6580904684179127,0.9724700597271065,0.16572890025575449,67286.71667597233,6.91915560823068,0.2
H02,chi2_eta003,4,2,1,5865,2577.1507387227985,0.43941189066032316,0.2577150738722798,0.06325660699062234,20037.496798558015,7.775058128143614,0.2
H02,chi2_eta003,4,2,3,5865,761.9430016656455,0.12991355527120996,0.07619430016656455,0.03307757885763001,1826.0423979631732,2.396560364714097,0.2
H02,chi2_eta003,4,2,4,5865,30591.09316997063,5.215872663251644,3.059109316997063,0.639386189258312,171078.8135529512,5.592438707646075,0.2
H02,chi2_eta003,4,3,1,5865,48428.22237375029,8.257156414961656,4.842822237375029,0.4288150042625746,326312.40565117286,6.738062841390706,0.2
H02,chi2_eta003,4,3,2,5865,1938.955861905918,0.3305977599157579,0.1938955861905918,0.0855924978687127,4329.160532629876,2.2327277364501117,0.2
H02,chi2_eta003,4,3,4,5865,6815.378642732245,1.1620423943277514,0.6815378642732245,0.2956521739130435,44257.45194269704,6.493762747854386,0.2
H02,chi2_eta003,4,4,1,5865,1356.248386511601,0.2312443966771698,0.1356248386511601,0.030349531116794545,8775.021062750933,6.470069310328262,0.2
H02,chi2_eta003,4,4,2,5865,135.45186216421592,0.023094946660565375,0.013545186216421593,0.006649616368286445,982.0462562790545,7.250149540863931,0.2
H02,chi2_eta003,4,4,3,5865,81.48086127928181,0.01389272997089204,0.00814808612792818,0.0023870417732310316,611.1952159678001,7.501089291053052,0.2
H02,chi2_eta003,5,1,2,2577,1553.7087012315833,0.6029137373812898,0.15537087012315834,0.12883197516492045,12237.102875937591,7.8760599501293695,0.2
H02,chi2_eta003,5,1,3,2577,608.6172989884885,0.23617279743441533,0.06086172989884885,0.09740007760962359,4729.583050781677,7.7710296086591075,0.2
H02,chi2_eta003,5,1,4,2577,6447.392286790381,2.5018984426815547,0.6447392286790381,0.2770663562281723,44662.57430835516,6.927230781328636,0.2
H02,chi2_eta003,5,2,1,2577,2989.8208975269895,1.1601943723426438,0.29898208975269897,0.2464105549088087,21200.589312901277,7.090922847732185,0.2
H02,chi2_eta003,5,2,3,2577,862.7011821356737,0.33476957009533265,0.08627011821356736,0.2339930151338766,1901.5016822041564,2.2041255090167646,0.2
H02,chi2_eta003,5,2,4,2577,2879.191038198922,1.117264663639474,0.28791910381989216,0.32828870779976715,16718.49222915942,5.806663054778634,0.2
H02,chi2_eta003,5,3,1,2577,3974.9657039275253,1.542477960390968,0.39749657039275255,0.3573923166472643,27985.695189151244,7.0404872076001945,0.2
H02,chi2_eta003,5,3,2,2577,2516.737590805168,0.97661528552781,0.2516737590805168,0.24369421808304229,5548.929808430321,2.204810636080291,0.2
H02,chi2_eta003,5,3,4,2577,1746.867406486842,0.6778686094244634,0.1746867406486842,0.1854870003880481,12153.62197008897,6.957380923679462,0.2
H02,chi2_eta003,5,4,1,2577,2216.842432354448,0.8602415337037057,0.2216842432354448,0.16103996895615055,14824.559645217058,6.687241018511314,0.2
H02,chi2_eta003,5,4,2,2577,383.6136752810565,0.14886056471907505,0.03836136752810565,0.030267753201396973,2829.1966148558486,7.375119285784125,0.2
H02,chi2_eta003,5,4,3,2577,56.23253584876986,0.021820929704606078,0.005623253584876985,0.010089251067132324,485.7043172020295,8.637425111118384,0.2
H02,chi2_eta003,6,1,2,455,32.66142083191865,0.07178334248773328,0.003266142083191865,0.02197802197802198,264.21060098842906,8.089378669351305,0.2
H02,chi2_eta003,6,1,3,455,16.819441578543024,0.036965805667127524,0.0016819441578543024,0.017582417582417582,123.97204646480895,7.370758766626541,0.2
H02,chi2_eta003,6,1,4,455,370.70038163483093,0.814726113483145,0.037070038163483095,0.10989010989010989,2657.510984390838,7.168891957086506,0.2
H02,chi2_eta003,6,2,1,455,336.15615825743623,0.7388047434229369,0.03361561582574362,0.14505494505494507,2451.342080544551,7.2922718216789475,0.2
H02,chi2_eta003,6,2,3,455,280.67881766319124,0.6168765223366839,0.028067881766319126,0.14285714285714285,734.3508741325378,2.6163387755671095,0.2
H02,chi2_eta003,6,2,4,455,204.9571212002134,0.4504552114290403,0.02049571212002134,0.14725274725274726,1271.327128958195,6.202893178404339,0.2
H02,chi2_eta003,6,3,1,455,302.630476286942,0.665121925905367,0.0302630476286942,0.12747252747252746,2240.8009029931286,7.4044125710210755,0.2
H02,chi2_eta003,6,3,2,455,144.46715876602684,0.31751023904621284,0.014446715876602683,0.0967032967032967,365.97034494155366,2.533242489625372,0.2
