unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,path_probability,FULL_CAPACITY_operating_loss,HALF_CAPACITY_operating_loss,STATE19_DRO_operating_loss,STATE19_SAA_operating_loss,FULL_CAPACITY_service_cost,HALF_CAPACITY_service_cost,STATE19_DRO_service_cost,STATE19_SAA_service_cost,FULL_CAPACITY_service_satisfaction_rate,HALF_CAPACITY_service_satisfaction_rate,STATE19_DRO_service_satisfaction_rate,STATE19_SAA_service_satisfaction_rate,FULL_CAPACITY_shortage_W1_kg,HALF_CAPACITY_shortage_W1_kg,STATE19_DRO_shortage_W1_kg,STATE19_SAA_shortage_W1_kg,FULL_CAPACITY_shortage_W2_kg,HALF_CAPACITY_shortage_W2_kg,STATE19_DRO_shortage_W2_kg,STATE19_SAA_shortage_W2_kg,FULL_CAPACITY_shortage_W3_kg,HALF_CAPACITY_shortage_W3_kg,STATE19_DRO_shortage_W3_kg,STATE19_SAA_shortage_W3_kg,FULL_CAPACITY_shortage_kg,HALF_CAPACITY_shortage_kg,STATE19_DRO_shortage_kg,STATE19_SAA_shortage_kg,FULL_CAPACITY_single_site_demand_kg,HALF_CAPACITY_single_site_demand_kg,STATE19_DRO_single_site_demand_kg,STATE19_SAA_single_site_demand_kg,STATE19_DRO_state19_nominal_loss_percentile,STATE19_SAA_state19_nominal_loss_percentile,FULL_CAPACITY_total_demand_kg,HALF_CAPACITY_total_demand_kg,STATE19_DRO_total_demand_kg,STATE19_SAA_total_demand_kg,FULL_CAPACITY_unreachable_demand_kg,HALF_CAPACITY_unreachable_demand_kg,STATE19_DRO_unreachable_demand_kg,STATE19_SAA_unreachable_demand_kg,SAA_minus_DRO_loss,SAA_minus_DRO_shortage_kg,DRO_improves_loss,DRO_improves_shortage,low_theoretical_probability,high_formal_loss_q95,high_formal_loss_q99,verified_low_probability_high_harm_replica
5,3,1,SO-P0003-R01,2.7e-14,157856.403725649,157862.091890648,157856.403725649,157856.403725649,1295.29306912905,1300.98123412733,1295.29306912905,1295.29306912905,0.729755178907721,0.729755178907721,0.729755178907721,0.729755178907721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2805553282601,78.2805553282601,78.2805553282601,78.2805553282601,78.2805553282601,78.2805553282601,78.2805553282601,78.2805553282601,81.2808553582631,81.2808553582631,81.2808553582631,81.2808553582631,98.66,98.6533333333333,289.665330169381,289.665330169381,289.665330169381,289.665330169381,78.2805553282601,78.2805553282601,78.2805553282601,78.2805553282601,0.0,0.0,False,False,True,True,False,True
5,3,2,SO-P0003-R02,2.7e-14,339658.391884233,339658.391884233,339658.391884233,339658.391884233,897.24304207614,897.24304207614,897.24304207614,897.24304207614,0.401734104046243,0.401734104046243,0.401734104046243,0.401734104046243,0.0,0.0,0.0,0.0,20.7293456618389,20.7293456618389,20.7293456618389,20.7293456618389,148.65122875924,148.65122875924,148.65122875924,148.65122875924,169.380574421079,169.380574421079,169.380574421079,169.380574421079,65.4610915637018,65.4610915637018,65.4610915637018,65.4610915637018,99.7133333333333,99.7133333333333,283.11922101301,283.11922101301,283.11922101301,283.11922101301,169.380574421079,169.380574421079,169.380574421079,169.380574421079,0.0,0.0,False,False,True,True,True,True
5,3,3,SO-P0003-R03,2.7e-14,222467.915407884,222467.915407884,222467.915407884,222467.915407884,1536.7313803904,1536.7313803904,1536.7313803904,1536.7313803904,0.625693160813309,0.625693160813309,0.625693160813309,0.625693160813309,0.0,0.0,0.0,0.0,3.27305457818509,3.27305457818509,3.27305457818509,3.27305457818509,107.192537435562,107.192537435562,107.192537435562,107.192537435562,110.465592013747,110.465592013747,110.465592013747,110.465592013747,69.2796552382511,69.2796552382511,69.2796552382511,69.2796552382511,99.2666666666667,99.26,295.120421133022,295.120421133022,295.120421133022,295.120421133022,110.465592013747,110.465592013747,110.465592013747,110.465592013747,0.0,0.0,False,False,True,True,True,True
5,3,4,SO-P0003-R04,2.7e-14,204443.170969377,204443.170969377,204443.170969377,204443.170969377,1513.78712190108,1513.78712190108,1513.78712190108,1513.78712190108,0.662431941923775,0.662431941923775,0.662431941923775,0.662431941923775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.464691923738,101.464691923738,101.464691923738,101.464691923738,101.464691923738,101.464691923738,101.464691923738,101.464691923738,109.374573821018,109.374573821018,109.374573821018,109.374573821018,99.1333333333333,99.1333333333333,300.575512096664,300.575512096664,300.575512096664,300.575512096664,101.464691923738,101.464691923738,101.464691923738,101.464691923738,0.0,0.0,False,False,True,True,True,True
5,3,5,SO-P0003-R05,2.7e-14,165432.820628006,165564.079272591,165432.820628006,165432.820628006,1780.09171875137,1911.35036333648,1780.09171875137,1780.09171875137,0.707602339181287,0.707602339181287,0.707602339181287,0.707602339181287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8263644546273,81.8263644546273,81.8263644546273,81.8263644546273,81.8263644546273,81.8263644546273,81.8263644546273,81.8263644546273,120.830264844666,120.830264844666,120.830264844666,120.830264844666,98.76,98.7533333333333,279.846166434825,279.846166434825,279.846166434825,279.846166434825,81.8263644546273,81.8263644546273,81.8263644546273,81.8263644546273,0.0,0.0,False,False,True,True,False,True
6,4,1,SO-P0004-R01,5.76e-16,55238.9930145244,158029.280798645,55238.9930145244,55239.9717637491,2870.11976356299,1938.67173773928,2870.11976356299,2871.09851278765,0.942203491872366,0.82773178807947,0.942203491872366,0.942203491872366,0.0,0.0,0.0,0.0,0.0,22.9488857976706,0.0,0.0,26.1844366254807,55.0964187327824,26.1844366254807,26.1844366254807,26.1844366254807,78.045304530453,26.1844366254807,26.1844366254807,0.0,0.0,0.0,0.0,94.6866666666667,94.68,453.045304530453,453.045304530453,453.045304530453,453.045304530453,26.1844366254807,26.1844366254807,26.1844366254807,26.1844366254807,0.9787492246978218,0.0,True,False,True,False,False,False
6,4,2,SO-P0004-R02,5.76e-16,37874.8295612213,37874.8295612213,37874.8295612213,37874.8295612213,1871.22920118527,1871.22920118527,1871.22920118527,1871.22920118527,0.924311926605505,0.924311926605505,0.924311926605505,0.924311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.001800180018,18.001800180018,18.001800180018,18.001800180018,18.001800180018,18.001800180018,18.001800180018,18.001800180018,0.0,0.0,0.0,0.0,92.32,92.3133333333333,237.841966014783,237.841966014783,237.841966014783,237.841966014783,18.001800180018,18.001800180018,18.001800180018,18.001800180018,0.0,0.0,False,False,True,False,False,False
6,4,3,SO-P0004-R03,5.76e-16,49604.9460884455,259798.980953665,49604.9460884455,49605.9474870914,3782.18199385419,2243.67996902103,3782.18199385419,3783.18339250009,0.954520844612886,0.744376015159719,0.954520844612886,0.954520844612886,0.0,14.7287456018329,0.0,0.0,0.0,22.9488857976706,0.0,0.0,22.9113820472956,91.1000190928184,22.9113820472956,22.9113820472956,22.9113820472956,128.777650492322,22.9113820472956,22.9113820472956,0.0,0.0,0.0,0.0,94.3533333333333,94.34,503.777650492322,503.777650492322,503.777650492322,503.777650492322,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,1.001398645901645,0.0,True,False,True,False,False,False
6,4,4,SO-P0004-R04,5.76e-16,2236.74859149407,2943.02824794261,2236.74859149407,2236.74859149407,2236.74859149407,2943.02824794261,2236.74859149407,2236.74859149407,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9266666666667,77.92,324.305157788506,324.305157788506,324.305157788506,324.305157788506,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
6,4,5,SO-P0004-R05,5.76e-16,49062.5115837565,49063.3173439019,49062.5115837565,49062.5115837565,3239.74748916521,3240.55324931067,3239.74748916521,3239.74748916521,0.92090395480226,0.92090395480226,0.92090395480226,0.92090395480226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,0.0,0.0,0.0,0.0,94.3133333333333,94.3,289.665330169381,289.665330169381,289.665330169381,289.665330169381,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,0.0,0.0,False,False,True,False,False,False
7,5,1,SO-P0005-R01,1.44e-15,291701.602846964,291884.164775598,291701.602846964,291701.602846964,945.254484854686,1127.81641348856,945.254484854686,945.254484854686,0.563829787234043,0.563829787234043,0.563829787234043,0.563829787234043,0.0,0.0,0.0,0.0,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,140.468592313777,140.468592313777,140.468592313777,140.468592313777,145.378174181054,145.378174181054,145.378174181054,145.378174181054,62.1880369855167,62.1880369855167,62.1880369855167,62.1880369855167,99.5933333333333,99.5866666666667,333.306057878515,333.306057878515,333.306057878515,333.306057878515,145.378174181054,145.378174181054,145.378174181054,145.378174181054,0.0,0.0,False,False,True,True,True,True
7,5,2,SO-P0005-R02,1.44e-15,77523.0523157147,90768.240708426,77523.0523157147,77523.0523157147,4424.83340291428,5653.82017546367,4424.83340291428,4424.83340291428,0.912073490813648,0.897619750656168,0.912073490813648,0.912073490813648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5491094564002,42.5572102664812,36.5491094564002,36.5491094564002,36.5491094564002,42.5572102664812,36.5491094564002,36.5491094564002,166.107519842893,166.107519842893,166.107519842893,166.107519842893,95.9133333333333,95.9066666666667,415.677931429507,415.677931429507,415.677931429507,415.677931429507,36.5491094564002,36.5491094564002,36.5491094564002,36.5491094564002,0.0,0.0,False,False,True,True,False,True
7,5,3,SO-P0005-R03,1.44e-15,169314.381581654,169354.114445962,169314.381581654,169314.381581654,1843.08899784966,1882.82186215813,1843.08899784966,1843.08899784966,0.74459234608985,0.74459234608985,0.74459234608985,0.74459234608985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7356462919019,83.7356462919019,83.7356462919019,83.7356462919019,83.7356462919019,83.7356462919019,83.7356462919019,83.7356462919019,83.4628917437198,83.4628917437198,83.4628917437198,83.4628917437198,98.7933333333333,98.7866666666667,327.850966914873,327.850966914873,327.850966914873,327.850966914873,83.7356462919019,83.7356462919019,83.7356462919019,83.7356462919019,0.0,0.0,False,False,True,True,False,True
7,5,4,SO-P0005-R04,1.44e-15,95976.0553042818,98093.4384853066,95976.0553042818,95976.0553042818,3239.50892237087,5356.89210339565,3239.50892237087,3239.50892237087,0.888157894736842,0.888157894736842,0.888157894736842,0.888157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3682731909555,46.3682731909555,46.3682731909555,46.3682731909555,46.3682731909555,46.3682731909555,46.3682731909555,46.3682731909555,29.4574912036658,29.4574912036658,29.4574912036658,29.4574912036658,97.18,97.18,414.586913236778,414.586913236778,414.586913236778,414.586913236778,46.3682731909555,46.3682731909555,46.3682731909555,46.3682731909555,0.0,0.0,False,False,True,True,False,True
7,5,5,SO-P0005-R05,1.44e-15,56633.0277359833,119900.602696339,56633.0277359833,56633.0277359833,4264.15448502187,3146.65457425361,4264.15448502187,4264.15448502187,0.939278937381404,0.864625237191651,0.939278937381404,0.939278937381404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1844366254807,58.3769740610424,26.1844366254807,26.1844366254807,26.1844366254807,58.3769740610424,26.1844366254807,26.1844366254807,140.468592313777,140.468592313777,140.468592313777,140.468592313777,94.78,94.7666666666667,431.224940675886,431.224940675886,431.224940675886,431.224940675886,26.1844366254807,26.1844366254807,26.1844366254807,26.1844366254807,0.0,0.0,False,False,True,False,False,False
8,6,1,SO-P0006-R01,7.2e-16,58457.119597809,58922.2530891681,58457.119597809,58457.119597809,2815.19176866241,3280.32526002158,2815.19176866241,2815.19176866241,0.926829268292683,0.926829268292683,0.926829268292683,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8209639145733,27.8209639145733,27.8209639145733,27.8209639145733,27.8209639145733,27.8209639145733,27.8209639145733,27.8209639145733,22.9113820472956,22.9113820472956,22.9113820472956,22.9113820472956,94.8866666666667,94.88,380.219840165835,380.219840165835,380.219840165835,380.219840165835,27.8209639145733,27.8209639145733,27.8209639145733,27.8209639145733,0.0,0.0,False,False,True,False,False,False
8,6,2,SO-P0006-R02,7.2e-16,21985.5447977009,22221.8929935956,21985.5447977009,21985.5447977009,2347.21732859033,2583.56552448505,2347.21732859033,2347.21732859033,0.970491803278689,0.970491803278689,0.970491803278689,0.970491803278689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,90.3466666666667,90.3333333333333,332.760548782151,332.760548782151,332.760548782151,332.760548782151,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,0.0,0.0,False,False,True,False,False,False
8,6,3,SO-P0006-R03,7.2e-16,11770.513850203,11774.2097822681,11770.513850203,11770.513850203,1951.35011564773,1955.04604771279,1951.35011564773,1951.35011564773,0.98359161349134,0.98359161349134,0.98359161349134,0.98359161349134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,0.0,0.0,0.0,0.0,87.8533333333333,87.8466666666667,299.211739355754,299.211739355754,299.211739355754,299.211739355754,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,0.0,0.0,False,False,True,False,False,False
8,6,4,SO-P0006-R04,7.2e-16,22052.0931390619,22055.3398259234,22052.0931390619,22052.0931390619,2413.76566995137,2417.01235681285,2413.76566995137,2413.76566995137,0.964774951076321,0.964774951076321,0.964774951076321,0.964774951076321,0.0,0.0,0.0,0.0,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,4.90958186727764,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,0.0,0.0,0.0,0.0,90.3733333333333,90.36,278.755148242097,278.755148242097,278.755148242097,278.755148242097,9.81916373455527,9.81916373455527,9.81916373455527,9.81916373455527,0.0,0.0,False,False,True,False,False,False
8,6,5,SO-P0006-R05,7.2e-16,3362.26020316389,109165.309284795,3362.26020316389,3362.26020316389,3362.26020316389,2716.02799303001,3362.26020316389,3362.26020316389,1.0,0.875708598726115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.1078198728963,0.0,0.0,0.0,34.1168207729864,0.0,0.0,0.0,53.2246406458827,0.0,0.0,0.0,0.0,0.0,0.0,84.7533333333333,84.7533333333333,428.224640645883,428.224640645883,428.224640645883,428.224640645883,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False
9,7,1,SO-P0007-R01,1.0368e-13,328007.294523733,329448.785366997,328007.294523733,328007.294523733,1792.85489795258,3234.34574121645,1792.85489795258,1792.85489795258,0.571018651362984,0.571018651362984,0.571018651362984,0.571018651362984,0.0,0.0,0.0,0.0,35.1853367154897,35.1853367154897,35.1853367154897,35.1853367154897,127.921883097401,127.921883097401,127.921883097401,127.921883097401,163.10721981289,163.10721981289,163.10721981289,163.10721981289,89.4634918037258,89.4634918037258,89.4634918037258,89.4634918037258,99.7066666666667,99.7066666666667,380.219840165835,380.219840165835,380.219840165835,380.219840165835,163.10721981289,163.10721981289,163.10721981289,163.10721981289,0.0,0.0,False,False,True,True,True,True
9,7,2,SO-P0007-R02,1.0368e-13,113323.970349041,161587.510636068,113323.970349041,113323.970349041,4222.15107620499,4607.72174808876,4222.15107620499,4222.15107620499,0.859353023909986,0.797631856540085,0.859353023909986,0.859353023909986,0.0,0.0,0.0,0.0,3.27305457818509,3.27305457818509,3.27305457818509,3.27305457818509,51.2778550582331,75.2168398658047,51.2778550582331,51.2778550582331,54.5509096364182,78.4898944439898,54.5509096364182,54.5509096364182,96.8278646046423,96.8278646046423,96.8278646046423,96.8278646046423,97.6,97.5933333333333,387.856967514934,387.856967514934,387.856967514934,387.856967514934,54.5509096364182,54.5509096364182,54.5509096364182,54.5509096364182,0.0,0.0,False,False,True,True,False,True
9,7,3,SO-P0007-R03,1.0368e-13,428888.929448678,486534.896893343,428888.929448678,428888.929448678,2846.32518825197,2653.32691816408,2846.32518825197,2846.32518825197,0.59088528025144,0.535344421162912,0.59088528025144,0.59088528025144,0.0,0.0,0.0,0.0,74.1892371055287,103.108719962905,74.1892371055287,74.1892371055287,138.832065024684,138.832065024684,138.832065024684,138.832065024684,213.021302130213,241.94078498759,213.021302130213,213.021302130213,192.291956468374,192.291956468374,192.291956468374,192.291956468374,99.8533333333333,99.8533333333333,520.688432479611,520.688432479611,520.688432479611,520.688432479611,213.021302130213,213.021302130213,213.021302130213,213.021302130213,0.0,0.0,False,False,True,True,True,True
9,7,4,SO-P0007-R04,1.0368e-13,336247.343689235,336247.343689235,336247.343689235,336247.343689235,1850.2676179912,1850.2676179912,1850.2676179912,1850.2676179912,0.587483176312248,0.587483176312248,0.587483176312248,0.587483176312248,0.0,0.0,0.0,0.0,36.003600360036,36.003600360036,36.003600360036,36.003600360036,131.194937675586,131.194937675586,131.194937675586,131.194937675586,167.198538035622,167.198538035622,167.198538035622,167.198538035622,76.3712734909854,76.3712734909854,76.3712734909854,76.3712734909854,99.7066666666667,99.7066666666667,405.313258598587,405.313258598587,405.313258598587,405.313258598587,167.198538035622,167.198538035622,167.198538035622,167.198538035622,0.0,0.0,False,False,True,True,True,True
9,7,5,SO-P0007-R05,1.0368e-13,127985.105659506,196959.377647923,127985.105659506,127985.105659506,5245.55897756496,5470.68332394555,5245.55897756496,5245.55897756496,0.865107913669065,0.78955185851319,0.865107913669065,0.865107913669065,0.0,0.0,0.0,0.0,22.9113820472956,40.9206829773886,22.9113820472956,22.9113820472956,38.4583912936748,54.8236641846003,38.4583912936748,38.4583912936748,61.3697733409705,95.7443471619889,61.3697733409705,61.3697733409705,122.466792133759,122.466792133759,122.466792133759,122.466792133759,98.02,98.0133333333333,454.954586367728,454.954586367728,454.954586367728,454.954586367728,61.3697733409705,61.3697733409705,61.3697733409705,61.3697733409705,0.0,0.0,False,False,True,True,False,True
10,8,1,SO-P0008-R01,2.88e-14,163677.746987276,190680.770856313,163677.746987276,163677.746987276,3298.07265620704,2950.63420628483,3298.07265620704,3298.07265620704,0.828970331588133,0.799803664921466,0.828970331588133,0.828970331588133,0.0,0.0,0.0,0.0,9.000900090009,19.4030766713034,9.000900090009,9.000900090009,71.1889370755257,74.4619916537108,71.1889370755257,71.1889370755257,80.1898371655347,93.8650683250143,80.1898371655347,80.1898371655347,230.204838665685,230.204838665685,230.204838665685,230.204838665685,98.7133333333333,98.7066666666667,468.865068325014,468.865068325014,468.865068325014,468.865068325014,80.1898371655347,80.1898371655347,80.1898371655347,80.1898371655347,0.0,0.0,False,False,True,True,False,True
