unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,path_probability,total_demand_kg,operating_loss,shortage_kg,service_satisfaction_rate,unreachable_demand_kg,single_site_demand_kg,max_site_capacity_shadow_price,road_interruption_flag,irreplaceable_site_flag,shared_inventory_competition_flag,demand_pressure_flag,failure_mechanism
18,15,5,SO-P0015-R05,4.8384e-13,607.96988789788,430551.889120365,214.112320322941,0.647824136384028,214.112320322941,126.012601260126,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
19,16,1,SO-P0016-R01,4.43232e-11,539.781250852358,546449.264414593,272.754548182091,0.494694290045478,272.754548182091,63.8245642746093,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
19,16,2,SO-P0016-R02,4.43232e-11,582.876469465128,537424.171658766,267.844966314813,0.540477304632662,267.844966314813,142.377874151051,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
19,16,3,SO-P0016-R03,4.43232e-11,527.234541635982,283988.581893696,140.195837765595,0.734092084842214,140.195837765595,265.117420832992,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
19,16,4,SO-P0016-R04,4.43232e-11,597.605215066961,428101.154008268,212.203038485667,0.644910999543587,212.203038485667,216.021602160216,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
19,16,5,SO-P0016-R05,4.43232e-11,546.872869105092,478921.126507771,238.387475111147,0.564089775561097,238.387475111147,166.92578348744,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
20,17,1,SO-P0017-R01,2.736e-12,602.514796934239,539104.560987561,268.66322995936,0.554096876414667,268.66322995936,136.650028639228,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
20,17,2,SO-P0017-R02,2.736e-12,581.239942176036,324708.766140612,160.652428879252,0.723603941811356,160.652428879252,244.660829719336,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
20,17,3,SO-P0017-R03,2.736e-12,514.142323323241,509689.023486651,254.207238905709,0.505570291777188,254.207238905709,151.106019692878,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
20,17,4,SO-P0017-R04,2.736e-12,582.876469465128,487029.191532264,242.206038785697,0.58446420215255,242.206038785697,195.837765594741,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
20,17,5,SO-P0017-R05,2.736e-12,607.96988789788,361669.651507605,178.926983607452,0.705697622252131,178.926983607452,234.568911436598,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
24,18,1,SO-P0018-R01,4.8384e-13,607.96988789788,370888.578806414,182.745547282001,0.699416778824585,182.745547282001,222.567711316586,28.4440926561134,True,True,True,False,ROAD_NETWORK_INTERRUPTION
24,18,2,SO-P0018-R02,4.8384e-13,541.417778141451,181168.901325696,87.8269645146333,0.837783375314862,87.8269645146333,145.105419632872,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
24,18,3,SO-P0018-R03,4.8384e-13,576.875869405122,198568.005179506,96.5551100564602,0.832624113475177,96.5551100564602,70.6434279791615,8.98551737231579,True,True,True,False,ROAD_NETWORK_INTERRUPTION
24,18,4,SO-P0018-R04,4.8384e-13,607.96988789788,319390.64206428,157.379374301066,0.741139524450426,157.379374301066,247.933884297521,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
24,18,5,SO-P0018-R05,4.8384e-13,446.771949922265,387547.263542597,193.11022011292,0.567765567765568,193.11022011292,182.200038185637,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
25,19,1,SO-P0019-R01,1.344e-13,557.783051032376,269633.471418624,133.10421951286,0.761369193154034,133.10421951286,119.739246651938,13.7898115173162,True,True,True,False,ROAD_NETWORK_INTERRUPTION
25,19,2,SO-P0019-R02,1.344e-13,538.144723563266,308873.390536372,152.469792433789,0.716675114039534,152.469792433789,252.843466164798,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
25,19,3,SO-P0019-R03,1.344e-13,587.240542236042,276937.114705094,135.831764994681,0.768694844403158,135.831764994681,120.830264844666,19.1031074232029,True,True,True,False,ROAD_NETWORK_INTERRUPTION
25,19,4,SO-P0019-R04,1.344e-13,468.865068325015,206466.584889556,101.464691923738,0.783595113438045,101.464691923738,135.559010446499,4.39102564102564,True,True,True,False,ROAD_NETWORK_INTERRUPTION
25,19,5,SO-P0019-R05,1.344e-13,526.689032539618,278187.952212481,137.741046831956,0.738477472812014,137.741046831956,257.207538935712,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
26,20,1,SO-P0020-R01,6.72e-15,456.318359108638,98911.4228391896,47.4592913836838,0.89599521817095,47.4592913836838,45.004500450045,0.224358974358971,True,True,True,False,ROAD_NETWORK_INTERRUPTION
26,20,2,SO-P0020-R02,6.72e-15,532.144123503259,14072.4392406662,4.90958186727764,0.990773962070733,4.90958186727764,4.90958186727764,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
26,20,3,SO-P0020-R03,6.72e-15,587.240542236042,129325.065216704,61.0970187927884,0.895959126799814,61.0970187927884,161.197937975616,23.6284893199441,True,True,True,False,ROAD_NETWORK_INTERRUPTION
26,20,4,SO-P0020-R04,6.72e-15,607.96988789788,157554.71585041,76.6440280391676,0.873934499775684,76.6440280391676,145.650928729237,16.4512184219665,True,True,True,False,ROAD_NETWORK_INTERRUPTION
26,20,5,SO-P0020-R05,6.72e-15,587.240542236042,118852.226761989,56.1874369255107,0.904319554110543,56.1874369255107,194.473992853831,12.8701639512936,True,True,True,False,ROAD_NETWORK_INTERRUPTION
27,21,1,SO-P0021-R01,8.4e-15,327.850966914873,162215.894437365,80.4625917137168,0.754575707154742,80.4625917137168,122.194037585577,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
27,21,2,SO-P0021-R02,8.4e-15,480.866268445026,182252.11695399,89.4634918037258,0.813953488372093,89.4634918037258,113.193137495568,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
27,21,3,SO-P0021-R03,8.4e-15,465.046504650465,63921.5170972967,30.5485093963942,0.934310850439883,30.5485093963942,75.8257643946213,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
27,21,4,SO-P0021-R04,8.4e-15,607.96988789788,143721.074419695,69.8251643346153,0.885150291610588,69.8251643346153,141.014101410141,9.5168788956329,True,True,True,False,ROAD_NETWORK_INTERRUPTION
27,21,5,SO-P0021-R05,8.4e-15,582.330960368764,104238.592326836,49.6413277691405,0.914754098360656,49.6413277691405,157.924883397431,9.55508871964237,True,True,True,False,ROAD_NETWORK_INTERRUPTION
28,22,1,SO-P0022-R01,1.4784e-14,557.237541936012,194120.002838484,95.7368464119139,0.828193832599119,95.7368464119139,104.737746501923,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
28,22,2,SO-P0022-R02,1.4784e-14,493.412977661403,172650.646064736,85.3721735809945,0.826976229961305,85.3721735809945,43.0952186127704,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
28,22,3,SO-P0022-R03,1.4784e-14,431.224940675886,209097.02553054,102.828464664648,0.761543327008223,102.828464664648,175.381174481084,18.5195894983705,True,True,True,False,ROAD_NETWORK_INTERRUPTION
28,22,4,SO-P0022-R04,1.4784e-14,491.77645037231,146499.569558532,70.6434279791616,0.856350526899612,70.6434279791616,70.3706734309795,0.224358974358971,True,True,True,False,ROAD_NETWORK_INTERRUPTION
28,22,5,SO-P0022-R05,1.4784e-14,534.87166898508,106620.277832639,51.005100510051,0.90464048954615,51.005100510051,151.651528789243,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
29,23,1,SO-P0023-R01,8e-16,607.96988789788,25299.445258318,9.81916373455527,0.983849259757739,9.81916373455527,0.0,9.59818272298108,True,False,True,False,ROAD_NETWORK_INTERRUPTION
29,23,2,SO-P0023-R02,8e-16,517.960886997791,3825.38477858453,0.0,1.0,0.0,0.0,0.144536789268735,False,False,False,False,NO_SHORTAGE
29,23,3,SO-P0023-R03,8e-16,559.965087417832,83126.2704300259,39.2766549382211,0.929858743302484,39.2766549382211,0.0,0.224358974358971,True,False,True,False,ROAD_NETWORK_INTERRUPTION
29,23,4,SO-P0023-R04,8e-16,547.418378201456,5013.71485770438,0.0,1.0,0.0,62.1880369855167,2.09963421304234,False,True,False,False,NO_SHORTAGE
29,23,5,SO-P0023-R05,8e-16,475.138422933203,4473.83224708967,0.0,1.0,0.0,132.013201320132,0.845732029402011,False,True,False,False,NO_SHORTAGE
30,24,1,SO-P0024-R01,1e-15,539.781250852358,85377.5816617404,40.9131822273136,0.924204143506822,40.9131822273136,9.81916373455527,2.71996318046234,True,True,True,False,ROAD_NETWORK_INTERRUPTION
