unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,path_probability,decision_label,T1,T2,T3,T4,total_demand_kg,operating_loss,service_cost,shortage_kg,shortage_W1_kg,shortage_W2_kg,shortage_W3_kg,service_satisfaction_rate,unreachable_demand_kg,single_site_demand_kg,unreachable_demand_node_period_count,max_site_capacity_shadow_price,state19_nominal_loss_percentile,formal_scenario_sha256,solver_status
11,9,2,SO-P0009-R02,2.7e-14,HALF_CAPACITY,150,100,50,75,452.227040885907,157908.843030766,3454.76125895257,77.2270408859067,0,6.54610915637018,70.6809317295365,0.829229493365501,71.4616916237078,137.741046831956,10,1975.99149774057,NaN,53857e03746c66659ec5876e2ac88e02ef8dfb4978764eb2f549d130408c57a5,OPTIMAL
11,9,3,SO-P0009-R03,2.7e-14,HALF_CAPACITY,150,100,50,75,302.757548482121,227386.590513817,1545.82461904545,112.920382947386,0,20.4565911136568,92.4637918337288,0.627027027027027,112.920382947386,54.005400540054,22,0.332037753231803,NaN,9a2c4f0d8b6e94ad79651bf1c3336aa88f0977ab5aaf2c341beb8f726e87b6a6,OPTIMAL
11,9,4,SO-P0009-R04,2.7e-14,HALF_CAPACITY,150,100,50,75,449.772249952268,189533.440629792,4560.85246188446,92.4862940839538,0,14.7287456018329,77.7575484821209,0.79437083080655,87.8269645146333,135.559010446499,16,1952.80482081204,NaN,2f02ff79baf5d6f8012934b4a290057ed206d6a725714fc1e5d269ffc89e9e6a,OPTIMAL
11,9,5,SO-P0009-R05,2.7e-14,HALF_CAPACITY,150,100,50,75,376.674031039468,167601.825433557,2858.07833157411,82.3718735509915,0,12.2739546681941,70.0979188827974,0.781317885590152,82.3718735509915,140.741346861959,20,6.58744756919303,NaN,663c877b9138016e8f44b7d3925db7b2739600aee769dce26b653c117ba41681,OPTIMAL
12,10,1,SO-P0010-R01,1.44e-15,HALF_CAPACITY,150,100,50,75,380.219840165835,161837.835853274,3640.19790766123,79.0988189728064,0,3.27305457818509,75.8257643946213,0.791965566714491,79.0988189728064,32.7305457818509,14,14.3287814868279,NaN,047ab94df5117befe847a3e5476110f0e98e7100f956fb72fce86ea6ca59369d,OPTIMAL
12,10,2,SO-P0010-R02,1.44e-15,HALF_CAPACITY,150,100,50,75,394.948585767668,43737.4664013188,3840.29486598354,19.9485857676676,0,4.90958186727764,15.03900390039,0.94949067679558,16.3652728909255,45.8227640945913,3,1957.21715998357,NaN,956535468b81d4d46ac87c03d8ab99ea035f2e58d432272035bd2ca96b32cc31,OPTIMAL
12,10,3,SO-P0010-R03,1.44e-15,HALF_CAPACITY,150,100,50,75,381.310858358563,145743.30095809,4986.95259598148,70.3781741810545,0,0,70.3781741810545,0.815430972818312,67.6431279491586,100.646428279192,11,1963.33034414245,NaN,bab0d6f75060beb3587c869d4049835db360f9bd40bb8eacb77f34071a28c5d7,OPTIMAL
12,10,4,SO-P0010-R04,1.44e-15,HALF_CAPACITY,150,100,50,75,339.852167034885,167026.593437006,3373.86452775093,81.8263644546273,0,9.81916373455527,72.007200720072,0.759229534510433,81.8263644546273,36.003600360036,12,22.7001271447275,NaN,fba4fea8767c7bccb09489a18675f32405a1ce1bb07c9b443dae2040b1ff8d9c,OPTIMAL
12,10,5,SO-P0010-R05,1.44e-15,HALF_CAPACITY,150,100,50,75,531.598614406895,315384.426489,2187.1976752099,156.598614406895,21.8353653547172,36.5716117066252,98.1916373455527,0.705419445869677,26.1844366254807,16.3652728909255,2,1996.89102564103,NaN,ab4ac2e73ad2549498e55faec875d2e2728544ba51b79f1fd9884fe142e2f64e,OPTIMAL
13,11,1,SO-P0011-R01,1.8e-15,HALF_CAPACITY,150,100,50,75,381.310858358563,194591.268735175,4739.10170029024,94.9260835174426,0,4.90958186727764,90.016501650165,0.751053290414878,92.1910372855467,121.921283037395,16,1965.38132133885,NaN,a090db3483315232f47943b31e4524d116bf8f44c45631d5571ff1cf7e290a10,OPTIMAL
13,11,2,SO-P0011-R02,1.8e-15,HALF_CAPACITY,150,100,50,75,443.226140795898,141024.403741111,4572.1221493153,68.2261407958977,0,0,68.2261407958977,0.846069230769231,67.9158824973406,134.740746801953,14,1965.87365305443,NaN,a0c7d1222288e798733483dbb805bf483acb9abe5d6e2d2d60162dd871d52c92,OPTIMAL
13,11,3,SO-P0011-R03,1.8e-15,HALF_CAPACITY,150,100,50,75,357.035703570357,231536.67517738,2422.85470442391,114.556910236478,0,0,114.556910236478,0.679144385026738,114.556910236478,88.0997190628154,19,18.2471400057634,NaN,06a0c9f048f992fd4445ddb89b9f6d921b3cb5f4f49f6e2cc30e0e51f00bd008,OPTIMAL
13,11,4,SO-P0011-R04,1.8e-15,HALF_CAPACITY,150,100,50,75,424.951586067698,236498.421893609,2056.34132191517,117.221040285847,0,14.6578294193055,102.563210866541,0.724154364569962,62.7335460818809,156.288356108338,14,1992.64785292529,NaN,8a117c9fece5ea3563006607008eb7deab0d3af41d0911652d61d6d15c392add,OPTIMAL
13,11,5,SO-P0011-R05,1.8e-15,HALF_CAPACITY,150,100,50,75,342.852467064888,80738.2451398993,3275.95345618549,38.7311458418569,0,0,38.7311458418569,0.88703261734288,38.7311458418569,163.925483457437,8,27.4517900214089,NaN,af1068331cd1b8839acfbdc1b422ff33fad25d15ae50b33d508ccea060a33174,OPTIMAL
14,12,1,SO-P0012-R01,3.168e-15,HALF_CAPACITY,150,100,50,75,334.397076071243,236749.902676548,1635.48214358524,117.557210266481,0,4.90958186727764,112.647628399204,0.648450244698206,117.557210266481,90.00900090009,21,-0,NaN,155764191c61943048c7b30b6d09db41efc8f5c5726da511b27d78ac278f35f1,OPTIMAL
14,12,2,SO-P0012-R02,3.168e-15,HALF_CAPACITY,150,100,50,75,438.862068024984,284387.884779398,3450.70015184484,140.468592313777,0,4.90958186727764,135.559010446499,0.679925419515227,140.468592313777,81.8263644546273,25,24.0427904041119,NaN,3e54cdd7815bcce2009ea42944a8f5e7c2e747ddb92cace546cc6029fced1a04,OPTIMAL
14,12,3,SO-P0012-R03,3.168e-15,HALF_CAPACITY,150,100,50,75,445.680931729537,177953.917464506,2845.49753160355,87.5542099664512,0,0,87.5542099664512,0.803549571603427,87.5542099664512,115.102419332842,20,24.3778996433288,NaN,cc22a0933504b85c204d78b4fb0e7117cadacca026a0b273d7ff8b9493ee8d81,OPTIMAL
14,12,4,SO-P0012-R04,3.168e-15,HALF_CAPACITY,150,100,50,75,347.489294383984,200089.817686703,1524.50661014073,99.2826555382811,0,4.90958186727764,94.3730736710035,0.714285714285714,99.2826555382811,108.28355562829,20,10.4886645315153,NaN,25b3ad39d66ae562d647398633af2d20531a38372a9cde32b7c789934c0e9d83,OPTIMAL
14,12,5,SO-P0012-R05,3.168e-15,HALF_CAPACITY,150,100,50,75,495.595014046859,271244.107020739,2308.12251319719,134.467992253771,0,0,134.467992253771,0.728673637864612,134.467992253771,68.1886370455227,23,20.1518143132994,NaN,f8c69a47ef6eedd6c8acdd08c6dec6c182a3a1f8671c655a4c9d41bf4d5ac7b3,OPTIMAL
15,13,1,SO-P0013-R01,7.2e-16,HALF_CAPACITY,150,100,50,75,298.120721163026,55522.75534036,2062.86389667018,26.7299457218449,0,0,26.7299457218449,0.910338517840805,26.7299457218449,0,5,18.1599509253801,NaN,85f12f5aee8e8a115e58a082b1195dfe7d288551fe350a92032896e16e7f220c,OPTIMAL
15,13,2,SO-P0013-R02,7.2e-16,HALF_CAPACITY,150,100,50,75,250.388675231159,11721.8688007915,1902.70506623623,4.90958186727764,0,0,4.90958186727764,0.980392156862745,4.90958186727764,0,1,0.0218910799266238,NaN,55435522cfa9d15a852762d1fb5df4561bd1e5eb5097a63580607e0c3ddc1dee,OPTIMAL
15,13,3,SO-P0013-R03,7.2e-16,HALF_CAPACITY,150,100,50,75,324.577912336688,77927.6594105551,2647.40411229805,37.6401276491285,0,0,37.6401276491285,0.884033613445378,37.6401276491285,31.0940184927584,4,21.4459001924653,NaN,11a7b57091704f9334a3f527a37f9c0378e8bf1679782a95c225eb537facbf10,OPTIMAL
15,13,4,SO-P0013-R04,7.2e-16,HALF_CAPACITY,150,100,50,75,426.860867904972,109796.329290507,3967.56459585596,52.9143823473256,0,0,52.9143823473256,0.876038338658147,52.9143823473256,22.9113820472956,7,27.3155117601121,NaN,3aa6a9a8754a4bbfc1b27d8b4a813e3011298891f557157434f151229f1b8bd3,OPTIMAL
15,13,5,SO-P0013-R05,7.2e-16,HALF_CAPACITY,150,100,50,75,607.96988789788,467298.822657037,1359.046861276,232.969887897881,63.7461473420069,64.3850748711234,104.83866568475,0.616806864064603,32.7305457818509,8.18263644546273,3,1996.89102564103,NaN,ed41b20aa2c07673e44d7f594e67c8618336975a37317fb577cbb2c5f3dc6375,OPTIMAL
16,14,1,SO-P0014-R01,1.8e-15,HALF_CAPACITY,150,100,50,75,241.933284237515,50057.9854027226,2598.69401903873,23.7296456918419,0,0,23.7296456918419,0.901916572717024,23.7296456918419,11.4556910236478,6,6.12168496377085,NaN,52ee38bb41a2cdf9a25023158460590fcc0b4a7250d78a1d700cc90b4520cec3,OPTIMAL
16,14,2,SO-P0014-R02,1.8e-15,HALF_CAPACITY,150,100,50,75,192.291956468374,109930.377989316,1919.5769092084,54.005400540054,0,0,54.005400540054,0.719148936170213,54.005400540054,47.4592913836838,9,-0,NaN,4487454df69be008eff0b505f8f3d5ea750dfe4ef9337a4b4ed2ed2c9fe76d37,OPTIMAL
