risk_proxy,quantile_level,risk_threshold,risk_value,a0,loc0,lfw0,unique_path_id,a_W1,a_W2,a_W3,loc_W1,loc_W2,loc_W3,lfw_W1,lfw_W2,lfw_W3,frequency,reportedProbabilityMin,reportedProbabilityMax,empirical_mass,path_probability,path_probability_reported_range,path_probability_recomputed_error,grid_max_wind_mps,grid_cumulative_excess_mps,road_max_wind_mps,road_cumulative_excess_mps,grid_longest_consecutive_exceedance_windows,road_longest_consecutive_exceedance_windows
grid_cumulative_excess_mps,0.95,0,513.462049862788,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
road_max_wind_mps,0.95,20.7886654540691,42.355256676186,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
road_max_wind_mps,0.95,20.7886654540691,35.0808958142172,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
road_max_wind_mps,0.95,20.7886654540691,45.9620185532121,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
road_max_wind_mps,0.95,20.7886654540691,45.9865692331103,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
road_cumulative_excess_mps,0.95,0,221.271213072039,2,6,0,5274,2,4,4,5,4,3,0,2,2,1,3.00570515930667e-08,3.00570515930667e-08,6.66666666666667e-05,3.00570515930667e-08,0,1.32348898008484e-23,37.0298103400606,428.294625499643,37.0298103400606,221.271213072039,2,2
road_cumulative_excess_mps,0.95,0,107.157711988715,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
road_cumulative_excess_mps,0.95,0,64.3102465807174,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
road_cumulative_excess_mps,0.95,0,439.262881829328,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
road_cumulative_excess_mps,0.95,0,447.743827606426,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
grid_max_wind_mps,0.99,28.4029357076668,42.355256676186,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
grid_max_wind_mps,0.99,28.4029357076668,35.0808958142172,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
grid_max_wind_mps,0.99,28.4029357076668,45.9620185532121,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
grid_max_wind_mps,0.99,28.4029357076668,45.9865692331103,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
grid_cumulative_excess_mps,0.99,29.8078038693239,428.294625499643,2,6,0,5274,2,4,4,5,4,3,0,2,2,1,3.00570515930667e-08,3.00570515930667e-08,6.66666666666667e-05,3.00570515930667e-08,0,1.32348898008484e-23,37.0298103400606,428.294625499643,37.0298103400606,221.271213072039,2,2
grid_cumulative_excess_mps,0.99,29.8078038693239,535.256984572908,2,6,0,5317,2,4,5,7,6,6,1,2,3,1,1.10151657e-06,1.10151657e-06,6.66666666666667e-05,1.10151657e-06,0,2.11758236813575e-22,44.2331610054894,535.256984572908,44.2331610054894,364.941347838897,2,2
grid_cumulative_excess_mps,0.99,29.8078038693239,209.154042491493,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
grid_cumulative_excess_mps,0.99,29.8078038693239,495.465934791082,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
grid_cumulative_excess_mps,0.99,29.8078038693239,513.462049862788,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
road_max_wind_mps,0.99,28.4029357076668,42.355256676186,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
road_max_wind_mps,0.99,28.4029357076668,35.0808958142172,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
road_max_wind_mps,0.99,28.4029357076668,45.9620185532121,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
road_max_wind_mps,0.99,28.4029357076668,45.9865692331103,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
road_cumulative_excess_mps,0.99,0,221.271213072039,2,6,0,5274,2,4,4,5,4,3,0,2,2,1,3.00570515930667e-08,3.00570515930667e-08,6.66666666666667e-05,3.00570515930667e-08,0,1.32348898008484e-23,37.0298103400606,428.294625499643,37.0298103400606,221.271213072039,2,2
road_cumulative_excess_mps,0.99,0,107.157711988715,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
road_cumulative_excess_mps,0.99,0,64.3102465807174,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
road_cumulative_excess_mps,0.99,0,439.262881829328,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
road_cumulative_excess_mps,0.99,0,447.743827606426,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
grid_max_wind_mps,0.995,31.5218137053546,42.355256676186,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
grid_max_wind_mps,0.995,31.5218137053546,35.0808958142172,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
grid_max_wind_mps,0.995,31.5218137053546,45.9620185532121,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
grid_max_wind_mps,0.995,31.5218137053546,45.9865692331103,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
grid_cumulative_excess_mps,0.995,113.020587881993,428.294625499643,2,6,0,5274,2,4,4,5,4,3,0,2,2,1,3.00570515930667e-08,3.00570515930667e-08,6.66666666666667e-05,3.00570515930667e-08,0,1.32348898008484e-23,37.0298103400606,428.294625499643,37.0298103400606,221.271213072039,2,2
grid_cumulative_excess_mps,0.995,113.020587881993,535.256984572908,2,6,0,5317,2,4,5,7,6,6,1,2,3,1,1.10151657e-06,1.10151657e-06,6.66666666666667e-05,1.10151657e-06,0,2.11758236813575e-22,44.2331610054894,535.256984572908,44.2331610054894,364.941347838897,2,2
grid_cumulative_excess_mps,0.995,113.020587881993,209.154042491493,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
grid_cumulative_excess_mps,0.995,113.020587881993,495.465934791082,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
grid_cumulative_excess_mps,0.995,113.020587881993,513.462049862788,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
road_max_wind_mps,0.995,31.5218137053546,42.355256676186,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
road_max_wind_mps,0.995,31.5218137053546,35.0808958142172,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
road_max_wind_mps,0.995,31.5218137053546,45.9620185532121,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
road_max_wind_mps,0.995,31.5218137053546,45.9865692331103,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
road_cumulative_excess_mps,0.995,11.2807666999215,221.271213072039,2,6,0,5274,2,4,4,5,4,3,0,2,2,1,3.00570515930667e-08,3.00570515930667e-08,6.66666666666667e-05,3.00570515930667e-08,0,1.32348898008484e-23,37.0298103400606,428.294625499643,37.0298103400606,221.271213072039,2,2
road_cumulative_excess_mps,0.995,11.2807666999215,107.157711988715,2,6,0,5483,3,3,5,8,5,4,1,2,3,1,1.95590131578947e-08,1.95590131578947e-08,6.66666666666667e-05,1.95590131578947e-08,0,3.30872245021211e-23,42.355256676186,189.036690284573,42.355256676186,107.157711988715,2,1
road_cumulative_excess_mps,0.995,11.2807666999215,64.3102465807174,2,6,0,5498,3,5,5,4,4,1,1,0,1,1,9.4527e-10,9.4527e-10,6.66666666666667e-05,9.4527e-10,0,0,35.0808958142172,209.154042491493,35.0808958142172,64.3102465807174,2,1
road_cumulative_excess_mps,0.995,11.2807666999215,439.262881829328,2,6,0,5558,4,4,5,5,7,5,0,1,2,1,7.55960205e-08,7.55960205e-08,6.66666666666667e-05,7.55960205e-08,0,3.97046694025453e-23,45.9620185532121,495.465934791082,45.9620185532121,439.262881829328,1,1
road_cumulative_excess_mps,0.995,11.2807666999215,447.743827606426,2,6,0,5561,4,5,5,7,4,3,1,2,3,1,2.2644468e-07,2.2644468e-07,6.66666666666667e-05,2.2644468e-07,0,5.29395592033938e-23,45.9865692331103,513.462049862788,45.9865692331103,447.743827606426,2,1
grid_max_wind_mps,0.95,20.703909957764,45.4384160069686,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
grid_max_wind_mps,0.95,20.703909957764,27.0403320425829,2,7,0,5233,4,4,4,7,7,6,2,1,1,1,3.4155387288e-09,3.4155387288e-09,6.66666666666667e-05,3.4155387288e-09,0,2.8951321439356e-24,27.0403320425829,17.6493496240982,27.0403320425829,0,1,0
grid_max_wind_mps,0.95,20.703909957764,42.355256676186,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
grid_max_wind_mps,0.95,20.703909957764,45.9620185532121,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
grid_cumulative_excess_mps,0.95,0,413.404657346445,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
grid_cumulative_excess_mps,0.95,0,174.245774225531,2,7,0,5185,3,3,5,4,2,4,1,2,3,1,8.44593750000001e-09,8.44593750000001e-09,6.66666666666667e-05,8.44593750000001e-09,0,3.30872245021211e-24,42.355256676186,174.245774225531,42.355256676186,107.157711988715,2,1
grid_cumulative_excess_mps,0.95,0,17.6493496240982,2,7,0,5233,4,4,4,7,7,6,2,1,1,1,3.4155387288e-09,3.4155387288e-09,6.66666666666667e-05,3.4155387288e-09,0,2.8951321439356e-24,27.0403320425829,17.6493496240982,27.0403320425829,0,1,0
grid_cumulative_excess_mps,0.95,0,167.137427162308,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
grid_cumulative_excess_mps,0.95,0,806.341005908766,2,7,0,5264,4,5,5,8,6,5,1,2,3,1,5.9590705263158e-07,5.9590705263158e-07,6.66666666666667e-05,5.9590705263158e-07,0,0,45.3853756454956,806.341005908766,45.3853756454956,624.403074738017,2,2
grid_cumulative_excess_mps,0.95,0,695.661608755274,2,7,0,5266,4,6,5,6,8,6,1,2,3,1,1.90509868421053e-08,1.90509868421053e-08,6.66666666666667e-05,1.90509868421053e-08,0,6.61744490042422e-24,44.2331610054894,695.661608755274,44.2331610054894,492.22812574021,2,2
road_max_wind_mps,0.95,20.703909957764,45.4384160069686,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
road_max_wind_mps,0.95,20.703909957764,27.0403320425829,2,7,0,5233,4,4,4,7,7,6,2,1,1,1,3.4155387288e-09,3.4155387288e-09,6.66666666666667e-05,3.4155387288e-09,0,2.8951321439356e-24,27.0403320425829,17.6493496240982,27.0403320425829,0,1,0
road_max_wind_mps,0.95,20.703909957764,42.355256676186,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
road_max_wind_mps,0.95,20.703909957764,45.9620185532121,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
road_cumulative_excess_mps,0.95,0,327.223956081001,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
road_cumulative_excess_mps,0.95,0,107.157711988715,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
road_cumulative_excess_mps,0.95,0,496.860514523054,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
road_cumulative_excess_mps,0.95,0,624.403074738017,2,7,0,5264,4,5,5,8,6,5,1,2,3,1,5.9590705263158e-07,5.9590705263158e-07,6.66666666666667e-05,5.9590705263158e-07,0,0,45.3853756454956,806.341005908766,45.3853756454956,624.403074738017,2,2
road_cumulative_excess_mps,0.95,0,492.22812574021,2,7,0,5266,4,6,5,6,8,6,1,2,3,1,1.90509868421053e-08,1.90509868421053e-08,6.66666666666667e-05,1.90509868421053e-08,0,6.61744490042422e-24,44.2331610054894,695.661608755274,44.2331610054894,492.22812574021,2,2
grid_max_wind_mps,0.99,27.3345616170286,45.4384160069686,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
grid_max_wind_mps,0.99,27.3345616170286,42.355256676186,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
grid_max_wind_mps,0.99,27.3345616170286,45.9620185532121,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
grid_cumulative_excess_mps,0.99,17.6493496240982,413.404657346445,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
grid_cumulative_excess_mps,0.99,17.6493496240982,174.245774225531,2,7,0,5185,3,3,5,4,2,4,1,2,3,1,8.44593750000001e-09,8.44593750000001e-09,6.66666666666667e-05,8.44593750000001e-09,0,3.30872245021211e-24,42.355256676186,174.245774225531,42.355256676186,107.157711988715,2,1
grid_cumulative_excess_mps,0.99,17.6493496240982,17.6493496240982,2,7,0,5233,4,4,4,7,7,6,2,1,1,1,3.4155387288e-09,3.4155387288e-09,6.66666666666667e-05,3.4155387288e-09,0,2.8951321439356e-24,27.0403320425829,17.6493496240982,27.0403320425829,0,1,0
grid_cumulative_excess_mps,0.99,17.6493496240982,167.137427162308,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
grid_cumulative_excess_mps,0.99,17.6493496240982,806.341005908766,2,7,0,5264,4,5,5,8,6,5,1,2,3,1,5.9590705263158e-07,5.9590705263158e-07,6.66666666666667e-05,5.9590705263158e-07,0,0,45.3853756454956,806.341005908766,45.3853756454956,624.403074738017,2,2
grid_cumulative_excess_mps,0.99,17.6493496240982,695.661608755274,2,7,0,5266,4,6,5,6,8,6,1,2,3,1,1.90509868421053e-08,1.90509868421053e-08,6.66666666666667e-05,1.90509868421053e-08,0,6.61744490042422e-24,44.2331610054894,695.661608755274,44.2331610054894,492.22812574021,2,2
road_max_wind_mps,0.99,27.3345616170286,45.4384160069686,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
road_max_wind_mps,0.99,27.3345616170286,42.355256676186,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
road_max_wind_mps,0.99,27.3345616170286,45.9620185532121,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
road_cumulative_excess_mps,0.99,0,327.223956081001,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
road_cumulative_excess_mps,0.99,0,107.157711988715,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
road_cumulative_excess_mps,0.99,0,496.860514523054,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
road_cumulative_excess_mps,0.99,0,624.403074738017,2,7,0,5264,4,5,5,8,6,5,1,2,3,1,5.9590705263158e-07,5.9590705263158e-07,6.66666666666667e-05,5.9590705263158e-07,0,0,45.3853756454956,806.341005908766,45.3853756454956,624.403074738017,2,2
road_cumulative_excess_mps,0.99,0,492.22812574021,2,7,0,5266,4,6,5,6,8,6,1,2,3,1,1.90509868421053e-08,1.90509868421053e-08,6.66666666666667e-05,1.90509868421053e-08,0,6.61744490042422e-24,44.2331610054894,695.661608755274,44.2331610054894,492.22812574021,2,2
grid_max_wind_mps,0.995,29.0474711013738,45.4384160069686,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
grid_max_wind_mps,0.995,29.0474711013738,42.355256676186,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
grid_max_wind_mps,0.995,29.0474711013738,45.9620185532121,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
grid_cumulative_excess_mps,0.995,48.3062559302561,413.404657346445,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
grid_cumulative_excess_mps,0.995,48.3062559302561,174.245774225531,2,7,0,5185,3,3,5,4,2,4,1,2,3,1,8.44593750000001e-09,8.44593750000001e-09,6.66666666666667e-05,8.44593750000001e-09,0,3.30872245021211e-24,42.355256676186,174.245774225531,42.355256676186,107.157711988715,2,1
grid_cumulative_excess_mps,0.995,48.3062559302561,167.137427162308,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
grid_cumulative_excess_mps,0.995,48.3062559302561,806.341005908766,2,7,0,5264,4,5,5,8,6,5,1,2,3,1,5.9590705263158e-07,5.9590705263158e-07,6.66666666666667e-05,5.9590705263158e-07,0,0,45.3853756454956,806.341005908766,45.3853756454956,624.403074738017,2,2
grid_cumulative_excess_mps,0.995,48.3062559302561,695.661608755274,2,7,0,5266,4,6,5,6,8,6,1,2,3,1,1.90509868421053e-08,1.90509868421053e-08,6.66666666666667e-05,1.90509868421053e-08,0,6.61744490042422e-24,44.2331610054894,695.661608755274,44.2331610054894,492.22812574021,2,2
road_max_wind_mps,0.995,29.0474711013738,45.4384160069686,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
road_max_wind_mps,0.995,29.0474711013738,42.355256676186,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
road_max_wind_mps,0.995,29.0474711013738,45.9620185532121,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
road_cumulative_excess_mps,0.995,0,327.223956081001,2,7,0,4967,2,3,5,5,3,2,0,1,2,1,1.43621775e-08,1.43621775e-08,6.66666666666667e-05,1.43621775e-08,0,3.30872245021211e-24,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,1,1
road_cumulative_excess_mps,0.995,0,107.157711988715,2,7,0,5260,4,5,4,5,4,3,1,3,3,1,3.7850736e-09,3.7850736e-09,6.66666666666667e-05,3.7850736e-09,0,8.27180612553028e-25,42.355256676186,167.137427162308,42.355256676186,107.157711988715,2,1
road_cumulative_excess_mps,0.995,0,496.860514523054,2,7,0,5263,4,5,5,7,5,7,1,2,2,1,5.734638e-08,5.734638e-08,6.66666666666667e-05,5.734638e-08,0,1.98523347012727e-23,45.9620185532121,686.343463252717,45.9620185532121,496.860514523054,2,2
