validation_id,source_step,dataset_scope,dataset_label,seed_id,distribution_id,distribution_label,weighting_interpretation,decision_id,decision_label,eta,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,T1_capacity_binding,T2_capacity_binding,T3_capacity_binding,T4_capacity_binding,capacity_binding_count,sample_count,c_H2_yuan_per_kg,production_cost_yuan,M_H2_yuan_per_kg,mean_shortage_kg,shortage_q95_kg,shortage_q99_kg,shortage_q995_kg,shortage_CVaR95_kg,shortage_CVaR99_kg,shortage_CVaR995_kg,maximum_shortage_kg,mean_EENS_kWh,EENS_q95_kWh,EENS_q99_kWh,EENS_q995_kWh,EENS_CVaR95_kWh,EENS_CVaR99_kWh,EENS_CVaR995_kWh,maximum_EENS_kWh,mean_unserved_cost_yuan,mean_economic_total_yuan,mean_electricity_service_rate,zero_shortage_service_share,mean_secondary_service_distance,primary_runtime_sec,secondary_runtime_sec,maximum_mechanical_residual,solver_status,validation_pass,TerminalLOH_total_kg_change_vs_SAA,production_cost_yuan_change_vs_SAA,mean_shortage_kg_change_vs_SAA,mean_EENS_kWh_change_vs_SAA,mean_unserved_cost_yuan_change_vs_SAA,mean_economic_total_yuan_change_vs_SAA,mean_electricity_service_rate_change_vs_SAA,shortage_q95_kg_change_vs_SAA,shortage_q99_kg_change_vs_SAA,shortage_q995_kg_change_vs_SAA,shortage_CVaR995_kg_change_vs_SAA,maximum_shortage_kg_change_vs_SAA,restored_energy_increment_vs_SAA_kWh,economic_increment_per_additional_restored_kWh,cost_per_restored_kWh_status
8,C3,markov-perturbation,seed001-lfw-only,1,4,lfw-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,6.42676695767029,45.8227640945913,111.011101110111,156.015640174393,88.0547743512497,172.148703937044,212.67249295218,403.403976761313,117.812278484533,840,2035,2860.00070785688,1614.17609601993,3155.74396622192,3898.60580455288,7395,8246.8594939173,25570.654401944,0.983824075024485,0.8428,933.710964183769,3.9700682,4.8028323,2.55795384873636e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.60835473631731,-11.1520548488,-780.64383941604,-88.756877428601,0.00108593089490094,-1.6365272890929,-6.818863704553,-8.72810692758998,-5.04305850727201,0,11.1520548488,-7.95879132877037,defined
9,C3,markov-perturbation,seed001-combined-mild,1,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,10.5269072361782,78.2805553282601,187.927883697461,229.659329569321,140.062184405101,241.618984294576,276.08502477042,401.76744947222,192.974,1435,3445,4210.00000000001,2567.5499334221,4429.23841059603,5061.05263157895,7365,13508.18,30140.0879460386,0.974566265647767,0.812333333333333,996.770148148304,4.7934392,5.8697893,6.53699316899292e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
9,C3,markov-perturbation,seed001-combined-mild,1,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,10.0743713767608,72.8254643646183,184.113104286933,228.022802280228,134.961500297174,239.825680507198,274.789221356211,401.76744947222,184.67833889309,1335,3375.06937123592,4180,2474.04674269765,4396.3644622177,5037.29861129139,7365,12927.4837225163,30038.3906967872,0.975386751926523,0.8134,1001.51779785623,4.1053413,5.1645262,2.27373675443232e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.4525358594174,-8.29566110690999,-580.696277483701,-101.6972492514,0.000820486278755972,-5.45509096364181,-3.81477941052799,-1.63652728909298,-1.29580341420899,0,8.29566110690999,-12.2590891721323,defined
9,C3,markov-perturbation,seed001-combined-mild,1,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,9.8930283571142,72.007200720072,181.654529089273,227.477293183864,132.612122047755,238.966336883823,274.222945778499,401.76744947222,181.354049328439,1320,3330,4170,2430.97911531843,4380.61140458581,5026.91793053856,7365,12694.7834529908,30018.5783610182,0.975714670529743,0.814266666666667,1003.19844519191,4.0622268,5.0230831,2.8421709430404e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.633878879064,-11.619950671561,-813.396547009201,-121.509585020398,0.00114840488197598,-6.2733546081881,-6.27335460818799,-2.182036385457,-1.86207899192095,0,11.619950671561,-10.4569794188356,defined
10,C3,markov-perturbation,seed001-combined-medium,1,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,17.0361217939976,111.556610206475,234.84166598478,272.209039085727,186.338934099196,282.001107997615,310.88276291744,411.586613206775,312.297666666667,2045,4305,4990,3415.87217043941,5169.50331125828,5698.94736842105,7545,21860.8366666667,38492.7446127057,0.960546761043112,0.7558,1167.92480455145,4.7422282,6.1974916,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
10,C3,markov-perturbation,seed001-combined-medium,1,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,16.36409976129,108.560169134824,234.023402340234,270.02700270027,183.504946750596,280.33516146145,309.105746299555,411.586613206775,299.978494774088,1990.07074049502,4290,4950,3363.92093135854,5133.37872277576,5666.37198829029,7545,20998.4946341861,38109.4016084562,0.961763953029447,0.757333333333333,1176.35339277391,4.7653509,5.989148,3.41060513164848e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.672022032707602,-12.319171892579,-862.342032480599,-383.343004249495,0.00121719198633496,-2.99644107165101,-0.818263644546022,-2.18203638545702,-1.77701661788501,0,12.319171892579,-31.1175952078742,defined
10,C3,markov-perturbation,seed001-combined-medium,1,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,16.0894813203113,104.965563353529,234.023402340234,269.799080448628,182.335830228173,279.645926807311,308.374105177492,411.586613206775,294.944326823287,1924.17622461521,4290,4945.82184324403,3342.48927182776,5126.32930726823,5652.95990906119,7545,20646.1028776301,37969.8977856575,0.962259335457762,0.758466666666667,1179.67438691074,4.6438834,6.0041713,2.55795384873636e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.946640473686301,-17.35333984338,-1214.7337890366,-522.846827048197,0.00171257441465,-6.59104685294599,-0.818263644546022,-2.40995863709901,-2.50865773994798,0,17.35333984338,-30.1294639399144,defined
11,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,28.5384174781114,171.835365354717,279.300657338461,307.121621253034,235.567200327422,323.985438881034,354.471102364073,465.592013746829,523.152,3150,5120,5630,4318.30013280212,5939.13907284768,6497.98701298701,8535,36620.64,53252.5479460421,0.936442190791567,0.660133333333333,1442.94823973806,6.9916761,8.8348374,7.23967303577813e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
11,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,27.5085771062937,167.748473795602,277.664130049369,306.848866704852,233.128538856178,322.015930020931,352.774444871186,465.592013746829,504.273481224025,3075.08114738408,5090,5625,4273.59581004202,5903.03502117869,6466.88473615614,8535,35299.1436856816,52410.0506599484,0.938281171958396,0.6626,1456.86905345555,6.304553,7.1911647,4.541094805112e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.0298403718177,-18.8785187759751,-1321.4963143184,-842.497286093698,0.00183898116682901,-4.086891559115,-1.63652728909199,-0.272754548181979,-1.69665749288697,0,18.8785187759751,-44.6272981525365,defined
11,C3,markov-perturbation,seed001-combined-strong,1,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,27.0872228139655,166.380274391075,276.572993893508,306.030485097173,232.062624947884,321.216013901747,351.830579902585,465.592013746829,496.549425014213,3050,5069.99783755884,5609.99783755884,4254.05600923214,5888.37135883987,6449.58227548424,8535,34758.4597509949,52082.2546590195,0.939031690361798,0.663733333333333,1462.23150063122,5.9779542,7.3634461,2.55795384873636e-13,OPTIMAL,1,21.274842195107,691.886961986198,-1.4511946641459,-26.602574985787,-1862.1802490051,-1170.2932870226,0.00258949957023102,-5.45509096364199,-2.72766344495301,-1.09113615586097,-2.64052246148799,0,26.602574985787,-43.9917296595481,defined
12,C3,markov-perturbation,seed002-nominal,2,1,nominal,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,5.87116893507534,42.5497095164062,110.465592013747,148.65122875924,87.0854923232275,158.394526990327,190.429330014341,359.490494503996,107.627333333333,780,2025,2725,1596.40770252324,2903.60927152318,3490.8552631579,6590,7533.91333333334,24165.8212793728,0.984867971792763,0.856266666666667,875.096972360908,3.6039918,4.7118252,7.105427357601e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
12,C3,markov-perturbation,seed002-nominal,2,1,nominal,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,5.55007599848406,39.2766549382211,108.28355562829,146.192576426243,82.7671942168101,155.306180174512,187.59769077127,351.299567554553,101.74121816621,720,1985,2679.92921475767,1517.24682078545,2846.99524186907,3438.94706837354,6439.84802262629,7121.88527163474,24232.7922459056,0.985448750276665,0.857533333333333,877.331355824097,3.7762017,4.5127967,3.09262068738496e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.321092936591279,-5.88611516712299,-412.0280616986,66.9709665327973,0.000580778483902034,-3.2730545781851,-2.182036385457,-2.45865233299702,-2.83163924307098,-8.190926949443,5.88611516712299,11.3777873234396,defined
12,C3,markov-perturbation,seed002-nominal,2,1,nominal,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,5.42283367494012,39.2766549382211,104.965563353529,145.650928729237,80.9517069752789,153.730390723192,186.407970390768,348.307714605899,99.4086755121648,720,1924.17622461521,2670,1483.96621641732,2818.10865754219,3417.13770921836,6385.00287029805,6958.60728585154,24282.4021938781,0.985676651237909,0.858133333333333,878.047315758101,3.6511433,4.4469711,3.10989822503468e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.44833526013522,-8.21865782116819,-575.3060474818,116.580914505299,0.000808679445146065,-3.2730545781851,-5.50002866021799,-3.00030003000302,-4.02135962357298,-11.182779898097,8.21865782116819,14.1849091472126,defined
13,C3,markov-perturbation,seed002-intensity-only,2,2,intensity-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,13.9989453490803,96.5551100564607,209.475493003846,244.933584267518,160.186039422818,253.869456783126,281.066384150377,383.765649292202,256.621666666667,1770.00000000001,3840,4490,2936.45038167939,4653.80794701987,5143.76623376624,7035,17963.5166666667,34595.4246127049,0.966429214956414,0.7804,1092.19726556368,4.7820394,5.8779363,7.105427357601e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
13,C3,markov-perturbation,seed002-intensity-only,2,2,intensity-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,13.4708092413425,91.3727736410005,208.929983907482,243.842566074789,160.205255600332,252.222189595611,279.217873910576,378.306696929202,246.94013960767,1675,3830,4470,2936.80264303748,4623.61106857194,5118.48245559173,6934.92921475767,17285.8097725369,34396.7167468078,0.967384791495234,0.7818,1098.14509552509,4.4258368,5.4119886,2.27373675443232e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.528136107737799,-9.68152705899701,-677.706894129798,-198.7078658971,0.000955576538820058,-5.1823364154602,-0.545509096363986,-1.091018192729,-1.84851023980104,-5.45895236299998,9.68152705899701,-20.5244342846144,defined
13,C3,markov-perturbation,seed002-intensity-only,2,2,intensity-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,13.2545279803903,90.5545099964542,207.293312604116,242.751547882061,158.765034960543,251.392597892928,278.371639825069,375.35520855823,242.975379672526,1660,3799.99736000236,4450,2910.4012383792,4608.40340827421,5094.48958927854,6880.82400568519,17008.2765770768,34332.0714851047,0.967774047456257,0.782533333333333,1100.36423023276,4.4481757,5.3808211,1.70530256582424e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.74441736869,-13.646286994141,-955.240089589901,-263.353127600196,0.00134483249984296,-6.00060006000651,-2.18218039972999,-2.182036385457,-2.69474432530802,-8.410440733972,13.646286994141,-19.2985189094488,defined
14,C3,markov-perturbation,seed002-location-only,2,3,location-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,6.33517897244271,45.8227640945913,110.465592013747,151.651528789243,87.648322263503,162.299794097411,197.054394434659,359.490494503996,116.133333333333,840,2025.00000000001,2780,1606.7252195734,2975.19867549669,3612.30263157895,6590,8129.33333333334,24761.2412793727,0.983537038616284,0.847333333333333,922.232162262212,4.1455107,4.9098694,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
14,C3,markov-perturbation,seed002-location-only,2,3,location-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,5.98802078590866,45.8227640945913,108.560169134824,148.65122875924,84.982211795643,158.954614943219,194.068483332275,351.299567554553,109.769403036885,840,1990.07074049502,2725,1557.85141553183,2913.87652383162,3557.56640220559,6439.84802262629,7683.85821258193,24794.7651868527,0.984164445142031,0.8488,924.709051977728,3.9700557,4.728883,1.64904354752707e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.347158186534051,-6.363930296448,-445.47512075141,33.5239074799974,0.000627406525746999,0,-1.90542287892301,-3.00030003000299,-2.98591110238399,-8.190926949443,6.363930296448,5.26779928729085,defined
14,C3,markov-perturbation,seed002-location-only,2,3,location-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,5.85198608184768,44.7317584649592,104.965563353529,146.969789824711,83.792559017182,157.59553965774,192.860181285023,348.307714605899,107.275682859391,820.000230300399,1924.17622461521,2694.17670217169,1536.04329562347,2888.96263523585,3535.41641322639,6385.00287029805,7509.29780015735,24833.092708184,0.984407733916727,0.849466666666667,925.483820404108,3.8416657,4.6909158,2.27373675443232e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.48319289059503,-8.857650473942,-620.03553317599,71.8514288112965,0.000870695300442925,-1.0910056296321,-5.50002866021799,-4.681738964532,-4.194213149636,-11.182779898097,8.857650473942,8.11179319196141,defined
15,C3,markov-perturbation,seed002-lfw-only,2,4,lfw-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,6.93376610388313,45.8227640945913,119.466492103756,164.743747101983,99.4544436891337,175.323372192728,211.072542660965,359.490494503996,127.106333333333,840,2190,3020,1823.14913448735,3213.940397351,3869.27631578948,6590,8897.44333333334,25529.3512793725,0.983113954306902,0.845733333333333,927.924956204197,4.8780234,5.854082,7.105427357601e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
15,C3,markov-perturbation,seed002-lfw-only,2,4,lfw-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,6.48756866776842,45.8227640945913,117.011701170117,159.834165234705,89.3673938441543,171.887721323165,207.07427809991,351.299567554553,118.926865033197,840,2145,2930,1638.23838025411,3150.95976343559,3795.98212898851,6439.84802262629,8324.88055232378,25435.7875265946,0.983911065738756,0.847333333333333,931.954530212379,4.09882,5.0196904,2.27373675443232e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.44619743611471,-8.17946830013599,-572.562781009559,-93.5637527778999,0.000797111431854014,0,-2.454790933639,-4.90958186727798,-3.99826456105501,-8.190926949443,8.17946830013599,-11.4388551119324,defined
15,C3,markov-perturbation,seed002-lfw-only,2,4,lfw-only,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,6.30682525670592,45.8227640945913,116.466166022612,157.652128849249,88.6524971522464,170.435442893563,205.423016703845,348.535518894409,115.613567193305,840,2134.99952244352,2890,1625.1332515464,3124.33732140334,3765.71203070653,6389.17886461286,8092.94970353131,25416.7446115581,0.984230962180708,0.848,933.5122778737,3.8818629,4.8118277,1.98951966012828e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.62694084717721,-11.492766140028,-804.49362980203,-112.606667814398,0.00111700787380609,0,-3.000326081144,-7.09161825273398,-5.64952595712001,-10.954975609587,11.492766140028,-9.79804743630881,defined
16,C3,markov-perturbation,seed002-combined-mild,2,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,9.89268017710861,74.4619916537108,175.108419932902,213.294056678395,132.195642194781,223.248694526286,252.725033268877,359.490494503996,181.347666666667,1365,3210,3910,2423.34441489362,4092.48344370861,4632.82894736842,6590,12694.3366666667,29326.2446127054,0.975700081839324,0.818466666666667,999.290469728516,4.2910205,5.4076741,7.105427357601e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
16,C3,markov-perturbation,seed002-combined-mild,2,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,9.43663352008074,69.8213029352574,171.835365354717,210.84755380773,127.026892675351,221.016264806018,251.070283949342,351.299567554553,172.987647373361,1279.92921475767,3150,3865.1519326264,2328.59348307819,4051.55965829153,4602.49491021736,6439.84802262629,12109.1353161352,29220.0422904061,0.976518044610465,0.820133333333333,1003.69771514789,3.9096622,5.0390684,2.8421709430404e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.456046657027871,-8.36001929330601,-585.201350531501,-106.202322299298,0.00081796277114099,-4.64068871845339,-3.273054578185,-2.446502870665,-1.654749319535,-8.190926949443,8.36001929330601,-12.7035977517821,defined
16,C3,markov-perturbation,seed002-combined-mild,2,5,combined-mild,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,9.25379881322838,68.7341461418869,168.607261036205,208.929983907482,124.572426653704,220.033988626411,249.811830653703,351.035103510351,169.636012944696,1260,3090.82400568519,3830,2283.59943920238,4033.55306250505,4579.42557362836,6435,11874.5209061288,29198.3158141561,0.976843968213785,0.8208,1005.31049716316,4.0577961,4.9888725,1.70530256582424e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.63888136388023,-11.711653721971,-819.8157605379,-127.928798549299,0.00114388637446106,-5.7278455118239,-6.50115889669701,-4.364072770913,-2.91320261517401,-8.45539099364498,11.711653721971,-10.9232053462531,defined
17,C3,markov-perturbation,seed002-combined-medium,2,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,16.0257662129849,103.646728309195,217.385374901127,254.479993453891,172.750600323318,263.737391198482,292.690752328821,414.85966778496,293.776333333333,1900.00000000001,3985.00000000002,4665,3166.7776298269,4834.70198675497,5365.46052631579,7605,20564.3433333333,37196.2512793719,0.962484810509219,0.758466666666667,1183.80422321278,5.3179637,7.1747969,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
17,C3,markov-perturbation,seed002-combined-medium,2,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,15.3514321579246,99.009900990099,216.56711125658,252.566850217258,169.408673248646,262.008546259237,290.389902736568,409.400715421961,281.414778602996,1815,3970,4629.92921475767,3105.51509365756,4803.00966575121,5323.28250201539,7504.92921475767,19699.0345022097,36809.9414764802,0.963695850913734,0.760266666666667,1191.67168797355,5.4220246,6.7025061,1.56319401867222e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.674334055060301,-12.361554730337,-865.308831123602,-386.309802891701,0.00121104040451503,-4.636827319096,-0.818263644546988,-1.913143236633,-2.30084959225303,-5.45895236299896,12.361554730337,-31.2509074561343,defined
17,C3,markov-perturbation,seed002-combined-medium,2,6,combined-medium,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,15.0717282987842,98.1916373455527,216.56711125658,250.38867523116,168.27147624201,261.226832270604,289.403250327772,406.449227050988,276.287387309164,1800,3970,4590,3084.66856673041,4788.67967576858,5305.19568338356,7450.82400568519,19340.1171116415,36663.9120196692,0.964195134713694,0.761066666666667,1194.84780116025,4.8895588,5.8890607,1.98951966012828e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.954037914200702,-17.488946024169,-1224.2262216918,-532.339259702698,0.00171032420447503,-5.45509096364229,-0.818263644546988,-4.09131822273102,-3.28750200104901,-8.410440733972,17.488946024169,-30.4386129940035,defined
18,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,27.0989826255352,163.652728909255,268.935984507542,299.484493903936,228.728477496097,312.220866878982,341.625071598069,431.224940675886,496.765,3000.00000000001,4930,5490.00000000001,4192.93608521971,5723.47682119205,6262.5,7905,34773.55,51405.4579460417,0.93984324623155,0.666933333333333,1476.91167566292,6.4549102,8.0781268,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,-0,,undefined_near_zero_restored_energy
18,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,2,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,26.0566297019898,160.375812931712,267.844966314813,298.393475711207,225.862471195633,310.448335697371,340.110168956532,431.224940675886,477.657107382028,2939.92921475767,4910,5470,4140.39789072274,5690.98366583636,6234.72956222667,7905,33435.9975167419,50546.9044910089,0.941704032361887,0.669066666666667,1490.90495394409,5.9544969,7.8996195,3.12638803734444e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.0423529235454,-19.107892617972,-1337.5524832581,-858.553455032801,0.00186078613033702,-3.27691597754298,-1.091018192729,-1.09101819272905,-1.51490264153699,0,19.107892617972,-44.9318756493998,defined
18,C3,markov-perturbation,seed002-combined-strong,2,7,combined-strong,SEPARATE_DISTRIBUTION_AND_SEED_PROBABILITY_1_OVER_15000,3,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,25.6274704267834,157.652167463485,267.844966314813,298.120721163025,224.484351205793,310.127297087718,339.562018674939,431.224940675886,469.789974128583,2890.00070785688,4910,5465,4115.13488412899,5685.0985465635,6224.68114533964,7905,32885.2981890008,50209.0930970257,0.942466018390336,0.670533333333333,1496.49457440667,6.2668266,7.403945,2.55795384873636e-13,OPTIMAL,1,21.274842195107,691.886961986198,-1.4715121987518,-26.975025871417,-1888.2518109992,-1196.364849016,0.00262277215878592,-6.00056144576999,-1.091018192729,-1.36377274091103,-2.06305292312999,0,26.975025871417,-44.3508323112928,defined
