pair_id,group_type,initial_state_id,replay_case,direction,node_id,demand_kg,service_total_kg,shortage_kg,transport_loss,shortage_loss,node_operating_loss,operating_regret_contribution,positive_contribution_rank,service_from_site1_kg,transport_from_site1,service_from_site2_kg,transport_from_site2,service_from_site3_kg,transport_from_site3,service_from_site4_kg,transport_from_site4
6,TIER1,18,T_R_ON_R,OWN,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
6,TIER1,18,T_R_ON_R,OWN,32,34.3670730709435,34.3670730709435,0,838.968766817838,0,838.968766817838,0,32,0,0,34.3670730709435,838.968766817838,0,0,0,0
6,TIER1,18,T_R_ON_R,OWN,33,9.81916373455527,9.81916373455527,0,189.8312452589,0,189.8312452589,0,33,0,0,9.81916373455527,189.8312452589,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,3,14.7287456018329,14.7287456018329,0,192.944648965949,0,192.944648965949,0,3,14.7287456018329,192.944648965949,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,4,19.6383274691105,19.6383274691105,0,304.422344046631,0,304.422344046631,0,4,19.6383274691105,304.422344046631,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,5,9.81916373455527,9.81916373455527,0,175.550434883776,0,175.550434883776,0,5,9.81916373455527,175.550434883776,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,6,9.81916373455527,9.81916373455527,0,198.243162061824,0,198.243162061824,0,6,9.81916373455527,198.243162061824,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,7,32.7305457818509,32.7305457818509,0,456.200598827755,0,456.200598827755,0,7,0,0,4.45671730631148e-08,6.31179369407796e-07,32.7305457372837,456.200598196576,0,0
6,TIER1,18,T_S_ON_S,OWN,8,32.7305457818509,32.7305457818509,0,354.442171226745,0,354.442171226745,0,8,0,0,0,0,32.7305457818509,354.442171226745,0,0
6,TIER1,18,T_S_ON_S,OWN,9,9.81916373455527,9.81916373455527,0,108.892008081927,0,108.892008081927,0,9,0,0,9.81916373455527,108.892008081927,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,10,9.81916373455527,9.81916373455527,0,86.2323994637226,0,86.2323994637226,0,10,0,0,9.81916373455527,86.2323994637226,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,11,7.36437280091645,7.36437280091645,0,47.6795931341386,0,47.6795931341386,0,11,0,0,7.36437280091645,47.6795931341386,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,12,9.81916373455527,9.81916373455527,0,43.1161997318613,0,43.1161997318613,0,12,0,0,9.81916373455527,43.1161997318613,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,13,9.81916373455527,9.81916373455527,0,22.6596086182045,0,22.6596086182045,0,13,0,0,9.81916373455527,22.6596086182045,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,14,19.6383274691105,19.6383274691105,0,0,0,0,0,14,0,0,19.6383274691105,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,15,9.81916373455527,9.81916373455527,0,20.4565911136568,0,20.4565911136568,0,15,0,0,9.81916373455527,20.4565911136568,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,16,9.81916373455527,9.81916373455527,0,40.9131822273136,0,40.9131822273136,0,16,0,0,0,0,9.81916373455527,40.9131822273136,0,0
6,TIER1,18,T_S_ON_S,OWN,17,9.81916373455527,9.81916373455527,0,20.4565911136568,0,20.4565911136568,0,17,0,0,0,0,9.81916373455527,20.4565911136568,0,0
6,TIER1,18,T_S_ON_S,OWN,18,14.7287456018329,14.7287456018329,0,0,0,0,0,18,0,0,0,0,14.7287456018329,0,0,0
6,TIER1,18,T_S_ON_S,OWN,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,23,14.7287456018329,14.7287456018329,0,362.107507495077,0,362.107507495077,0,23,14.7287456018329,362.107507495077,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,24,68.7341461418869,68.7341461418869,0,0,0,0,0,24,68.7341461418869,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,25,68.7341461418869,68.7341461418869,0,235.813597863035,0,235.813597863035,0,25,68.7341461418869,235.813597863035,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,26,9.81916373455527,9.81916373455527,0,205.505118909786,0,205.505118909786,0,26,9.81916373455527,205.505118909786,0,0,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,27,9.81916373455527,9.81916373455527,0,212.74357416337,0,212.74357416337,0,27,0,0,9.81916373455527,212.74357416337,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,28,9.81916373455527,9.81916373455527,0,179.770548744015,0,179.770548744015,0,28,0,0,9.81916373455527,179.770548744015,0,0,0,0
6,TIER1,18,T_S_ON_S,OWN,29,19.6383274691105,19.6383274691105,0,118.541215995119,0,118.541215995119,0,29,0,0,0,0,0,0,19.6383274691105,118.541215995119
6,TIER1,18,T_S_ON_S,OWN,30,32.7305457818509,32.7305457818509,0,83.2877960418631,0,83.2877960418631,0,30,0,0,0,0,0,0,32.7305457818509,83.2877960418631
6,TIER1,18,T_S_ON_S,OWN,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
6,TIER1,18,T_S_ON_S,OWN,32,34.3670730709435,34.3670730709435,0,117.636451704702,0,117.636451704702,0,32,0,0,0,0,0,0,34.3670730709435,117.636451704702
6,TIER1,18,T_S_ON_S,OWN,33,9.81916373455527,9.81916373455527,0,167.929877597785,0,167.929877597785,0,33,0,0,9.81916373455527,167.929877597785,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,3,14.7287456018329,14.7287456018329,0,192.944648965949,0,192.944648965949,0,8,14.7287456018329,192.944648965949,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,4,19.6383274691105,19.6383274691105,0,304.422344046631,0,304.422344046631,0,9,19.6383274691105,304.422344046631,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,5,9.81916373455527,9.81916373455527,0,175.550434883776,0,175.550434883776,0,10,9.81916373455527,175.550434883776,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,6,9.81916373455527,9.81916373455527,0,225.81700862155,0,225.81700862155,27.5738465597262,4,1.93928484244056,39.1530246054498,7.87987889211471,186.6639840161,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,7,32.7305457818509,32.7305457818509,0,456.200598817756,0,456.200598817756,-9.99904159471043e-09,33,0,0,0,0,32.7305457818509,456.200598817756,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,8,32.7305457818509,32.7305457818509,0,354.442171226745,0,354.442171226745,0,11,0,0,0,0,32.7305457818509,354.442171226745,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,9,9.81916373455527,9.81916373455527,0,108.892008081927,0,108.892008081927,0,12,0,0,9.81916373455527,108.892008081927,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,10,9.81916373455527,9.81916373455527,0,86.2323994637226,0,86.2323994637226,0,13,0,0,9.81916373455527,86.2323994637226,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,11,7.36437280091645,7.36437280091645,0,47.6795931341386,0,47.6795931341386,0,14,0,0,7.36437280091645,47.6795931341386,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,12,9.81916373455527,9.81916373455527,0,43.1161997318613,0,43.1161997318613,0,15,0,0,9.81916373455527,43.1161997318613,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,13,9.81916373455527,9.81916373455527,0,22.6596086182045,0,22.6596086182045,0,16,0,0,9.81916373455527,22.6596086182045,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,14,19.6383274691105,19.6383274691105,0,0,0,0,0,17,0,0,19.6383274691105,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,15,9.81916373455527,9.81916373455527,0,20.4565911136568,0,20.4565911136568,0,18,0,0,9.81916373455527,20.4565911136568,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,16,9.81916373455527,9.81916373455527,0,40.9131822273136,0,40.9131822273136,0,19,0,0,0,0,9.81916373455527,40.9131822273136,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,17,9.81916373455527,9.81916373455527,0,20.4565911136568,0,20.4565911136568,0,20,0,0,0,0,9.81916373455527,20.4565911136568,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,18,14.7287456018329,14.7287456018329,0,0,0,0,0,21,0,0,0,0,14.7287456018329,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,19,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,20,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,21,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,22,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,23,14.7287456018329,14.7287456018329,0,362.107507495077,0,362.107507495077,0,26,14.7287456018329,362.107507495077,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,24,68.7341461418869,68.7341461418869,0,0,0,0,0,27,68.7341461418869,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,25,68.7341461418869,68.7341461418869,0,235.813597863035,0,235.813597863035,0,28,68.7341461418869,235.813597863035,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,26,9.81916373455527,9.81916373455527,0,225.341138642837,0,225.341138642837,19.8360197330502,5,0,0,9.81916373455527,225.341138642837,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,27,9.81916373455527,9.81916373455527,0,212.74357416337,0,212.74357416337,0,29,0,0,9.81916373455527,212.74357416337,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,28,9.81916373455527,9.81916373455527,0,179.770548744015,0,179.770548744015,0,30,0,0,9.81916373455527,179.770548744015,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,29,19.6383274691105,0,19.6383274691105,0,39276.6549382211,39276.6549382211,39158.113722226,3,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,30,32.7305457818509,0,32.7305457818509,0,65461.0915637018,65461.0915637018,65377.8037676599,2,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
6,TIER1,18,T_R_ON_S,R_TO_S,32,34.3670730709435,0,34.3670730709435,0,68734.1461418869,68734.1461418869,68616.5096901822,1,0,0,0,0,0,0,0,0
6,TIER1,18,T_R_ON_S,R_TO_S,33,9.81916373455527,9.81916373455527,0,167.929877597785,0,167.929877597785,0,32,0,0,9.81916373455527,167.929877597785,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,3,9.81916373455527,9.81916373455527,0,91.8471595287492,0,91.8471595287492,0,8,9.81916373455527,91.8471595287492,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,4,19.6383274691105,19.6383274691105,0,229.381870694757,0,229.381870694757,0,9,19.6383274691105,229.381870694757,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,5,9.81916373455527,9.81916373455527,0,196.319966103397,0,196.319966103397,3.8830904928416,5,0,0,9.81916373455527,196.319966103397,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,6,9.81916373455527,9.81916373455527,0,171.182876292024,0,171.182876292024,0,10,0,0,9.81916373455527,171.182876292024,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,7,32.7305457818509,32.7305457818509,0,473.272194947134,0,473.272194947134,-3.81513639351641,33,0,0,4.45671730631148e-08,6.62050220056111e-07,32.7305457372837,473.272194285084,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,8,32.7305457818509,32.7305457818509,0,360.466326810282,0,360.466326810282,0,11,0,0,0,0,32.7305457818509,360.466326810282,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,9,9.81916373455527,9.81916373455527,0,122.277981093369,0,122.277981093369,0,12,0,0,9.81916373455527,122.277981093369,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,10,9.81916373455527,9.81916373455527,0,96.7013445926498,0,96.7013445926498,0,13,0,0,9.81916373455527,96.7013445926498,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,11,7.36437280091645,7.36437280091645,0,52.9493945815441,0,52.9493945815441,0,14,0,0,7.36437280091645,52.9493945815441,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,12,9.81916373455527,9.81916373455527,0,47.2267374759517,0,47.2267374759517,0,15,0,0,9.81916373455527,47.2267374759517,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,13,9.81916373455527,9.81916373455527,0,24.5344484983144,0,24.5344484983144,0,16,0,0,9.81916373455527,24.5344484983144,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,14,19.6383274691105,19.6383274691105,0,0,0,0,0,17,0,0,19.6383274691105,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,15,9.81916373455527,9.81916373455527,0,21.5106806925569,0,21.5106806925569,0,18,0,0,9.81916373455527,21.5106806925569,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,16,9.81916373455527,9.81916373455527,0,40.9131822273136,0,40.9131822273136,0,19,0,0,0,0,9.81916373455527,40.9131822273136,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,17,9.81916373455527,9.81916373455527,0,20.4565911136568,0,20.4565911136568,0,20,0,0,0,0,9.81916373455527,20.4565911136568,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,18,14.7287456018329,14.7287456018329,0,0,0,0,0,21,0,0,0,0,14.7287456018329,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,19,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,20,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,21,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,22,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,23,9.81916373455527,9.81916373455527,0,38.5662467032027,0,38.5662467032027,0,26,9.81916373455527,38.5662467032027,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,24,68.7341461418869,68.7341461418869,0,0,0,0,0,27,68.7341461418869,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,25,68.7341461418869,68.7341461418869,0,270.519017253438,0,270.519017253438,0,28,68.7341461418869,270.519017253438,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,26,9.81916373455527,9.81916373455527,0,146.823791253396,0,146.823791253396,0,29,9.81916373455527,146.823791253396,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,27,9.81916373455527,9.81916373455527,0,182.721435977862,0,182.721435977862,0,30,9.81916373455527,182.721435977862,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,28,9.81916373455527,9.81916373455489,3.80140363631654e-13,220.748986380449,7.60280727263307e-10,220.74898638121,16.29878282292,4,9.81916373455527,220.748986380457,-3.80140363631654e-13,-7.91511139097365e-12,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,29,19.6383274691105,9.81916373455525,9.81916373455529,259.863307480463,19638.3274691106,19898.1907765911,19407.842717659,3,9.81916373455525,259.863307480463,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,30,32.7305457818509,0,32.7305457818509,0,65461.0915637018,65461.0915637018,64521.6750366468,2,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
6,TIER1,18,T_S_ON_R,S_TO_R,32,34.3670730709435,0,34.3670730709435,0,68734.1461418869,68734.1461418869,67895.1773750691,1,0,0,0,0,0,0,0,0
6,TIER1,18,T_S_ON_R,S_TO_R,33,9.81916373455527,9.81916373455527,0,189.8312452589,0,189.8312452589,0,32,0,0,9.81916373455527,189.8312452589,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,2,16.3652728909255,16.3652728909255,0,491.618536854583,0,491.618536854583,0,2,0,0,9.64732836920056,290.331959235067,6.7179445217249,201.286577619516,0,0
7,TIER1,18,T_R_ON_R,OWN,3,14.7287456018329,14.7287456018329,0,376.738609940951,0,376.738609940951,0,3,0,0,0,0,14.7287456018329,376.738609940951,0,0
7,TIER1,18,T_R_ON_R,OWN,4,19.6383274691105,19.6383274691105,0,452.54143177989,0,452.54143177989,0,4,0,0,0,0,19.6383274691105,452.54143177989,0,0
7,TIER1,18,T_R_ON_R,OWN,5,9.81916373455527,9.81916373455527,0,201.919772504564,0,201.919772504564,0,5,0,0,0,0,9.81916373455527,201.919772504564,0,0
7,TIER1,18,T_R_ON_R,OWN,6,9.81916373455527,9.81916373455527,0,178.915218573083,0,178.915218573083,0,6,0,0,9.81916373455527,178.915218573083,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,7,32.7305457818509,32.7305457818509,0,515.509526825517,0,515.509526825517,0,7,0,0,32.7305457818509,515.509526825517,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,8,32.7305457818509,32.7305457818509,0,405.633576145226,0,405.633576145226,0,8,0,0,32.7305457818509,405.633576145226,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,9,9.81916373455527,9.81916373455527,0,146.157294850725,0,146.157294850725,0,9,0,0,9.81916373455527,146.157294850725,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,10,9.81916373455527,9.81916373455527,0,170.549680547301,0,170.549680547301,0,10,0,0,9.81916373455527,170.549680547301,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,11,7.36437280091645,7.36437280091645,0,146.143136802215,0,146.143136802215,0,11,0,0,7.36437280091645,146.143136802215,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,12,9.81916373455527,9.81916373455527,0,215.71964153988,0,215.71964153988,0,12,0,0,0,0,9.81916373455527,215.71964153988,0,0
7,TIER1,18,T_R_ON_R,OWN,13,9.81916373455527,9.81916373455527,0,239.4814066664,0,239.4814066664,0,13,0,0,9.81916373455527,239.4814066664,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,14,19.6383274691105,19.6383274691105,0,0,0,0,0,14,0,0,19.6383274691105,0,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,15,9.81916373455527,9.81916373455527,0,22.8549432902735,0,22.8549432902735,0,15,0,0,9.81916373455527,22.8549432902735,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,16,9.81916373455527,9.81916373455527,0,48.2817008176083,0,48.2817008176083,0,16,0,0,9.81916373455527,48.2817008176083,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,17,9.81916373455527,9.81916373455527,0,23.6797111618388,0,23.6797111618388,0,17,0,0,0,0,9.81916373455527,23.6797111618388,0,0
7,TIER1,18,T_R_ON_R,OWN,18,14.7287456018329,14.7287456018329,0,0,0,0,0,18,0,0,0,0,14.7287456018329,0,0,0
7,TIER1,18,T_R_ON_R,OWN,19,14.7287456018329,14.7287456018329,0,356.370846446621,0,356.370846446621,0,19,0,0,0,0,14.7287456018329,356.370846446621,0,0
7,TIER1,18,T_R_ON_R,OWN,20,14.7287456018329,14.7287456018329,0,304.360186587075,0,304.360186587075,0,20,0,0,14.7287456018329,304.360186587075,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,21,14.7287456018329,14.7287456018329,0,358.864005870201,0,358.864005870201,0,21,0,0,14.7287456018329,358.864005870201,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,22,14.7287456018329,0,14.7287456018329,0,29457.4912036658,29457.4912036658,0,22,0,0,0,0,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,23,14.7287456018329,8.95589558955396,5.77285001227895,225.717488275919,11545.7000245579,11771.4175128338,0,23,0,0,0,0,0,0,8.95589558955396,225.717488275919
7,TIER1,18,T_R_ON_R,OWN,24,68.7341461418869,68.7341461418869,0,0,0,0,0,24,68.7341461418869,0,0,0,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,25,68.7341461418869,68.7341461418869,0,244.122968981519,0,244.122968981519,0,25,68.7341461418869,244.122968981519,0,0,0,0,0,0
7,TIER1,18,T_R_ON_R,OWN,26,9.81916373455527,9.81916373455527,0,199.22820124024,0,199.22820124024,0,26,0,0,9.51640618607316,194.626827388373,0,0,0.302757548482116,4.60137385186717
7,TIER1,18,T_R_ON_R,OWN,27,9.81916373455527,9.81916373455527,0,116.957503630093,0,116.957503630093,0,27,0,0,0,0,0,0,9.81916373455527,116.957503630093
7,TIER1,18,T_R_ON_R,OWN,28,9.81916373455527,9.81916373455527,0,85.1253539845831,0,85.1253539845831,0,28,0,0,0,0,0,0,9.81916373455527,85.1253539845831
7,TIER1,18,T_R_ON_R,OWN,29,19.6383274691105,19.6383274691105,0,107.437849120956,0,107.437849120956,0,29,0,0,0,0,0,0,19.6383274691105,107.437849120956
7,TIER1,18,T_R_ON_R,OWN,30,32.7305457818509,32.7305457818509,0,75.7335867179731,0,75.7335867179731,0,30,0,0,0,0,0,0,32.7305457818509,75.7335867179731
7,TIER1,18,T_R_ON_R,OWN,31,24.5479093363882,24.5479093363882,0,0,0,0,0,31,0,0,0,0,0,0,24.5479093363882,0
7,TIER1,18,T_R_ON_R,OWN,32,34.3670730709435,34.3670730709435,0,106.854519384937,0,106.854519384937,0,32,0,0,0,0,0,0,34.3670730709435,106.854519384937
7,TIER1,18,T_R_ON_R,OWN,33,9.81916373455527,9.81916373455527,0,71.8060911378549,0,71.8060911378549,0,33,0,0,0,0,0,0,9.81916373455527,71.8060911378549
7,TIER1,18,T_S_ON_S,OWN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,2,16.3652728909255,16.3652728909255,0,205.440915100548,0,205.440915100548,0,2,16.3652728909255,205.440915100548,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,3,14.7287456018329,14.7287456018329,0,116.759524077654,0,116.759524077654,0,3,14.7287456018329,116.759524077654,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,4,19.6383274691105,19.6383274691105,0,200.998582673281,0,200.998582673281,0,4,19.6383274691105,200.998582673281,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,5,9.81916373455527,9.81916373455527,0,123.158899954845,0,123.158899954845,0,5,9.81916373455527,123.158899954845,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,6,9.81916373455527,9.81916373455527,0,144.388631218029,0,144.388631218029,0,6,9.81916373455527,144.388631218029,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,7,32.7305457818509,32.7305457818509,0,487.464215885017,0,487.464215885017,0,7,0,0,4.2257781274202e-08,6.39353186968083e-07,32.7305457395931,487.464215245664,0,0
7,TIER1,18,T_S_ON_S,OWN,8,32.7305457818509,32.7305457818509,0,382.497073364826,0,382.497073364826,0,8,0,0,0,0,32.7305457818509,382.497073364826,0,0
7,TIER1,18,T_S_ON_S,OWN,9,9.81916373455527,9.81916373455527,0,116.760074347994,0,116.760074347994,0,9,0,0,9.81916373455527,116.760074347994,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,10,9.81916373455527,9.81916373455527,0,92.8355049063847,0,92.8355049063847,0,10,0,0,9.81916373455527,92.8355049063847,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,11,7.36437280091645,7.36437280091645,0,51.4626445239626,0,51.4626445239626,0,11,0,0,7.36437280091645,51.4626445239626,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,12,9.81916373455527,9.81916373455527,0,46.4940416975874,0,46.4940416975874,0,12,0,0,9.81916373455527,46.4940416975874,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,13,9.81916373455527,9.81916373455527,0,24.4348248337685,0,24.4348248337685,0,13,0,0,9.81916373455527,24.4348248337685,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,14,19.6383274691105,19.6383274691105,0,0,0,0,0,14,0,0,19.6383274691105,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,15,9.81916373455527,9.81916373455527,0,22.2181921292922,0,22.2181921292922,0,15,0,0,9.81916373455527,22.2181921292922,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,16,9.81916373455527,9.81916373455527,0,44.5060668012993,0,44.5060668012993,0,16,0,0,0,0,9.81916373455527,44.5060668012993,0,0
7,TIER1,18,T_S_ON_S,OWN,17,9.81916373455527,9.81916373455527,0,22.2474947929618,0,22.2474947929618,0,17,0,0,0,0,9.81916373455527,22.2474947929618,0,0
7,TIER1,18,T_S_ON_S,OWN,18,14.7287456018329,14.7287456018329,0,0,0,0,0,18,0,0,0,0,14.7287456018329,0,0,0
7,TIER1,18,T_S_ON_S,OWN,19,14.7287456018329,14.7287456018329,0,161.311000948376,0,161.311000948376,0,19,14.7287456018329,161.311000948376,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,20,14.7287456018329,14.7287456018329,0,207.915063897225,0,207.915063897225,0,20,14.7287456018329,207.915063897225,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,21,14.7287456018329,14.7287456018329,0,254.519126846073,0,254.519126846073,0,21,14.7287456018329,254.519126846073,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,22,14.7287456018329,14.7287456018329,0,332.202781024472,0,332.202781024472,0,22,14.7287456018329,332.202781024472,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,23,14.7287456018329,14.7287456018329,0,46.4423685524302,0,46.4423685524302,0,23,14.7287456018329,46.4423685524302,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,24,68.7341461418869,68.7341461418869,0,0,0,0,0,24,68.7341461418869,0,0,0,0,0,0,0
7,TIER1,18,T_S_ON_S,OWN,25,68.7341461418869,68.7341461418869,0,220.367038571284,0,220.367038571284,0,25,68.7341461418869,220.367038571284,0,0,0,0,0,0
