pair_id,group_type,initial_state_id,node_id,D_r_kg,D_s_kg,service_set_r,service_set_s,service_count_r,service_count_s,best_site_r,best_site_s,second_site_r,second_site_s,best_cost_r_km,best_cost_s_km,second_best_gap_r_km,second_best_gap_s_km,service_relation_changed,unreachable_to_reachable,reachable_to_unreachable,multi_to_exclusive,exclusive_to_multi,exclusive_site_swap
5,TIER1,18,22,14.7287456018329,14.7287456018329,1;2;3;4,1;2;3;4,4,4,1,1,3,3,21.9509732131733,22.0571302492811,4.39047501429526,5.36987058136986,0,0,0,0,0,0
5,TIER1,18,23,14.7287456018329,14.7287456018329,1;2;3;4,1;2;3;4,4,4,1,1,4,4,3.53902737911445,3.29118197826507,22.2698080009383,22.9461101515432,0,0,0,0,0,0
5,TIER1,18,24,68.7341461418869,68.7341461418869,1;2;3;4,1;2;3;4,4,4,1,1,4,4,0,0,29.3478627591672,29.5284741080734,0,0,0,0,0,0
5,TIER1,18,25,68.7341461418869,68.7341461418869,1;2;3;4,1;2;3;4,4,4,1,1,4,4,3.42314464294229,3.22135046169798,29.3478627591672,29.5284741080734,0,0,0,0,0,0
5,TIER1,18,26,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,1,1,4,4,13.3131526490092,14.3011966292016,2.72155746114879,0.926080849670166,0,0,0,0,0,0
5,TIER1,18,27,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,4,4,1,1,12.8235008817874,12.078027038961,3.70086099559239,5.37242003015135,0,0,0,0,0,0
5,TIER1,18,28,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,4,4,2,2,9.49851510496492,8.90092204007604,8.80961719670684,10.3402830187851,0,0,0,0,0,0
5,TIER1,18,29,19.6383274691105,19.6383274691105,1;2;3;4,1;2;3;4,4,4,4,4,2,2,6.04325420258771,5.66020530335296,15.7201390014613,16.8217164922313,0,0,0,0,0,0
5,TIER1,18,30,32.7305457818509,32.7305457818509,1;2;3;4,1;2;3;4,4,4,4,4,2,2,2.53829262353037,2.3895382939015,22.7300621595759,23.3630505111342,0,0,0,0,0,0
5,TIER1,18,31,24.5479093363882,24.5479093363882,1;2;3;4,1;2;3;4,4,4,4,4,2,2,0,0,27.8066474066367,25.704566359778,0,0,0,0,0,0
5,TIER1,18,32,34.3670730709435,34.3670730709435,1;2;3;4,1;2;3;4,4,4,2,4,3,2,21.7667100062739,3.21495562425845,8.5576923076923,19.2746551112611,1,0,0,0,0,0
5,TIER1,18,33,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,2,4,3,2,17.1022586176878,7.58899583623632,8.55769230769231,10.5265746873054,1,0,0,0,0,0
6,TIER1,18,1,0,0,1;2;3,NONE,3,0,1,0,3,0,19.4614779504329,NaN,11.8602371805269,NaN,1,0,1,0,0,0
6,TIER1,18,2,0,0,1;2;3,1;2;3,3,3,1,1,3,3,14.2546646792045,14.638331288533,11.8602371805269,11.4602871974232,0,0,0,0,0,0
6,TIER1,18,3,9.81916373455527,14.7287456018329,1;2;3,1;2;3,3,3,1,1,3,3,9.35386780500703,13.0998697500715,16.7981397512692,12.0414645890537,0,0,0,0,0,0
6,TIER1,18,4,19.6383274691105,19.6383274691105,1;2;3,1;2;3,3,3,1,1,3,3,11.680316007336,15.5014394441411,14.4923533411965,10.5030030505922,0,0,0,0,0,0
6,TIER1,18,5,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,3,1,2,2,19.5980921403049,17.8783488726219,0.395460407608475,8.16801534834653,1,0,0,0,0,0
6,TIER1,18,6,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,3,1,2,2,17.038089018765,20.1894140296462,0.395460407608475,3.49927288696263,1,0,0,0,0,0
6,TIER1,18,7,32.7305457818509,32.7305457818509,1;2;3,1;2;3,3,3,3,3,2,2,14.4596487355839,13.9380687953795,0.395460407608475,0.224358974358971,0,0,0,0,0,0
6,TIER1,18,8,32.7305457818509,32.7305457818509,1;2;3,1;2;3,3,3,3,3,2,2,11.0131474498712,10.8290944364051,0.395460407608478,0.224358974358971,0,0,0,0,0,0
6,TIER1,18,9,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,2,2,3,3,12.4529933911839,11.0897435897436,1.11838181715441,2.04704315435384,0,0,0,0,0,0
6,TIER1,18,10,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,2,2,3,3,9.84822610222311,8.78205128205128,6.32791639507597,6.66242776973846,0,0,0,0,0,0
6,TIER1,18,11,7.36437280091645,7.36437280091645,1;2;3,1;2;3,3,3,2,2,3,3,7.18993945756723,6.47435897435897,8.72879374094181,8.5576923076923,0,0,0,0,0,0
6,TIER1,18,12,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,2,2,3,3,4.80964965578005,4.39102564102565,8.72879374094181,8.5576923076923,0,0,0,0,0,0
6,TIER1,18,13,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,2,2,3,3,2.49862912581584,2.30769230769231,8.72879374094181,8.55769230769231,0,0,0,0,0,0
6,TIER1,18,14,19.6383274691105,19.6383274691105,1;2;3,1;2;3,3,3,2,2,3,3,0,0,8.72879374094181,8.55769230769231,0,0,0,0,0,0
6,TIER1,18,15,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,2,2,3,3,2.19068357286448,2.08333333333333,4.34742659521284,4.39102564102564,0,0,0,0,0,0
6,TIER1,18,16,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,3,3,2,2,4.16666666666667,4.16666666666667,0.395460407608476,0.224358974358971,0,0,0,0,0,0
6,TIER1,18,17,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,3,3,2,2,2.08333333333333,2.08333333333333,4.56212707427514,4.39102564102564,0,0,0,0,0,0
6,TIER1,18,18,14.7287456018329,14.7287456018329,1;2;3,1;2;3,3,3,3,3,2,2,0,0,8.72879374094181,8.55769230769231,0,0,0,0,0,0
6,TIER1,18,19,0,0,1;2;3,1;2;3,3,3,1,1,3,3,10.8354599863379,10.7989851761512,10.4421899704937,10.4786647806804,0,0,0,0,0,0
6,TIER1,18,20,0,0,1;2;3,1;2;3,3,3,1,1,3,3,13.9444343453122,13.9079595351255,4.22424125254494,4.26071606273164,0,0,0,0,0,0
6,TIER1,18,21,0,0,1;2;3,1;2;3,3,3,1,1,3,3,17.0534087042866,17.0169338940999,4.22424125254494,4.26071606273164,0,0,0,0,0,0
6,TIER1,18,22,0,0,1;2;3,1;2;3,3,3,1,1,3,3,22.1172069749236,22.0807321647369,4.22424125254494,4.26071606273164,0,0,0,0,0,0
6,TIER1,18,23,9.81916373455527,14.7287456018329,1;2;3,1;2;3,3,3,1,1,3,2,3.927650841332,24.5850880505408,27.6505736786192,8.32876508134542,0,0,0,0,0,0
6,TIER1,18,24,68.7341461418869,68.7341461418869,1;2;3,1;2;3,3,3,1,1,3,3,0,0,32.1131099431694,31.7280152234855,0,0,0,0,0,0
6,TIER1,18,25,68.7341461418869,68.7341461418869,1;2;3,1;2;3,3,3,1,1,3,3,3.93572965458842,3.43080711843351,32.1131099431694,31.7280152234855,0,0,0,0,0,0
6,TIER1,18,26,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,1,1,2,2,14.9527796075646,20.9289838183042,11.2592347324765,2.02013330964672,0,0,0,0,0,0
6,TIER1,18,27,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,1,2,2,3,18.6086555757121,21.6661601654212,6.08568301725442,1.63987719473683,1,0,0,0,0,0
6,TIER1,18,28,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,2,2,3,3,20.8215494807155,18.3081323016718,1.17491277392013,2.3970112376411,0,0,0,0,0,0
6,TIER1,18,29,19.6383274691105,19.6383274691105,1;2;3,4,3,1,2,4,3,0,24.8050171320753,6.03621750281811,1.17491277392013,NaN,1,0,0,1,0,0
6,TIER1,18,30,32.7305457818509,32.7305457818509,1;2;3,4,3,1,2,4,3,0,28.701523442849,2.54465038856902,1.17491277392013,NaN,1,0,0,1,0,0
6,TIER1,18,31,24.5479093363882,24.5479093363882,4,4,1,1,4,4,0,0,0,0,NaN,NaN,0,0,0,0,0,0
6,TIER1,18,32,34.3670730709435,34.3670730709435,1;2;3,4,3,1,2,4,3,0,24.4119935697162,3.42294065781705,8.72879374094181,NaN,1,0,0,1,0,0
6,TIER1,18,33,9.81916373455527,9.81916373455527,1;2;3,1;2;3,3,3,2,2,3,3,19.3327304025752,17.1022586176878,8.72879374094181,8.55769230769231,0,0,0,0,0,0
7,TIER1,18,1,0,0,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
7,TIER1,18,2,16.3652728909255,16.3652728909255,2;3;4,1;2;3;4,3,4,3,1,2,3,29.9625245443131,12.553467117219,0.132020611002918,15.07677166297,1,0,0,0,0,0
7,TIER1,18,3,14.7287456018329,14.7287456018329,2;3;4,1;2;3;4,3,4,4,1,3,4,24.9183596278604,7.92732302085007,0.660098994852753,15.8426282814101,1,0,0,0,0,0
7,TIER1,18,4,19.6383274691105,19.6383274691105,2;3;4,1;2;3;4,3,4,4,1,3,4,22.3836878292391,10.2350153285424,0.660098994852753,11.2272436660254,1,0,0,0,0,0
7,TIER1,18,5,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,1,3,4,19.9037471699662,12.5427076362347,0.66009899485276,6.61185905064082,1,0,0,0,0,0
7,TIER1,18,6,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,1,3,4,17.4289044456581,14.7047788509628,0.660098994852763,2.13620365907952,1,0,0,0,0,0
7,TIER1,18,7,32.7305457818509,32.7305457818509,2;3;4,1;2;3;4,3,4,3,3,2,2,15.6180842073337,14.8932504555216,0.13202061100292,0.236582860133439,1,0,0,0,0,0
7,TIER1,18,8,32.7305457818509,32.7305457818509,2;3;4,1;2;3;4,3,4,3,3,2,2,12.2610992241741,11.6862418339789,0.132020611002917,0.236582860133439,1,0,0,0,0,0
7,TIER1,18,9,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,3,2,2,3,14.7528818920864,11.8910405717236,0.132020611002918,2.20303137294802,1,0,0,0,0,0
7,TIER1,18,10,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,3,2,2,3,17.2370431054018,9.45452254550773,0.132020611002918,7.07606742537972,1,0,0,0,0,0
7,TIER1,18,11,7.36437280091645,7.36437280091645,2;3;4,1;2;3;4,3,4,3,2,2,3,19.7125935541068,6.98805531919275,0.132020611002918,9.30172689977809,1,0,0,0,0,0
7,TIER1,18,12,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,2,3,3,21.08158394031,4.73503069655179,0.887663886847292,9.30172689977809,1,0,0,0,0,0
7,TIER1,18,13,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,2,3,3,23.3695010927338,2.48848328577905,0.887663886847296,9.30172689977809,1,0,0,0,0,0
7,TIER1,18,14,19.6383274691105,19.6383274691105,2;3;4,1;2;3;4,3,4,2,2,3,3,0,0,9.70215715053027,9.30172689977809,1,0,0,0,0,0
7,TIER1,18,15,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,2,2,3,3,2.32758551625361,2.26273771676733,5.04698611802306,4.77625146624342,1,0,0,0,0,0
7,TIER1,18,16,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,3,3,2,2,4.78506826976368,4.53257201982233,0.132020611002917,0.236582860133438,1,0,0,0,0,0
7,TIER1,18,17,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,3,3,2,2,2.41158125090693,2.26572194887322,4.8789946487164,4.77028300203165,1,0,0,0,0,0
7,TIER1,18,18,14.7287456018329,14.7287456018329,2;3;4,1;2;3;4,3,4,3,3,2,2,0,0,9.70215715053027,9.30172689977809,1,0,0,0,0,0
7,TIER1,18,19,14.7287456018329,14.7287456018329,2;3;4,1;2;3;4,3,4,3,1,2,3,24.1956006356898,10.9521207921672,0.132020611002922,11.7790298893058,1,0,0,0,0,0
7,TIER1,18,20,14.7287456018329,14.7287456018329,2;3;4,1;2;3;4,3,4,3,1,2,3,20.532345168334,14.1162777549332,0.132020611002918,5.45071596377375,1,0,0,0,0,0
7,TIER1,18,21,14.7287456018329,14.7287456018329,2;3;4,1;2;3;4,3,4,3,1,2,3,24.2328516986622,17.2804347176992,0.132020611002918,5.45071596377376,1,0,0,0,0,0
7,TIER1,18,22,14.7287456018329,14.7287456018329,2;3;4,1;2;3;4,3,4,3,1,2,3,30.5088756746253,22.5547232605559,0.132020611002918,5.45071596377376,1,0,0,0,0,0
7,TIER1,18,23,14.7287456018329,14.7287456018329,2;3;4,1;2;3;4,3,4,4,1,3,4,25.2032290929332,3.15317881155139,5.12148094364483,21.0620989741756,1,0,0,0,0,0
7,TIER1,18,24,68.7341461418869,68.7341461418869,1,1;2;3;4,1,4,1,1,0,4,0,0,NaN,27.3684565972784,1,0,0,0,1,0
7,TIER1,18,25,68.7341461418869,68.7341461418869,1,1;2;3;4,1,4,1,1,0,4,3.55169857609897,3.20607806949959,NaN,27.3684565972784,1,0,0,0,1,0
7,TIER1,18,26,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,1,3,4,15.198213471262,12.6161264690994,5.12148094364483,2.13620365907952,1,0,0,0,0,0
7,TIER1,18,27,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,4,3,1,11.9111470988614,11.6433557692046,11.6956136884461,4.08174505886919,1,0,0,0,0,0
7,TIER1,18,28,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,4,3,1,8.66930792537991,8.53438141023022,14.0680291208861,10.2996937768179,1,0,0,0,0,0
7,TIER1,18,29,19.6383274691105,19.6383274691105,2;3;4,1;2;3;4,3,4,4,4,3,1,5.47082480878,5.42540705125587,20.4649953540859,16.5176424947666,1,0,0,0,0,0
7,TIER1,18,30,32.7305457818509,32.7305457818509,2;3;4,1;2;3;4,3,4,4,4,3,1,2.31385040820087,2.31643269228151,26.7789441552442,22.7355912127154,1,0,0,0,0,0
7,TIER1,18,31,24.5479093363882,24.5479093363882,2;3;4,1;2;3;4,3,4,4,4,3,2,0,0,31.4066449716459,25.8570367246856,1,0,0,0,0,0
7,TIER1,18,32,34.3670730709435,34.3670730709435,2;3;4,1;2;3;4,3,4,4,4,3,2,3.10921209857931,3.12074959932369,31.4066449716459,19.6155375260382,1,0,0,0,0,0
7,TIER1,18,33,9.81916373455527,9.81916373455527,2;3;4,1;2;3;4,3,4,4,4,3,2,7.3128519982977,7.37542000547196,25.1598751867024,11.1061967137417,1,0,0,0,0,0
8,CONTROL,18,1,0,0,NONE,1;2;3;4,0,4,0,1,0,3,NaN,17.5228052546514,NaN,13.5769002208968,1,1,0,0,0,0
8,CONTROL,18,2,16.3652728909255,16.3652728909255,1;2;3;4,1;2;3;4,4,4,1,1,3,3,17.120297469067,12.8199736583377,12.9239246936331,13.5769002208968,0,0,0,0,0,0
8,CONTROL,18,3,14.7287456018329,14.7287456018329,1;2;3;4,1;2;3;4,4,4,1,1,3,3,13.3369047112046,8.06336297140525,15.3593007813903,16.4189426141672,0,0,0,0,0,0
8,CONTROL,18,4,19.6383274691105,19.6383274691105,1;2;3;4,NONE,4,0,1,0,3,0,16.1958300359392,NaN,13.7942001491753,NaN,1,0,1,0,0,0
8,CONTROL,18,5,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,1,3,3,2,19.1024419795397,18.8652369669517,12.2220599113886,0.188205772614946,1,0,0,0,0,0
8,CONTROL,18,6,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,1,3,3,2,22.0063159187289,16.4433573615915,10.6945210311275,0.188205772614946,1,0,0,0,0,0
8,CONTROL,18,7,32.7305457818509,32.7305457818509,1;2;3;4,1;2;3;4,4,4,3,3,2,2,15.6628692773708,14.0365875255279,0.161558554301763,0.188205772614946,0,0,0,0,0,0
8,CONTROL,18,8,32.7305457818509,32.7305457818509,1;2;3;4,1;2;3;4,4,4,3,3,2,2,11.9372081131338,10.8652476381492,0.161558554301765,0.188205772614948,0,0,0,0,0,0
8,CONTROL,18,9,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,3,2,2,3,14.6463175186289,11.0987603583354,0.161558554301765,2.10064445961402,1,0,0,0,0,0
8,CONTROL,18,10,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,3,2,2,3,17.3061880871006,8.78205128205128,0.161558554301763,6.73406261218228,1,0,0,0,0,0
8,CONTROL,18,11,7.36437280091645,7.36437280091645,1;2;3;4,1;2;3;4,4,4,4,2,3,3,34.255105296764,6.47435897435897,11.1630966181361,8.59384550943633,1,0,0,0,0,0
8,CONTROL,18,12,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,4,2,3,3,32.6651076385838,4.39102564102565,11.9459541261569,8.59384550943633,1,0,0,0,0,0
8,CONTROL,18,13,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,2,2,3,3,2.50404495211441,2.30769230769231,9.47371715734005,8.59384550943633,0,0,0,0,0,0
8,CONTROL,18,14,19.6383274691105,19.6383274691105,1;2;3;4,1;2;3;4,4,4,2,2,3,3,0,0,9.47371715734005,8.59384550943633,0,0,0,0,0,0
8,CONTROL,18,15,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,2,2,3,3,2.28574058852817,2.08333333333333,4.90223598028372,4.42717884276967,0,0,0,0,0,0
8,CONTROL,18,16,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,3,3,2,2,4.65607930151914,4.20281986841069,0.161558554301764,0.188205772614947,0,0,0,0,0,0
8,CONTROL,18,17,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,3,3,2,2,2.34583949648222,2.11650876418395,4.78203816437561,4.36082798106843,0,0,0,0,0,0
8,CONTROL,18,18,14.7287456018329,14.7287456018329,1;2;3;4,1;2;3;4,4,4,3,3,2,2,0,0,9.47371715734005,8.59384550943633,0,0,0,0,0,0
8,CONTROL,18,19,14.7287456018329,14.7287456018329,1;2;3;4,1;2;3;4,4,4,1,1,3,3,13.6010926547726,11.0459484770323,10.3530109006006,10.419705559461,0,0,0,0,0,0
8,CONTROL,18,20,14.7287456018329,14.7287456018329,1;2;3;4,1;2;3;4,4,4,1,1,3,3,17.596822583959,14.3067737139244,2.36155104222779,3.89805508567682,0,0,0,0,0,0
8,CONTROL,18,21,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
8,CONTROL,18,22,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
8,CONTROL,18,23,14.7287456018329,14.7287456018329,1;2;3;4,1;2;3;4,4,4,1,1,3,3,11.7293581633935,3.15457826996652,22.7203933789749,26.1432877223742,0,0,0,0,0,0
8,CONTROL,18,24,68.7341461418869,68.7341461418869,1;2;3;4,1;2;3;4,4,4,1,1,3,3,0,0,36.9669603479079,31.8143626945312,0,0,0,0,0,0
8,CONTROL,18,25,68.7341461418869,68.7341461418869,1;2;3;4,1;2;3;4,4,4,1,1,3,3,3.82297515596854,3.12643563833618,36.9669603479079,31.8143626945312,0,0,0,0,0,0
8,CONTROL,18,26,9.81916373455527,9.81916373455527,NONE,1;2;3;4,0,4,0,4,0,3,NaN,17.1304504529396,NaN,1.49932599682429,1,1,0,0,0,0
8,CONTROL,18,27,9.81916373455527,9.81916373455527,NONE,1;2;3;4,0,4,0,4,0,3,NaN,16.2240098952256,NaN,5.64462514212343,1,1,0,0,0,0
8,CONTROL,18,28,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,4,4,3,2,10.4334407391199,8.81246157441166,16.2622258715803,9.53289166345448,0,0,0,0,0,0
8,CONTROL,18,29,19.6383274691105,19.6383274691105,1;2;3;4,1;2;3;4,4,4,4,4,3,2,6.60169750047609,5.59000777622279,23.9257123488679,15.9777992598322,0,0,0,0,0,0
8,CONTROL,18,30,32.7305457818509,32.7305457818509,1;2;3;4,1;2;3;4,4,4,4,4,3,2,2.80567228599232,2.37925942620899,31.5177627778354,22.3992959598598,0,0,0,0,0,0
8,CONTROL,18,31,24.5479093363882,24.5479093363882,1;2;3;4,1;2;3;4,4,4,4,4,3,2,0,0,37.1291073498201,24.6478036598979,0,0,0,0,0,0
8,CONTROL,18,32,34.3670730709435,34.3670730709435,1;2;3;4,1;2;3;4,4,4,4,4,3,2,21.0932474546297,3.20539117142044,21.9466687440294,18.2370213170571,0,0,0,0,0,0
8,CONTROL,18,33,9.81916373455527,9.81916373455527,1;2;3;4,1;2;3;4,4,4,4,4,3,2,18.671285247246,7.54554504221019,19.8347896357809,9.55671357547756,0,0,0,0,0,0
9,TIER1,30,1,0,0,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,2,16.3652728909255,16.3652728909255,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,3,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,4,19.6383274691105,19.6383274691105,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,5,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,6,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,7,32.7305457818509,32.7305457818509,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,8,32.7305457818509,32.7305457818509,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,9,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,10,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,11,7.36437280091645,7.36437280091645,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,12,9.81916373455527,9.81916373455527,2,2,1,1,2,2,0,0,5.61214049581257,5.67779055418518,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,13,9.81916373455527,9.81916373455527,2,2,1,1,2,2,0,0,2.95090738030041,2.9693985474282,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,14,19.6383274691105,19.6383274691105,2,2,1,1,2,2,0,0,0,0,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,15,9.81916373455527,9.81916373455527,2,2,1,1,2,2,0,0,2.71280691800786,2.7099372143554,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,16,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,17,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,18,14.7287456018329,14.7287456018329,3,3,1,1,3,3,0,0,0,0,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,19,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,20,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,21,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,22,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,23,14.7287456018329,14.7287456018329,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,24,68.7341461418869,68.7341461418869,1,1,1,1,1,1,0,0,0,0,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,25,68.7341461418869,68.7341461418869,1,NONE,1,0,1,0,0,0,4.29685493297809,NaN,NaN,NaN,1,0,1,0,0,0
9,TIER1,30,26,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,27,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,28,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,29,19.6383274691105,19.6383274691105,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,30,32.7305457818509,32.7305457818509,NONE,4,0,1,0,4,0,0,NaN,2.79780303139565,NaN,NaN,1,1,0,0,0,0
9,TIER1,30,31,24.5479093363882,24.5479093363882,4,4,1,1,4,4,0,0,0,0,NaN,NaN,0,0,0,0,0,0
9,TIER1,30,32,34.3670730709435,34.3670730709435,NONE,4,0,1,0,4,0,0,NaN,3.83159714996431,NaN,NaN,1,1,0,0,0,0
9,TIER1,30,33,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,1,0,0,1,NONE,1,0,1,0,0,0,24.8788817841971,NaN,NaN,NaN,1,0,1,0,0,0
10,TIER1,30,2,0,0,1,NONE,1,0,1,0,0,0,19.2801259284907,NaN,NaN,NaN,1,0,1,0,0,0
10,TIER1,30,3,0,0,1,1,1,1,1,1,0,0,25.0216946559599,9.90323561505052,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,4,19.6383274691105,19.6383274691105,1,1,1,1,1,1,0,0,44.3978450793297,12.8788172444091,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,5,9.81916373455527,9.81916373455527,1,NONE,1,0,1,0,0,0,43.2724809276469,NaN,NaN,NaN,1,0,1,0,0,0
10,TIER1,30,6,9.81916373455527,9.81916373455527,1,NONE,1,0,1,0,0,0,42.1150804413589,NaN,NaN,NaN,1,0,1,0,0,0
10,TIER1,30,7,32.7305457818509,32.7305457818509,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,8,32.7305457818509,32.7305457818509,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,9,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,10,9.81916373455527,9.81916373455527,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,11,7.36437280091645,7.36437280091645,NONE,NONE,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0
10,TIER1,30,12,9.81916373455527,9.81916373455527,NONE,2,0,1,0,2,0,0,NaN,5.90939075614667,NaN,NaN,1,1,0,0,0,0
10,TIER1,30,13,9.81916373455527,9.81916373455527,NONE,2,0,1,0,2,0,0,NaN,3.107288509002,NaN,NaN,1,1,0,0,0,0
