state_id,intensity,loc,main_msp_terminal_k,site,arrival_count,arrival_frequency_full_oos,arrival_frequency_given_terminal_hit,T_saa_kg,T_dro_kg,DeltaT_dro_minus_saa_kg,mean_I_saa_kg,mean_I_dro_kg,DeltaI_dro_minus_saa_kg,increment_class,increment_realization_ratio,saa_mean_attainment,dro_mean_attainment,attainment_delta_dro_minus_saa,weighted_DeltaT_per_full_oos_path_kg,weighted_DeltaI_per_full_oos_path_kg,weighted_DeltaT_per_terminal_hit_path_kg,weighted_DeltaI_per_terminal_hit_path_kg,unrealized_increment_DeltaT_minus_DeltaI_kg,weighted_unrealized_increment_per_terminal_hit_path_kg
3,2,3,79,3,706,0.0706,0.116636378655212,0,0,0,21.2819633319473,25.0218188279607,3.73985549601344,zero_delta_target,,,,,0,0.264033798018549,0,0.4362032017488,-3.73985549601344,-0.4362032017488
3,2,3,79,4,706,0.0706,0.116636378655212,0,0,0,76.3240556601821,81.4680217150821,5.14396605490003,zero_delta_target,,,,,0,0.363164003475942,0,0.599973572568879,-5.14396605490003,-0.599973572568879
4,2,4,87,1,716,0.0716,0.118288452007269,0,33.2760597503793,33.2760597503793,181.594368664991,191.899163664759,10.3047949997687,positive_delta_target,0.309675937507933,,1,,2.38256587812715,0.737823321983438,3.93617359677376,1.21893824877489,22.9712647506106,2.71723534799887
4,2,4,87,2,716,0.0716,0.118288452007269,0,13.0922205927513,13.0922205927513,78.6948342408934,82.5507725857519,3.85593834485853,positive_delta_target,0.294521339412308,,1,,0.937402994440996,0.276085185491871,1.54865850725425,0.456112977848787,9.23628224789281,1.09254552940546
4,2,4,87,3,716,0.0716,0.118288452007269,0,4.90957965375079,4.90957965375079,20.6021407514241,23.8560480075391,3.25390725611499,positive_delta_target,0.662766975097162,,1,,0.351525903208557,0.232979759537833,0.580746577248566,0.384899652301062,1.65567239763581,0.195846924947503
4,2,4,87,4,716,0.0716,0.118288452007269,0,16.3652705877819,16.3652705877819,76.9045061638604,83.6130273321055,6.70852116824508,positive_delta_target,0.409924243675725,,1,,1.17175337408519,0.480330115646348,1.93582252450881,0.793540584249708,9.65674941953683,1.14228194025911
5,2,5,95,1,644,0.0644,0.10639352387246,0,30.2757519474911,30.2757519474911,179.629898186649,193.318029780166,13.6881315935172,positive_delta_target,0.45211533035603,,1,,1.94975842541843,0.881515674622506,3.22114393758207,1.45632855546424,16.587620353974,1.76481538211783
5,2,5,95,2,644,0.0644,0.10639352387246,0,0,0,78.0123293180493,79.9884072553304,1.97607793728108,zero_delta_target,,,,,0,0.127259419160901,0,0.210241895193956,-1.97607793728108,-0.210241895193956
5,2,5,95,3,644,0.0644,0.10639352387246,0,0,0,20.3313815210627,22.8204547865003,2.48907326543758,zero_delta_target,,,,,0,0.16029631829418,0,0.264821275886635,-2.48907326543758,-0.264821275886635
5,2,5,95,4,644,0.0644,0.10639352387246,0,0,0,75.9826869661025,82.6879690486924,6.70528208258995,zero_delta_target,,,,,0,0.431820166118793,0,0.713398589325611,-6.70528208258995,-0.713398589325611
6,2,6,103,1,445,0.0445,0.073517264166529,0,0,0,179.42511418653,194.681732014684,15.2566178281538,zero_delta_target,,,,,0,0.678919493352846,0,1.12162480316016,-15.2566178281538,-1.12162480316016
6,2,6,103,2,445,0.0445,0.073517264166529,0,0,0,77.7015008241349,81.3460880147376,3.64458719060269,zero_delta_target,,,,,0,0.16218412998182,0,0.267940079269486,-3.64458719060269,-0.267940079269486
6,2,6,103,3,445,0.0445,0.073517264166529,0,0.71367875842609,0.71367875842609,20.844093746812,23.5900468468762,2.74595310006416,positive_delta_target,3.84760379602714,,1,,0.031758704749961,0.122194912952855,0.0524677098132513,0.201874959446316,-2.03227434163807,-0.149407249633065
6,2,6,103,4,445,0.0445,0.073517264166529,0,0,0,76.4719714057755,81.805590539244,5.33361913346846,zero_delta_target,,,,,0,0.237346051439346,0,0.392113086798854,-5.33361913346846,-0.392113086798854
7,2,7,111,1,1023,0.1023,0.169007103915414,0,0,0,177.386860371229,197.446836680993,20.0599763097645,zero_delta_target,,,,,0,2.05213557648891,0,3.39027850072511,-20.0599763097645,-3.39027850072511
7,2,7,111,2,1023,0.1023,0.169007103915414,0,0,0,77.076860919304,78.0067464464919,0.929885527187949,zero_delta_target,,,,,0,0.0951272894313272,0,0.157157259922893,-0.929885527187949,-0.157157259922893
7,2,7,111,3,1023,0.1023,0.169007103915414,0,0,0,20.63234370672,22.2556982512278,1.62335454450772,zero_delta_target,,,,,0,0.16606916990314,0,0.274358450195176,-1.62335454450772,-0.274358450195176
7,2,7,111,4,1023,0.1023,0.169007103915414,0,0,0,74.3632718949591,79.6723014447616,5.30902954980252,zero_delta_target,,,,,0,0.543113722944798,0,0.897263708813477,-5.30902954980252,-0.897263708813477
