validation_id,source_step,dataset_scope,dataset_label,seed_id,distribution_id,distribution_label,weighting_interpretation,decision_id,decision_label,eta,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,T1_capacity_binding,T2_capacity_binding,T3_capacity_binding,T4_capacity_binding,capacity_binding_count,sample_count,c_H2_yuan_per_kg,production_cost_yuan,M_H2_yuan_per_kg,mean_shortage_kg,shortage_q95_kg,shortage_q99_kg,shortage_q995_kg,shortage_CVaR95_kg,shortage_CVaR99_kg,shortage_CVaR995_kg,maximum_shortage_kg,mean_EENS_kWh,EENS_q95_kWh,EENS_q99_kWh,EENS_q995_kWh,EENS_CVaR95_kWh,EENS_CVaR99_kWh,EENS_CVaR995_kWh,maximum_EENS_kWh,mean_unserved_cost_yuan,mean_economic_total_yuan,mean_electricity_service_rate,zero_shortage_service_share,mean_secondary_service_distance,primary_runtime_sec,secondary_runtime_sec,maximum_mechanical_residual,solver_status,validation_pass,TerminalLOH_total_kg_change_vs_SAA,production_cost_yuan_change_vs_SAA,mean_shortage_kg_change_vs_SAA,mean_EENS_kWh_change_vs_SAA,mean_economic_total_yuan_change_vs_SAA,mean_electricity_service_rate_change_vs_SAA,shortage_q95_kg_change_vs_SAA,shortage_q99_kg_change_vs_SAA,shortage_q995_kg_change_vs_SAA,shortage_CVaR95_kg_change_vs_SAA,shortage_CVaR99_kg_change_vs_SAA,shortage_CVaR995_kg_change_vs_SAA,maximum_shortage_kg_change_vs_SAA
2,C2,independent-path,independent-path-C2-dataset-1,1,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,5.7950192777053,39.5492915232707,119.193737555574,164.743747101983,87.5762482220609,173.60281359472,209.303806990241,316.122495291903,106.231395889255,724.997837558837,2185,3020,1605.40399428271,3182.39997741162,3836.8527378416,5794.99952244352,7436.19771224782,24759.9926202745,0.985443141500431,0.853466666666667,885.480138298035,3.6817744,4.8924688,3.12638803734444e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.452750953863321,-8.29960411074501,110.914674235202,0.000826734899068038,-3.818681637682,-3.273054578185,-7.90988189728,-6.2455053369049,-4.69376380534399,-4.38502600789101,-6.27338065932895
2,C2,independent-path,independent-path-C2-dataset-1,1,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,6,ETA_0.03,0.03,231.29762160439,121.918688071569,50.0952850712816,139.650041539934,542.961636287175,0,0,0,0,0,15000,32.5213675213675,17657.8549236983,1283.205,5.62229642269364,38.7311458418569,114.64929225055,160.201066542936,84.8801774207117,171.380312186006,207.697901297118,316.12280847234,103.065126872608,710,2101.69350089096,2936.72585133183,1555.98097238777,3141.65819283777,3807.41407762813,5795.0052635107,7214.55888108259,24872.4138047792,0.985754881986081,0.856133333333333,887.131223035262,3.9300937,4.9402959,3.26849658449646e-13,OPTIMAL,1,31.546858445755,1025.946977659,-0.625473808874981,-11.465873127392,223.335858739902,0.00113847538471801,-4.6368273190958,-7.817499883209,-12.452562456327,-8.94157613825409,-6.916265214058,-5.99093170101401,-6.27306747889196
3,C2,independent-path,independent-path-C2-dataset-2,2,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,5.99699969997001,42.5497095164062,110.192837465565,145.923683277419,89.2851662602408,162.572548645593,199.803473170284,363.854567274909,109.934,780,2020,2675.00000000001,1636.7310252996,2980.19867549669,3662.69736842106,6670,7695.38,24327.2879460394,0.984880342379176,0.854133333333333,872.861836046885,4.5895532,5.3151908,6.82121026329696e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,C2,independent-path,independent-path-C2-dataset-2,2,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,2,ETA_0.0003,0.0003,223.658693606249,121.102597522249,36.5493148952035,135.832334729837,517.142940753538,0,0,0,0,0,15000,32.5213675213675,16818.1956373266,1283.205,5.86017898007525,42.5497095164062,110.192837465565,145.104849897717,87.3503614655616,160.856926140356,198.479080028349,361.945707308234,107.42587097325,780,2020,2659.98955589999,1601.26315120594,2948.74874154194,3638.41925553968,6635.0077335209,7519.81096812747,24338.0066054538,0.98512690026171,0.854733333333333,874.472616693032,4.6655781,6.624694,3.20639180436826e-13,OPTIMAL,1,5.72816291211802,186.2876912873,-0.13682071989476,-2.50812902675,10.7186594144005,0.000246557882534026,0,0,-0.818833379701999,-1.9348047946792,-1.71562250523701,-1.32439314193502,-1.90885996667504
3,C2,independent-path,independent-path-C2-dataset-2,2,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,3,ETA_0.001,0.001,223.659164599841,121.377845308717,36.5502981876255,137.467568714779,519.054876810962,0,0,0,0,0,15000,32.5213675213675,16880.3744125275,1283.205,5.81649538597778,42.004200420042,110.192837465565,143.469615912775,86.6674904825991,160.413046457009,198.033457072517,361.670459521766,106.625085168052,770,2020,2630.01326410503,1588.74510178176,2940.61176112666,3630.25031832485,6629.96202872326,7463.7559617636,24344.1303742904,0.985204781679929,0.855133333333333,874.961087648305,3.8317148,5.3738548,3.47141535727376e-13,OPTIMAL,1,7.64009896954201,248.4664664882,-0.18050431399223,-3.308914831948,16.8424282509986,0.000324439300752988,-0.545509096364206,0,-2.454067364644,-2.61767577764169,-2.15950218858401,-1.77001609776701,-2.184107753143
3,C2,independent-path,independent-path-C2-dataset-2,2,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,4,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,5.66173418037365,40.9131797863073,108.560169134824,141.832365054687,84.5001911144667,159.088213075441,196.257735732386,361.122592688466,103.788080127519,749.999955252692,1990.07074049502,2600,1549.01525341484,2916.32557799246,3597.69868257824,6619.91880786862,7265.16560892638,24376.0725831972,0.985488751611272,0.855733333333333,875.721842298721,4.1042191,4.9093879,2.97210373143145e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.335265519596359,-6.145919872481,48.7846371578016,0.000608409232096041,-1.6365297300989,-1.63266833074101,-4.09131822273201,-4.7849751457741,-3.48433557015201,-3.545737437898,-2.73197458644302
3,C2,independent-path,independent-path-C2-dataset-2,2,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,5.52628969725342,39.5494094864032,104.965563353529,140.195837765595,82.5397380957667,157.777041806975,194.784999977817,361.082228110785,101.305179585201,725,1924.17622461521,2570,1513.07720890255,2892.28984188457,3570.70122709335,6619.17886461286,7091.36257096407,24415.1574789907,0.985732764179465,0.856466666666667,876.791095042556,3.9919109,4.7794043,2.98405808150469e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.47071000271659,-8.62882041479899,87.8695329512993,0.000852421800288994,-3.000300030003,-5.227274112036,-5.727845511824,-6.74542816447411,-4.795506838618,-5.01847319246701,-2.77233916412399
3,C2,independent-path,independent-path-C2-dataset-2,2,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,6,ETA_0.03,0.03,231.29762160439,121.918688071569,50.0952850712816,139.650041539934,542.961636287175,0,0,0,0,0,15000,32.5213675213675,17657.8549236983,1283.205,5.35119947696646,37.6401276491285,103.468120521061,138.832065024684,79.6961047170984,156.0116396145,192.654679836898,361.129616758914,98.0955132120105,690,1896.72585133184,2545,1460.94914362149,2859.9273715932,3531.6492634301,6620.04756961604,6866.68592484073,24524.5408485373,0.986044792069026,0.859333333333333,878.374946047551,4.0302338,5.4621446,2.68179920506661e-13,OPTIMAL,1,31.546858445755,1025.946977659,-0.645800223003549,-11.8384867879895,197.252902497901,0.00116444968984997,-4.9095818672777,-6.72471694450401,-7.091618252735,-9.58906154314241,-6.56090903109299,-7.14879333338601,-2.72495051599503
4,C2,independent-path,independent-path-C2-dataset-3,3,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,15000,32.5213675213675,16631.9079460393,1283.205,6.01674712925839,43.6407277091345,105.283255598287,139.650328669231,88.2137602454111,154.398943807686,191.549059212141,330.578512396694,110.296,800,1930,2560,1617.09054593875,2830.3642384106,3511.38157894737,6060,7720.72000000001,24352.6279460394,0.984963733859861,0.854466666666667,869.955571562662,4.6591277,5.5371407,7.105427357601e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C2,independent-path,independent-path-C2-dataset-3,3,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,2,ETA_0.0003,0.0003,223.658693606249,121.102597522249,36.5493148952035,135.832334729837,517.142940753538,0,0,0,0,0,15000,32.5213675213675,16818.1956373266,1283.205,5.87316118105758,42.5497095164062,102.828352703158,139.104819572866,86.0436238565673,152.654569400815,190.493870834869,330.032797861527,107.663854190557,780,1884.99794757793,2550,1577.30869072666,2798.38723897105,3492.0383932094,6049.99623399858,7536.46979333901,24354.6654306653,0.985221808604351,0.8548,871.576412662961,4.1810952,4.8776681,3.09167000170161e-13,OPTIMAL,1,5.72816291211802,186.2876912873,-0.14358594820081,-2.632145809443,2.03748462590011,0.000258074744490022,-1.0910181927283,-2.454902895129,-0.545509096364981,-2.1701363888438,-1.744374406871,-1.055188377272,-0.545714535167008
4,C2,independent-path,independent-path-C2-dataset-3,3,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,3,ETA_0.001,0.001,223.659164599841,121.377845308717,36.5502981876255,137.467568714779,519.054876810962,0,0,0,0,0,15000,32.5213675213675,16880.3744125275,1283.205,5.82704241713954,42.5497095164062,101.464691923738,139.104819572866,85.3758653789872,152.239518972361,190.141678284733,330.031814569105,106.818428069794,780,1860,2550,1565.0676761949,2790.77874204184,3485.58217547658,6049.97820877354,7477.28996488553,24357.6643774124,0.985304354688625,0.855466666666667,872.054258304384,4.0690668,5.1795202,3.60971840023007e-13,OPTIMAL,1,7.64009896954201,248.4664664882,-0.18970471211885,-3.47757193020601,5.03643137299878,0.00034062082876396,-1.0910181927283,-3.818563674549,-0.545509096364981,-2.83789486642389,-2.15942483532501,-1.40738092740801,-0.546697827589014
4,C2,independent-path,independent-path-C2-dataset-3,3,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,4,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,15000,32.5213675213675,17110.9069742702,1283.205,5.66879296203118,41.1776462715154,100.919182827374,136.92278318741,83.1632883280078,151.369748444031,188.932868075447,325.119560033694,103.917478183474,754.848022626285,1850,2510,1524.50781998487,2774.83454360176,3463.42287112505,5959.92921475767,7274.22347284322,24385.130447114,0.985590792909112,0.855666666666667,872.575632224971,3.7193978,4.8057252,3.40690428243148e-13,OPTIMAL,1,14.72874804284,478.999028230901,-0.34795416722721,-6.378521816526,32.5025010745994,0.000627059049250978,-2.4630814376191,-4.364072770913,-2.72754548182098,-5.0504719174033,-3.02919536365502,-2.616191136694,-5.45895236300004
4,C2,independent-path,independent-path-C2-dataset-3,3,,independent-path-nominal,SEPARATE_EMPIRICAL_PROBABILITY_1_OVER_15000,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,15000,32.5213675213675,17323.7949080255,1283.205,5.52905966091278,39.8221640345853,100.919156776233,136.92278318741,81.0366434206377,150.239330830064,187.844749405185,322.168071662722,101.355957174023,730,1849.99952244352,2510,1485.52322886542,2754.11229311131,3443.47602372114,5905.82400568518,7094.91700218158,24418.7119102082,0.985841135385623,0.856333333333333,873.427496216776,3.6486447,5.030718,3.73341896002972e-13,OPTIMAL,1,21.274842195107,691.886961986198,-0.48768746834561,-8.940042825977,66.0839641687999,0.000877401525761989,-3.8185636745492,-4.364098822054,-2.72754548182098,-7.17711682477339,-4.159612977622,-3.70430980695599,-8.410440733972
