validation_id,source_step,dataset_scope,dataset_label,seed_id,distribution_id,distribution_label,weighting_interpretation,decision_id,decision_label,eta,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,T1_capacity_binding,T2_capacity_binding,T3_capacity_binding,T4_capacity_binding,capacity_binding_count,sample_count,c_H2_yuan_per_kg,production_cost_yuan,M_H2_yuan_per_kg,mean_shortage_kg,shortage_q95_kg,shortage_q99_kg,shortage_q995_kg,shortage_CVaR95_kg,shortage_CVaR99_kg,shortage_CVaR995_kg,maximum_shortage_kg,mean_EENS_kWh,EENS_q95_kWh,EENS_q99_kWh,EENS_q995_kWh,EENS_CVaR95_kWh,EENS_CVaR99_kWh,EENS_CVaR995_kWh,maximum_EENS_kWh,mean_unserved_cost_yuan,mean_economic_total_yuan,mean_electricity_service_rate,zero_shortage_service_share,mean_secondary_service_distance,primary_runtime_sec,secondary_runtime_sec,maximum_mechanical_residual,solver_status,validation_pass,TerminalLOH_total_kg_change_vs_SAA,production_cost_yuan_change_vs_SAA,mean_shortage_kg_change_vs_SAA,mean_EENS_kWh_change_vs_SAA,mean_economic_total_yuan_change_vs_SAA,mean_electricity_service_rate_change_vs_SAA,shortage_q95_kg_change_vs_SAA,shortage_q99_kg_change_vs_SAA,shortage_q995_kg_change_vs_SAA,shortage_CVaR95_kg_change_vs_SAA,shortage_CVaR99_kg_change_vs_SAA,shortage_CVaR995_kg_change_vs_SAA,maximum_shortage_kg_change_vs_SAA
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,1,SAA,0,222.840465864768,119.193737555574,36.003600360036,133.376974061042,511.41477784142,0,0,0,0,0,135,32.5213675213675,16631.9079460393,1283.205,278.338945005612,424.133322423151,432.043204320432,449.226740855904,431.419765353159,440.634972588168,449.226740855904,449.226740855904,5102.37037037037,7775,7920,8235,7908.57142857143,8077.5,8235,8235,357165.925925926,373797.833871965,0.522130062150127,0,2085.78863223799,0.0388285,0.0431783,2.27373675443232e-13,OPTIMAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,2,ETA_0.0003,0.0003,223.658693606249,121.102597522249,36.5493148952035,135.832334729837,517.142940753538,0,0,0,0,0,135,32.5213675213675,16818.1956373266,1283.205,277.726746885238,424.133116984348,431.497489785265,449.226740855904,431.18588769523,440.362115320584,449.226740855904,449.226740855904,5091.14786052675,7774.99623399858,7909.99623399858,8235,7904.28410028511,8072.49811699929,8235,8235,356380.350236872,373198.545874199,0.523142161073555,0,2100.9485670928,0.0268692,0.0466523,1.56319401867222e-13,OPTIMAL,1,5.72816291211802,186.2876912873,-0.612198120373989,-11.2225098436202,-599.28799776599,0.00101209892342802,-0.000205438802993285,-0.545714535167008,0,-0.233877657928986,-0.272857267584016,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,3,ETA_0.001,0.001,223.659164599841,121.377845308717,36.5502981876255,137.467568714779,519.054876810962,0,0,0,0,0,135,32.5213675213675,16880.3744125275,1283.205,277.596959836155,424.132133691926,431.496506492843,449.226740855904,431.185466284192,440.361623674373,449.226740855904,449.226740855904,5088.76866923648,7774.97820877354,7909.97820877355,8235,7904.27637518866,8072.48910438677,8235,8235,356213.806846554,373094.181259081,0.523357661994586,0,2105.2329046018,0.0329928,0.0533618,1.84741111297626e-13,OPTIMAL,1,7.64009896954201,248.4664664882,-0.741985169456996,-13.6017011338909,-703.652612884005,0.00122759984445897,-0.00118873122499963,-0.546697827588957,0,-0.234299068967005,-0.273348913795019,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,4,ETA_0.003,0.003,225.290752999455,121.925712142017,41.4625527230357,137.464508019752,526.14352588426,0,0,0,0,0,135,32.5213675213675,17110.9069742702,1283.205,276.415390518675,419.219879156516,429.042904290429,449.226740855904,429.080214340445,439.134822573167,449.226740855904,449.226740855904,5067.10873129309,7684.92921475767,7865,8235,7865.68394918186,8050,8235,8235,354697.611190516,371808.518164786,0.525308856749882,0,2128.64075117032,0.0294457,0.0346834,2.55795384873636e-13,OPTIMAL,1,14.72874804284,478.999028230901,-1.92355448693701,-35.2616390772801,-1989.31570717902,0.00317879459975501,-4.913443266635,-3.00030003000296,0,-2.33955101271397,-1.500150015001,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,5,ETA_0.01,0.01,226.65914750245,121.966076719698,44.4140410940083,139.650354720371,532.689620036527,0,0,0,0,0,135,32.5213675213675,17323.7949080255,1283.205,275.594876660941,416.268390785543,429.042904290429,449.226740855904,427.815290752885,439.134822573167,449.226740855904,449.226740855904,5052.06748151003,7630.82400568519,7865,8235,7842.49600243651,8050,8235,8235,353644.723705702,370968.518613728,0.52666590439517,0,2147.65778106563,0.0283671,0.0342747,1.84741111297626e-13,OPTIMAL,1,21.274842195107,691.886961986198,-2.74406834467101,-50.3028888603403,-2829.31525823701,0.004535842245043,-7.86493163760804,-3.00030003000296,0,-3.60447460027399,-1.500150015001,0,0
11,A2,fixed-pressure,state19-27-path-135-replica,,,fixed-pressure,DESCRIPTIVE_NO_EMPIRICAL_PROBABILITY,6,ETA_0.03,0.03,231.29762160439,121.918688071569,50.0952850712816,139.650041539934,542.961636287175,0,0,0,0,0,135,32.5213675213675,17657.8549236983,1283.205,274.091516836373,413.223140495868,429.042904290429,449.226740855904,425.757042432282,439.134822573167,449.226740855904,449.226740855904,5024.50864088598,7575,7865,8235,7804.76522334737,8050,8235,8235,351715.604862019,369373.459785717,0.529149293963792,0,2181.11813903968,0.0279983,0.0350975,2.27373675443232e-13,OPTIMAL,1,31.546858445755,1025.946977659,-4.24742816923902,-77.8617294843907,-4424.37408624799,0.00701923181366493,-10.910181927283,-3.00030003000296,0,-5.662722920877,-1.500150015001,0,0
