path_id,direct_gap_cost_yuan,terminal_recourse_cost_yuan,direct_minus_recourse_yuan,direct_terminal_gap_kg,recourse_terminal_gap_kg,recourse_redistribution_kg,recourse_shipping_cost_yuan,direct_terminal_stage,recourse_terminal_stage
2690,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2691,58172.1577245448,58172.1577245448,0,0,0,0,0,5,5
2692,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2693,58167.8015546329,58167.8015546329,0,0,0,0,0,5,5
2694,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2695,58167.8015546329,58167.8015546329,0,0,0,0,0,5,5
2696,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2697,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2698,78863.624615243,78863.624615243,0,0,0,0,0,0,0
2699,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2700,59498.6751117303,59498.6751117303,0,0,0,0,0,0,0
2701,58716.2942017225,58716.2942017225,0,0,0,0,0,5,5
2702,29352.6273720669,29352.6273720669,0,0,0,0,0,0,0
2703,92039.9118350239,92039.9118350239,0,0,0,0,0,6,6
2704,59094.0199600372,59094.0199600372,0,0,0,0,0,5,5
2705,57712.6601375755,57712.6601375755,0,0,0,0,0,0,0
2706,78183.0225774347,78183.0225774347,0,0,0,0,0,6,6
2707,58112.122460099,58112.122460099,0,0,0,0,0,5,5
2708,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2709,58130.0639672297,58130.0639672297,0,0,0,0,0,5,5
2710,58172.1577245448,58172.1577245448,0,0,0,0,0,5,5
2711,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2712,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2713,59027.715999035,59027.715999035,0,0,0,0,0,0,0
2714,58809.0961238785,58809.0961238785,0,0,0,0,0,5,5
2715,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
2716,89002.1761514116,89002.1761514116,0,0,0,0,0,6,6
2717,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2718,78978.4925936753,78978.4925936753,0,0,0,0,0,0,0
2719,49802.3797240203,49802.3797240203,0,0,0,0,0,4,4
2720,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2721,99744.1339516093,99744.1339516093,0,0,0,0,0,7,7
2722,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
2723,101710.182104563,79694.5235489847,22015.6585555781,22.9552923048106,0.232991435518855,22.7223008692917,706.642313713653,6,6
2724,78183.0225774347,78183.0225774347,0,0,0,0,0,6,6
2725,99818.8379151125,99818.8379151125,0,0,0,0,0,7,7
2726,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2727,83731.0373646974,83731.0373646974,0,0,0,0,0,6,6
2728,59907.1014600372,59907.1014600372,0,0,0,0,0,5,5
2729,98878.242985261,98878.242985261,0,0,0,0,0,7,7
2730,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2731,61754.3745283615,58878.9699262583,2875.40460210323,2.96007526250375,0,2.96007526250375,84.6706604005163,5,5
2732,78694.3524697994,78694.3524697994,0,0,0,0,0,6,6
2733,78518.5960245904,78518.5960245904,0,0,0,0,0,6,6
2734,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2735,78606.7413646974,78606.7413646974,0,0,0,0,0,0,0
2736,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2737,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2738,64323.7950381709,64323.7950381709,0,0,0,0,0,5,5
2739,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2740,78964.9956937394,78964.9956937394,0,0,0,0,0,6,6
2741,79005.9692816165,79005.9692816165,0,0,0,0,0,6,6
2742,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
2743,78302.7266235529,78302.7266235529,0,0,0,0,0,6,6
2744,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2745,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2746,50324.190045471,50324.190045471,0,0,0,0,0,4,4
2747,99894.3942656334,99894.3942656334,0,0,0,0,0,7,7
2748,78384.0521146974,78384.0521146974,0,0,0,0,0,6,6
2749,78175.7006146974,78175.7006146974,0,0,0,0,0,6,6
2750,76991.6671146974,76991.6671146974,0,0,0,0,0,6,6
2751,99414.129559237,99414.129559237,0,0,0,0,0,7,7
2752,78064.9370835462,78064.9370835462,0,0,0,0,0,6,6
2753,57875.5117400064,57875.5117400064,0,0,0,0,0,5,5
2754,49855.0209441956,49855.0209441956,0,0,0,0,0,4,4
2755,100148.08950445,100148.08950445,0,0,0,0,0,7,7
2756,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2757,49953.0212426305,49953.0212426305,0,0,0,0,0,4,4
2758,29352.6273720669,29352.6273720669,0,0,0,0,0,0,0
2759,59020.6497100372,59020.6497100372,0,0,0,0,0,5,5
2760,59907.1014600372,59907.1014600372,0,0,0,0,0,5,5
2761,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2762,58838.6081003744,58838.6081003744,0,0,0,0,0,5,5
2763,78382.3479964261,78382.3479964261,0,0,0,0,0,6,6
2764,78982.8749813752,78982.8749813752,0,0,0,0,0,6,6
2765,78326.839115243,78326.839115243,0,0,0,0,0,0,0
2766,58403.6079600372,58403.6079600372,0,0,0,0,0,5,5
2767,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
2768,49855.0209441956,49855.0209441956,0,0,0,0,0,4,4
2769,59044.9044110186,59044.9044110186,0,0,0,0,0,0,0
2770,78175.7006146974,78175.7006146974,0,0,0,0,0,0,0
2771,76991.6671146974,76991.6671146974,0,0,0,0,0,6,6
2772,78249.4998646974,78249.4998646974,0,0,0,0,0,0,0
2773,50318.6717291767,50318.6717291767,0,0,0,0,0,0,0
2774,94951.9936710873,94951.9936710873,0,0,0,0,0,6,6
2775,77958.5676664797,77958.5676664797,0,0,0,0,0,0,0
2776,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2777,89199.0774404044,59640.375287312,29558.7021530925,30.4798958901817,0,30.4798958901817,921.193737089191,5,5
2778,78249.4998646974,78249.4998646974,0,0,0,0,0,0,0
2779,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2780,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
2781,78092.6430525071,78092.6430525071,0,0,0,0,0,6,6
2782,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
2783,58968.2912230459,58968.2912230459,0,0,0,0,0,5,5
2784,58172.1577245448,58172.1577245448,0,0,0,0,0,5,5
2785,78146.4423954141,78146.4423954141,0,0,0,0,0,6,6
2786,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2787,50324.190045471,50324.190045471,0,0,0,0,0,0,0
2788,58071.3309158028,58071.3309158028,0,0,0,0,0,5,5
2789,78236.2404726054,78236.2404726054,0,0,0,0,0,6,6
2790,77998.3683642987,77998.3683642987,0,0,0,0,0,0,0
2791,58403.6079600372,58403.6079600372,0,0,0,0,0,5,5
2792,78134.7536478617,78134.7536478617,0,0,0,0,0,6,6
2793,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
2794,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
2795,50324.190045471,50324.190045471,0,0,0,0,0,0,0
2796,78204.2150363184,78204.2150363184,0,0,0,0,0,6,6
2797,97407.3306264167,97407.3306264167,0,0,0,0,0,6,6
2798,78183.0225774347,78183.0225774347,0,0,0,0,0,6,6
2799,66722.2295381709,66722.2295381709,0,0,0,0,0,0,0
2800,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2801,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
2802,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2803,78384.0521146974,78384.0521146974,0,0,0,0,0,6,6
2804,58759.3882298037,58759.3882298037,0,0,0,0,0,5,5
2805,49855.0209441956,49855.0209441956,0,0,0,0,0,4,4
2806,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2807,50260.8950631137,50260.8950631137,0,0,0,0,0,4,4
2808,50173.5732426305,50173.5732426305,0,0,0,0,0,0,0
2809,50485.8507426305,50485.8507426305,0,0,0,0,0,0,0
2810,58968.2912230459,58968.2912230459,0,0,0,0,0,5,5
2811,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2812,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2813,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2814,58225.0891142924,58225.0891142924,0,0,0,0,0,5,5
2815,29456.5736220669,29456.5736220669,0,0,0,0,0,0,0
2816,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2817,78716.162394423,78716.162394423,0,0,0,0,0,6,6
2818,78904.5631633125,78904.5631633125,0,0,0,0,0,6,6
2819,69042.8555381709,69042.8555381709,0,0,0,0,0,5,5
2820,58341.0671748396,58341.0671748396,0,0,0,0,0,5,5
2821,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2822,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2823,78978.4925936753,78978.4925936753,0,0,0,0,0,6,6
2824,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2825,58263.9821568739,58263.9821568739,0,0,0,0,0,5,5
2826,58584.860250377,58584.860250377,0,0,0,0,0,5,5
2827,58584.860250377,58584.860250377,0,0,0,0,0,5,5
2828,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2829,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
2830,50223.8580061789,50223.8580061789,0,0,0,0,0,0,0
2831,78384.0521146974,78384.0521146974,0,0,0,0,0,6,6
2832,59108.1227606371,59108.1227606371,0,0,0,0,0,5,5
2833,78199.8574845142,78199.8574845142,0,0,0,0,0,6,6
2834,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2835,50223.8580061789,50223.8580061789,0,0,0,0,0,0,0
2836,100300.060211804,100300.060211804,0,0,0,0,0,6,6
2837,67711.2376339568,67711.2376339568,0,0,0,0,0,5,5
2838,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2839,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2840,50318.6717291767,50318.6717291767,0,0,0,0,0,0,0
2841,63836.6192881709,63836.6192881709,0,0,0,0,0,5,5
2842,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2843,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2844,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
2845,82655.9170741705,77516.2900818681,5139.62699230234,5.20116118728609,0,5.20116118728609,61.534194983755,5,5
2846,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
2847,50084.3423303749,50084.3423303749,0,0,0,0,0,0,0
2848,58225.0891142924,58225.0891142924,0,0,0,0,0,5,5
2849,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2850,59027.715999035,59027.715999035,0,0,0,0,0,5,5
2851,78448.5074693185,78448.5074693185,0,0,0,0,0,6,6
2852,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2853,59171.5273617303,59171.5273617303,0,0,0,0,0,0,0
2854,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2855,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2856,58757.2649263639,58757.2649263639,0,0,0,0,0,5,5
2857,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2858,84359.4716600669,84359.4716600669,0,0,0,0,0,6,6
2859,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2860,109344.78635683,109344.78635683,0,0,0,0,0,7,7
2861,78964.9956937394,78964.9956937394,0,0,0,0,0,0,0
2862,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2863,109369.959016075,109369.959016075,0,0,0,0,0,7,7
2864,57927.7260106371,57927.7260106371,0,0,0,0,0,5,5
2865,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2866,146863.814016516,101529.907553139,45333.9064633764,46.769430590528,0,46.769430590528,1435.52412715162,6,6
2867,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
2868,77998.3683642987,77998.3683642987,0,0,0,0,0,6,6
2869,78582.7508262374,78582.7508262374,0,0,0,0,0,6,6
2870,65078.3341826046,59120.8038313166,5957.53035128801,6.41804385478348,0.288415417817053,6.12962843696643,172.098085678417,5,5
2871,59049.3561641208,59049.3561641208,0,0,0,0,0,5,5
2872,78099.0555095502,78099.0555095502,0,0,0,0,0,6,6
2873,59229.1272100372,59229.1272100372,0,0,0,0,0,5,5
2874,78300.8488909196,78300.8488909196,0,0,0,0,0,6,6
2875,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2876,78472.2917285626,78472.2917285626,0,0,0,0,0,6,6
2877,50324.190045471,50324.190045471,0,0,0,0,0,4,4
2878,62439.3785143567,58912.4553358625,3526.92317849419,3.63673010063513,0,3.63673010063513,109.806922140934,5,5
2879,78209.956615243,78209.956615243,0,0,0,0,0,6,6
2880,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2881,80950.6495895487,80950.6495895487,0,0,0,0,0,6,6
2882,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2883,58749.5433678277,58749.5433678277,0,0,0,0,0,5,5
2884,78572.0335610421,78572.0335610421,0,0,0,0,0,6,6
2885,67965.0151339568,67965.0151339568,0,0,0,0,0,5,5
2886,50298.9217123467,50298.9217123467,0,0,0,0,0,0,0
2887,50223.8580061789,50223.8580061789,0,0,0,0,0,4,4
2888,77285.4965072423,77285.4965072423,0,0,0,0,0,5,5
2889,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2890,77957.3653263924,77957.3653263924,0,0,0,0,0,6,6
2891,159053.345945908,140135.452742125,18917.8932037829,54.8378552374321,35.0765522158166,19.7613030216156,843.409817832609,6,6
2892,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
2893,135315.086940857,61506.9524701195,73808.1344707372,76.2700870168102,0,76.2700870168102,2461.95254607297,4,4
2894,92127.5361157405,92127.5361157405,0,0,0,0,0,6,6
2895,58591.3936956644,58591.3936956644,0,0,0,0,0,5,5
2896,58185.2819513337,58185.2819513337,0,0,0,0,0,5,5
2897,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
2898,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2899,78767.0555811559,78767.0555811559,0,0,0,0,0,6,6
2900,103360.967166677,103360.967166677,0,0,0,0,0,7,7
2901,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2902,50381.7582426305,50381.7582426305,0,0,0,0,0,0,0
2903,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2904,78535.0032627551,78535.0032627551,0,0,0,0,0,6,6
2905,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2906,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
2907,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2908,58284.0278642924,58284.0278642924,0,0,0,0,0,5,5
2909,58654.90429417,58654.90429417,0,0,0,0,0,5,5
2910,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2911,249576.138300329,218905.638150929,30670.5001494002,127.282377931438,95.4023981345386,31.8799797968995,1209.47964749935,7,7
2912,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
2913,59373.3229600372,59373.3229600372,0,0,0,0,0,5,5
2914,50324.190045471,50324.190045471,0,0,0,0,0,0,0
2915,58584.860250377,58584.860250377,0,0,0,0,0,5,5
2916,49640.7437426305,49640.7437426305,0,0,0,0,0,4,4
2917,59498.6751117303,59498.6751117303,0,0,0,0,0,5,5
2918,57840.2529600372,57840.2529600372,0,0,0,0,0,5,5
2919,69042.8555381709,69042.8555381709,0,0,0,0,0,5,5
2920,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2921,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2922,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2923,271666.886441177,239615.739474525,32051.146966652,168.367555106711,135.01596864073,33.3515864659813,1300.43949932931,6,6
2924,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
2925,83066.9211209752,83066.9211209752,0,0,0,0,0,6,6
2926,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2927,62233.7719600372,62233.7719600372,0,0,0,0,0,5,5
2928,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
2929,250391.451361662,250391.451361662,-2.91038304567337e-11,167.477556997363,167.477556997363,0,0,6,6
2930,78263.3248954141,78263.3248954141,0,0,0,0,0,6,6
2931,50324.190045471,50324.190045471,0,0,0,0,0,0,0
2932,58314.2225113645,58314.2225113645,0,0,0,0,0,5,5
2933,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2934,59044.9999240466,59044.9999240466,0,0,0,0,0,4,4
2935,78535.190615243,78535.190615243,0,0,0,0,0,6,6
2936,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2937,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2938,88583.9592339149,88583.9592339149,0,0,0,0,0,6,6
2939,58975.3497100372,58975.3497100372,0,0,0,0,0,5,5
2940,50532.375045471,50532.375045471,0,0,0,0,0,0,0
2941,49953.0212426305,49953.0212426305,0,0,0,0,0,4,4
2942,59812.3786935472,59812.3786935472,0,0,0,0,0,0,0
2943,78860.9576146974,78860.9576146974,0,0,0,0,0,6,6
2944,50084.3423303749,50084.3423303749,0,0,0,0,0,0,0
2945,64115.3175381709,64115.3175381709,0,0,0,0,0,0,0
2946,199914.177033543,190401.026517243,9513.15051630032,101.788055676794,92.0913964095458,9.69665926724787,183.508750947577,6,6
2947,59211.4843617303,59211.4843617303,0,0,0,0,0,5,5
2948,59380.0048617303,59380.0048617303,0,0,0,0,0,5,5
2949,99739.9019306985,99739.9019306985,0,0,0,0,0,7,7
2950,58185.2819513337,58185.2819513337,0,0,0,0,0,5,5
2951,59826.0061366468,59826.0061366468,0,0,0,0,0,5,5
2952,58130.0639672297,58130.0639672297,0,0,0,0,0,5,5
2953,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
2954,87815.2731699072,56677.5681506149,31137.7050192923,37.3294224272767,5.24234725587895,32.0870751713978,949.37015210545,4,4
2955,78199.8574845142,78199.8574845142,0,0,0,0,0,6,6
2956,29456.5736220669,29456.5736220669,0,0,0,0,0,0,0
2957,85068.307199495,85068.307199495,0,0,0,0,0,6,6
2958,49640.7437426305,49640.7437426305,0,0,0,0,0,0,0
2959,99473.9364446336,99473.9364446336,0,0,0,0,0,0,0
2960,58732.7192540392,58732.7192540392,0,0,0,0,0,5,5
2961,78518.5960245904,78518.5960245904,0,0,0,0,0,6,6
2962,83779.150615243,83779.150615243,0,0,0,0,0,6,6
2963,58314.2225113645,58314.2225113645,0,0,0,0,0,5,5
2964,99897.9222348791,99897.9222348791,0,0,0,0,0,0,0
2965,57306.2339600372,57306.2339600372,0,0,0,0,0,5,5
2966,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2967,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
2968,78503.7161146974,78503.7161146974,0,0,0,0,0,6,6
2969,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2970,29352.6273720669,29352.6273720669,0,0,0,0,0,0,0
2971,57712.6601375755,57712.6601375755,0,0,0,0,0,0,0
2972,89002.1761514116,89002.1761514116,0,0,0,0,0,6,6
2973,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
2974,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
2975,99895.5264250172,99895.5264250172,0,0,0,0,0,0,0
2976,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2977,57586.4754600372,57586.4754600372,0,0,0,0,0,5,5
2978,58752.8159375894,58752.8159375894,0,0,0,0,0,5,5
2979,58991.5815106371,58991.5815106371,0,0,0,0,0,5,5
2980,58802.6484137216,58802.6484137216,0,0,0,0,0,5,5
2981,59044.9999240466,59044.9999240466,0,0,0,0,0,4,4
2982,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
2983,202515.017427265,202515.017427265,0,76.5579861567959,76.5579861567959,0,0,7,7
2984,63224.9559136883,63224.9559136883,0,0,0,0,0,4,4
2985,57991.1306117303,57991.1306117303,0,0,0,0,0,5,5
2986,95032.8764511362,95032.8764511362,0,0,0,0,0,6,6
2987,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2988,57712.6601375755,57712.6601375755,0,0,0,0,0,0,0
2989,49802.3797240203,49802.3797240203,0,0,0,0,0,4,4
2990,88516.5224137263,88516.5224137263,0,0,0,0,0,6,6
2991,29352.6273720669,29352.6273720669,0,0,0,0,0,0,0
2992,50324.190045471,50324.190045471,0,0,0,0,0,0,0
2993,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
2994,58654.90429417,58654.90429417,0,0,0,0,0,5,5
2995,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
2996,58185.2819513337,58185.2819513337,0,0,0,0,0,5,5
2997,49855.0209441956,49855.0209441956,0,0,0,0,0,4,4
2998,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
2999,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3000,78303.3988954141,78303.3988954141,0,0,0,0,0,6,6
3001,58905.5590199452,58905.5590199452,0,0,0,0,0,5,5
3002,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
3003,89423.7057887682,83401.4777532572,6022.22803551101,6.19143980425403,0,6.19143980425403,169.21176874302,6,6
3004,50223.8580061789,50223.8580061789,0,0,0,0,0,0,0
3005,57712.6601375755,57712.6601375755,0,0,0,0,0,0,0
3006,78303.3988954141,78303.3988954141,0,0,0,0,0,6,6
3007,108430.217312295,83633.0810127943,24797.1362995006,25.9898935192367,0,25.9898935192367,1192.75721973608,5,5
3008,58358.3079600372,58358.3079600372,0,0,0,0,0,5,5
3009,77792.9998599313,77792.9998599313,0,0,0,0,0,5,5
3010,78535.190615243,78535.190615243,0,0,0,0,0,0,0
3011,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3012,99739.9019306985,99739.9019306985,0,0,0,0,0,7,7
3013,71379.5987748391,71379.5987748391,0,0,0,0,0,5,5
3014,58247.128774629,58247.128774629,0,0,0,0,0,5,5
3015,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
3016,58838.6081003744,58838.6081003744,0,0,0,0,0,5,5
3017,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3018,58283.7746748396,58283.7746748396,0,0,0,0,0,5,5
3019,107092.385153901,107092.385153901,0,0,0,0,0,6,6
3020,59071.0193824952,59071.0193824952,0,0,0,0,0,5,5
3021,63224.9559136883,63224.9559136883,0,0,0,0,0,4,4
3022,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3023,78123.0078711147,78123.0078711147,0,0,0,0,0,6,6
3024,78860.9576146974,78860.9576146974,0,0,0,0,0,0,0
3025,50324.190045471,50324.190045471,0,0,0,0,0,0,0
3026,58185.2819513337,58185.2819513337,0,0,0,0,0,5,5
3027,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3028,78654.854615243,78654.854615243,0,0,0,0,0,6,6
3029,58122.0389364241,58122.0389364241,0,0,0,0,0,5,5
3030,57586.4754600372,57586.4754600372,0,0,0,0,0,0,0
3031,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3032,54123.4679240466,54123.4679240466,0,0,0,0,0,0,0
3033,58130.0639672297,58130.0639672297,0,0,0,0,0,5,5
3034,50324.190045471,50324.190045471,0,0,0,0,0,0,0
3035,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3036,50208.8954598047,50208.8954598047,0,0,0,0,0,0,0
3037,57712.6601375755,57712.6601375755,0,0,0,0,0,5,5
3038,77572.4446160789,77572.4446160789,0,0,0,0,0,5,5
3039,62233.7719600372,62233.7719600372,0,0,0,0,0,5,5
3040,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3041,50324.190045471,50324.190045471,0,0,0,0,0,0,0
3042,59707.1526117303,59707.1526117303,0,0,0,0,0,0,0
3043,58843.5432349104,58843.5432349104,0,0,0,0,0,0,0
3044,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3045,54562.2757426305,54562.2757426305,0,0,0,0,0,4,4
3046,93422.5876060908,62248.8389795869,31173.7486265039,43.1236658937441,11.0365907223463,32.0870751713978,913.326544893891,4,4
3047,50260.8950631137,50260.8950631137,0,0,0,0,0,0,0
3048,58660.2903278211,58660.2903278211,0,0,0,0,0,5,5
3049,84593.733615243,84593.733615243,0,0,0,0,0,6,6
3050,98743.563985261,98743.563985261,0,0,0,0,0,0,0
3051,99833.0646374997,99833.0646374997,0,0,0,0,0,7,7
3052,50128.4194926305,50128.4194926305,0,0,0,0,0,0,0
3053,98499.7970526463,59785.4778645564,38714.3191880899,39.9301791842295,0,39.9301791842295,1215.85999613955,5,5
3054,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3055,76864.0286409196,76864.0286409196,0,0,0,0,0,6,6
3056,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3057,162185.470510447,153652.864956972,8532.60555347495,90.8067530709055,81.9961577526363,8.81059531826913,277.989764794163,5,5
3058,70642.9680429405,70642.9680429405,0,0,0,0,0,5,5
3059,29144.7348720669,29144.7348720669,0,0,0,0,0,3,3
3060,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3061,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
3062,58459.1540191987,58459.1540191987,0,0,0,0,0,5,5
3063,58584.860250377,58584.860250377,0,0,0,0,0,5,5
3064,49920.2344926305,49920.2344926305,0,0,0,0,0,0,0
3065,50532.375045471,50532.375045471,0,0,0,0,0,0,0
3066,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3067,59812.3786935472,59812.3786935472,0,0,0,0,0,0,0
3068,112488.236228126,112488.236228126,0,0,0,0,0,7,7
3069,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3070,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3071,90603.1786910166,90603.1786910166,0,0,0,0,0,6,6
3072,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3073,78215.7746146974,78215.7746146974,0,0,0,0,0,6,6
3074,50485.8507426305,50485.8507426305,0,0,0,0,0,0,0
3075,57586.4754600372,57586.4754600372,0,0,0,0,0,0,0
3076,50084.3423303749,50084.3423303749,0,0,0,0,0,4,4
3077,60473.5952100372,60473.5952100372,0,0,0,0,0,5,5
3078,58696.6861354771,58696.6861354771,0,0,0,0,0,5,5
3079,58554.4856117303,58554.4856117303,0,0,0,0,0,5,5
3080,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3081,34060.2608720669,34060.2608720669,0,0,0,0,0,3,3
3082,29144.7348720669,29144.7348720669,0,0,0,0,0,0,0
3083,133867.957901372,110047.795926738,23820.1619746334,34.0348932638723,9.54515223037531,24.4897410334969,669.579058863506,7,7
3084,58755.6248854771,58755.6248854771,0,0,0,0,0,5,5
3085,9987.31021740672,9987.31021740672,0,0,0,0,0,0,0
3086,94011.7797469596,94011.7797469596,0,0,0,0,0,6,6
3087,68115.8927856498,68115.8927856498,0,0,0,0,0,5,5
3088,59108.1227606371,59108.1227606371,0,0,0,0,0,5,5
3089,58338.7672308594,58338.7672308594,0,0,0,0,0,5,5
3090,100032.476759554,100032.476759554,0,0,0,0,0,7,7
3091,49920.2344926305,49920.2344926305,0,0,0,0,0,4,4
3092,58453.9798103026,58453.9798103026,0,0,0,0,0,0,0
3093,59005.5550960253,59005.5550960253,0,0,0,0,0,5,5
3094,50324.190045471,50324.190045471,0,0,0,0,0,0,0
3095,110087.913996522,110087.913996522,0,0,0,0,0,7,7
3096,58735.6143186038,58735.6143186038,0,0,0,0,0,5,5
