path_id,state_id,a,loc,lf,terminal_loh_total_target_kg_saa,actual_final_inventory_total_kg_saa,actual_station_gap_total_kg_saa,max_feasible_terminal_inventory_total_kg_saa,system_capacity_gap_kg_saa,capacity_headroom_kg_saa,system_total_sufficient_saa,cumulative_normal_h2_service_kg_saa,cumulative_production_kg_saa,cumulative_available_production_capacity_kg_saa,terminal_loh_total_target_kg_dro,actual_final_inventory_total_kg_dro,actual_station_gap_total_kg_dro,max_feasible_terminal_inventory_total_kg_dro,system_capacity_gap_kg_dro,capacity_headroom_kg_dro,system_total_sufficient_dro,cumulative_normal_h2_service_kg_dro,cumulative_production_kg_dro,cumulative_available_production_capacity_kg_dro,feasibility_class,delta_target_kg,delta_actual_inventory_kg,delta_max_feasible_inventory_kg,delta_capacity_gap_kg,saa_gap_greater_than_dro,reverse_feasibility_flag
719,16,4,2,7,571.966287537845,566.857344903265,6.77203114463357,566.857344903266,5.10894263457897,-5.10894263457897,0,140.321064368781,540.54,540.54,585.059146032685,584.913847057608,1.33674340051741,584.913847057608,0.145298975077139,-0.145298975077139,0,122.264562214438,540.54,540.54,C_both_infeasible,13.09285849484,18.056502154343,18.056502154342,-4.96364365950183,True,False
1318,25,5,4,7,607.969887897881,574.494361617314,34.8325754743872,574.494361617314,33.4755262805661,-33.4755262805661,0,42.5940476547319,450.45,450.45,622.130683296519,591.753831828596,30.8414331246641,591.753831828596,30.3768514679224,-30.3768514679224,0,25.3345774434501,450.45,450.45,C_both_infeasible,14.160795398638,17.2594702112821,17.2594702112821,-3.0986748126437,True,False
2154,15,4,1,7,576.875869405122,572.9374689018,5.41279316697035,572.9374689018,3.93840050332278,-3.93840050332278,0,44.1509403702467,450.45,450.45,586.147377878832,586.288152073311,6.05552108788662,586.288152073311,0,0.140774194479263,1,30.8002571987355,450.45,450.45,D_SAA_infeasible_DRO_feasible,9.27150847371001,13.350683171511,13.350683171511,-3.93840050332278,True,True
