unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,path_probability,is_observed_candidate,is_unobserved_candidate,observed_frequency,observed_empirical_mass,listed_q95,listed_q99,listed_q995,highest_listed_level,listed_level_count,pareto_q95,pareto_q99,pareto_q995,hit_grid_max,hit_grid_excess,hit_road_max,hit_road_excess,grid_max_q95,grid_max_q99,grid_max_q995,grid_excess_q95,grid_excess_q99,grid_excess_q995,road_max_q95,road_max_q99,road_max_q995,road_excess_q95,road_excess_q99,road_excess_q995,source_record_count,observed_source_record_count,unobserved_source_record_count,observed_source_unique_path_id,unobserved_source_path_code,grid_max_wind_mps,grid_cumulative_excess_mps,road_max_wind_mps,road_cumulative_excess_mps
291,3,2,0,5,5,2,4,2,1,6,1,3,4.312e-14,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25050371,55.4927759888396,1018.65499009,55.4927759888396,875.770526142745
292,3,2,0,5,5,2,4,2,1,6,5,3,9.8e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27386627,54.5213928208875,1268.50702812456,54.5213928208875,1171.19994982249
293,3,2,0,5,5,2,4,4,1,6,1,3,4.312e-14,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054115,55.4927759888396,1005.55319078392,55.4927759888396,875.770526142745
294,3,2,0,5,5,2,6,2,1,4,-1,3,9.6e-16,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,23688179,45.9620185532121,1068.43349023763,45.9620185532121,841.525697060562
295,3,2,0,5,5,2,6,2,1,4,5,3,1.2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27192563,45.9620185532121,1166.05614118783,45.9620185532121,914.983078056502
296,3,2,0,5,5,2,6,2,1,6,-1,3,1.824e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,23882867,51.9667788761672,1530.21714961365,51.9667788761672,1363.83562103895
297,3,2,0,5,5,2,6,2,1,6,5,3,2.28e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27387251,54.5213928208875,1676.45350933662,54.5213928208875,1540.7037699811
298,3,2,0,5,5,2,6,2,2,4,-1,1,9.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,3,0,3,,8526851,54.5851101382414,1153.12737381116,54.5851101382414,1072.2972115609
299,3,2,0,5,5,2,6,2,2,6,4,2,2.3712e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19234691,55.2436058969182,1929.71166237071,55.2436058969182,1857.76869277642
300,3,2,0,5,5,2,6,2,2,6,5,2,9.12e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19818755,55.2141131970405,1909.3689188524,55.2141131970405,1847.5805436286
301,3,2,0,5,5,2,6,3,1,4,0,3,2.4e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,24274115,45.9620185532121,1171.92933581438,45.9620185532121,914.26133838286
302,3,2,0,5,5,2,6,3,1,4,5,3,7.8e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,27194435,45.9620185532121,1171.63927174308,45.9620185532121,923.063411365823
303,3,2,0,5,5,2,6,3,1,6,0,3,4.56e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468803,54.4752973178521,1682.47114882459,54.4752973178521,1562.82021085562
304,3,2,0,5,5,2,6,3,2,4,0,1,2.4e-14,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,9112787,55.4697563798479,1133.77358889535,55.4697563798479,1034.60233479926
305,3,3,0,3,4,1,4,3,2,6,2,2,2.4457125e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,7351,,54.5851101382414,832.74638057441,54.5851101382414,706.785675193757
306,3,3,0,4,4,1,6,3,2,5,1,3,3.898125e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,8032,,55.4697563798479,957.378712436444,55.4697563798479,823.499004317244
307,3,3,0,4,6,1,6,4,3,5,4,3,1.92375e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,8034,,50.8813148382754,452.942624992555,50.8813148382754,337.327371997284
308,3,3,0,5,0,2,3,3,1,5,0,3,8.33333333333333e-16,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24370493,45.3470042537796,913.590133166756,45.3470042537796,773.761620723438
309,3,3,0,5,0,2,4,3,1,6,0,3,8.16666666666667e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,24468149,54.4752973178521,1211.15555390563,54.4752973178521,1104.87063933051
310,3,3,0,5,0,2,6,3,1,4,0,3,1e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24274085,45.0923671109092,1111.62362844091,45.0923671109092,833.895920325695
311,3,3,0,5,0,2,6,3,1,6,0,3,1.9e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468773,54.4752973178521,1622.16544145112,54.4752973178521,1482.45479279845
312,3,3,0,5,0,2,6,3,2,6,0,2,7.6e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,16900277,55.4697563798479,1754.10113467064,55.4697563798479,1632.97737646839
313,3,3,0,5,1,0,6,1,1,6,0,1,1.4017212e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,8,8,0,8114,,42.1426345820142,748.212611745608,42.1426345820142,548.689256660938
314,3,3,0,5,1,2,3,4,1,5,1,3,2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,24956435,46.1939864988178,837.080864123356,46.1939864988178,712.462253067586
315,3,3,0,5,1,2,5,0,3,5,0,3,1.77896750625e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8067,,45.9865692331103,1496.30411082788,45.9865692331103,1314.03101562282
316,3,3,0,5,1,2,6,1,2,6,1,2,2.95488e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480603,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668
317,3,3,0,5,1,2,6,3,1,4,0,3,6.24e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24274091,45.9865692331103,1215.90770035289,45.9865692331103,959.301158273807
318,3,3,0,5,1,2,6,3,1,6,0,3,1.1856e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468779,54.4752973178521,1726.4495133631,54.4752973178521,1607.86003074656
319,3,3,0,5,1,2,6,4,1,4,1,3,2.4e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,24860027,45.9865692331103,1094.04982677718,45.9865692331103,885.506397640814
320,3,3,0,5,1,2,6,4,1,6,1,2,1.71e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17461883,55.2436058969182,1768.62158089224,55.2436058969182,1650.52031702154
321,3,3,0,5,1,2,6,4,2,6,1,2,1.824e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17486219,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399
322,3,3,0,5,1,2,6,4,2,6,2,1,1.14e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,10477451,55.2436058969182,1761.67448588954,55.2436058969182,1639.27800309441
323,3,3,0,5,2,2,5,1,3,3,-2,3,2.1463464e-09,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0,8053,,46.1939864988178,711.041222140205,46.1939864988178,555.383507428313
324,3,3,0,5,2,2,5,4,2,5,7,3,1.29833418e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8085,,45.9865692331103,1170.60731980339,45.9865692331103,891.340035802333
325,3,3,0,5,4,2,6,1,2,6,1,2,1.838592e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480621,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283
326,3,3,0,5,5,2,6,2,1,4,0,3,6.24e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,24272243,45.9620185532121,1166.34620525913,45.9620185532121,906.181005073539
327,3,3,0,5,5,2,6,2,1,4,5,3,3.12e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27192563,45.9620185532121,1166.05614118783,45.9620185532121,914.983078056502
328,3,3,0,5,5,2,6,2,1,6,5,3,5.928e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27387251,54.5213928208875,1676.45350933662,54.5213928208875,1540.7037699811
329,3,3,0,5,6,2,3,3,1,5,0,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,3,0,3,,24370529,45.3470042537796,806.702705236541,45.3470042537796,636.087185900393
330,3,3,0,5,6,2,3,3,1,5,1,3,2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,24954593,46.1939864988178,625.909364281162,46.1939864988178,449.38258029643
331,3,3,0,5,6,2,3,4,1,5,1,3,2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,24956465,46.1939864988178,625.909364281162,46.1939864988178,449.38258029643
332,3,3,0,5,6,2,4,3,1,6,0,3,7.84e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,3,0,3,,24468185,54.4752973178521,1104.26812597541,54.4752973178521,967.196204507467
333,3,3,0,5,6,2,4,3,1,6,1,3,1.96e-14,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25052249,55.4927759888396,853.981579008142,55.4927759888396,657.730673262535
334,3,3,0,5,6,2,6,3,1,4,0,3,9.6e-16,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,24274121,43.5149152617285,1004.7362005107,43.5149152617285,696.22148550265
335,3,3,0,5,6,2,6,3,1,6,0,3,1.824e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468809,54.4752973178521,1515.2780135209,54.4752973178521,1344.78035797541
336,3,3,0,5,6,2,6,3,2,4,0,1,9.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,9112793,55.4697563798479,966.580453591668,55.4697563798479,816.56248191905
337,3,4,0,3,3,1,4,4,2,6,1,2,4.44675e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,7361,,55.2436058969182,1062.2823811919,55.2436058969182,975.948524338061
338,3,4,0,4,1,1,4,3,2,6,2,2,2.3477025e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,8032,,54.5851101382414,849.610237535274,54.5851101382414,706.785675193757
339,3,4,0,4,2,1,6,3,2,5,3,3,3.189375e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,8075,,55.4697563798479,673.906102551169,55.4697563798479,595.339452969932
340,3,4,0,5,1,2,3,3,1,5,0,3,2.08e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,24370499,45.9865692331103,1017.87420507874,45.9865692331103,899.166858671549
341,3,4,0,5,1,2,3,4,1,5,1,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,,24956435,46.1939864988178,837.080864123356,46.1939864988178,712.462253067586
342,3,4,0,5,1,2,6,1,2,4,-2,1,3.456e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,7940891,55.2436058969182,1348.51699657619,55.2436058969182,1312.73135844848
343,3,4,0,5,1,2,6,1,2,6,1,2,1.181952e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480603,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668
344,3,4,0,5,1,2,6,2,1,4,5,3,6.72e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,27192539,45.9865692331103,1210.03450572634,45.9865692331103,960.022897947448
345,3,4,0,5,1,2,6,3,1,4,0,3,2.496e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24274091,45.9865692331103,1215.90770035289,45.9865692331103,959.301158273807
346,3,4,0,5,1,2,6,3,1,4,5,3,8.112e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,27194411,45.9865692331103,1215.61763628159,45.9865692331103,968.103231256769
347,3,4,0,5,1,2,6,3,1,6,0,3,4.7424e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468779,54.4752973178521,1726.4495133631,54.4752973178521,1607.86003074656
348,3,4,0,5,1,2,6,4,1,4,1,3,9.6e-16,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24860027,45.9865692331103,1094.04982677718,45.9865692331103,885.506397640814
349,3,4,0,5,1,2,6,4,1,6,1,2,6.84e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17461883,55.2436058969182,1768.62158089224,55.2436058969182,1650.52031702154
350,3,4,0,5,1,2,6,4,1,6,1,3,1.824e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,25054715,55.4927759888396,1445.03852215624,55.4927759888396,1258.59930460675
351,3,4,0,5,1,2,6,4,2,4,1,1,9.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,9698699,55.2436058969182,1332.89244485001,55.2436058969182,1269.77418293579
352,3,4,0,5,1,2,6,4,2,4,1,2,3.84e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17291531,55.2436058969182,1591.77639358143,55.2436058969182,1423.34429450395
353,3,4,0,5,1,2,6,4,2,6,1,2,7.296e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17486219,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399
354,3,4,0,5,1,2,6,4,2,6,2,1,4.56e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,10477451,55.2436058969182,1761.67448588954,55.2436058969182,1639.27800309441
355,3,4,0,5,4,2,6,1,2,4,-2,1,3.456e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,7940909,55.2436058969182,1321.47259150697,55.2436058969182,1276.17248433463
356,3,4,0,5,4,2,6,1,2,6,1,2,1.181952e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480621,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283
357,3,4,0,5,5,2,6,7,2,6,6,2,7.303296e-11,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,8146,,47.2189112185473,1441.19847161298,47.2189112185473,1252.39799059318
358,3,4,0,5,7,2,3,4,1,5,1,3,8e-16,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,24956471,46.1939864988178,488.514093255395,46.1939864988178,285.757184041039
359,3,4,0,5,7,2,4,4,1,6,1,3,7.84e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,25054127,55.4927759888396,700.964784454477,55.4927759888396,494.105277007144
360,3,5,0,3,2,2,5,4,3,4,5,3,1.3047034e-08,1,0,1,6.66666666666667e-05,1,1,0,q99,2,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,4,4,0,7372,,42.355256676186,399.190082621885,42.355256676186,213.37408805727
361,3,5,0,3,3,1,4,4,2,6,6,2,6.5690625e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,7367,,47.2189112185473,808.602332680178,47.2189112185473,660.8722075812
362,3,5,0,3,4,1,5,1,2,6,2,3,2.0010375e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,11,11,0,7419,,45.9865692331103,605.259955416477,45.9865692331103,501.733121903911
363,3,5,0,4,2,0,4,2,1,6,1,1,8.9718354e-09,1,0,1,6.66666666666667e-05,1,1,0,q99,2,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,7,7,0,8045,,42.1426345820142,442.120975713477,42.1426345820142,316.233628438511
364,3,5,0,4,3,1,6,3,0,5,1,1,7.59375e-09,1,0,1,6.66666666666667e-05,1,0,0,q95,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8088,,35.0808958142172,402.307519290966,35.0808958142172,80.6256210400861
365,3,5,0,4,3,1,6,5,2,5,7,3,1.069453125e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,0,8089,,55.2141131970405,1041.26345424795,55.2141131970405,891.655584182604
366,3,5,0,4,5,1,6,4,2,5,3,3,5.5130625e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,6,6,0,8090,,55.2436058969182,785.554984909014,55.2436058969182,785.471481215512
367,3,5,0,4,6,2,4,4,2,3,2,1,3.86820622222222e-09,1,0,1,6.66666666666667e-05,1,0,0,q95,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,4,4,0,7633,,36.878839612267,358.321731080247,36.878839612267,158.800634309779
368,3,5,0,5,2,2,3,4,1,5,1,3,2.08e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,24956441,46.1939864988178,711.041222140205,46.1939864988178,555.383507428313
369,3,5,0,5,2,2,3,5,1,5,2,3,8e-16,0,1,0,0,1,1,0,q99,2,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,2,0,2,,25542377,45.4384160069686,426.72224679284,45.4384160069686,327.223956081001
370,3,5,0,5,2,2,6,4,1,4,1,3,2.496e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24860033,45.4384160069686,968.010184794031,45.4384160069686,728.427652001541
371,3,5,0,5,2,2,6,4,2,4,1,1,2.496e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,9698705,55.2436058969182,1206.85280286686,55.2436058969182,1112.69543729651
372,3,5,0,5,2,2,6,4,2,6,1,2,1.89696e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17486225,55.2436058969182,1999.06164315259,55.2436058969182,1941.12409402472
373,3,5,0,5,2,2,6,5,1,4,2,3,9.6e-16,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,25445969,45.4384160069686,773.707857960182,45.4384160069686,588.193989475316
374,3,5,0,5,2,2,6,5,1,4,8,3,1.2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,28950353,45.4384160069686,773.717905297681,45.4384160069686,588.193989475316
375,3,5,0,5,2,2,6,5,2,4,2,1,9.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,,10284641,55.2141131970405,1207.34561917601,55.2141131970405,1102.5072881487
376,3,5,0,5,2,2,6,5,2,4,2,2,3.84e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17877473,55.2141131970405,1351.26812719865,55.2141131970405,1174.77992402488
377,3,5,0,5,2,2,6,5,2,4,3,1,2.4e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,10868705,55.2141131970405,1209.86534339783,55.2141131970405,1102.5072881487
378,3,5,0,5,2,2,6,5,2,6,2,2,7.296e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,18072161,55.2141131970405,1827.30764140776,55.2141131970405,1735.54161788028
379,3,5,0,5,2,2,6,5,3,4,2,2,3.6e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,17901809,54.5213928208875,1330.36825870256,54.5213928208875,1131.43365995034
380,3,5,0,5,2,2,6,5,3,6,2,2,6.84e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,18096497,54.5851101382414,1806.40777291167,54.5851101382414,1692.19535380574
381,3,5,0,5,3,1,5,3,1,5,4,3,4.118352336e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,8124,,42.355256676186,642.356133956532,42.355256676186,324.30917731039
382,3,5,0,5,3,2,3,6,1,5,3,3,2e-15,0,1,0,0,1,1,1,q995,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,3,0,3,,26128319,46.1748242297112,397.622871079515,46.1748242297112,307.206573816212
383,3,5,0,5,4,1,5,5,2,4,2,1,5.2837092e-08,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8115,,45.9620185532121,748.819978523584,45.9620185532121,516.333839888965
384,3,5,0,5,4,1,6,5,2,5,6,3,1.30977e-07,1,0,1,6.66666666666667e-05,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,6,6,0,8161,,55.2141131970405,1402.04110942338,55.2141131970405,1206.01487126631
385,3,5,0,5,4,2,6,1,2,4,-2,1,4.224e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,7940909,55.2436058969182,1321.47259150697,55.2436058969182,1276.17248433463
386,3,5,0,5,4,2,6,1,2,6,1,2,1.444608e-11,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,17480621,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283
387,3,5,0,5,4,2,6,1,2,6,4,2,4.0128e-12,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,19232813,55.2436058969182,2098.05688006652,55.2436058969182,2061.64396555014
388,3,5,0,5,4,2,6,2,1,6,5,3,2.508e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,3,,27387245,54.5213928208875,1693.38746880592,54.5213928208875,1549.1847157582
389,3,5,0,5,4,2,6,3,1,6,0,3,4.41408e-13,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,24468797,54.4752973178521,1699.40510829388,54.4752973178521,1571.30115663272
390,3,5,0,5,5,2,3,2,1,5,5,3,3.6e-15,0,1,0,0,1,1,1,q995,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3,,27288971,45.9620185532121,973.534141212447,45.9620185532121,842.442927618226
391,3,5,0,5,5,2,4,2,1,6,5,3,3.528e-14,0,1,0,0,1,1,1,q995,3,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,3,0,3,,27386627,54.5213928208875,1268.50702812456,54.5213928208875,1171.19994982249
