path_id,stage,global_hour,relative_hour,profile_id,realized_pel4_kw,delta_p4_hostable_from_realized_kw,reconstructed_max_new_pel4_kw,S4_FULL_INCREMENT_HOSTABLE,limiting_solution_min_voltage_pu,limiting_solution_voltage_margin_pu,critical_bus,critical_branch_id,max_true_s_mva,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,p4_effective_max_kw,effective_increment_above_base_kw,effective_increment_above_base_nonnegative_kw,missing_candidate_headroom_kw,full_candidate_pmax_hostable,hourly_effective_extra_h2_kg,definition
869,3,17,-15,37,150,37.5,187.5,YES,0.91105167545,0.0110516754495,18,1,4.35433075652,0.749892361094,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,3,18,-14,42,150,37.5,187.5,YES,0.911426916062,0.0114269160624,18,1,4.2650685685,0.731966110596,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,3,19,-13,50,150,37.5,187.5,YES,0.905883997991,0.00588399799057,18,1,4.44553078244,0.760805100893,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,3,20,-12,61,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,3,21,-11,78,150,2.72848410532e-12,150,NO,0.9,0,18,1,4.95640698938,0.853440280584,True,False,False,150,2.72848410532e-12,2.72848410532e-12,37.5,False,5.32054400537e-14,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,3,22,-10,92,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,3,23,-9,115,150,0,150,NO,0.9,0,18,1,4.83659842094,0.831134359092,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,3,24,-8,126,150,37.5,187.5,YES,0.902159747587,0.00215974758658,18,1,4.58872925527,0.784780191142,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,4,25,-7,143,150,37.5,187.5,YES,0.911529629612,0.0115296296119,18,1,4.12988724534,0.703818310359,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,4,26,-6,246,150,37.5,187.5,YES,0.915515937765,0.0155159377646,18,1,3.93339839837,0.669120361452,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,4,27,-5,314,150,37.5,187.5,YES,0.916817228837,0.0168172288367,18,1,3.86909530341,0.657760776879,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,4,28,-4,389,150,37.5,187.5,YES,0.918140268862,0.0181402688616,18,1,3.80363727027,0.646194793909,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,4,29,-3,465,150,37.5,187.5,YES,0.918942607567,0.0189426075673,18,1,3.76390210657,0.63917264477,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,4,30,-2,511,150,37.5,187.5,YES,0.920780645829,0.0207806458285,18,1,3.6727647071,0.623062827971,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
869,4,31,-1,551,150,37.5,187.5,YES,0.922097999101,0.0220979991009,18,1,3.60735175534,0.611496845002,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,3,24,-16,126,150,37.5,187.5,YES,0.902159747587,0.00215974758658,18,1,4.58872925527,0.784780191142,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,25,-15,143,150,37.5,187.5,YES,0.911529629612,0.0115296296119,18,1,4.12988724534,0.703818310359,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,26,-14,246,150,37.5,187.5,YES,0.915515937765,0.0155159377646,18,1,3.93339839837,0.669120361452,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,27,-13,314,150,37.5,187.5,YES,0.916817228837,0.0168172288367,18,1,3.86909530341,0.657760776879,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,28,-12,389,150,37.5,187.5,YES,0.918140268862,0.0181402688616,18,1,3.80363727027,0.646194793909,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,29,-11,465,150,37.5,187.5,YES,0.918942607567,0.0189426075673,18,1,3.76390210657,0.63917264477,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,30,-10,511,150,37.5,187.5,YES,0.920780645829,0.0207806458285,18,1,3.6727647071,0.623062827971,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,31,-9,551,150,37.5,187.5,YES,0.922097999101,0.0220979991009,18,1,3.60735175534,0.611496845002,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,4,32,-8,569,150,37.5,187.5,YES,0.927114463949,0.027114463949,18,1,3.69554546558,0.630887456615,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,5,33,-7,661,150,37.5,187.5,YES,0.910376134915,0.0103761349146,18,1,4.19751463833,0.716128640029,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,5,34,-6,728,150,37.5,187.5,YES,0.911208561254,0.0112085612539,18,1,4.1772092306,0.713244227439,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,5,35,-5,761,150,37.5,187.5,YES,0.908994613221,0.00899461322104,18,1,4.32397826579,0.740388819869,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,5,36,-4,785,150,37.5,187.5,YES,0.90866776765,0.00866776765037,18,1,4.39857219561,0.755414734318,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,5,37,-3,812,150,37.5,187.5,YES,0.908669345026,0.00866934502622,18,1,4.43203469175,0.762357187082,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,5,38,-2,840,150,37.5,187.5,YES,0.909662404328,0.00966240432792,18,1,4.46895359458,0.771453343297,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
965,5,39,-1,883,150,37.5,187.5,YES,0.913552226656,0.0135522266557,18,1,4.31473208467,0.745431762187,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,2,16,-16,26,0,187.5,187.5,YES,0.926051161147,0.0260511611468,33,1,3.81596747025,0.67176969161,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,17,-15,28,0,187.5,187.5,YES,0.925946052931,0.0259460529306,33,1,3.81616207051,0.67080445174,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,18,-14,38,0,187.5,187.5,YES,0.927557827398,0.0275578273983,33,1,3.72358602307,0.652878201242,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,19,-13,43,0,187.5,187.5,YES,0.923975874081,0.023975874081,33,1,3.90084204105,0.681717191539,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,20,-12,51,0,187.5,187.5,YES,0.913816673115,0.0138166731148,33,1,4.42402000361,0.772609864292,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,21,-11,65,0,187.5,187.5,YES,0.911763936027,0.0117639360269,33,1,4.52984616185,0.791197996401,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,22,-10,80,0,187.5,187.5,YES,0.913816673115,0.0138166731148,33,1,4.42402000361,0.772609864292,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,23,-9,97,150,37.5,187.5,YES,0.914818572114,0.0148185721142,33,1,4.37228244749,0.763522196633,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,3,24,-8,126,150,37.5,187.5,YES,0.902159747587,0.00215974758658,18,1,4.58872925527,0.784780191142,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,4,25,-7,143,150,37.5,187.5,YES,0.911529629612,0.0115296296119,18,1,4.12988724534,0.703818310359,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,4,26,-6,246,150,37.5,187.5,YES,0.915515937765,0.0155159377646,18,1,3.93339839837,0.669120361452,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,4,27,-5,314,150,37.5,187.5,YES,0.916817228837,0.0168172288367,18,1,3.86909530341,0.657760776879,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,4,28,-4,389,150,37.5,187.5,YES,0.918140268862,0.0181402688616,18,1,3.80363727027,0.646194793909,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,4,29,-3,465,150,37.5,187.5,YES,0.918942607567,0.0189426075673,18,1,3.76390210657,0.63917264477,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,4,30,-2,511,150,37.5,187.5,YES,0.920780645829,0.0207806458285,18,1,3.6727647071,0.623062827971,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1165,4,31,-1,551,150,37.5,187.5,YES,0.922097999101,0.0220979991009,18,1,3.60735175534,0.611496845002,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,2,16,-16,26,0,187.5,187.5,YES,0.926051161147,0.0260511611468,33,1,3.81596747025,0.67176969161,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,17,-15,28,0,187.5,187.5,YES,0.925946052931,0.0259460529306,33,1,3.81616207051,0.67080445174,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,18,-14,38,0,187.5,187.5,YES,0.927557827398,0.0275578273983,33,1,3.72358602307,0.652878201242,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,19,-13,43,0,187.5,187.5,YES,0.923975874081,0.023975874081,33,1,3.90084204105,0.681717191539,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,20,-12,51,0,187.5,187.5,YES,0.913816673115,0.0138166731148,33,1,4.42402000361,0.772609864292,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,21,-11,65,0,187.5,187.5,YES,0.911763936027,0.0117639360269,33,1,4.52984616185,0.791197996401,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,22,-10,80,0,187.5,187.5,YES,0.913816673115,0.0138166731148,33,1,4.42402000361,0.772609864292,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,23,-9,96,0,187.5,187.5,YES,0.914818572114,0.0148185721142,33,1,4.37228244749,0.763522196633,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,3,24,-8,126,150,37.5,187.5,YES,0.902159747587,0.00215974758658,18,1,4.58872925527,0.784780191142,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,4,25,-7,143,150,37.5,187.5,YES,0.911529629612,0.0115296296119,18,1,4.12988724534,0.703818310359,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,4,26,-6,246,150,37.5,187.5,YES,0.915515937765,0.0155159377646,18,1,3.93339839837,0.669120361452,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,4,27,-5,314,150,37.5,187.5,YES,0.916817228837,0.0168172288367,18,1,3.86909530341,0.657760776879,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,4,28,-4,389,150,37.5,187.5,YES,0.918140268862,0.0181402688616,18,1,3.80363727027,0.646194793909,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,4,29,-3,465,150,37.5,187.5,YES,0.918942607567,0.0189426075673,18,1,3.76390210657,0.63917264477,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,4,30,-2,511,150,37.5,187.5,YES,0.920780645829,0.0207806458285,18,1,3.6727647071,0.623062827971,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1320,4,31,-1,551,150,37.5,187.5,YES,0.922097999101,0.0220979991009,18,1,3.60735175534,0.611496845002,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,1,8,-16,8,150,37.5,187.5,YES,0.935040296279,0.0350402962792,33,1,3.51710903473,0.605375227791,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,9,-15,13,150,37.5,187.5,YES,0.910376134915,0.0103761349146,18,1,4.19751463833,0.716128640029,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,10,-14,15,150,37.5,187.5,YES,0.911208561254,0.0112085612539,18,1,4.1772092306,0.713244227439,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,11,-13,17,150,37.5,187.5,YES,0.908994613221,0.00899461322104,18,1,4.32397826579,0.740388819869,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,12,-12,19,150,37.5,187.5,YES,0.90866776765,0.00866776765037,18,1,4.39857219561,0.755414734318,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,13,-11,21,150,37.5,187.5,YES,0.908669345026,0.00866934502622,18,1,4.43203469175,0.762357187082,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,14,-10,23,150,37.5,187.5,YES,0.909662404328,0.00966240432792,18,1,4.46895359458,0.771453343297,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,15,-9,25,150,37.5,187.5,YES,0.913552226656,0.0135522266557,18,1,4.31473208467,0.745431762187,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,2,16,-8,27,150,37.5,187.5,YES,0.911989752435,0.0119897524348,18,1,4.35223994628,0.750857600964,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,3,17,-7,37,150,37.5,187.5,YES,0.91105167545,0.0110516754495,18,1,4.35433075652,0.749892361094,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,3,18,-6,42,150,37.5,187.5,YES,0.911426916062,0.0114269160624,18,1,4.2650685685,0.731966110596,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,3,19,-5,50,150,37.5,187.5,YES,0.905883997991,0.00588399799057,18,1,4.44553078244,0.760805100893,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,3,20,-4,62,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,3,21,-3,79,150,0,150,NO,0.9,0,18,1,4.95640698938,0.853440280584,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,3,22,-2,93,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1432,3,23,-1,112,150,5.00222085975e-12,150,NO,0.9,0,18,1,4.83659842094,0.831134359092,True,False,False,150,5.00222085975e-12,5.00222085975e-12,37.5,False,9.75433067651e-14,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,1,8,-16,8,150,37.5,187.5,YES,0.935040296279,0.0350402962792,33,1,3.51710903473,0.605375227791,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,9,-15,13,150,37.5,187.5,YES,0.910376134915,0.0103761349146,18,1,4.19751463833,0.716128640029,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,10,-14,15,150,37.5,187.5,YES,0.911208561254,0.0112085612539,18,1,4.1772092306,0.713244227439,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,11,-13,17,150,37.5,187.5,YES,0.908994613221,0.00899461322104,18,1,4.32397826579,0.740388819869,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,12,-12,19,150,37.5,187.5,YES,0.90866776765,0.00866776765037,18,1,4.39857219561,0.755414734318,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,13,-11,21,150,37.5,187.5,YES,0.908669345026,0.00866934502622,18,1,4.43203469175,0.762357187082,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,14,-10,23,150,37.5,187.5,YES,0.909662404328,0.00966240432792,18,1,4.46895359458,0.771453343297,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,15,-9,25,150,37.5,187.5,YES,0.913552226656,0.0135522266557,18,1,4.31473208467,0.745431762187,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,2,16,-8,27,150,37.5,187.5,YES,0.911989752435,0.0119897524348,18,1,4.35223994628,0.750857600964,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,3,17,-7,37,150,37.5,187.5,YES,0.91105167545,0.0110516754495,18,1,4.35433075652,0.749892361094,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,3,18,-6,42,150,37.5,187.5,YES,0.911426916062,0.0114269160624,18,1,4.2650685685,0.731966110596,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,3,19,-5,50,150,37.5,187.5,YES,0.905883997991,0.00588399799057,18,1,4.44553078244,0.760805100893,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,3,20,-4,62,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,3,21,-3,79,150,0,150,NO,0.9,0,18,1,4.95640698938,0.853440280584,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,3,22,-2,93,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1580,3,23,-1,112,150,5.00222085975e-12,150,NO,0.9,0,18,1,4.83659842094,0.831134359092,True,False,False,150,5.00222085975e-12,5.00222085975e-12,37.5,False,9.75433067651e-14,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,2,16,-16,27,150,37.5,187.5,YES,0.911989752435,0.0119897524348,18,1,4.35223994628,0.750857600964,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,17,-15,37,150,37.5,187.5,YES,0.91105167545,0.0110516754495,18,1,4.35433075652,0.749892361094,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,18,-14,42,150,37.5,187.5,YES,0.911426916062,0.0114269160624,18,1,4.2650685685,0.731966110596,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,19,-13,50,150,37.5,187.5,YES,0.905883997991,0.00588399799057,18,1,4.44553078244,0.760805100893,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,20,-12,61,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,21,-11,78,150,2.72848410532e-12,150,NO,0.9,0,18,1,4.95640698938,0.853440280584,True,False,False,150,2.72848410532e-12,2.72848410532e-12,37.5,False,5.32054400537e-14,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,22,-10,92,150,0,150,NO,0.9,0,18,1,4.87591690154,0.838458765362,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,23,-9,115,150,0,150,NO,0.9,0,18,1,4.83659842094,0.831134359092,True,False,False,150,0,0,37.5,False,0,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,3,24,-8,126,150,37.5,187.5,YES,0.902159747587,0.00215974758658,18,1,4.58872925527,0.784780191142,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,4,25,-7,143,150,37.5,187.5,YES,0.911529629612,0.0115296296119,18,1,4.12988724534,0.703818310359,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,4,26,-6,246,150,37.5,187.5,YES,0.915515937765,0.0155159377646,18,1,3.93339839837,0.669120361452,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,4,27,-5,314,150,37.5,187.5,YES,0.916817228837,0.0168172288367,18,1,3.86909530341,0.657760776879,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,4,28,-4,389,150,37.5,187.5,YES,0.918140268862,0.0181402688616,18,1,3.80363727027,0.646194793909,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,4,29,-3,465,150,37.5,187.5,YES,0.918942607567,0.0189426075673,18,1,3.76390210657,0.63917264477,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,4,30,-2,511,150,37.5,187.5,YES,0.920780645829,0.0207806458285,18,1,3.6727647071,0.623062827971,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
1666,4,31,-1,551,150,37.5,187.5,YES,0.922097999101,0.0220979991009,18,1,3.60735175534,0.611496845002,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
2000,2,16,-16,26,0,187.5,187.5,YES,0.926051161147,0.0260511611468,33,1,3.81596747025,0.67176969161,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
2000,3,17,-15,28,0,187.5,187.5,YES,0.925946052931,0.0259460529306,33,1,3.81616207051,0.67080445174,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
2000,3,18,-14,38,0,187.5,187.5,YES,0.927557827398,0.0275578273983,33,1,3.72358602307,0.652878201242,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
2000,3,19,-13,43,0,187.5,187.5,YES,0.923975874081,0.023975874081,33,1,3.90084204105,0.681717191539,False,False,False,187.5,37.5,37.5,0,True,0.73125,"min(187.5, realized_PEL4 + Stage89QG_DeltaP_from_realized)"
