selected_pair_id,focal_state_id,focal_site,selection_reason,method,path_count,C_count,D_count,stage,observed_site,active_decision_count,active_decision_rate,terminal_event_count,terminal_event_rate,mean_start_inventory_kg,mean_end_inventory_kg,mean_production_kg,mean_electrolyzer_power_kw,mean_normal_served_kg,mean_normal_shortage_kg,mean_htt_inflow_kg,mean_htt_outflow_kg,mean_net_htt_inflow_kg,mean_total_htt_flow_kg,mean_htt_capacity_kg,mean_beta,mean_terminal_target_kg,mean_terminal_gap_kg
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,2,2,61,1,0,0,67.882050982103,77.8062297566547,23.4,200,9.04032175949496,3.21433662559821,0,4.43549946595331,-4.43549946595331,13.2517633100894,152.415300546448,0.0474043715846994,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,2,3,61,1,0,0,37.7163366656137,37.7079183334494,14.04,120,5.23215448802811,1.86032159574333,0,8.81626384413613,-8.81626384413613,13.2517633100894,152.415300546448,0.0474043715846994,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,2,4,61,1,0,0,47.7055120125908,59.5354490995098,17.55,150,7.63991987074456,2.71641595404251,1.91985695766359,0,1.91985695766359,13.2517633100894,152.415300546448,0.0474043715846994,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,3,1,61,1,0,0,119.636010330046,171.824277559016,35.1,300,8.51948455553459,13.1342053564492,25.7715872318776,0.16383544737222,25.6077517845053,31.1110714346572,139.592818110851,0.127544886807182,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,3,2,61,1,0,0,77.8062297566547,84.8008799953926,23.0039378502282,196.614853420754,5.46176560431728,8.42022197332247,0,10.5475220071731,-10.5475220071731,31.1110714346572,139.592818110851,0.127544886807182,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,3,3,61,1,0,0,37.7079183334494,27.7363653578707,13.6596183473953,116.748874764063,3.31457522997868,5.10997014621713,0,20.3165960929954,-20.3165960929954,31.1110714346572,139.592818110851,0.127544886807182,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,3,4,61,1,0,0,59.5354490995098,77.3931784958749,17.55,150,4.94863691929799,7.62914858391773,5.33948420277965,0.0831178871165176,5.25636631566313,31.1110714346572,139.592818110851,0.127544886807182,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,4,1,53,0.868852459016393,8,0.131147540983607,171.824277559016,208.737991424226,30.4967213114754,260.655737704918,1.20045617501138,5.86889685561118,9.06561460650401,1.44816587775809,7.61744872874592,22.6759208432772,122.682279469165,0.233235753317721,31.6574131332656,4.57641003799954
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,4,2,53,0.868852459016393,8,0.131147540983607,84.8008799953926,92.4593146560097,16.8787024780718,144.262414342494,0.595662356175542,2.91212707463598,1.43877356849083,10.06337902977,-8.62460546127922,22.6759208432772,122.682279469165,0.233235753317721,18.1021380826607,7.19957552210888
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,4,3,53,0.868852459016393,8,0.131147540983607,27.7363653578707,25.8127023994879,10.205850606399,87.2294923623845,0.966751108743782,4.15702976759826,0.00161347971099416,11.164375935749,-11.162762456038,22.6759208432772,122.682279469165,0.233235753317721,4.2925305943411,0.935064116515709
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,4,4,53,0.868852459016393,8,0.131147540983607,77.3931784958749,103.66843480871,14.7246861168067,125.852018092365,0.619348992542736,3.02792840798671,12.1699191885713,0,12.1699191885713,22.6759208432772,122.682279469165,0.233235753317721,19.672131147541,7.38463141900651
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,5,1,22,0.360655737704918,31,0.508196721311475,208.737991424226,221.883460307448,12.6590163934426,108.196721311475,0.083937312008169,1.76268355217155,1.87825029658495,1.30786049479766,0.570389801787287,7.57841091328557,103.625917252147,0.352338017174083,122.672475891404,9.97636829088222
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,5,2,22,0.360655737704918,31,0.508196721311475,92.4593146560097,99.8638740546471,8.43934426229508,72.1311475409836,0.0955096222380613,2.00570206699929,1.64787598748549,2.58715122890505,-0.93927524141956,7.57841091328557,103.625917252147,0.352338017174083,70.1457850703103,19.7066538064696
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,5,3,22,0.360655737704918,31,0.508196721311475,25.8127023994879,27.9416416130498,5.06360655737705,43.2786885245902,0.025996668470421,0.545930037878842,0,2.90867067534472,-2.90867067534472,7.57841091328557,103.625917252147,0.352338017174083,16.6335560530718,2.75933903712907
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,5,4,22,0.360655737704918,31,0.508196721311475,103.66843480871,113.228481598545,6.32950819672131,54.0983606557377,0.0470175218631477,0.987367959126101,4.05228462921513,0.77472851423814,3.27755611497699,7.57841091328557,103.625917252147,0.352338017174083,76.2295081967213,19.434668161734
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,6,1,2,0.0327868852459016,20,0.327868852459016,221.883460307448,222.920732907135,1.15081967213115,9.83606557377049,0,0.658678979322286,0.0818165247163277,0.195363597160143,-0.113547072443816,0.606050177728009,82.328181108509,0.485448868071819,79.1435328331641,4.74650766261039
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,6,2,2,0.0327868852459016,20,0.327868852459016,99.8638740546471,100.5907417651,0.767213114754098,6.55737704918033,0.164157164144444,0.237634914055332,0.123811759843451,0,0.123811759843451,0.606050177728009,82.328181108509,0.485448868071819,45.2553452066518,10.3765875070715
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,6,3,2,0.0327868852459016,20,0.327868852459016,27.9416416130498,28.1945880945346,0.460327868852459,3.9344262295082,0,0.232540199467916,0.0529738893567014,0.260355276724323,-0.207381387367621,0.606050177728009,82.328181108509,0.485448868071819,10.7313264858528,1.16365187947417
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,6,4,2,0.0327868852459016,20,0.327868852459016,113.228481598545,113.831232137451,0.575409836065574,4.91803278688525,0.169775997127657,0.169775997127657,0.347448003811529,0.150331303843543,0.197116699967986,0.606050177728009,82.328181108509,0.485448868071819,49.1803278688525,9.11955717721236
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,7,1,0,0,2,0.0327868852459016,222.920732907135,222.920732907135,0,0,0,0,0,0,0,0,76.3228727556596,0.522982045277127,7.91435328331641,0.0776436449038824
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,7,2,0,0,2,0.0327868852459016,100.5907417651,100.5907417651,0,0,0,0,0,0,0,0,76.3228727556596,0.522982045277127,4.52553452066518,0.241454845931688
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,7,3,0,0,2,0.0327868852459016,28.1945880945346,28.1945880945346,0,0,0,0,0,0,0,0,76.3228727556596,0.522982045277127,1.07313264858528,0.094691052653036
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,7,4,0,0,2,0.0327868852459016,113.831232137451,113.831232137451,0,0,0,0,0,0,0,0,76.3228727556596,0.522982045277127,4.91803278688525,0.229911104595868
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,8,1,0,0,0,0,222.920732907135,222.920732907135,0,0,0,0,0,0,0,0,67.9256830601093,0.575464480874317,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,8,2,0,0,0,0,100.5907417651,100.5907417651,0,0,0,0,0,0,0,0,67.9256830601093,0.575464480874317,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,8,3,0,0,0,0,28.1945880945346,28.1945880945346,0,0,0,0,0,0,0,0,67.9256830601093,0.575464480874317,0,0
3,17,4,top8_C_D_remaining_gap,saa,61,31,30,8,4,0,0,0,0,113.831232137451,113.831232137451,0,0,0,0,0,0,0,0,67.9256830601093,0.575464480874317,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,1,1,57,1,0,0,58.0445570448695,88.0243810123712,35.1,300,5.12017603249831,0,0,0,0,0,160,0,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,1,2,57,1,0,0,50.3081379386248,67.882050982103,23.4,200,5.82608695652174,0,0,0,0,0,160,0,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,1,3,57,1,0,0,25.2621334423093,37.7163366656137,14.04,120,1.58579677669568,0,0,0,0,0,160,0,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,1,4,57,1,0,0,33.0235808462428,47.7055120125908,17.55,150,2.86806883365201,0,0,0,0,0,160,0,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,2,1,57,1,0,0,88.0243810123712,128.487012843584,35.1,300,10.925982016653,9.16372685267671,16.2886138478656,0,16.2886138478656,20.5158051772821,151.564912280702,0.052719298245614,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,2,2,57,1,0,0,67.882050982103,76.0819191363895,23.4,200,6.66481420943663,5.58984417565653,0,8.53531763627689,-8.53531763627689,20.5158051772821,151.564912280702,0.052719298245614,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,2,3,57,1,0,0,37.7163366656137,35.9185375702766,14.04,120,3.85731155433184,3.2351645294396,0,11.9804875410052,-11.9804875410052,20.5158051772821,151.564912280702,0.052719298245614,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,2,4,57,1,0,0,47.7055120125908,63.8503101741406,17.55,150,5.63239316786665,4.72394265692042,4.22719132941649,0,4.22719132941649,20.5158051772821,151.564912280702,0.052719298245614,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,3,1,57,1,0,0,128.487012843584,179.496743824716,35.1,300,6.07822874722351,15.5754611647602,22.8661541682637,0.878194439907715,21.987959728356,31.5615966430718,137.982289055973,0.137610693400167,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,3,2,57,1,0,0,76.0819191363895,85.2082073732324,23.1253390294828,197.65247033746,3.89669826740765,9.9852893102321,0.0167859485537365,10.119138473786,-10.1023525252322,31.5615966430718,137.982289055973,0.137610693400167,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,3,3,57,1,0,0,35.9185375702766,26.7435979214353,13.713304554308,117.207731233402,2.36478466700233,6.05976070919348,0.0408041932311686,20.5642637293781,-20.5234595361469,31.5615966430718,137.982289055973,0.137610693400167,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,3,4,57,1,0,0,63.8503101741406,86.5075560501208,17.55,150,3.53060645704301,9.04717904617271,8.63785233302318,0,8.63785233302318,31.5615966430718,137.982289055973,0.137610693400167,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,4,1,49,0.859649122807018,8,0.140350877192982,179.496743824716,212.821646389179,30.1736842105263,257.894736842105,0.71372150756037,6.28074926653126,6.42063122954047,2.55569136804337,3.8649398614971,17.8274303634343,120.016708437761,0.249895572263993,34.0342168188111,4.85564080635019
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,4,2,49,0.859649122807018,8,0.140350877192982,85.2082073732324,100.674690308863,18.8842105263158,161.40350877193,0.21248774109186,3.25814536340852,2.57101400251419,5.77625385210774,-3.20523984959355,17.8274303634343,120.016708437761,0.249895572263993,19.181056861667,7.62146246437855
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,4,3,49,0.859649122807018,8,0.140350877192982,26.7435979214353,28.1476006372685,11.3305263157895,96.8421052631579,0.560662437470146,4.5088446924161,0.129623980797047,9.49548514328319,-9.36586116248615,17.8274303634343,120.016708437761,0.249895572263993,6.00806492132465,2.098245990917
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,4,4,49,0.859649122807018,8,0.140350877192982,86.5075560501208,109.83295800568,14.8401781648898,126.839129614442,0.220937359912906,3.38770618533122,8.70616115058259,0,8.70616115058259,17.8274303634343,120.016708437761,0.249895572263993,21.0526315789474,7.41512852930704
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,5,1,11,0.192982456140351,38,0.666666666666667,212.821646389179,219.120336466074,6.77368421052631,57.8947368421053,0.0898276496929528,0.898276496929528,0.639205553527215,1.02437203746555,-0.385166483938334,3.86360548340146,102.95873015873,0.356507936507936,161.662529889353,16.7452589482364
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,5,2,11,0.192982456140351,38,0.666666666666667,100.674690308863,104.740615941909,4.51578947368421,38.5964912280702,0.102212051868802,1.02212051868802,0.699455757079481,1.0471075458485,-0.347651788769023,3.86360548340146,102.95873015873,0.356507936507936,91.1100200929184,21.3439131714391
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,5,3,11,0.192982456140351,38,0.666666666666667,28.1476006372685,29.1390734090295,2.66078024533172,22.7417114985618,0.0278209960823804,0.278209960823804,0,1.64148647748841,-1.64148647748841,3.86360548340146,102.95873015873,0.356507936507936,28.5383083762921,9.7117374444003
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,5,4,11,0.192982456140351,38,0.666666666666667,109.83295800568,115.543787864058,3.38684210526316,28.9473684210526,0.0503169970816142,0.503169970816142,2.52494417279477,0.150639422598996,2.37430475019577,3.86360548340146,102.95873015873,0.356507936507936,100,23.3131190023271
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,6,1,2,0.0350877192982456,9,0.157894736842105,219.120336466074,220.05645638066,1.23157894736842,10.5263157894737,0,0.704902065590516,0,0.295459032783083,-0.295459032783083,0.794132205613645,84.9964912280702,0.468771929824561,38.2884939211624,1.43140241185506
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,6,2,2,0.0350877192982456,9,0.157894736842105,104.740615941909,105.599157194205,0.821052631578947,7.01754385964912,0,0.429988013512041,0.0374886207167984,0,0.0374886207167984,0.794132205613645,84.9964912280702,0.468771929824561,21.5786889693754,2.2957733137063
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,6,3,2,0.0350877192982456,9,0.157894736842105,29.1390734090295,29.1330318151463,0.492631578947368,4.21052631578947,0,0.248858809956893,0,0.498673172830562,-0.498673172830562,0.794132205613645,84.9964912280702,0.468771929824561,6.75907303649024,1.39638086365759
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,6,4,2,0.0350877192982456,9,0.157894736842105,115.543787864058,116.916220922639,0.61578947368421,5.26315789473684,0,0.363380204378494,0.756643584896847,0,0.756643584896847,0.794132205613645,84.9964912280702,0.468771929824561,23.6842105263158,1.74061759232971
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,7,1,0,0,2,0.0350877192982456,220.05645638066,220.05645638066,0,0,0,0,0,0,0,0,72.9864661654135,0.543834586466165,8.50855420470277,0.316934433168465
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,7,2,0,0,2,0.0350877192982456,105.599157194205,105.599157194205,0,0,0,0,0,0,0,0,72.9864661654135,0.543834586466165,4.79526421541676,0.540987113065369
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,7,3,0,0,2,0.0350877192982456,29.1330318151463,29.1330318151463,0,0,0,0,0,0,0,0,72.9864661654135,0.543834586466165,1.50201623033116,0.468066450317021
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,7,4,0,0,2,0.0350877192982456,116.916220922639,116.916220922639,0,0,0,0,0,0,0,0,72.9864661654135,0.543834586466165,5.26315789473684,0.614913953397496
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,8,1,0,0,0,0,220.05645638066,220.05645638066,0,0,0,0,0,0,0,0,70.2783625730994,0.560760233918129,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,8,2,0,0,0,0,105.599157194205,105.599157194205,0,0,0,0,0,0,0,0,70.2783625730994,0.560760233918129,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,8,3,0,0,0,0,29.1330318151463,29.1330318151463,0,0,0,0,0,0,0,0,70.2783625730994,0.560760233918129,0,0
4,16,4,top8_C_D_remaining_gap,saa,57,18,39,8,4,0,0,0,0,116.916220922639,116.916220922639,0,0,0,0,0,0,0,0,70.2783625730994,0.560760233918129,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,1,1,61,1,0,0,58.0445570448695,88.0243810123712,35.1,300,5.12017603249831,0,0,0,0,0,160,0,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,1,2,61,1,0,0,50.3081379386248,67.882050982103,23.4,200,5.82608695652174,0,0,0,0,0,160,0,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,1,3,61,1,0,0,25.2621334423093,37.7163366656137,14.04,120,1.58579677669568,0,0,0,0,0,160,0,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,1,4,61,1,0,0,33.0235808462428,47.7055120125908,17.55,150,2.86806883365201,0,0,0,0,0,160,0,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,2,1,61,1,0,0,88.0243810123712,124.716250354299,35.1,300,12.5149006071234,7.57480826220629,14.1067699490514,0,14.1067699490514,17.5214412284161,152.047462919594,0.0497033567525371,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,2,2,61,1,0,0,67.882050982103,76.3901265381407,23.4,200,7.63404948579574,4.62060889929742,0,7.25787495816656,-7.25787495816656,17.5214412284161,152.047462919594,0.0497033567525371,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,2,3,61,1,0,0,37.7163366656137,37.0745066054737,14.04,120,4.41826378989041,2.67421229388103,0,10.2635662702495,-10.2635662702495,17.5214412284161,152.047462919594,0.0497033567525371,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,2,4,61,1,0,0,47.7055120125908,62.2186954011045,17.55,150,6.45148789085096,3.90484793393611,3.41467127936468,0,3.41467127936468,17.5214412284161,152.047462919594,0.0497033567525371,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,3,1,61,1,0,0,124.716250354299,179.646436914954,35.1,300,5.67965637035639,15.9740335416274,26.3304508502694,0.820607919258029,25.5098429310114,34.749770604969,138.338173302108,0.135386416861827,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,3,2,61,1,0,0,76.3901265381407,84.6208341116319,23.1433495849266,197.806406708774,3.64117706954485,10.2408105080949,0.0156852306157866,11.2871501725063,-11.2714649418905,34.749770604969,138.338173302108,0.135386416861827,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,3,3,61,1,0,0,37.0745066054737,25.9956329871969,13.7347272064846,117.390830824654,2.20971681998579,6.21482855621002,0.0381285084291247,22.6420125132047,-22.6038840047755,34.749770604969,138.338173302108,0.135386416861827,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,3,4,61,1,0,0,62.2186954011045,84.8351101372272,17.55,150,3.29909127953199,9.27869422368373,8.36550601565466,0,8.36550601565466,34.749770604969,138.338173302108,0.135386416861827,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,4,1,53,0.868852459016393,8,0.131147540983607,179.646436914954,212.674243724923,30.4967213114754,260.655737704918,0.533536077782834,6.53581695283972,5.68471584029206,2.6200942640156,3.06462157627646,18.2466150629882,120.71818891491,0.245511319281811,31.8024648962661,4.53723813052395
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,4,2,53,0.868852459016393,8,0.131147540983607,84.6208341116319,99.8741545469867,19.1803278688525,163.934426229508,0.198554118725181,3.30923531208634,2.67608160707709,6.40453492184964,-3.72845331477255,18.2466150629882,120.71818891491,0.245511319281811,17.9232826412299,7.1216944339275
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,4,3,53,0.868852459016393,8,0.131147540983607,25.9956329871969,27.8782297838186,11.5081967213115,98.3606557377049,0.434865649765295,4.68891522657675,0.0312516021984391,9.22198587712296,-9.19073427492452,18.2466150629882,120.71818891491,0.245511319281811,5.61409345107386,1.96065608987326
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,4,4,53,0.868852459016393,8,0.131147540983607,84.8351101372272,109.501097886446,15.017871399979,128.357875213495,0.206449664180912,3.44082773634854,9.8545660134206,0,9.8545660134206,18.2466150629882,120.71818891491,0.245511319281811,19.672131147541,6.92889059295904
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,5,1,15,0.245901639344262,38,0.622950819672131,212.674243724923,219.666814203898,8.63114754098361,73.7704918032787,0.083937312008169,1.17512236811437,0.46298220785222,2.01762195785272,-1.5546397500005,6.14921810508285,103.514129586261,0.35303669008587,151.061708257264,15.6472091811389
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,5,2,15,0.245901639344262,38,0.622950819672131,99.8741545469867,105.120819672379,5.75409836065574,49.1803278688525,0.0955096222380613,1.33713471133286,1.00356957789987,1.41549319092499,-0.411923613025124,6.14921810508285,103.514129586261,0.35303669008587,85.1355925458418,19.9443123077382
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,5,3,15,0.245901639344262,38,0.622950819672131,27.8782297838186,29.0213783956346,3.40695858990014,29.1193041871807,0.025996668470421,0.363953358585894,0,2.23781330961371,-2.23781330961371,6.14921810508285,103.514129586261,0.35303669008587,26.6669438926008,9.07490220214454
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,5,4,15,0.245901639344262,38,0.622950819672131,109.501097886446,117.974030807714,4.3155737704918,36.8852459016393,0.0470175218631477,0.658245306084067,4.68266631933076,0.478289646691432,4.20437667263933,6.14921810508285,103.514129586261,0.35303669008587,93.4426229508197,21.7843898874204
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,6,1,2,0.0327868852459016,13,0.213114754098361,219.666814203898,220.541549206052,1.15081967213115,9.83606557377049,0,0.658678979322286,0,0.276084669977635,-0.276084669977635,0.742057962622586,86.0927400468384,0.46192037470726,51.6790054564324,1.47486597551178
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,6,2,2,0.0327868852459016,13,0.213114754098361,105.120819672379,105.923063137639,0.767213114754098,6.55737704918033,0,0.401792078199776,0.0350303505058608,0,0.0350303505058608,0.742057962622586,86.0927400468384,0.46192037470726,29.1253342919985,3.17044771179854
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,6,3,2,0.0327868852459016,13,0.213114754098361,29.0213783956346,29.0157329718421,0.460327868852459,3.9344262295082,0,0.232540199467916,0,0.465973292644952,-0.465973292644952,0.742057962622586,86.0927400468384,0.46192037470726,9.12290185799502,2.31879773224922
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,6,4,2,0.0327868852459016,13,0.213114754098361,117.974030807714,119.256468255896,0.575409836065574,4.91803278688525,0,0.339551994255314,0.707027612116726,0,0.707027612116726,0.742057962622586,86.0927400468384,0.46192037470726,31.9672131147541,1.45565953677921
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,7,1,0,0,2,0.0327868852459016,220.541549206052,220.541549206052,0,0,0,0,0,0,0,0,73.6124902419984,0.53992193598751,7.95061622406652,0.296151847386926
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,7,2,0,0,2,0.0327868852459016,105.923063137639,105.923063137639,0,0,0,0,0,0,0,0,73.6124902419984,0.53992193598751,4.48082066030746,0.505512548274198
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,7,3,0,0,2,0.0327868852459016,29.0157329718421,29.0157329718421,0,0,0,0,0,0,0,0,73.6124902419984,0.53992193598751,1.40352336276846,0.43737356832902
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,7,4,0,0,2,0.0327868852459016,119.256468255896,119.256468255896,0,0,0,0,0,0,0,0,73.6124902419984,0.53992193598751,4.91803278688525,0.574591726945201
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,8,1,0,0,0,0,220.541549206052,220.541549206052,0,0,0,0,0,0,0,0,70.9333333333333,0.556666666666667,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,8,2,0,0,0,0,105.923063137639,105.923063137639,0,0,0,0,0,0,0,0,70.9333333333333,0.556666666666667,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,8,3,0,0,0,0,29.0157329718421,29.0157329718421,0,0,0,0,0,0,0,0,70.9333333333333,0.556666666666667,0,0
5,16,2,top8_C_D_remaining_gap,saa,61,21,40,8,4,0,0,0,0,119.256468255896,119.256468255896,0,0,0,0,0,0,0,0,70.9333333333333,0.556666666666667,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,1,1,47,1,0,0,58.0445570448695,88.0243810123712,35.1,300,5.12017603249831,0,0,0,0,0,160,0,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,1,2,47,1,0,0,50.3081379386248,67.882050982103,23.4,200,5.82608695652174,0,0,0,0,0,160,0,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,1,3,47,1,0,0,25.2621334423093,37.7163366656137,14.04,120,1.58579677669568,0,0,0,0,0,160,0,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,1,4,47,1,0,0,33.0235808462428,47.7055120125908,17.55,150,2.86806883365201,0,0,0,0,0,160,0,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,2,1,47,1,0,0,88.0243810123712,124.573832703421,35.1,300,12.8232184272317,7.26649044209798,14.2726701182811,0,14.2726701182811,17.3504467984824,152.569807497467,0.0464387031408308,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,2,2,47,1,0,0,67.882050982103,77.4130180177437,23.4,200,7.82212237346372,4.43253601162944,0,6.04691059089556,-6.04691059089556,17.3504467984824,152.569807497467,0.0464387031408308,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,2,3,47,1,0,0,37.7163366656137,35.9256880641302,14.04,120,4.52711239389666,2.56536368987478,0,11.3035362075868,-11.3035362075868,17.3504467984824,152.569807497467,0.0464387031408308,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,2,4,47,1,0,0,47.7055120125908,61.7228615705875,17.55,150,6.61042712220451,3.74590870258256,3.07777668020124,0,3.07777668020124,17.3504467984824,152.569807497467,0.0464387031408308,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,3,1,47,1,0,0,124.573832703421,168.424707158355,35.1,300,8.75361932612109,12.9000705858627,17.7991590001684,0.294665219113218,17.5044937810552,24.3131318931113,139.765754812563,0.126464032421479,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,3,2,47,1,0,0,77.4130180177437,86.1204454751136,23.3038292321776,199.178027625449,5.61186731862032,8.27012025901942,0,8.98453445618733,-8.98453445618733,24.3131318931113,139.765754812563,0.126464032421479,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,3,3,47,1,0,0,35.9256880641302,31.581540901801,13.9425182892672,119.16682298519,3.40566727973873,5.01887809645708,0.0262436011081332,14.9072417729658,-14.8809981718577,24.3131318931113,139.765754812563,0.126464032421479,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,3,4,47,1,0,0,61.7228615705875,80.549263724788,17.55,150,5.08463669278933,7.49314881042638,6.48772929183478,0.126690444844966,6.36103884698982,24.3131318931113,139.765754812563,0.126464032421479,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,4,1,39,0.829787234042553,8,0.170212765957447,168.424707158355,205.929096932437,29.0473530750451,248.267975000385,1.21180800645356,5.53969374378772,11.0619751462646,1.39313044077385,9.66884470549072,24.131297748073,122.260587639311,0.235871327254306,41.4586913236778,6.78110201725218
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,4,2,39,0.829787234042553,8,0.170212765957447,86.1204454751136,95.5240625438764,16.4297872340426,140.425531914894,0.601295097132285,2.74877758689045,2.23046218122967,8.65533724937725,-6.42487506814758,24.131297748073,122.260587639311,0.235871327254306,20.9872437920775,6.61234876979517
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,4,3,39,0.829787234042553,8,0.170212765957447,31.581540901801,26.4374864742975,9.85787234042553,84.2553191489362,1.00603155475822,3.88737458928743,0.000925232721410727,13.9968204458923,-13.9958952131709,24.131297748073,122.260587639311,0.235871327254306,5.01404105594312,0.612082539257705
