method,path_id,state_id,terminal_state_k,terminal_stage,terminal_loh_total_target_kg,actual_terminal_total_inventory_kg,preserved_ordinary_service_total_kg,initial_total_inventory_kg,total_storage_capacity_kg,max_feasible_terminal_total_inventory_kg,min_feasible_station_gap_kg,system_total_capacity_gap_kg,capacity_gap_share_of_target,system_total_sufficient,station_targets_feasible,max_total_status,min_gap_status,solve_pass,max_lp_residual,step05b4_dro_reproduction_residual,completed_backward_iterations
saa,4822,17,191,5,562.147123803289,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,156.880030662627,156.880030662627,0.279072904618336,0,0,OPTIMAL,OPTIMAL,1,1.59872115546023e-14,NaN,1112
saa,4842,17,191,5,562.147123803289,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,50.5488431306107,50.5488431306107,0.0899210206549045,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,4855,16,183,6,571.966287537845,551.8951015097,65.1933077623492,166.638409272046,750,551.895101509697,20.0711860281474,20.0711860281474,0.0350915542846909,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,4893,19,207,6,511.414777841421,601.688280672678,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,7.105427357601e-15,NaN,1112
saa,4928,18,199,7,546.327360008728,617.432473036775,74.7673494051952,166.638409272046,750,632.411059866851,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,NaN,1112
saa,4935,18,199,4,546.327360008728,371.715101509697,65.1933077623492,166.638409272046,750,371.715101509697,174.612258499031,174.612258499031,0.319611045099849,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,4984,17,191,7,562.147123803289,618.375203119551,80.5934363617169,166.638409272046,750,626.584972910329,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,NaN,1112
saa,4988,18,199,5,546.327360008728,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,84.5222584990309,84.5222584990308,0.154709913297552,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5034,17,191,5,562.147123803289,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,50.5488431306107,50.5488431306107,0.0899210206549045,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,5072,17,191,5,562.147123803289,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,50.5488431306107,50.5488431306107,0.0899210206549045,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,5090,18,199,5,546.327360008728,505.701098909342,21.2973103627048,166.638409272046,750,505.701098909342,40.6262610993865,40.6262610993865,0.0743624868041341,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5220,17,191,5,562.147123803289,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,100.342022293592,100.342022293592,0.178497795407568,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,5311,16,183,5,571.966287537845,405.267093140663,121.731316131384,166.638409272046,750,405.267093140662,166.699194397182,166.699194397182,0.291449335440339,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5368,16,183,6,571.966287537845,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,20.0711860281474,20.0711860281474,0.0350915542846909,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,5371,19,207,7,511.414777841421,504.885837012072,159.400128599368,166.638409272046,750,547.778280672678,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,5382,16,183,5,571.966287537845,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161186028147,110.161186028147,0.192600837546493,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5393,19,207,5,511.414777841421,405.267093140661,121.731316131384,166.638409272046,750,405.267093140662,106.147684700758,106.147684700758,0.207556936756475,0,0,OPTIMAL,OPTIMAL,1,1.59872115546023e-14,NaN,1112
saa,5404,18,199,6,546.327360008728,495.357093140663,121.731316131384,166.638409272046,750,495.357093140662,50.9702668680659,50.9702668680658,0.0932962004085819,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,5417,16,183,5,571.966287537845,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,60.368006865166,60.368006865166,0.105544694120056,0,0,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,5488,17,191,6,562.147123803289,596.734041604598,20.3543676674477,166.638409272046,750,596.734041604599,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5499,17,191,6,562.147123803289,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,10.2520222935921,10.2520222935922,0.0182372582896638,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,5629,16,183,7,571.966287537845,507.562754656588,159.400128599368,166.638409272046,750,547.778280672678,24.188006865166,24.1880068651661,0.0422892177252068,0,0,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,5639,16,183,5,571.966287537845,405.267093140663,121.731316131384,166.638409272046,750,405.267093140662,166.699194397182,166.699194397182,0.291449335440339,0,0,OPTIMAL,OPTIMAL,1,1.59872115546023e-14,NaN,1112
saa,5655,19,207,6,511.414777841421,580.390970309973,36.6974389620725,166.638409272046,750,580.390970309974,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.24344978758018e-14,NaN,1112
saa,5720,18,199,5,546.327360008728,405.267093140663,121.731316131384,166.638409272046,750,405.267093140662,141.060266868066,141.060266868066,0.258197332210879,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5900,17,191,4,562.147123803289,421.508280672678,15.4001285993677,166.638409272046,750,421.508280672679,140.638843130611,140.638843130611,0.250181557772808,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5905,19,207,5,511.414777841421,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,106.147684700758,106.147684700758,0.207556936756475,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,5926,19,207,6,511.414777841421,414.052631549806,144,166.638409272046,750,473.088409272046,38.3263685693743,38.3263685693743,0.0749418480458118,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,6005,19,207,5,511.414777841421,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,6021,16,183,6,571.966287537845,588.120901186375,28.9675080856713,166.638409272046,750,588.120901186375,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,6085,18,199,6,546.327360008728,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,50.9702668680659,50.9702668680658,0.0932962004085819,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,6124,16,183,5,571.966287537845,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,60.368006865166,60.368006865166,0.105544694120056,0,0,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,6151,16,183,6,571.966287537845,579.419596804062,37.6688124679836,166.638409272046,750,579.419596804063,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,6181,17,191,7,562.147123803289,621.615178672098,85.5632305999474,166.638409272046,750,621.615178672099,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,6200,17,191,6,562.147123803289,579.419596804062,37.6688124679836,166.638409272046,750,579.419596804063,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,6228,17,191,5,562.147123803289,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,100.342022293592,100.342022293592,0.178497795407568,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,6316,17,191,5,562.147123803289,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,100.342022293592,100.342022293592,0.178497795407568,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,6337,18,199,6,546.327360008728,599.939171189196,17.14923808285,166.638409272046,750,599.939171189196,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,6361,17,191,6,562.147123803289,431.664319543099,144,166.638409272046,750,473.088409272046,89.058714531243,89.058714531243,0.158425989852448,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,6404,16,183,7,571.966287537845,617.432473036775,82.5001125271531,166.638409272046,750,624.678296744893,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,NaN,1112
saa,6518,16,183,5,571.966287537845,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,60.368006865166,60.368006865166,0.105544694120056,0,0,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,6582,16,183,6,571.966287537845,601.688280672678,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,6741,18,199,5,546.327360008728,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,141.060266868066,141.060266868066,0.258197332210879,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,6873,16,183,4,571.966287537845,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,150.458006865166,150.458006865166,0.263053977381859,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,6901,17,191,5,562.147123803289,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,100.342022293592,100.342022293592,0.178497795407568,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7024,18,199,4,546.327360008728,371.715101509697,65.1933077623492,166.638409272046,750,371.715101509697,174.612258499031,174.612258499031,0.319611045099849,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7026,16,183,5,571.966287537845,506.691443697019,20.3069655750269,166.638409272046,750,506.691443697019,65.2748438408251,65.2748438408251,0.114123586062764,0,0,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,7107,19,207,6,511.414777841421,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,7.105427357601e-15,NaN,1112
saa,7175,17,191,7,562.147123803289,525.738409272047,144,166.638409272046,750,563.178409272046,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,7238,19,207,6,511.414777841421,578.064338737645,39.0240705344015,166.638409272046,750,578.064338737645,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.15463194561016e-14,NaN,1112
saa,7252,17,191,5,562.147123803289,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,100.342022293592,100.342022293592,0.178497795407568,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,7310,18,199,7,546.327360008728,447.125595655936,202.913485150526,166.638409272046,750,504.264924121521,42.0624358872074,42.0624358872074,0.0769912674454661,0,0,OPTIMAL,OPTIMAL,1,2.17603712826531e-14,NaN,1112
saa,7354,16,183,5,571.966287537845,380.091443908838,121.731316131384,166.638409272046,750,405.267093140662,166.699194397182,166.699194397182,0.291449335440339,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7398,18,199,6,546.327360008728,435.648409272047,144,166.638409272046,750,473.088409272046,73.2389507366817,73.2389507366817,0.134056897197152,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,7441,18,199,5,546.327360008728,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,34.7290793360494,34.7290793360494,0.0635682593957853,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7561,19,207,4,511.414777841421,371.715101509698,65.1933077623492,166.638409272046,750,371.715101509697,139.699676331723,139.699676331723,0.273163159111999,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7563,16,183,5,571.966287537845,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161186028147,110.161186028147,0.192600837546494,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7605,16,183,6,571.966287537845,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,20.0711860281474,20.0711860281474,0.0350915542846909,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,7624,16,183,5,571.966287537845,405.267093140663,121.731316131384,166.638409272046,750,405.267093140662,166.699194397182,166.699194397182,0.291449335440339,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7644,18,199,6,546.327360008728,495.357093140663,121.731316131384,166.638409272046,750,495.357093140662,50.9702668680659,50.9702668680658,0.093296200408582,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,7707,16,183,5,571.966287537845,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161186028147,110.161186028147,0.192600837546494,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7725,17,191,6,562.147123803289,536.494972910329,80.5934363617169,166.638409272046,750,536.494972910329,25.6521508929599,25.6521508929599,0.0456324506641721,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,7740,19,207,6,511.414777841421,412.486898178666,144,166.638409272046,750,473.088409272046,38.3263685693743,38.3263685693743,0.0749418480458118,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,7756,16,183,5,571.966287537845,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,60.368006865166,60.368006865166,0.105544694120056,0,0,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,7802,19,207,5,511.414777841421,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7846,18,199,5,546.327360008728,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,34.7290793360494,34.7290793360494,0.0635682593957853,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7850,17,191,5,562.147123803289,405.267093140661,121.731316131384,166.638409272046,750,405.267093140662,156.880030662627,156.880030662627,0.279072904618336,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7858,16,183,7,571.966287537845,525.738409272047,144,166.638409272046,750,563.178409272046,8.78787826579827,8.78787826579833,0.0153643290824494,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,7909,18,199,5,546.327360008728,489.329596804063,37.6688124679836,166.638409272046,750,489.329596804063,56.9977632046653,56.9977632046652,0.104328956184356,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,7931,18,199,6,546.327360008728,571.737856007475,45.3505532645707,166.638409272046,750,571.737856007476,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,7983,16,183,4,571.966287537845,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,150.458006865166,150.458006865166,0.263053977381859,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8031,16,183,5,571.966287537845,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,110.161186028147,110.161186028147,0.192600837546494,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8088,16,183,4,571.966287537845,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,150.458006865166,150.458006865166,0.263053977381859,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8092,19,207,7,511.414777841421,525.738409272046,144,166.638409272046,750,563.178409272046,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,8104,18,199,5,546.327360008728,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,34.7290793360494,34.7290793360494,0.0635682593957853,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8120,17,191,4,562.147123803289,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,140.638843130611,140.638843130611,0.250181557772808,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8165,17,191,4,562.147123803289,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,140.638843130611,140.638843130611,0.250181557772808,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8167,16,183,5,571.966287537845,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,60.368006865166,60.368006865166,0.105544694120056,0,0,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,8236,16,183,7,571.966287537845,620.929656881536,65.1933077623492,166.638409272046,750,641.985101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,NaN,1112
saa,8289,19,207,6,511.414777841421,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,8302,17,191,5,562.147123803289,405.267093140663,121.731316131384,166.638409272046,750,405.267093140662,156.880030662627,156.880030662627,0.279072904618336,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8346,17,191,4,562.147123803289,371.715101509698,65.1933077623492,166.638409272046,750,371.715101509697,190.432022293592,190.432022293592,0.338758332525472,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8379,16,183,5,571.966287537845,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,166.699194397182,166.699194397182,0.291449335440339,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,8439,18,199,6,546.327360008728,432.296131703122,144,166.638409272046,750,473.088409272046,73.2389507366817,73.2389507366817,0.134056897197152,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,8474,16,183,7,571.966287537845,616.538909460416,90.639499811631,166.638409272046,750,616.538909460415,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,8495,16,183,5,571.966287537845,499.533433116477,27.4649761555686,166.638409272046,750,499.533433116478,72.4328544213669,72.4328544213669,0.126638328166456,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8503,19,207,5,511.414777841421,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,49.6096763317234,49.6096763317234,0.0970047767119986,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8504,17,191,5,562.147123803289,461.805101509696,65.1933077623492,166.638409272046,750,461.805101509697,100.342022293592,100.342022293592,0.178497795407568,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8505,17,191,6,562.147123803289,440.446147424766,144,166.638409272046,750,473.088409272046,89.058714531243,89.0587145312431,0.158425989852449,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,8515,17,191,6,562.147123803289,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,10.2520222935921,10.2520222935922,0.0182372582896638,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,8526,19,207,5,511.414777841421,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,49.6096763317234,49.6096763317234,0.0970047767119988,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8558,18,199,4,546.327360008728,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,124.819079336049,124.819079336049,0.228469391198082,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8650,19,207,6,511.414777841421,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,8709,16,183,7,571.966287537845,616.39201732427,65.1933077623492,166.638409272046,750,641.985101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,NaN,1112
saa,8734,17,191,5,562.147123803289,405.267093140661,121.731316131384,166.638409272046,750,405.267093140662,156.880030662627,156.880030662627,0.279072904618336,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8780,16,183,5,571.966287537845,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161186028147,110.161186028147,0.192600837546494,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8798,17,191,5,562.147123803289,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,50.5488431306107,50.5488431306107,0.0899210206549045,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,8822,17,191,6,562.147123803289,495.357093140663,121.731316131384,166.638409272046,750,495.357093140662,66.7900306626271,66.7900306626272,0.118812367500432,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,8828,16,183,6,571.966287537845,412.486898178666,144,166.638409272046,750,473.088409272046,98.8778782657982,98.8778782657983,0.172873612344252,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,8898,18,199,6,546.327360008728,564.019468204696,53.0689410673513,166.638409272046,750,564.019468204695,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,8988,16,183,6,571.966287537845,595.791098909342,21.2973103627048,166.638409272046,750,595.791098909341,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9042,18,199,5,546.327360008728,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,34.7290793360494,34.7290793360494,0.0635682593957853,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9072,17,191,5,562.147123803289,505.701098909342,21.2973103627048,166.638409272046,750,505.701098909342,56.4460248939478,56.4460248939478,0.100411480382669,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,9095,19,207,6,511.414777841421,576.323213011761,40.7651962602855,166.638409272046,750,576.323213011761,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,9122,16,183,6,571.966287537845,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9151,16,183,5,571.966287537845,405.267093140661,121.731316131384,166.638409272046,750,405.267093140662,166.699194397182,166.699194397182,0.291449335440339,0,0,OPTIMAL,OPTIMAL,1,1.59872115546023e-14,NaN,1112
saa,9164,18,199,7,546.327360008728,525.738409272047,144,166.638409272046,750,563.178409272046,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,9170,19,207,5,511.414777841421,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9203,17,191,6,562.147123803289,435.648409272047,144,166.638409272046,750,473.088409272046,89.058714531243,89.0587145312431,0.158425989852449,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,9211,16,183,6,571.966287537845,601.688280672678,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9225,16,183,5,571.966287537845,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161186028147,110.161186028147,0.192600837546494,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9229,17,191,5,562.147123803289,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,50.5488431306107,50.5488431306107,0.0899210206549045,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,9266,19,207,7,511.414777841421,475.945230109064,193.793179162981,166.638409272046,750,513.385230109065,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.1316282072803e-14,NaN,1112
saa,9388,18,199,6,546.327360008728,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,9507,16,183,5,571.966287537845,405.267093140661,121.731316131384,166.638409272046,750,405.267093140662,166.699194397182,166.699194397182,0.291449335440339,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9540,18,199,6,546.327360008728,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,50.9702668680659,50.9702668680658,0.0932962004085819,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,9570,17,191,6,562.147123803289,435.648409272047,144,166.638409272046,750,473.088409272046,89.058714531243,89.058714531243,0.158425989852448,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,9606,18,199,6,546.327360008728,424.525208481672,144,166.638409272046,750,473.088409272046,73.2389507366817,73.2389507366817,0.134056897197152,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,NaN,1112
saa,9630,19,207,6,511.414777841421,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,16.0576847007585,16.0576847007584,0.031398554356475,0,0,OPTIMAL,OPTIMAL,1,1.77635683940025e-14,NaN,1112
saa,9643,17,191,6,562.147123803289,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,10.2520222935921,10.2520222935922,0.0182372582896638,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,9691,18,199,5,546.327360008728,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,34.7290793360494,34.7290793360494,0.0635682593957853,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9692,18,199,6,546.327360008728,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,50.9702668680659,50.9702668680658,0.093296200408582,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,9774,17,191,5,562.147123803289,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,156.880030662627,156.880030662627,0.279072904618336,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,9789,19,207,7,511.414777841421,585.447093140662,121.731316131384,166.638409272046,750,585.447093140662,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
saa,9887,19,207,6,511.414777841421,418.098409272046,144,166.638409272046,750,473.088409272046,38.3263685693743,38.3263685693743,0.0749418480458118,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,9913,19,207,6,511.414777841421,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,9934,16,183,4,571.966287537845,421.508280672678,15.4001285993677,166.638409272046,750,421.508280672679,150.458006865166,150.458006865166,0.263053977381859,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9957,17,191,7,562.147123803289,585.447093140663,121.731316131384,166.638409272046,750,585.447093140662,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,NaN,1112
