state,OOS_count,T_total_dro,mean_I_total_saa,mean_I_total_dro,total_terminal_gap,total_terminal_gap_kg_across_paths,mean_service_preserving_max_terminal_total_kg,mean_service_preserving_min_terminal_gap_kg,mean_system_total_shortfall_lower_bound_kg,max_spatial_excess_gap_kg,system_total_capacity_judgment,total_H2_sufficient_yes_no,physical_total_sufficient_path_share,physical_spatial_feasible_path_share,actual_total_sufficient_path_share,spatial_mismatch_yes_no,actual_spatial_mismatch_path_share,surplus_site_count,deficit_site_count,mean_surplus_site_count_per_path,mean_deficit_site_count_per_path,mean_prod_utilization,median_prod_utilization,q95_prod_utilization,max_prod_utilization,prod_util_ge95_share,prod_util_ge99_share,mean_storage_utilization,median_storage_utilization,q95_storage_utilization,max_storage_utilization,storage_util_ge99_share,mean_htt_utilization,median_htt_utilization,q95_htt_utilization,max_htt_utilization,htt_util_ge95_share,htt_util_ge99_share,class_A_path_count,class_A_path_share,class_B_path_count,class_B_path_share,class_C_path_count,class_C_path_share,class_D_path_count,class_D_path_share,class_E_path_count,final_classification,site1_dro_terminal_target_kg,site1_dro_mean_final_inventory_kg,site1_dro_mean_deficit_kg,site1_dro_mean_surplus_kg,site1_dro_deficit_path_share,site1_dro_mean_balance_inventory_minus_target_kg,site2_dro_terminal_target_kg,site2_dro_mean_final_inventory_kg,site2_dro_mean_deficit_kg,site2_dro_mean_surplus_kg,site2_dro_deficit_path_share,site2_dro_mean_balance_inventory_minus_target_kg,site3_dro_terminal_target_kg,site3_dro_mean_final_inventory_kg,site3_dro_mean_deficit_kg,site3_dro_mean_surplus_kg,site3_dro_deficit_path_share,site3_dro_mean_balance_inventory_minus_target_kg,site4_dro_terminal_target_kg,site4_dro_mean_final_inventory_kg,site4_dro_mean_deficit_kg,site4_dro_mean_surplus_kg,site4_dro_deficit_path_share,site4_dro_mean_balance_inventory_minus_target_kg
12,117,382.364473540397,418.919461726889,433.908170187775,27.796601637461,3252.20239158294,445.543613340759,7.54186362863745,7.54186362863745,1.4210854715202e-14,physical total sufficient on 86.32% of paths,mixed_by_path,0.863247863247863,0.863247863247863,0.769230769230769,yes_on_some_actual_paths,0.487179487179487,3,1,2.5982905982906,1.20512820512821,0.964637880353396,1,1,1.00000000042041,0.94488188976378,0.94242125984252,0.447304504149152,0.39914260456392,0.781772090442905,1,0.004,0.104062318603632,0,0.422089274690149,0.673070998295817,0,0,16,0.136752136752137,0,0,101,0.863247863247863,0,0,0,"A/C mixed, C-dominant",234.531627132872,213.354888652239,22.1050703777157,0.928331897082976,0.717948717948718,-21.1767384806327,39.2765472048076,91.9362106067289,1.87075179203339e-08,52.6596634206288,0.00854700854700855,52.6596634019213,16.3652905806895,28.9198521652883,0.0915441128381182,12.6461056974369,0.102564102564103,12.5545615845988,92.1910086220283,99.6972187635183,5.59998712819997,13.10619726969,0.376068376068376,7.50621014149003
16,78,585.059146032685,502.744965573318,505.691717904656,85.0169340354789,6631.32085476735,507.278915992361,84.0390097111175,84.0390097111174,1.13686837721616e-13,physical total sufficient on 19.23% of paths,mixed_by_path,0.192307692307692,0.192307692307692,0.192307692307692,yes_on_some_actual_paths,0.0512820512820513,0,4,0.58974358974359,3.21794871794872,0.995352410590023,1,1,1,0.989193083573487,0.987752161383285,0.507063200356558,0.44731677098594,0.872116047540309,1,0.0258823529411765,0.120846131906614,0.0697989127811997,0.417652063932582,0.643725293399093,0,0,63,0.807692307692308,0,0,15,0.192307692307692,0,0,0,"A/C mixed, A-dominant",245.768350802666,232.162626063248,17.7998723421123,4.19414760269445,0.807692307692308,-13.6057247394178,136.921371377604,110.987693728223,26.5820468159807,0.648369166599242,0.782051282051282,-25.9336776493815,52.3694238524147,39.6906895789907,13.4857234115801,0.806989138156122,0.82051282051282,-12.678734273424,150,122.850708534194,27.1492914658055,0,0.807692307692308,-27.1492914658055
17,78,578.512356224272,490.218929552177,494.02344604953,88.5665265702392,6908.18907247866,496.425891252173,86.0125396917427,86.0125396917427,9.9475983006414e-14,physical total sufficient on 14.10% of paths,mixed_by_path,0.141025641025641,0.141025641025641,0.141025641025641,yes_on_some_actual_paths,0.141025641025641,0,4,0.487179487179487,3.34615384615385,0.992770934527676,1,1,1,0.987787356321839,0.987787356321839,0.49152375099643,0.44272702509685,0.821094783551519,1,0.0176056338028169,0.119930333355537,0.0647957661611565,0.475760251310978,0.552622102765516,0,0,67,0.858974358974359,0,0,11,0.141025641025641,0,0,0,"A/C mixed, A-dominant",242.495486475516,229.742930039532,15.4819981345814,2.7294416985978,0.82051282051282,-12.7525564359836,141.285253689067,107.264950711643,34.0276789389727,0.00737596154914108,0.987179487179487,-34.0203029774236,44.7316160596879,37.3357176852204,8.73669710981877,1.34079873535131,0.692307692307692,-7.39589837446746,150,119.679847613134,30.3201523868658,0,0.846153846153846,-30.3201523868658
18,55,571.966287503776,483.59048574974,487.317733335945,88.8296570875601,4885.63113981581,490.063578772536,85.6751696467887,85.6751696467887,1.27897692436818e-13,physical total sufficient on 10.91% of paths,mixed_by_path,0.109090909090909,0.109090909090909,0.109090909090909,yes_on_some_actual_paths,0.0363636363636364,0,4,0.381818181818182,3.49090909090909,0.99163230135196,1,1,1,0.986458333333333,0.984375,0.489922958942321,0.446638605818422,0.814617824449638,1,0.011864406779661,0.116369612491543,0.0594835837998963,0.372536664325706,0.643725293399093,0,0,49,0.890909090909091,0,0,6,0.109090909090909,0,0,0,"A/C mixed, A-dominant",252.702273520957,225.469751195219,28.2515194561545,1.01899713041673,0.927272727272727,-27.2325223257377,124.532268421669,105.704029396462,20.5075804397555,1.67934141454813,0.854545454545454,-18.8282390252073,44.7317455611508,37.1725621579472,9.04194777796718,1.48276437476361,0.818181818181818,-7.55918340320356,150,118.971390586317,31.0286094136833,0,0.890909090909091,-31.0286094136833
19,44,542.961636332278,495.639884466051,501.639009455649,56.7495565234086,2496.98048702998,507.046340828563,50.9435337022501,50.94353370225,2.55795384873636e-13,physical total sufficient on 40.91% of paths,mixed_by_path,0.409090909090909,0.409090909090909,0.386363636363636,yes_on_some_actual_paths,0.159090909090909,1,3,1.45454545454545,2.43181818181818,0.985757138806435,1,1,1,0.981527093596059,0.977832512315271,0.49913825912356,0.446638605818422,0.86320007781079,1,0.0263157894736842,0.119012793763761,0.0746306155553057,0.439892767884163,0.643725293399093,0,0,26,0.590909090909091,0,0,18,0.409090909090909,0,0,0,"A/C mixed, A-dominant",231.297621603105,231.784363025137,7.53264028229977,8.01938170433213,0.386363636363636,0.486741422032363,121.918688071935,109.19743695309,16.1642365099464,3.44298539110146,0.704545454545455,-12.721251118845,50.0952851168181,37.08735070145,13.6825879048524,0.674653489484272,0.704545454545455,-13.0079344153681,139.650041540419,123.569858775972,19.3700918263098,3.28990906186293,0.636363636363636,-16.0801827644468
