path_id,saa_ordinary_shortage,eta_ordinary_shortage,ordinary_shortage_delta,saa_final_inventory,eta_final_inventory,final_inventory_delta,eta_leaves_more_inventory,saa_production,eta_production,production_delta,eta_produces_more,saa_htt,eta_htt,htt_delta,eta_uses_more_htt,saa_terminal_target,eta_terminal_target,target_delta,saa_terminal_gap,eta_terminal_gap,gap_delta,saa_relative_gap,eta_relative_gap,saa_reported_objective,eta_reported_objective,reported_objective_delta
1091,121.1981802895,131.473736584971,10.2755562954707,619.183281799197,629.458838094668,10.2755562954708,1,540.54,540.54,0,0,120.387266880351,92.7770541996542,-27.6102126806973,0,607.969887897881,622.130683296519,14.160795398638,6.15775944595771,3.73267083785532,-2.42508860810239,0.010128395449401,0.00599981794512499,56556.1258943649,52875.6955355533,-3680.43035881157
1223,120.321058483938,124.879981804722,4.55892332078406,578.009339156617,582.568262477401,4.55892332078406,1,450.45,450.45,0,0,74.8954725788355,91.5059267990688,16.6104542202334,1,613.424978861523,626.532860250673,13.1078813891509,35.4156397049058,43.9645977732726,8.54895806836684,0.0577342640507319,0.0701712560705636,110712.21278836,128807.166798815,18094.9540104553
1259,115.65287105894,126.436085735766,10.783214676827,573.341151731618,584.124366408445,10.7832146768268,1,450.45,450.45,0,0,68.3691878535086,55.7879446333533,-12.5812432201553,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,38215.012746084,40079.0836991832,1864.07095309915
1318,116.806080944636,134.065551155918,17.2594702112818,574.494361617314,591.753831828596,17.2594702112818,1,450.45,450.45,0,0,67.9699805392922,52.6845050366208,-15.2854755026714,0,607.969887897881,622.130683296519,14.160795398638,34.8325754743872,30.8414331246641,-3.99114234972302,0.0572932577217343,0.0495738820680615,108177.831470809,103367.325313786,-4810.50615702299
1353,132.501081393347,135.299286544989,2.79820515164241,566.028647266358,584.913847057608,18.8851997912496,1,476.082464363315,492.169459002922,16.0869946396073,1,62.249859450755,52.266137800707,-9.98372165004797,0,372.309958268554,405.313258646956,33.0033003784022,0,0,0,0,0,43407.996668732,44129.1777947134,721.181125981384
1418,104.608655321535,109.479853205354,4.87119788381946,487.607064593581,492.478262477401,4.87119788381949,1,360.36,360.36,0,0,45.3577029703582,64.3606678788963,19.002964908538,1,405.313258598587,434.497947905568,29.1846893069812,0.89097307701482,0,-0.89097307701482,0.002198233238398,0,35906.7228111139,35538.0355852193,-368.687225894573
1450,29.5990057655359,37.6688124679836,8.06980670244763,487.287286438214,495.357093140662,8.06980670244764,1,450.45,450.45,0,0,73.5715356613561,77.0527065066571,3.48117084530098,1,0,0,0,0,0,0,NaN,NaN,21376.3226457874,23200.8257619803,1824.50311619285
1567,70.6991225209513,82.390212662502,11.6910901415507,528.38740319363,540.07849333518,11.6910901415507,1,450.45,450.45,0,0,69.9668599055292,75.3423329289556,5.37547302342638,1,0,30.2757519474911,30.2757519474911,0,0,0,NaN,0,29649.3528436782,32103.6314835358,2454.27863985754
1638,106.331187532016,109.479853205354,3.14866567333789,489.329596804063,492.478262477401,3.14866567333786,1,360.36,360.36,0,0,59.9612343612804,64.3606678788958,4.39943351761543,1,0,0,0,0,0,0,NaN,NaN,34850.7800881984,35680.0113601753,829.231271976882
1750,78.8066922376509,85.6574817492073,6.85078951155647,536.494972910329,543.345762421886,6.85078951155651,1,450.45,450.45,0,0,61.1068140381796,65.3371227630198,4.23030872484019,1,0,0,0,0,0,0,NaN,NaN,30844.62053504,32303.8356442773,1459.21510923731
1751,115.681954708612,126.905816720404,11.2238620117922,573.37023538129,584.594097393083,11.2238620117923,1,450.45,450.45,0,0,99.6039694795255,92.2911074177836,-7.31286206174191,0,0,67.6431305846633,67.6431305846633,0,0,0,NaN,0,39032.7606991275,41429.1612726773,2396.40057354985
1777,135.231307670645,144,8.76869232935499,592.919588343324,601.688280672679,8.76869232935508,1,450.45,450.45,0,0,71.5539101713735,79.8355594156114,8.28164924423787,1,613.424978861523,626.532860250673,13.1078813891509,24.1250720610406,27.8344670041632,3.70939494312251,0.0393284800788765,0.0444261885849478,90736.2048115156,100153.845773403,9417.64096188714
1818,104.42451136658,106.331187532016,1.90667616543621,384.789612876277,427.452654832002,42.6630419557246,1,322.92,363.676365790289,40.7563657902886,1,38.3144856040241,50.723799490129,12.4093138861049,1,0,0,0,0,0,0,NaN,NaN,31251.9762485795,32921.2569585313,1669.28070995174
1849,78.8066922376509,83.8136327616484,5.00694052399754,536.494972910329,541.501913434327,5.00694052399751,1,450.45,450.45,0,0,53.5072539826352,72.8370736561006,19.3298196734654,1,0,30.2757519474911,30.2757519474911,0,0,0,NaN,0,30633.5339111585,32131.4290310044,1497.89511984587
1888,119.396622749338,126.066018039986,6.669395290648,617.381724259035,624.051119549683,6.66939529064803,1,540.54,540.54,0,0,86.4296426294781,70.8160189679206,-15.6136236615575,0,562.147123803289,578.512356224272,16.3652324209822,0.155518423722128,1.36256516086655,1.20704673714442,0.000276650750554313,0.0023552913714056,43257.4695185796,46478.6267917096,3221.15727312992
1919,119.396622749338,126.066018039986,6.669395290648,617.381724259035,624.051119549683,6.66939529064803,1,540.54,540.54,0,0,75.1007850461809,83.7769167359263,8.67613168974535,1,511.414777841421,542.961636332278,31.5468584908569,0,0,0,0,0,42610.7242056821,44378.1687732924,1767.44456761032
1944,22.4082542609148,37.6688124679836,15.2605582070688,480.096534933593,495.357093140662,15.2605582070685,1,450.45,450.45,0,0,97.119177003435,79.4397988910918,-17.6793781123432,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,20783.9169293693,23360.7540873956,2576.83715802631
2003,122.702689637295,128.599871400632,5.89718176333707,505.701098909342,511.598280672679,5.89718176333707,1,360.36,360.36,0,0,58.7081165839103,51.9422823512819,-6.76583423262836,0,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,37741.1491748797,38961.7202183405,1220.5710434608
2113,106.331187532016,118.66542255655,12.3342350245334,489.329596804063,501.663831828596,12.3342350245334,1,360.36,360.36,0,0,70.6176091262499,58.9352392451499,-11.6823698811,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,34955.776368383,37212.7651721408,2256.98880375779
2124,118.077578073288,126.160118685966,8.08254061267766,616.062679582985,624.145220195663,8.0825406126778,1,540.54,540.54,0,0,141.314837678165,78.7001379021887,-62.6146997759763,0,571.966287537845,585.059146032685,13.0928584948405,0.362516198958218,0,-0.362516198958218,0.000633806933829526,0,45192.2912144814,44121.7974266693,-1070.49378781209
2151,121.870259413004,128.599871400632,6.72961198762815,504.86866868505,511.598280672679,6.72961198762835,1,360.36,360.36,0,0,106.880535529251,82.7258458075566,-24.1546897216939,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,39219.6004270037,39951.7441871361,732.143760132472
2154,115.249188229121,128.599871400632,13.3506831715113,572.9374689018,586.288152073311,13.3506831715112,1,450.45,450.45,0,0,80.5379815396679,86.4973325416665,5.95935100199861,1,576.875869405122,586.147377878832,9.27150847370922,5.41279316697035,6.05552108788662,0.642727920916272,0.00938294259482902,0.0103310554929044,49495.990513324,53488.2663613765,3992.27584805245
2231,115.681954708612,127.312806807133,11.6308520985215,573.37023538129,585.001087479812,11.6308520985216,1,450.45,450.45,0,0,106.360633995285,89.3209966917474,-17.0396373035377,0,371.491694624008,405.313265587416,33.8215709634079,0,0,0,0,0,38998.5532239739,41427.1439712428,2428.59074726887
2232,78.8066922376509,83.2215135721068,4.41482133445595,536.49497291033,540.909794244785,4.41482133445584,1,450.45,450.45,0,0,77.8644887476722,68.1950261945804,-9.66946255309185,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,31485.2845439503,31970.8325080259,485.547964075606
2251,22.2686838686158,35.7701977871786,13.5015139185627,470.855298049198,493.458478459857,22.6031804106589,1,441.348333507903,450.45,9.10166649209657,1,76.8633273590316,79.9899335916444,3.12660623261283,1,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,19902.1760973314,22895.237573302,2993.06147597058
2274,121.870259413004,128.599871400632,6.72961198762819,504.86866868505,511.598280672679,6.72961198762835,1,360.36,360.36,0,0,95.7192910461656,73.8780348486213,-21.8412561975443,0,0,0,0,0,0,0,NaN,NaN,38782.0173803753,39715.3510595748,933.333679199503
2342,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302705,1,360.36,360.36,0,0,70.2189580510765,77.8389496288848,7.61999157780829,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,26096.7204103349,30104.0791541359,4007.35874380095
2401,128.599871400632,131.467940234284,2.86806883365202,618.418847555863,628.486860532513,10.0680129766502,1,532.373874645533,539.573818788531,7.19994414299811,1,72.713296167684,79.7786733143261,7.06537714664204,1,571.966287537845,585.059146032685,13.0928584948405,2.40657729363298,0,-2.40657729363298,0.00420755094499122,0,49077.5918301014,45148.3941285169,-3929.19770158446
2449,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302706,1,360.36,360.36,0,0,64.4845401003483,72.8188246624232,8.33428456207488,1,405.313258598587,434.497947905568,29.1846893069812,0,0.393703878992838,0.393703878992838,0,0.000906112171278663,26043.0952101894,30703.7780076351,4660.68279744573
2494,111.451363564515,127.333532639262,15.8821690747474,569.139644237193,585.021813311941,15.8821690747476,1,450.45,450.45,0,0,68.2642442823791,49.5497769030409,-18.7144673793383,0,371.491694624008,405.313265587416,33.8215709634079,0,0,0,0,0,37451.3991473388,40290.6686024436,2839.26945510484
2504,106.331187532016,106.84340236647,0.512214834453857,577.366018807428,596.315502501651,18.9494836942234,1,513.589729765714,532.026998625484,18.4372688597696,1,64.7600347080801,72.0247340894644,7.26469938138433,1,371.491694624008,405.313265587416,33.8215709634079,0,0,0,0,0,38778.0767986639,39508.5486075381,730.471808874179
2508,106.331187532016,110.528997370362,4.19780983834521,489.329596804063,493.527406642408,4.19780983834528,1,360.36,360.36,0,0,95.3067308492647,82.8100708913261,-12.4966599579386,0,0,0,0,0,0,0,NaN,NaN,35939.8753077393,36208.5017144388,268.626406699477
2584,68.8722433935685,78.8066922376509,9.93444884408241,451.870652665615,461.805101509697,9.9344488440824,1,360.36,360.36,0,0,46.7083920095676,57.0432593181054,10.3348673085378,1,325.668930529416,382.364473540397,56.6955430109806,0,16.4711948277759,16.4711948277759,0,0.0430772102733957,27067.5103730556,62256.545914338,35189.0355412824
2624,130.982769996768,144,13.0172300032324,588.671050669446,601.688280672679,13.0172300032328,1,450.45,450.45,0,0,65.2961899289682,70.9734768317118,5.67728690274353,1,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,41685.8559964154,44183.0914009519,2497.23540453646
2632,15.4001285993677,27.6522322773165,12.2521036779487,472.59295254014,493.458478459856,20.8655259197164,1,499.747722431075,508.361144672842,8.61342224176781,1,56.1302017209285,72.0727692969177,15.9425675759892,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,19793.4949674652,22955.4002378103,3161.90527034511
2674,128.599871400632,144,15.4001285993677,586.28815207331,601.688280672678,15.400128599368,1,450.45,450.45,0,0,78.1579139773611,62.2317515622129,-15.9261624151482,0,511.414777841421,542.961636332278,31.5468584908569,0,0,0,0,0,41187.2887796102,43963.908342805,2776.61956319478
2718,122.702689637295,128.599871400632,5.89718176333707,505.701098909341,511.598280672679,5.89718176333719,1,360.36,360.36,0,0,57.2436993926326,51.2789579421484,-5.96474145048415,0,325.668930529416,382.364473540397,56.6955430109806,0,6.95005177735456,6.95005177735456,0,0.018176510262584,38000.9242102312,52814.8005732736,14813.8763630424
2798,122.702689637295,128.599871400632,5.89718176333707,505.701098909342,511.598280672679,5.89718176333707,1,360.36,360.36,0,0,63.7984138501185,60.7717629405301,-3.02665090958835,0,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,38155.8850121731,39237.7651523257,1081.8801401526
2801,120.634553276771,128.924983175019,8.29042989824852,618.619654786468,626.910084684716,8.29042989824859,1,540.54,540.54,0,0,127.180936169903,90.0016030320904,-37.1793331378129,0,613.424978861523,626.532860250673,13.1078813891509,0.0515894949575681,8.13278617633055,8.08119668137298,8.410074049041e-05,0.0129806219151485,44710.2187721139,61414.8955047842,16704.6767326703
2888,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302706,1,360.36,360.36,0,0,69.5500573758205,73.2505218843902,3.70046450856974,1,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,26331.3497973425,30067.7367293115,3736.38693196901
2939,106.331187532016,109.479853205354,3.14866567333789,563.467240581563,567.168133878033,3.70089329646976,1,449.897772376868,450.45,0.552227623131785,1,67.4958209457613,88.8485595628012,21.3527386170399,1,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,36654.6835695981,37716.2382453925,1061.55467579434
2956,119.396622749338,126.066018039986,6.66939529064803,617.381724259035,624.051119549683,6.66939529064803,1,540.54,540.54,0,0,81.8725089056475,64.3292754881046,-17.5432334175429,0,607.96988789788,610.156830237183,2.18694233930228,8.83025839515207,4.63299375340537,-4.1972646417467,0.014524170638917,0.00759311954535429,60370.8386299265,52792.8592629122,-7577.97936701427
3052,78.8066922376509,86.4603809943152,7.65368875666434,576.791793747348,584.445482504012,7.65368875666434,1,540.54,540.54,0,0,87.6286479979327,77.2979328182261,-10.3307151797067,0,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,34860.1482322081,36063.6602263298,1203.51199412176
3071,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302707,1,360.36,360.36,0,0,70.5277803376777,78.1575398672238,7.62975952954613,1,0,0,0,0,0,0,NaN,NaN,26136.8822817446,30096.6502520617,3959.7679703171
3080,87.0349696924996,94.2068208370186,7.17185114451897,544.723250365178,551.895101509697,7.171851144519,1,450.45,450.45,0,0,97.6669223799955,112.612538586996,14.945616207001,1,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,33818.7562488084,35696.5340751581,1877.77782634964
3112,122.454388460472,128.599871400632,6.14548294016001,505.452797732519,511.598280672679,6.14548294016004,1,360.36,360.36,0,0,62.4193716535722,56.4458377674326,-5.97353388613956,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,38213.5571823827,39100.423373756,886.866191373309
3136,47.6758447442784,65.1933077623491,17.5174630180707,504.86866868505,530.999553944889,26.1308852598385,1,499.747722431075,508.361144672842,8.61342224176781,1,69.1498958027509,68.5403724036668,-0.609523399084082,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,26548.7372036587,30359.4270110951,3810.68980743633
3142,7.98824486615032,15.4001285993677,7.41188373321742,434.888768839029,468.797591396807,33.9088225577779,1,419.6622433002,446.15918212476,26.4969388245606,1,46.5316289037484,67.9571039937452,21.4254750899968,1,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,15141.7912856497,18311.0943370957,3169.30305144592
3152,119.805280821198,128.705832715055,8.90055189385781,617.790382330895,626.690934224753,8.90055189385794,1,540.54,540.54,0,0,128.782542004241,97.060083861504,-31.722458142737,0,615.046504650465,629.790794569232,14.7442899187673,3.05132063442764,6.47154271115909,3.42022207673145,0.00496112181982357,0.0102757022918786,50069.9661604444,57997.6188940303,7927.65273358588
3220,114.467612718205,128.599871400632,14.1322586824276,572.155893390883,586.288152073311,14.1322586824276,1,450.45,450.45,0,0,62.3787851237359,77.3909667075886,15.0121815838527,1,371.491694624008,405.313265587416,33.8215709634079,0,0,0,0,0,37969.4405316395,41322.9916855551,3353.55115391563
3248,128.599871400632,129.926717495331,1.32684609469879,586.288152073311,587.61499816801,1.32684609469868,1,450.45,450.45,0,0,71.7552837337738,61.1009595769373,-10.6543241568365,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,41084.8418009467,40968.7150288603,-116.126772086391
3261,106.331187532016,114.250374315724,7.91918678370801,489.329596804063,497.248783587771,7.91918678370797,1,360.36,360.36,0,0,75.3433124048478,57.7227978463569,-17.6205145584909,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,35027.7248967926,36330.1260091448,1302.40111235222
3298,123.630077162402,131.698269734735,8.06819257233349,621.615178672099,629.683371244433,8.0681925723336,1,540.54,540.54,0,0,76.5868704021335,79.4780767149659,2.8912063128324,1,613.424978861523,626.532860250673,13.1078813891509,2.85702500190988,3.43138845178166,0.574363449871782,0.00465749700511435,0.00547678927871201,49228.0058019641,52022.2825947435,2794.27679277942
3301,119.831179071277,128.599871400632,8.76869232935498,573.045584130671,586.288152073311,13.2425679426395,1,445.976124386715,450.45,4.47387561328458,1,80.8524908467116,86.9054085912714,6.05291774455982,1,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,39574.4917580467,41568.8320124319,1994.34025438517
3306,125.692922450179,140.423265937766,14.730343487587,583.381203122858,598.111546610445,14.7303434875869,1,450.45,450.45,0,0,55.2895150798289,66.3516823305553,11.0621672507264,1,511.414777841421,542.961636332278,31.5468584908569,0,0,0,0,0,40202.4582680728,43338.4775205373,3136.01925246447
3362,124.606309139903,134.065551155918,9.45924201601412,582.294589812582,591.753831828596,9.45924201601383,1,450.45,450.45,0,0,57.2914637580873,66.3516823305553,9.06021857246795,1,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,40031.3999489055,42066.385555448,2034.98560654248
3391,68.8722433935685,78.8066922376509,9.93444884408241,526.560524066247,536.494972910329,9.93444884408234,1,450.45,450.45,0,0,66.0165601210022,83.5773202103423,17.5607600893401,1,0,0,0,0,0,0,NaN,NaN,29072.2237376966,31517.329782542,2445.10604484538
3442,64.6425208809644,84.6935921847297,20.0510713037653,562.627622390662,582.678693694427,20.0510713037653,1,540.54,540.54,0,0,86.7008474997067,97.2259092598032,10.5250617600965,1,0,0,0,0,0,0,NaN,NaN,31873.4015452358,36258.1184832317,4384.71693799597
3501,14.0696876850882,15.4001285993677,1.33044091427951,425.734937130076,439.027087353301,13.2921502232244,1,404.42696877231,416.388678081254,11.9617093089448,1,54.0236419387109,57.9524419969023,3.92880005819134,1,427.406377001336,491.859710751919,64.4533337505822,1.67143987126003,52.8326233986178,51.1611835273577,0.00391065730695637,0.107414009002386,19454.7228971828,122668.574697215,103213.851800032
3526,128.599871400632,137.061672081137,8.46180068050458,586.288152073311,594.749952753815,8.46180068050467,1,450.45,450.45,0,0,85.7657910155756,67.8276089384793,-17.9381820770963,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,41287.3215142679,42698.4621588323,1411.14064456437
3540,15.3818266547642,27.6522322773165,12.2704056225523,439.946579333686,493.458478459856,53.5118991261699,1,467.119651169225,508.361144672842,41.2414935036177,1,20.2863693781765,48.4422456649897,28.1558762868132,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,18287.5465526891,22307.6997186374,4020.15316594836
3556,134.065551155918,144,9.93444884408243,591.753831828596,601.688280672679,9.93444884408234,1,450.45,450.45,0,0,83.4733698440114,68.1552758277774,-15.318094016234,0,511.414777841421,542.961636332278,31.5468584908569,0,0,0,0,0,42311.7542249514,44130.1800746969,1818.42584974555
3588,106.331187532016,109.316067782116,2.98488025009961,489.329596804063,492.314477054162,2.98488025009954,1,360.36,360.36,0,0,72.0756418314981,64.4604248888832,-7.61521694261492,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,35208.3442185397,35569.2168769541,360.872658414417
3670,115.681954708611,126.066495092113,10.3845403835014,573.37023538129,583.754775764791,10.3845403835012,1,450.45,450.45,0,0,90.0308591130506,92.1787902750676,2.14793116201697,1,371.491694624008,405.313265587416,33.8215709634079,0,0,0,0,0,39234.7327452292,41187.217631067,1952.48488583783
3710,118.406915814573,126.171159957163,7.76424414259034,616.39201732427,624.156261466861,7.7642441425902,1,540.54,540.54,0,0,91.4676617042105,93.6122034088124,2.14454170460186,1,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,43129.0840378789,44654.9016003918,1525.8175625129
3755,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302705,1,360.36,360.36,0,0,70.2189580510765,77.8389496288848,7.61999157780829,1,511.414777841421,542.961636332278,31.5468584908569,67.680550361994,85.4734066416841,17.7928562796901,0.132339840955829,0.157420710639999,161457.821134323,201050.892437504,39593.0713031811
3795,115.65287105894,124.035593587109,8.3827225281695,573.341151731618,581.723874259788,8.38272252816944,1,450.45,450.45,0,0,61.3718310663157,54.4153463031081,-6.95648476320754,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,38261.3720279765,39686.05448346,1424.68245548341
3836,106.331187532016,114.348213424917,8.01702589290015,489.329596804063,497.346622696963,8.01702589290011,1,360.36,360.36,0,0,81.8149230216918,57.4204936367408,-24.394429384951,0,0,0,0,0,0,0,NaN,NaN,35065.4377585373,36329.0014634953,1263.56370495797
3911,106.331187532016,112.385547041896,6.05435950987925,489.329596804063,495.383956313942,6.05435950987919,1,360.36,360.36,0,0,64.4779495353282,73.9375159809461,9.45956644561792,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,34861.1104692437,36359.8842446495,1498.77377540573
3921,78.700663270711,78.8066922376509,0.106028966939903,461.699072542757,461.805101509697,0.106028966940016,1,360.36,360.36,0,0,52.2475328792148,50.955632439715,-1.29190043949983,0,546.327360008728,571.966287503776,25.6389274950485,84.6282874659707,115.87345087975,31.2451634137794,0.154903989184468,0.202587903188237,198405.261050534,260950.064247134,62544.8031966003
3937,122.702689637295,128.599871400632,5.89718176333707,576.189866073028,584.965536811092,8.77567073806449,1,446.248895763054,449.127384737781,2.87848897472742,1,91.3352770331953,88.8801976520743,-2.455079381121,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,40229.9368586782,41631.6529162875,1401.71605760926
3945,120.433746046166,128.529954568509,8.09620852234343,618.418847555863,626.515056078206,8.09620852234343,1,540.54,540.54,0,0,123.061504153228,92.4562650856761,-30.6052390675516,0,571.966287537845,585.059146032685,13.0928584948405,2.40657729363298,0,-2.40657729363298,0.00420755094499122,0,48740.9384846268,44891.2288086278,-3849.70967599899
3971,64.4435638901429,80.0652795369372,15.6217156467942,562.42866539984,578.050381046634,15.6217156467942,1,540.54,540.54,0,0,102.172646269872,109.169698054221,6.99705178434888,1,562.147123803289,578.512356224272,16.3652324209822,0.434627577923607,3.5310726876468,3.09644510972319,0.000773156277991907,0.00610371178706148,33279.1973352846,42707.4082958354,9428.2109605508
3978,117.143610512736,127.85573820021,10.7121276874742,500.142019784782,510.854147472257,10.7121276874744,1,360.36,360.36,0,0,59.0273716770011,66.9260060843329,7.89863440733177,1,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,36952.6339545477,39259.3686152498,2306.73466070202
4001,118.41807529084,121.731316131384,3.31324084054376,576.106355963519,579.419596804063,3.31324084054381,1,450.45,450.45,0,0,73.0299594302829,83.4617421453898,10.4317827151068,1,0,0,0,0,0,0,NaN,NaN,39359.2634885185,39926.7345285876,567.471040069147
4004,106.488277413024,108.869563307375,2.38128589435092,482.690922539278,511.567843980054,28.8769214407755,1,368.964364453575,395.46,26.4956355464245,1,58.0379103446867,35.1517887118963,-22.8861216327904,0,0,30.2757519474911,30.2757519474911,0,0,0,NaN,0,34777.0590098667,35186.0263814889,408.967371622217
4031,78.8066922376509,86.7949371038012,7.98824486615031,536.49497291033,544.48321777648,7.98824486615024,1,450.45,450.45,0,0,63.2238356040267,57.7715857635656,-5.45224984046109,0,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,30908.8290153709,32382.8321140243,1474.00309865349
4047,68.8722433935685,78.8066922376509,9.93444884408241,451.870652665615,461.805101509697,9.93444884408234,1,360.36,360.36,0,0,45.9738188056469,57.2052688649966,11.2314500593497,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,27036.6961902402,29301.5848744065,2264.88868416631
4098,106.331187532016,110.528997370362,4.19780983834521,489.329596804063,493.527406642408,4.19780983834517,1,360.36,360.36,0,0,83.6536005166708,79.6550978751532,-3.99850264151763,0,0,0,0,0,0,0,NaN,NaN,35725.8101222151,36253.8687034641,528.058581249039
4182,112.617298440286,128.599871400632,15.9825729603466,570.305579112964,586.288152073311,15.9825729603465,1,450.45,450.45,0,0,66.4573335529448,77.3736314210141,10.9162978680694,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,37698.058354602,41310.5847722254,3612.52641762343
4214,106.331187532016,112.31220262331,5.9810150912933,489.329596804063,495.310611895356,5.98101509129344,1,360.36,360.36,0,0,88.4152960842685,70.7976328334904,-17.6176632507781,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,35536.9225080384,36334.5642206106,797.641712572193
4227,87.0349696924997,94.2068208370186,7.17185114451887,544.723250365178,551.895101509697,7.171851144519,1,450.45,450.45,0,0,98.6736932772637,108.303497582543,9.62980430527927,1,0,30.2757519474911,30.2757519474911,0,0,0,NaN,0,33869.450803269,35544.472244583,1675.02144131394
4314,116.535023844431,128.599871400632,12.0648475562009,484.13330451711,498.78229316813,14.64898865102,1,360.36,362.944141094819,2.58414109481913,1,58.5929953284391,60.3038373515502,1.71084202311105,1,0,30.2757519474911,30.2757519474911,0,0,0,NaN,0,36815.3638500665,39350.6677916591,2535.30394159262
4384,15.4001285993677,23.4140213375732,8.0138927382055,475.945230109065,493.458478459856,17.5132483507912,1,503.1,512.599355612586,9.49935561258576,1,52.1168774959463,75.9413436834384,23.8244661874921,1,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,19728.9939564698,22418.5091544697,2689.51519799985
4392,15.4001285993677,27.6522322773165,12.2521036779487,472.59295254014,493.458478459856,20.8655259197164,1,499.747722431075,508.361144672842,8.61342224176781,1,56.1302017209285,72.0727692969177,15.9425675759892,1,0,79.4853371037635,79.4853371037635,0,0,0,NaN,0,19793.4949674652,22955.4002378103,3161.90527034511
4529,69.2209825345505,81.6747610713029,12.4537785367524,526.909263207229,539.363041743981,12.4537785367523,1,450.45,450.45,0,0,69.6577808009368,89.5263471671455,19.8685663662087,1,371.491694624008,405.313265587416,33.8215709634079,0,0,0,0,0,29172.225754116,32220.2596806578,3048.03392654176
4545,106.331187532016,106.813720372641,0.482532840624756,564.019468204695,564.50200104532,0.482532840624685,1,450.45,450.45,0,0,67.4086817219606,70.347553335183,2.93887161322239,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,36680.080145027,36691.3071936447,11.2270486177076
4594,124.604563272454,128.599871400632,3.99530812817839,577.366018807428,586.288152073311,8.92213326588285,1,445.523174862295,450.45,4.92682513770467,1,94.8553123359623,83.0834141980997,-11.7718981378626,0,571.966287537845,585.059146032685,13.0928584948405,1.75574593738159,0.735780988365583,-1.01996494901601,0.00306966682414026,0.0012576181286199,44010.3547571065,42805.5186253812,-1204.83613172537
4609,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302705,1,360.36,360.36,0,0,64.8023943457134,72.4641459974342,7.66175165172078,1,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,26124.8178302179,30017.7119625661,3892.89413234822
4639,68.0435457566613,86.4603809943151,18.4168352376539,566.028647266358,584.445482504012,18.4168352376539,1,540.54,540.54,0,0,88.8753084407353,96.5630352209848,7.68772678024945,1,372.309958268554,405.313258646956,33.0033003784022,0,0,0,0,0,32405.9407860166,36520.3467294609,4114.40594344425
4662,15.3818266547642,27.6522322773165,12.2704056225523,439.946579333686,493.458478459856,53.5118991261699,1,467.119651169225,508.361144672842,41.2414935036177,1,20.2863693781765,48.4422456649897,28.1558762868132,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,18287.5465526891,22307.6997186374,4020.15316594835
