state_id,state_label,intensity,loc,lfw,SAA_T1_kg,ETA003_T1_kg,delta_T1_kg,SAA_T2_kg,ETA003_T2_kg,delta_T2_kg,SAA_T3_kg,ETA003_T3_kg,delta_T3_kg,SAA_T4_kg,ETA003_T4_kg,delta_T4_kg,SAA_total_T_kg,ETA003_total_T_kg,delta_total_T_kg,relative_delta_total_T_percent,SAA_mean_shortage_kg,ETA003_mean_shortage_kg,delta_mean_shortage_kg,SAA_mean_EENS_kWh,ETA003_mean_EENS_kWh,delta_mean_EENS_kWh,SAA_q95_shortage_kg,ETA003_q95_shortage_kg,delta_q95_shortage_kg,SAA_q99_shortage_kg,ETA003_q99_shortage_kg,delta_q99_shortage_kg,SAA_q99_5_shortage_kg,ETA003_q99_5_shortage_kg,delta_q99_5_shortage_kg,SAA_max_shortage_kg,ETA003_max_shortage_kg,delta_max_shortage_kg,SAA_nominal_economic_cost_yuan,ETA003_nominal_economic_cost_yuan,delta_nominal_economic_cost_yuan,SAA_preparation_cost_yuan,ETA003_preparation_cost_yuan,delta_preparation_cost_yuan,SAA_nominal_outage_loss_yuan,ETA003_nominal_outage_loss_yuan,delta_nominal_outage_loss_yuan,SAA_positive_shortage_probability,ETA003_positive_shortage_probability,delta_positive_shortage_probability,SAA_service_rate,ETA003_service_rate,delta_service_rate,avoided_nominal_outage_loss_yuan,net_safety_premium_yuan,mean_EENS_improvement_kWh,q95_shortage_improvement_kg,q99_shortage_improvement_kg,q99_5_shortage_improvement_kg,maximum_shortage_improvement_kg,mean_EENS_improvement_per_added_kg,q95_improvement_per_added_kg,net_cost_per_restored_kWh,maximum_abs_station_change_kg,any_station_inventory_decrease,total_inventory_increase_with_station_decrease
1,a0=2|loc0=1|lfw0=0,2,1,0,0.0,63.61678375259652,63.61678375259652,0.0,13.092133170854416,13.092133170854416,0.0,4.909665412351002,4.909665412351002,0.0,30.548114290603134,30.548114290603134,0.0,112.16669662640508,112.16669662640508,,3.0980734437080075,1.48654747727088,-1.6115259664371275,56.79233333333333,27.25064507959113,-29.5416882537422,0.0,0.0,0.0,125.19433761557973,14.664168278267196,-110.53016933731253,224.2042386056788,112.03754197927364,-112.16669662640516,607.9698878978803,495.80319127147584,-112.16669662640447,3975.4633333333336,5555.359520216431,1579.896186883097,0.0,3647.814364645052,3647.814364645052,3975.4633333333336,1907.5451555713796,-2067.918177761954,0.0184666666666666,0.0112666666666666,-0.0072,0.9815333333333334,0.9948039033265084,0.013270569993174997,2067.918177761954,1579.896186883097,29.5416882537422,-0.0,110.53016933731253,112.16669662640516,112.16669662640447,0.26337307901771456,-0.0,53.48022676676115,63.61678375259652,False,False
2,a0=2|loc0=2|lfw0=0,2,2,0,0.0,58.91506860763485,58.91506860763485,0.0,27.00273639426569,27.00273639426569,0.0,8.1826619672842,8.1826619672842,0.0,16.365254361297456,16.365254361297456,0.0,110.4657213304822,110.4657213304822,,3.153660820627518,1.5117861228432767,-1.641874697784241,57.81133333333334,27.713307310901524,-30.098026022431814,0.0,0.0,0.0,121.92128303739466,11.45556170691244,-110.46572133048222,226.65902953931752,116.19330820883532,-110.4657213304822,532.6896325996237,422.2239112691416,-110.4657213304821,4046.793333333334,5532.427833664684,1485.63450033135,0.0,3592.4963219015776,3592.4963219015776,4046.793333333334,1939.9315117631068,-2106.861821570227,0.0196666666666666,0.0113333333333333,-0.0083333333333333,0.9803333333333332,0.9948284334698912,0.014495100136558081,2106.861821570227,1485.63450033135,30.098026022431814,-0.0,110.46572133048222,110.4657213304822,110.4657213304821,0.27246484846088165,-0.0,49.35986497001892,58.91506860763485,False,False
3,a0=2|loc0=3|lfw0=0,2,3,0,0.0,69.66648139084202,69.66648139084202,0.0,9.81885571292145,9.81885571292145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.48533710376347,79.48533710376347,,2.771768085899499,1.683527697369629,-1.08824038852987,50.810666666666656,30.86158798433135,-19.949078682335305,0.0,0.0,0.0,93.82756457463928,14.342227470875804,-79.48533710376348,220.11292038294735,140.62758327918388,-79.48533710376347,607.9698878978803,528.4845507941169,-79.48533710376341,3556.7466666666664,4745.283019414475,1188.536352747809,0.0,2584.9718605112807,2584.9718605112807,3556.7466666666664,2160.3111589031946,-1396.4355077634718,0.017,0.0111333333333333,-0.0058666666666667006,0.983,0.9939441484649792,0.010944148464979264,1396.4355077634718,1188.536352747809,19.949078682335305,-0.0,79.48533710376348,79.48533710376347,79.48533710376341,0.2509780974608304,-0.0,59.57850844511657,69.66648139084202,False,False
4,a0=2|loc0=4|lfw0=0,2,4,0,0.0,33.276059750379254,33.276059750379254,0.0,13.09222059275134,13.09222059275134,0.0,4.909579653750793,4.909579653750793,0.0,16.365270587781914,16.365270587781914,0.0,67.64313058466331,67.64313058466331,,2.793788469756067,1.803325758933695,-0.990462710822372,51.214333333333336,33.05766614989303,-18.156667183440305,0.0,0.0,0.0,94.37307367100344,26.72994308634016,-67.64313058466328,214.3850748711235,146.74194428646018,-67.64313058466331,607.9698878978803,540.3267573132174,-67.64313058466291,3585.003333333334,4513.883740532202,928.8804071988679,0.0,2199.84711003969,2199.84711003969,3585.003333333334,2314.036630492512,-1270.966702840822,0.0180666666666666,0.011,-0.0070666666666666,0.9819333333333332,0.9932598607814136,0.011326527448080381,1270.966702840822,928.8804071988679,18.156667183440305,-0.0,67.64313058466328,67.64313058466331,67.64313058466291,0.26841849314935395,-0.0,51.15919115629594,33.276059750379254,False,False
5,a0=2|loc0=5|lfw0=0,2,5,0,0.0,30.275751947491138,30.275751947491138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.275751947491138,30.275751947491138,,1.7535389902626628,1.3580994797632489,-0.39543951049941395,32.145,24.896000613279995,-7.248999386720008,0.0,0.0,0.0,45.82276409459127,15.547012147100132,-30.275751947491138,129.83116493467526,99.55541298718413,-30.27575194749113,423.58781332678734,393.3120613792962,-30.27575194749113,2250.15,2727.328898999717,477.1788989997167,0.0,984.6088560701172,984.6088560701172,2250.15,1742.7200429295997,-507.4299570704004,0.0142666666666666,0.0116,-0.0026666666666666002,0.9857333333333334,0.9922576040564416,0.006524270723108239,507.4299570704004,477.1788989997167,7.248999386720008,-0.0,30.275751947491138,30.27575194749113,30.27575194749113,0.23943251349437455,-0.0,65.82686430818258,30.275751947491138,False,False
6,a0=2|loc0=6|lfw0=0,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7136787584260904,0.7136787584260904,0.0,0.0,0.0,0.0,0.7136787584260904,0.7136787584260904,,1.5448817609033632,1.536936137392886,-0.007945623510477118,28.32,28.17434480261769,-0.14565519738231103,0.0,0.0,0.0,22.91138204729564,22.197703288869548,-0.7136787584260915,123.83056487466932,123.1168861162432,-0.713678758426127,576.8758694051222,576.1621906466962,-0.7136787584259991,1982.4,1995.4139453782063,13.013945378206245,0.0,23.20980919496814,23.20980919496814,1982.4,1972.2041361832385,-10.19586381676163,0.0111333333333333,0.0111333333333333,0.0,0.9888666666666668,0.9890390292359242,0.00017236256925745597,10.19586381676163,13.013945378206245,0.14565519738231103,-0.0,0.7136787584260915,0.713678758426127,0.7136787584259991,0.20409069999999907,-0.0,89.34762103989783,0.7136787584260904,False,False
7,a0=2|loc0=7|lfw0=0,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0375764849212197,1.0375764849212197,0.0,19.020333333333333,19.020333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.64252788915254,61.64252788915254,0.0,405.3132585985873,405.3132585985873,0.0,1331.4233333333334,1331.4233333333334,0.0,0.0,0.0,0.0,1331.4233333333334,1331.4233333333334,0.0,0.0088,0.0088,0.0,0.9912,0.9912,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,,0.0,False,False
8,a0=3|loc0=1|lfw0=0,3,1,0,193.1102201129204,195.98058826107308,2.870368148152693,80.18983716553474,97.51926454301174,17.329427377477003,16.365272890925453,16.365272883140474,-7.784979771940925e-09,81.82636445462727,95.44813990019048,13.621775445563216,371.4916946240078,405.3132655874157,33.82157096340791,9.104260324753483,2.415623380519871,1.6903124942064265,-0.7253108863134443,44.28200000000001,30.985963487545103,-13.296036512454908,0.0,0.0,0.0,58.369473310967486,48.27755502823008,-10.091918282737403,141.5596105065052,112.64762141037478,-28.911989096130426,388.6752311594797,371.3458037897876,-17.329427369692098,15181.15793200298,15350.35911558214,169.20118357916,12081.41793200298,13181.341671453984,1099.9237394510037,3099.7400000000007,2169.0174441281574,-930.7225558718433,0.0432666666666666,0.0328666666666666,-0.0104,0.9942109849605928,0.9958766886049518,0.001665703644359029,930.7225558718433,169.20118357916,13.296036512454908,-0.0,10.091918282737403,28.911989096130426,17.329427369692098,0.39312297252070577,-0.0,12.725685840337663,17.329427377477003,False,False
9,a0=3|loc0=2|lfw0=0,3,2,0,181.38177454109052,181.1090154537487,-0.2727590873418251,78.28055532826008,85.64576344856229,7.3652081203022135,21.27485475820309,28.364358892619325,7.089504134416234,101.19193737555568,110.1941371308543,9.00219975529862,382.1291220031094,405.31327492578464,23.184152922675253,6.067099204882533,2.36618207275273,1.849820748307245,-0.5163613244454848,43.37566666666666,33.90998904759426,-9.465677619072402,0.0,0.0,0.0,68.7341461418869,58.09671876278536,-10.637427379101538,150.56051059651415,130.64941225202406,-19.911098344490085,274.6638300193656,258.84488521699257,-15.81894480237304,15463.658283947269,15555.041208482107,91.38292453483882,12427.3616172806,13181.34197515051,753.9803578699102,3036.2966666666666,2373.6992333315984,-662.5974333350682,0.045,0.0329333333333333,-0.012066666666666698,0.9943546164512296,0.9955416197758096,0.0011870033245799938,662.5974333350682,91.38292453483882,9.465677619072402,-0.0,10.637427379101538,19.911098344490085,15.81894480237304,0.40828222841018696,-0.0,9.654134464785837,9.00219975529862,True,True
10,a0=3|loc0=3|lfw0=0,3,3,0,198.2925565283801,207.71453776675796,9.421981238377867,77.73504623189591,86.04268164229701,8.307635410401105,22.093118402749347,27.27467579921665,5.181557396467301,74.18923710552873,84.2813634386846,10.09212633315586,372.30995826855406,405.31325864695617,33.003300378402116,8.86446887746049,2.453536262717181,1.7455383074349655,-0.7079979552822155,44.97700000000001,31.99833548274407,-12.97866451725594,0.0,0.0,0.0,66.82486430461226,52.36887325096145,-14.455991053650813,145.1054196328724,125.73984666357488,-19.36557296929753,267.84496631481335,267.84496631481335,0.0,15256.418984716644,15421.224929532833,164.80594481618937,12108.028984716644,13181.341445740749,1073.3124610241048,3148.390000000001,2239.883483792085,-908.5065162079159,0.045,0.0331333333333333,-0.011866666666666699,0.9940189638484966,0.995645685723593,0.0016267218750963819,908.5065162079159,164.80594481618937,12.97866451725594,-0.0,14.455991053650813,19.36557296929753,-0.0,0.39325353429650883,-0.0,12.698220575550716,10.09212633315586,False,False
