state_count,eta003_means_eta,inventory_increase_state_count,inventory_near_unchanged_state_count,mean_EENS_improvement_state_count,mean_EENS_near_unchanged_state_count,mean_EENS_worsening_state_count,q95_improvement_state_count,q95_near_unchanged_state_count,q95_worsening_state_count,q99_5_improvement_state_count,q99_5_near_unchanged_state_count,q99_5_worsening_state_count,maximum_shortage_improvement_state_count,maximum_shortage_near_unchanged_state_count,maximum_shortage_worsening_state_count,nominal_economic_cost_decrease_state_count,nominal_safety_premium_state_count,nominal_economic_cost_near_unchanged_state_count,station_decrease_with_total_increase_state_count,capacity_binding_case_count,delta_inventory_equal_state_mean_kg,delta_inventory_median_kg,delta_inventory_min_kg,delta_inventory_q25_kg,delta_inventory_q75_kg,delta_inventory_max_kg,mean_EENS_improvement_equal_state_mean_kWh,mean_EENS_improvement_median_kWh,mean_EENS_improvement_min_kWh,mean_EENS_improvement_q25_kWh,mean_EENS_improvement_q75_kWh,mean_EENS_improvement_max_kWh,q95_improvement_equal_state_mean_kg,q95_improvement_median_kg,q95_improvement_min_kg,q95_improvement_q25_kg,q95_improvement_q75_kg,q95_improvement_max_kg,nominal_cost_change_equal_state_mean_yuan,nominal_cost_change_median_yuan,nominal_cost_change_min_yuan,nominal_cost_change_q25_yuan,nominal_cost_change_q75_yuan,nominal_cost_change_max_yuan,equal_state_summary_interpretation
35,0.03,34,1,32,1,2,16,19,0,28,6,1,17,18,0,0,34,1,8,34,31.992655587533278,15.364593063908728,0.0,8.740518390177442,37.36780075812291,114.55694084819706,10.453877510365565,6.515772701055937,-0.11395835975650925,3.7157804699061785,13.580009695793187,39.22000502675788,0.9305794712971525,2.842170943040401e-14,-0.0,-0.0,1.0685159425032396,6.998949154468974,308.67348462111113,51.207753492941265,0.0,21.156887689161522,401.24864211231306,1579.896186883097,descriptive across 35 states; not an expectation
