case_id,state_id,state_label,method_label,eta,LB_yuan,UB_yuan,absolute_gap_yuan,relative_gap,iteration_count,cut_count,strong_duality_gap_yuan,strong_duality_relative_gap,primary_objective_reconstruction_error_yuan,fixed_T_nominal_reconstruction_error_yuan,divergence_used,divergence_slack,probability_sum_residual,minimum_worst_probability,maximum_worst_probability,effective_support_size_ESS,positive_probability_support_count,lex_shortage_preservation_error_kg,lex_primary_preservation_error_yuan,lex_mechanical_residual,maximum_mechanical_residual,eta_zero_direct_SAA_pass,C_y_in_primary_objective,C_y_in_Pearson_loss,secondary_changed_T,constructed_R_by_R_matrix,certificate_pass
11,6,a0=2|loc0=6|lfw0=0,SAA,0.0,1982.4000000000028,1982.4000000000028,0.0,0.0,1,0,0.0,0.0,2.7284841053187847e-12,0.0,0.0,0.0,2.220446049250313e-16,6.666666666666667e-05,6.666666666666667e-05,15000.000000000004,15000,2.8421709430404014e-14,0.0,3.001220259421313e-14,2.7284841053187847e-12,1,0,0,0,0,1
12,6,a0=2|loc0=6|lfw0=0,ETA_0.03,0.03,6113.017523748579,6113.017596524447,7.277586792042712e-05,1.190506435999854e-08,18,20,9.094947017729282e-13,1.4934702925521442e-16,9.094947017729282e-13,2.273736754432321e-13,0.03,-6.938893903907228e-18,0.0,6.570872884492697e-05,0.0004248176992495,14563.1067961165,15000,5.684341886080803e-14,3.725290298461914e-09,5.684341886080803e-14,9.094947017729282e-13,1,0,0,0,0,1
13,7,a0=2|loc0=7|lfw0=0,SAA,0.0,1331.4233333333611,1331.4233333333611,0.0,0.0,1,0,0.0,0.0,2.751221472863108e-11,2.273736754432321e-13,3.6642362967038485e-34,-3.6642362967038485e-34,2.220446049250313e-16,6.666666666666667e-05,6.666666666666668e-05,15000.000000000004,15000,0.0,0.0,1.0658141036401504e-14,2.751221472863108e-11,1,0,0,0,0,1
14,7,a0=2|loc0=7|lfw0=0,ETA_0.03,0.03,4595.024421429684,4595.024421429684,0.0,0.0,1,3,0.0,0.0,0.0,2.273736754432321e-13,0.03,-3.4694469519536136e-17,4.440892098500626e-16,6.585074382720595e-05,0.00038457842283,14563.106796116495,15000,0.0,0.0,1.0658141036401504e-14,1.0658141036401504e-14,1,0,0,0,0,1
15,8,a0=3|loc0=1|lfw0=0,SAA,0.0,15181.157932003149,15181.157932003149,0.0,0.0,1,0,9.094947017729282e-13,2.93409996249017e-16,1.673470251262188e-10,0.0,6.832560914154546e-34,-6.832560914154546e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,1.3714100854343391e-13,1.673470251262188e-10,1,0,0,0,0,1
16,8,a0=3|loc0=1|lfw0=0,ETA_0.03,0.03,18587.28089088165,18587.281052517315,0.0001616356603335,8.69603573953966e-09,55,57,0.0,0.0,0.0,4.547473508864641e-13,0.0299999999999999,2.0816681711721685e-17,4.440892098500626e-16,6.532649381950688e-05,0.000359749900646,14563.106796116495,15000,2.8421709430404014e-14,0.0,1.4210854715202006e-13,1.4210854715202006e-13,1,0,0,0,0,1
17,9,a0=3|loc0=2|lfw0=0,SAA,0.0,15463.658283947609,15463.658283947609,0.0,0.0,1,0,0.0,0.0,3.3833202905952925e-10,4.547473508864641e-13,6.394781103969402e-32,-6.394781103969402e-32,4.440892098500626e-16,6.666666666666668e-05,6.66666666666667e-05,14999.999999999996,15000,8.881784197001252e-14,0.0,1.1368683772161605e-13,3.3833202905952925e-10,1,0,0,0,0,1
18,9,a0=3|loc0=2|lfw0=0,ETA_0.03,0.03,18879.79019792578,18879.79037642845,0.0001785026652214,9.454695293879968e-09,52,54,9.094947017729282e-13,1.5960391982648556e-16,3.637978807091713e-12,4.547473508864641e-13,0.0299999999999999,3.122502256758253e-17,2.220446049250313e-16,6.523876993616062e-05,0.000265043948707,14563.106796116492,15000,2.8421709430404014e-14,0.0,1.1368683772161605e-13,3.637978807091713e-12,1,0,0,0,0,1
19,10,a0=3|loc0=3|lfw0=0,SAA,0.0,15256.418984717156,15256.418984717156,0.0,0.0,1,0,1.8189894035458565e-12,5.777522491006055e-16,5.093170329928397e-10,1.3642420526593924e-12,8.127441409982222e-33,-8.127441409982222e-33,2.220446049250313e-16,6.666666666666667e-05,6.666666666666668e-05,15000.000000000004,15000,8.526512829121202e-14,0.0,1.1803382354665857e-13,5.093170329928397e-10,1,0,0,0,0,1
20,10,a0=3|loc0=3|lfw0=0,ETA_0.03,0.03,18618.176066839056,18618.176238770968,0.0001719319116091,9.234626926084207e-09,54,56,9.094947017729282e-13,1.6728385842050231e-16,0.0,1.3642420526593924e-12,0.0299999999999999,6.938893903907228e-18,2.220446049250313e-16,6.52654044845874e-05,0.0002802827549251,14563.106796116515,15000,2.8421709430404014e-14,0.0,1.0943235814749585e-13,1.0943235814749585e-13,1,0,0,0,0,1
21,11,a0=3|loc0=4|lfw0=0,SAA,0.0,14549.816877730304,14549.816877730304,0.0,0.0,1,0,4.547473508864641e-13,1.5155112972867734e-16,5.820766091346741e-10,4.547473508864641e-13,6.58460507452797e-34,-6.58460507452797e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,1.1368683772161605e-13,5.820766091346741e-10,1,0,0,0,0,1
22,11,a0=3|loc0=4|lfw0=0,ETA_0.03,0.03,17976.76856477386,17976.76872301696,0.0001582430995767,8.802644235734284e-09,57,59,9.094947017729282e-13,1.7843755089648384e-16,0.0,2.273736754432321e-13,0.03,-1.7347234759768068e-17,0.0,6.534274086734614e-05,0.0003155016664601,14563.106796116515,15000,5.684341886080803e-14,0.0,8.765440429983506e-14,8.765440429983506e-14,1,0,0,0,0,1
23,12,a0=3|loc0=5|lfw0=0,SAA,0.0,13631.485646703684,13631.485646703684,0.0,0.0,1,0,2.273736754432321e-12,7.478691990993118e-16,8.403731044381856e-10,9.094947017729282e-13,3.983272810356711e-32,-3.983272810356711e-32,2.220446049250313e-16,6.666666666666667e-05,6.666666666666668e-05,15000.000000000004,15000,8.526512829121202e-14,0.0,1.1368683772161605e-13,8.403731044381856e-10,1,0,0,0,0,1
24,12,a0=3|loc0=5|lfw0=0,ETA_0.03,0.03,16642.123349264377,16642.12344775301,9.848863192019051e-05,5.918032769639639e-09,49,51,0.0,0.0,0.0,4.547473508864641e-13,0.03,-2.0816681711721685e-17,2.220446049250313e-16,6.539041156652165e-05,0.0003684771038972,14563.106796116494,15000,5.684341886080803e-14,0.0,1.7053025658242404e-13,1.7053025658242404e-13,1,0,0,0,0,1
25,13,a0=3|loc0=6|lfw0=0,SAA,0.0,11829.259497815056,11829.259497815056,0.0,0.0,1,0,4.547473508864641e-13,1.1352761524124027e-16,1.8535502022132277e-09,9.094947017729282e-13,4.738711601752346e-34,-4.738711601752346e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,2.557953848736361e-13,1.8535502022132277e-09,1,0,0,0,0,1
26,13,a0=3|loc0=6|lfw0=0,ETA_0.03,0.03,15001.986441640409,15001.986577414254,0.0001357738456135,9.05039108740403e-09,44,46,0.0,0.0,0.0,0.0,0.03,0.0,0.0,6.55171440123611e-05,0.0003614699488407,14563.106796116515,15000,5.684341886080803e-14,0.0,1.1368683772161605e-13,1.1368683772161605e-13,1,0,0,0,0,1
27,14,a0=3|loc0=7|lfw0=0,SAA,0.0,9809.345632666502,9809.345632666502,0.0,0.0,1,0,4.547473508864641e-13,1.2066627566108275e-16,1.6552803572267292e-09,4.547473508864641e-13,1.7356908773860341e-34,-1.7356908773860341e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,1.7053025658242404e-13,7.450580596923828e-09,1.9895196601282805e-13,1.6552803572267292e-09,1,0,0,0,0,1
28,14,a0=3|loc0=7|lfw0=0,ETA_0.03,0.03,13479.703443853448,13479.703530273053,8.64196026668651e-05,6.411090753797502e-09,46,48,9.094947017729282e-13,2.431765627552409e-16,1.8189894035458565e-12,0.0,0.03,-1.7347234759768068e-17,0.0,6.551058573924614e-05,0.0003995520331634,14563.106796116508,15000,5.684341886080803e-14,0.0,8.526512829121202e-14,1.8189894035458565e-12,1,0,0,0,0,1
29,15,a0=4|loc0=1|lfw0=0,SAA,0.0,28116.45654647176,28116.45654647176,0.0,0.0,1,0,0.0,0.0,6.0390448197722435e-09,0.0,5.53768041832687e-34,-5.53768041832687e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,8.881784197001252e-14,0.0,2.273736754432321e-13,6.0390448197722435e-09,1,0,0,0,0,1
30,15,a0=4|loc0=1|lfw0=0,ETA_0.03,0.03,33170.229095978524,33170.22922706489,0.0001310863663093,3.9519282610914314e-09,42,44,0.0,0.0,0.0,1.8189894035458565e-12,0.03,0.0,0.0,6.304575937221816e-05,0.0002631533374777,14563.106796116504,15000,8.526512829121202e-14,0.0,1.1368683772161605e-13,1.1368683772161605e-13,1,0,0,0,0,1
31,16,a0=4|loc0=2|lfw0=0,SAA,0.0,28965.09508018931,28965.09508018931,0.0,0.0,1,0,1.8189894035458565e-12,1.755108841596609e-16,5.5697455536574125e-09,1.8189894035458565e-12,1.431807220599241e-32,-1.431807220599241e-32,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,9.237055564881302e-14,0.0,2.557953848736361e-13,5.5697455536574125e-09,1,0,0,0,0,1
32,16,a0=4|loc0=2|lfw0=0,ETA_0.03,0.03,34309.68260254641,34309.682863999355,0.0002614529439597,7.620383580813502e-09,46,48,4.0017766878008836e-11,2.618490938103174e-15,4.365574568510056e-11,1.8189894035458565e-12,0.0300000000000002,-2.324529457808921e-16,2.220446049250313e-16,6.289966321173275e-05,0.0002241617016537,14563.106796116492,15000,8.526512829121202e-14,0.0,1.1368683772161605e-13,4.365574568510056e-11,1,0,0,0,0,1
33,17,a0=4|loc0=3|lfw0=0,SAA,0.0,28485.6347642938,28485.6347642938,0.0,0.0,1,0,1.8189894035458565e-12,1.7826515578790584e-16,7.348717190325261e-09,1.8189894035458565e-12,6.06114274642742e-34,-6.06114274642742e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,9.947598300641405e-14,0.0,1.516199225520354e-13,7.348717190325261e-09,1,0,0,0,0,1
34,17,a0=4|loc0=3|lfw0=0,ETA_0.03,0.03,33806.56645098977,33806.56673770881,0.000286719041469,8.481164138718253e-09,40,42,1.8189894035458565e-12,1.2132618829294643e-16,0.0,0.0,0.0299999999999999,2.0816681711721685e-17,2.220446049250313e-16,6.297659517162063e-05,0.000225167245826,14563.106796116508,15000,8.526512829121202e-14,0.0,1.4210854715202006e-13,1.4210854715202006e-13,1,0,0,0,0,1
35,18,a0=4|loc0=4|lfw0=0,SAA,0.0,27060.98081182758,27060.98081182758,0.0,0.0,1,0,1.8189894035458565e-12,1.9572351985588807e-16,5.2787072490900755e-09,0.0,1.0276392020079217e-33,-1.0276392020079217e-33,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,9.947598300641405e-14,0.0,1.7053025658242404e-13,5.2787072490900755e-09,1,0,0,0,0,1
36,18,a0=4|loc0=4|lfw0=0,ETA_0.03,0.03,32242.984897136652,32242.98503214752,0.0001350108614133,4.1872941130825645e-09,46,48,0.0,0.0,0.0,0.0,0.0299999999999999,6.938893903907228e-18,0.0,6.328050758606937e-05,0.0002709786626272,14563.1067961165,15000,4.263256414560601e-14,0.0,2.273736754432321e-13,2.273736754432321e-13,1,0,0,0,0,1
37,19,a0=4|loc0=5|lfw0=0,SAA,0.0,24571.30794604175,24571.30794604175,0.0,0.0,1,0,9.094947017729282e-13,1.1455458873125535e-16,2.40106601268053e-09,1.8189894035458565e-12,2.286703854333981e-34,-2.286703854333981e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,9.237055564881302e-14,0.0,2.557953848736361e-13,2.40106601268053e-09,1,0,0,0,0,1
38,19,a0=4|loc0=5|lfw0=0,ETA_0.03,0.03,29482.82905579392,29482.829261435105,0.000205641186767,6.974947517537371e-09,66,68,1.8189894035458565e-12,1.5382607621959752e-16,3.637978807091713e-12,1.8189894035458565e-12,0.03,-1.3877787807814457e-17,2.220446049250313e-16,6.368299431500413e-05,0.0002401541867421,14563.106796116515,15000,4.263256414560601e-14,0.0,1.7053025658242404e-13,3.637978807091713e-12,1,0,0,0,0,1
39,20,a0=4|loc0=6|lfw0=0,SAA,0.0,20988.459867438636,20988.459867438636,0.0,0.0,1,0,1.8189894035458565e-12,2.566069846522816e-16,2.015440259128809e-09,9.094947017729282e-13,7.934586868050439e-34,-7.934586868050439e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,1.4210854715202006e-13,2.015440259128809e-09,1,0,0,0,0,1
40,20,a0=4|loc0=6|lfw0=0,ETA_0.03,0.03,25697.06669128674,25697.066824293863,0.000133007124532,5.175965235311212e-09,65,67,0.0,0.0,0.0,9.094947017729282e-13,0.0299999999999999,2.775557561562892e-17,4.440892098500626e-16,6.405506080149292e-05,0.0002299349245174,14563.106796116508,15000,5.684341886080803e-14,0.0,2.273736754432321e-13,2.273736754432321e-13,1,0,0,0,0,1
41,21,a0=4|loc0=7|lfw0=0,SAA,0.0,17783.514777502423,17783.514777502423,0.0,0.0,1,0,9.094947017729282e-13,1.976228698700892e-16,1.3715180102735756e-09,1.8189894035458565e-12,8.461906286989625e-32,-8.461906286989625e-32,4.440892098500626e-16,6.666666666666668e-05,6.66666666666667e-05,14999.999999999996,15000,8.526512829121202e-14,0.0,1.6889498151022221e-13,1.3715180102735756e-09,1,0,0,0,0,1
42,21,a0=4|loc0=7|lfw0=0,ETA_0.03,0.03,22038.997135473845,22038.99720573675,7.026290404610336e-05,3.188117108514081e-09,60,62,2.9103830456733704e-11,3.680055757485464e-15,2.9103830456733704e-11,1.8189894035458565e-12,0.0300000000000002,-2.42861286636753e-16,0.0,6.460971281532519e-05,0.0002409225145584,14563.106796116494,15000,5.684341886080803e-14,0.0,1.7053025658242404e-13,2.9103830456733704e-11,1,0,0,0,0,1
43,22,a0=5|loc0=1|lfw0=0,SAA,0.0,54834.03671629272,54834.03671629272,0.0,0.0,1,0,0.0,0.0,4.116009222343564e-08,1.4551915228366852e-11,1.6767324888526035e-31,-1.6767324888526035e-31,0.0,6.666666666666663e-05,6.666666666666664e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,5.85358839972049e-13,4.116009222343564e-08,1,0,0,0,0,1
44,22,a0=5|loc0=1|lfw0=0,ETA_0.03,0.03,64286.38529246661,64286.38575780841,0.0004653418000089,7.238574614569596e-09,49,51,0.0,0.0,0.0,7.275957614183426e-12,0.03,-1.3877787807814457e-17,2.220446049250313e-16,5.923490892449762e-05,0.0001624057818655,14563.106796116504,15000,1.1368683772161605e-13,0.0,5.897077463649817e-13,5.897077463649817e-13,1,0,0,0,0,1
45,23,a0=5|loc0=2|lfw0=0,SAA,0.0,56657.65458718509,56657.65458718509,0.0,0.0,1,0,0.0,0.0,4.82032191939652e-08,1.4551915228366852e-11,1.8160010187761968e-31,-1.8160010187761968e-31,0.0,6.666666666666663e-05,6.666666666666664e-05,15000.000000000013,15000,8.526512829121202e-14,0.0,6.035995535847423e-13,4.82032191939652e-08,1,0,0,0,0,1
46,23,a0=5|loc0=2|lfw0=0,ETA_0.03,0.03,66227.79143228018,66227.79152844833,9.616815077606589e-05,1.452081498667468e-09,47,49,0.0,0.0,0.0,1.4551915228366852e-11,0.03,-1.3877787807814457e-17,0.0,5.906016653595582e-05,0.0001677645399406,14563.106796116508,15000,8.526512829121202e-14,0.0,5.932687182384447e-13,5.932687182384447e-13,1,0,0,0,0,1
47,24,a0=5|loc0=3|lfw0=0,SAA,0.0,54813.385734376985,54813.385734376985,0.0,0.0,1,0,7.275957614183426e-12,2.0869563432343955e-16,3.4335243981331593e-08,1.4551915228366852e-11,4.381379686201602e-32,-4.381379686201602e-32,0.0,6.666666666666664e-05,6.666666666666666e-05,15000.000000000004,15000,9.592326932761353e-14,0.0,4.080327998821245e-13,3.4335243981331593e-08,1,0,0,0,0,1
48,24,a0=5|loc0=3|lfw0=0,ETA_0.03,0.03,64440.54417956257,64440.54426138344,8.182087185559794e-05,1.2697110614664656e-09,49,51,0.0,0.0,0.0,1.4551915228366852e-11,0.0299999999999999,6.938893903907228e-18,0.0,5.946832841938885e-05,0.0001644568939585,14563.106796116504,15000,1.1368683772161605e-13,0.0,2.842170943040401e-13,2.842170943040401e-13,1,0,0,0,0,1
49,25,a0=5|loc0=4|lfw0=0,SAA,0.0,49962.239132969786,49962.239132969786,0.0,0.0,1,0,3.637978807091713e-12,1.2050187006240274e-16,5.155743565410376e-08,7.275957614183426e-12,1.5873030826939515e-31,-1.5873030826939515e-31,0.0,6.666666666666663e-05,6.666666666666666e-05,15000.000000000004,15000,5.684341886080803e-14,0.0,2.273736754432321e-13,5.155743565410376e-08,1,0,0,0,0,1
50,25,a0=5|loc0=4|lfw0=0,ETA_0.03,0.03,58898.57599309912,58898.57653914345,0.0005460443280753,9.270925719443694e-09,47,49,7.275957614183426e-12,1.881743870828169e-16,7.275957614183426e-12,3.637978807091713e-12,0.03,-3.469446951953614e-18,1.1102230246251563e-16,5.995964607339575e-05,0.0001571383365066,14563.106796116504,15000,5.684341886080803e-14,0.0,2.842170943040401e-13,7.275957614183426e-12,1,0,0,0,0,1
51,26,a0=5|loc0=5|lfw0=0,SAA,0.0,43425.38608296186,43425.38608296186,0.0,0.0,1,0,3.637978807091713e-12,1.5380380067167992e-16,4.3619365897029645e-08,3.637978807091713e-12,1.763241526233431e-34,-1.763241526233431e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,3.040042195366415e-13,4.3619365897029645e-08,1,0,0,0,0,1
52,26,a0=5|loc0=5|lfw0=0,ETA_0.03,0.03,51615.07999205574,51615.08025298778,0.0002609320363262,5.055344969867844e-09,44,46,6.912159733474255e-11,2.1706953104457025e-15,6.548361852765083e-11,3.637978807091713e-12,0.0300000000000002,-2.5673907444456745e-16,4.440892098500626e-16,6.088270899693777e-05,0.0001665451330294,14563.106796116494,15000,8.526512829121202e-14,0.0,3.1263880373444413e-13,6.548361852765083e-11,1,0,0,0,0,1
53,27,a0=5|loc0=6|lfw0=0,SAA,0.0,36116.90309169662,36116.90309169662,0.0,0.0,1,0,0.0,0.0,2.0067091099917892e-08,0.0,3.2785272128402863e-34,-3.2785272128402863e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,5.684341886080803e-14,0.0,3.410605131648481e-13,2.0067091099917892e-08,1,0,0,0,0,1
54,27,a0=5|loc0=6|lfw0=0,ETA_0.03,0.03,43107.88071875917,43107.88087544416,0.0001566849823575,3.6347178097265324e-09,40,42,0.0,0.0,0.0,1.8189894035458565e-12,0.0299999999999999,2.775557561562892e-17,1.1102230246251563e-16,6.198443602544894e-05,0.0002274518983371,14563.106796116508,15000,6.394884621840903e-14,0.0,2.5723369352284064e-13,2.5723369352284064e-13,1,0,0,0,0,1
55,28,a0=5|loc0=7|lfw0=0,SAA,0.0,29797.26110990637,29797.26110990637,0.0,0.0,1,0,1.8189894035458565e-12,1.619525895096007e-16,7.512426236644387e-09,1.8189894035458565e-12,5.7305349602586525e-34,-5.7305349602586525e-34,2.220446049250313e-16,6.666666666666666e-05,6.666666666666667e-05,15000.000000000004,15000,9.947598300641405e-14,0.0,1.7053025658242404e-13,7.512426236644387e-09,1,0,0,0,0,1
56,28,a0=5|loc0=7|lfw0=0,ETA_0.03,0.03,35504.352126407735,35504.35237150003,0.0002450922911521,6.903161859920156e-09,60,62,0.0,0.0,0.0,3.637978807091713e-12,0.03,-6.938893903907228e-18,0.0,6.281920419925415e-05,0.0001955202689991,14563.106796116512,15000,8.526512829121202e-14,0.0,2.273736754432321e-13,2.273736754432321e-13,1,0,0,0,0,1
57,29,a0=6|loc0=1|lfw0=0,SAA,0.0,87574.6903739154,87574.6903739154,0.0,0.0,1,0,0.0,0.0,5.563197191804648e-08,1.4551915228366852e-11,4.1325973271096045e-32,-4.1325973271096045e-32,0.0,6.666666666666666e-05,6.666666666666666e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,4.451235519867707e-13,5.563197191804648e-08,1,0,0,0,0,1
58,29,a0=6|loc0=1|lfw0=0,ETA_0.03,0.03,102726.1473508468,102726.14827009648,0.0009192496800096,8.948546163657375e-09,37,39,1.4551915228366852e-11,1.8018076494823242e-16,1.4551915228366852e-11,1.4551915228366852e-11,0.0299999999999999,6.938893903907228e-18,1.1102230246251563e-16,5.799527299916394e-05,0.0001394350942726,14563.106796116512,15000,1.1368683772161605e-13,0.0,5.353490864182909e-13,1.4551915228366852e-11,1,0,0,0,0,1
59,30,a0=6|loc0=2|lfw0=0,SAA,0.0,92374.12739244854,92374.12739244854,0.0,0.0,1,0,0.0,0.0,5.841138772666454e-08,4.365574568510056e-11,1.6567582684382402e-31,-1.6567582684382402e-31,0.0,6.666666666666663e-05,6.666666666666664e-05,15000.000000000004,15000,1.1368683772161605e-13,0.0,4.183404444825317e-13,5.841138772666454e-08,1,0,0,0,0,1
60,30,a0=6|loc0=2|lfw0=0,ETA_0.03,0.03,108067.61562756536,108067.61609887556,0.0004713101952802,4.36125281831902e-09,26,28,0.0,0.0,0.0,1.4551915228366852e-11,0.0299999999999999,3.469446951953614e-18,0.0,5.771253377153749e-05,0.0001347018660505,14563.106796116508,15000,1.1368683772161605e-13,0.0,3.5549758155100697e-13,3.5549758155100697e-13,1,0,0,0,0,1
61,31,a0=6|loc0=3|lfw0=0,SAA,0.0,91953.01692797612,91953.01692797612,0.0,0.0,1,0,0.0,0.0,5.886249709874392e-08,1.4551915228366852e-11,4.1325973271096045e-32,-4.1325973271096045e-32,0.0,6.666666666666666e-05,6.666666666666666e-05,15000.000000000004,15000,9.947598300641405e-14,0.0,3.410605131648481e-13,5.886249709874392e-08,1,0,0,0,0,1
62,31,a0=6|loc0=3|lfw0=0,ETA_0.03,0.03,107598.98979375573,107598.99006915728,0.0002754015586106,2.559518062703017e-09,27,29,0.0,0.0,0.0,1.4551915228366852e-11,0.03,0.0,0.0,5.771911540378207e-05,0.0001349504021465,14563.106796116504,15000,1.1368683772161605e-13,0.0,3.410605131648481e-13,3.410605131648481e-13,1,0,0,0,0,1
