case_id,state_id,state_label,intensity,loc,lfw,method_index,method_label,eta,scenario_count,nominal_weight,c_H2_yuan_per_kg,M_H2_yuan_per_kg
42,21,a0=4|loc0=7|lfw0=0,4,7,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
43,22,a0=5|loc0=1|lfw0=0,5,1,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
44,22,a0=5|loc0=1|lfw0=0,5,1,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
45,23,a0=5|loc0=2|lfw0=0,5,2,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
46,23,a0=5|loc0=2|lfw0=0,5,2,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
47,24,a0=5|loc0=3|lfw0=0,5,3,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
48,24,a0=5|loc0=3|lfw0=0,5,3,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
49,25,a0=5|loc0=4|lfw0=0,5,4,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
50,25,a0=5|loc0=4|lfw0=0,5,4,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
51,26,a0=5|loc0=5|lfw0=0,5,5,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
52,26,a0=5|loc0=5|lfw0=0,5,5,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
53,27,a0=5|loc0=6|lfw0=0,5,6,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
54,27,a0=5|loc0=6|lfw0=0,5,6,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
55,28,a0=5|loc0=7|lfw0=0,5,7,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
56,28,a0=5|loc0=7|lfw0=0,5,7,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
57,29,a0=6|loc0=1|lfw0=0,6,1,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
58,29,a0=6|loc0=1|lfw0=0,6,1,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
59,30,a0=6|loc0=2|lfw0=0,6,2,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
60,30,a0=6|loc0=2|lfw0=0,6,2,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
61,31,a0=6|loc0=3|lfw0=0,6,3,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
62,31,a0=6|loc0=3|lfw0=0,6,3,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
63,32,a0=6|loc0=4|lfw0=0,6,4,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
64,32,a0=6|loc0=4|lfw0=0,6,4,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
65,33,a0=6|loc0=5|lfw0=0,6,5,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
66,33,a0=6|loc0=5|lfw0=0,6,5,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
67,34,a0=6|loc0=6|lfw0=0,6,6,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
68,34,a0=6|loc0=6|lfw0=0,6,6,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
69,35,a0=6|loc0=7|lfw0=0,6,7,0,1,SAA,0,15000,6.66666666666667e-05,32.5213675213675,1283.205
70,35,a0=6|loc0=7|lfw0=0,6,7,0,2,ETA_0.03,0.03,15000,6.66666666666667e-05,32.5213675213675,1283.205
