case_id,state_id,state_label,method_label,eta,actual_chi2_divergence,probability_sum,minimum_probability,maximum_probability,maximum_probability_to_nominal_ratio,total_variation_distance,ESS,top1_fraction,top1_nominal_mass,top1_worst_mass,top5_fraction,top5_nominal_mass,top5_worst_mass,worst_weighted_mean_shortage_kg,worst_weighted_mean_EENS_kWh
2,1,a0=2|loc0=1|lfw0=0,ETA_0.03,0.03,0.03,0.9999999999999998,6.569453582663378e-05,0.0003899260724517,5.848891086776246,0.0144176724885277,14563.10679611652,0.01,0.01,0.024345935289233,0.05,0.05,0.0638528644704686,4.544875463698277,83.31438456278497
4,2,a0=2|loc0=2|lfw0=0,ETA_0.03,0.03,0.03,0.9999999999999998,6.569560290496315e-05,0.000336902179922,5.053532698830036,0.0144008755860632,14563.106796116512,0.01,0.01,0.0243512703211142,0.05,0.05,0.0638376586042751,4.625456269881152,84.79155161132633
6,3,a0=2|loc0=3|lfw0=0,ETA_0.03,0.03,0.03,1.0000000000000004,6.570428725088838e-05,0.0003678095950731,5.517143926096732,0.0142779826444135,14563.106796116508,0.01,0.01,0.0242287598570702,0.05,0.05,0.0637139066748407,5.182205390944627,94.99759812410142
8,4,a0=2|loc0=4|lfw0=0,ETA_0.03,0.03,0.0299999999999999,0.9999999999999992,6.569080005404475e-05,0.0003580876893881,5.371315340821826,0.014476981198246,14563.106796116504,0.01,0.01,0.024348151382878,0.05,0.05,0.063906099229862,5.499170530359212,100.80804457727989
10,5,a0=2|loc0=5|lfw0=0,ETA_0.03,0.03,0.03,1.0000000000000004,6.573170782916327e-05,0.0003365002289594,5.047503434391176,0.0138654395521876,14563.106796116524,0.01,0.01,0.0237491299772254,0.05,0.05,0.0633231634344235,4.263253001579771,78.15182239845956
12,6,a0=2|loc0=6|lfw0=0,ETA_0.03,0.03,0.03,1.0,6.570872884492697e-05,0.0004248176992495,6.37226548874378,0.0142090917098649,14563.1067961165,0.01,0.01,0.0240901370868059,0.05,0.05,0.0636506139597907,4.745779347282373,86.99725410470681
14,7,a0=2|loc0=7|lfw0=0,ETA_0.03,0.03,0.03,1.0000000000000004,6.585074382720595e-05,0.00038457842283,5.768676342450269,0.0121311407771019,14563.106796116495,0.01,0.01,0.0221164541659916,0.05,0.05,0.0616269004623152,3.5808965998649347,65.64320602042405
16,8,a0=3|loc0=1|lfw0=0,ETA_0.03,0.03,0.0299999999999999,0.9999999999999996,6.532649381950688e-05,0.000359749900646,5.396248509691312,0.0194709387921377,14563.106796116495,0.01,0.01,0.024969061236015,0.05,0.05,0.0690974630720266,4.212841581090576,77.22770544376188
18,9,a0=3|loc0=2|lfw0=0,ETA_0.03,0.03,0.0299999999999999,0.9999999999999998,6.523876993616062e-05,0.000265043948707,3.9756592306051073,0.0207140767976566,14563.106796116492,0.01,0.01,0.0254225799967848,0.05,0.05,0.0703475284097108,4.44079348294149,81.40640573254191
20,10,a0=3|loc0=3|lfw0=0,ETA_0.03,0.03,0.0299999999999999,1.0000000000000002,6.52654044845874e-05,0.0002802827549251,4.204241323877852,0.0203234687717057,14563.106796116515,0.01,0.01,0.0252096325435575,0.05,0.05,0.0699679860946294,4.236918335753227,77.66906847186027
