"state_id","state_label","intensity","loc","lfw","local_payload_path","payload_bytes","payload_sha256","original_R","exact_group_count","duplicate_record_count","maximum_multiplicity","prepare_runtime_sec"
"25","a0=5|loc0=4|lfw0=0","5","4","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-025-period-input.mat","24426266","26c555bac9c912441846b9d73e748eb9eb83a7dcd3513bbafe6f5035dc14f19c","15000","12986","2014","1377","107.3055805"
"26","a0=5|loc0=5|lfw0=0","5","5","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-026-period-input.mat","21265867","1244f54298f3c2bcdb04d966243bea64c7768a6a0fdd86253c1636f1d3f87507","15000","11918","3082","2155","106.7648716"
"27","a0=5|loc0=6|lfw0=0","5","6","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-027-period-input.mat","17211062","d4cb11e0d464e13f124db168acb395a4d5ee279ef6da94716666b7c5918ea880","15000","10470","4530","3203","105.374709"
"28","a0=5|loc0=7|lfw0=0","5","7","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-028-period-input.mat","12766983","bf245cadf25e6d8376a562d6f220b3d7359c233e9e9d73838ed08b4e0dba9d6f","15000","8656","6344","4718","106.1939915"
"29","a0=6|loc0=1|lfw0=0","6","1","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-029-period-input.mat","27068698","614ace87dc369d9836ca80a6f3e10acb66ac14ee50b65333fd8e0481131aa072","15000","14548","452","339","110.1340358"
"30","a0=6|loc0=2|lfw0=0","6","2","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-030-period-input.mat","27768522","184f6731ecdfa0c0ef51d899766e969210d043f3bdf7f70b4800cc53d6ef8c9f","15000","14611","389","289","105.4020661"
"31","a0=6|loc0=3|lfw0=0","6","3","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-031-period-input.mat","27636815","34fcb21214ab4b6a00cd8dfb0ab5febc88aacc34acd3fe82018de1574ca23e01","15000","14569","431","300","103.3682966"
"32","a0=6|loc0=4|lfw0=0","6","4","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-032-period-input.mat","27067284","8480e624851c1cfb3000f419320d619b936a538ac1c611666eabbf99993a8efb","15000","14260","740","505","108.1154716"
"33","a0=6|loc0=5|lfw0=0","6","5","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-033-period-input.mat","25593003","2a26b597458312ec5f9d89893e107430d2751cddd518643f94091a0835c65f11","15000","13640","1360","843","107.558478"
"34","a0=6|loc0=6|lfw0=0","6","6","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-034-period-input.mat","22772651","96a255a55aabd090ff21ac002fc8785d77d1e5cdf09a01d9a86c0b0ac4a09f9e","15000","12557","2443","1463","105.801016"
"35","a0=6|loc0=7|lfw0=0","6","7","0","C:\Users\chaos\Desktop\biye\test\testH2_v2\results\task-002-stage2b-b3-smoke\53-35state-saa-vs-eta003-terminal-loh\run-024\prepared_inputs\state-035-period-input.mat","19038877","d4098369f809f09a64086a3815527572c5352aaa555f83577ba1e97adb892f4c","15000","11066","3934","2456","104.0800094"
