seed_id,distribution_id,distribution_label,candidate_label,eta,metric,difference_direction,paired_sample_count,paired_mean_difference,paired_sd,paired_standard_error,student_t_critical_975,paired_mean_difference_CI95_lower,paired_mean_difference_CI95_upper,improved_share,worsened_share,equal_share
3,1,nominal,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,10.162509659252201,639.7314400223878,5.223385334902503,1.9601221590464062,-0.07596368092822736,20.400982999432628,0.005866666666666667,0.9941333333333333,0.0
1,2,intensity-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-36.11354964701617,592.3112979684201,4.836201496360786,1.9601221590464062,-45.593095365646334,-26.634003928386008,0.06913333333333334,0.009666666666666667,0.9212
1,2,intensity-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.018271123334657143,0.30166012541958503,0.0024630446100732018,1.9601221590464062,-0.023098991653581438,-0.013443255015732845,0.005933333333333333,0.0012,0.9928666666666667
1,2,intensity-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-26.86987823324583,592.3112979684227,4.836201496360807,1.9601221590464062,-36.349423951876034,-17.39033251461563,0.012466666666666666,0.9875333333333334,0.0
1,2,intensity-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-102.31017812761006,1284.6470048429162,10.48909887153285,1.9601221590464062,-122.87009325413025,-81.75026300108986,0.07873333333333334,0.0,0.9212666666666667
1,2,intensity-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.05147853145738929,0.6540457624444965,0.005340261288061991,1.9601221590464062,-0.0619460959432173,-0.04101096697156127,0.0071333333333333335,0.0,0.9928666666666667
1,2,intensity-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-68.23643661740954,1284.6470048429162,10.48909887153285,1.9601221590464062,-88.79635174392973,-47.67652149088934,0.016866666666666665,0.9831333333333333,0.0
2,2,intensity-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-39.228197856490716,613.2193667773059,5.006915163323355,1.9601221590464062,-49.04236321658628,-29.41403249639515,0.07186666666666666,0.011,0.9171333333333334
2,2,intensity-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.01982092938643675,0.312027430011924,0.002547693297604013,1.9601221590464062,-0.024814719473524385,-0.014827139299349116,0.005666666666666667,0.0008,0.9935333333333334
2,2,intensity-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-29.98452644271832,613.2193667773016,5.0069151633233195,1.9601221590464062,-39.79869180281381,-20.170361082622826,0.0126,0.9874,0.0
2,2,intensity-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-94.20745895782314,1271.3050416493334,10.38016219822861,1.9601221590464062,-114.55384489706688,-73.86107301857939,0.08286666666666667,0.0,0.9171333333333334
2,2,intensity-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.04722437746483229,0.6466094127809044,0.005279543747312931,1.9601221590464062,-0.057572928153595264,-0.03687582677606931,0.0064,0.0,0.9936
2,2,intensity-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-60.1337174476206,1271.305041649333,10.380162198228605,1.9601221590464062,-80.48010338686434,-39.78733150837685,0.017,0.983,0.0
3,2,intensity-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-28.465689553340116,510.1159298298036,4.165079125828024,1.9601221590464062,-36.629753442057265,-20.30162566462297,0.0742,0.0106,0.9152
3,2,intensity-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.014283721697098064,0.25923285600166673,0.0021166274058949043,1.9601221590464062,-0.018432569977837578,-0.010134873416358551,0.0054666666666666665,0.0011333333333333334,0.9934
3,2,intensity-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-19.2220181395674,510.1159298298041,4.165079125828028,1.9601221590464062,-27.386082028284555,-11.057954250850246,0.013533333333333333,0.9864666666666667,0.0
3,2,intensity-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-84.52963660382808,1136.6254997310496,9.280508343256699,1.9601221590464062,-102.72056665466059,-66.33870655299557,0.08453333333333334,0.0,0.9154666666666667
3,2,intensity-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.04226089044785457,0.578009796243468,0.004719430223755232,1.9601221590464062,-0.05151155020751054,-0.0330102306881986,0.006466666666666667,0.0,0.9935333333333334
3,2,intensity-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-50.45589509362582,1136.6254997310466,9.280508343256676,1.9601221590464062,-68.64682514445828,-32.264965042793364,0.0172,0.9828,0.0
1,3,location-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-10.65375568105029,301.35361548185296,2.460541966911416,1.9601221590464062,-15.476718513656985,-5.830792848443595,0.05466666666666667,0.006,0.9393333333333334
1,3,location-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.005363363413436524,0.1533482213256003,0.0012520829840370084,1.9601221590464062,-0.007817599015412412,-0.002909127811460636,0.0016666666666666668,6.666666666666667e-05,0.9982666666666666
1,3,location-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-1.4100842672802716,301.3536154818485,2.4605419669113795,1.9601221590464062,-6.233047099886896,3.4128785653263525,0.0042,0.9958,0.0
1,3,location-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-27.150787553432746,688.7261662874578,5.623425599691697,1.9601221590464062,-38.17338868113727,-16.128186425728224,0.06046666666666667,0.0,0.9395333333333333
1,3,location-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.013469239960318256,0.34984541936050134,0.002856475887610758,1.9601221590464062,-0.019068281644405854,-0.007870198276230658,0.0017333333333333333,0.0,0.9982666666666666
1,3,location-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,6.92295395676818,688.7261662874495,5.62342559969163,1.9601221590464062,-4.099647170936209,17.94555508447257,0.006466666666666667,0.9935333333333334,0.0
2,3,location-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-6.718307286748793,274.9815578707887,2.2452150181967863,1.9601221590464062,-11.119202995740093,-2.3174115777574924,0.05806666666666667,0.006333333333333333,0.9356
2,3,location-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.003376157286388244,0.13961046088209367,0.0011399146397197352,1.9601221590464062,-0.005610529231124298,-0.0011417853416521907,0.0013333333333333333,0.00046666666666666666,0.9982
2,3,location-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,2.5253641270218368,274.9815578707885,2.2452150181967845,1.9601221590464062,-1.8755315819694602,6.926259836013134,0.003933333333333333,0.9960666666666667,0.0
