distribution_id,distribution_label,matrix_name,from_state,to_state,delta,nominal_probability,stress_probability,perturbed_probability,successor_risk_score,selected_highest_risk_successor,deterministic_row
7,combined-strong,intensity,4,5,0.1,0.056,0,0.0504,5,0,0
7,combined-strong,intensity,4,6,0.1,0.005,1,0.1045,6,1,0
7,combined-strong,intensity,5,3,0.1,0.02,0,0.018,3,0,0
7,combined-strong,intensity,5,4,0.1,0.196,0,0.1764,4,0,0
7,combined-strong,intensity,5,5,0.1,0.778,0,0.7002,5,0,0
7,combined-strong,intensity,5,6,0.1,0.006,1,0.1054,6,1,0
7,combined-strong,intensity,6,4,0.1,0.02,0,0.018,4,0,0
7,combined-strong,intensity,6,5,0.1,0.6,0,0.54,5,0,0
7,combined-strong,intensity,6,6,0.1,0.38,1,0.442,6,1,0
7,combined-strong,location,-2,-2,0.1,0.28125,0,0.253125,-84.3243399866044,0,0
7,combined-strong,location,-2,-1,0.1,0.4375,0,0.39375,-71.3713545029689,0,0
7,combined-strong,location,-2,0,0.1,0.203125,0,0.1828125,-59.8947328955977,0,0
7,combined-strong,location,-2,1,0.1,0.078125,1,0.1703125,-50.9328497886334,1,0
7,combined-strong,location,-1,-2,0.1,0.255813953488372,0,0.230232558139535,-84.3243399866044,0,0
7,combined-strong,location,-1,-1,0.1,0.209302325581395,0,0.188372093023255,-71.3713545029689,0,0
7,combined-strong,location,-1,0,0.1,0.325581395348837,0,0.293023255813953,-59.8947328955977,0,0
7,combined-strong,location,-1,1,0.1,0.151162790697674,0,0.136046511627907,-50.9328497886334,0,0
7,combined-strong,location,-1,2,0.1,0.0581395348837209,1,0.152325581395349,-47.1256774587613,1,0
7,combined-strong,location,0,-2,0.1,0.104166666666667,0,0.0937500000000003,-84.3243399866044,0,0
7,combined-strong,location,0,-1,0.1,0.229166666666667,0,0.20625,-71.3713545029689,0,0
7,combined-strong,location,0,0,0.1,0.1875,0,0.16875,-59.8947328955977,0,0
7,combined-strong,location,0,1,0.1,0.291666666666667,0,0.2625,-50.9328497886334,0,0
7,combined-strong,location,0,2,0.1,0.135416666666667,0,0.121875,-47.1256774587613,0,0
7,combined-strong,location,0,3,0.1,0.0520833333333333,1,0.146875,-45.1417815798968,1,0
7,combined-strong,location,1,-2,0.1,0.04,0,0.036,-84.3243399866044,0,0
7,combined-strong,location,1,-1,0.1,0.1,0,0.09,-71.3713545029689,0,0
7,combined-strong,location,1,0,0.1,0.22,0,0.198,-59.8947328955977,0,0
7,combined-strong,location,1,1,0.1,0.18,0,0.162,-50.9328497886334,0,0
7,combined-strong,location,1,2,0.1,0.28,0,0.252,-47.1256774587613,0,0
7,combined-strong,location,1,3,0.1,0.13,1,0.217,-45.1417815798968,1,0
7,combined-strong,location,1,4,0.1,0.05,0,0.045,-49.9991004011675,0,0
7,combined-strong,location,2,-1,0.1,0.04,0,0.036,-71.3713545029689,0,0
7,combined-strong,location,2,0,0.1,0.1,0,0.09,-59.8947328955977,0,0
7,combined-strong,location,2,1,0.1,0.22,0,0.198,-50.9328497886334,0,0
7,combined-strong,location,2,2,0.1,0.18,0,0.162,-47.1256774587613,0,0
7,combined-strong,location,2,3,0.1,0.28,1,0.352,-45.1417815798968,1,0
7,combined-strong,location,2,4,0.1,0.13,0,0.117,-49.9991004011675,0,0
7,combined-strong,location,2,5,0.1,0.05,0,0.045,-60.2201384499207,0,0
7,combined-strong,location,3,0,0.1,0.04,0,0.036,-59.8947328955977,0,0
7,combined-strong,location,3,1,0.1,0.1,0,0.09,-50.9328497886334,0,0
7,combined-strong,location,3,2,0.1,0.22,0,0.198,-47.1256774587613,0,0
7,combined-strong,location,3,3,0.1,0.18,1,0.262,-45.1417815798968,1,0
7,combined-strong,location,3,4,0.1,0.28,0,0.252,-49.9991004011675,0,0
7,combined-strong,location,3,5,0.1,0.13,0,0.117,-60.2201384499207,0,0
7,combined-strong,location,3,6,0.1,0.05,0,0.045,-71.2982438220312,0,0
7,combined-strong,location,4,1,0.1,0.04,0,0.036,-50.9328497886334,0,0
7,combined-strong,location,4,2,0.1,0.1,0,0.09,-47.1256774587613,0,0
7,combined-strong,location,4,3,0.1,0.22,1,0.298,-45.1417815798968,1,0
7,combined-strong,location,4,4,0.1,0.18,0,0.162,-49.9991004011675,0,0
7,combined-strong,location,4,5,0.1,0.28,0,0.252,-60.2201384499207,0,0
7,combined-strong,location,4,6,0.1,0.13,0,0.117,-71.2982438220312,0,0
7,combined-strong,location,4,7,0.1,0.05,0,0.045,-84.4565607288286,0,0
7,combined-strong,location,5,2,0.1,0.04,0,0.036,-47.1256774587613,0,0
7,combined-strong,location,5,3,0.1,0.1,1,0.19,-45.1417815798968,1,0
7,combined-strong,location,5,4,0.1,0.22,0,0.198,-49.9991004011675,0,0
7,combined-strong,location,5,5,0.1,0.18,0,0.162,-60.2201384499207,0,0
7,combined-strong,location,5,6,0.1,0.28,0,0.252,-71.2982438220312,0,0
7,combined-strong,location,5,7,0.1,0.13,0,0.117,-84.4565607288286,0,0
7,combined-strong,location,5,8,0.1,0.05,0,0.045,-98.5644961376883,0,0
7,combined-strong,location,6,3,0.1,0.04,1,0.136,-45.1417815798968,1,0
7,combined-strong,location,6,4,0.1,0.1,0,0.09,-49.9991004011675,0,0
7,combined-strong,location,6,5,0.1,0.22,0,0.198,-60.2201384499207,0,0
7,combined-strong,location,6,6,0.1,0.18,0,0.162,-71.2982438220312,0,0
7,combined-strong,location,6,7,0.1,0.28,0,0.252,-84.4565607288286,0,0
7,combined-strong,location,6,8,0.1,0.13,0,0.117,-98.5644961376883,0,0
7,combined-strong,location,6,9,0.1,0.05,0,0.045,-113.198585707555,0,0
7,combined-strong,location,7,4,0.1,0.04,1,0.136,-49.9991004011675,1,0
7,combined-strong,location,7,5,0.1,0.1,0,0.09,-60.2201384499207,0,0
7,combined-strong,location,7,6,0.1,0.22,0,0.198,-71.2982438220312,0,0
7,combined-strong,location,7,7,0.1,0.18,0,0.162,-84.4565607288286,0,0
7,combined-strong,location,7,8,0.1,0.28,0,0.252,-98.5644961376883,0,0
7,combined-strong,location,7,9,0.1,0.13,0,0.117,-113.198585707555,0,0
7,combined-strong,location,7,10,0.1,0.05,0,0.045,-128.295300052859,0,0
7,combined-strong,location,8,5,0.1,0.0421052631578947,1,0.137894736842105,-60.2201384499207,1,0
7,combined-strong,location,8,6,0.1,0.105263157894737,0,0.0947368421052633,-71.2982438220312,0,0
7,combined-strong,location,8,7,0.1,0.231578947368421,0,0.208421052631579,-84.4565607288286,0,0
7,combined-strong,location,8,8,0.1,0.189473684210526,0,0.170526315789473,-98.5644961376883,0,0
7,combined-strong,location,8,9,0.1,0.294736842105263,0,0.265263157894737,-113.198585707555,0,0
7,combined-strong,location,8,10,0.1,0.136842105263158,0,0.123157894736842,-128.295300052859,0,0
7,combined-strong,location,9,6,0.1,0.048780487804878,1,0.14390243902439,-71.2982438220312,1,0
7,combined-strong,location,9,7,0.1,0.121951219512195,0,0.109756097560975,-84.4565607288286,0,0
7,combined-strong,location,9,8,0.1,0.268292682926829,0,0.241463414634146,-98.5644961376883,0,0
7,combined-strong,location,9,9,0.1,0.219512195121951,0,0.197560975609756,-113.198585707555,0,0
7,combined-strong,location,9,10,0.1,0.341463414634146,0,0.307317073170731,-128.295300052859,0,0
7,combined-strong,location,10,7,0.1,0.0740740740740741,1,0.166666666666667,-84.4565607288286,1,0
7,combined-strong,location,10,8,0.1,0.185185185185185,0,0.166666666666667,-98.5644961376883,0,0
7,combined-strong,location,10,9,0.1,0.407407407407407,0,0.366666666666666,-113.198585707555,0,0
7,combined-strong,location,10,10,0.1,0.333333333333333,0,0.3,-128.295300052859,0,0
7,combined-strong,lfw,0,0,0.1,0.23,0,0.207,0,0,0
7,combined-strong,lfw,0,1,0.1,0.75,0,0.675,1,0,0
7,combined-strong,lfw,0,2,0.1,0.02,1,0.118,2,1,0
7,combined-strong,lfw,1,0,0.1,0.05,0,0.045,0,0,0
7,combined-strong,lfw,1,1,0.1,0.18,0,0.162,1,0,0
7,combined-strong,lfw,1,2,0.1,0.75,0,0.675,2,0,0
7,combined-strong,lfw,1,3,0.1,0.02,1,0.118,3,1,0
7,combined-strong,lfw,2,1,0.1,0.05,0,0.045,1,0,0
7,combined-strong,lfw,2,2,0.1,0.2,0,0.18,2,0,0
7,combined-strong,lfw,2,3,0.1,0.75,1,0.775,3,1,0
7,combined-strong,lfw,3,2,0.1,0.05,0,0.045,2,0,0
7,combined-strong,lfw,3,3,0.1,0.95,1,0.955,3,1,0
