a0,loc0,lfw0,seed_id,base_seed,derived_seed,mode,a6_Vmax_mps,path_group,path_count,metric,M0_mean,mode_mean,paired_difference_mean,paired_absolute_difference_mean,paired_difference_q05,paired_difference_median,paired_difference_q95,paired_difference_min,paired_difference_max,nonzero_difference_share
2,1,0,1,20260723,20360726,M6_Q90,75,contains_a6,1,CScenarioMean,19.1764450272064,19.4043620603473,0.227917033140901,0.227917033140901,0.227917033140901,0.227917033140901,0.227917033140901,0.227917033140901,0.227917033140901,1
2,1,0,1,20260723,20360726,M6_Q90,75,contains_a6,1,W3Failed,5,17,12,12,12,12,12,12,12,1
2,1,0,1,20260723,20360726,M6_Q90,75,contains_a6,1,W3Closed,0,16,16,16,16,16,16,16,16,1
2,1,0,1,20260723,20360726,M6_Q90,75,no_a6,1999,Dtotal,2.77325472326213,2.77325472326213,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q90,75,no_a6,1999,fullLoss,0,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q90,75,no_a6,1999,A0Share,0.00019706823108524,0.00019706823108524,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q90,75,no_a6,1999,reachableShare,0.999802931768915,0.999802931768915,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q90,75,no_a6,1999,CScenarioMean,19.0249788004148,19.0249788004148,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q90,75,no_a6,1999,W3Failed,0.0810405202601301,0.0810405202601301,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q90,75,no_a6,1999,W3Closed,0.0275137568784392,0.0275137568784392,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,all_paths,2000,Dtotal,2.86064970133377,2.87319641055015,0.0125467092163762,0.0125467092163762,0,0,0,0,25.0934184327523,0.0005
2,1,0,1,20260723,20360726,M6_Q95,80,all_paths,2000,fullLoss,0,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,all_paths,2000,A0Share,0.000196969696969697,0.000343434343434343,0.000146464646464646,0.000146464646464646,0,0,0,0,0.292929292929293,0.0005
2,1,0,1,20260723,20360726,M6_Q95,80,all_paths,2000,reachableShare,0.99980303030303,0.999656565656566,-0.000146464646464646,0.000146464646464646,0,0,0,-0.292929292929293,0,0.0005
2,1,0,1,20260723,20360726,M6_Q95,80,all_paths,2000,CScenarioMean,19.0250545335282,19.0246702916498,-0.000384241878390998,0.000384241878390998,0,0,0,-0.768483756781997,0,0.0005
2,1,0,1,20260723,20360726,M6_Q95,80,all_paths,2000,W3Failed,0.0835,0.0915,0.008,0.008,0,0,0,0,16,0.0005
2,1,0,1,20260723,20360726,M6_Q95,80,all_paths,2000,W3Closed,0.0275,0.037,0.0095,0.0095,0,0,0,0,19,0.0005
2,1,0,1,20260723,20360726,M6_Q95,80,contains_a6,1,Dtotal,177.563210866541,202.656629299294,25.0934184327523,25.0934184327523,25.0934184327523,25.0934184327523,25.0934184327523,25.0934184327523,25.0934184327523,1
2,1,0,1,20260723,20360726,M6_Q95,80,contains_a6,1,fullLoss,0,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,contains_a6,1,A0Share,0,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293,0.292929292929293,1
2,1,0,1,20260723,20360726,M6_Q95,80,contains_a6,1,reachableShare,1,0.707070707070707,-0.292929292929293,0.292929292929293,-0.292929292929293,-0.292929292929293,-0.292929292929293,-0.292929292929293,-0.292929292929293,1
2,1,0,1,20260723,20360726,M6_Q95,80,contains_a6,1,CScenarioMean,19.1764450272064,18.4079612704244,-0.768483756781997,0.768483756781997,-0.768483756781997,-0.768483756781997,-0.768483756781997,-0.768483756781997,-0.768483756781997,1
2,1,0,1,20260723,20360726,M6_Q95,80,contains_a6,1,W3Failed,5,21,16,16,16,16,16,16,16,1
2,1,0,1,20260723,20360726,M6_Q95,80,contains_a6,1,W3Closed,0,19,19,19,19,19,19,19,19,1
2,1,0,1,20260723,20360726,M6_Q95,80,no_a6,1999,Dtotal,2.77325472326213,2.77325472326213,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,no_a6,1999,fullLoss,0,0,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,no_a6,1999,A0Share,0.00019706823108524,0.00019706823108524,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,no_a6,1999,reachableShare,0.999802931768915,0.999802931768915,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,no_a6,1999,CScenarioMean,19.0249788004148,19.0249788004148,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,no_a6,1999,W3Failed,0.0810405202601301,0.0810405202601301,0,0,0,0,0,0,0,0
2,1,0,1,20260723,20360726,M6_Q95,80,no_a6,1999,W3Closed,0.0275137568784392,0.0275137568784392,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_MEDIAN,60,all_paths,2000,Dtotal,160.944821754903,161.115293347517,0.170471592613807,0.170471592613807,0,0,0,0,154.924583367428,0.004
4,4,0,1,20260723,22060777,M6_MEDIAN,60,all_paths,2000,fullLoss,0.0155,0.0165,0.001,0.001,0,0,0,0,1,0.001
4,4,0,1,20260723,22060777,M6_MEDIAN,60,all_paths,2000,A0Share,0.0416300505050505,0.042364898989899,0.000734848484848485,0.000734848484848485,0,0,0,0,0.303030303030303,0.008
4,4,0,1,20260723,22060777,M6_MEDIAN,60,all_paths,2000,reachableShare,0.95836994949495,0.957635101010101,-0.000734848484848485,0.000734848484848485,0,0,0,-0.303030303030303,0,0.008
4,4,0,1,20260723,22060777,M6_MEDIAN,60,all_paths,2000,CScenarioMean,19.905971753735,19.8919477112357,-0.0140240424993061,0.031793956853232,0,0,0,-12.0352545532691,5.44995279653316,0.012
4,4,0,1,20260723,22060777,M6_MEDIAN,60,all_paths,2000,W3Failed,4.5265,4.552,0.0255,0.0255,0,0,0,0,9,0.0075
4,4,0,1,20260723,22060777,M6_MEDIAN,60,all_paths,2000,W3Closed,1.952,1.98,0.028,0.028,0,0,0,0,7,0.0085
4,4,0,1,20260723,22060777,M6_MEDIAN,60,contains_a6,24,Dtotal,459.420942094209,473.62690814536,14.2059660511506,14.2059660511506,0,0,76.9167825873496,0,154.924583367428,0.333333333333333
4,4,0,1,20260723,22060777,M6_MEDIAN,60,contains_a6,24,fullLoss,0.125,0.208333333333333,0.0833333333333333,0.0833333333333333,0,0,1,0,1,0.0833333333333333
4,4,0,1,20260723,22060777,M6_MEDIAN,60,contains_a6,24,A0Share,0.401409932659933,0.462647306397306,0.0612373737373737,0.0612373737373737,0,0.00757575757575768,0.257575757575758,0,0.303030303030303,0.666666666666667
4,4,0,1,20260723,22060777,M6_MEDIAN,60,contains_a6,24,reachableShare,0.598590067340067,0.537352693602694,-0.0612373737373738,0.0612373737373738,-0.257575757575758,-0.0151515151515151,0,-0.303030303030303,0,0.666666666666667
4,4,0,1,20260723,22060777,M6_MEDIAN,60,contains_a6,24,CScenarioMean,21.6539101933502,20.4852399850746,-1.16867020827551,2.649496404436,-11.2215006070939,0.00469793916248307,3.06914481226247,-12.0352545532691,5.44995279653316,1
4,4,0,1,20260723,22060777,M6_MEDIAN,60,contains_a6,24,W3Failed,17.7083333333333,19.8333333333333,2.125,2.125,0,1,5,0,9,0.625
4,4,0,1,20260723,22060777,M6_MEDIAN,60,contains_a6,24,W3Closed,12.9166666666667,15.25,2.33333333333333,2.33333333333333,0,2,7,0,7,0.708333333333333
4,4,0,1,20260723,22060777,M6_MEDIAN,60,no_a6,1976,Dtotal,157.319605718393,157.319605718393,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_MEDIAN,60,no_a6,1976,fullLoss,0.01417004048583,0.01417004048583,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_MEDIAN,60,no_a6,1976,A0Share,0.0372602543655175,0.0372602543655175,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_MEDIAN,60,no_a6,1976,reachableShare,0.962739745634483,0.962739745634483,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_MEDIAN,60,no_a6,1976,CScenarioMean,19.8847417322013,19.8847417322013,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_MEDIAN,60,no_a6,1976,W3Failed,4.3663967611336,4.3663967611336,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_MEDIAN,60,no_a6,1976,W3Closed,1.81882591093117,1.81882591093117,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q90,75,all_paths,2000,Dtotal,160.944821754903,161.439598505305,0.494776750402313,0.494776750402313,0,0,0,0,154.924583367428,0.008
4,4,0,1,20260723,22060777,M6_Q90,75,all_paths,2000,fullLoss,0.0155,0.021,0.0055,0.0055,0,0,0,0,1,0.0055
4,4,0,1,20260723,22060777,M6_Q90,75,all_paths,2000,A0Share,0.0416300505050505,0.0442840909090909,0.0026540404040404,0.0026540404040404,0,0,0,0,0.651515151515151,0.0115
4,4,0,1,20260723,22060777,M6_Q90,75,all_paths,2000,reachableShare,0.95836994949495,0.955715909090909,-0.0026540404040404,0.0026540404040404,0,0,0,-0.651515151515152,0,0.0115
4,4,0,1,20260723,22060777,M6_Q90,75,all_paths,2000,CScenarioMean,19.905971753735,19.8173823731809,-0.0885893805541347,0.11633106162528,0,0,0,-32.2360139102185,9.53204199854534,0.012
4,4,0,1,20260723,22060777,M6_Q90,75,all_paths,2000,W3Failed,4.5265,4.644,0.1175,0.1175,0,0,0,0,20,0.0115
4,4,0,1,20260723,22060777,M6_Q90,75,all_paths,2000,W3Closed,1.952,2.108,0.156,0.156,0,0,0,0,24,0.012
4,4,0,1,20260723,22060777,M6_Q90,75,contains_a6,24,Dtotal,459.420942094209,500.652337961069,41.2313958668594,41.2313958668594,0,16.3652728909254,138.28655592832,0,154.924583367428,0.666666666666667
4,4,0,1,20260723,22060777,M6_Q90,75,contains_a6,24,fullLoss,0.125,0.583333333333333,0.458333333333333,0.458333333333333,0,0,1,0,1,0.458333333333333
4,4,0,1,20260723,22060777,M6_Q90,75,contains_a6,24,A0Share,0.401409932659933,0.622579966329966,0.221170033670034,0.221170033670034,0.00757575757575762,0.169191919191919,0.621212121212121,0,0.651515151515151,0.958333333333333
4,4,0,1,20260723,22060777,M6_Q90,75,contains_a6,24,reachableShare,0.598590067340067,0.377420033670034,-0.221170033670034,0.221170033670034,-0.621212121212121,-0.176767676767677,-0.00757575757575757,-0.651515151515152,0,0.958333333333333
4,4,0,1,20260723,22060777,M6_Q90,75,contains_a6,24,CScenarioMean,21.6539101933502,14.2714618138389,-7.38244837951123,9.69425513544003,-26.681237193725,-5.71945882702757,7.96357359949224,-32.2360139102185,9.53204199854534,1
4,4,0,1,20260723,22060777,M6_Q90,75,contains_a6,24,W3Failed,17.7083333333333,27.5,9.79166666666667,9.79166666666667,1,9,19,0,20,0.958333333333333
4,4,0,1,20260723,22060777,M6_Q90,75,contains_a6,24,W3Closed,12.9166666666667,25.9166666666667,13,13,2,13,22,1,24,1
4,4,0,1,20260723,22060777,M6_Q90,75,no_a6,1976,Dtotal,157.319605718393,157.319605718393,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q90,75,no_a6,1976,fullLoss,0.01417004048583,0.01417004048583,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q90,75,no_a6,1976,A0Share,0.0372602543655175,0.0372602543655175,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q90,75,no_a6,1976,reachableShare,0.962739745634483,0.962739745634483,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q90,75,no_a6,1976,CScenarioMean,19.8847417322013,19.8847417322013,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q90,75,no_a6,1976,W3Failed,4.3663967611336,4.3663967611336,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q90,75,no_a6,1976,W3Closed,1.81882591093117,1.81882591093117,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q95,80,all_paths,2000,Dtotal,160.944821754903,161.495240433134,0.550418678231459,0.550418678231459,0,0,0,0,249.570411586613,0.008
4,4,0,1,20260723,22060777,M6_Q95,80,all_paths,2000,fullLoss,0.0155,0.021,0.0055,0.0055,0,0,0,0,1,0.0055
4,4,0,1,20260723,22060777,M6_Q95,80,all_paths,2000,A0Share,0.0416300505050505,0.0447222222222222,0.00309217171717172,0.00309217171717172,0,0,0,0,0.681818181818182,0.0115
4,4,0,1,20260723,22060777,M6_Q95,80,all_paths,2000,reachableShare,0.95836994949495,0.955277777777778,-0.00309217171717172,0.00309217171717172,0,0,0,-0.681818181818182,0,0.0115
4,4,0,1,20260723,22060777,M6_Q95,80,all_paths,2000,CScenarioMean,19.905971753735,19.8131894562686,-0.0927822974664,0.13030932024799,0,0,0,-32.7034673175151,18.8606138637239,0.012
4,4,0,1,20260723,22060777,M6_Q95,80,all_paths,2000,W3Failed,4.5265,4.6525,0.126,0.126,0,0,0,0,20,0.0115
4,4,0,1,20260723,22060777,M6_Q95,80,all_paths,2000,W3Closed,1.952,2.1545,0.2025,0.2025,0,0,0,0,31,0.012
4,4,0,1,20260723,22060777,M6_Q95,80,contains_a6,24,Dtotal,459.420942094209,505.289165280165,45.8682231859549,45.8682231859549,0,16.3652728909254,154.924583367428,0,249.570411586613,0.666666666666667
4,4,0,1,20260723,22060777,M6_Q95,80,contains_a6,24,fullLoss,0.125,0.583333333333333,0.458333333333333,0.458333333333333,0,0,1,0,1,0.458333333333333
4,4,0,1,20260723,22060777,M6_Q95,80,contains_a6,24,A0Share,0.401409932659933,0.659090909090909,0.257680976430976,0.257680976430976,0.00757575757575762,0.194444444444445,0.643939393939394,0,0.681818181818182,0.958333333333333
4,4,0,1,20260723,22060777,M6_Q95,80,contains_a6,24,reachableShare,0.598590067340067,0.340909090909091,-0.257680976430976,0.257680976430976,-0.643939393939394,-0.196969696969697,-0.00757575757575757,-0.681818181818182,0,0.958333333333333
4,4,0,1,20260723,22060777,M6_Q95,80,contains_a6,24,CScenarioMean,21.6539101933502,13.9220520711502,-7.7318581222,10.8591100206659,-30.9880260202308,-5.38963105677284,6.78947660296879,-32.7034673175151,18.8606138637239,1
4,4,0,1,20260723,22060777,M6_Q95,80,contains_a6,24,W3Failed,17.7083333333333,28.2083333333333,10.5,10.5,1,10,19,0,20,0.958333333333333
4,4,0,1,20260723,22060777,M6_Q95,80,contains_a6,24,W3Closed,12.9166666666667,29.7916666666667,16.875,16.875,2,16,30,2,31,1
4,4,0,1,20260723,22060777,M6_Q95,80,no_a6,1976,Dtotal,157.319605718393,157.319605718393,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q95,80,no_a6,1976,fullLoss,0.01417004048583,0.01417004048583,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q95,80,no_a6,1976,A0Share,0.0372602543655175,0.0372602543655175,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q95,80,no_a6,1976,reachableShare,0.962739745634483,0.962739745634483,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q95,80,no_a6,1976,CScenarioMean,19.8847417322013,19.8847417322013,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q95,80,no_a6,1976,W3Failed,4.3663967611336,4.3663967611336,0,0,0,0,0,0,0,0
4,4,0,1,20260723,22060777,M6_Q95,80,no_a6,1976,W3Closed,1.81882591093117,1.81882591093117,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_MEDIAN,60,all_paths,2000,Dtotal,257.574121048468,286.107656220167,28.533535171699,28.533535171699,0,0,183.291056378365,0,607.969887897881,0.2435
6,7,0,1,20260723,23760828,M6_MEDIAN,60,all_paths,2000,fullLoss,0.0565,0.0865,0.03,0.03,0,0,0,0,1,0.03
6,7,0,1,20260723,23760828,M6_MEDIAN,60,all_paths,2000,A0Share,0.106661616161616,0.135015151515152,0.0283535353535354,0.0283535353535354,0,0,0.25,0,0.75,0.178
6,7,0,1,20260723,23760828,M6_MEDIAN,60,all_paths,2000,reachableShare,0.893338383838384,0.864984848484849,-0.0283535353535354,0.0283535353535354,-0.25,0,0,-0.75,0,0.178
6,7,0,1,20260723,23760828,M6_MEDIAN,60,all_paths,2000,CScenarioMean,20.839743423667,21.2407927623426,0.401049338675632,0.917614035193347,-0.15061554910984,0,3.97882300874485,-26.7514906165929,17.7505548964642,0.3425
6,7,0,1,20260723,23760828,M6_MEDIAN,60,all_paths,2000,W3Failed,7.571,8.377,0.806,0.806,0,0,4,0,9,0.282
6,7,0,1,20260723,23760828,M6_MEDIAN,60,all_paths,2000,W3Closed,3.919,4.642,0.723,0.723,0,0,4,0,11,0.2375
6,7,0,1,20260723,23760828,M6_MEDIAN,60,contains_a6,755,Dtotal,374.30052457383,449.88604820747,75.5855236336398,75.5855236336398,0,29.4574912036658,302.757548482121,0,607.969887897881,0.645033112582782
6,7,0,1,20260723,23760828,M6_MEDIAN,60,contains_a6,755,fullLoss,0.128476821192053,0.20794701986755,0.0794701986754967,0.0794701986754967,0,0,1,0,1,0.0794701986754967
6,7,0,1,20260723,23760828,M6_MEDIAN,60,contains_a6,755,A0Share,0.17157669409325,0.246685397016523,0.0751087029232725,0.0751087029232725,0,0,0.323232323232323,0,0.75,0.471523178807947
6,7,0,1,20260723,23760828,M6_MEDIAN,60,contains_a6,755,reachableShare,0.82842330590675,0.753314602983477,-0.0751087029232725,0.0751087029232725,-0.323232323232323,0,0,-0.75,0,0.471523178807947
6,7,0,1,20260723,23760828,M6_MEDIAN,60,contains_a6,755,CScenarioMean,21.9463648421106,23.0087471962183,1.06238235410763,2.43076565614132,-5.65887357335538,0.968588168916515,6.331399546096,-26.7514906165929,17.7505548964642,0.907284768211921
6,7,0,1,20260723,23760828,M6_MEDIAN,60,contains_a6,755,W3Failed,10.2993377483444,12.4344370860927,2.13509933774834,2.13509933774834,0,2,5,0,9,0.747019867549669
6,7,0,1,20260723,23760828,M6_MEDIAN,60,contains_a6,755,W3Closed,5.67549668874172,7.59072847682119,1.91523178807947,1.91523178807947,0,1,7,0,11,0.629139072847682
6,7,0,1,20260723,23760828,M6_MEDIAN,60,no_a6,1245,Dtotal,186.788229753972,186.788229753972,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_MEDIAN,60,no_a6,1245,fullLoss,0.01285140562249,0.01285140562249,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_MEDIAN,60,no_a6,1245,A0Share,0.0672954444038781,0.0672954444038781,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_MEDIAN,60,no_a6,1245,reachableShare,0.932704555596122,0.932704555596122,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_MEDIAN,60,no_a6,1245,CScenarioMean,20.1686597522414,20.1686597522414,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_MEDIAN,60,no_a6,1245,W3Failed,5.91646586345382,5.91646586345382,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_MEDIAN,60,no_a6,1245,W3Closed,2.85381526104418,2.85381526104418,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q90,75,all_paths,2000,Dtotal,257.574121048468,330.359217739955,72.7850966914873,72.7850966914873,0,0,413.223140495868,0,607.969887897881,0.322
6,7,0,1,20260723,23760828,M6_Q90,75,all_paths,2000,fullLoss,0.0565,0.1935,0.137,0.137,0,0,1,0,1,0.137
6,7,0,1,20260723,23760828,M6_Q90,75,all_paths,2000,A0Share,0.106661616161616,0.265867424242424,0.159205808080808,0.159205808080808,0,0,0.694444444444444,0,0.954545454545455,0.3525
6,7,0,1,20260723,23760828,M6_Q90,75,all_paths,2000,reachableShare,0.893338383838384,0.734132575757576,-0.159205808080808,0.159205808080808,-0.694444444444444,0,0,-0.954545454545455,0,0.3525
6,7,0,1,20260723,23760828,M6_Q90,75,all_paths,2000,CScenarioMean,20.839743423667,20.6416686781471,-0.198074745519888,3.52895896618092,-15.3991241994872,0,11.7947824376045,-42.2852411751047,25.3198477109618,0.3775
6,7,0,1,20260723,23760828,M6_Q90,75,all_paths,2000,W3Failed,7.571,11.7345,4.1635,4.1635,0,0,16,0,24,0.3725
6,7,0,1,20260723,23760828,M6_Q90,75,all_paths,2000,W3Closed,3.919,8.076,4.157,4.157,0,0,18,0,30,0.3725
6,7,0,1,20260723,23760828,M6_Q90,75,contains_a6,755,Dtotal,374.30052457383,567.108727730088,192.808203156258,192.808203156258,0,155.470092463792,522.870468865068,0,607.969887897881,0.852980132450331
6,7,0,1,20260723,23760828,M6_Q90,75,contains_a6,755,fullLoss,0.128476821192053,0.491390728476821,0.362913907284768,0.362913907284768,0,0,1,0,1,0.362913907284768
6,7,0,1,20260723,23760828,M6_Q90,75,contains_a6,755,A0Share,0.17157669409325,0.593313934042411,0.421737239949161,0.421737239949161,0,0.416666666666667,0.818181818181818,0,0.954545454545455,0.933774834437086
6,7,0,1,20260723,23760828,M6_Q90,75,contains_a6,755,reachableShare,0.82842330590675,0.406686065957589,-0.421737239949161,0.421737239949161,-0.818181818181818,-0.416666666666667,0,-0.954545454545455,0,0.933774834437086
6,7,0,1,20260723,23760828,M6_Q90,75,contains_a6,755,CScenarioMean,21.9463648421106,21.4216635294752,-0.524701312635465,9.34823567200243,-21.9577297118671,1.75165536616652,16.3019349273488,-42.2852411751047,25.3198477109618,1
6,7,0,1,20260723,23760828,M6_Q90,75,contains_a6,755,W3Failed,10.2993377483444,21.3284768211921,11.0291390728477,11.0291390728477,2,11,19,0,24,0.986754966887417
6,7,0,1,20260723,23760828,M6_Q90,75,contains_a6,755,W3Closed,5.67549668874172,16.687417218543,11.0119205298013,11.0119205298013,2,11,21,0,30,0.986754966887417
6,7,0,1,20260723,23760828,M6_Q90,75,no_a6,1245,Dtotal,186.788229753972,186.788229753972,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q90,75,no_a6,1245,fullLoss,0.01285140562249,0.01285140562249,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q90,75,no_a6,1245,A0Share,0.0672954444038781,0.0672954444038781,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q90,75,no_a6,1245,reachableShare,0.932704555596122,0.932704555596122,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q90,75,no_a6,1245,CScenarioMean,20.1686597522414,20.1686597522414,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q90,75,no_a6,1245,W3Failed,5.91646586345382,5.91646586345382,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q90,75,no_a6,1245,W3Closed,2.85381526104418,2.85381526104418,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q95,80,all_paths,2000,Dtotal,257.574121048468,336.278400567329,78.704279518861,78.704279518861,0,0,442.680631699534,0,607.969887897881,0.3245
6,7,0,1,20260723,23760828,M6_Q95,80,all_paths,2000,fullLoss,0.0565,0.2335,0.177,0.177,0,0,1,0,1,0.177
6,7,0,1,20260723,23760828,M6_Q95,80,all_paths,2000,A0Share,0.106661616161616,0.306484848484849,0.199823232323232,0.199823232323232,0,0,0.810606060606061,0,0.95959595959596,0.3685
6,7,0,1,20260723,23760828,M6_Q95,80,all_paths,2000,reachableShare,0.893338383838384,0.693515151515152,-0.199823232323232,0.199823232323232,-0.810606060606061,0,0,-0.95959595959596,0,0.3685
6,7,0,1,20260723,23760828,M6_Q95,80,all_paths,2000,CScenarioMean,20.839743423667,19.5181195307665,-1.32162389290055,4.17366054157722,-19.882207965738,0,10.9887228247447,-42.2221761362051,31.5611235181467,0.3775
6,7,0,1,20260723,23760828,M6_Q95,80,all_paths,2000,W3Failed,7.571,12.84,5.269,5.269,0,0,20,0,26,0.375
6,7,0,1,20260723,23760828,M6_Q95,80,all_paths,2000,W3Closed,3.919,9.3915,5.4725,5.4725,0,0,22,0,33,0.3745
6,7,0,1,20260723,23760828,M6_Q95,80,contains_a6,755,Dtotal,374.30052457383,582.788682239687,208.488157665857,208.488157665857,0,183.018301830183,532.689632599624,0,607.969887897881,0.859602649006623
6,7,0,1,20260723,23760828,M6_Q95,80,contains_a6,755,fullLoss,0.128476821192053,0.597350993377483,0.46887417218543,0.46887417218543,0,0,1,0,1,0.46887417218543
6,7,0,1,20260723,23760828,M6_Q95,80,contains_a6,755,A0Share,0.17157669409325,0.700909759850157,0.529333065756907,0.529333065756907,0.0606060606060606,0.565656565656566,0.893939393939394,0,0.95959595959596,0.976158940397351
6,7,0,1,20260723,23760828,M6_Q95,80,contains_a6,755,reachableShare,0.82842330590675,0.299090240149843,-0.529333065756907,0.529333065756907,-0.893939393939394,-0.565656565656566,-0.0606060606060606,-0.95959595959596,0,0.976158940397351
6,7,0,1,20260723,23760828,M6_Q95,80,contains_a6,755,CScenarioMean,21.9463648421106,18.445374397341,-3.50099044476966,11.0560544147741,-24.7960380670334,-2.29443923835647,16.0340060735115,-42.2221761362051,31.5611235181467,1
6,7,0,1,20260723,23760828,M6_Q95,80,contains_a6,755,W3Failed,10.2993377483444,24.2569536423841,13.9576158940397,13.9576158940397,4,14,22,0,26,0.993377483443709
6,7,0,1,20260723,23760828,M6_Q95,80,contains_a6,755,W3Closed,5.67549668874172,20.1721854304636,14.4966887417219,14.4966887417219,4,14,25,0,33,0.99205298013245
6,7,0,1,20260723,23760828,M6_Q95,80,no_a6,1245,Dtotal,186.788229753972,186.788229753972,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q95,80,no_a6,1245,fullLoss,0.01285140562249,0.01285140562249,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q95,80,no_a6,1245,A0Share,0.0672954444038781,0.0672954444038781,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q95,80,no_a6,1245,reachableShare,0.932704555596122,0.932704555596122,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q95,80,no_a6,1245,CScenarioMean,20.1686597522414,20.1686597522414,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q95,80,no_a6,1245,W3Failed,5.91646586345382,5.91646586345382,0,0,0,0,0,0,0,0
6,7,0,1,20260723,23760828,M6_Q95,80,no_a6,1245,W3Closed,2.85381526104418,2.85381526104418,0,0,0,0,0,0,0,0
5,4,0,2,20260724,22760799,M6_MEDIAN,60,all_paths,2000,Dtotal,343.715053323514,343.984534817118,0.269481493603906,0.269481493603906,0,0,0,0,139.923083217413,0.0045
5,4,0,2,20260724,22760799,M6_MEDIAN,60,all_paths,2000,fullLoss,0.097,0.0975,0.0005,0.0005,0,0,0,0,1,0.0005
5,4,0,2,20260724,22760799,M6_MEDIAN,60,all_paths,2000,A0Share,0.151020202020202,0.152282828282828,0.00126262626262626,0.00126262626262626,0,0,0,0,0.383838383838384,0.0135
5,4,0,2,20260724,22760799,M6_MEDIAN,60,all_paths,2000,reachableShare,0.848979797979799,0.847717171717172,-0.00126262626262626,0.00126262626262626,0,0,0,-0.383838383838384,0,0.0135
5,4,0,2,20260724,22760799,M6_MEDIAN,60,all_paths,2000,CScenarioMean,21.5055367728178,21.4799228207945,-0.0256139520232805,0.0392125129806251,0,0,0,-16.7808278653681,4.58710497028677,0.0155
