a0,loc0,lfw0,seed_id,base_seed,N,reference_N,metric,value_at_N,value_at_N15000,absolute_error,relative_error,reference_is_zero,reference_definition,relative_error_definition
2,5,0,2,20260724,10000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,D_mean_kg,1.81643618907345,1.81643618907345,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,D_q99_kg,42.5497095164062,42.5497095164062,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,A0_pair_share,0.000261447811447811,0.000261447811447811,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,reachable_pair_share,0.999738552188552,0.999738552188552,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,C_reachable_mean_km,19.0208746099465,19.0208746099465,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,W3_failed_lines_mean,0.0551333333333333,0.0551333333333333,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,W3_closed_roads_mean,0.017,0.017,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,2,20260724,15000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,D_mean_kg,0.694433079671604,1.78950622334961,1.095073143678,0.611941511792141,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,D_q99_kg,0,40.0949185827674,40.0949185827674,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,A0_pair_share,0,0.00022037037037037,0.00022037037037037,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,reachable_pair_share,1,0.99977962962963,0.000220370370370371,0.000220418944174735,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,C_reachable_mean_km,19.0137756151665,19.0218555477493,0.0080799325828238,0.000424770998945991,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,W3_failed_lines_mean,0.018,0.056,0.038,0.678571428571429,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,W3_closed_roads_mean,0,0.0161333333333333,0.0161333333333333,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,500,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,D_mean_kg,2.36096336906418,1.78950622334961,0.571457145714571,0.31933789235162,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,D_q99_kg,67.6431279491586,40.0949185827674,27.5482093663912,0.687074829931973,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,A0_pair_share,0.000588383838383838,0.00022037037037037,0.000368013468013468,1.66997708174179,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,reachable_pair_share,0.999411616161616,0.99977962962963,0.000368013468013517,0.000368094585153579,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,C_reachable_mean_km,19.0325421121196,19.0218555477493,0.0106865643702783,0.000561804517096269,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,W3_failed_lines_mean,0.077,0.056,0.021,0.375,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,W3_closed_roads_mean,0.032,0.0161333333333333,0.0158666666666667,0.983471074380165,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,1000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,D_mean_kg,1.97556119248288,1.78950622334961,0.186054969133277,0.103970003962891,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,D_q99_kg,55.6419278291465,40.0949185827674,15.5470092463792,0.387755102040816,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,A0_pair_share,0.000397727272727273,0.00022037037037037,0.000177356902356902,0.804812834224599,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,reachable_pair_share,0.999602272727273,0.99977962962963,0.000177356902356873,0.000177395995178033,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,C_reachable_mean_km,19.0252293758639,19.0218555477493,0.0033738281146185,0.000177365878220945,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,W3_failed_lines_mean,0.063,0.056,0.007,0.125,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,W3_closed_roads_mean,0.021,0.0161333333333333,0.00486666666666667,0.301652892561984,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,2000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,D_mean_kg,1.69626053514442,1.78950622334961,0.0932456882051844,0.0521069370916445,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,D_q99_kg,40.3676731309495,40.0949185827674,0.272754548182093,0.00680272108843542,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,A0_pair_share,0.000263131313131313,0.00022037037037037,4.27609427609427e-05,0.194041252864782,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,reachable_pair_share,0.999736868686869,0.99977962962963,4.2760942761122e-05,4.27703680829773e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,C_reachable_mean_km,19.0210434483695,19.0218555477493,0.00081209937977178,4.26929632460525e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,W3_failed_lines_mean,0.0526,0.056,0.0034,0.0607142857142857,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,W3_closed_roads_mean,0.0158,0.0161333333333333,0.000333333333333331,0.0206611570247933,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,5000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,D_mean_kg,1.80086190437226,1.78950622334961,0.0113556810226476,0.00634570635993206,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,D_q99_kg,40.9131822273136,40.0949185827674,0.818263644546278,0.0204081632653062,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,A0_pair_share,0.000186363636363636,0.00022037037037037,3.4006734006734e-05,0.154316271963331,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,reachable_pair_share,0.999813636363636,0.99977962962963,3.40067340067751e-05,3.40142297351797e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,C_reachable_mean_km,19.0220101889506,19.0218555477493,0.000154641201358885,8.12965911609935e-06,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,W3_failed_lines_mean,0.0557,0.056,0.000300000000000002,0.00535714285714289,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,W3_closed_roads_mean,0.0153,0.0161333333333333,0.000833333333333333,0.0516528925619835,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,10000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,D_mean_kg,1.78950622334961,1.78950622334961,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,D_q99_kg,40.0949185827674,40.0949185827674,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,A0_pair_share,0.00022037037037037,0.00022037037037037,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,reachable_pair_share,0.99977962962963,0.99977962962963,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,C_reachable_mean_km,19.0218555477493,19.0218555477493,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,W3_failed_lines_mean,0.056,0.056,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,W3_closed_roads_mean,0.0161333333333333,0.0161333333333333,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,3,20260725,15000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,D_mean_kg,0.746256443826201,1.54488176090336,0.798625317077162,0.516949152542373,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,D_q99_kg,0,22.9113820472956,22.9113820472956,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,A0_pair_share,0,0.000212962962962963,0.000212962962962963,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,reachable_pair_share,1,0.999787037037037,0.000212962962962915,0.000213008325847123,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,C_reachable_mean_km,19.0184078478444,19.0204478091665,0.00203996132212936,0.000107250961838356,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,W3_failed_lines_mean,0.028,0.0477333333333333,0.0197333333333333,0.41340782122905,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,W3_closed_roads_mean,0.01,0.0147333333333333,0.00473333333333333,0.321266968325792,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,500,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,D_mean_kg,0.788806153342607,1.54488176090336,0.756075607560756,0.489406779661017,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,D_q99_kg,0,22.9113820472956,22.9113820472956,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,A0_pair_share,8.08080808080808e-05,0.000212962962962963,0.000132154882154882,0.620553359683795,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,reachable_pair_share,0.999919191919192,0.999787037037037,0.000132154882154789,0.000132183032244989,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,C_reachable_mean_km,19.02290023523,19.0204478091665,0.0024524260635026,0.000128936294671291,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,W3_failed_lines_mean,0.028,0.0477333333333333,0.0197333333333333,0.41340782122905,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,W3_closed_roads_mean,0.016,0.0147333333333333,0.00126666666666667,0.0859728506787331,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,1000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,D_mean_kg,0.793715735209885,1.54488176090336,0.751166025693478,0.486228813559322,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,D_q99_kg,0,22.9113820472956,22.9113820472956,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,A0_pair_share,9.21717171717172e-05,0.000212962962962963,0.000120791245791246,0.567193675889328,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,reachable_pair_share,0.999907828282828,0.999787037037037,0.00012079124579123,0.000120816975332273,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,C_reachable_mean_km,19.0197879329637,19.0204478091665,0.000659876202771414,3.46929898492401e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,W3_failed_lines_mean,0.025,0.0477333333333333,0.0227333333333333,0.476256983240223,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,W3_closed_roads_mean,0.0125,0.0147333333333333,0.00223333333333333,0.15158371040724,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,2000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,D_mean_kg,1.29274745656384,1.54488176090336,0.252134304339525,0.163206214689265,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,D_q99_kg,4.90958186727764,22.9113820472956,18.001800180018,0.785714285714286,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,A0_pair_share,0.000181818181818182,0.000212962962962963,3.11447811447811e-05,0.146245059288538,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,reachable_pair_share,0.999818181818182,0.999787037037037,3.1144781144854e-05,3.11514152425445e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,C_reachable_mean_km,19.019157455215,19.0204478091665,0.00129035395151789,6.7840356045457e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,W3_failed_lines_mean,0.0438,0.0477333333333333,0.00393333333333334,0.0824022346368716,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,W3_closed_roads_mean,0.0158,0.0147333333333333,0.00106666666666667,0.072398190045249,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,5000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,D_mean_kg,1.40176744947222,1.54488176090336,0.143114311431143,0.0926377118644069,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,D_q99_kg,14.7287456018329,22.9113820472956,8.18263644546273,0.357142857142857,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,D_upper_bound_hit_share,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,A0_pair_share,0.000185858585858586,0.000212962962962963,2.71043771043771e-05,0.127272727272727,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,reachable_pair_share,0.999814141414141,0.999787037037037,2.71043771042923e-05,2.71101505622824e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,C_reachable_mean_km,19.0191715433014,19.0204478091665,0.00127626586505514,6.70996749319471e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,W3_failed_lines_mean,0.0437,0.0477333333333333,0.00403333333333333,0.0844972067039106,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,W3_closed_roads_mean,0.0139,0.0147333333333333,0.000833333333333333,0.0565610859728507,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,10000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,15000,15000,D_mean_kg,1.54488176090336,1.54488176090336,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,15000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,6,0,1,20260723,15000,15000,D_q99_kg,22.9113820472956,22.9113820472956,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
