a0,loc0,lfw0,seed_id,N,nested_parent_N,prefix_start,prefix_end,record_weight,record_weight_sum,nested_in_parent_pass,resistance_seed,wind_seed,state_id,base_seed,permutation_checksum,prefix_record_id_sha256,selected_record_id_min,selected_record_id_max,selected_record_id_unique_count,q_W1_prefix_sha256,q_W2_prefix_sha256,q_W3_prefix_sha256,wind_bounds_pass,separate_wind_resistance_seed_pass,sampling_unit,weight_definition,path_probability_weighting
3,1,0,3,1000,2000,1,1000,0.001,1,1,21060749,351060877,8,20260725,3718121540,3653d0d0d7f25c9a088049be32a92cfdfed23e8a4de6c8f71f11da43b7fe32de,5,14995,1000,1d2c2f758c1bcc020de68e3e830c64bdee98e8a31884610e21cae3ebcf68a0e0,a5fb7481c87205952ae523a95090791dfaba902a5ade00465aad83425b0bdfd9,7f8cf09ea4ea7b8b164c72dfcbb73f09492c919d01e027cbce6f7feb3a661db9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,1,0,3,2000,5000,1,2000,0.0005,1,1,21060749,351060877,8,20260725,15110516648,c177294fb3bde82d2b4e66d23351a9003cebebe2c60f4927b3718faca26a7a01,5,14995,2000,9746a01227be9da75749930e2cbc64a727153eb0bf86cf460953b12cea31c56e,1f9ed7f6f5cb14039aaaac2dfd1a79a1dfe0e335918cca338b92b01ee088ac83,3fae8d453da46bc790f058df469fba76dcd91cbb79b18162b331b8f65c110d5c,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,1,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21060749,351060877,8,20260725,94047895308,1b7f44f9ee15960c327b5e5e22272157e0d6bf731f79108feb13e330b3d1e3d2,2,14996,5000,42337c92d0714a6adb3a70acec2ce126b77c71b4a215976c8381322c4a6454ac,f39ed99e98f36b58fc44843ad87374e43799405e1f60a5cd62a6fd69a6981937,8c8001b75081399bb74274244dc3ef473b3fea62aaf427a1c6083b05da881f14,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,1,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21060749,351060877,8,20260725,375555900109,eec9e0d71e0c3e11a9b161bd6ad0c43657ccaf652667896b9bfc8117309b7963,2,14999,10000,caa14994c988c5867e178b783f4c4e44a9836bb1808484e0fb2b93737395b866,51e699082dc3f60879093cb87548a1cd7104b82788155165f459f13d70ee72af,2c5b0aba9f2a56f3b0e29665c05c62eafc777941dfffbb27b2f75710e39a0553,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,1,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21060749,351060877,8,20260725,843391791763,2c549669ca193ed6442b4f54b85cd5f8f311b16ee0cfb4d894fd1bf745bf63c1,1,15000,15000,f4495582f6d1b2b040659bedd4b677b652013e87142cfda64540727930ac082d,95d9f25782a43477c4044a7f7a5b6c4f4891c83de08baf187eca509b56d2555d,b23014dc58b1478a0342152fe981580fd48dcb0ab10cf6695e57264d6559d857,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,1,500,1000,1,500,0.002,1,1,21160750,351160894,9,20260723,911054266,babfdab63dac994e713fbe09e819af19c1cb550174b656ceba1a759e7d369add,12,14997,500,ee9376c2e9c83d1fb8d7fb719644ee29e1235ae109fe7e258a5907a592263254,a6ebe223492e6385d09d812325b733fcbf8b54a3d1f590c1cd438d58d145ca7b,9fb19650ae7da8b0ece9706080d08f9423ffb49f9762fc9a3ca21330b036ca03,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,1,1000,2000,1,1000,0.001,1,1,21160750,351160894,9,20260723,3700411520,f54542d523e6a5c2e4c2e831c9dbe1b565248c0193fec34ce67d885b5fa48987,12,14997,1000,d2a0c0c3b446e2c87ef69ce87ef7206d0b400b885a5fb6e868237bed1a768cda,f51c9468ed4ddac42adae045fe90e43f1e2c0324b94fea440e136c51c4201bf0,d79af4ace0f91874295d51edcbe19143044c4a9cf794e60c5bb0ce446cf795dc,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,1,2000,5000,1,2000,0.0005,1,1,21160750,351160894,9,20260723,15128890327,7af43e01c6cab1655c30bd0a481c1ae64406c0f6e26f59e950a83f0d2b0253ea,12,14999,2000,10a5a53af855407cd3ed52eb2fc6b25ccccf8521aae1fccc477d5ece4c5f3631,a64ce71584571c28ca647e621b73ed287bbb0e35ebc9c42b8eb88ff4a0ab05c6,c8c0aeaa47c897fb6aa7459d94a20632ae63ab9b07858a36e4fbc89fafffe2bb,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21160750,351160894,9,20260723,93560462399,9bed42ca337722953a0ee6369380aea162cbcb1f4309e11a678b8634934f7352,6,14999,5000,30653eef1cdd9038839630be234141c11903059c3806c6cd38943adbbacc7bd3,3cc353b6e5527a604323ec0c2d4a5d1e098c39d85650dc1f40f7a9dac95f1b4d,2e2b2ce5d2c4e6be2252ee91e36dca09745378b69cd86dd74aef5de90c28bd5e,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21160750,351160894,9,20260723,377624209526,b6a9ee2568b95e312d7e91767639ebd399b931c22b6086d0ca732bf9f2a56a71,3,14999,10000,904ff74cf56758155fe1874c9d801a242460fc02826950e97496bf42f67c0c76,bad4fed0407d4d5d403ae15f9405d256d0e00c568d654e070950592e2877d79d,fce3752eed2cef4ef66738e839092089fc9fcb1376f6b5beda83047de5f80f99,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21160750,351160894,9,20260723,842888206549,6d3b868b8060c228c51f5684916c82247251ec476ac0c0a8157b819c15a69979,1,15000,15000,ef402ee0e9aa4872c35ec38270b44c2c19959a94e4cda7121a178d3a52099a93,2ee83b9d7a49032a1fa0a73efce8c52571af68f71a5aa9cc01fddda467912ea5,3c8151c900a8b50bc68f7c8e4096dc1f517da49785cca9dd70954b0cdd71ce55,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,2,500,1000,1,500,0.002,1,1,21160751,351160895,9,20260724,931018769,1186e8a63ea7bf4170307049ac832006bbc89bd63b82b09b9139512bab1632ca,9,14906,500,ff423d0c1d6114037a36fa6d3a6eb9c690bddea4da5814141d641482b2943bda,0c64ebccc6ee6e968f46cab157f0efadc4336e1d9dc15faa776bd1a5a97d0d93,d05fb985690b38a55c0746642968eef927f97761bc42d59c1e35db49e32983d0,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,2,1000,2000,1,1000,0.001,1,1,21160751,351160895,9,20260724,3783782206,d5b13013ad9834b211a16b6410fe83d1f2d2265ff6e2fcb1b4eabb919aa41c1a,3,14979,1000,a4acdef2e43de3b5ad04e74ea9046a7b45e06e084decb322fd2a5caabb91c58d,a8bf6bbe14e15aa4c0083d82ff6a2e013125ea09476fed7e4c58fe18a1425809,655a0b6e2598770353da012954e77d59f06864e0eabb7da3b62467bbad2301f1,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,2,2000,5000,1,2000,0.0005,1,1,21160751,351160895,9,20260724,14949784479,f22912de6a7972f02806795443c750c6510ecac030b5c9ce115e31910efdfc85,3,14998,2000,25887f6c4f0cd0a9eafcb4c07886673e5d9b28f6cb521823b6983706b27d022b,44a1a051848cbb29320a0fec9a47d6b0702319554030360918e6e7aa6187643b,8e9ce9fcc3b8651fb3243007a77502e43a511822bc0862952c549306c9ce7731,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21160751,351160895,9,20260724,94323758459,70ad8d996d1d17888ed9c295a444249e2b6c5e83b4aac0b16f678e88c7e688a5,3,14998,5000,381361d292a19c382e9bf6bf042950a4a370f0ec73f2df890bc6b03fbc18e524,cff826eab6b90cbde3e70ee32f65a28789a70a65300b8e1c377595fea496053d,659bf09a3b00aaafc9a6e1f6e0995d4743a255e426885b56dd6a6b5424321107,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21160751,351160895,9,20260724,376443601451,b3f179257741b50635fc366725f1956382337de58da0b2403a862b80f56a0483,1,14999,10000,43d07cb13d7cf75665645f5d2d7969d19c657beb0bdf6da164c42f474a5515c7,774929d5be0606b7ba972b547675377e98d4c348769d5fcc94bb0ec50094c36b,1a1bd42e5bf7e2b44158941b2728e7cb8f9ca0bce9ed4c768d754e72977e79a9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21160751,351160895,9,20260724,842267942404,9c8bb71df8b42fe4d3c1a29fce2bceed354ab11764fe8b3d35947d35464aefa6,1,15000,15000,a9a845550d1fe5eec0923543a55d2af967281be7b2ed053743aefd253078cc28,8c3595c563339466e38df0a7085f3800d31f5b5b62cdd2fa99772936a76aab3b,39f43c1b162ba83554aef285759d11eefb80647325e4f2020a5ecb4a1190769e,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,3,500,1000,1,500,0.002,1,1,21160752,351160896,9,20260725,933272810,938222575cc490547ffa6925f149600fa76d19769e223ecd10bc7393d81e4c32,36,14984,500,6241ba02d1b799aeb77da8bd8e595de03471b10aef035481bf5e08f7fa22f903,24fc2bbc54973dca865146d96d5a8a9e9bf05a681e4e79d436aed0b56c0e753c,f5d61373d583b11d9375d27db6428e5db0a734cc20fac94e5caeca1d797377bb,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,3,1000,2000,1,1000,0.001,1,1,21160752,351160896,9,20260725,3789051736,7545cc9437d67bf98b8fe191bfbffc70e6b7a0212222214d57b9f075c5ec4376,28,14993,1000,a4538a5788bba9a5361100aa2271e5a8b452f65b184b1ec00f20200d006f9fc2,972e2e4eec744b2eaaa3959014b369c611075cca46aada498840e086c35f5e77,8d29517e0f847ddbecaac3e54341e5fd13346afcde967df2c5b51b402fce6787,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,3,2000,5000,1,2000,0.0005,1,1,21160752,351160896,9,20260725,15262730551,94d91fd2208dfa4f2c3b31e88013f08b97ffbfad93d8d0dd459934a528739110,6,15000,2000,e6bec0cb0dd6d1b174b4b7a47cda15183b4b13245f6ba0bd0c844f859cfab700,234210295e07698680a67872548613622076245f2fb12534de9cc6adb86e55c3,726f6c29998aa5308c1707805914742273ee55f27ef97b7af93e76b4d7aa6ceb,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21160752,351160896,9,20260725,92404872205,66f3634301cd4020562ac95d1b9cfba441b0e52cd4bd87beb688974a92e7f03e,1,15000,5000,f95c91935f529e256df583edc56530f0ff03a3adda525b5d4d45619a21ccc9dd,e6dae9ef2849b097c8f6128284814910d31dabccd934c7ebcc47fa7d945c9faa,4a5e972092807440700269cb98c4de86ce0b42dc4df5a744c47f25ae102a9330,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21160752,351160896,9,20260725,375789204811,f7c2cf858737f05a6b40b12ea7954676e0368d75b2b6f907898c09d2f4168010,1,15000,10000,f310e78e36ae031faba58101c41e5ab61ef3d0adc163e61e07f526daf9844032,d18239b1d4c2d08bfd55e6e7c079f031bdee81585f56fb7a04636d62ba6c864c,7f693320b7a1309a7723eb3d61d8741a1c21d1c9af305c8cec1f9f02ae1ca18c,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,2,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21160752,351160896,9,20260725,845731264221,1b57eba6f53a8f5811740d8c67ff6b180ff39e9ff356d8fa07ad27c1e75079fa,1,15000,15000,e9dc013591ea37ea1eea57396fdc1fb724c3337def5339373b6ace548cd7f659,37e08e5c86dca1c28d6ad4310c22efbeea6bf0ba0d3c6770403f6f9014f96069,1925a836cde0213f0c04a9405bbf3bd78ebf43f1ce14bef08a89e154bdc8211f,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,1,500,1000,1,500,0.002,1,1,21260753,351260913,10,20260723,979238125,8cf0f3ffd73c604a654631f162c269101e742004fb2fdd507414bd95478d6df1,13,14977,500,6e98b38c70cb9ed2337731cbbc7824acee7bceb11a0985c3ff4fbf9f2f56f85c,559651284e35f2d345f22582edce3c6a4e5099e5668c8ffab6d9c436e1e38f3f,f73b46bba226ea1c0e057553f277aaa68f73ae20b511ab18a77dcedef0a2caba,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,1,1000,2000,1,1000,0.001,1,1,21260753,351260913,10,20260723,3785552090,2b6aa5e7507c8e502599fa692d3636453c84aec07156a7714c610c928d13c69d,13,14977,1000,e5ffad4cf8eaec70bd6bfd6d89a1f21cafff795921bc57a8031163726f1305e1,b3b28150dcb10dc44c42a438e61a8aab8ed29552a74ea382d79155da8ff93044,94a1931b9612cd5db1f08358ac0a73245885d58e3d9b097a0a3c6e59be8af274,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,1,2000,5000,1,2000,0.0005,1,1,21260753,351260913,10,20260723,15036797884,7741e8140fdcb366a88e252d8b1780d2ee166a6f36975acdd4a6c162e5da4c7c,2,14994,2000,757d85c9dada433e6fcaad42f5a34aa58a61298ed4db74373f367f2db6a5429c,3a94cd3e1ce71996f36822db9f5586fb40739c649fe885145346e58511e9f0c7,3ac84b94dd2a123bb80810e7e78b48abef5cc642159f9794668068d84c7b002e,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21260753,351260913,10,20260723,92707853818,e65aedd36f1fb5545f2d4e4bf2cbe32b53a21dcc5e1afcfb1eb30fbda0d1b287,2,14994,5000,3c109a8e33fd1183e6d7c6bbe3d562f8e0f0414495beef360eaf85c11d5bee01,250fe14dafa5cf4abed627b6d3551578b1e3e08867246c5990126337532489a1,5f59ef8204e76161022be73234a0acc7f41cc8b20dc991c9060e0906e292205d,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21260753,351260913,10,20260723,372606289396,a6cdfa393bfc0e97dab1a1bfcc4c2b49abcdb51d84be9b1a779b8ba85e1a9aab,2,14999,10000,ac61b710464cc43d57836560aa057883fccccda2e6b361d4bf512b2ebbce0d79,46959c97a09f4ab96004b5cec375246b44a6d1aedd5027e0a089a9c77dbfcbca,ee39aa64efdc792fcf08a0836cc68a0cc8516775c8cd83a1f28422048f7bb27b,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21260753,351260913,10,20260723,846338540690,b3e3454660075fd4d6e931be00795b3e382be1bfc15d4744d186c2af8b80ac16,1,15000,15000,8407af71bbd049ade06cc7d4e15d3badb1438dcb3b288c68685493826059982b,84d235ac1e565c507a82172fc2ffabfb1c9066a2496e351ba1173eabccc786a6,5941096c35170e7b9122428b75cff6ae15931ffa400bdc8c830eb976126c2a9b,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,2,500,1000,1,500,0.002,1,1,21260754,351260914,10,20260724,963704061,c46ecacb811e039698f88a117afba4898488e57a7408b2c63c550156892422b0,5,14919,500,b3dddea1dd549f114725ff103c43a369a7855e57345045f47b455d4f9f071e48,6c6da438fcdc7166af11eace8002be79a5f3eaaacebf3f6164cac838f91fda43,fc0bb6787631e321cfc123d4bf78fb7d6fe0de0b85fcce626df060f8750527ae,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,2,1000,2000,1,1000,0.001,1,1,21260754,351260914,10,20260724,3801703129,d4e5d9d1535b27bafd955c7e4b370885ecc2603c08d8290ac13580d19e94800c,5,14971,1000,4a08767c05134f4faeb647f66475e86a04056cb9ca67a0f4bea7da10271ddc64,e1bd046ce6e8bba3f16580c5c40a3aaef48ad0b5a72c1942f7c434e64cadc06e,0f3129cba86f98e8b6dc0ce57ffe0a03cb839546b6b0cd2b89b4228bbbcc69b9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,2,2000,5000,1,2000,0.0005,1,1,21260754,351260914,10,20260724,15053754964,5d2ba1cd5b4aa9ae82082d9738916bfe34ff5878fc96b2672ccca90160402b18,5,14997,2000,956bcbaf8cac8a4e92874d33f6f248b3b49504bb132d93e845beea577d9d6257,af8af45bff589050f8edee4844e0d287fa424fc5d41287068618a38da1701d5f,86f9161797039da620a4e6ecdc54ed982803526bb853e5505e54feeaa2d6a3d9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21260754,351260914,10,20260724,91789816924,c9f055b4667f6ce80e40b4d4368f9e8f4300c0f9fe4b0e59f869b0bb71e3d9e3,5,14999,5000,c7b558460c2f76ffda409f06b38eaa6b3af809f27e2665d24704f1a0839936e7,92b0863e6960b7166d48dc579cf34c823fbf3f0c3dbabe0bf47485a0129c30bf,a8e2d5373f70df5efcd0ffd01472f9b4876cc84c72585ff3986ddeeab5102c50,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21260754,351260914,10,20260724,375509831936,ffddc91a213679bfcf412af7d5d6482b72a609270183157cb298bebb9f70ed13,5,15000,10000,abfc93f49478916dda981b726febac3d1c80717057a6e907c62bd11bc3b98235,fee7390c7b2f1ac5df1956f294d3b7efbe70b9da42b4dc1c84d359ea595628c5,8238d00b8f02ba153e8befc3789a847d289dcdb281bfd96c0b333537a94214c0,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21260754,351260914,10,20260724,844699486024,b4a16ab278e167b43fc5a1b6bb516661b3356646dd9a88bb33feebcdf75795d4,1,15000,15000,773bdac8e6db5720e3c6d1226f09a95e5a32006d4ad8fbb3129eca6daabbcb2f,240e33702ea3b6f972bd597f66155b7a5508c2fb7b9f1bae128ec2e95c5dccc9,7330b7ba27a057a48aba1e6e6263146b7310c464e6beddc263b01681a03484ee,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,3,500,1000,1,500,0.002,1,1,21260755,351260915,10,20260725,918927418,b548e7004063de39c7232aa6795ea606e46e5fcebfec97d53dc9418178713a42,1,14973,500,1f4935681823e68da1757bfe6243f535fa5ea6b9b763add1268f28a7c6bda7fd,680c2ba7e857d49faeb42ad1ff1baa8c449a832851f118d28a3cc31ce7cd02db,3ca1e3fcfbf37dc1e4624f7e5ee5d87f791d93793f6e5214a0630c021e0e8903,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,3,1000,2000,1,1000,0.001,1,1,21260755,351260915,10,20260725,3916631535,a3bc700d730fd437e4893154459d3321493e468e08d20a27a80525a2fd88590b,1,15000,1000,be9b208eab2acfc72d900e0df4dc679544c6c314a1ef8e58f256106f5c92cc36,01dd46b3db10f5699784602ba4525617f76f093a2ecef412a2a816e1199d3a1f,c32ea42767a36926b185677541c57f3a3c2dbfde1514cd43877ed571bb6b5a04,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,3,2000,5000,1,2000,0.0005,1,1,21260755,351260915,10,20260725,15093329522,85116527695606bd2c4c645b93c4993feed74f978899e8e312dfd6d92d76cfff,1,15000,2000,f75f52bb6c2b403f0a68bdecae501f4f35c33f7cd73d8ca982f8ab90d2b7cb64,31000e75ff70ebdfd5848f14539ab15f1598088fa88fa83a339d05ce916a5870,66b28455fc67963b600405e9c4e9daec31da03ec82457e19a66606408aef114a,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21260755,351260915,10,20260725,94992547218,e17925e6051aba0e914f0d13d0bcb51e391c81f09363f8d526123359d13b520d,1,15000,5000,f5eeb9828de7ded700b9f2e971fce52d01047da049ae0d543c5d69da1480f177,712829e761568a632812f2d4acba7b0f1c166c1289509074b4305321090f3d3a,000446a9655bab28f7518556f496347939687056a98b66726cce651a736d9df3,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21260755,351260915,10,20260725,371933919312,1e3164ca65b2370a7a5900c606a7a526d3949ce526a8ae359b888e153ea14d9a,1,15000,10000,c059bef18c55d0fad798edad0e500b1fb60eff3ca9df645c80d75c8ae8100917,b97f3fa144c2f3baba5ece13276587f62c77c64862a47247ef34a35eb2cae870,defeec048e5c4a030f6e7fb6fea7ab3d161d7586994c1b6285daf9d7a8621815,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,3,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21260755,351260915,10,20260725,840700783202,9cbadaff9152a7c135aec76e5795b323f50f1b04d9121773f2f693742e3a12b1,1,15000,15000,a44c87b98243fb52adc626d1b7dcdb8b1fcb010d0d109c58fcd033cbc41643c6,2b3bedc0f0c1420f1c47ffbbed247bede12136a6654595f702e2697cd1dd64db,0db9828dfa35caf0380b18c2d5198ed8c0095b9149473e08e7549a9ee87aa001,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,1,500,1000,1,500,0.002,1,1,21360756,351360932,11,20260723,944043060,6175007772391499b397cbdad33049e8170cdc93f03eab90b9b0e3d177f5b8f0,21,14995,500,7439c65a3ea5cd8ad788e024f12ce39e4ac2587d8f63d6b4dc3e2ca8d2ff94d0,bfc489b0edc885dd1b64be86e0dca62e56520d6daea16633ef8a36f6fddd6d4a,f30654e10051122944407f3e6dab93c424222496b087039b5f4d2f80694890a5,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,1,1000,2000,1,1000,0.001,1,1,21360756,351360932,11,20260723,3669351297,7d07907c8fe730738e52e424c25f26ebdc6097e05a12cc5c8441744f125d02d5,9,14995,1000,431fa76d9089469b4c97840fa7eaf14eab250960fbe2714d84a0494efaea26d1,caa1acebb70325ecd8d288d31ffd1c2f9ed6d0d44c396380048b1ae078a1b6e6,2ac3683ce9e7a6afddd19f3f65c09827977b6cf230bc121eabb8037ea6d8ecda,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,1,2000,5000,1,2000,0.0005,1,1,21360756,351360932,11,20260723,14916257975,004e1b25d7f53dba2952d6755bbbeae51b708dd0c9ad3b90315475ae7a9d91bc,9,14996,2000,d2293750d30e66ea487cdf249b8cd5e5fb5270b225a07e9e15b98b5fb163f895,612561f19fc2ed2d04f20ad324be39e540c9018396a0b12f4885b3ac7c7984c7,ef9eb009bfc29390cdd1347918ff718d2b41f3044200b08586862c84fe2b895b,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21360756,351360932,11,20260723,94531016708,2c42d6fcc1bad6f71772b98f8b4ad1116c15ef83dd24f6398623d37456f705a8,2,14996,5000,7e5c5af40547fbd31a1d25c3f01dbefb39150845c629829ca0a4e8b54c72868c,4e1edef5cd1bf61494a8b4f5009d19138a3b03d349e2cf2930f90e0bedbfd8c0,916efcae87f39f7dfa5c67ed8e9f73dbd1d6cc982fae5ce277214d12bde9db57,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21360756,351360932,11,20260723,375923950339,0ccb479c71efcf719b6daf9fe88c7b4641b4f896047c94eff9828616eaeb591a,1,14999,10000,4c7efb79450b0f87d31aaf28a92cd8ba8ef43a77d6ae13fdedb7f79943f2cd9e,5496b726f1b1b443f6b32cff0c6cad6ce77c1d6f244e53cbba17d83c97762ed3,c273ae14a52dc90935ffd52c63669250ff59f941c2200e79426883557dcde061,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21360756,351360932,11,20260723,842728923900,4b253a134caf03f11e16aff566c3512d84a54a5faca5cf58225747ae2bdb52e8,1,15000,15000,014de4eba819486e2df337c712c58816f2a7818f69a958e62909ea99a7541bf8,2689f240ae7eb162a250ac8156733cbe19ce077e06a7d1a2b5dbc73b4231ef7a,a159147cd2533d6d983b2c567502a969be99bcfc46513269d738f9966ca1a990,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,2,500,1000,1,500,0.002,1,1,21360757,351360933,11,20260724,923005182,46a60e1d0cb755f30ebe9fe6086366de7f41c957643b12109e4638ab92ae0a55,3,14995,500,b38f7cb971bf18c3e2af8fcf87bee807b3698fd68ab41928d5b01853f338a816,2a835d6ef8e312f5e33f5d9baefdda59f5418e4f927ce373538de77492498733,4e2b0b92b7fc38fd03bb5b07b8d8c08b79328a9bb9a33930c1ea5f3bbb4d108b,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,2,1000,2000,1,1000,0.001,1,1,21360757,351360933,11,20260724,3645070709,ca867ef7aba9d409ff9c549a3da6faea0e4142a3a762436941864021d429a31e,3,14995,1000,a9843ff3a9f00123e19f37f0b5d87b04c6f49dd42d3d210d8fcf0ce9de756aa7,a6eef8a5fbc2318eabc43ddc42fe3882df386517d2baa5dc8d7b8007f6990078,3138f9b2f586913333f56179493922541c1f1522007adacaf94e9ab7b54ee51d,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,2,2000,5000,1,2000,0.0005,1,1,21360757,351360933,11,20260724,14912019859,7ea729260ca831f98133f2636bfa758eef15256c21da44e05ae4a0f104618203,2,15000,2000,b930a74c7832356efabf4e0264ade829572e5c1627ce62c9b1753cfc2c8da9ed,48601ab1139c079d5ab81f50ff3e63e6911461a13d95dda4cf89fa18ea72ffd4,6474f83ad9e9cb694591fdc45ec827801d2943a235c7b4fce8410b94c307261e,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
3,4,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21360757,351360933,11,20260724,93674317025,a4dd6ad55bf9340b387d905c9760bd03620c89a41b5a43cf8d23c62899d52327,1,15000,5000,e911018bbee578b51b0629899cc756b046de645c5908e8a6bf1e3e307b80db5f,e385772f6c79e914be247f7138bbbea0e90ef908b20a63891c91fa8434377a96,691f85801b39e4539a4ecae6226270477e0d44d1c37a3c5e29ce57ee72f80556,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
