a0,loc0,lfw0,seed_id,base_seed,N,reference_N,metric,value_at_N,value_at_N15000,absolute_error,relative_error,reference_is_zero,reference_definition,relative_error_definition
2,4,0,1,20260723,15000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,D_mean_kg,2.76191255489185,2.61582521888553,0.146087336006327,0.0558475141808471,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,D_q99_kg,101.464691923738,97.9188827973706,3.54580912636717,0.0362116991643453,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,full_loss_probability,0,6.66666666666667e-05,6.66666666666667e-05,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,A0_pair_share,0.000560606060606061,0.000368855218855219,0.000191750841750842,0.519853947968964,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,reachable_pair_share,0.999439393939394,0.999631144781145,0.000191750841750937,0.000191821596147765,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,C_reachable_mean_km,19.0321391794058,19.0276164437145,0.00452273569130668,0.000237693234183344,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,W3_failed_lines_mean,0.076,0.0785333333333333,0.00253333333333333,0.032258064516129,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,W3_closed_roads_mean,0.022,0.0240666666666667,0.00206666666666667,0.0858725761772854,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,500,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,D_mean_kg,3.4388893434798,2.61582521888553,0.823064124594278,0.314647981314648,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,D_q99_kg,115.375173881024,97.9188827973706,17.4562910836538,0.178272980501393,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,full_loss_probability,0,6.66666666666667e-05,6.66666666666667e-05,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,A0_pair_share,0.000505050505050505,0.000368855218855219,0.000136195286195286,0.369237790963031,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,reachable_pair_share,0.999494949494949,0.999631144781145,0.000136195286195351,0.000136245541074222,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,C_reachable_mean_km,19.04138651861,19.0276164437145,0.0137700748955218,0.000723688904296292,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,W3_failed_lines_mean,0.096,0.0785333333333333,0.0174666666666667,0.222410865874363,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,W3_closed_roads_mean,0.039,0.0240666666666667,0.0149333333333333,0.620498614958449,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,1000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,D_mean_kg,3.63718190000818,2.61582521888553,1.02135668112266,0.390452952952953,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,D_q99_kg,117.011701170117,97.9188827973706,19.0928183727464,0.194986072423398,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,full_loss_probability,0.0005,6.66666666666667e-05,0.000433333333333333,6.5,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,A0_pair_share,0.000349747474747475,0.000368855218855219,1.9107744107744e-05,0.0518028297581011,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,reachable_pair_share,0.999650252525252,0.999631144781145,1.91077441076271e-05,1.91147946994093e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,C_reachable_mean_km,19.0356712311289,19.0276164437145,0.00805478741444432,0.000423320884056663,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,W3_failed_lines_mean,0.097,0.0785333333333333,0.0184666666666667,0.235144312393888,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,W3_closed_roads_mean,0.032,0.0240666666666667,0.00793333333333333,0.329639889196676,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,2000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,D_mean_kg,3.33316968060442,2.61582521888553,0.717344461718899,0.274232565899233,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,D_q99_kg,115.647928429207,97.9188827973706,17.7290456318359,0.181058495821727,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,full_loss_probability,0.0002,6.66666666666667e-05,0.000133333333333333,2,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,A0_pair_share,0.00052020202020202,0.000368855218855219,0.000151346801346801,0.410314924691922,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,reachable_pair_share,0.999479797979798,0.999631144781145,0.000151346801346763,0.000151402647003259,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,C_reachable_mean_km,19.0325559909284,19.0276164437145,0.00493954721389045,0.000259598843002859,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,W3_failed_lines_mean,0.1032,0.0785333333333333,0.0246666666666667,0.314091680814941,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,W3_closed_roads_mean,0.0324,0.0240666666666667,0.00833333333333333,0.346260387811634,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,5000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,D_mean_kg,2.93546627390012,2.61582521888553,0.319641055014592,0.122195111778445,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,D_q99_kg,112.102119302839,97.9188827973706,14.1832365054687,0.144846796657382,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,full_loss_probability,0.0001,6.66666666666667e-05,3.33333333333333e-05,0.5,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,A0_pair_share,0.000466414141414141,0.000368855218855219,9.75589225589226e-05,0.264491099954359,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,reachable_pair_share,0.999533585858586,0.999631144781145,9.75589225589157e-05,9.75949209548437e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,C_reachable_mean_km,19.0309178271436,19.0276164437145,0.00330138342911468,0.000173504833823011,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,W3_failed_lines_mean,0.0895,0.0785333333333333,0.0109666666666667,0.139643463497453,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,W3_closed_roads_mean,0.0288,0.0240666666666667,0.00473333333333333,0.196675900277008,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,10000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,D_mean_kg,2.61582521888553,2.61582521888553,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,D_q99_kg,97.9188827973706,97.9188827973706,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,full_loss_probability,6.66666666666667e-05,6.66666666666667e-05,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,A0_pair_share,0.000368855218855219,0.000368855218855219,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,reachable_pair_share,0.999631144781145,0.999631144781145,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,C_reachable_mean_km,19.0276164437145,19.0276164437145,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,W3_failed_lines_mean,0.0785333333333333,0.0785333333333333,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,W3_closed_roads_mean,0.0240666666666667,0.0240666666666667,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,2,20260724,15000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,D_mean_kg,3.05103237596487,2.73454618189092,0.316486194073952,0.115736276889317,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,D_q99_kg,109.374573821018,102.828464664648,6.54610915637018,0.0636604774535809,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,full_loss_probability,0,6.66666666666667e-05,6.66666666666667e-05,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,A0_pair_share,0.000257575757575758,0.000305387205387205,4.78114478114478e-05,0.156560088202867,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,reachable_pair_share,0.999742424242424,0.999694612794613,4.78114478114078e-05,4.78260532761625e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,C_reachable_mean_km,19.0230595125633,19.0255571212942,0.00249760873087368,0.000131276509536651,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,W3_failed_lines_mean,0.094,0.0778,0.0162,0.208226221079692,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,W3_closed_roads_mean,0.03,0.0254666666666667,0.00453333333333333,0.178010471204189,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,500,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,D_mean_kg,3.19559228650138,2.73454618189092,0.46104610461046,0.168600591814343,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,D_q99_kg,109.374573821018,102.828464664648,6.54610915637018,0.0636604774535809,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,full_loss_probability,0.001,6.66666666666667e-05,0.000933333333333333,14,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,A0_pair_share,0.00070959595959596,0.000305387205387205,0.000404208754208754,1.32359426681367,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,reachable_pair_share,0.999290404040404,0.999694612794613,0.000404208754208768,0.000404332232099177,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,C_reachable_mean_km,19.0208299724874,19.0255571212942,0.00472714880682545,0.000248463095019416,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,W3_failed_lines_mean,0.076,0.0778,0.0018,0.0231362467866323,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,W3_closed_roads_mean,0.032,0.0254666666666667,0.00653333333333334,0.256544502617801,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,1000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,D_mean_kg,3.2195946867414,2.73454618189092,0.485048504850484,0.177378062971705,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,D_q99_kg,110.192837465565,102.828464664648,7.36437280091646,0.0716180371352785,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,full_loss_probability,0.0005,6.66666666666667e-05,0.000433333333333333,6.5,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,A0_pair_share,0.00058459595959596,0.000305387205387205,0.000279208754208754,0.914277839029769,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,reachable_pair_share,0.999415404040404,0.999694612794613,0.000279208754208726,0.000279294047037232,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,C_reachable_mean_km,19.0300880078435,19.0255571212942,0.00453088654924727,0.000238147378306,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,W3_failed_lines_mean,0.085,0.0778,0.00720000000000001,0.0925449871465297,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,W3_closed_roads_mean,0.039,0.0254666666666667,0.0135333333333333,0.531413612565445,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,2000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,D_mean_kg,3.27452745274527,2.73454618189092,0.539981270854357,0.197466502643215,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,D_q99_kg,140.741346861959,102.828464664648,37.9128821973106,0.368700265251989,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,full_loss_probability,0.0002,6.66666666666667e-05,0.000133333333333333,2,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,A0_pair_share,0.000370707070707071,0.000305387205387205,6.53198653198653e-05,0.213891951488423,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,reachable_pair_share,0.999629292929293,0.999694612794613,6.53198653198794e-05,6.53398192646852e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,C_reachable_mean_km,19.0300150782602,19.0255571212942,0.00445795696595397,0.00023431413532508,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,W3_failed_lines_mean,0.087,0.0778,0.0092,0.118251928020566,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,W3_closed_roads_mean,0.0314,0.0254666666666667,0.00593333333333333,0.232984293193717,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,5000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,D_mean_kg,2.84682104574094,2.73454618189092,0.112274863850021,0.0410579512584366,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,D_q99_kg,109.374573821018,102.828464664648,6.54610915637018,0.0636604774535809,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,full_loss_probability,0.0001,6.66666666666667e-05,3.33333333333333e-05,0.5,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,A0_pair_share,0.000352525252525253,0.000305387205387205,4.71380471380472e-05,0.154355016538038,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,reachable_pair_share,0.999647474747475,0.999694612794613,4.71380471378513e-05,4.71524468918348e-05,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,C_reachable_mean_km,19.0277652413262,19.0255571212942,0.00220812003200166,0.000116060729151013,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,W3_failed_lines_mean,0.0833,0.0778,0.0055,0.070694087403599,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,W3_closed_roads_mean,0.0297,0.0254666666666667,0.00423333333333334,0.166230366492147,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,10000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,D_mean_kg,2.73454618189092,2.73454618189092,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,D_q99_kg,102.828464664648,102.828464664648,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,full_loss_probability,6.66666666666667e-05,6.66666666666667e-05,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,A0_pair_share,0.000305387205387205,0.000305387205387205,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,reachable_pair_share,0.999694612794613,0.999694612794613,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,C_reachable_mean_km,19.0255571212942,19.0255571212942,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,W3_failed_lines_mean,0.0778,0.0778,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,W3_closed_roads_mean,0.0254666666666667,0.0254666666666667,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,4,0,3,20260725,15000,15000,W3_closed_roads_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,D_mean_kg,0.890816354362709,1.65049232195947,0.75967596759676,0.460272342675833,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,D_q95_kg,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,D_q99_kg,0,42.5497095164062,42.5497095164062,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,full_loss_probability,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,A0_pair_share,0,0.00027020202020202,0.00027020202020202,1,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,reachable_pair_share,1,0.999729797979798,0.000270202020202004,0.000270275049066272,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,C_reachable_mean_km,19.0157106299386,19.0197242608565,0.00401363091787132,0.00021102466380817,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,C_reachable_q95_km,19.0137618887991,19.0137618887991,0,0,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,W3_failed_lines_mean,0.028,0.0518666666666667,0.0238666666666667,0.460154241645244,0,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
2,5,0,1,20260723,500,15000,W3_failed_lines_q95,0,0,0,NaN,1,same-state same-seed N15000 prefix reference,relative error is NaN when the N15000 reference is zero
