a0,loc0,lfw0,seed_id,base_seed,derived_seed,N,D_mean_kg,D_q95_kg,D_q99_kg,full_loss_probability,A0_pair_share,reachable_pair_share,C_reachable_mean_km,C_reachable_q95_km,W3_failed_lines_mean,W3_failed_lines_q95,W3_closed_roads_mean,W3_closed_roads_q95,D_min_kg,D_max_kg,A0_min,A0_max,C_mean_min_km,C_mean_max_km,D_nonfinite_count,C_nonfinite_count,D_negative_count,C_negative_count,A_invalid_scenario_count,C_invalid_value_count
2,7,0,2,20260724,20960745,2000,1.29435670839811,0,0,0,0.00036489898989899,0.999635101010101,19.0151720670571,19.0137618887991,0.037,0,0.0135,0,0,405.313258598587,0,0.383838383838384,18.2714416862548,20.0952364020248,0,0,0,0,0,0
2,7,0,2,20260724,20960745,5000,1.12718544581731,0,0,0,0.000286363636363636,0.999713636363636,19.0188752727827,19.0137618887991,0.0392,0,0.0146,0,0,405.313258598587,0,0.383838383838384,18.2714416862548,29.9374477060302,0,0,0,0,0,0
2,7,0,2,20260724,20960745,10000,1.090472683632,0,0,0,0.000177777777777778,0.999822222222222,19.0185805944897,19.0137618887991,0.0384,0,0.0127,0,0,405.313258598587,0,0.383838383838384,18.2714416862548,29.9374477060302,0,0,0,0,0,0
2,7,0,2,20260724,20960745,15000,1.07616216167071,0,0,0,0.000204040404040404,0.99979595959596,19.0187403939521,19.0137618887991,0.0382666666666667,0,0.0128666666666667,0,0,405.313258598587,0,0.452020202020202,18.2714416862548,29.9374477060302,0,0,0,0,0,0
2,7,0,3,20260725,20960746,500,0.178926983607452,0,0,0,0,1,19.0166351386972,19.0137618887991,0.016,0,0.004,0,0,43.6407277091345,0,0,19.0137618887991,20.4503868378602,0,0,0,0,0,0
2,7,0,3,20260725,20960746,1000,0.489867168535035,0,0,0,0,1,19.0178981428781,19.0137618887991,0.021,0,0.005,0,0,243.842566074789,0,0,19.0137618887991,21.7133910188589,0,0,0,0,0,0
2,7,0,3,20260725,20960746,2000,0.552873469165098,0,0,0,0,1,19.0170247812081,19.0137618887991,0.0155,0,0.0055,0,0,283.11922101301,0,0,19.0137618887991,21.7133910188589,0,0,0,0,0,0
2,7,0,3,20260725,20960746,5000,0.90450863268145,0,0,0,0.00012979797979798,0.999870202020202,19.0187544674178,19.0137618887991,0.0318,0,0.0096,0,0,405.313258598587,0,0.368686868686869,18.999452673957,24.9376894755283,0,0,0,0,0,0
2,7,0,3,20260725,20960746,10000,0.939666693942121,0,0,0,0.000180555555555556,0.999819444444444,19.0189153479738,19.0137618887991,0.0361,0,0.0107,0,0,405.313258598587,0,0.368686868686869,18.956568753749,30.071164158203,0,0,0,0,0,0
2,7,0,3,20260725,20960746,15000,1.06363363609088,0,0,0,0.000158417508417508,0.999841582491583,19.0193930828253,19.0137618887991,0.0399333333333333,0,0.0114,0,0,405.313258598587,0,0.368686868686869,18.9034046948148,30.071164158203,0,0,0,0,0,0
3,1,0,1,20260723,21060747,500,37.0875269345116,245.2063388157,405.313258598587,0,0.00438383838383838,0.995616161616162,19.1362371210406,19.3867931155243,0.808,5,0.25,1,0,532.689632599624,0,0.373737373737374,19.0137618887991,28.4237883104827,0,0,0,0,0,0
3,1,0,1,20260723,21060747,1000,35.832856012874,243.842566074789,405.313258598587,0,0.0032979797979798,0.99670202020202,19.1101327886889,19.1118596877793,0.768,4,0.208,0,0,542.508796334179,0,0.585858585858586,16.4875844204765,28.4237883104827,0,0,0,0,0,0
3,1,0,1,20260723,21060747,2000,34.5738210184655,243.842566074789,405.313258598587,0.001,0.00291161616161616,0.997088383838384,19.1034056511513,19.1135841179414,0.7305,4,0.194,0,0,607.969887897881,0,0.585858585858586,16.4875844204765,28.7448272876292,0,0,0,0,0,0
3,1,0,1,20260723,21060747,5000,35.5056596568747,253.661729809345,405.313258598587,0.0006,0.00382474747474747,0.996175252525253,19.1106457033618,19.4095889262936,0.785,5,0.2286,1,0,607.969887897881,0,0.590909090909091,16.4875844204765,29.4262928078923,0,0,0,0,0,0
3,1,0,1,20260723,21060747,10000,36.9642964296429,253.661729809345,405.313258598587,0.0013,0.00413813131313131,0.995861868686869,19.1291278151554,19.5293126158054,0.8531,5,0.2576,2,0,607.969887897881,0,0.737373737373737,16.4875844204765,31.6386936393319,0,0,0,0,0,0
3,1,0,1,20260723,21060747,15000,38.7511296584203,270.02700270027,405.313258598587,0.0016,0.00444276094276095,0.995557239057239,19.1358175848902,19.563655836523,0.8886,6,0.2698,2,0,607.969887897881,0,0.737373737373737,16.4875844204765,34.8069890870186,0,0,0,0,0,0
3,1,0,2,20260724,21060748,500,35.8279464310067,256.662029839348,405.313258598587,0.002,0.00345454545454545,0.996545454545455,19.1149714263764,19.5980733032386,0.792,5,0.208,2,0,607.969887897881,0,0.333333333333333,18.4307274126301,23.2789495930464,0,0,0,0,0,0
3,1,0,2,20260724,21060748,1000,35.0844175326624,238.114720562965,405.313258598587,0.004,0.00341919191919192,0.996580808080808,19.1011207185662,19.5061239796096,0.751,5,0.191,1,0,607.969887897881,0,0.515151515151515,17.4655883644874,26.6092516197115,0,0,0,0,0,0
3,1,0,2,20260724,21060748,2000,34.9796797861604,240.569511496604,405.313258598587,0.0025,0.00312121212121212,0.996878787878788,19.1073081727382,19.482384673192,0.784,5,0.2135,1,0,607.969887897881,0,0.606060606060606,17.4655883644874,30.3303233277336,0,0,0,0,0,0
3,1,0,2,20260724,21060748,5000,38.6843411613888,256.662029839348,405.313258598587,0.0026,0.00437777777777778,0.995622222222223,19.1244646675991,19.5678191868292,0.8724,6,0.2606,2,0,607.969887897881,0,0.606060606060606,17.100506005884,33.5334537758343,0,0,0,0,0,0
3,1,0,2,20260724,21060748,10000,37.855958323105,252.570711616616,405.313258598587,0.0021,0.00455126262626263,0.995448737373738,19.1287395903087,19.5987857983249,0.8808,6,0.2767,2,0,607.969887897881,0,0.636363636363636,16.2602558789978,40.0858216238383,0,0,0,0,0,0
3,1,0,2,20260724,21060748,15000,38.3957304821391,270.02700270027,405.313258598587,0.00193333333333333,0.00449074074074074,0.99550925925926,19.1312443378814,19.5980733032386,0.8876,6,0.275733333333333,2,0,607.969887897881,0,0.636363636363636,16.2602558789978,40.0858216238383,0,0,0,0,0,0
3,1,0,3,20260725,21060749,500,41.9534680740801,289.665330169381,409.950085917683,0,0.00446969696969697,0.995530303030303,19.1338979323385,19.7481764684167,0.934,6,0.304,2,0,557.783051032376,0,0.358585858585859,18.8405125539013,23.8493340856495,0,0,0,0,0,0
3,1,0,3,20260725,21060749,1000,41.187846057333,283.391975561192,410.222840465865,0.002,0.00440909090909091,0.995590909090909,19.1263791716547,19.5681025829894,0.945,6,0.303,2,0,607.969887897881,0,0.358585858585859,18.5960509053708,25.4617396610846,0,0,0,0,0,0
3,1,0,3,20260725,21060749,2000,42.2121757630309,320.759348662139,413.49589504405,0.0015,0.00521717171717172,0.994782828282828,19.1362605214717,19.6099254418027,0.9455,6,0.2995,2,0,607.969887897881,0,0.601010101010101,17.4678608219091,29.705519621627,0,0,0,0,0,0
3,1,0,3,20260725,21060749,5000,40.2951749720426,289.665330169381,405.313258598587,0.0012,0.00471616161616162,0.995283838383839,19.1296055721272,19.6376928000667,0.8986,6,0.286,2,0,607.969887897881,0,0.611111111111111,17.4678608219091,32.0081524220521,0,0,0,0,0,0
3,1,0,3,20260725,21060749,10000,39.604342252407,283.11922101301,405.313258598587,0.0013,0.00464974747474748,0.995350252525253,19.1314668137992,19.6247715367805,0.8975,6,0.2822,2,0,607.969887897881,0,0.626262626262626,17.4678608219091,32.0081524220521,0,0,0,0,0,0
3,1,0,3,20260725,21060749,15000,38.8961259762339,273.300057278455,405.313258598587,0.00166666666666667,0.00452457912457913,0.995475420875421,19.12926857276,19.5850260332586,0.888466666666667,6,0.273733333333333,2,0,607.969887897881,0,0.626262626262626,16.2569269566391,32.0081524220521,0,0,0,0,0,0
3,2,0,1,20260723,21160750,500,41.3757739410305,275.482093663912,405.313258598587,0,0.00792929292929293,0.992070707070707,19.1048336236193,19.4931375715324,0.976,6,0.336,2,0,532.689632599624,0,0.525252525252525,17.5530310037188,23.3902613821057,0,0,0,0,0,0
3,2,0,1,20260723,21160750,1000,38.599405395085,253.388975261162,405.313258598587,0,0.00531818181818182,0.994681818181818,19.1138870794314,19.4931375715324,0.92,6,0.261,2,0,532.689632599624,0,0.525252525252525,17.5530310037188,26.3630301374576,0,0,0,0,0,0
3,2,0,1,20260723,21160750,2000,40.1697897062434,263.4808935439,405.313258598587,0.0005,0.00500883838383838,0.994991161616162,19.1338396587538,19.8056758761214,0.947,6,0.2795,2,0,607.969887897881,0,0.527777777777778,17.5530310037188,27.6776074957173,0,0,0,0,0,0
3,2,0,1,20260723,21160750,5000,39.3795379537953,263.4808935439,405.313258598587,0.0018,0.00437525252525252,0.995624747474748,19.1309463370817,19.6381960557669,0.903,6,0.2582,2,0,607.969887897881,0,0.535353535353535,16.2888997391253,28.5935212016354,0,0,0,0,0,0
3,2,0,1,20260723,21160750,10000,40.0722799552682,273.300057278455,405.313258598587,0.0018,0.00497651515151515,0.995023484848485,19.1457688556895,19.7760176074725,0.9452,6,0.2892,2,0,607.969887897881,0,0.616161616161616,16.2888997391253,32.353469587963,0,0,0,0,0,0
3,2,0,1,20260723,21160750,15000,40.4594641282309,270.572511796634,405.313258598587,0.0018,0.00525151515151516,0.994748484848486,19.1497300633046,19.8241045275713,0.9636,6,0.3044,2,0,607.969887897881,0,0.661616161616162,16.2888997391253,33.8254816139916,0,0,0,0,0,0
3,2,0,2,20260724,21160751,500,42.257316640755,278.209639145733,405.313258598587,0.002,0.00615656565656566,0.993843434343434,19.1538321601389,19.7041372941372,1.016,5,0.308,2,0,607.969887897881,0,0.497474747474747,18.5189813838226,29.4622462163319,0,0,0,0,0,0
3,2,0,2,20260724,21160751,1000,44.1079562501705,308.212639445763,405.313258598587,0.001,0.00612121212121212,0.993878787878788,19.1701891162066,20.0455874207087,1.039,6,0.344,3,0,607.969887897881,0,0.497474747474747,17.4009607588787,29.4622462163319,0,0,0,0,0,0
3,2,0,2,20260724,21160751,2000,41.8005891498241,299.484493903936,405.313258598587,0.0015,0.00526388888888889,0.994736111111111,19.1501721331636,19.7781007412116,0.929,6,0.305,2,0,607.969887897881,0,0.505050505050505,16.633037018236,29.4622462163319,0,0,0,0,0,0
3,2,0,2,20260724,21160751,5000,40.1987289638054,276.57311185664,405.313258598587,0.001,0.00461313131313131,0.995386868686869,19.1529262893078,19.7284072478017,0.916,6,0.2968,2,0,607.969887897881,0,0.613636363636364,16.633037018236,30.4703121832359,0,0,0,0,0,0
3,2,0,2,20260724,21160751,10000,41.1485966778495,289.665330169381,405.313258598587,0.0016,0.00516843434343435,0.994831565656566,19.1554419439743,19.7485907852138,0.96,6,0.3089,2,0,607.969887897881,0,0.674242424242424,16.633037018236,34.7147057131476,0,0,0,0,0,0
3,2,0,2,20260724,21160751,15000,41.745520006546,304.394075771213,405.313258598587,0.00146666666666667,0.00497037037037037,0.99502962962963,19.1528676715921,19.7769155386342,0.962266666666667,6,0.3036,2,0,607.969887897881,0,0.674242424242424,16.633037018236,34.7147057131476,0,0,0,0,0,0
3,2,0,3,20260725,21160752,500,50.6390639063906,355.126421733082,431.224940675886,0.002,0.00674747474747475,0.993252525252525,19.2176744657863,20.3823381755846,1.26,8,0.44,3,0,607.969887897881,0,0.404040404040404,18.5485810456796,30.4881228766417,0,0,0,0,0,0
3,2,0,3,20260725,21160752,1000,46.7801325587104,346.125521643073,420.04200420042,0.001,0.00621212121212121,0.993787878787879,19.1899801120866,20.2497407704195,1.121,8,0.373,3,0,607.969887897881,0,0.648989898989899,18.5485810456796,30.4881228766417,0,0,0,0,0,0
3,2,0,3,20260725,21160752,2000,41.550336851867,299.484493903936,405.313258598587,0.0005,0.00505808080808081,0.994941919191919,19.1584583796506,19.9984353009823,0.9855,7,0.2925,2,0,607.969887897881,0,0.648989898989899,18.5485810456796,30.4881228766417,0,0,0,0,0,0
3,2,0,3,20260725,21160752,5000,40.3171044377165,288.028802880288,409.131822273136,0.001,0.00598737373737374,0.994012626262626,19.1569795266054,19.8700638630435,0.9958,7,0.3216,2,0,607.969887897881,0,0.648989898989899,17.4042795366014,30.5171530670703,0,0,0,0,0,0
3,2,0,3,20260725,21160752,10000,40.5694296702396,290.756348362109,406.94978588768,0.0012,0.00555277777777778,0.994447222222223,19.1486520208281,19.7476273210177,0.963,6,0.3018,2,0,607.969887897881,0,0.691919191919192,15.8779235476996,36.4117372293487,0,0,0,0,0,0
