a0,loc0,lfw0,seed_id,N,nested_parent_N,prefix_start,prefix_end,record_weight,record_weight_sum,nested_in_parent_pass,derived_seed,state_id,base_seed,permutation_checksum,prefix_record_id_sha256,selected_record_id_min,selected_record_id_max,selected_record_id_unique_count,sampling_unit,weight_definition
2,7,0,2,500,1000,1,500,0.002,1,1,20960745,7,20260724,929661613,9735fc8aeec8bcbfc7c27b6981a24232947d8715cadbf1fbb514f43744110562,16,14996,500,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,2,1000,2000,1,1000,0.001,1,1,20960745,7,20260724,3665148619,8a6e3d7e9cf95e5cf0edb85d59cf78a6f494ebffc378514c70fdd16684004825,16,14996,1000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,2,2000,5000,1,2000,0.0005,1,1,20960745,7,20260724,14879014125,9cc189d74244d2eccd041b25f76d9fee0129751ab082c644d6e955e6772a1c1d,6,14996,2000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,20960745,7,20260724,94041771460,0bf31311090d29cc45caa1785c3435f50643cc9e373cb605b464b205528b172a,6,14996,5000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,20960745,7,20260724,375811542486,3eb3abe896cb93cca01e4d4b9648761649c3ebc94496b502d3aba5aec1421eb1,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,20960745,7,20260724,843457281724,54d082aa9e61446f34367c0d247f6eaa5be0aba78cb7e58fd15fa2b91c75f9b2,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,3,500,1000,1,500,0.002,1,1,20960746,7,20260725,979244091,facf3300a31a1ed65538a973bba75f29699a6010257a8438659829f0c3a0635b,44,14960,500,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,3,1000,2000,1,1000,0.001,1,1,20960746,7,20260725,3864790143,16e494c634fad1020e78f9f4889f46d697bb6a5e12aca0fae0f19af5d1e1babf,13,14972,1000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,3,2000,5000,1,2000,0.0005,1,1,20960746,7,20260725,15178628247,03f86cbf7871e45ed3d0247e192a00074f06f9289d45707799980d8f78696c8e,3,14992,2000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,20960746,7,20260725,92735128729,9ce119a75345301edb85fb8e2f6f35df85478a3b70132b32c3512a6b05e7594a,1,14997,5000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,20960746,7,20260725,376394675567,4336a21962df6aebfc40a1ecd39314dea0c82f9acf952bd1f381af2e4e9d1f21,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
2,7,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,20960746,7,20260725,842557394511,6b9062a0a70ff5e2aa5e60190d823ce913837d4c32cfc1c67ff583d7106b82b3,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,1,500,1000,1,500,0.002,1,1,21060747,8,20260723,946509326,affcd20d619588ff40591b8fe7fbad94c9a5cdfaeba0d98e5c2421e5d1d963cf,22,14973,500,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,1,1000,2000,1,1000,0.001,1,1,21060747,8,20260723,3664339676,a1508b0a94e9fea244c497651568b621823ba1f9ed4e5847924db9289d218eed,18,14986,1000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,1,2000,5000,1,2000,0.0005,1,1,21060747,8,20260723,14767523693,6b7270271e8679a6e126f03007e2c5e264ac40ee35bad360f0b49e52f63c0391,18,14986,2000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21060747,8,20260723,92923644581,f485ddbee0d86ea1a0a55f6904964a54514608be6efaa5218df30ca61431c2bb,8,14997,5000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21060747,8,20260723,378090819472,6eabd81206f95ba9d596520839aef33a67585cb9e73d7c753a9624b33622aa74,4,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21060747,8,20260723,844134775379,314700f1be7bd848768134c55415f00d8e44b1ee3857208c81ee02f352736c7d,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,2,500,1000,1,500,0.002,1,1,21060748,8,20260724,906580521,6768870b58bbe0edf7d5da191042f3b5aaa8012dc57a107c3c41553a3a59748f,15,14960,500,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,2,1000,2000,1,1000,0.001,1,1,21060748,8,20260724,3602946302,6dc85bac2a45e343d17bbae5d33f838633da97b80fd8ffb0145e22fd85107c8d,15,14981,1000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,2,2000,5000,1,2000,0.0005,1,1,21060748,8,20260724,14803479517,2cefd570325492dd3585c3c59bb4b787a06c6dbc63d4dd35802f152eb000f059,10,14981,2000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21060748,8,20260724,92730139784,dbfaac21f66879a0d224a30b4677ac7b9ddc8146abfa6920956a6ca853175779,1,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21060748,8,20260724,375100284215,a2d48a17af3b45c87ccf9b0f5cdd7983a599959032e326581d55645bfda289b9,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21060748,8,20260724,847783948385,b21dc3ffcf45055b7b47aab92e60627cbdab9b73b62bc4895c73d836f36624da,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,3,500,1000,1,500,0.002,1,1,21060749,8,20260725,954214881,5e32b462a6a7eba971a2b0647959cd30cdc944161e8dc454cbdb3ac51965d812,20,14995,500,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,3,1000,2000,1,1000,0.001,1,1,21060749,8,20260725,3718121540,3653d0d0d7f25c9a088049be32a92cfdfed23e8a4de6c8f71f11da43b7fe32de,5,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,3,2000,5000,1,2000,0.0005,1,1,21060749,8,20260725,15110516648,c177294fb3bde82d2b4e66d23351a9003cebebe2c60f4927b3718faca26a7a01,5,14995,2000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21060749,8,20260725,94047895308,1b7f44f9ee15960c327b5e5e22272157e0d6bf731f79108feb13e330b3d1e3d2,2,14996,5000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21060749,8,20260725,375555900109,eec9e0d71e0c3e11a9b161bd6ad0c43657ccaf652667896b9bfc8117309b7963,2,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,1,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21060749,8,20260725,843391791763,2c549669ca193ed6442b4f54b85cd5f8f311b16ee0cfb4d894fd1bf745bf63c1,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,1,500,1000,1,500,0.002,1,1,21160750,9,20260723,911054266,babfdab63dac994e713fbe09e819af19c1cb550174b656ceba1a759e7d369add,12,14997,500,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,1,1000,2000,1,1000,0.001,1,1,21160750,9,20260723,3700411520,f54542d523e6a5c2e4c2e831c9dbe1b565248c0193fec34ce67d885b5fa48987,12,14997,1000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,1,2000,5000,1,2000,0.0005,1,1,21160750,9,20260723,15128890327,7af43e01c6cab1655c30bd0a481c1ae64406c0f6e26f59e950a83f0d2b0253ea,12,14999,2000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21160750,9,20260723,93560462399,9bed42ca337722953a0ee6369380aea162cbcb1f4309e11a678b8634934f7352,6,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21160750,9,20260723,377624209526,b6a9ee2568b95e312d7e91767639ebd399b931c22b6086d0ca732bf9f2a56a71,3,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21160750,9,20260723,842888206549,6d3b868b8060c228c51f5684916c82247251ec476ac0c0a8157b819c15a69979,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,2,500,1000,1,500,0.002,1,1,21160751,9,20260724,931018769,1186e8a63ea7bf4170307049ac832006bbc89bd63b82b09b9139512bab1632ca,9,14906,500,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,2,1000,2000,1,1000,0.001,1,1,21160751,9,20260724,3783782206,d5b13013ad9834b211a16b6410fe83d1f2d2265ff6e2fcb1b4eabb919aa41c1a,3,14979,1000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,2,2000,5000,1,2000,0.0005,1,1,21160751,9,20260724,14949784479,f22912de6a7972f02806795443c750c6510ecac030b5c9ce115e31910efdfc85,3,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21160751,9,20260724,94323758459,70ad8d996d1d17888ed9c295a444249e2b6c5e83b4aac0b16f678e88c7e688a5,3,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21160751,9,20260724,376443601451,b3f179257741b50635fc366725f1956382337de58da0b2403a862b80f56a0483,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21160751,9,20260724,842267942404,9c8bb71df8b42fe4d3c1a29fce2bceed354ab11764fe8b3d35947d35464aefa6,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,3,500,1000,1,500,0.002,1,1,21160752,9,20260725,933272810,938222575cc490547ffa6925f149600fa76d19769e223ecd10bc7393d81e4c32,36,14984,500,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,3,1000,2000,1,1000,0.001,1,1,21160752,9,20260725,3789051736,7545cc9437d67bf98b8fe191bfbffc70e6b7a0212222214d57b9f075c5ec4376,28,14993,1000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,3,2000,5000,1,2000,0.0005,1,1,21160752,9,20260725,15262730551,94d91fd2208dfa4f2c3b31e88013f08b97ffbfad93d8d0dd459934a528739110,6,15000,2000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21160752,9,20260725,92404872205,66f3634301cd4020562ac95d1b9cfba441b0e52cd4bd87beb688974a92e7f03e,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21160752,9,20260725,375789204811,f7c2cf858737f05a6b40b12ea7954676e0368d75b2b6f907898c09d2f4168010,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,2,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21160752,9,20260725,845731264221,1b57eba6f53a8f5811740d8c67ff6b180ff39e9ff356d8fa07ad27c1e75079fa,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,1,500,1000,1,500,0.002,1,1,21260753,10,20260723,979238125,8cf0f3ffd73c604a654631f162c269101e742004fb2fdd507414bd95478d6df1,13,14977,500,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,1,1000,2000,1,1000,0.001,1,1,21260753,10,20260723,3785552090,2b6aa5e7507c8e502599fa692d3636453c84aec07156a7714c610c928d13c69d,13,14977,1000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,1,2000,5000,1,2000,0.0005,1,1,21260753,10,20260723,15036797884,7741e8140fdcb366a88e252d8b1780d2ee166a6f36975acdd4a6c162e5da4c7c,2,14994,2000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21260753,10,20260723,92707853818,e65aedd36f1fb5545f2d4e4bf2cbe32b53a21dcc5e1afcfb1eb30fbda0d1b287,2,14994,5000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21260753,10,20260723,372606289396,a6cdfa393bfc0e97dab1a1bfcc4c2b49abcdb51d84be9b1a779b8ba85e1a9aab,2,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21260753,10,20260723,846338540690,b3e3454660075fd4d6e931be00795b3e382be1bfc15d4744d186c2af8b80ac16,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,2,500,1000,1,500,0.002,1,1,21260754,10,20260724,963704061,c46ecacb811e039698f88a117afba4898488e57a7408b2c63c550156892422b0,5,14919,500,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,2,1000,2000,1,1000,0.001,1,1,21260754,10,20260724,3801703129,d4e5d9d1535b27bafd955c7e4b370885ecc2603c08d8290ac13580d19e94800c,5,14971,1000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,2,2000,5000,1,2000,0.0005,1,1,21260754,10,20260724,15053754964,5d2ba1cd5b4aa9ae82082d9738916bfe34ff5878fc96b2672ccca90160402b18,5,14997,2000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21260754,10,20260724,91789816924,c9f055b4667f6ce80e40b4d4368f9e8f4300c0f9fe4b0e59f869b0bb71e3d9e3,5,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21260754,10,20260724,375509831936,ffddc91a213679bfcf412af7d5d6482b72a609270183157cb298bebb9f70ed13,5,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21260754,10,20260724,844699486024,b4a16ab278e167b43fc5a1b6bb516661b3356646dd9a88bb33feebcdf75795d4,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,3,500,1000,1,500,0.002,1,1,21260755,10,20260725,918927418,b548e7004063de39c7232aa6795ea606e46e5fcebfec97d53dc9418178713a42,1,14973,500,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,3,1000,2000,1,1000,0.001,1,1,21260755,10,20260725,3916631535,a3bc700d730fd437e4893154459d3321493e468e08d20a27a80525a2fd88590b,1,15000,1000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,3,2000,5000,1,2000,0.0005,1,1,21260755,10,20260725,15093329522,85116527695606bd2c4c645b93c4993feed74f978899e8e312dfd6d92d76cfff,1,15000,2000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21260755,10,20260725,94992547218,e17925e6051aba0e914f0d13d0bcb51e391c81f09363f8d526123359d13b520d,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21260755,10,20260725,371933919312,1e3164ca65b2370a7a5900c606a7a526d3949ce526a8ae359b888e153ea14d9a,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,3,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21260755,10,20260725,840700783202,9cbadaff9152a7c135aec76e5795b323f50f1b04d9121773f2f693742e3a12b1,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,1,500,1000,1,500,0.002,1,1,21360756,11,20260723,944043060,6175007772391499b397cbdad33049e8170cdc93f03eab90b9b0e3d177f5b8f0,21,14995,500,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,1,1000,2000,1,1000,0.001,1,1,21360756,11,20260723,3669351297,7d07907c8fe730738e52e424c25f26ebdc6097e05a12cc5c8441744f125d02d5,9,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,1,2000,5000,1,2000,0.0005,1,1,21360756,11,20260723,14916257975,004e1b25d7f53dba2952d6755bbbeae51b708dd0c9ad3b90315475ae7a9d91bc,9,14996,2000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21360756,11,20260723,94531016708,2c42d6fcc1bad6f71772b98f8b4ad1116c15ef83dd24f6398623d37456f705a8,2,14996,5000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21360756,11,20260723,375923950339,0ccb479c71efcf719b6daf9fe88c7b4641b4f896047c94eff9828616eaeb591a,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21360756,11,20260723,842728923900,4b253a134caf03f11e16aff566c3512d84a54a5faca5cf58225747ae2bdb52e8,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,2,500,1000,1,500,0.002,1,1,21360757,11,20260724,923005182,46a60e1d0cb755f30ebe9fe6086366de7f41c957643b12109e4638ab92ae0a55,3,14995,500,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,2,1000,2000,1,1000,0.001,1,1,21360757,11,20260724,3645070709,ca867ef7aba9d409ff9c549a3da6faea0e4142a3a762436941864021d429a31e,3,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,2,2000,5000,1,2000,0.0005,1,1,21360757,11,20260724,14912019859,7ea729260ca831f98133f2636bfa758eef15256c21da44e05ae4a0f104618203,2,15000,2000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21360757,11,20260724,93674317025,a4dd6ad55bf9340b387d905c9760bd03620c89a41b5a43cf8d23c62899d52327,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21360757,11,20260724,376535018841,b9658e874851204b8c6d392140f238c1a1ec683d6cf2bac63e174004e534f923,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21360757,11,20260724,844050109775,7e72f0fe4adcd966d4d9c7ff9d46edfd1b5c7018eeb8e437683ce4ad1bbb4a03,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,3,500,1000,1,500,0.002,1,1,21360758,11,20260725,949501969,eaeff7840a366f66bddb00d13a4e3e200d1d6d8a30c7b9022bf75e0e6600da19,9,14983,500,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,3,1000,2000,1,1000,0.001,1,1,21360758,11,20260725,3771538102,4916dceccc4c9375c426a57b6a7e9356311c3b4d7d40d75dda0b508527114e6c,9,14983,1000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,3,2000,5000,1,2000,0.0005,1,1,21360758,11,20260725,15017209471,9dbb3251b51239e255ff1e56362f1773a69e7da4effa9018098695d4c86622a3,9,14996,2000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21360758,11,20260725,95013654856,16d2183ab4c77e0c76181a8667dbd317bdb31165fb0bbe536e300af428ff27fb,8,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21360758,11,20260725,374468385734,e78149038eca0cb4e0f25c33665f9ddf9af99382ffff20626c6cbe0f700368e5,2,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,4,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21360758,11,20260725,841746299205,dff1bbffbec31dd3894edbe3b43c4d390ed0787399535e765079fd788ed172d7,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,1,500,1000,1,500,0.002,1,1,21460759,12,20260723,920607567,b6d6f3fcea53ba316061b447b4ba16e3d7c33c50abd7aca355045c66eabf0c34,36,14998,500,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,1,1000,2000,1,1000,0.001,1,1,21460759,12,20260723,3735565581,235672b7f344c3c23f681b92ab6f687af952e7ff68d6cdb96be88a9d3bd7f3a5,18,14998,1000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,1,2000,5000,1,2000,0.0005,1,1,21460759,12,20260723,15065018992,80290caed070501b62eb54f825291179dea379aac513ab5f5a63f40f1a9c3f8e,6,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21460759,12,20260723,92715498180,989b283696d97405c5e511c4cabc85fe3cb8ed8f4eff1913e222ec805b5d9255,1,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21460759,12,20260723,375474396234,e1d25e29d436723fb1ab07de253ce3e870fb4a9dfc7902be1d37bd864f472263,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21460759,12,20260723,845914840823,f60e23568588d94f66cae2c7c1cd6580789c6123c8d1994fd6673736b23d9e0e,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,2,500,1000,1,500,0.002,1,1,21460760,12,20260724,951705293,e65dc9827e76b46200eb5fe0c4f83bf962a1a69f92a83b4e05503922163ee27f,16,14989,500,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,2,1000,2000,1,1000,0.001,1,1,21460760,12,20260724,3641040412,42991774fa9f97db8ba0f79e3668c3769cbea0153c91c77e1905a361301ceab5,2,14989,1000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,2,2000,5000,1,2000,0.0005,1,1,21460760,12,20260724,14867946393,23614ae9469ac47439c2913c56ed606b102cbc0c59658145658536f736e7d37e,2,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21460760,12,20260724,94146160935,0f1f6e114d2fc66ded47663d60ea38b4a84120f27364b0d5276f3bea00faecbb,1,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21460760,12,20260724,377086426850,cbd86cc39ab0a26c52e56c81fa61ddba47be7b5defb79034fc3340169f7f9b0d,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21460760,12,20260724,844307439220,3efb63e34cbd2998895a7a994b0e75362e893b2f487a2630406ccf0e2877cdc2,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,3,500,1000,1,500,0.002,1,1,21460761,12,20260725,958991820,e07a695eb43a7347ee4628159a1b735fdde8db18f2b569d236e8d953a5c0ca12,16,14940,500,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,3,1000,2000,1,1000,0.001,1,1,21460761,12,20260725,3784672993,e509fa04cf89d028eece426238000ee950ffa284539483d1f427c927fa084d02,10,14991,1000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,3,2000,5000,1,2000,0.0005,1,1,21460761,12,20260725,15416401922,61a4230f5e550ed82dcf5c7a90c4431a8ba286f5e0c8f56130557fa3a838dc4f,1,14993,2000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21460761,12,20260725,94154304022,1f69ea9d98d8dad312d9c304316755425a6c9991b1f1b7de1ae25661c90fb694,1,14997,5000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21460761,12,20260725,377252381549,2825ea9a2c5964bac099b8f85a92e59828acb9b5e9e6b0c24beecfa6b1ad0181,1,14997,10000,main_sample_record_prefix,each selected record has weight 1/N
3,5,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21460761,12,20260725,839139260746,7e191cc10ea8efb719fc83c43cb4604e99fe5381c34155cadf8ae051a982c505,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,1,500,1000,1,500,0.002,1,1,21560762,13,20260723,979413682,a707e367beecd6927abb58b6243e9d4a40e97aa5313dd9ab06241bfe1ef04632,47,14999,500,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,1,1000,2000,1,1000,0.001,1,1,21560762,13,20260723,3853799875,55669d968fc66cf61d9f64e06239252dfcf1e8839cf8fd3a11dc7953da17c53f,47,14999,1000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,1,2000,5000,1,2000,0.0005,1,1,21560762,13,20260723,15027431770,e0912acf443a5ced1722650e9494b52aa0f45907b3979ce30c660a3ffacb3ba9,2,14999,2000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21560762,13,20260723,93648614223,94aab2bc319deab622aac687885b7d7721c5926f7b2b78cf66a201b9cc66b197,2,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21560762,13,20260723,373743254304,b8d891f73559eddfcdad9c649f4733f64fbfb8e2de1a5f189ecb6b9c4c612737,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21560762,13,20260723,844006479142,e91d3597eecf9a3593889fb3c9ad1b1bbd4f42e5afe482137471a6a22b535170,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,2,500,1000,1,500,0.002,1,1,21560763,13,20260724,941117563,f0f4f31ed77dbce0a0ce66e37383c80e62f367a467a39d8b9a1ee6b5861e32bb,94,14960,500,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,2,1000,2000,1,1000,0.001,1,1,21560763,13,20260724,3836481475,2b8dacb11659d3aa725558be0749d2ba1aa0d1da9fef003b24d26395cb8bace2,2,14960,1000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,2,2000,5000,1,2000,0.0005,1,1,21560763,13,20260724,15250264862,f888cfa95f948f773892478509f126a38c0ba5cd1acc4256947f6a2c3964708c,2,14960,2000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21560763,13,20260724,94664806405,be23fd6443696f1817d876447c46513040545a4864b9f3ec74a2dfa6c6963bcd,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21560763,13,20260724,376552486212,f6b1b587be716e5ad6f384a71f80ebeab0ada7db06ad273898c9ba0010d1f5b3,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21560763,13,20260724,838610022857,87b7c62a78e8e6bf47836d557d3fd81f1e5dc321c157abff944d1d9190bb2175,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,3,500,1000,1,500,0.002,1,1,21560764,13,20260725,893077645,378d986c2e8419ae89f30c4cca1a4dd3a31f307d512d03e21c63fa4bb3350755,39,14990,500,main_sample_record_prefix,each selected record has weight 1/N
