path_id,saa_production,saa_htt,saa_ordinary_shortage,saa_final_inventory,saa_terminal_gap,saa_operating_cost,dro_production,dro_htt,dro_ordinary_shortage,dro_final_inventory,dro_terminal_gap,dro_operating_cost,delta_production,delta_htt,delta_final_inventory,delta_terminal_gap,delta_ordinary_shortage,delta_operating_cost
5380,467.815371635938,74.9129744574049,56.538008369035,546.99178927702,0.0,25664.5031955979,480.48,119.115587177986,58.6405139298984,561.758923201945,0.0,26926.4966210985,12.664628364062025,44.2026127205811,14.76713392492502,0.0,2.102505560863399,1261.993425500601
986,302.485012160675,73.8113147861454,0.0,325.123421432721,0.0,8975.08601343261,405.821166520283,57.7018997235524,0.0,428.459575792329,0.0,12116.1460173726,103.33615435960797,-16.109415062593,103.33615435960803,0.0,0.0,3141.0600039399906
2017,295.030635549443,15.3074799663222,0.0,339.937728690106,35.6495514874687,9500.41872300324,318.123586226423,31.6182972791577,0.0,363.030679367085,66.1019655600966,10523.536114229,23.092950676980024,16.310817312835503,23.092950676979,30.452414072627903,0.0,1023.11739122576
9114,517.674001072869,49.178609315412,37.6688124679836,562.581094213531,0.0,23868.2615705228,550.68,31.9010137094452,25.3973707488012,583.31565142148,0.0,22613.8032360123,33.00599892713092,-17.2775956059668,20.734557207949024,0.0,-12.271441719182398,-1254.458334510502
6826,480.48,67.8279467934914,68.4767705806257,571.595179852672,0.0,28492.0756892827,480.48,125.637994561991,78.8066922376509,581.925101509697,0.0,31007.0162559234,0.0,57.81004776849959,10.329921657025011,0.0,10.32992165702521,2514.9405666407
