path_id,path_type,t,k,a,loc,lf,status,site_id,x_before,production_r,electrolyzer_power_e,normal_demand,normal_served,normal_shortage,transport_in,transport_out,x_after,delta_x,balance_residual,TerminalLOH_site,terminal_shortage_site,terminal_surplus_site
986,H02_saa,1,65,2,2,1,normal,1,58.0445570448695,46.8,300,5.12017603249831,5.12017603249831,0,0,0,99.7243810123712,41.6798239675017,0,0,0,58.0445570448695
986,H02_saa,1,65,2,2,1,normal,2,50.3081379386248,31.2,200,5.82608695652174,5.82608695652174,0,0,0,75.682050982103,25.3739130434783,0,0,0,50.3081379386248
986,H02_saa,1,65,2,2,1,normal,3,25.2621334423093,18.72,120,1.58579677669568,1.58579677669568,0,0,0,42.3963366656137,17.1342032233043,0,0,0,25.2621334423093
986,H02_saa,1,65,2,2,1,normal,4,33.0235808462428,23.4,150,2.86806883365201,2.86806883365201,0,0,0,53.5555120125908,20.531931166348,0,0,0,33.0235808462428
986,H02_saa,2,83,2,4,3,normal,1,99.7243810123712,46.8,300,20.0897088693297,20.0897088693297,0,0,0,126.434672143041,26.7102911306703,-1.4210854715202e-14,0,0,99.7243810123712
986,H02_saa,2,83,2,4,3,normal,2,75.682050982103,31.2,200,12.2546583850932,12.2546583850932,0,0,0,94.6273925970099,18.9453416149068,0,0,0,75.682050982103
986,H02_saa,2,83,2,4,3,normal,3,42.3963366656137,18.72,120,7.09247608377144,7.09247608377144,0,0,0,54.0238605818422,11.6275239162286,0,0,0,42.3963366656137
986,H02_saa,2,83,2,4,3,normal,4,53.5555120125908,23.4,150,10.3563358247871,10.3563358247871,0,0,0,66.5991761878037,13.0436641752129,0,0,0,53.5555120125908
986,H02_saa,3,109,2,7,5,normal,1,126.434672143041,0.152067151105516,0.974789430163566,21.6536899119838,21.6536899119838,0,54.6205763669659,0,159.553625749129,33.1189536060876,0,0,0,126.434672143041
986,H02_saa,3,109,2,7,5,normal,2,94.6273925970099,0,0,13.8819875776397,13.8819875776397,0,0,44.4804170161295,36.2649880032406,-58.3624045937693,0,0,0,94.6273925970099
986,H02_saa,3,109,2,7,5,normal,3,54.0238605818422,0,0,8.42454537619581,8.42454537619581,0,0,29.2555418047981,16.3437734008483,-37.6800871809939,3.5527136788005e-15,0,0,54.0238605818422
986,H02_saa,3,109,2,7,5,normal,4,66.5991761878037,0,0,12.5777855032157,12.5777855032157,0,19.1153824539618,0,73.1367731385498,6.53759695074606,0,0,0,66.5991761878037
986,H02_saa,4,110,2,7,6,normal,1,159.553625749129,46.8,300,8.13642518618822,8.13642518618822,0,0.0753559652177103,0,198.292556528159,38.7389307790295,2.8421709430404e-14,0,0,159.553625749129
986,H02_saa,4,110,2,7,6,normal,2,36.2649880032406,4.04863398564869,25.9527819592865,4.03726708074534,4.03726708074534,0,0,0,36.2763549081439,0.0113669049033476,0,0,0,36.2649880032406
986,H02_saa,4,110,2,7,6,normal,3,16.3437734008483,5.91868125339598,37.940264444846,5.89718176333707,5.89718176333707,0,0,0,16.3652728909072,0.0214994900589076,-3.5527136788005e-15,0,0,16.3437734008483
986,H02_saa,4,110,2,7,6,normal,4,73.1367731385498,5.32562977052459,34.1386523751576,4.19780983834521,4.19780983834521,0,0,0.0753559652177103,74.1892371055114,1.05246396696167,0,0,0,73.1367731385498
986,H02_saa,5,111,2,7,7,loh_demand_stage,1,198.292556528159,0,0,5.12017603249831,0,0,0,0,198.292556528159,0,0,0,0,198.292556528159
986,H02_saa,5,111,2,7,7,loh_demand_stage,2,36.2763549081439,0,0,5.82608695652174,0,0,0,0,36.2763549081439,0,0,0,0,36.2763549081439
986,H02_saa,5,111,2,7,7,loh_demand_stage,3,16.3652728909072,0,0,1.58579677669568,0,0,0,0,16.3652728909072,0,0,0,0,16.3652728909072
986,H02_saa,5,111,2,7,7,loh_demand_stage,4,74.1892371055114,0,0,2.86806883365201,0,0,0,0,74.1892371055114,0,0,0,0,74.1892371055114
986,H02_saa,6,112,2,7,8,post_absorb,1,198.292556528159,0,0,20.0897088693297,0,0,0,0,198.292556528159,0,0,0,0,198.292556528159
986,H02_saa,6,112,2,7,8,post_absorb,2,36.2763549081439,0,0,12.2546583850932,0,0,0,0,36.2763549081439,0,0,0,0,36.2763549081439
986,H02_saa,6,112,2,7,8,post_absorb,3,16.3652728909072,0,0,7.09247608377144,0,0,0,0,16.3652728909072,0,0,0,0,16.3652728909072
986,H02_saa,6,112,2,7,8,post_absorb,4,74.1892371055114,0,0,10.3563358247871,0,0,0,0,74.1892371055114,0,0,0,0,74.1892371055114
986,H02_saa,7,104,2,6,8,post_absorb,1,198.292556528159,0,0,21.6536899119838,0,0,0,0,198.292556528159,0,0,0,0,198.292556528159
986,H02_saa,7,104,2,6,8,post_absorb,2,36.2763549081439,0,0,13.8819875776397,0,0,0,0,36.2763549081439,0,0,0,0,36.2763549081439
986,H02_saa,7,104,2,6,8,post_absorb,3,16.3652728909072,0,0,8.42454537619581,0,0,0,0,16.3652728909072,0,0,0,0,16.3652728909072
986,H02_saa,7,104,2,6,8,post_absorb,4,74.1892371055114,0,0,12.5777855032157,0,0,0,0,74.1892371055114,0,0,0,0,74.1892371055114
986,H02_saa,8,16,1,2,8,post_absorb,1,198.292556528159,0,0,8.13642518618822,0,0,0,0,198.292556528159,0,0,0,0,198.292556528159
986,H02_saa,8,16,1,2,8,post_absorb,2,36.2763549081439,0,0,4.03726708074534,0,0,0,0,36.2763549081439,0,0,0,0,36.2763549081439
986,H02_saa,8,16,1,2,8,post_absorb,3,16.3652728909072,0,0,5.89718176333707,0,0,0,0,16.3652728909072,0,0,0,0,16.3652728909072
986,H02_saa,8,16,1,2,8,post_absorb,4,74.1892371055114,0,0,4.19780983834521,0,0,0,0,74.1892371055114,0,0,0,0,74.1892371055114
2017,H02_saa,1,65,2,2,1,normal,1,58.0445570448695,46.8,300,5.12017603249831,5.12017603249831,0,0,0,99.7243810123712,41.6798239675017,0,0,0,58.0445570448695
2017,H02_saa,1,65,2,2,1,normal,2,50.3081379386248,31.2,200,5.82608695652174,5.82608695652174,0,0,0,75.682050982103,25.3739130434783,0,0,0,50.3081379386248
2017,H02_saa,1,65,2,2,1,normal,3,25.2621334423093,18.72,120,1.58579677669568,1.58579677669568,0,0,0,42.3963366656137,17.1342032233043,0,0,0,25.2621334423093
2017,H02_saa,1,65,2,2,1,normal,4,33.0235808462428,23.4,150,2.86806883365201,2.86806883365201,0,0,0,53.5555120125908,20.531931166348,0,0,0,33.0235808462428
2017,H02_saa,2,74,2,3,2,normal,1,99.7243810123712,46.8,300,20.0897088693297,20.0897088693297,0,0,0,126.434672143041,26.7102911306703,-1.4210854715202e-14,0,0,99.7243810123712
2017,H02_saa,2,74,2,3,2,normal,2,75.682050982103,31.2,200,12.2546583850932,12.2546583850932,0,0,0,94.6273925970099,18.9453416149068,0,0,0,75.682050982103
2017,H02_saa,2,74,2,3,2,normal,3,42.3963366656137,6.69692806224,42.92902604,7.09247608377144,7.09247608377144,0,0,0,42.0007886440822,-0.39554802153144,0,0,0,42.3963366656137
2017,H02_saa,2,74,2,3,2,normal,4,53.5555120125908,23.4,150,10.3563358247871,10.3563358247871,0,0,0,66.5991761878037,13.0436641752129,0,0,0,53.5555120125908
2017,H02_saa,3,68,2,2,4,normal,1,126.434672143041,46.8,300,21.6536899119838,21.6536899119838,0,15.3074799663222,0,166.88846219738,40.4537900543385,2.8421709430404e-14,0,0,126.434672143041
2017,H02_saa,3,68,2,2,4,normal,2,94.6273925970099,0,0,13.8819875776397,13.8819875776397,0,0,2.76879027106372,77.9766147483064,-16.6507778487035,0,0,0,94.6273925970099
2017,H02_saa,3,68,2,2,4,normal,3,42.0007886440822,0,0,8.42454537619581,8.42454537619581,0,0,12.5386896952585,21.0375535726279,-20.9632350714543,-3.5527136788005e-15,0,0,42.0007886440822
2017,H02_saa,3,68,2,2,4,normal,4,66.5991761878037,20.0137074872035,128.292996712843,12.5777855032157,12.5777855032157,0,0,0,74.0350981717914,7.43592198398774,1.4210854715202e-14,0,0,66.5991761878037
2017,H02_saa,4,151,3,5,7,loh_demand_stage,1,166.88846219738,0,0,8.13642518618822,0,0,0,0,166.88846219738,0,0,202.383874751111,35.4954125537314,0
2017,H02_saa,4,151,3,5,7,loh_demand_stage,2,77.9766147483064,0,0,4.03726708074534,0,0,0,0,77.9766147483064,0,0,32.7305457818509,0,45.2460689664555
2017,H02_saa,4,151,3,5,7,loh_demand_stage,3,21.0375535726279,0,0,5.89718176333707,0,0,0,0,21.0375535726279,0,0,16.3652728909255,0,4.67228068170249
2017,H02_saa,4,151,3,5,7,loh_demand_stage,4,74.0350981717914,0,0,4.19780983834521,0,0,0,0,74.0350981717914,0,0,74.1892371055287,0.154138933737286,0
2017,H02_saa,5,168,3,7,8,post_absorb,1,166.88846219738,0,0,5.12017603249831,0,0,0,0,166.88846219738,0,0,0,0,166.88846219738
2017,H02_saa,5,168,3,7,8,post_absorb,2,77.9766147483064,0,0,5.82608695652174,0,0,0,0,77.9766147483064,0,0,0,0,77.9766147483064
2017,H02_saa,5,168,3,7,8,post_absorb,3,21.0375535726279,0,0,1.58579677669568,0,0,0,0,21.0375535726279,0,0,0,0,21.0375535726279
2017,H02_saa,5,168,3,7,8,post_absorb,4,74.0350981717914,0,0,2.86806883365201,0,0,0,0,74.0350981717914,0,0,0,0,74.0350981717914
2017,H02_saa,6,160,3,6,8,post_absorb,1,166.88846219738,0,0,20.0897088693297,0,0,0,0,166.88846219738,0,0,0,0,166.88846219738
2017,H02_saa,6,160,3,6,8,post_absorb,2,77.9766147483064,0,0,12.2546583850932,0,0,0,0,77.9766147483064,0,0,0,0,77.9766147483064
2017,H02_saa,6,160,3,6,8,post_absorb,3,21.0375535726279,0,0,7.09247608377144,0,0,0,0,21.0375535726279,0,0,0,0,21.0375535726279
2017,H02_saa,6,160,3,6,8,post_absorb,4,74.0350981717914,0,0,10.3563358247871,0,0,0,0,74.0350981717914,0,0,0,0,74.0350981717914
2017,H02_saa,7,168,3,7,8,post_absorb,1,166.88846219738,0,0,21.6536899119838,0,0,0,0,166.88846219738,0,0,0,0,166.88846219738
2017,H02_saa,7,168,3,7,8,post_absorb,2,77.9766147483064,0,0,13.8819875776397,0,0,0,0,77.9766147483064,0,0,0,0,77.9766147483064
2017,H02_saa,7,168,3,7,8,post_absorb,3,21.0375535726279,0,0,8.42454537619581,0,0,0,0,21.0375535726279,0,0,0,0,21.0375535726279
2017,H02_saa,7,168,3,7,8,post_absorb,4,74.0350981717914,0,0,12.5777855032157,0,0,0,0,74.0350981717914,0,0,0,0,74.0350981717914
2017,H02_saa,8,160,3,6,8,post_absorb,1,166.88846219738,0,0,8.13642518618822,0,0,0,0,166.88846219738,0,0,0,0,166.88846219738
2017,H02_saa,8,160,3,6,8,post_absorb,2,77.9766147483064,0,0,4.03726708074534,0,0,0,0,77.9766147483064,0,0,0,0,77.9766147483064
2017,H02_saa,8,160,3,6,8,post_absorb,3,21.0375535726279,0,0,5.89718176333707,0,0,0,0,21.0375535726279,0,0,0,0,21.0375535726279
2017,H02_saa,8,160,3,6,8,post_absorb,4,74.0350981717914,0,0,4.19780983834521,0,0,0,0,74.0350981717914,0,0,0,0,74.0350981717914
5380,H02_saa,1,65,2,2,1,normal,1,58.0445570448695,46.8,300,5.12017603249831,5.12017603249831,0,0,0,99.7243810123712,41.6798239675017,0,0,0,58.0445570448695
5380,H02_saa,1,65,2,2,1,normal,2,50.3081379386248,31.2,200,5.82608695652174,5.82608695652174,0,0,0,75.682050982103,25.3739130434783,0,0,0,50.3081379386248
5380,H02_saa,1,65,2,2,1,normal,3,25.2621334423093,18.72,120,1.58579677669568,1.58579677669568,0,0,0,42.3963366656137,17.1342032233043,0,0,0,25.2621334423093
5380,H02_saa,1,65,2,2,1,normal,4,33.0235808462428,23.4,150,2.86806883365201,2.86806883365201,0,0,0,53.5555120125908,20.531931166348,0,0,0,33.0235808462428
5380,H02_saa,2,66,2,2,2,normal,1,99.7243810123712,46.8,300,20.0897088693297,20.0897088693297,0,0,0,126.434672143041,26.7102911306703,-1.4210854715202e-14,0,0,99.7243810123712
5380,H02_saa,2,66,2,2,2,normal,2,75.682050982103,31.2,200,12.2546583850932,12.2546583850932,0,0,0,94.6273925970099,18.9453416149068,0,0,0,75.682050982103
5380,H02_saa,2,66,2,2,2,normal,3,42.3963366656137,6.05537163593828,38.8164848457582,7.09247608377144,7.09247608377144,0,0,0,41.3592322177805,-1.03710444783316,0,0,0,42.3963366656137
5380,H02_saa,2,66,2,2,2,normal,4,53.5555120125908,23.4,150,10.3563358247871,10.3563358247871,0,0,0,66.5991761878037,13.0436641752129,0,0,0,53.5555120125908
5380,H02_saa,3,117,3,1,5,normal,1,126.434672143041,46.8,300,21.6536899119838,0,21.6536899119838,34.1143408068634,0,207.349012949905,80.9143408068632,-1.98951966012828e-13,0,0,126.434672143041
5380,H02_saa,3,117,3,1,5,normal,2,94.6273925970099,31.2,200,13.8819875776397,0,13.8819875776397,0,14.9423815917061,110.885011005304,16.257618408294,0,0,0,94.6273925970099
5380,H02_saa,3,117,3,1,5,normal,3,41.3592322177805,18.72,120,8.42454537619581,0,8.42454537619581,0,29.3833149259421,30.6959172918384,-10.6633149259421,0,0,0,41.3592322177805
5380,H02_saa,3,117,3,1,5,normal,4,66.5991761878037,23.4,150,12.5777855032157,0,12.5777855032157,10.2113557107847,0,100.210531898588,33.6113557107847,0,0,0,66.5991761878037
5380,H02_saa,4,150,3,5,6,normal,1,207.349012949905,46.8,300,8.13642518618822,8.13642518618822,0,0,5.27989360455103,240.732694159165,33.3836812092608,0,0,0,207.349012949905
5380,H02_saa,4,150,3,5,6,normal,2,110.885011005304,31.2,200,4.03726708074534,4.03726708074534,0,0,13.8272798665487,124.22046405801,13.335453052706,0,0,0,110.885011005304
